u,v,key,osmid,name,highway,access,oneway,length,geometry,width,lanes,bridge,maxspeed,est_width,service,ref,junction
5066319529,7882569938,0,519614854,,living_street,,False,95.579,"LINESTRING (106.8797515 -6.318477, 106.8796768 -6.318445, 106.8796131 -6.3184227, 106.8795064 -6.318386, 106.8794404 -6.3183647, 106.8793247 -6.3183294, 106.8792593 -6.3183134, 106.8792205 -6.3182994, 106.8791906 -6.3182874, 106.8791621 -6.3182719, 106.8789439 -6.3181744)",2,1,,5,,,,
5078217750,5093648527,0,"[523145125, 764873847]",Taman Botanik,residential,private,False,181.71200000000002,"LINESTRING (106.8128215 -6.3128981, 106.8127164 -6.3129019, 106.8119171 -6.3128699, 106.8118556 -6.3128592, 106.8117791 -6.3128446, 106.8113243 -6.3127832, 106.8111871 -6.3127569)",,,,20,,,,
5082957725,6332920422,0,521707246,Jalan Kemandoran VII,tertiary,,False,503.7389999999999,"LINESTRING (106.783369 -6.2095626, 106.7834247 -6.2095603, 106.783943 -6.2095543, 106.7847104 -6.2095235, 106.7847899 -6.2095309, 106.7849529 -6.2095316, 106.7851393 -6.2095343, 106.7852607 -6.2095323, 106.7852754 -6.2095296, 106.7852902 -6.2095203, 106.7853002 -6.2095116, 106.7853069 -6.2094956, 106.7853123 -6.2094656, 106.7853096 -6.209181, 106.785313 -6.2091643, 106.7853177 -6.209153, 106.7853284 -6.2091363, 106.7853425 -6.2091256, 106.7853646 -6.2091243, 106.7855861 -6.209149, 106.7856442 -6.2091616, 106.7858474 -6.2091643, 106.7859815 -6.2091536, 106.7861103 -6.2091476, 106.786404 -6.209163, 106.7864261 -6.2091703, 106.7864589 -6.2091863, 106.7864811 -6.2091949, 106.7865092 -6.2092169, 106.7865213 -6.2092376, 106.7865273 -6.2092609, 106.7865273 -6.2094623, 106.7865179 -6.2096742, 106.7865086 -6.2098529, 106.7865032 -6.2099682, 106.7864911 -6.2101862, 106.786492 -6.2102043, 106.7864936 -6.2102381)",4,1,,30,8.42,,,
5093646919,5093648525,0,523145123,,residential,,False,89.794,"LINESTRING (106.8105045 -6.3133807, 106.8107138 -6.3134487, 106.810738 -6.313455, 106.8107571 -6.3134338, 106.8109247 -6.3133031, 106.8109578 -6.3132807, 106.8109958 -6.3132658, 106.8110427 -6.3132538, 106.8110695 -6.3132391, 106.8111106 -6.3131927, 106.8111165 -6.3131684, 106.8111094 -6.3131448, 106.8110631 -6.3131181)",,1,,20,,,,
5093648525,5093648527,0,523145123,,residential,,False,42.498000000000005,"LINESTRING (106.8110631 -6.3131181, 106.8111312 -6.3129512, 106.8111871 -6.3127569)",,1,,20,,,,
5093648525,5093646919,0,523145123,,residential,,False,89.794,"LINESTRING (106.8110631 -6.3131181, 106.8111094 -6.3131448, 106.8111165 -6.3131684, 106.8111106 -6.3131927, 106.8110695 -6.3132391, 106.8110427 -6.3132538, 106.8109958 -6.3132658, 106.8109578 -6.3132807, 106.8109247 -6.3133031, 106.8107571 -6.3134338, 106.810738 -6.313455, 106.8107138 -6.3134487, 106.8105045 -6.3133807)",,1,,20,,,,
5093648525,6755600540,0,523145124,,residential,,False,102.77099999999999,"LINESTRING (106.8110631 -6.3131181, 106.8110427 -6.3131173, 106.8110213 -6.3131231, 106.8109649 -6.3131671, 106.8109381 -6.3131792, 106.8109034 -6.3131843, 106.8104715 -6.3131264, 106.8104526 -6.3131205, 106.8104406 -6.3131085, 106.8104225 -6.3130502, 106.8104124 -6.3130298, 106.8103923 -6.3130125, 106.8102269 -6.3129856)",,,,20,,,,
5093648527,5093648525,0,523145123,,residential,,False,42.498000000000005,"LINESTRING (106.8111871 -6.3127569, 106.8111312 -6.3129512, 106.8110631 -6.3131181)",,1,,20,,,,
5093648527,5078217750,0,"[523145125, 764873847]",Taman Botanik,residential,private,False,181.712,"LINESTRING (106.8111871 -6.3127569, 106.8113243 -6.3127832, 106.8117791 -6.3128446, 106.8118556 -6.3128592, 106.8119171 -6.3128699, 106.8127164 -6.3129019, 106.8128215 -6.3128981)",,,,20,,,,
5093648527,5093648530,0,523145125,Taman Botanik,residential,,False,44.276999999999994,"LINESTRING (106.8111871 -6.3127569, 106.8111179 -6.3127231, 106.8110615 -6.3126726, 106.8109824 -6.3125779, 106.8109475 -6.3125513, 106.8108778 -6.3125127)",,,,20,,,,
5093648530,5093648527,0,523145125,Taman Botanik,residential,,False,44.276999999999994,"LINESTRING (106.8108778 -6.3125127, 106.8109475 -6.3125513, 106.8109824 -6.3125779, 106.8110615 -6.3126726, 106.8111179 -6.3127231, 106.8111871 -6.3127569)",,,,20,,,,
5093648538,6330997035,0,839098708,,residential,,False,92.71700000000001,"LINESTRING (106.8115122 -6.3121535, 106.8117686 -6.3122127, 106.8118773 -6.312243, 106.8120271 -6.3122767, 106.8122283 -6.3123013, 106.8123345 -6.312309)",,1,,20,,,,
5093749550,1709784383,0,"[158842465, 765705994]",Gang Harapan 1,residential,permissive,False,60.53,"LINESTRING (106.8127061 -6.3136545, 106.81253 -6.313619, 106.8124415 -6.3136017, 106.8122393 -6.3135644, 106.8121689 -6.3135487)",,,,20,,,,
5093749584,5093749586,0,"[523162514, 569259519]",Makaman Kampung Kandang,"['service', 'residential']",destination,False,225.736,"LINESTRING (106.8094784 -6.3208377, 106.8094589 -6.320669, 106.8094454 -6.3203558, 106.809435 -6.3199348, 106.8094241 -6.3196703, 106.8094349 -6.3195182, 106.8089004 -6.3194126, 106.8087345 -6.3193873)",,,,20,,driveway,,
5093749584,5093749586,1,523162515,Makaman Kampung Kandang,service,destination,False,251.453,"LINESTRING (106.8094784 -6.3208377, 106.8085981 -6.3206914, 106.8085556 -6.320673, 106.8085255 -6.3206524, 106.8085054 -6.3206197, 106.808508 -6.3205797, 106.8086577 -6.3198026, 106.8087345 -6.3193873)",,,,20,,,,
5093749584,5093974326,0,523162514,Makaman Kampung Kandang,residential,destination,False,139.362,"LINESTRING (106.8094784 -6.3208377, 106.8095219 -6.3213301, 106.8095393 -6.3216008, 106.8095426 -6.3217769, 106.8095412 -6.3220112, 106.8095457 -6.3220884)",,,,20,,driveway,,
5093749586,5093749584,0,523162515,Makaman Kampung Kandang,service,destination,False,251.45299999999997,"LINESTRING (106.8087345 -6.3193873, 106.8086577 -6.3198026, 106.808508 -6.3205797, 106.8085054 -6.3206197, 106.8085255 -6.3206524, 106.8085556 -6.320673, 106.8085981 -6.3206914, 106.8094784 -6.3208377)",,,,20,,,,
5093749586,5093749584,1,"[523162514, 569259519]",Makaman Kampung Kandang,"['service', 'residential']",destination,False,225.73600000000002,"LINESTRING (106.8087345 -6.3193873, 106.8089004 -6.3194126, 106.8094349 -6.3195182, 106.8094241 -6.3196703, 106.809435 -6.3199348, 106.8094454 -6.3203558, 106.8094589 -6.320669, 106.8094784 -6.3208377)",,,,20,,driveway,,
5093749586,6576644015,0,569259519,Makaman Kampung Kandang,service,destination,False,175.838,"LINESTRING (106.8087345 -6.3193873, 106.8084971 -6.3193181, 106.8082233 -6.3192673, 106.8079689 -6.3192201, 106.8079 -6.3192066, 106.8078932 -6.3192073, 106.8078854 -6.3192101, 106.8078825 -6.3192128, 106.8078802 -6.3192167, 106.8077993 -6.3196733, 106.8077892 -6.3197746, 106.8077932 -6.3199172)",,,,20,,,,
5093974326,5093749584,0,523162514,Makaman Kampung Kandang,residential,destination,False,139.362,"LINESTRING (106.8095457 -6.3220884, 106.8095412 -6.3220112, 106.8095426 -6.3217769, 106.8095393 -6.3216008, 106.8095219 -6.3213301, 106.8094784 -6.3208377)",,,,20,,driveway,,
5096903588,5096903615,0,"[844938634, 523573391]",,living_street,,False,98.15899999999999,"LINESTRING (106.7464144 -6.1431335, 106.7461507 -6.1430171, 106.7462312 -6.1428171, 106.7462342 -6.1428009, 106.7462359 -6.1427786, 106.7462402 -6.1427496, 106.746243 -6.1427212, 106.7463143 -6.1425198, 106.7463207 -6.1425006, 106.7463294 -6.1424776, 106.7463364 -6.1424531)","['1', '2']",2,,5,,,,
5096903615,5096903588,0,"[844938634, 523573391]",,living_street,,False,98.15899999999999,"LINESTRING (106.7463364 -6.1424531, 106.7463294 -6.1424776, 106.7463207 -6.1425006, 106.7463143 -6.1425198, 106.746243 -6.1427212, 106.7462402 -6.1427496, 106.7462359 -6.1427786, 106.7462342 -6.1428009, 106.7462312 -6.1428171, 106.7461507 -6.1430171, 106.7464144 -6.1431335)","['1', '2']",2,,5,,,,
5097408161,391160333,0,"[343484840, 787321847, 787321848, 683044800]",,"['residential', 'track']",no,False,683.632,"LINESTRING (106.7430354 -6.1367851, 106.7430045 -6.1367519, 106.7429782 -6.1366887, 106.7429282 -6.1365442, 106.7427429 -6.1362798, 106.7425002 -6.1359798, 106.7424296 -6.1358789, 106.7422533 -6.1356602, 106.7415861 -6.1348351, 106.7414025 -6.134677, 106.7408573 -6.1342077, 106.7393281 -6.1322009, 106.7391847 -6.1320126)",5,2,,20,,,,
5106845921,5474496033,0,524836837,Jalan Menara 165,service,private,False,108.874,"LINESTRING (106.8090643 -6.2919955, 106.8090699 -6.2919568, 106.8092056 -6.2910265)",,,,30,,driveway,,
5106999373,1709784383,0,523145135,,residential,permissive,False,180.954,"LINESTRING (106.8113047 -6.3133351, 106.8112258 -6.3137258, 106.8112304 -6.3137443, 106.81126 -6.313759, 106.8115952 -6.3138522, 106.8119399 -6.3139389, 106.8119821 -6.3139356, 106.8120109 -6.3139177, 106.8120539 -6.3138336, 106.8121009 -6.3137376, 106.8121689 -6.3135487)",,,,20,,,,
5106999377,1709784383,0,158842465,Gang Harapan 1,residential,permissive,False,63.699,"LINESTRING (106.8115972 -6.3134785, 106.811901 -6.313507, 106.8120988 -6.3135357, 106.8121689 -6.3135487)",,,,20,,,,
5134937220,5134937441,0,528379789,Gang Gabus IX,living_street,,False,43.078,"LINESTRING (106.8710584 -6.1544776, 106.8707289 -6.1542708)",1,1,,5,,,,
5134937441,5134937220,0,528379789,Gang Gabus IX,living_street,,False,43.078,"LINESTRING (106.8707289 -6.1542708, 106.8710584 -6.1544776)",1,1,,5,,,,
5188047920,7331852456,0,508955187,Jalan Menceng Raya,tertiary,,False,1799.2510000000004,"LINESTRING (106.713234 -6.117108, 106.7132754 -6.1171774, 106.7134598 -6.1174864, 106.7136342 -6.1177529, 106.7138687 -6.1181022, 106.7139615 -6.1182294, 106.7140054 -6.1182857, 106.7143513 -6.1187281, 106.7148809 -6.1194264, 106.7154733 -6.1202435, 106.7157572 -6.1206439, 106.7159194 -6.120865, 106.7160774 -6.1210818, 106.7163465 -6.121429, 106.7166311 -6.1217779, 106.7168105 -6.1219977, 106.7172459 -6.1225521, 106.7175437 -6.1229003, 106.7177398 -6.1231415, 106.7179862 -6.1234122, 106.7182235 -6.1236731, 106.7183413 -6.1237964, 106.7186663 -6.1241636, 106.7188378 -6.1243656, 106.7191048 -6.1247031, 106.7192307 -6.1248516, 106.7193375 -6.124975, 106.7193841 -6.1250275, 106.719545 -6.1252068, 106.7197079 -6.1253862, 106.7198252 -6.1255155, 106.7200063 -6.1257152, 106.7201929 -6.1259158, 106.7204634 -6.1262288, 106.7205725 -6.1263757, 106.7206224 -6.1264518, 106.7206889 -6.1265947, 106.7207059 -6.1266444, 106.720769 -6.1267418, 106.7208118 -6.1267831, 106.7209634 -6.1268792, 106.7210624 -6.1269417, 106.7211539 -6.1269858, 106.7211979 -6.1270035, 106.72123 -6.1270133, 106.7212559 -6.1270205, 106.7213081 -6.1270045, 106.7213708 -6.1269835, 106.7214831 -6.1269418, 106.7215775 -6.1269083, 106.7216363 -6.1268832, 106.7216849 -6.1268432, 106.7218807 -6.1266525, 106.7220363 -6.1264991, 106.7222027 -6.1263276, 106.7223617 -6.1261635, 106.7224854 -6.1260997, 106.7225942 -6.1260671, 106.7227384 -6.1260408, 106.7228036 -6.1260305, 106.7229765 -6.1260031, 106.7232761 -6.1259718, 106.7233608 -6.1259685, 106.7234175 -6.1259705, 106.7234732 -6.125981, 106.7235705 -6.1260197, 106.7237885 -6.1260985, 106.7239735 -6.1261631, 106.7241412 -6.1262091, 106.7242129 -6.1262184, 106.724267 -6.1261927)",7,2,,10,,,,
5374310750,309914444,0,659449460,Jalan Medan Merdeka Selatan,primary,,True,195.84300000000002,"LINESTRING (106.8231036 -6.1804232, 106.8232159 -6.1804376, 106.8232823 -6.1804422, 106.8233485 -6.1804443, 106.8237287 -6.1804403, 106.824874 -6.180446)",8,3,,30,,,,
5374380814,7241562901,0,557233213,,living_street,,False,202.412,"LINESTRING (106.850046 -6.1760276, 106.8507669 -6.1760743, 106.8513282 -6.1760797, 106.8516641 -6.176083, 106.8518754 -6.1760838)",,,,5,,,,
5427948601,5670916997,0,120385528,Jalan Gardu,unclassified,,False,401.20200000000006,"LINESTRING (106.8378947 -6.3454094, 106.8379527 -6.3454264, 106.8380727 -6.3454623, 106.8381934 -6.3454997, 106.8382873 -6.3455257, 106.8383241 -6.345532, 106.8383446 -6.3455327, 106.8383661 -6.3455253, 106.8383825 -6.3455153, 106.8384043 -6.345495, 106.8384331 -6.3454517, 106.8384562 -6.3454107, 106.838471 -6.345387, 106.8384861 -6.3453517, 106.8384971 -6.3453104, 106.8385072 -6.3452491, 106.8385102 -6.3451984, 106.8385106 -6.3451471, 106.8385112 -6.3450821, 106.8385116 -6.3450018, 106.8385173 -6.3449165, 106.8385213 -6.3448432, 106.8385277 -6.3447902, 106.8385364 -6.3447463, 106.8385501 -6.3447069, 106.8385786 -6.3446553, 106.8386051 -6.3445783, 106.8386064 -6.3445609, 106.8386024 -6.3445197, 106.8386034 -6.344476, 106.838589 -6.3444387, 106.8385769 -6.344391, 106.8385521 -6.3443464, 106.838534 -6.3443037, 106.8385005 -6.3442544, 106.838469 -6.3442258, 106.8384341 -6.3441978, 106.8383483 -6.3441551, 106.8383054 -6.3441398, 106.8382604 -6.3441365, 106.8382202 -6.3441445, 106.8381719 -6.3441598, 106.8381317 -6.3441804, 106.83807 -6.3442244, 106.838013 -6.3442771, 106.8379547 -6.3443277, 106.8379151 -6.3443604, 106.8378682 -6.3444077, 106.8378373 -6.3444444, 106.8378132 -6.344491, 106.837787 -6.344557, 106.8377642 -6.3446316, 106.8377408 -6.3446983, 106.8377113 -6.3447449, 106.8376724 -6.3447956, 106.8376268 -6.3448442, 106.8375664 -6.3448922, 106.8375188 -6.3449169, 106.837488 -6.3449242, 106.8374571 -6.3449215, 106.8374055 -6.3449155, 106.8373103 -6.3448922, 106.83721 -6.3448702, 106.837149 -6.3448549)",6,2,,10,,,,
5438892639,330562869,0,527424009,,living_street,,False,294.456,"LINESTRING (106.9278609 -6.1359742, 106.9277997 -6.1359606, 106.9275445 -6.1359038, 106.9274422 -6.1359072, 106.9268689 -6.1358948, 106.9268588 -6.1358858, 106.9268515 -6.1358695, 106.926941 -6.1348417, 106.9269436 -6.1348071, 106.9269276 -6.1347784, 106.9269021 -6.1347611, 106.9267774 -6.1347397, 106.9266374 -6.1347196, 106.9265019 -6.1347049, 106.9264112 -6.1346957)",1.5,1,,5,,,,
5474496033,5106845921,0,524836837,Jalan Menara 165,service,private,False,108.874,"LINESTRING (106.8092056 -6.2910265, 106.8090699 -6.2919568, 106.8090643 -6.2919955)",,,,30,,driveway,,
5474615696,1709783972,0,509834724,,service,permissive,False,167.137,"LINESTRING (106.8215403 -6.3023289, 106.8215965 -6.3023256, 106.821679 -6.3023339, 106.8218393 -6.3023464, 106.8220237 -6.3023606, 106.8224449 -6.3024476, 106.8225816 -6.3024832, 106.8226419 -6.3024752, 106.8226761 -6.3024335, 106.8227231 -6.302098)",6,1,,10,,,,
5476898799,7144802107,0,764873848,,residential,,False,68.22999999999999,"LINESTRING (106.8132129 -6.3123155, 106.8131 -6.312314, 106.8129202 -6.3123207, 106.8125957 -6.312318)",,1,,20,,,,
5477398734,6318302935,0,590328736,,living_street,,False,133.18300000000002,"LINESTRING (106.9611318 -6.1614662, 106.9612005 -6.1614332, 106.9612494 -6.1614122, 106.961294 -6.1613946, 106.9613889 -6.1613836, 106.9616971 -6.1613676, 106.9619733 -6.1613902, 106.9621745 -6.1614009, 106.9623156 -6.1614312)",,,,20,,,,
5487796974,3106217514,0,590894303,,residential,,False,10.359,"LINESTRING (106.9404415 -6.1819639, 106.9404768 -6.1819542, 106.9405328 -6.1819432)",,,,10,,,,
5488091060,4845265957,0,570893450,,living_street,,False,46.007000000000005,"LINESTRING (106.9476814 -6.1821157, 106.9475966 -6.1820935, 106.9475766 -6.1820729, 106.9475598 -6.1820309, 106.9475497 -6.1819975, 106.947541 -6.1819748, 106.9475175 -6.1819615, 106.9474458 -6.1819582, 106.9474256 -6.1819515, 106.9474217 -6.1819289, 106.9474263 -6.1818989, 106.947422 -6.1818892, 106.947417 -6.1818802)",,,,5,,,,
5488092030,5488092034,0,570893655,,living_street,,False,106.89600000000002,"LINESTRING (106.9417179 -6.182288, 106.9416925 -6.1823615, 106.9416736 -6.1824454, 106.9416285 -6.1827353, 106.9415981 -6.1827318, 106.9415677 -6.1827238, 106.9414806 -6.1827099, 106.94139 -6.1826913, 106.941306 -6.182672, 106.9412257 -6.182641, 106.9411494 -6.1825897)",,,,5,,,,
5488092034,5488092030,0,570893655,,living_street,,False,106.896,"LINESTRING (106.9411494 -6.1825897, 106.9412257 -6.182641, 106.941306 -6.182672, 106.94139 -6.1826913, 106.9414806 -6.1827099, 106.9415677 -6.1827238, 106.9415981 -6.1827318, 106.9416285 -6.1827353, 106.9416736 -6.1824454, 106.9416925 -6.1823615, 106.9417179 -6.182288)",,,,5,,,,
5489993419,5489995123,0,571153029,,residential,private,False,98.23399999999998,"LINESTRING (106.7928338 -6.2529066, 106.7928529 -6.252834, 106.7928903 -6.252692, 106.7927453 -6.2526819, 106.7927246 -6.2526753, 106.7927172 -6.252656, 106.7927139 -6.252638, 106.7927206 -6.2525908, 106.7927648 -6.2524027, 106.7928505 -6.2522045)",,,,10,,,,
5489995123,5489993419,0,571153029,,residential,private,False,98.23399999999998,"LINESTRING (106.7928505 -6.2522045, 106.7927648 -6.2524027, 106.7927206 -6.2525908, 106.7927139 -6.252638, 106.7927172 -6.252656, 106.7927246 -6.2526753, 106.7927453 -6.2526819, 106.7928903 -6.252692, 106.7928529 -6.252834, 106.7928338 -6.2529066)",,,,10,,,,
5490030166,5493051919,0,571582687,,living_street,,False,46.342,"LINESTRING (106.9544899 -6.1858995, 106.9542004 -6.1858292, 106.9540796 -6.1858195)",,,,5,,,,
5490065653,4881688213,0,"[481771506, 759615268]",L'Avenue Office & Apartment,service,permissive,True,153.52800000000002,"LINESTRING (106.843188 -6.2482725, 106.843473 -6.2482904, 106.8434763 -6.2483176, 106.8431896 -6.2483369, 106.843181 -6.2484394, 106.8431796 -6.2484966, 106.8431582 -6.2486933, 106.8431461 -6.2487389, 106.8431203 -6.2487659, 106.8430219 -6.2488104, 106.8429234 -6.2488207, 106.8427873 -6.2488292)",,1,,10,,,,
5490513693,6331404383,0,571234865,,living_street,,False,98.756,"LINESTRING (106.8669026 -6.2514301, 106.8670716 -6.2511031, 106.8671986 -6.2508803, 106.8672133 -6.2508477, 106.8673289 -6.2506697, 106.8673301 -6.2506658, 106.8673303 -6.2506617, 106.8673301 -6.2506571, 106.8673279 -6.2506537)",,,,5,,,,
5493042860,4629145491,0,632698947,,residential,,False,21.239,"LINESTRING (106.8735074 -6.2526199, 106.8735466 -6.2526132, 106.8736086 -6.2526144, 106.8736852 -6.2526291, 106.8736974 -6.252631)",2.5,1,,20,,,,
5493051919,5490030166,0,571582687,,living_street,,False,46.342,"LINESTRING (106.9540796 -6.1858195, 106.9542004 -6.1858292, 106.9544899 -6.1858995)",,,,5,,,,
5495731248,5495731283,0,759704809,,service,private,False,71.093,"LINESTRING (106.8705985 -6.270189, 106.8703873 -6.2695851)",,,,20,,,,
5495731249,5495731283,0,"[773040538, 571950221]",,service,private,False,153.266,"LINESTRING (106.8711296 -6.270229, 106.8709955 -6.2697418, 106.8708962 -6.2694445, 106.8708868 -6.2694221, 106.8708815 -6.2694151, 106.8708763 -6.2694111, 106.8708707 -6.2694075, 106.8708627 -6.2694061, 106.8708546 -6.2694065, 106.8703873 -6.2695851)",,,,20,,,,
5495731269,5495731274,0,571950229,,service,private,True,8.061,"LINESTRING (106.8703061 -6.2692971, 106.8703243 -6.2693673)",,,,20,,,,
5495731269,5495731272,0,"[571950226, 821302694]",,service,private,False,112.161,"LINESTRING (106.8703061 -6.2692971, 106.8706428 -6.2692079, 106.8706629 -6.2692075, 106.8706883 -6.2692159, 106.8707219 -6.2692365, 106.8707541 -6.2692725, 106.8707762 -6.2693085, 106.8707876 -6.2693385, 106.8703537 -6.2694805)",,,,20,,,,
5495731272,5495731283,0,571950229,,service,private,True,12.21,"LINESTRING (106.8703537 -6.2694805, 106.8703873 -6.2695851)",,,,20,,,,
5495731272,5495731273,0,821302694,,service,private,False,49.601,"LINESTRING (106.8703537 -6.2694805, 106.869934 -6.2696384)",,,,20,,,,
5495731272,5495731269,0,"[571950226, 821302694]",,service,private,False,112.161,"LINESTRING (106.8703537 -6.2694805, 106.8707876 -6.2693385, 106.8707762 -6.2693085, 106.8707541 -6.2692725, 106.8707219 -6.2692365, 106.8706883 -6.2692159, 106.8706629 -6.2692075, 106.8706428 -6.2692079, 106.8703061 -6.2692971)",,,,20,,,,
5495731273,5495731275,0,571854003,,service,private,True,13.431,"LINESTRING (106.869934 -6.2696384, 106.8698978 -6.2695231)",,,,20,,,,
5495731273,5495731272,0,821302694,,service,private,False,49.601,"LINESTRING (106.869934 -6.2696384, 106.8703537 -6.2694805)",,,,20,,,,
5495731274,5495731275,0,571950227,,service,private,False,50.224,"LINESTRING (106.8703243 -6.2693673, 106.8698978 -6.2695231)",,,,20,,,,
5495731274,5495731272,0,571950229,,service,private,True,13.0,"LINESTRING (106.8703243 -6.2693673, 106.8703537 -6.2694805)",,,,20,,,,
5495731275,5495731277,0,571854003,,service,private,True,9.958,"LINESTRING (106.8698978 -6.2695231, 106.8698655 -6.2694395)",,,,20,,,,
5495731275,5495731274,0,571950227,,service,private,False,50.224,"LINESTRING (106.8698978 -6.2695231, 106.8703243 -6.2693673)",,,,20,,,,
5495731276,5495731277,0,571950228,,service,private,False,51.799,"LINESTRING (106.8702945 -6.269252, 106.8698655 -6.2694395)",,,,20,,,,
5495731276,5495731269,0,571950229,,service,private,True,5.176,"LINESTRING (106.8702945 -6.269252, 106.8703061 -6.2692971)",,,,20,,,,
5495731277,6556675021,0,571854003,,service,private,True,13.036,"LINESTRING (106.8698655 -6.2694395, 106.8698341 -6.2693265)",,,,20,,,,
5495731277,5495731276,0,571950228,,service,private,False,51.799,"LINESTRING (106.8698655 -6.2694395, 106.8702945 -6.269252)",,,,20,,,,
5495731278,5495731282,0,773966760,,service,private,False,128.368,"LINESTRING (106.870444 -6.2708021, 106.8703832 -6.2706989, 106.8703604 -6.2706636, 106.870341 -6.2706353, 106.8703195 -6.2706093, 106.8702807 -6.2705676, 106.8701787 -6.270431, 106.8700781 -6.2701303, 106.869997 -6.2698577, 106.8699682 -6.2697651)",,,,20,,,,
5495731282,5495731273,0,571854003,,service,private,True,14.587,"LINESTRING (106.8699682 -6.2697651, 106.869934 -6.2696384)",,,,20,,,,
5495731282,5495731283,0,773966760,,service,private,False,50.462,"LINESTRING (106.8699682 -6.2697651, 106.8703873 -6.2695851)",,,,20,,,,
5495731282,5495731278,0,773966760,,service,private,False,128.368,"LINESTRING (106.8699682 -6.2697651, 106.869997 -6.2698577, 106.8700781 -6.2701303, 106.8701787 -6.270431, 106.8702807 -6.2705676, 106.8703195 -6.2706093, 106.870341 -6.2706353, 106.8703604 -6.2706636, 106.8703832 -6.2706989, 106.870444 -6.2708021)",,,,20,,,,
5495731283,5495731248,0,759704809,,service,private,False,71.093,"LINESTRING (106.8703873 -6.2695851, 106.8705985 -6.270189)",,,,20,,,,
5495731283,5495731282,0,773966760,,service,private,False,50.462,"LINESTRING (106.8703873 -6.2695851, 106.8699682 -6.2697651)",,,,20,,,,
5495731283,5495731249,0,"[773040538, 571950221]",,service,private,False,153.266,"LINESTRING (106.8703873 -6.2695851, 106.8708546 -6.2694065, 106.8708627 -6.2694061, 106.8708707 -6.2694075, 106.8708763 -6.2694111, 106.8708815 -6.2694151, 106.8708868 -6.2694221, 106.8708962 -6.2694445, 106.8709955 -6.2697418, 106.8711296 -6.270229)",,,,20,,,,
5498156182,4882603562,0,572268547,,residential,,False,50.11,"LINESTRING (106.7270087 -6.213399, 106.7270198 -6.2133446, 106.7270812 -6.2129542)",,,,10,,,,
5504151045,5504151050,0,572940069,,living_street,,False,81.102,"LINESTRING (106.7584721 -6.1726267, 106.7583749 -6.172625, 106.7582247 -6.1725957, 106.7580956 -6.1725623, 106.7578645 -6.1725603, 106.7577485 -6.1725346)",,,,5,0.82,,,
5504151050,5504151045,0,572940069,,living_street,,False,81.10199999999999,"LINESTRING (106.7577485 -6.1725346, 106.7578645 -6.1725603, 106.7580956 -6.1725623, 106.7582247 -6.1725957, 106.7583749 -6.172625, 106.7584721 -6.1726267)",,,,5,0.82,,,
5504881039,3040454836,0,299955815,Jalan Pearl Golf 1,residential,,False,28.411,"LINESTRING (106.7393882 -6.112203, 106.7394405 -6.1122121, 106.7394522 -6.1122151, 106.7394654 -6.1122229, 106.7394767 -6.1122341, 106.7394811 -6.1122457, 106.7394817 -6.1122601, 106.7394792 -6.1122721, 106.7394743 -6.1122853, 106.7394663 -6.1122934, 106.739459 -6.1122986, 106.7394448 -6.1123026, 106.7394301 -6.1123042, 106.7394153 -6.1123038, 106.7393735 -6.1122975)",,2,,30,,,,
5506872529,1709418621,0,711576383,,living_street,,False,84.366,"LINESTRING (106.7342824 -6.2098949, 106.7343478 -6.2098825, 106.7346201 -6.2098042, 106.7346576 -6.2098004, 106.734711 -6.2098016, 106.7347669 -6.2098016, 106.7348167 -6.2097919, 106.7348702 -6.2097714, 106.7349406 -6.2097581, 106.7349758 -6.2097516, 106.7350264 -6.2097511)",,,,5,,,,
5507592436,5507592437,0,573460863,,residential,,False,44.757,"LINESTRING (106.8913864 -6.2206278, 106.8909961 -6.2205207)",,,,30,,,,
5507592437,5507592436,0,573460863,,residential,,False,44.757,"LINESTRING (106.8909961 -6.2205207, 106.8913864 -6.2206278)",,,,30,,,,
5507592666,5507671872,0,573460937,,residential,,False,61.478,"LINESTRING (106.8985793 -6.216391, 106.8986206 -6.2165811, 106.8986389 -6.216665, 106.8986671 -6.2169361)",,,,30,,,,
5507671872,5507592666,0,573460937,,residential,,False,61.47800000000001,"LINESTRING (106.8986671 -6.2169361, 106.8986389 -6.216665, 106.8986206 -6.2165811, 106.8985793 -6.216391)",,,,30,,,,
5508345840,4621777200,0,573587408,,service,,False,19.33,"LINESTRING (106.8016648 -6.2019267, 106.8015051 -6.2019975)",,,,5,,parking_aisle,,
5508345842,4621777199,0,573587409,,service,,True,28.998,"LINESTRING (106.8013726 -6.2022514, 106.8013263 -6.2021416, 106.8013206 -6.2021212, 106.8013233 -6.2021053, 106.8013283 -6.2020922, 106.8013381 -6.2020797, 106.8013525 -6.2020691, 106.8014032 -6.202043)",,,,5,,parking_aisle,,
5540600498,3351536684,0,573053433,Jalan Crown Mansion Boulevard,residential,,False,43.195,"LINESTRING (106.7378305 -6.1143586, 106.7380288 -6.1140239)",,2,,20,,,,
5540600498,3351536688,0,573053433,Jalan Crown Mansion Boulevard,residential,,False,42.81,"LINESTRING (106.7378305 -6.1143586, 106.7376299 -6.1146879)",,2,,20,,,,
5540600498,6430370162,0,578162048,Jalan Crown Mansion 3,residential,,False,82.348,"LINESTRING (106.7378305 -6.1143586, 106.7372031 -6.1139595)",,2,,20,,,,
