u,v,key,osmid,oneway,lanes,name,highway,length,geometry,maxspeed,access,bridge,width,area,tunnel
6242000059,6498453917,0,666680452,False,,,cycleway,9.948,"LINESTRING (-74.0516178 4.6679126, -74.0515413 4.6678658)",,,,,,
6242000059,7464178137,0,666680452,False,,,cycleway,51.509,"LINESTRING (-74.0516178 4.6679126, -74.05202060000001 4.6681437)",,,,,,
6242000060,5905248377,0,601402770,False,,,cycleway,3.854,"LINESTRING (-74.0514665 4.66782, -74.051447 4.6678487)",,,,,,
6242000060,3992274789,0,601402770,False,,,cycleway,130.744,"LINESTRING (-74.0514665 4.66782, -74.0521287 4.6668469)",,,,,,
6242000060,6498453917,0,666680452,False,,,cycleway,9.729,"LINESTRING (-74.0514665 4.66782, -74.0515413 4.6678658)",,,,,,
6242123957,6242123958,0,666695375,False,,,cycleway,8.28,"LINESTRING (-74.0481284 4.6736878, -74.04805810000001 4.6736626)",,,,,,
6242123957,3326731314,0,666695375,False,,,cycleway,6.395,"LINESTRING (-74.0481284 4.6736878, -74.0481861 4.6736875)",,,,,,
6242123958,6242123959,0,666695375,False,,,cycleway,9.042,"LINESTRING (-74.04805810000001 4.6736626, -74.0479828 4.6736313)",,,,,,
6242123958,6242123957,0,666695375,False,,,cycleway,8.28,"LINESTRING (-74.04805810000001 4.6736626, -74.0481284 4.6736878)",,,,,,
6242123959,3992274786,0,601402770,False,,,cycleway,6.505,"LINESTRING (-74.0479828 4.6736313, -74.0479569 4.6736838)",,,,,,
6242123959,3992274781,0,601402770,False,,,cycleway,8.24,"LINESTRING (-74.0479828 4.6736313, -74.0480156 4.6735648)",,,,,,
6242123959,6242123958,0,666695375,False,,,cycleway,9.042,"LINESTRING (-74.0479828 4.6736313, -74.04805810000001 4.6736626)",,,,,,
6262134674,2961197824,0,58606660,False,,,cycleway,80.741,"LINESTRING (-74.05438239999999 4.7062349, -74.05449040000001 4.7055168)",,,,,,
6262134674,726193437,0,58606660,False,,,cycleway,21.868,"LINESTRING (-74.05438239999999 4.7062349, -74.054361 4.7064304)",,,,,,
6281152119,5127212091,0,527376499,False,,,cycleway,3.246,"LINESTRING (-74.0723721 4.6312235, -74.07234680000001 4.6312088)",,,,,,
6281152119,7027041862,0,527376499,False,,,cycleway,79.75,"LINESTRING (-74.0723721 4.6312235, -74.072924 4.6316837)",,,,,,
6284683070,2740025262,0,90044922,False,,,cycleway,45.186,"LINESTRING (-74.0657635 4.7380608, -74.065676 4.7384577)",,,,,,
6284683070,5721092579,0,90044922,False,,,cycleway,3.383,"LINESTRING (-74.0657635 4.7380608, -74.06577009999999 4.7380311)",,,,,,
6296124114,5643183179,0,147048518,False,,,cycleway,53.222,"LINESTRING (-74.0698371 4.6411066, -74.0703092 4.6411942)",,yes,,,,
6296124114,5643183178,0,147048518,False,,,cycleway,2.378,"LINESTRING (-74.0698371 4.6411066, -74.069816 4.6411027)",,yes,,,,
6296188538,6296188539,0,672358212,False,,,cycleway,15.365,"LINESTRING (-74.07994859999999 4.6290801, -74.0799258 4.6292164)",,,,,,
6296188538,5784661588,0,672358212,False,,,cycleway,13.239,"LINESTRING (-74.07994859999999 4.6290801, -74.079978 4.6289647)",,,,,,
6296188539,6296188540,0,672358212,False,,,cycleway,8.512,"LINESTRING (-74.0799258 4.6292164, -74.0798989 4.6292881)",,,,,,
6296188539,6296188538,0,672358212,False,,,cycleway,15.365,"LINESTRING (-74.0799258 4.6292164, -74.07994859999999 4.6290801)",,,,,,
6296188540,6296188541,0,672358212,False,,,cycleway,9.938,"LINESTRING (-74.0798989 4.6292881, -74.0798715 4.6293732)",,,,,,
6296188540,6296188539,0,672358212,False,,,cycleway,8.512,"LINESTRING (-74.0798989 4.6292881, -74.0799258 4.6292164)",,,,,,
6296188541,6296188542,0,672358212,False,,,cycleway,10.138,"LINESTRING (-74.0798715 4.6293732, -74.0798435 4.62946)",,,,,,
6296188541,6296188540,0,672358212,False,,,cycleway,9.938,"LINESTRING (-74.0798715 4.6293732, -74.0798989 4.6292881)",,,,,,
6296188542,6296188543,0,672358212,False,,,cycleway,23.065,"LINESTRING (-74.0798435 4.62946, -74.0797998 4.6296628)",,,,,,
6296188542,6296188541,0,672358212,False,,,cycleway,10.138,"LINESTRING (-74.0798435 4.62946, -74.0798715 4.6293732)",,,,,,
6296188543,6296188544,0,672358212,False,,,cycleway,22.65,"LINESTRING (-74.0797998 4.6296628, -74.07975949999999 4.6298625)",,,,,,
6296188543,6296188542,0,672358212,False,,,cycleway,23.065,"LINESTRING (-74.0797998 4.6296628, -74.0798435 4.62946)",,,,,,
6296188544,6296188545,0,672358212,False,,,cycleway,20.202,"LINESTRING (-74.07975949999999 4.6298625, -74.0797283 4.6300415)",,,,,,
6296188544,6296188543,0,672358212,False,,,cycleway,22.65,"LINESTRING (-74.07975949999999 4.6298625, -74.0797998 4.6296628)",,,,,,
6296188545,6296188546,0,672358212,False,,,cycleway,17.486,"LINESTRING (-74.0797283 4.6300415, -74.07970349999999 4.6301968)",,,,,,
6296188545,6296188544,0,672358212,False,,,cycleway,20.202,"LINESTRING (-74.0797283 4.6300415, -74.07975949999999 4.6298625)",,,,,,
6296188546,6296188547,0,672358212,False,,,cycleway,26.875,"LINESTRING (-74.07970349999999 4.6301968, -74.0796709 4.6304363)",,,,,,
6296188546,6296188545,0,672358212,False,,,cycleway,17.486,"LINESTRING (-74.07970349999999 4.6301968, -74.0797283 4.6300415)",,,,,,
6296188547,6296188548,0,672358212,False,,,cycleway,24.772,"LINESTRING (-74.0796709 4.6304363, -74.0796435 4.6306574)",,,,,,
6296188547,6296188546,0,672358212,False,,,cycleway,26.875,"LINESTRING (-74.0796709 4.6304363, -74.07970349999999 4.6301968)",,,,,,
6296188548,6296188549,0,672358212,False,,,cycleway,13.737,"LINESTRING (-74.0796435 4.6306574, -74.0796309 4.6307803)",,,,,,
6296188548,6296188547,0,672358212,False,,,cycleway,24.772,"LINESTRING (-74.0796435 4.6306574, -74.0796709 4.6304363)",,,,,,
6296188549,5101126775,0,672358212,False,,,cycleway,6.256,"LINESTRING (-74.0796309 4.6307803, -74.07960370000001 4.6308296)",,,,,,
6296188549,6296188548,0,672358212,False,,,cycleway,13.737,"LINESTRING (-74.0796309 4.6307803, -74.0796435 4.6306574)",,,,,,
6296188550,6296188551,0,672358212,False,,,cycleway,15.017,"LINESTRING (-74.0795881 4.6308578, -74.07959169999999 4.6309928)",,,,,,
6296188550,5101126775,0,672358212,False,,,cycleway,3.581,"LINESTRING (-74.0795881 4.6308578, -74.07960370000001 4.6308296)",,,,,,
6296188551,6296188552,0,672358212,False,,,cycleway,15.95,"LINESTRING (-74.07959169999999 4.6309928, -74.07958840000001 4.6311362)",,,,,,
6296188551,6296188550,0,672358212,False,,,cycleway,15.017,"LINESTRING (-74.07959169999999 4.6309928, -74.0795881 4.6308578)",,,,,,
6296188552,6296188553,0,672358212,False,,,cycleway,31.932,"LINESTRING (-74.07958840000001 4.6311362, -74.0795593 4.6314219)",,,,,,
6296188552,6296188551,0,672358212,False,,,cycleway,15.95,"LINESTRING (-74.07958840000001 4.6311362, -74.07959169999999 4.6309928)",,,,,,
6296188553,6296188554,0,672358212,False,,,cycleway,35.198,"LINESTRING (-74.0795593 4.6314219, -74.07952330000001 4.6317364)",,,,,,
6296188553,6296188552,0,672358212,False,,,cycleway,31.932,"LINESTRING (-74.0795593 4.6314219, -74.07958840000001 4.6311362)",,,,,,
6296188554,6296188555,0,672358212,False,,,cycleway,13.14,"LINESTRING (-74.07952330000001 4.6317364, -74.0794858 4.6318485)",,,,,,
6296188554,6296188553,0,672358212,False,,,cycleway,35.198,"LINESTRING (-74.07952330000001 4.6317364, -74.0795593 4.6314219)",,,,,,
6296188555,6296188556,0,672358212,False,,,cycleway,38.085,"LINESTRING (-74.0794858 4.6318485, -74.0794526 4.6321894)",,,,,,
6296188555,6296188554,0,672358212,False,,,cycleway,13.14,"LINESTRING (-74.0794858 4.6318485, -74.07952330000001 4.6317364)",,,,,,
6296188556,7792550947,0,672358212,False,,,cycleway,5.226,"LINESTRING (-74.0794526 4.6321894, -74.0794526 4.6322364)",,,,,,
6296188556,6296188555,0,672358212,False,,,cycleway,38.085,"LINESTRING (-74.0794526 4.6321894, -74.0794858 4.6318485)",,,,,,
6296188557,6296188558,0,672358212,False,,,cycleway,10.145,"LINESTRING (-74.0794526 4.632316, -74.0794418 4.6324066)",,,,,,
6296188557,6296191107,0,672358212,False,,,cycleway,3.525,"LINESTRING (-74.0794526 4.632316, -74.0794526 4.6322843)",,,,,,
6296188558,6296188559,0,672358212,False,,,cycleway,18.443,"LINESTRING (-74.0794418 4.6324066, -74.079427 4.6325718)",,,,,,
6296188558,6296188557,0,672358212,False,,,cycleway,10.145,"LINESTRING (-74.0794418 4.6324066, -74.0794526 4.632316)",,,,,,
6296188559,6296188560,0,672358212,False,,,cycleway,13.207,"LINESTRING (-74.079427 4.6325718, -74.07941529999999 4.63269)",,,,,,
6296188559,6296188558,0,672358212,False,,,cycleway,18.443,"LINESTRING (-74.079427 4.6325718, -74.0794418 4.6324066)",,,,,,
6296188560,6296188561,0,672358212,False,,,cycleway,9.419,"LINESTRING (-74.07941529999999 4.63269, -74.07936189999999 4.6327559)",,,,,,
6296188560,6296188559,0,672358212,False,,,cycleway,13.207,"LINESTRING (-74.07941529999999 4.63269, -74.079427 4.6325718)",,,,,,
6296188561,6296188562,0,672358212,False,,,cycleway,6.349,"LINESTRING (-74.07936189999999 4.6327559, -74.0793161 4.6327902)",,,,,,
6296188561,6296188560,0,672358212,False,,,cycleway,9.419,"LINESTRING (-74.07936189999999 4.6327559, -74.07941529999999 4.63269)",,,,,,
6296188562,6296191108,0,672358212,False,,,cycleway,4.903,"LINESTRING (-74.0793161 4.6327902, -74.0792745 4.6328052)",,,,,,
6296188562,6296188561,0,672358212,False,,,cycleway,6.349,"LINESTRING (-74.0793161 4.6327902, -74.07936189999999 4.6327559)",,,,,,
6296188563,6296188564,0,672358212,False,,,cycleway,2.229,"LINESTRING (-74.07924610000001 4.6328156, -74.0792397 4.6328346)",,,,,,
6296188563,6296191108,0,672358212,False,,,cycleway,3.353,"LINESTRING (-74.07924610000001 4.6328156, -74.0792745 4.6328052)",,,,,,
6296188564,6296188565,0,672358212,False,,,cycleway,17.133,"LINESTRING (-74.0792397 4.6328346, -74.0792931 4.6329792)",,,,,,
6296188564,6296188563,0,672358212,False,,,cycleway,2.229,"LINESTRING (-74.0792397 4.6328346, -74.07924610000001 4.6328156)",,,,,,
6296188565,6296188566,0,672358212,False,,,cycleway,7.926,"LINESTRING (-74.0792931 4.6329792, -74.0793175 4.6330462)",,,,,,
6296188565,6296188564,0,672358212,False,,,cycleway,17.133,"LINESTRING (-74.0792931 4.6329792, -74.0792397 4.6328346)",,,,,,
6296188566,6542579492,0,672358212,False,,,cycleway,5.206,"LINESTRING (-74.0793175 4.6330462, -74.0793324 4.6330906)",,,,,,
6296188566,6296188565,0,672358212,False,,,cycleway,7.926,"LINESTRING (-74.0793175 4.6330462, -74.0792931 4.6329792)",,,,,,
6296188567,6296188568,0,672358212,False,,,cycleway,10.285,"LINESTRING (-74.0793381 4.6331093, -74.0793547 4.6332003)",,,,,,
6296188567,6542579492,0,672358212,False,,,cycleway,2.173,"LINESTRING (-74.0793381 4.6331093, -74.0793324 4.6330906)",,,,,,
6296188568,6296188569,0,672358212,False,,,cycleway,7.27,"LINESTRING (-74.0793547 4.6332003, -74.07936479999999 4.6332649)",,,,,,
6296188568,6296188567,0,672358212,False,,,cycleway,10.285,"LINESTRING (-74.0793547 4.6332003, -74.0793381 4.6331093)",,,,,,
6296188569,6296188570,0,672358212,False,,,cycleway,11.498,"LINESTRING (-74.07936479999999 4.6332649, -74.07936479999999 4.6333683)",,,,,,
6296188569,6296188568,0,672358212,False,,,cycleway,7.27,"LINESTRING (-74.07936479999999 4.6332649, -74.0793547 4.6332003)",,,,,,
6296188570,6296188571,0,672358212,False,,,cycleway,39.597,"LINESTRING (-74.07936479999999 4.6333683, -74.0793242 4.6337221)",,,,,,
6296188570,6296188569,0,672358212,False,,,cycleway,11.498,"LINESTRING (-74.07936479999999 4.6333683, -74.07936479999999 4.6332649)",,,,,,
6296188571,6498468279,0,672358212,False,,,cycleway,7.305,"LINESTRING (-74.0793242 4.6337221, -74.079318 4.6337875)",,,,,,
6296188571,6296188570,0,672358212,False,,,cycleway,39.597,"LINESTRING (-74.0793242 4.6337221, -74.07936479999999 4.6333683)",,,,,,
6296188572,6296188573,0,672358212,False,,,cycleway,24.731,"LINESTRING (-74.0793113 4.6338585, -74.0792862 4.6340795)",,,,,,
6296188572,6498468279,0,672358212,False,,,cycleway,7.93,"LINESTRING (-74.0793113 4.6338585, -74.079318 4.6337875)",,,,,,
6296188573,6296188574,0,672358212,False,,,cycleway,29.787,"LINESTRING (-74.0792862 4.6340795, -74.0792632 4.6343464)",,,,,,
6296188573,6296188572,0,672358212,False,,,cycleway,24.731,"LINESTRING (-74.0792862 4.6340795, -74.0793113 4.6338585)",,,,,,
6296188574,6296188575,0,672358212,False,,,cycleway,9.952,"LINESTRING (-74.0792632 4.6343464, -74.07923220000001 4.6344304)",,,,,,
6296188574,6296188573,0,672358212,False,,,cycleway,29.787,"LINESTRING (-74.0792632 4.6343464, -74.0792862 4.6340795)",,,,,,
6296188575,6498468278,0,672358212,False,,,cycleway,3.522,"LINESTRING (-74.07923220000001 4.6344304, -74.07923 4.634462)",,,,,,
6296188575,6296188574,0,672358212,False,,,cycleway,9.952,"LINESTRING (-74.07923220000001 4.6344304, -74.0792632 4.6343464)",,,,,,
6296188576,6296188577,0,672358212,False,,,cycleway,5.916,"LINESTRING (-74.0792242 4.6345461, -74.079235 4.6345982)",,,,,,
6296188576,6498468278,0,672358212,False,,,cycleway,9.374,"LINESTRING (-74.0792242 4.6345461, -74.07923 4.634462)",,,,,,
6296188577,6296188578,0,672358212,False,,,cycleway,5.762,"LINESTRING (-74.079235 4.6345982, -74.0792678 4.6346384)",,,,,,
6296188577,6296188576,0,672358212,False,,,cycleway,5.916,"LINESTRING (-74.079235 4.6345982, -74.0792242 4.6345461)",,,,,,
6296188578,6296188579,0,672358212,False,,,cycleway,2.548,"LINESTRING (-74.0792678 4.6346384, -74.07928149999999 4.6346568)",,,,,,
6296188578,6296188577,0,672358212,False,,,cycleway,5.762,"LINESTRING (-74.0792678 4.6346384, -74.079235 4.6345982)",,,,,,
6296188579,6296188580,0,672358212,False,,,cycleway,4.561,"LINESTRING (-74.07928149999999 4.6346568, -74.0792897 4.634697)",,,,,,
6296188579,6296188578,0,672358212,False,,,cycleway,2.548,"LINESTRING (-74.07928149999999 4.6346568, -74.0792678 4.6346384)",,,,,,
6296188580,6467481414,0,672358212,False,,,cycleway,13.18,"LINESTRING (-74.0792897 4.634697, -74.0792726 4.6348143)",,,,,,
6296188580,6296188579,0,672358212,False,,,cycleway,4.561,"LINESTRING (-74.0792897 4.634697, -74.07928149999999 4.6346568)",,,,,,
6296188581,6296188582,0,672358212,False,,,cycleway,14.853,"LINESTRING (-74.0792584 4.6349452, -74.0792379 4.6350772)",,,,,,
6296188581,6467481414,0,672358212,False,,,cycleway,14.64,"LINESTRING (-74.0792584 4.6349452, -74.0792726 4.6348143)",,,,,,
6296188582,6498468277,0,672358212,False,,,cycleway,3.28,"LINESTRING (-74.0792379 4.6350772, -74.0792345 4.6351065)",,,,,,
6296188582,6296188581,0,672358212,False,,,cycleway,14.853,"LINESTRING (-74.0792379 4.6350772, -74.0792584 4.6349452)",,,,,,
6296188583,6296188584,0,672358212,False,,,cycleway,27.246,"LINESTRING (-74.0792264 4.6351763, -74.0792074 4.6354206)",,,,,,
6296188583,6498468277,0,672358212,False,,,cycleway,7.813,"LINESTRING (-74.0792264 4.6351763, -74.0792345 4.6351065)",,,,,,
6296188584,6296191085,0,672358212,False,,,cycleway,45.625,"LINESTRING (-74.0792074 4.6354206, -74.0791637 4.6358286)",,,,,,
6296188584,6296188583,0,672358212,False,,,cycleway,27.246,"LINESTRING (-74.0792074 4.6354206, -74.0792264 4.6351763)",,,,,,
6296191085,6296191086,0,672358212,False,,,cycleway,25.374,"LINESTRING (-74.0791637 4.6358286, -74.07914460000001 4.636056)",,,,,,
6296191085,6296188584,0,672358212,False,,,cycleway,45.625,"LINESTRING (-74.0791637 4.6358286, -74.0792074 4.6354206)",,,,,,
6296191086,6296191087,0,672358212,False,,,cycleway,26.549,"LINESTRING (-74.07914460000001 4.636056, -74.07911559999999 4.636293)",,,,,,
6296191086,6296191085,0,672358212,False,,,cycleway,25.374,"LINESTRING (-74.07914460000001 4.636056, -74.0791637 4.6358286)",,,,,,
6296191087,6296191088,0,672358212,False,,,cycleway,28.887,"LINESTRING (-74.07911559999999 4.636293, -74.0790897 4.6365515)",,,,,,
6296191087,6296191086,0,672358212,False,,,cycleway,26.549,"LINESTRING (-74.07911559999999 4.636293, -74.07914460000001 4.636056)",,,,,,
6296191088,6296191089,0,672358212,False,,,cycleway,52.795,"LINESTRING (-74.0790897 4.6365515, -74.0790559 4.6370251)",,,,,,
6296191088,6296191087,0,672358212,False,,,cycleway,28.887,"LINESTRING (-74.0790897 4.6365515, -74.07911559999999 4.636293)",,,,,,
6296191089,6296191090,0,672358212,False,,,cycleway,82.923,"LINESTRING (-74.0790559 4.6370251, -74.0790164 4.6377698)",,,,,,
6296191089,6296191088,0,672358212,False,,,cycleway,52.795,"LINESTRING (-74.0790559 4.6370251, -74.0790897 4.6365515)",,,,,,
6296191090,6296191091,0,672358212,False,,,cycleway,49.347,"LINESTRING (-74.0790164 4.6377698, -74.07898520000001 4.6382125)",,,,,,
6296191090,6296191089,0,672358212,False,,,cycleway,82.923,"LINESTRING (-74.0790164 4.6377698, -74.0790559 4.6370251)",,,,,,
6296191091,6313420785,0,672358212,False,,,cycleway,5.83,"LINESTRING (-74.07898520000001 4.6382125, -74.07898350000001 4.6382649)",,,,,,
6296191091,6296191090,0,672358212,False,,,cycleway,49.347,"LINESTRING (-74.07898520000001 4.6382125, -74.0790164 4.6377698)",,,,,,
6296191092,6296191093,0,675557363,False,,,cycleway,64.582,"LINESTRING (-74.0789778 4.6384317, -74.0789307 4.6390106)",,,,,,
6296191092,6296191109,0,675557363,False,,,cycleway,15.276,"LINESTRING (-74.0789778 4.6384317, -74.0789825 4.6382944)",,,,,,
6296191093,6296191094,0,675557363,False,,,cycleway,33.669,"LINESTRING (-74.0789307 4.6390106, -74.07891170000001 4.6393128)",,,,,,
6296191093,6296191092,0,675557363,False,,,cycleway,64.582,"LINESTRING (-74.0789307 4.6390106, -74.0789778 4.6384317)",,,,,,
6296191094,6296191095,0,675557363,False,,,cycleway,125.234,"LINESTRING (-74.07891170000001 4.6393128, -74.0788371 4.6404366)",,,,,,
6296191094,6296191093,0,675557363,False,,,cycleway,33.669,"LINESTRING (-74.07891170000001 4.6393128, -74.0789307 4.6390106)",,,,,,
6296191095,6498468272,0,675557363,False,,,cycleway,6.069,"LINESTRING (-74.0788371 4.6404366, -74.07883409999999 4.6404911)",,,,,,
6296191095,6296191094,0,675557363,False,,,cycleway,125.234,"LINESTRING (-74.0788371 4.6404366, -74.07891170000001 4.6393128)",,,,,,
6296191096,7796020445,0,675557363,False,,,cycleway,26.179,"LINESTRING (-74.0787955 4.6411847, -74.07877569999999 4.6414193)",,,,,,
6296191096,6498468273,0,675557363,False,,,cycleway,64.915,"LINESTRING (-74.0787955 4.6411847, -74.07882789999999 4.6406018)",,,,,,
6296191097,6296191098,0,675557363,False,,,cycleway,69.421,"LINESTRING (-74.0787387 4.641858, -74.0787047 4.6424814)",,,,,,
6296191097,7796020445,0,675557363,False,,,cycleway,48.953,"LINESTRING (-74.0787387 4.641858, -74.07877569999999 4.6414193)",,,,,,
6296191098,7490355686,0,675557363,False,,,cycleway,3.766,"LINESTRING (-74.0787047 4.6424814, -74.0787026 4.6425152)",,,,,,
6296191098,6296191097,0,675557363,False,,,cycleway,69.421,"LINESTRING (-74.0787047 4.6424814, -74.0787387 4.641858)",,,,,,
6296191099,6296191100,0,675557363,False,,,cycleway,80.456,"LINESTRING (-74.0786841 4.6428075, -74.0786365 4.6435295)",,,,,,
6296191099,7490355688,0,675557363,False,,,cycleway,7.677,"LINESTRING (-74.0786841 4.6428075, -74.0786885 4.6427386)",,,,,,
6296191100,6296191101,0,675557363,False,,,cycleway,33.599,"LINESTRING (-74.0786365 4.6435295, -74.0786088 4.6438304)",,,,,,
6296191100,6296191099,0,675557363,False,,,cycleway,80.456,"LINESTRING (-74.0786365 4.6435295, -74.0786841 4.6428075)",,,,,,
6296191101,6296191102,0,675557363,False,,,cycleway,19.126,"LINESTRING (-74.0786088 4.6438304, -74.078586 4.6440009)",,,,,,
6296191101,6296191100,0,675557363,False,,,cycleway,33.599,"LINESTRING (-74.0786088 4.6438304, -74.0786365 4.6435295)",,,,,,
6296191102,6313418584,0,675557363,False,,,cycleway,3.107,"LINESTRING (-74.078586 4.6440009, -74.0785805 4.6440283)",,,,,,
6296191102,6296191101,0,675557363,False,,,cycleway,19.126,"LINESTRING (-74.078586 4.6440009, -74.0786088 4.6438304)",,,,,,
6296191107,6296188557,0,672358212,False,,,cycleway,3.525,"LINESTRING (-74.0794526 4.6322843, -74.0794526 4.632316)",,,,,,
6296191107,7792550947,0,672358212,False,,,cycleway,5.326,"LINESTRING (-74.0794526 4.6322843, -74.0794526 4.6322364)",,,,,,
6296191108,6296188563,0,672358212,False,,,cycleway,3.353,"LINESTRING (-74.0792745 4.6328052, -74.07924610000001 4.6328156)",,,,,,
6296191108,6296188562,0,672358212,False,,,cycleway,4.903,"LINESTRING (-74.0792745 4.6328052, -74.0793161 4.6327902)",,,,,,
6296191109,6296191092,0,675557363,False,,,cycleway,15.276,"LINESTRING (-74.0789825 4.6382944, -74.0789778 4.6384317)",,,,,,
6296191109,6313420785,0,675557363,False,,,cycleway,3.282,"LINESTRING (-74.0789825 4.6382944, -74.07898350000001 4.6382649)",,,,,,
6298106564,7732810992,0,828323800,False,,,cycleway,47.013,"LINESTRING (-74.06262169999999 4.6747984, -74.0625642 4.6752173)",,,,,,
6298106564,7732810991,0,828323800,False,,,cycleway,15.028,"LINESTRING (-74.06262169999999 4.6747984, -74.0626401 4.6746645)",,,,,,
6298106569,7732810993,0,828323802,True,,,cycleway,6.864,"LINESTRING (-74.0625337 4.6755016, -74.0625356 4.6754399)",,,,,,
6313420785,6296191091,0,672358212,False,,,cycleway,5.83,"LINESTRING (-74.07898350000001 4.6382649, -74.07898520000001 4.6382125)",,,,,,
6313420785,6296191109,0,675557363,False,,,cycleway,3.282,"LINESTRING (-74.07898350000001 4.6382649, -74.0789825 4.6382944)",,,,,,
6313420785,5342066446,0,89759584,False,2,Calle 48,residential,8.917,"LINESTRING (-74.07898350000001 4.6382649, -74.07890329999999 4.6382585)",,,,,,
6313487669,5176766653,0,533629011,False,,,cycleway,13.84,"LINESTRING (-74.0756178 4.6340123, -74.07554399999999 4.6341127)",,,,,,
6313487669,6498468230,0,674159028,False,,,cycleway,12.542,"LINESTRING (-74.0756178 4.6340123, -74.0756648 4.6339097)",,,,,,
6313487670,6326464008,0,674159028,False,,,cycleway,4.047,"LINESTRING (-74.0757019 4.6338446, -74.0757191 4.6338125)",,,,,,
6313487670,6498468230,0,674159028,False,,,cycleway,8.325,"LINESTRING (-74.0757019 4.6338446, -74.0756648 4.6339097)",,,,,,
6313487673,6542579493,0,674159029,False,,,cycleway,1.088,"LINESTRING (-74.0756147 4.6337641, -74.0756057 4.6337602)",,,,,,
6313487673,6498468229,0,674159029,False,,,cycleway,3.765,"LINESTRING (-74.0756147 4.6337641, -74.07564859999999 4.6337663)",,,,,,
6313487674,6498468228,0,674159029,False,,,cycleway,4.022,"LINESTRING (-74.0755262 4.6337259, -74.07549059999999 4.6337329)",,,,,,
6313487674,6542579497,0,674159029,False,,,cycleway,0.651,"LINESTRING (-74.0755262 4.6337259, -74.07553160000001 4.6337282)",,,,,,
6313487675,6313488092,0,674159029,False,,,cycleway,4.124,"LINESTRING (-74.07543130000001 4.633744, -74.07539749999999 4.6337595)",,,,,,
6313487675,6313488095,0,674159029,False,,,cycleway,3.967,"LINESTRING (-74.07543130000001 4.633744, -74.0754664 4.633737)",,,,,,
6313487676,6313487677,0,674159029,False,,,cycleway,5.241,"LINESTRING (-74.075356 4.6337787, -74.0753103 4.6337908)",,,,,,
6313487676,6542579498,0,674159029,False,,,cycleway,4.495,"LINESTRING (-74.075356 4.6337787, -74.0753928 4.6337617)",,,,,,
6313487677,6313487678,0,674159029,False,,,cycleway,5.036,"LINESTRING (-74.0753103 4.6337908, -74.0752662 4.6338017)",,,,,,
6313487677,6313487676,0,674159029,False,,,cycleway,5.241,"LINESTRING (-74.0753103 4.6337908, -74.075356 4.6337787)",,,,,,
6313487678,6313487677,0,674159029,False,,,cycleway,5.036,"LINESTRING (-74.0752662 4.6338017, -74.0753103 4.6337908)",,,,,,
6313487678,6313487680,0,674159030,False,,,cycleway,15.278,"LINESTRING (-74.0752662 4.6338017, -74.0752136 4.6336747)",,,,,,
6313487680,6313487681,0,674159030,False,,,cycleway,11.989,"LINESTRING (-74.0752136 4.6336747, -74.0751696 4.6335762)",,,,,,
6313487680,6313487678,0,674159030,False,,,cycleway,15.278,"LINESTRING (-74.0752136 4.6336747, -74.0752662 4.6338017)",,,,,,
6313487681,6313487682,0,674159030,False,,,cycleway,59.181,"LINESTRING (-74.0751696 4.6335762, -74.07476490000001 4.633229)",,,,,,
6313487681,6313487680,0,674159030,False,,,cycleway,11.989,"LINESTRING (-74.0751696 4.6335762, -74.0752136 4.6336747)",,,,,,
6313487682,5127212090,0,674159030,False,,,cycleway,95.837,"LINESTRING (-74.07476490000001 4.633229, -74.0741113 4.6326647)",,,,,,
6313487682,6313487681,0,674159030,False,,,cycleway,59.181,"LINESTRING (-74.07476490000001 4.633229, -74.0751696 4.6335762)",,,,,,
6313487684,6542579499,0,674159031,True,,,cycleway,1.821,"LINESTRING (-74.0752715 4.6333628, -74.0752856 4.6333712)",,,,,,
6313488085,6313488086,0,674159031,True,,,cycleway,4.528,"LINESTRING (-74.07530180000001 4.633382, -74.0753292 4.6334122)",,,,,,
6313488086,6313488087,0,674159031,True,,,cycleway,5.384,"LINESTRING (-74.0753292 4.6334122, -74.07535729999999 4.6334517)",,,,,,
6313488087,6313488088,0,674159031,True,,,cycleway,6.208,"LINESTRING (-74.07535729999999 4.6334517, -74.0753746 4.6335048)",,,,,,
6313488088,6313488089,0,674159031,True,,,cycleway,6.91,"LINESTRING (-74.0753746 4.6335048, -74.0753811 4.6335666)",,,,,,
6313488089,6313488090,0,674159031,True,,,cycleway,6.572,"LINESTRING (-74.0753811 4.6335666, -74.0753812 4.6336257)",,,,,,
6313488090,6313488091,0,674159031,True,,,cycleway,6.292,"LINESTRING (-74.0753812 4.6336257, -74.0753843 4.6336822)",,,,,,
6313488091,6313488092,0,674159031,True,,,cycleway,8.719,"LINESTRING (-74.0753843 4.6336822, -74.07539749999999 4.6337595)",,,,,,
6313488092,6542579498,0,674159029,False,,,cycleway,0.575,"LINESTRING (-74.07539749999999 4.6337595, -74.0753928 4.6337617)",,,,,,
6313488092,6313487675,0,674159029,False,,,cycleway,4.124,"LINESTRING (-74.07539749999999 4.6337595, -74.07543130000001 4.633744)",,,,,,
6313488095,6313487675,0,674159029,False,,,cycleway,3.967,"LINESTRING (-74.0754664 4.633737, -74.07543130000001 4.633744)",,,,,,
6313488095,7792559663,0,674159029,False,,,cycleway,1.753,"LINESTRING (-74.0754664 4.633737, -74.07548199999999 4.6337344)",,,,,,
6313510427,3236651042,0,675560590,False,,,cycleway,8.892,"LINESTRING (-74.0625718 4.6504494, -74.0626065 4.6503773)",,no,,,,
