u,v,key,osmid,oneway,lanes,name,highway,length,geometry,access,bridge,width,maxspeed,tunnel,service,junction
41336215,41336258,0,832343507,False,2,,service,38.927,"LINESTRING (-112.0776637 33.6410002, -112.0780842 33.6410001)",private,,,15 mph,,parking_aisle,
41336215,41336219,0,5573733,False,2,,service,113.24199999999999,"LINESTRING (-112.0776637 33.6410002, -112.0776643 33.6411581, -112.0776663 33.6416765, -112.0776677 33.6420186)",private,,,15 mph,,parking_aisle,
41336215,41336252,0,832343507,False,2,,service,36.217,"LINESTRING (-112.0776637 33.6410002, -112.0774612 33.6409979, -112.0772725 33.6409968)",private,,,15 mph,,parking_aisle,
41336219,41336224,0,5573733,False,2,,service,40.353,"LINESTRING (-112.0776677 33.6420186, -112.0776691 33.6423815)",private,,,15 mph,,parking_aisle,
41336219,41490584,0,5586857,False,2,,service,37.669,"LINESTRING (-112.0776677 33.6420186, -112.0780746 33.6420158)",private,,,15 mph,,parking_aisle,
41336219,41336215,0,5573733,False,2,,service,113.24199999999999,"LINESTRING (-112.0776677 33.6420186, -112.0776663 33.6416765, -112.0776643 33.6411581, -112.0776637 33.6410002)",private,,,15 mph,,parking_aisle,
41336224,41336219,0,5573733,False,2,,service,40.353,"LINESTRING (-112.0776691 33.6423815, -112.0776677 33.6420186)",private,,,15 mph,,parking_aisle,
41336224,41336227,0,5573733,False,2,,service,51.461,"LINESTRING (-112.0776691 33.6423815, -112.0776697 33.6425253, -112.0776709 33.6428443)",private,,,15 mph,,parking_aisle,
41336224,41336238,0,5573734,False,2,,service,112.227,"LINESTRING (-112.0776691 33.6423815, -112.0770827 33.6423783, -112.0764568 33.6423749)",private,,,15 mph,,parking_aisle,
41336227,41336224,0,5573733,False,2,,service,51.461,"LINESTRING (-112.0776709 33.6428443, -112.0776697 33.6425253, -112.0776691 33.6423815)",private,,,15 mph,,parking_aisle,
41336238,41336224,0,5573734,False,2,,service,112.227,"LINESTRING (-112.0764568 33.6423749, -112.0770827 33.6423783, -112.0776691 33.6423815)",private,,,15 mph,,parking_aisle,
41336238,7770862250,0,"[5573738, 832343507]",False,2,,service,216.37399999999997,"LINESTRING (-112.0764568 33.6423749, -112.0764719 33.6415714, -112.0764783 33.6410055, -112.0768455 33.6409977, -112.0771705 33.640997)",private,,,15 mph,,parking_aisle,
41336238,41475036,0,5573738,False,2,,service,75.813,"LINESTRING (-112.0764568 33.6423749, -112.076464 33.6425866, -112.0764674 33.6428102, -112.0764761 33.6430565)",private,,,15 mph,,parking_aisle,
41336252,7770862250,0,832343507,False,2,,service,9.442,"LINESTRING (-112.0772725 33.6409968, -112.0771705 33.640997)",private,,,15 mph,,parking_aisle,
41336252,7770862250,1,"[832343496, 832343497, 832343498, 84193235]",True,1,,service,153.508,"LINESTRING (-112.0772725 33.6409968, -112.0772725 33.6408539, -112.0772678 33.6406624, -112.0772919 33.640591, -112.0773134 33.6405396, -112.077312 33.6404704, -112.0772669 33.6403161, -112.0772161 33.6404626, -112.0771967 33.6405301, -112.077186 33.6406462, -112.0771719 33.6408461, -112.0771719 33.6409108, -112.0771705 33.640997)",private,,,15 mph,,parking_aisle,
41336252,41336215,0,832343507,False,2,,service,36.217,"LINESTRING (-112.0772725 33.6409968, -112.0774612 33.6409979, -112.0776637 33.6410002)",private,,,15 mph,,parking_aisle,
41336258,41336215,0,832343507,False,2,,service,38.927,"LINESTRING (-112.0780842 33.6410001, -112.0776637 33.6410002)",private,,,15 mph,,parking_aisle,
41475020,41475036,0,5585441,False,2,,service,219.401,"LINESTRING (-112.0784893 33.6436339, -112.07834 33.6436383, -112.0780677 33.6436298, -112.077777 33.6435393, -112.0776181 33.6433716, -112.0775332 33.6431637, -112.0774559 33.6430747, -112.0773469 33.643045, -112.0768216 33.6430539, -112.0764761 33.6430565)",private,,,15 mph,,parking_aisle,
41475036,41336238,0,5573738,False,2,,service,75.81299999999999,"LINESTRING (-112.0764761 33.6430565, -112.0764674 33.6428102, -112.076464 33.6425866, -112.0764568 33.6423749)",private,,,15 mph,,parking_aisle,
41475036,41475039,0,5585441,False,2,,service,38.628,"LINESTRING (-112.0764761 33.6430565, -112.0762626 33.643054, -112.0760591 33.6430626)",private,,,15 mph,,parking_aisle,
41475036,41475020,0,5585441,False,2,,service,219.401,"LINESTRING (-112.0764761 33.6430565, -112.0768216 33.6430539, -112.0773469 33.643045, -112.0774559 33.6430747, -112.0775332 33.6431637, -112.0776181 33.6433716, -112.077777 33.6435393, -112.0780677 33.6436298, -112.07834 33.6436383, -112.0784893 33.6436339)",private,,,15 mph,,parking_aisle,
41475039,41475036,0,5585441,False,2,,service,38.628,"LINESTRING (-112.0760591 33.6430626, -112.0762626 33.643054, -112.0764761 33.6430565)",private,,,15 mph,,parking_aisle,
41475039,7132487879,0,5585995,False,2,,service,66.697,"LINESTRING (-112.0760591 33.6430626, -112.0760413 33.6431135, -112.0759847 33.6433457, -112.075893 33.6434773, -112.075786 33.6435168, -112.0757136 33.6435184)",private,,,15 mph,,parking_aisle,
41475039,7132495587,0,"[832343505, 5585995, 832343501, 832343502]",False,2,,service,333.776,"LINESTRING (-112.0760591 33.6430626, -112.0759369 33.6425911, -112.0758402 33.6422669, -112.0756837 33.6421696, -112.0754132 33.642168, -112.0751785 33.6421674, -112.0750848 33.6421711, -112.0750741 33.6426272, -112.0750758 33.6428509, -112.0750765 33.6429474, -112.0750781 33.6431676, -112.075105 33.6432742, -112.0751599 33.6433437, -112.0752767 33.6434509, -112.0754149 33.6435205, -112.0754823 33.6435207)",private,,,15 mph,,parking_aisle,
41490584,41336219,0,5586857,False,2,,service,37.669,"LINESTRING (-112.0780746 33.6420158, -112.0776677 33.6420186)",private,,,15 mph,,parking_aisle,
41504771,2510700609,0,243696214,True,1,North 49th Avenue,residential,338.787,"LINESTRING (-112.1641896 33.6062727, -112.164119 33.6063543, -112.1641199 33.6071388, -112.1641202 33.6074232, -112.1641202 33.6083489, -112.1641202 33.6083626, -112.1641217 33.6091621, -112.1641218 33.6092024, -112.164122 33.6093005)",,,,15 mph,,,
41514774,1690504206,0,5675475,False,,North Echo Canyon Circle,residential,124.66299999999998,"LINESTRING (-111.9765687 33.5204325, -111.976429 33.5203684, -111.9763161 33.5203299, -111.9756878 33.5203314, -111.9756013 33.5203316, -111.9753692 33.5203371, -111.9753127 33.5203661, -111.9752895 33.520403)",private,,,15 mph,,,
41514774,292021403,0,206867746,False,2,North Echo Canyon Circle,residential,96.246,"LINESTRING (-111.9765687 33.5204325, -111.9767778 33.5205486, -111.9768042 33.520575, -111.9768252 33.5206037, -111.9768315 33.5211918)",private,,,15 mph,,,
41514774,2169145785,0,258422369,False,2,North Echo Canyon Drive,residential,35.435,"LINESTRING (-111.9765687 33.5204325, -111.9766571 33.5202894, -111.9767467 33.5201505)",private,,,15 mph,,,
41514777,2169301714,0,26624376,False,2,North Echo Canyon Lane,residential,138.535,"LINESTRING (-111.9768225 33.5216865, -111.9768241 33.5217484, -111.9768414 33.5217932, -111.977367 33.5225418, -111.9773681 33.5225849, -111.9773274 33.5226299, -111.9771346 33.5226853)",private,,,15 mph,,,
41514777,292021403,0,206867746,False,2,North Echo Canyon Circle,residential,55.015,"LINESTRING (-111.9768225 33.5216865, -111.976823 33.5216121, -111.9768315 33.5211918)",private,,,15 mph,,,
41514777,41514778,0,257859759,False,,North Echo Canyon Circle,residential,124.733,"LINESTRING (-111.9768225 33.5216865, -111.9767628 33.5216865, -111.9767069 33.5216987, -111.9757282 33.5221556, -111.9756362 33.5222001)",private,,,15 mph,,,
41514778,2169428030,0,5675475,False,,North Echo Canyon Circle,residential,72.98,"LINESTRING (-111.9756362 33.5222001, -111.9756188 33.5221429, -111.9755884 33.5220878, -111.9753036 33.5216978, -111.9752559 33.5216283)",private,,,15 mph,,,
41514778,42652701,0,5690164,False,,North Echo Canyon Circle,residential,85.168,"LINESTRING (-111.9756362 33.5222001, -111.9756484 33.5222611, -111.9756672 33.5226897, -111.9756761 33.5229648)",private,,,15 mph,,,
41514778,1690504321,0,257859759,False,,North Echo Canyon Circle,residential,33.379999999999995,"LINESTRING (-111.9756362 33.5222001, -111.9754858 33.5222729, -111.9754166 33.522311, -111.9753739 33.5223433, -111.9753379 33.5223666)",private,,,15 mph,,,
41514778,41514777,0,257859759,False,,North Echo Canyon Circle,residential,124.733,"LINESTRING (-111.9756362 33.5222001, -111.9757282 33.5221556, -111.9767069 33.5216987, -111.9767628 33.5216865, -111.9768225 33.5216865)",private,,,15 mph,,,
41557216,7174098541,0,768424755,False,,Grovers Park Parking Lot,service,111.33800000000001,"LINESTRING (-112.0338255 33.6477411, -112.0338256 33.6479394, -112.0338014 33.6479607, -112.0331321 33.6479629, -112.0331301 33.6477464)",,,,15 mph,,parking_aisle,
41560040,1191057462,0,5606851,False,,West Cody Drive,residential,357.047,"LINESTRING (-112.0734328 33.4004093, -112.0735564 33.4004046, -112.0738242 33.4003643, -112.0740121 33.400336, -112.0742133 33.4003053, -112.0746033 33.4002457, -112.0751572 33.4001611, -112.0758836 33.4000328, -112.0761513 33.399966, -112.0765874 33.399863, -112.0769084 33.3997573, -112.0769728 33.3996991, -112.07699 33.3995493)",,,,20 mph,,,
41588134,41673225,0,"[809022544, 5668630]",False,2,Hospital Drive,unclassified,843.2760000000001,"LINESTRING (-112.0237239 33.4585576, -112.0237217 33.4583077, -112.0238024 33.4578754, -112.023806 33.4577978, -112.0238059 33.4577541, -112.0238052 33.4573308, -112.0238051 33.4572636, -112.0238055 33.4568189, -112.0238064 33.4566757, -112.023808 33.456648, -112.0238155 33.4565114, -112.0238255 33.4564351, -112.0238464 33.4563986, -112.0238919 33.4563835, -112.0240418 33.4563838, -112.0243017 33.4563857, -112.0243655 33.4563858, -112.0244719 33.4563895, -112.0248802 33.4563904, -112.025102 33.4563909, -112.0253115 33.4563913, -112.0255749 33.4563919, -112.0258208 33.4563924, -112.0262527 33.4563934, -112.0264616 33.4563942, -112.0266627 33.4563949, -112.0268402 33.4563956, -112.0269205 33.4563833, -112.0269569 33.4563777, -112.027095 33.4563173, -112.0271352 33.4562992, -112.0273284 33.4562121, -112.027437 33.4561976, -112.0275527 33.4561964, -112.0279842 33.4561983, -112.028638 33.4562011, -112.0289873 33.4562026, -112.0290705 33.4562077, -112.0291449 33.4562272, -112.0292388 33.456277, -112.0293041 33.4563099, -112.0294453 33.4563811, -112.0295097 33.4564018, -112.0295875 33.4564135, -112.0296881 33.4564113, -112.0300437 33.4564087, -112.0302182 33.45641)",,,,15 mph,,,
41588986,986181147,0,5598113,False,,West Pecan Road,residential,390.479,"LINESTRING (-112.094852 33.3951192, -112.0990581 33.3951259)",,,,20 mph,,,
41633921,41808088,0,254686428,True,,West Black Canyon Boulevard,residential,577.1769999999999,"LINESTRING (-112.1420801 33.798188, -112.1420243 33.798356, -112.142056 33.7997123, -112.1420909 33.8007876, -112.1421021 33.8009709, -112.1421108 33.8010489, -112.142137 33.8013588, -112.1421878 33.801628, -112.142237 33.8017998, -112.1423164 33.8019789, -112.1424434 33.802223, -112.1426224 33.8025221, -112.1427919 33.8027081, -112.1429626 33.8028774, -112.1431309 33.8030172, -112.1432555 33.8030774)",,,,15 mph,,,
41642978,316737362,0,5604801,True,1,South Arizona Grand Parkway,tertiary,112.88799999999999,"LINESTRING (-111.9722455 33.3766607, -111.9723034 33.3766036, -111.9723338 33.3765374, -111.9723372 33.3764666, -111.9723133 33.3763985, -111.9722645 33.3763405, -111.972196 33.3762986, -111.9721276 33.376279, -111.9720553 33.3762758, -111.9719847 33.3762893, -111.9719195 33.3763196, -111.9718671 33.3763641, -111.971832 33.3764191, -111.9718169 33.3764801, -111.971823 33.3765422, -111.9718412 33.3765861, -111.9718701 33.3766258)",,,,15 mph,,,roundabout
41673225,41588134,0,"[809022544, 5668630]",False,2,Hospital Drive,unclassified,843.2759999999998,"LINESTRING (-112.0302182 33.45641, -112.0300437 33.4564087, -112.0296881 33.4564113, -112.0295875 33.4564135, -112.0295097 33.4564018, -112.0294453 33.4563811, -112.0293041 33.4563099, -112.0292388 33.456277, -112.0291449 33.4562272, -112.0290705 33.4562077, -112.0289873 33.4562026, -112.028638 33.4562011, -112.0279842 33.4561983, -112.0275527 33.4561964, -112.027437 33.4561976, -112.0273284 33.4562121, -112.0271352 33.4562992, -112.027095 33.4563173, -112.0269569 33.4563777, -112.0269205 33.4563833, -112.0268402 33.4563956, -112.0266627 33.4563949, -112.0264616 33.4563942, -112.0262527 33.4563934, -112.0258208 33.4563924, -112.0255749 33.4563919, -112.0253115 33.4563913, -112.025102 33.4563909, -112.0248802 33.4563904, -112.0244719 33.4563895, -112.0243655 33.4563858, -112.0243017 33.4563857, -112.0240418 33.4563838, -112.0238919 33.4563835, -112.0238464 33.4563986, -112.0238255 33.4564351, -112.0238155 33.4565114, -112.023808 33.456648, -112.0238064 33.4566757, -112.0238055 33.4568189, -112.0238051 33.4572636, -112.0238052 33.4573308, -112.0238059 33.4577541, -112.023806 33.4577978, -112.0238024 33.4578754, -112.0237217 33.4583077, -112.0237239 33.4585576)",,,,15 mph,,,
41678398,41678410,0,168381723,False,,Phoenix Metro RV Park,service,36.484,"LINESTRING (-112.1089485 33.6935448, -112.1089505 33.6938729)",private,,,10 mph,,,
41678398,41678419,0,168381723,False,,Phoenix Metro RV Park,service,317.822,"LINESTRING (-112.1089485 33.6935448, -112.1089462 33.6932507, -112.1105029 33.6932441, -112.112028 33.6932425)",private,,,10 mph,,,
41678398,41678403,0,807942864,False,,Phoenix Metro RV Park,service,286.4,"LINESTRING (-112.1089485 33.6935448, -112.1097097 33.6935628, -112.1105066 33.6935605, -112.1120438 33.6935718)",private,,,10 mph,,,
41678403,41678398,0,807942864,False,,Phoenix Metro RV Park,service,286.4,"LINESTRING (-112.1120438 33.6935718, -112.1105066 33.6935605, -112.1097097 33.6935628, -112.1089485 33.6935448)",private,,,10 mph,,,
41678410,41678398,0,168381723,False,,Phoenix Metro RV Park,service,36.484,"LINESTRING (-112.1089505 33.6938729, -112.1089485 33.6935448)",private,,,10 mph,,,
41678410,1796568611,0,168381723,False,,Phoenix Metro RV Park,service,403.614,"LINESTRING (-112.1089505 33.6938729, -112.1089535 33.6942058, -112.1105139 33.6941859, -112.1120438 33.6942035, -112.1129157 33.6942007)",private,,,10 mph,,,
41678410,41678417,0,807942577,False,,Phoenix Metro RV Park,service,285.431,"LINESTRING (-112.1089505 33.6938729, -112.1105105 33.6938777, -112.1120357 33.6938751)",private,,,10 mph,,,
41678417,41678410,0,807942577,False,,Phoenix Metro RV Park,service,285.431,"LINESTRING (-112.1120357 33.6938751, -112.1105105 33.6938777, -112.1089505 33.6938729)",private,,,10 mph,,,
41678419,41678398,0,168381723,False,,Phoenix Metro RV Park,service,317.822,"LINESTRING (-112.112028 33.6932425, -112.1105029 33.6932441, -112.1089462 33.6932507, -112.1089485 33.6935448)",private,,,10 mph,,,
41682868,6831346436,0,729148595,False,2,A&A Way,unclassified,423.90700000000004,"LINESTRING (-112.1407602 33.4993592, -112.1384319 33.4974634, -112.1379869 33.4971011, -112.13792 33.496998, -112.1379232 33.4965352)",,,,15 mph,,,
41734498,41734499,0,5617302,False,2,Lugo Street (North 13th Place),residential,75.048,"LINESTRING (-112.0537147 33.5550151, -112.0537164 33.5550944, -112.0537207 33.55569)",,,,10 mph,,,
41734499,41734498,0,5617302,False,2,Lugo Street (North 13th Place),residential,75.048,"LINESTRING (-112.0537207 33.55569, -112.0537164 33.5550944, -112.0537147 33.5550151)",,,,10 mph,,,
41836394,3705256812,0,"[366531435, 538683156, 538683157, 538683158, 538683159, 537754677, 537754679, 420760923]",False,"['4', '3', '2']",East Highland Avenue,"['tertiary', 'service']",1820.607,"LINESTRING (-112.0475752 33.5056097, -112.0477077 33.5056098, -112.0480398 33.5056026, -112.0484948 33.5055922, -112.0487908 33.5055875, -112.0490062 33.5055886, -112.0497358 33.5055962, -112.0500623 33.5055973, -112.0503087 33.5055949, -112.0507885 33.5055948, -112.0511277 33.5055952, -112.0512114 33.5055949, -112.0513654 33.505596, -112.0516106 33.5055975, -112.0519194 33.5055993, -112.0523057 33.5055987, -112.0527896 33.505598, -112.0529182 33.5055978, -112.0531265 33.505599, -112.0541023 33.5056036, -112.054507 33.5056032, -112.0556707 33.5056073, -112.0557351 33.5056083, -112.0559221 33.505606, -112.0561758 33.5056029, -112.0562948 33.5056023, -112.0564092 33.5056018, -112.0568409 33.5056035, -112.0569427 33.5056027, -112.0573977 33.505599, -112.0579168 33.505602, -112.0584637 33.5056016, -112.0587668 33.5056038, -112.0590082 33.505604, -112.0593919 33.5056043, -112.0595709 33.5056066, -112.0596714 33.505605, -112.0606527 33.5056109, -112.0612013 33.5056079, -112.0617502 33.505605, -112.0620153 33.5055997, -112.0622783 33.5056024, -112.0624239 33.5056006, -112.0628538 33.5055966, -112.0631283 33.505599, -112.0633378 33.5056008, -112.0637683 33.5056046, -112.0639842 33.5056065, -112.0640745 33.5056073, -112.0641772 33.5056073, -112.0642175 33.5056085, -112.0643807 33.5056134, -112.064526 33.5056106, -112.0648886 33.505615, -112.0649859 33.5056168, -112.0650389 33.5056154, -112.0651969 33.5056015, -112.0652155 33.5056001, -112.0652806 33.5055954, -112.0653695 33.5055882, -112.0657377 33.5055582, -112.0657717 33.5055552, -112.065819 33.5055511, -112.0659036 33.5055436, -112.0660783 33.5055283, -112.0672047 33.5055197)",,,,"['20 mph', '5 mph']",,,
41844614,5967437644,0,729928256,True,1,,secondary,0.304,"LINESTRING (-112.073762 33.574941, -112.0737599 33.5749431)",,,,15 mph,,,roundabout
41879010,42456305,0,5672957,False,,North 21st Avenue,service,396.493,"LINESTRING (-112.0998935 33.5045342, -112.1000366 33.5045348, -112.1011935 33.5045234, -112.1023406 33.5045101, -112.1041696 33.5045089)",,,,15 mph,,alley,
41888708,2931243528,0,289572083,False,,North 8th Street,service,35.383,"LINESTRING (-112.0636956 33.5273651, -112.0636971 33.5270469)",,,,20 mph,,,
42252206,2132598061,0,"[769803793, 203267684]",True,1,,service,47.184999999999995,"LINESTRING (-111.9923122 33.6006233, -111.9920715 33.6005621, -111.9919725 33.600537, -111.99182 33.6005173)",private,,,5 mph,,parking_aisle,
42330736,388007630,0,"[394256613, 467594246, 467594247]",False,2,East Squaw Peak Drive,residential,1312.5670000000007,"LINESTRING (-112.0280944 33.5367535, -112.0278168 33.5367938, -112.027541 33.5368483, -112.027329 33.5369032, -112.0268808 33.537043, -112.0264958 33.5371762, -112.0261409 33.5373322, -112.0260819 33.5373581, -112.0255998 33.5376455, -112.0253446 33.5378052, -112.025295 33.5378302, -112.025167 33.5378905, -112.0250007 33.5379798, -112.0248972 33.5380433, -112.0248065 33.5380946, -112.0247256 33.5381319, -112.0242405 33.5383967, -112.0235795 33.5387545, -112.0230816 33.5389971, -112.0230485 33.5390139, -112.0229981 33.5390396, -112.0227527 33.5391591, -112.0226672 33.539203, -112.0224939 33.5392745, -112.0223826 33.5393162, -112.022112 33.5393972, -112.0219001 33.5394475, -112.0216883 33.5394791, -112.0216269 33.5394887, -112.0215704 33.5394957, -112.0214888 33.5395086, -112.0213443 33.5395391, -112.0212538 33.5395637, -112.0211727 33.53959, -112.0210597 33.5396318, -112.0209592 33.539676, -112.0209179 33.5396967, -112.020775 33.5397746, -112.0206852 33.5398322, -112.0206201 33.53988, -112.0205249 33.5399644, -112.0204713 33.5400236, -112.0203399 33.5401589, -112.0202426 33.5402631, -112.02014 33.540342, -112.0200834 33.5403866, -112.0199389 33.540499, -112.0198307 33.5405844, -112.0197129 33.5406616, -112.0196187 33.5407129, -112.0195825 33.5407289, -112.0195188 33.5407571, -112.019457 33.5407849, -112.0193345 33.5408396, -112.019216 33.5408847, -112.0191317 33.540914, -112.0190391 33.540945, -112.0188828 33.5409863, -112.0187545 33.5410182, -112.0186294 33.5410493, -112.0184852 33.5410886, -112.0184308 33.5411048, -112.0184042 33.5411128, -112.0182389 33.5411792, -112.0181701 33.5412126, -112.0181026 33.5412503, -112.0180665 33.5412742, -112.0180157 33.5413079, -112.0179357 33.5413713, -112.0178556 33.5414383, -112.0177895 33.5414928, -112.0177064 33.5415591, -112.0176487 33.5416027, -112.0175448 33.541679, -112.0174707 33.5417239, -112.0173926 33.5417698, -112.0173255 33.5418013, -112.0172702 33.5418245, -112.0172192 33.5418452, -112.0171378 33.5418737, -112.017 33.5419184, -112.0169091 33.541945, -112.0167746 33.5419796, -112.0166271 33.5420179, -112.0165557 33.5420386, -112.0164092 33.5420867, -112.0161789 33.5421624, -112.0160578 33.5422024, -112.0159988 33.5422253, -112.0159274 33.5422602, -112.0158721 33.5423007, -112.0158503 33.5423206)",,yes,,15 mph,,,
42456305,41879010,0,5672957,False,,North 21st Avenue,service,396.49300000000005,"LINESTRING (-112.1041696 33.5045089, -112.1023406 33.5045101, -112.1011935 33.5045234, -112.1000366 33.5045348, -112.0998935 33.5045342)",,,,15 mph,,alley,
42483061,797382879,0,"[445860414, 537364623]",False,"['3', '2']",North 47th Avenue,tertiary,185.75100000000003,"LINESTRING (-112.1602594 33.4877338, -112.160258 33.4876389, -112.160255 33.4874427, -112.1602548 33.4874269, -112.1602374 33.4873105, -112.160214 33.4872286, -112.1601615 33.487117, -112.1601195 33.4870665, -112.1600297 33.4869686, -112.1599425 33.4868932, -112.1598137 33.4867735, -112.1597427 33.4866958, -112.159689 33.4866203, -112.1596447 33.4865353, -112.1595885 33.4863708, -112.1595616 33.4862299)",,,,20 mph,,,
42652701,41514778,0,5690164,False,,North Echo Canyon Circle,residential,85.16799999999999,"LINESTRING (-111.9756761 33.5229648, -111.9756672 33.5226897, -111.9756484 33.5222611, -111.9756362 33.5222001)",private,,,15 mph,,,
42652701,42652701,0,204546678,False,,North Echo Canyon Circle,residential,63.637,"LINESTRING (-111.9756761 33.5229648, -111.9756437 33.5229667, -111.9756333 33.5229701, -111.9756181 33.5229771, -111.9755966 33.5229925, -111.9755741 33.5230249, -111.9755703 33.5230704, -111.9755866 33.5231043, -111.9756043 33.5231217, -111.9756175 33.5231303, -111.9756268 33.5231349, -111.9756685 33.5231453, -111.9757278 33.5231361, -111.9757745 33.5230993, -111.9757887 33.5230592, -111.9757831 33.5230242, -111.9757561 33.5229884, -111.9757145 33.5229669, -111.9756761 33.5229648)",private,,,15 mph,,,
42652701,42652701,1,204546678,False,,North Echo Canyon Circle,residential,63.63700000000001,"LINESTRING (-111.9756761 33.5229648, -111.9757145 33.5229669, -111.9757561 33.5229884, -111.9757831 33.5230242, -111.9757887 33.5230592, -111.9757745 33.5230993, -111.9757278 33.5231361, -111.9756685 33.5231453, -111.9756268 33.5231349, -111.9756175 33.5231303, -111.9756043 33.5231217, -111.9755866 33.5231043, -111.9755703 33.5230704, -111.9755741 33.5230249, -111.9755966 33.5229925, -111.9756181 33.5229771, -111.9756333 33.5229701, -111.9756437 33.5229667, -111.9756761 33.5229648)",private,,,15 mph,,,
42712972,2321449185,0,502022653,False,2,,service,30.406,"LINESTRING (-112.1197156 33.6036348, -112.1197085 33.6037595, -112.119707 33.6037869, -112.1196991 33.6039079)",,,,15 mph,,driveway,
252360094,1706149636,0,760244603,True,1,,service,4.585,"LINESTRING (-112.0584984 33.3449789, -112.0585459 33.3449901)",,,,15 mph,,parking_aisle,
292021234,2169301714,0,"[206880944, 26624376]",False,2,North Echo Canyon Lane,residential,59.063,"LINESTRING (-111.9773574 33.5231369, -111.977082 33.5227229, -111.9771346 33.5226853)",private,,,15 mph,,,
292021403,41514777,0,206867746,False,2,North Echo Canyon Circle,residential,55.015,"LINESTRING (-111.9768315 33.5211918, -111.976823 33.5216121, -111.9768225 33.5216865)",private,,,15 mph,,,
292021403,41514774,0,206867746,False,2,North Echo Canyon Circle,residential,96.24600000000001,"LINESTRING (-111.9768315 33.5211918, -111.9768252 33.5206037, -111.9768042 33.520575, -111.9767778 33.5205486, -111.9765687 33.5204325)",private,,,15 mph,,,
292021403,2169697947,0,206906915,False,2,North Echo Canyon Drive,residential,76.868,"LINESTRING (-111.9768315 33.5211918, -111.9770186 33.5211957, -111.9775577 33.5214864)",private,,,15 mph,,,
292021410,1690504206,0,5675475,False,,North Echo Canyon Circle,residential,68.28,"LINESTRING (-111.9752096 33.5210018, -111.9752061 33.5207105, -111.9752044 33.5205606, -111.9752895 33.520403)",private,,,15 mph,,,
292021410,2169428030,0,5675475,False,,North Echo Canyon Circle,residential,70.43999999999998,"LINESTRING (-111.9752096 33.5210018, -111.9752115 33.5212497, -111.9752096 33.5214986, -111.9752337 33.521596, -111.9752559 33.5216283)",private,,,15 mph,,,
292021410,2169697948,0,206885420,False,,North Echo Canyon Circle,residential,68.173,"LINESTRING (-111.9752096 33.5210018, -111.9746042 33.5210004, -111.974609 33.5208921)",private,,,15 mph,,,
310471314,4347944717,0,"[436950392, 28272378]",True,2,West Happy Valley Road,primary,30.933,"LINESTRING (-112.1145825 33.712713, -112.1145173 33.7127724, -112.1144983 33.7128094, -112.1144792 33.7128464, -112.1144722 33.7129267, -112.1144836 33.7129622)",,,,20 mph,,,roundabout
310471477,310471549,0,"[28272726, 28272725, 28272182]",False,2,West Happy Valley Road,primary,128.114,"LINESTRING (-112.1180506 33.7129129, -112.1178959 33.71291, -112.1170651 33.7129099, -112.1166656 33.712915)",,yes,,20 mph,,,
310471477,310476141,0,"[28272736, 436950402]",True,2,West Happy Valley Road,primary,177.242,"LINESTRING (-112.1180506 33.7129129, -112.1183155 33.7129348, -112.1186626 33.7129386, -112.1192294 33.71296, -112.1192992 33.7129578, -112.1194792 33.712952, -112.1196864 33.7129545, -112.1198242 33.7129737, -112.1199401 33.7130369)",,,,20 mph,,,
310471549,310471477,0,"[28272182, 28272725, 28272726]",False,2,West Happy Valley Road,primary,128.114,"LINESTRING (-112.1166656 33.712915, -112.1170651 33.7129099, -112.1178959 33.71291, -112.1180506 33.7129129)",,yes,,20 mph,,,
310471549,310473046,0,"[436950393, 28272361]",True,2,West Happy Valley Road,primary,158.86399999999998,"LINESTRING (-112.1166656 33.712915, -112.1161658 33.712874, -112.1156737 33.7128536, -112.1152878 33.7128691, -112.1151228 33.7128321, -112.1149888 33.7127515)",,,,20 mph,,,
310473242,310473046,0,401884063,True,1,West Happy Valley Road,primary,42.260000000000005,"LINESTRING (-112.1149442 33.7130929, -112.1150057 33.7130367, -112.1150432 33.7129673, -112.1150531 33.7128918, -112.1150343 33.7128174, -112.1149888 33.7127515)",,,,20 mph,,,roundabout
310473242,310471549,0,"[436950401, 177402147, 436950395]",True,2,West Happy Valley Road,primary,161.56300000000002,"LINESTRING (-112.1149442 33.7130929, -112.1151593 33.7130309, -112.1152861 33.7129963, -112.1153776 33.7129806, -112.1154346 33.7129709, -112.1157083 33.7129526, -112.1161686 33.7129534, -112.1166656 33.712915)",,,,20 mph,,,
310476141,310476197,0,"[401884065, 436950403, 28272741, 404808558, 436950383, 436950384, 436950385, 436950388, 436950390, 401884060]",True,"['1', '2']",West Happy Valley Road,primary,138.613,"LINESTRING (-112.1199401 33.7130369, -112.1199716 33.7130719, -112.1199836 33.7130853, -112.1200398 33.7131235, -112.1201056 33.7131491, -112.1201769 33.7131607, -112.1202494 33.7131575, -112.1203188 33.7131397, -112.1203883 33.7131035, -112.1204431 33.7130528, -112.1204769 33.712997, -112.1204927 33.7129359, -112.1204896 33.7128734, -112.1204677 33.7128136, -112.1204279 33.7127599, -112.120373 33.7127163, -112.1203446 33.7127039, -112.1202938 33.7126818, -112.120206 33.7126685, -112.1201174 33.7126776, -112.120036 33.7127083, -112.1199694 33.7127577)",,,,20 mph,,,roundabout
