u,v,key,osmid,oneway,name,highway,maxspeed,length,geometry,lanes,service,access,junction,bridge,tunnel
3785313833,42393313,0,394256613,False,East Squaw Peak Drive,residential,15 mph,37.187,"LINESTRING (-112.0261409 33.5373322, -112.0264958 33.5371762)",2,,,,,
3818349771,1527831420,0,366531435,False,East Highland Avenue,tertiary,20 mph,14.279,"LINESTRING (-112.0513654 33.505596, -112.0512114 33.5055949)",2,,,,,
3818349771,7684583768,0,366531435,False,East Highland Avenue,tertiary,20 mph,22.735,"LINESTRING (-112.0513654 33.505596, -112.0516106 33.5055975)",2,,,,,
3954519850,1657960563,0,371849091,False,West Campbell Avenue,tertiary,15 mph,10.747,"LINESTRING (-112.1773649 33.5022055, -112.1774808 33.5022064)",2,,,,,
3954519850,7001075549,0,371849091,False,West Campbell Avenue,tertiary,15 mph,150.557,"LINESTRING (-112.1773649 33.5022055, -112.1757412 33.5021945)",2,,,,,
4072839390,5811146803,0,405058911,True,,motorway_link,20 mph,52.976,"LINESTRING (-112.0049452 33.6748948, -112.0049909 33.6753697)",2,,,,,
4072839395,4072839396,0,405058911,True,,motorway_link,20 mph,16.808,"LINESTRING (-112.0050165 33.6755047, -112.0050631 33.6756508)",2,,,,,
4072839396,4072839398,0,406339441,True,,motorway_link,20 mph,12.512,"LINESTRING (-112.0050631 33.6756508, -112.0051064 33.6757574)",2,,,,,
4072839398,5811146765,0,406339441,True,,motorway_link,20 mph,9.013,"LINESTRING (-112.0051064 33.6757574, -112.0051361 33.6758346)",2,,,,,
4072839399,5811146767,0,406339441,True,,motorway_link,20 mph,6.689,"LINESTRING (-112.0051131 33.676063, -112.0050789 33.676116)",2,,,,,
4072839403,4072839404,0,405058903,True,North Black Mountain Parkway,tertiary,20 mph,13.203,"LINESTRING (-112.0049074 33.6764603, -112.0049262 33.676578)",2,,,,,
4072839403,5811146606,0,614307768,True,North Black Mountain Parkway,tertiary,20 mph,7.299,"LINESTRING (-112.0049074 33.6764603, -112.0049427 33.676519)",2,,,,,
4072839404,4072839408,0,405058903,True,North Black Mountain Parkway,tertiary,20 mph,14.693,"LINESTRING (-112.0049262 33.676578, -112.0049637 33.6767064)",2,,,,,
4072839405,3674355175,0,405058900,True,North Black Mountain Parkway,tertiary,20 mph,9.479,"LINESTRING (-112.0052871 33.6766079, -112.0053574 33.6765459)",2,,,,,
4072839406,4072839405,0,405058900,True,North Black Mountain Parkway,tertiary,20 mph,6.609,"LINESTRING (-112.0052362 33.6766496, -112.0052871 33.6766079)",2,,,,,
4072839407,4072839406,0,405058900,True,North Black Mountain Parkway,tertiary,20 mph,7.189,"LINESTRING (-112.0051868 33.6766995, -112.0052362 33.6766496)",2,,,,,
4072839408,4072839410,0,405058903,True,North Black Mountain Parkway,tertiary,20 mph,17.405,"LINESTRING (-112.0049637 33.6767064, -112.0049939 33.6768609)",2,,,,,
4072839409,5811146652,0,405058900,True,North Black Mountain Parkway,tertiary,20 mph,5.147,"LINESTRING (-112.0051387 33.6767947, -112.0051567 33.6767509)",2,,,,,
4072839410,3674355181,0,815619248,True,North Black Mountain Parkway,tertiary,20 mph,13.225,"LINESTRING (-112.0049939 33.6768609, -112.0050087 33.6769792)",2,,,,,
4072839411,5811146753,0,405058900,True,North Black Mountain Parkway,tertiary,20 mph,4.723,"LINESTRING (-112.00512 33.676889, -112.0051246 33.6768467)",2,,,,,
4072839412,5811146754,0,405058900,True,North Black Mountain Parkway,tertiary,20 mph,11.693,"LINESTRING (-112.0051788 33.677137, -112.0051449 33.6770357)",2,,,,,
4072839413,4072839412,0,538762479,True,North Black Mountain Parkway,tertiary,20 mph,14.236,"LINESTRING (-112.0051952 33.6772643, -112.0051788 33.677137)",2,,,,,
4072839414,4072839416,0,815619248,True,North Black Mountain Parkway,tertiary,20 mph,29.055,"LINESTRING (-112.0050412 33.6772385, -112.0050534 33.6774996)",2,,,,,
4072839415,4072839413,0,538762479,True,North Black Mountain Parkway,tertiary,20 mph,15.124,"LINESTRING (-112.0052019 33.6774002, -112.0051952 33.6772643)",2,,,,,
4072839418,4072839415,0,538762479,True,North Black Mountain Parkway,tertiary,20 mph,13.645,"LINESTRING (-112.0051955 33.6775228, -112.0052019 33.6774002)",2,,,,,
4072839420,3674355182,0,538762479,True,North Black Mountain Parkway,tertiary,20 mph,25.898,"LINESTRING (-112.0051921 33.6779486, -112.0051903 33.6777157)",2,,,,,
4111227195,4111227244,0,527833102,True,,motorway_link,20 mph,33.326,"LINESTRING (-112.134761 33.7933162, -112.1346723 33.7930257)",1,,,,,
4111227196,4111227219,0,416583883,True,,motorway_link,20 mph,35.059,"LINESTRING (-112.1373858 33.7968739, -112.1371117 33.7966559)",2,,,,,
4111227197,4111227245,0,102844620,True,,motorway_link,20 mph,16.317,"LINESTRING (-112.1373509 33.7985448, -112.1374675 33.798655)",1,,,,,
4111227198,4111227226,0,416583883,True,,motorway_link,20 mph,52.344,"LINESTRING (-112.1355297 33.795138, -112.1352915 33.7947109)",2,,,,,
4111227199,4173346642,0,416583883,True,,motorway_link,20 mph,12.991,"LINESTRING (-112.1377682 33.7977342, -112.1377649 33.7976174)",2,,,,,
4111227200,4111227263,0,416583883,True,,motorway_link,20 mph,18.641,"LINESTRING (-112.1376921 33.7973097, -112.1376264 33.7971512)",2,,,,,
4111227202,4111227228,0,416583883,True,,motorway_link,20 mph,45.451,"LINESTRING (-112.1363489 33.7960643, -112.1360243 33.7957572)",2,,,,,
4111227203,4111227240,0,5570541,True,,motorway_link,20 mph,46.074,"LINESTRING (-112.1370261 33.8004914, -112.1372187 33.8001092)",1,,,,,
4111227204,4173346645,0,416583904,True,,motorway_link,20 mph,34.722,"LINESTRING (-112.1377769 33.7986856, -112.1377693 33.7983734)",3,,,,,
4111227205,4173346673,0,416583904,True,,motorway_link,20 mph,23.037,"LINESTRING (-112.1376917 33.7992748, -112.1377526 33.7990739)",3,,,,,
4111227207,4111227211,0,102844620,True,,motorway_link,20 mph,14.761,"LINESTRING (-112.1363534 33.7995995, -112.1362252 33.7995203)",1,,,,,
4111227209,4111227254,0,102844620,True,,motorway_link,20 mph,11.284,"LINESTRING (-112.1367847 33.7997212, -112.1366634 33.7997095)",1,,,,,
4111227210,4111227253,0,102844620,True,,motorway_link,20 mph,11.034,"LINESTRING (-112.1375867 33.7988555, -112.1376135 33.7989522)",1,,,,,
4111227211,4111227222,0,102844620,True,,motorway_link,20 mph,19.641,"LINESTRING (-112.1362252 33.7995203, -112.1361052 33.7993745)",1,,,,,
4111227212,4111227198,0,416583883,True,,motorway_link,20 mph,45.25,"LINESTRING (-112.1357859 33.7954848, -112.1355297 33.795138)",2,,,,,
4111227214,4111227233,0,102844620,True,,motorway_link,20 mph,70.127,"LINESTRING (-112.1358187 33.7985931, -112.1356522 33.7979778)",1,,,,,
4111227216,4111227229,0,102844620,True,,motorway_link,20 mph,14.864,"LINESTRING (-112.1375804 33.7992779, -112.1375062 33.7993965)",1,,,,,
4111227218,4111227216,0,102844620,True,,motorway_link,20 mph,12.871,"LINESTRING (-112.1376165 33.7991661, -112.1375804 33.7992779)",1,,,,,
4111227219,4111227202,0,416583883,True,,motorway_link,20 mph,96.415,"LINESTRING (-112.1371117 33.7966559, -112.1363489 33.7960643)",2,,,,,
4111227220,4111227238,0,102844620,True,,motorway_link,20 mph,14.393,"LINESTRING (-112.1371096 33.7996667, -112.1369626 33.7997095)",1,,,,,
4111227222,4111227227,0,102844620,True,,motorway_link,20 mph,18.23,"LINESTRING (-112.1361052 33.7993745, -112.1360216 33.799226)",1,,,,,
4111227223,4111227248,0,102844620,True,,motorway_link,20 mph,15.051,"LINESTRING (-112.1370589 33.7984086, -112.137208 33.7984631)",1,,,,,
4111227225,4111227196,0,416583883,True,,motorway_link,20 mph,18.18,"LINESTRING (-112.1375073 33.7970025, -112.1373858 33.7968739)",2,,,,,
4111227226,5130732287,0,416583883,True,,motorway_link,20 mph,32.124,"LINESTRING (-112.1352915 33.7947109, -112.1351672 33.7944411)",2,,,,,
4111227227,4111227214,0,102844620,True,,motorway_link,20 mph,72.83,"LINESTRING (-112.1360216 33.799226, -112.1358187 33.7985931)",1,,,,,
4111227228,4111227212,0,416583883,True,,motorway_link,20 mph,37.453,"LINESTRING (-112.1360243 33.7957572, -112.1357859 33.7954848)",2,,,,,
4111227229,4111227251,0,102844620,True,,motorway_link,20 mph,15.913,"LINESTRING (-112.1375062 33.7993965, -112.1373987 33.7995083)",1,,,,,
4111227231,4111227210,0,102844620,True,,motorway_link,20 mph,11.311,"LINESTRING (-112.137548 33.798759, -112.1375867 33.7988555)",1,,,,,
4111227232,4111227250,0,102844620,True,,motorway_link,20 mph,21.759,"LINESTRING (-112.1364846 33.7983667, -112.13672 33.7983718)",1,,,,,
4111227233,608654112,0,102844620,True,,motorway_link,20 mph,59.053,"LINESTRING (-112.1356522 33.7979778, -112.1354719 33.7974683)",1,,,,,
4111227234,4111227195,0,527833102,True,,motorway_link,20 mph,66.271,"LINESTRING (-112.1349514 33.7938908, -112.134761 33.7933162)",1,,,,,
4111227235,4111227264,0,5570541,True,,motorway_link,20 mph,43.368,"LINESTRING (-112.1368134 33.8010919, -112.1369266 33.8007134)",1,,,,,
4111227236,4111227205,0,416583904,True,,motorway_link,20 mph,14.464,"LINESTRING (-112.1376444 33.7993988, -112.1376917 33.7992748)",3,,,,,
4111227238,4111227209,0,102844620,True,,motorway_link,20 mph,16.49,"LINESTRING (-112.1369626 33.7997095, -112.1367847 33.7997212)",1,,,,,
4111227239,4111227234,0,527833102,True,,motorway_link,20 mph,40.988,"LINESTRING (-112.1350767 33.7942444, -112.1349514 33.7938908)",1,,,,,
4111227240,4111227268,0,5570541,True,,motorway_link,20 mph,67.14,"LINESTRING (-112.1372187 33.8001092, -112.1375516 33.7995725)",1,,,,,
4111227241,4111227218,0,102844620,True,,motorway_link,20 mph,12.004,"LINESTRING (-112.1376284 33.7990586, -112.1376165 33.7991661)",1,,,,,
4111227244,41307089,0,527833102,True,,motorway_link,20 mph,47.504,"LINESTRING (-112.1346723 33.7930257, -112.1344671 33.792634)",1,,,,,
4111227245,4111227231,0,102844620,True,,motorway_link,20 mph,13.75,"LINESTRING (-112.1374675 33.798655, -112.137548 33.798759)",1,,,,,
4111227246,4111227220,0,102844620,True,,motorway_link,20 mph,15.262,"LINESTRING (-112.1372585 33.7996073, -112.1371096 33.7996667)",1,,,,,
4111227247,4111227235,0,5570541,True,,motorway_link,20 mph,28.72,"LINESTRING (-112.136748 33.8013444, -112.1368134 33.8010919)",1,,,,,
4111227248,4111227197,0,102844620,True,,motorway_link,20 mph,16.028,"LINESTRING (-112.137208 33.7984631, -112.1373509 33.7985448)",1,,,,,
4111227250,4111227255,0,102844620,True,,motorway_link,20 mph,17.776,"LINESTRING (-112.13672 33.7983718, -112.136912 33.7983817)",1,,,,,
4111227251,4111227246,0,102844620,True,,motorway_link,20 mph,17.0,"LINESTRING (-112.1373987 33.7995083, -112.1372585 33.7996073)",1,,,,,
4111227252,4111227207,0,102844620,True,,motorway_link,20 mph,16.947,"LINESTRING (-112.1365165 33.7996692, -112.1363534 33.7995995)",1,,,,,
4111227253,4111227241,0,102844620,True,,motorway_link,20 mph,11.911,"LINESTRING (-112.1376135 33.7989522, -112.1376284 33.7990586)",1,,,,,
4111227254,4111227252,0,102844620,True,,motorway_link,20 mph,14.294,"LINESTRING (-112.1366634 33.7997095, -112.1365165 33.7996692)",1,,,,,
4111227255,4111227223,0,102844620,True,,motorway_link,20 mph,13.9,"LINESTRING (-112.136912 33.7983817, -112.1370589 33.7984086)",1,,,,,
4111227256,4111227200,0,416583883,True,,motorway_link,20 mph,24.419,"LINESTRING (-112.137754 33.7975232, -112.1376921 33.7973097)",2,,,,,
4111227258,4111227247,0,5570541,True,,motorway_link,20 mph,35.307,"LINESTRING (-112.1367241 33.8016613, -112.136748 33.8013444)",1,,,,,
4111227259,4111227204,0,416583904,True,,motorway_link,20 mph,24.764,"LINESTRING (-112.137775 33.7989083, -112.1377769 33.7986856)",3,,,,,
4111227263,4111227225,0,416583883,True,,motorway_link,20 mph,19.862,"LINESTRING (-112.1376264 33.7971512, -112.1375073 33.7970025)",2,,,,,
4111227264,4111227203,0,5570541,True,,motorway_link,20 mph,26.342,"LINESTRING (-112.1369266 33.8007134, -112.1370261 33.8004914)",1,,,,,
4111227268,4111227236,0,416583904,True,,motorway_link,20 mph,21.132,"LINESTRING (-112.1375516 33.7995725, -112.1376444 33.7993988)",3,,,,,
4173346642,4111227256,0,416583883,True,,motorway_link,20 mph,10.523,"LINESTRING (-112.1377649 33.7976174, -112.137754 33.7975232)",2,,,,,
4173346645,41307101,0,416583904,True,,motorway_link,20 mph,13.396,"LINESTRING (-112.1377693 33.7983734, -112.1377744 33.798253)",3,,,,,
4173346673,4111227259,0,416583904,True,,motorway_link,20 mph,18.53,"LINESTRING (-112.1377526 33.7990739, -112.137775 33.7989083)",3,,,,,
4188038722,4185666565,0,180189467,True,Departures,service,15 mph,301.375,"LINESTRING (-111.9996792 33.435877, -111.9964314 33.4358887)",,driveway,,,,yes
4196699266,4196699267,0,419646692,True,West Osborn Road,tertiary,15 mph,2.487,"LINESTRING (-112.1083932 33.4878186, -112.108419 33.4878247)",1,,,roundabout,,
4196699266,4196699604,0,419646708,True,North 23rd Avenue,residential,15 mph,6.102,"LINESTRING (-112.1083932 33.4878186, -112.1084009 33.4878731)",1,,,,,
4196699267,4196699268,0,419646692,True,West Osborn Road,tertiary,15 mph,2.49,"LINESTRING (-112.108419 33.4878247, -112.1084458 33.4878234)",1,,,roundabout,,
4196699268,4196699269,0,419646692,True,West Osborn Road,tertiary,15 mph,2.482,"LINESTRING (-112.1084458 33.4878234, -112.1084705 33.4878148)",1,,,roundabout,,
4196699269,4196699601,0,419646692,True,West Osborn Road,tertiary,15 mph,2.48,"LINESTRING (-112.1084705 33.4878148, -112.1084905 33.4878)",1,,,roundabout,,
4196699270,4196699271,0,419646692,True,West Osborn Road,tertiary,15 mph,2.424,"LINESTRING (-112.108491 33.4877167, -112.1084717 33.487702)",1,,,roundabout,,
4196699271,4196699272,0,419646692,True,West Osborn Road,tertiary,15 mph,2.431,"LINESTRING (-112.1084717 33.487702, -112.1084477 33.4876932)",1,,,roundabout,,
4196699271,4196699593,0,419646696,True,North 23rd Avenue,tertiary,15 mph,6.18,"LINESTRING (-112.1084717 33.487702, -112.1084639 33.4876468)",1,,,,,
4196699272,4196699273,0,419646692,True,West Osborn Road,tertiary,15 mph,2.43,"LINESTRING (-112.1084477 33.4876932, -112.1084216 33.4876913)",1,,,roundabout,,
4196699273,4196699274,0,419646692,True,West Osborn Road,tertiary,15 mph,2.425,"LINESTRING (-112.1084216 33.4876913, -112.1083962 33.4876965)",1,,,roundabout,,
4196699274,4196699278,0,419646692,True,West Osborn Road,tertiary,15 mph,2.428,"LINESTRING (-112.1083962 33.4876965, -112.1083741 33.4877082)",1,,,roundabout,,
4196699275,4196699276,0,419646692,True,West Osborn Road,tertiary,15 mph,2.483,"LINESTRING (-112.1085035 33.4877804, -112.1085081 33.4877584)",1,,,roundabout,,
4196699276,4196699277,0,419646692,True,West Osborn Road,tertiary,15 mph,2.479,"LINESTRING (-112.1085081 33.4877584, -112.1085038 33.4877364)",1,,,roundabout,,
4196699277,4196699597,0,419646692,True,West Osborn Road,tertiary,15 mph,1.303,"LINESTRING (-112.1085038 33.4877364, -112.1084971 33.4877261)",1,,,roundabout,,
4196699278,4196699279,0,419646692,True,West Osborn Road,tertiary,15 mph,2.435,"LINESTRING (-112.1083741 33.4877082, -112.1083577 33.4877253)",1,,,roundabout,,
4196699279,4196699280,0,419646692,True,West Osborn Road,tertiary,15 mph,2.424,"LINESTRING (-112.1083577 33.4877253, -112.1083488 33.4877458)",1,,,roundabout,,
4196699279,4196699288,0,419646694,True,West Osborn Road,tertiary,15 mph,6.281,"LINESTRING (-112.1083577 33.4877253, -112.1082906 33.487733)",1,,,,,
4196699280,4196699281,0,419646692,True,West Osborn Road,tertiary,15 mph,2.436,"LINESTRING (-112.1083488 33.4877458, -112.1083483 33.4877677)",1,,,roundabout,,
4196699281,4196699282,0,419646692,True,West Osborn Road,tertiary,15 mph,2.426,"LINESTRING (-112.1083483 33.4877677, -112.1083562 33.4877885)",1,,,roundabout,,
4196699282,4196699283,0,419646692,True,West Osborn Road,tertiary,15 mph,2.428,"LINESTRING (-112.1083562 33.4877885, -112.1083717 33.4878061)",1,,,roundabout,,
4196699283,4196699266,0,419646692,True,West Osborn Road,tertiary,15 mph,2.431,"LINESTRING (-112.1083717 33.4878061, -112.1083932 33.4878186)",1,,,roundabout,,
4196699284,4196699285,0,419646695,True,West Osborn Road,tertiary,15 mph,8.42,"LINESTRING (-112.1081667 33.4877698, -112.1082535 33.487792)",1,,,,,
4196699285,4196699286,0,419646695,True,West Osborn Road,tertiary,15 mph,4.893,"LINESTRING (-112.1082535 33.487792, -112.1083048 33.4878023)",1,,,,,
4196699286,4196699283,0,419646695,True,West Osborn Road,tertiary,15 mph,6.218,"LINESTRING (-112.1083048 33.4878023, -112.1083717 33.4878061)",1,,,,,
4196699287,4196699284,0,419646694,True,West Osborn Road,tertiary,15 mph,6.826,"LINESTRING (-112.1082322 33.4877418, -112.1081667 33.4877698)",1,,,,,
4196699288,4196699287,0,419646694,True,West Osborn Road,tertiary,15 mph,5.504,"LINESTRING (-112.1082906 33.487733, -112.1082322 33.4877418)",1,,,,,
4196699589,4196699590,0,440209928,True,North 23rd Avenue,tertiary,15 mph,5.932,"LINESTRING (-112.1084354 33.4875552, -112.1084131 33.4876052)",1,,,,,
4196699590,4196699591,0,440209928,True,North 23rd Avenue,tertiary,15 mph,5.18,"LINESTRING (-112.1084131 33.4876052, -112.1084029 33.487651)",1,,,,,
4196699591,4196699274,0,440209928,True,North 23rd Avenue,tertiary,15 mph,5.097,"LINESTRING (-112.1084029 33.487651, -112.1083962 33.4876965)",1,,,,,
4196699592,4196699589,0,419646696,True,North 23rd Avenue,tertiary,15 mph,4.725,"LINESTRING (-112.1084598 33.4875925, -112.1084354 33.4875552)",1,,,,,
4196699593,4196699592,0,419646696,True,North 23rd Avenue,tertiary,15 mph,6.05,"LINESTRING (-112.1084639 33.4876468, -112.1084598 33.4875925)",1,,,,,
4196699594,4196699595,0,440209929,True,West Osborn Road,tertiary,15 mph,7.271,"LINESTRING (-112.1087058 33.4877638, -112.1086336 33.4877383)",1,,,,,
4196699595,4196699596,0,440209929,True,West Osborn Road,tertiary,15 mph,6.191,"LINESTRING (-112.1086336 33.4877383, -112.1085686 33.4877256)",1,,,,,
4196699596,4196699597,0,440209929,True,West Osborn Road,tertiary,15 mph,6.631,"LINESTRING (-112.1085686 33.4877256, -112.1084971 33.4877261)",1,,,,,
4196699597,4196699270,0,419646692,True,West Osborn Road,tertiary,15 mph,1.188,"LINESTRING (-112.1084971 33.4877261, -112.108491 33.4877167)",1,,,roundabout,,
4196699598,4196699594,0,419646698,True,West Osborn Road,tertiary,15 mph,4.177,"LINESTRING (-112.1086651 33.4877799, -112.1087058 33.4877638)",1,,,,,
4196699599,4196699598,0,419646698,True,West Osborn Road,tertiary,15 mph,5.751,"LINESTRING (-112.1086041 33.4877892, -112.1086651 33.4877799)",1,,,,,
4196699600,4196699599,0,419646698,True,West Osborn Road,tertiary,15 mph,6.179,"LINESTRING (-112.1085381 33.4877968, -112.1086041 33.4877892)",1,,,,,
4196699601,4196699275,0,419646692,True,West Osborn Road,tertiary,15 mph,2.491,"LINESTRING (-112.1084905 33.4878, -112.1085035 33.4877804)",1,,,roundabout,,
4196699601,4196699600,0,419646698,True,West Osborn Road,tertiary,15 mph,4.429,"LINESTRING (-112.1084905 33.4878, -112.1085381 33.4877968)",1,,,,,
4196699602,4196699605,0,419646713,True,North 23rd Avenue,residential,15 mph,5.121,"LINESTRING (-112.1084264 33.4879695, -112.1084527 33.487929)",1,,,,,
4196699603,4196699602,0,419646708,True,North 23rd Avenue,residential,15 mph,4.536,"LINESTRING (-112.108408 33.4879317, -112.1084264 33.4879695)",1,,,,,
4196699604,4196699603,0,419646708,True,North 23rd Avenue,residential,15 mph,6.549,"LINESTRING (-112.1084009 33.4878731, -112.108408 33.4879317)",1,,,,,
4196699605,4196699606,0,419646713,True,North 23rd Avenue,residential,15 mph,4.577,"LINESTRING (-112.1084527 33.487929, -112.1084608 33.4878884)",1,,,,,
4196699606,4196699269,0,419646713,True,North 23rd Avenue,residential,15 mph,8.233,"LINESTRING (-112.1084608 33.4878884, -112.1084705 33.4878148)",1,,,,,
4199775909,7001075549,0,371849091,False,West Campbell Avenue,tertiary,15 mph,53.196,"LINESTRING (-112.1751675 33.5021906, -112.1757412 33.5021945)",2,,,,,
4199775909,1657960469,0,371849091,False,West Campbell Avenue,tertiary,15 mph,8.651,"LINESTRING (-112.1751675 33.5021906, -112.1750742 33.50219)",2,,,,,
4216597789,4216597790,0,421917982,False,North 29th Place,residential,20 mph,97.725,"LINESTRING (-112.0188293 33.5005848, -112.0188703 33.501463)",,,private,,,
4216597790,4216597789,0,421917982,False,North 29th Place,residential,20 mph,97.725,"LINESTRING (-112.0188703 33.501463, -112.0188293 33.5005848)",,,private,,,
4223249876,6882155773,0,537364623,False,North 47th Avenue,tertiary,20 mph,21.818,"LINESTRING (-112.160258 33.4876389, -112.160255 33.4874427)",3,,,,,
4223249876,42483061,0,537364623,False,North 47th Avenue,tertiary,20 mph,10.553,"LINESTRING (-112.160258 33.4876389, -112.1602594 33.4877338)",3,,,,,
4291855622,5834001278,0,237887501,False,,service,5 mph,25.234,"LINESTRING (-112.1177576 33.5796706, -112.1177809 33.5798967)",,parking_aisle,,,,
4291855622,5834001281,0,237887501,False,,service,5 mph,30.111,"LINESTRING (-112.1177576 33.5796706, -112.1177298 33.5794008)",,parking_aisle,,,,
4291855626,5834001274,0,237887501,False,,service,5 mph,0.536,"LINESTRING (-112.1178376 33.5804472, -112.1178381 33.580452)",,parking_aisle,,,,
4291855626,5834001275,0,237887501,False,,service,5 mph,31.985,"LINESTRING (-112.1178376 33.5804472, -112.1178081 33.5801606)",,parking_aisle,,,,
4293819918,3703606417,0,366383804,False,West Metro North Corporate Park,service,15 mph,12.72,"LINESTRING (-112.1194046 33.6045826, -112.1192898 33.6045198)",,,,,,
4293819918,3703606418,0,430119349,False,West Metro North Corporate Park,service,15 mph,5.702,"LINESTRING (-112.1194046 33.6045826, -112.1194561 33.6046107)",,,,,,
4334936037,2307241078,0,221687504,False,East Pima Canyon Road,unclassified,15 mph,12.947,"LINESTRING (-111.9845096 33.3629493, -111.9843748 33.3629196)",2,,,,,
4334936037,2307241088,0,221687504,False,East Pima Canyon Road,unclassified,15 mph,13.227,"LINESTRING (-111.9845096 33.3629493, -111.9846466 33.3629818)",2,,,,,
4334936038,4334936039,0,221687504,False,East Pima Canyon Road,unclassified,15 mph,16.933,"LINESTRING (-111.9831926 33.3630737, -111.9830196 33.3631218)",2,,,,,
4334936038,158112074,0,221687504,False,East Pima Canyon Road,unclassified,15 mph,11.694,"LINESTRING (-111.9831926 33.3630737, -111.983312 33.3630403)",2,,,,,
4334936039,2307241117,0,221687504,False,East Pima Canyon Road,unclassified,15 mph,14.719,"LINESTRING (-111.9830196 33.3631218, -111.9828728 33.3631717)",2,,,,,
4334936039,4334936038,0,221687504,False,East Pima Canyon Road,unclassified,15 mph,16.933,"LINESTRING (-111.9830196 33.3631218, -111.9831926 33.3630737)",2,,,,,
4334936040,2307241121,0,221687504,False,East Pima Canyon Road,unclassified,15 mph,31.135,"LINESTRING (-111.9826166 33.3632613, -111.9823061 33.3633669)",2,,,,,
4334936040,2307241117,0,221687504,False,East Pima Canyon Road,unclassified,15 mph,25.795,"LINESTRING (-111.9826166 33.3632613, -111.9828728 33.3631717)",2,,,,,
4334936041,4334936042,0,221687504,False,East Pima Canyon Road,unclassified,15 mph,10.94,"LINESTRING (-111.9820742 33.3634209, -111.9819575 33.3634343)",2,,,,,
4334936041,2307241129,0,221687504,False,East Pima Canyon Road,unclassified,15 mph,5.878,"LINESTRING (-111.9820742 33.3634209, -111.9821359 33.3634091)",2,,,,,
4334936042,2307241132,0,221687504,False,East Pima Canyon Road,unclassified,15 mph,11.614,"LINESTRING (-111.9819575 33.3634343, -111.9818328 33.3634422)",2,,,,,
4334936042,4334936041,0,221687504,False,East Pima Canyon Road,unclassified,15 mph,10.94,"LINESTRING (-111.9819575 33.3634343, -111.9820742 33.3634209)",2,,,,,
4334936043,4334936044,0,221687504,False,East Pima Canyon Road,unclassified,15 mph,11.106,"LINESTRING (-111.9817577 33.3634433, -111.9816383 33.3634489)",2,,,,,
4334936043,2307241132,0,221687504,False,East Pima Canyon Road,unclassified,15 mph,6.976,"LINESTRING (-111.9817577 33.3634433, -111.9818328 33.3634422)",2,,,,,
4334936044,2307241131,0,221687504,False,East Pima Canyon Road,unclassified,15 mph,9.388,"LINESTRING (-111.9816383 33.3634489, -111.9815384 33.3634618)",2,,,,,
4334936044,4334936043,0,221687504,False,East Pima Canyon Road,unclassified,15 mph,11.106,"LINESTRING (-111.9816383 33.3634489, -111.9817577 33.3634433)",2,,,,,
4334936045,2307241141,0,221687504,False,East Pima Canyon Road,unclassified,15 mph,9.603,"LINESTRING (-111.981468 33.363473, -111.9813687 33.3634971)",2,,,,,
4334936045,2307241131,0,221687504,False,East Pima Canyon Road,unclassified,15 mph,6.656,"LINESTRING (-111.981468 33.363473, -111.9815384 33.3634618)",2,,,,,
4334936046,2307241149,0,221687504,False,East Pima Canyon Road,unclassified,15 mph,9.941,"LINESTRING (-111.9812668 33.3635279, -111.9811723 33.3635699)",2,,,,,
4334936046,2307241141,0,221687504,False,East Pima Canyon Road,unclassified,15 mph,10.064,"LINESTRING (-111.9812668 33.3635279, -111.9813687 33.3634971)",2,,,,,
4334936048,2307241153,0,221687504,False,East Pima Canyon Road,unclassified,15 mph,11.118,"LINESTRING (-111.9808507 33.3637076, -111.9807451 33.3637547)",2,,,,,
4334936048,41562442,0,221687504,False,East Pima Canyon Road,unclassified,15 mph,16.127,"LINESTRING (-111.9808507 33.3637076, -111.981006 33.3636427)",2,,,,,
4334936050,2307241155,0,221687504,False,East Pima Canyon Road,unclassified,15 mph,12.677,"LINESTRING (-111.9805835 33.3638297, -111.9804662 33.363888)",2,,,,,
4334936050,2307241153,0,221687504,False,East Pima Canyon Road,unclassified,15 mph,17.169,"LINESTRING (-111.9805835 33.3638297, -111.9807451 33.3637547)",2,,,,,
4334936056,2307241159,0,221687504,False,East Pima Canyon Road,unclassified,15 mph,9.339,"LINESTRING (-111.9802013 33.3640213, -111.9801094 33.3640554)",2,,,,,
4334936056,2307241157,0,221687504,False,East Pima Canyon Road,unclassified,15 mph,12.282,"LINESTRING (-111.9802013 33.3640213, -111.9803162 33.3639666)",2,,,,,
4334936059,41562453,0,221687504,False,East Pima Canyon Road,unclassified,15 mph,10.683,"LINESTRING (-111.9764771 33.3640705, -111.9763624 33.3640778)",2,,,,,
4334936059,4334936060,0,221687504,False,East Pima Canyon Road,unclassified,15 mph,11.014,"LINESTRING (-111.9764771 33.3640705, -111.9765957 33.3640705)",2,,,,,
4334936060,4334936059,0,221687504,False,East Pima Canyon Road,unclassified,15 mph,11.014,"LINESTRING (-111.9765957 33.3640705, -111.9764771 33.3640705)",2,,,,,
4334936060,4334936061,0,221687504,False,East Pima Canyon Road,unclassified,15 mph,9.113,"LINESTRING (-111.9765957 33.3640705, -111.9766936 33.3640761)",2,,,,,
4334936061,4334936060,0,221687504,False,East Pima Canyon Road,unclassified,15 mph,9.113,"LINESTRING (-111.9766936 33.3640761, -111.9765957 33.3640705)",2,,,,,
