u,v,key,osmid,name,highway,oneway,length,geometry,bridge,lanes,width,tunnel,maxspeed,junction,ref,access
154480315,2914996721,0,162097472,Ártér utca,cycleway,False,75.905,"LINESTRING (19.0399647 47.4109719, 19.0398608 47.4116509)",,,,,,,,
154480316,2914996702,0,162097472,Ártér utca,cycleway,False,38.159,"LINESTRING (19.0397175 47.4101179, 19.0395 47.4098079)",,,,,,,,
154480316,2914996711,0,162097472,Ártér utca,cycleway,False,26.465,"LINESTRING (19.0397175 47.4101179, 19.0398246 47.4103446)",,,,,,,,
154480317,2914996701,0,162097472,Ártér utca,cycleway,False,88.307,"LINESTRING (19.0383787 47.4081801, 19.0388442 47.4089091)",,,,,,,,
154480317,1308276206,0,345220240,Ártér utca,cycleway,False,26.472,"LINESTRING (19.0383787 47.4081801, 19.0381646 47.4079912)",,,,,,,,
154480318,154480320,0,345220240,Ártér utca,cycleway,False,51.479,"LINESTRING (19.0375729 47.4076516, 19.0369778 47.4074233)",,,,,,,,
154480318,1308276206,0,345220240,Ártér utca,cycleway,False,58.384,"LINESTRING (19.0375729 47.4076516, 19.0381646 47.4079912)",,,,,,,,
154480320,154480322,0,345220240,Ártér utca,cycleway,False,78.225,"LINESTRING (19.0369778 47.4074233, 19.0359838 47.4072175)",,,,,,,,
154480320,154480318,0,345220240,Ártér utca,cycleway,False,51.479,"LINESTRING (19.0369778 47.4074233, 19.0375729 47.4076516)",,,,,,,,
154480322,154480323,0,345220240,Ártér utca,cycleway,False,238.408,"LINESTRING (19.0359838 47.4072175, 19.0329007 47.4067245)",,,,,,,,
154480322,154480320,0,345220240,Ártér utca,cycleway,False,78.225,"LINESTRING (19.0359838 47.4072175, 19.0369778 47.4074233)",,,,,,,,
154480323,154480322,0,345220240,Ártér utca,cycleway,False,238.408,"LINESTRING (19.0329007 47.4067245, 19.0359838 47.4072175)",,,,,,,,
154480337,154480338,0,53864817,Hárosi-Duna part,cycleway,False,17.04,"LINESTRING (19.0185756 47.3996375, 19.0185191 47.3994891)",,,,,,,,
154480338,154480339,0,53864817,Hárosi-Duna part,cycleway,False,30.141,"LINESTRING (19.0185191 47.3994891, 19.0183679 47.3992381)",,,,,,,,
154480338,154480337,0,53864817,Hárosi-Duna part,cycleway,False,17.04,"LINESTRING (19.0185191 47.3994891, 19.0185756 47.3996375)",,,,,,,,
154480339,154480340,0,53864817,Hárosi-Duna part,cycleway,False,56.001,"LINESTRING (19.0183679 47.3992381, 19.0179542 47.3988195)",,,,,,,,
154480339,154480338,0,53864817,Hárosi-Duna part,cycleway,False,30.141,"LINESTRING (19.0183679 47.3992381, 19.0185191 47.3994891)",,,,,,,,
154480340,1449171052,0,53864817,Hárosi-Duna part,cycleway,False,233.476,"LINESTRING (19.0179542 47.3988195, 19.0161108 47.3971308)",,,,,,,,
154480340,154480339,0,53864817,Hárosi-Duna part,cycleway,False,56.001,"LINESTRING (19.0179542 47.3988195, 19.0183679 47.3992381)",,,,,,,,
154480343,753978733,0,229346949,,cycleway,False,248.521,"LINESTRING (19.0130236 47.3928673, 19.0136784 47.3906767)",yes,,,,,,,
154480343,2379584829,0,229346949,,cycleway,False,23.904,"LINESTRING (19.0130236 47.3928673, 19.0129807 47.3930803)",yes,,,,,,,
158434742,2005134091,0,154074612,,cycleway,False,20.432,"LINESTRING (19.1305069 47.5653596, 19.130776 47.5653878)",,,,,,,,
158440299,2005134094,0,154074595,,cycleway,False,21.383,"LINESTRING (19.1301768 47.5652999, 19.1304121 47.5654084)",,,,,,,,
178964798,3037892650,0,54146079,,cycleway,False,6.069,"LINESTRING (18.9918759 47.3940935, 18.9918866 47.3941476)",,,,,,,,
178964798,178964799,0,218432843,Nagytétényi út,service,False,143.626,"LINESTRING (18.9918759 47.3940935, 18.9902557 47.3934113)",,,,,,,,
178972118,5762919182,0,54146085,,cycleway,False,68.215,"LINESTRING (19.0038378 47.3993122, 19.0030721 47.398984)",,,,,,,,
178972119,5762919181,0,54146085,,cycleway,False,5.549,"LINESTRING (19.0028573 47.3989134, 19.0029205 47.3989391)",,,,,,,,
198112537,3896795906,0,386360878,,cycleway,False,8.865,"LINESTRING (19.0391288 47.511798, 19.0391259 47.5117183)",,,,,,,,
215402640,4747838089,0,58647938,,cycleway,False,4.333,"LINESTRING (19.0074932 47.4617332, 19.0074373 47.4617427)",,,,,,,,
223746850,2109657090,0,791153429,,cycleway,True,12.81,"LINESTRING (19.0385509 47.462873, 19.0386433 47.4627762)",,,,,,,,
244946378,4298061318,0,29268860,,cycleway,False,5.504,"LINESTRING (19.0456356 47.5425757, 19.0456183 47.5426238)",,,,,,,,
244946378,1541602107,0,140784697,Laktanya utca,residential,False,77.841,"LINESTRING (19.0456356 47.5425757, 19.0458522 47.5418911)",,,,,,,,
244946813,4298061319,0,29268860,,cycleway,False,10.611,"LINESTRING (19.0457267 47.5436259, 19.045705 47.5435316)",,,,,,,,
244947430,294700616,0,193803820,,cycleway,False,18.922,"LINESTRING (19.046639 47.5510436, 19.0466108 47.5512127)",,,,,,,,
244965268,2014229382,0,193803819,,cycleway,False,14.547,"LINESTRING (19.0484706 47.5541023, 19.0486637 47.5540908)",,,,,,,,
252361524,1758964340,0,353288347,,cycleway,False,4.768,"LINESTRING (19.0515134 47.4914206, 19.0515218 47.4914631)",,,,,,,,
252361524,262676333,0,353288347,,cycleway,False,12.164,"LINESTRING (19.0515134 47.4914206, 19.0515829 47.4913218)",,,,,,,,
260410995,2703504278,0,54586287,,cycleway,False,3.898,"LINESTRING (19.008747 47.5101307, 19.008777 47.5101593)",,,,,,,,
260410995,2686991455,0,265881987,,cycleway,False,3.642,"LINESTRING (19.008747 47.5101307, 19.0087185 47.5101042)",,,,,,,,
260658396,260658516,0,305477734,,cycleway,False,13.203,"LINESTRING (19.0514338 47.4988746, 19.0515968 47.498919)",,,,,,,,
260658516,260658396,0,305477734,,cycleway,False,13.203,"LINESTRING (19.0515968 47.498919, 19.0514338 47.4988746)",,,,,,,,
260658516,276245881,0,305477734,,cycleway,False,119.677,"LINESTRING (19.0515968 47.498919, 19.0531785 47.4990473)",,,,,,,,
260692299,272121741,0,25329114,Dorottya utca,cycleway,False,70.723,"LINESTRING (19.0494107 47.4972861, 19.0489549 47.4978426)",,,,,,,,
260903804,2600212851,0,217483074,,cycleway,False,13.199,"LINESTRING (19.0546221 47.4979521, 19.0547884 47.4979904)",,,,,,,,
260903804,2267495347,0,217903314,,cycleway,False,124.018,"LINESTRING (19.0546221 47.4979521, 19.0546312 47.4990674)",,,,,,,,
260903804,1411404527,0,217903314,,cycleway,False,6.624,"LINESTRING (19.0546221 47.4979521, 19.0546783 47.4979062)",,,,,,,,
261592015,3878891063,0,384579733,,cycleway,True,17.671,"LINESTRING (19.0289434 47.5496665, 19.0290121 47.5495145)",,,,,,,,
262142944,1563441215,0,220535791,,cycleway,True,8.065,"LINESTRING (19.0478706 47.5133065, 19.0478436 47.5133767)",yes,,,,,,,
262143839,3067556544,0,217483073,,cycleway,False,1.301,"LINESTRING (19.0546705 47.5026145, 19.0546708 47.5026262)",,,,,,,,
262143839,262143840,0,217483073,,cycleway,False,6.719,"LINESTRING (19.0546705 47.5026145, 19.0546679 47.5025541)",,,,,,,,
262143840,262143839,0,217483073,,cycleway,False,6.719,"LINESTRING (19.0546679 47.5025541, 19.0546705 47.5026145)",,,,,,,,
262143840,3007023610,0,217483073,,cycleway,False,10.59,"LINESTRING (19.0546679 47.5025541, 19.0546638 47.5024589)",,,,,,,,
262143841,3310804079,0,217483073,,cycleway,False,9.812,"LINESTRING (19.0546155 47.5013231, 19.0546193 47.5014113)",,,,,,,,
262143841,3007024841,0,217483073,,cycleway,False,34.872,"LINESTRING (19.0546155 47.5013231, 19.0546194 47.5010095)",,,,,,,,
262143842,3007024841,0,217483073,,cycleway,False,68.476,"LINESTRING (19.0546259 47.5003937, 19.0546194 47.5010095)",,,,,,,,
262143842,4305919497,0,217483073,,cycleway,False,77.622,"LINESTRING (19.0546259 47.5003937, 19.0546486 47.4996958)",,,,,,,,
262143843,1433298793,0,217903314,,cycleway,False,16.522,"LINESTRING (19.0545589 47.4994823, 19.0546511 47.4996172)",,,,,,,,
262143843,1433298772,0,217903314,,cycleway,False,15.656,"LINESTRING (19.0545589 47.4994823, 19.0545939 47.4993435)",,,,,,,,
262143844,1433298773,0,217903314,,cycleway,False,5.646,"LINESTRING (19.0545607 47.4991788, 19.0545955 47.4992238)",,,,,,,,
262143844,276245873,0,217903314,,cycleway,False,4.786,"LINESTRING (19.0545607 47.4991788, 19.0545228 47.4991442)",,,,,,,,
262676190,1312665088,0,236483260,,cycleway,True,13.435,"LINESTRING (19.0568777 47.4867962, 19.0567148 47.4867464)",,,,,,,,
262676333,252361524,0,353288347,,cycleway,False,12.164,"LINESTRING (19.0515829 47.4913218, 19.0515134 47.4914206)",,,,,,,,
262676333,3311070395,0,353288347,,cycleway,False,16.097,"LINESTRING (19.0515829 47.4913218, 19.0516559 47.4911857)",,,,,,,,
262676739,1325262426,0,375661286,,cycleway,False,6.416,"LINESTRING (19.0553912 47.487931, 19.0554279 47.4878789)",,,,,,,,
262681069,696743232,0,828220678,,cycleway,False,3.277,"LINESTRING (19.0593832 47.484662, 19.0594 47.4846892)",,,,,,,,
262681069,7731975918,0,828220678,,cycleway,False,1.937,"LINESTRING (19.0593832 47.484662, 19.0593745 47.4846456)",,,,,,,,
263297357,4190084565,0,418663552,,cycleway,True,18.136,"LINESTRING (19.0240927 47.5052323, 19.0240937 47.5050692)",,,,,,,,
265611159,5977964780,0,633263042,Gémes utca,cycleway,False,4.297,"LINESTRING (18.944555 47.5571449, 18.9445614 47.5571833)",,,1.5 m,,,,,
268169830,4757789096,0,27056404,,cycleway,False,6.331,"LINESTRING (19.0055994 47.4628071, 19.005607 47.4628638)",,,,,,,,
268169830,1776911446,0,35154536,,cycleway,False,16.241,"LINESTRING (19.0055994 47.4628071, 19.0058145 47.4628207)",,,,,,,,
268169830,412348513,0,632643398,,cycleway,False,3.324,"LINESTRING (19.0055994 47.4628071, 19.0055893 47.462778)",,,,,,,,
268169832,4757789101,0,35154536,,cycleway,False,10.129,"LINESTRING (19.0059983 47.4628334, 19.0061293 47.4628547)",,,,,,,,
268169832,1776911446,0,35154536,,cycleway,False,13.889,"LINESTRING (19.0059983 47.4628334, 19.0058145 47.4628207)",,,,,,,,
268169841,4899852104,0,385208733,,cycleway,False,11.629,"LINESTRING (19.0153195 47.466359, 19.0154458 47.4664194)",,,,,,,,
268169841,4942427936,0,504026249,,cycleway,True,5.476,"LINESTRING (19.0153195 47.466359, 19.0152554 47.4663356)",,,,,,,,
268197097,3896795898,0,386360862,,cycleway,True,13.387,"LINESTRING (19.0393087 47.5047518, 19.0393784 47.5048626)",,,,,,,,
268203603,5649537944,0,312661923,,cycleway,False,5.596,"LINESTRING (19.0392062 47.5102364, 19.0391317 47.5102364)",,,,,,,,
268203603,6742352210,0,545019504,,cycleway,False,3.969,"LINESTRING (19.0392062 47.5102364, 19.039259 47.5102378)",,,,,,,,
268578294,3893961334,0,386054055,,cycleway,True,5.183,"LINESTRING (19.0391866 47.5076993, 19.0392556 47.5076999)",,,,,,,,
268582112,5366541420,0,819788709,,cycleway,False,55.367,"LINESTRING (19.0239989 47.5082751, 19.0232646 47.5083188)",,,,,,,,
268582112,4933939468,0,819788709,,cycleway,False,5.236,"LINESTRING (19.0239989 47.5082751, 19.0240684 47.5082714)",,,,,,,,
268745984,4801911843,0,26360735,,cycleway,False,8.886,"LINESTRING (19.0642096 47.4698877, 19.064195 47.469967)",,,,,,,,
268745984,4958473497,0,696239939,,cycleway,False,21.176,"LINESTRING (19.0642096 47.4698877, 19.0642442 47.4696987)",,,,,,,,
268874218,2119601197,0,58641353,,cycleway,False,6.356,"LINESTRING (19.0506449 47.4705908, 19.0507074 47.4705523)",,,,,,,,
268889438,4741394859,0,411397574,,cycleway,False,9.687,"LINESTRING (19.0178235 47.4652318, 19.0179475 47.4652081)",,,,,,,,
268889438,2929569346,0,411397574,,cycleway,False,13.242,"LINESTRING (19.0178235 47.4652318, 19.0176741 47.4652949)",,,,,,,,
268891606,6187461341,0,223512364,,cycleway,False,7.387,"LINESTRING (18.9844439 47.4632, 18.9843462 47.4632071)",,,,,,,,
268931911,4839798602,0,517896020,,cycleway,False,5.996,"LINESTRING (19.0487663 47.4650967, 19.0487802 47.4651498)",,,,,,,,
268931911,3325126134,0,517896020,,cycleway,False,64.488,"LINESTRING (19.0487663 47.4650967, 19.0486049 47.4645271)",,,,,,,,
268932368,5255873655,0,24745941,,cycleway,False,2.311,"LINESTRING (19.050271 47.4680964, 19.0503016 47.4680984)",,,,,,,,
268932368,685050622,0,325890646,,cycleway,False,6.514,"LINESTRING (19.050271 47.4680964, 19.0501864 47.4681091)",,,,,,,,
268932375,1938063212,0,24745941,,cycleway,False,34.576,"LINESTRING (19.0506889 47.4693443, 19.0507754 47.4696497)",,,,,,,,
268932375,5690258401,0,24745941,,cycleway,False,16.038,"LINESTRING (19.0506889 47.4693443, 19.0506507 47.4692024)",,,,,,,,
268932378,6339238370,0,358980269,,cycleway,False,77.142,"LINESTRING (19.0509093 47.4697026, 19.0518966 47.4695132)",,,,,,,,
268932378,1351452391,0,358980269,,cycleway,False,5.729,"LINESTRING (19.0509093 47.4697026, 19.0508369 47.4697187)",,,,,,,,
268932381,5713303142,0,358980269,,cycleway,False,2.892,"LINESTRING (19.0529724 47.4693076, 19.0529917 47.4692851)",,,,,,,,
268932381,5713321528,0,358980269,,cycleway,False,2.099,"LINESTRING (19.0529724 47.4693076, 19.0529449 47.4693109)",,,,,,,,
268932735,5713303144,0,363073552,,cycleway,False,6.935,"LINESTRING (19.0533776 47.4690702, 19.0534194 47.4690146)",,,,,,,,
268932735,288798229,0,363073552,,cycleway,False,3.455,"LINESTRING (19.0533776 47.4690702, 19.0533472 47.4690935)",,,,,,,,
268932736,268932737,0,363073552,,cycleway,False,17.806,"LINESTRING (19.05347 47.4689859, 19.0536959 47.4689377)",,,,,,,,
268932736,5713303144,0,363073552,,cycleway,False,4.965,"LINESTRING (19.05347 47.4689859, 19.0534194 47.4690146)",,,,,,,,
268932737,371774343,0,363073552,,cycleway,False,67.022,"LINESTRING (19.0536959 47.4689377, 19.0545568 47.4687808)",,,,,,,,
268932737,268932736,0,363073552,,cycleway,False,17.806,"LINESTRING (19.0536959 47.4689377, 19.05347 47.4689859)",,,,,,,,
268932740,6249179012,0,363073552,,cycleway,False,17.999,"LINESTRING (19.0569051 47.4684609, 19.0571404 47.4684309)",,,,,,,,
268932740,7672876889,0,363073552,,cycleway,False,35.593,"LINESTRING (19.0569051 47.4684609, 19.0564422 47.4685283)",,,,,,,,
269232753,3038403034,0,234969763,Fő utca,cycleway,False,126.237,"LINESTRING (19.1444156 47.4546319, 19.1456088 47.4554306)",,,,,,,,
269232753,5959533275,0,299821341,Fő utca,cycleway,False,98.139,"LINESTRING (19.1444156 47.4546319, 19.1434852 47.4540129)",,,,,,,,
272121741,260692299,0,25329114,Dorottya utca,cycleway,False,70.723,"LINESTRING (19.0489549 47.4978426, 19.0494107 47.4972861)",,,,,,,,
272901684,3781113697,0,374734850,,cycleway,False,6.521,"LINESTRING (19.0514865 47.5204426, 19.0514076 47.5204671)",,,,,,,,
272926088,6742308234,0,24020714,,cycleway,False,4.984,"LINESTRING (19.0469648 47.5137364, 19.0469845 47.5137792)",,,,,,,,
272926088,2143253781,0,25080761,,path,False,4.224,"LINESTRING (19.0469648 47.5137364, 19.0469448 47.5137009)",,,,,,,,
272926090,1352794993,0,24020714,,cycleway,False,105.482,"LINESTRING (19.047678 47.515198, 19.0471907 47.5143083)",,,,,,,,
272926090,272926092,0,24020714,,cycleway,False,174.076,"LINESTRING (19.047678 47.515198, 19.0485612 47.5166454)",,,,,,,,
272926092,272926090,0,24020714,,cycleway,False,174.076,"LINESTRING (19.0485612 47.5166454, 19.047678 47.515198)",,,,,,,,
272926092,3781113696,0,24020714,,cycleway,False,57.441,"LINESTRING (19.0485612 47.5166454, 19.0488977 47.5171093)",,,,,,,,
272926095,6184804131,0,24020714,,cycleway,False,102.525,"LINESTRING (19.0506516 47.5194279, 19.0500308 47.5186067)",,,,,,,,
272926095,272926098,0,24020714,,cycleway,False,30.423,"LINESTRING (19.0506516 47.5194279, 19.0508548 47.5196646)",,,,,,,,
272926098,272926095,0,24020714,,cycleway,False,30.423,"LINESTRING (19.0508548 47.5196646, 19.0506516 47.5194279)",,,,,,,,
272926098,3781113697,0,24020714,,cycleway,False,98.417,"LINESTRING (19.0508548 47.5196646, 19.0514076 47.5204671)",,,,,,,,
272926099,3781113700,0,24020714,,cycleway,False,58.117,"LINESTRING (19.0530392 47.5228688, 19.0527189 47.522393)",,,,,,,,
272926099,2758355993,0,24020714,,cycleway,False,6.156,"LINESTRING (19.0530392 47.5228688, 19.0530933 47.5229104)",,,,,,,,
272926105,2758356032,0,24020714,,cycleway,False,15.144,"LINESTRING (19.0540429 47.5241063, 19.0540141 47.5239715)",,,,,,,,
272926105,2775088223,0,24020714,,cycleway,False,21.013,"LINESTRING (19.0540429 47.5241063, 19.0541478 47.5242815)",,,,,,,,
272926106,1991186455,0,24020714,,cycleway,False,67.219,"LINESTRING (19.0551806 47.5264064, 19.0548642 47.5258409)",,,,,,,,
272926106,4952584760,0,484714544,,cycleway,False,7.955,"LINESTRING (19.0551806 47.5264064, 19.0551986 47.5264769)",,,,,,,,
272926121,272926134,0,344739188,,cycleway,False,179.298,"LINESTRING (19.0569963 47.526157, 19.0577621 47.5276843)",,,,,,,,
272926121,4952586179,0,344739188,,cycleway,False,6.943,"LINESTRING (19.0569963 47.526157, 19.0570309 47.5260991)",,,,,,,,
272926131,1219524473,0,155744296,,cycleway,False,94.166,"LINESTRING (19.0574899 47.5298522, 19.057122 47.5290426)",,,,,,,,
272926134,272926121,0,344739188,,cycleway,False,179.298,"LINESTRING (19.0577621 47.5276843, 19.0569963 47.526157)",,,,,,,,
274807326,726722397,0,54586270,,cycleway,False,30.665,"LINESTRING (18.9992052 47.5162965, 18.9988852 47.5164678)",,,,,,,,
274807326,2696919071,0,431357784,,cycleway,False,6.325,"LINESTRING (18.9992052 47.5162965, 18.9992693 47.5162596)",,,,,,,,
274954360,2705616675,0,34702195,,cycleway,False,4.54,"LINESTRING (19.0199154 47.5083459, 19.0198682 47.5083714)",,,,,,,,
274954360,2797813293,0,636946334,,cycleway,False,57.338,"LINESTRING (19.0199154 47.5083459, 19.0206661 47.5082523)",,,,,,,,
274963761,4305919543,0,302471773,,cycleway,False,15.359,"LINESTRING (19.0637743 47.5054906, 19.0639779 47.5054778)",,,,,,,,
274963761,4305919542,0,374479209,,cycleway,False,20.471,"LINESTRING (19.0637743 47.5054906, 19.0636815 47.5056637)",,,,,,,,
274973454,4889888379,0,364809960,,cycleway,False,12.591,"LINESTRING (19.0779581 47.5141332, 19.0778307 47.5140596)",,,,,,,,
275276849,277253470,0,485679305,,cycleway,False,33.276,"LINESTRING (19.0826085 47.4996162, 19.0830445 47.499669)",,,,,,,,
275280639,275280661,0,25440315,,cycleway,False,12.065,"LINESTRING (19.0848935 47.4996974, 19.0850537 47.4997051)",,,,,,,,
275280639,5653412011,0,485679305,,cycleway,False,13.526,"LINESTRING (19.0848935 47.4996974, 19.0847152 47.4996805)",,,,,,,,
275280661,1185067142,0,25440315,,cycleway,False,14.825,"LINESTRING (19.0850537 47.4997051, 19.085251 47.4997025)",,,,,,,,
275280661,275280639,0,25440315,,cycleway,False,12.065,"LINESTRING (19.0850537 47.4997051, 19.0848935 47.4996974)",,,,,,,,
275309884,5738797581,0,335506111,,cycleway,False,3.716,"LINESTRING (19.1078679 47.5002586, 19.1079086 47.5002396)",,,,,,,,
275309884,5738797580,0,335506111,,cycleway,False,4.7,"LINESTRING (19.1078679 47.5002586, 19.1078157 47.5002819)",,,,,,,,
275407463,2689496650,0,25281027,Kéthly Anna tér,cycleway,False,17.665,"LINESTRING (19.0661435 47.4984218, 19.0659519 47.4983297)",,,,,,,,
276245873,2286030145,0,25348264,,cycleway,False,18.652,"LINESTRING (19.0545228 47.4991442, 19.0542825 47.499102)",,,,,,,,
276245873,262143844,0,217903314,,cycleway,False,4.786,"LINESTRING (19.0545228 47.4991442, 19.0545607 47.4991788)",,,,,,,,
276245873,3073005259,0,217903314,,cycleway,False,5.119,"LINESTRING (19.0545228 47.4991442, 19.0545883 47.4991315)",,,,,,,,
276245876,5909964927,0,25348264,,cycleway,False,22.789,"LINESTRING (19.0539018 47.4990398, 19.0536052 47.4989968)",,,,,,,,
276245876,2286030145,0,25348264,,cycleway,False,29.424,"LINESTRING (19.0539018 47.4990398, 19.0542825 47.499102)",,,,,,,,
276245881,276245888,0,25348264,,cycleway,False,24.323,"LINESTRING (19.0531785 47.4990473, 19.0534855 47.4989778)",,,,,,,,
276245881,260658516,0,305477734,,cycleway,False,119.677,"LINESTRING (19.0531785 47.4990473, 19.0515968 47.498919)",,,,,,,,
276245888,276245881,0,25348264,,cycleway,False,24.323,"LINESTRING (19.0534855 47.4989778, 19.0531785 47.4990473)",,,,,,,,
276245888,5909964927,0,25348264,,cycleway,False,9.237,"LINESTRING (19.0534855 47.4989778, 19.0536052 47.4989968)",,,,,,,,
277022581,3084516198,0,265876035,,cycleway,False,17.674,"LINESTRING (19.0805291 47.5220128, 19.0803091 47.5219563)",,,,,,,,
277022581,277198954,0,265876035,,cycleway,False,5.86,"LINESTRING (19.0805291 47.5220128, 19.0806026 47.5220305)",,,,,,,,
277022586,277198953,0,265876035,,cycleway,False,13.693,"LINESTRING (19.0807197 47.5219025, 19.0806522 47.5220169)",,,,,,,,
277022586,277198952,0,271430185,,cycleway,False,12.059,"LINESTRING (19.0807197 47.5219025, 19.0807804 47.5218021)",,,,,,,,
277031010,1389252967,0,374506787,,cycleway,False,30.773,"LINESTRING (19.0874471 47.51867, 19.0878341 47.518579)",,,,,,,,
277031010,3072743772,0,478032785,,cycleway,False,32.405,"LINESTRING (19.0874471 47.51867, 19.0870877 47.5188313)",,,,,,,,
277198945,277198981,0,312814388,,cycleway,False,7.294,"LINESTRING (19.0768777 47.5143745, 19.0769459 47.5143278)",,,,,,,,
277198945,277198980,0,312814388,,cycleway,False,19.06,"LINESTRING (19.0768777 47.5143745, 19.0767294 47.5145136)",,,,,,,,
277198949,2763834891,0,271430186,,cycleway,False,35.885,"LINESTRING (19.0829959 47.522398, 19.082573 47.5222477)",,,,,,,,
277198949,1673653778,0,271430186,,cycleway,False,16.858,"LINESTRING (19.0829959 47.522398, 19.0831823 47.5224825)",,,,,,,,
277198950,5860679025,0,271430185,,cycleway,False,5.467,"LINESTRING (19.0821027 47.5220873, 19.0820338 47.5220714)",,,,,,,,
277198950,4774674027,0,271430185,,cycleway,False,27.666,"LINESTRING (19.0821027 47.5220873, 19.0824308 47.5222005)",,,,,,,,
277198951,277198952,0,271430185,,cycleway,False,6.646,"LINESTRING (19.0808689 47.5218021, 19.0807804 47.5218021)",,,,,,,,
