u,v,key,osmid,oneway,name,highway,length,geometry,bridge,width,lanes,tunnel,maxspeed,junction,ref,access
268197097,3896795898,0,386360862,True,,cycleway,13.387,"LINESTRING (19.0393087 47.5047518, 19.0393784 47.5048626)",,,,,,,,
268578294,3893961334,0,386054055,True,,cycleway,5.183,"LINESTRING (19.0391866 47.5076993, 19.0392556 47.5076999)",,,,,,,,
268874218,1733159904,0,58641353,False,,cycleway,177.64799999999997,"LINESTRING (19.0506449 47.4705908, 19.0507074 47.4705523, 19.0509449 47.4705352, 19.0510042 47.4705309, 19.051221 47.470511, 19.0516559 47.4704541, 19.0521518 47.4703561, 19.0522591 47.4703447, 19.0523576 47.4703427, 19.0524839 47.4703466, 19.0526777 47.4703662, 19.0529454 47.4704004)",,,,,,,,
268891606,412348507,0,223512364,False,,cycleway,101.51400000000001,"LINESTRING (18.9844439 47.4632, 18.9843462 47.4632071, 18.9837847 47.4632341, 18.9830966 47.4632603)",,,,,,,,
268932381,6882089171,0,358980269,False,,cycleway,40.190999999999995,"LINESTRING (19.0529724 47.4693076, 19.0529917 47.4692851, 19.0529925 47.4692033, 19.0529929 47.4691674, 19.0530839 47.469163, 19.053231 47.4691561, 19.0533143 47.4691533)",,,,,,,,
268932381,3325126123,0,"[325890647, 358980269, 517896017, 325890641, 517896020, 24745941, 358980278, 325890646, 325890649]",False,,cycleway,923.3020000000001,"LINESTRING (19.0529724 47.4693076, 19.0529449 47.4693109, 19.0519435 47.4695042, 19.0518966 47.4695132, 19.0509093 47.4697026, 19.0508369 47.4697187, 19.0508036 47.4697064, 19.0507754 47.4696497, 19.0506889 47.4693443, 19.0506507 47.4692024, 19.0506206 47.4691733, 19.050562 47.4691421, 19.0504919 47.4689025, 19.0505036 47.4688619, 19.0505295 47.4688092, 19.0505954 47.4687451, 19.0505898 47.4687012, 19.0504698 47.468319, 19.0504385 47.4682919, 19.0503608 47.4682513, 19.0503459 47.4682025, 19.0503193 47.4681117, 19.0503016 47.4680984, 19.050271 47.4680964, 19.0501864 47.4681091, 19.0499623 47.4681419, 19.0497572 47.4681729, 19.0497322 47.4681648, 19.0497168 47.4681444, 19.0496795 47.4680332, 19.0496745 47.4679944, 19.049695 47.467959, 19.0497088 47.4679392, 19.0497227 47.467922, 19.0497297 47.4679006, 19.0497317 47.4678802, 19.0497253 47.4678558, 19.0495391 47.4672539, 19.0495246 47.4671975, 19.0495142 47.4671779, 19.049493 47.4671535, 19.0494756 47.4671326, 19.0494564 47.467091, 19.04932 47.4666425, 19.0493084 47.4666137, 19.0492917 47.4665815, 19.0492689 47.4665556, 19.0492578 47.4665306, 19.0492428 47.4664726, 19.0492219 47.4663993, 19.0492088 47.4663632, 19.0491402 47.4662457, 19.0490668 47.4660546, 19.0490625 47.4660331, 19.0490624 47.4660114, 19.0490668 47.4659795, 19.0490687 47.4659621, 19.0490635 47.4659423, 19.0490554 47.4659264, 19.0490378 47.4659034, 19.0490129 47.4658653, 19.0490021 47.4658454, 19.048994 47.4658256, 19.0487802 47.4651498, 19.0487663 47.4650967, 19.0486049 47.4645271, 19.0484947 47.464187, 19.0484872 47.4641482, 19.0484854 47.4641006, 19.0485161 47.4639957, 19.0485208 47.4639626, 19.0485165 47.4639247, 19.0484659 47.4637596, 19.0484411 47.4636789, 19.0484123 47.4636291)",,,,,,,,
272121741,260692299,0,25329114,False,Dorottya utca,cycleway,70.723,"LINESTRING (19.0489549 47.4978426, 19.0494107 47.4972861)",,,,,,,,
272901684,3781113697,0,374734850,False,,cycleway,6.521,"LINESTRING (19.0514865 47.5204426, 19.0514076 47.5204671)",,,,,,,,
272926131,4697350136,0,"[155744296, 476083988]",False,,cycleway,411.39099999999996,"LINESTRING (19.0574899 47.5298522, 19.057122 47.5290426, 19.0569841 47.5287548, 19.056835 47.528467, 19.0566928 47.5282252, 19.0564598 47.5280587, 19.0564003 47.5280272, 19.0563377 47.5279862, 19.0562734 47.5278341, 19.0561232 47.5274664, 19.056032 47.5272147, 19.0559514 47.5271121, 19.055922 47.5270924, 19.0558967 47.5270735, 19.0555478 47.5268117, 19.0552172 47.5265744)",,,,,,,,
272926134,4952586179,0,344739188,False,,cycleway,186.241,"LINESTRING (19.0577621 47.5276843, 19.0569963 47.526157, 19.0570309 47.5260991)",,,,,,,,
274973454,277198978,0,"[364809960, 312814388, 364809966]",False,,cycleway,229.129,"LINESTRING (19.0779581 47.5141332, 19.0778307 47.5140596, 19.0777291 47.5140023, 19.0775832 47.5139292, 19.0775012 47.5138875, 19.0774624 47.5139184, 19.0773007 47.5140497, 19.0772198 47.5141161, 19.0769459 47.5143278, 19.0768777 47.5143745, 19.0767294 47.5145136, 19.0766125 47.5146146, 19.0761722 47.5149999, 19.0763403 47.5150951, 19.0764446 47.5151469)",,,,,,,,
275276849,1715235047,0,"[485679305, 262231243, 298774221, 298774222, 295419260, 25440315, 25440316, 669376351]",False,,cycleway,1273.222,"LINESTRING (19.0826085 47.4996162, 19.0830445 47.499669, 19.0831609 47.4996708, 19.0847152 47.4996805, 19.0848935 47.4996974, 19.0850537 47.4997051, 19.085251 47.4997025, 19.0878614 47.4997332, 19.087864 47.4996401, 19.0878613 47.4995447, 19.0878613 47.4994877, 19.0881068 47.4994876, 19.0892198 47.4994903, 19.0893602 47.4994907, 19.0903727 47.4994935, 19.0904239 47.4994937, 19.0905409 47.499494, 19.0907716 47.4994947, 19.0913308 47.4994965, 19.0927806 47.4995009, 19.0930429 47.4995017, 19.0931757 47.4995019, 19.0950224 47.4994823, 19.095381 47.4994933, 19.0955688 47.4995006, 19.0962895 47.4995046, 19.0964311 47.4995046, 19.0965873 47.4995047, 19.0982548 47.4995024, 19.0988969 47.4994989, 19.0991828 47.4994947)",yes,,,,,,,
275407463,3371480474,0,25281027,False,Kéthly Anna tér,cycleway,72.829,"LINESTRING (19.0661435 47.4984218, 19.0659519 47.4983297, 19.0657693 47.498242, 19.0653394 47.4980563)",,,,,,,,
276245873,260658396,0,"[25348264, 305477734]",False,,cycleway,237.30500000000004,"LINESTRING (19.0545228 47.4991442, 19.0542825 47.499102, 19.0539018 47.4990398, 19.0536052 47.4989968, 19.0534855 47.4989778, 19.0531785 47.4990473, 19.0515968 47.498919, 19.0514338 47.4988746)",,,,,,,,
276245873,3067556544,0,"[217483073, 217903314]",False,,cycleway,390.767,"LINESTRING (19.0545228 47.4991442, 19.0545607 47.4991788, 19.0545955 47.4992238, 19.054609 47.4992706, 19.0545939 47.4993435, 19.0545589 47.4994823, 19.0546511 47.4996172, 19.0546486 47.4996958, 19.0546259 47.5003937, 19.0546194 47.5010095, 19.0546155 47.5013231, 19.0546193 47.5014113, 19.0546638 47.5024589, 19.0546679 47.5025541, 19.0546705 47.5026145, 19.0546708 47.5026262)",,,,,,,,
276245873,260903804,0,217903314,False,,cycleway,137.386,"LINESTRING (19.0545228 47.4991442, 19.0545883 47.4991315, 19.0546268 47.4991025, 19.0546312 47.4990674, 19.0546221 47.4979521)",,,,,,,,
277198978,274973454,0,"[364809960, 312814388, 364809966]",False,,cycleway,229.12900000000002,"LINESTRING (19.0764446 47.5151469, 19.0763403 47.5150951, 19.0761722 47.5149999, 19.0766125 47.5146146, 19.0767294 47.5145136, 19.0768777 47.5143745, 19.0769459 47.5143278, 19.0772198 47.5141161, 19.0773007 47.5140497, 19.0774624 47.5139184, 19.0775012 47.5138875, 19.0775832 47.5139292, 19.0777291 47.5140023, 19.0778307 47.5140596, 19.0779581 47.5141332)",,,,,,,,
277198978,3778695324,0,"[374479207, 25436591, 25436592, 312814388, 312814391]",False,,cycleway,483.5320000000001,"LINESTRING (19.0764446 47.5151469, 19.0764769 47.515211, 19.0764914 47.5152572, 19.0763741 47.5152717, 19.0762871 47.5153057, 19.0761279 47.5154534, 19.075936 47.5156182, 19.0758508 47.5156505, 19.0757865 47.5156975, 19.0753034 47.5161347, 19.0752233 47.516245, 19.0751499 47.5163264, 19.0749747 47.5164817, 19.0749181 47.5164983, 19.0748942 47.5165165, 19.0735417 47.5176934, 19.0732435 47.5179432, 19.0727991 47.5183554, 19.0726067 47.5185296)",,,,yes,,,,
277199013,1903145250,0,179888783,False,,cycleway,1629.4069999999997,"LINESTRING (19.1073836 47.502332, 19.1070018 47.502368, 19.1067827 47.5023742, 19.1060487 47.5026016, 19.1051603 47.5028484, 19.1043599 47.5029957, 19.1041087 47.5030621, 19.1025124 47.5034826, 19.1015416 47.5037696, 19.1010922 47.5039204, 19.1006499 47.5041052, 19.1001706 47.5043364, 19.1001019 47.5043695, 19.0998798 47.5044766, 19.0992301 47.5048244, 19.0986716 47.5051233, 19.0985972 47.5051721, 19.0981239 47.5054828, 19.0976718 47.5057794, 19.0973197 47.5060409, 19.0964456 47.5067206, 19.0957035 47.5074066, 19.0948549 47.5082569, 19.094745 47.5083868, 19.0945678 47.5084752, 19.0938623 47.5090485, 19.0929197 47.5096352, 19.092177 47.5100585, 19.0912648 47.51052, 19.0912077 47.5105642, 19.091213 47.5106068, 19.0912924 47.5106817, 19.0913556 47.5107686, 19.0911756 47.5108813, 19.0909584 47.5110189)",,,,,,,,
277199013,1698441512,0,"[157598371, 282159923, 282159916, 159408501]",False,,cycleway,1140.656,"LINESTRING (19.1073836 47.502332, 19.1074179 47.5023461, 19.1074784 47.502371, 19.1075609 47.5023787, 19.1077126 47.5023969, 19.107762 47.5024024, 19.1078903 47.5024168, 19.1080115 47.5024333, 19.1080302 47.5024713, 19.1079811 47.5026902, 19.1079281 47.5027879, 19.1078824 47.5028743, 19.107939 47.5029002, 19.1080056 47.5029324, 19.1081461 47.503005, 19.1084997 47.5031739, 19.1087356 47.503303, 19.1090866 47.5035196, 19.1091614 47.5035652, 19.109299 47.5036089, 19.1094052 47.5036735, 19.1102887 47.504256, 19.1108723 47.5045815, 19.1119759 47.5052558, 19.1121293 47.5053486, 19.1127409 47.5057186, 19.1138675 47.5064151, 19.1139924 47.5064951, 19.1142997 47.5066798, 19.1149335 47.507071, 19.1155666 47.5074653, 19.1164689 47.5080126, 19.1182266 47.5090889)",,,,,,,,
277199013,726138120,0,"[255608673, 255608674, 28977096, 299659657, 440080279, 298774231, 298774232, 32473303, 335506111]",False,,cycleway,1835.3279999999995,"LINESTRING (19.1073836 47.502332, 19.1075264 47.5021703, 19.10756 47.5021322, 19.1077761 47.5010693, 19.1078307 47.5008406, 19.1078981 47.5005579, 19.1078368 47.5003234, 19.1078157 47.5002819, 19.1078679 47.5002586, 19.1079086 47.5002396, 19.1079221 47.5001711, 19.1079315 47.5001189, 19.1079461 47.5000438, 19.1079538 47.4999877, 19.1079217 47.499959, 19.1078981 47.4999379, 19.1078872 47.4999095, 19.1079132 47.4998772, 19.1080069 47.499799, 19.1082017 47.499072, 19.108514 47.4979628, 19.108855 47.4964305, 19.1088488 47.4963385, 19.1088155 47.4956438, 19.1088393 47.495031, 19.1088139 47.4943427, 19.1087638 47.4934549, 19.1087608 47.4933453, 19.1089063 47.4933546, 19.1090296 47.4933673, 19.1090994 47.49337, 19.1092026 47.4933655, 19.1092831 47.4933637, 19.1092804 47.4929278, 19.1092603 47.4920404, 19.1092796 47.4910847, 19.1092457 47.4905801, 19.1092341 47.490495, 19.1092118 47.4903331, 19.1091998 47.4902498, 19.1091982 47.4902261, 19.1091891 47.4901564, 19.1091841 47.4901171, 19.1091778 47.4900571, 19.1091735 47.4899833, 19.1091919 47.4893555, 19.1091693 47.4888942, 19.1091178 47.4885423, 19.1089099 47.4881408, 19.1087458 47.4878059, 19.1080785 47.4866996, 19.1080681 47.486628, 19.1080316 47.4865192)",,,,,,,,
277254185,1316557321,0,320124136,False,,cycleway,14.217,"LINESTRING (19.0408342 47.4975403, 19.0408869 47.4976171, 19.0408949 47.4976278, 19.0409239 47.4976521)",,,,,,,,
277826380,278663892,0,"[38638939, 304437444, 624645214]",False,"['Hegyhát út', 'Eötvös út']",cycleway,833.7590000000001,"LINESTRING (18.9754579 47.4956898, 18.9753203 47.4956865, 18.9752659 47.4957275, 18.9750166 47.4959569, 18.9749472 47.496036, 18.9747731 47.4962204, 18.9746432 47.4963433, 18.9744491 47.4965163, 18.9743674 47.4965838, 18.9742791 47.4967022, 18.9742282 47.496761, 18.9741465 47.4968549, 18.9740874 47.496905, 18.9740251 47.4969488, 18.9739034 47.4970455, 18.973675 47.4972693, 18.9734834 47.4974469, 18.9733044 47.497617, 18.9731902 47.4977312, 18.973092 47.4978333, 18.9729573 47.4979655, 18.9728404 47.4980753, 18.9727244 47.4981679, 18.9726595 47.4982285, 18.9723184 47.4985503, 18.9721999 47.4986595, 18.9719586 47.4988737, 18.9714708 47.4993225, 18.9713685 47.4994588, 18.971349 47.4995048, 18.9713452 47.4995507, 18.9713483 47.4995919, 18.9713594 47.4996271, 18.9714017 47.4996852, 18.9714963 47.4997682, 18.9715328 47.4998002, 18.9715815 47.4998388, 18.9714456 47.4999144, 18.9711721 47.5000892, 18.9709109 47.5002573, 18.9704079 47.5005902, 18.9703337 47.5006435, 18.9702819 47.5006923, 18.9702398 47.5007188, 18.9702103 47.5007308, 18.9700136 47.5008585, 18.9693025 47.5013184, 18.9691185 47.5014842)",,,,,,,,
278663892,277826380,0,"[38638939, 304437444, 624645214]",False,"['Hegyhát út', 'Eötvös út']",cycleway,833.7590000000001,"LINESTRING (18.9691185 47.5014842, 18.9693025 47.5013184, 18.9700136 47.5008585, 18.9702103 47.5007308, 18.9702398 47.5007188, 18.9702819 47.5006923, 18.9703337 47.5006435, 18.9704079 47.5005902, 18.9709109 47.5002573, 18.9711721 47.5000892, 18.9714456 47.4999144, 18.9715815 47.4998388, 18.9715328 47.4998002, 18.9714963 47.4997682, 18.9714017 47.4996852, 18.9713594 47.4996271, 18.9713483 47.4995919, 18.9713452 47.4995507, 18.971349 47.4995048, 18.9713685 47.4994588, 18.9714708 47.4993225, 18.9719586 47.4988737, 18.9721999 47.4986595, 18.9723184 47.4985503, 18.9726595 47.4982285, 18.9727244 47.4981679, 18.9728404 47.4980753, 18.9729573 47.4979655, 18.973092 47.4978333, 18.9731902 47.4977312, 18.9733044 47.497617, 18.9734834 47.4974469, 18.973675 47.4972693, 18.9739034 47.4970455, 18.9740251 47.4969488, 18.9740874 47.496905, 18.9741465 47.4968549, 18.9742282 47.496761, 18.9742791 47.4967022, 18.9743674 47.4965838, 18.9744491 47.4965163, 18.9746432 47.4963433, 18.9747731 47.4962204, 18.9749472 47.496036, 18.9750166 47.4959569, 18.9752659 47.4957275, 18.9753203 47.4956865, 18.9754579 47.4956898)",,,,,,,,
280336756,738593945,0,"[143917330, 298349630]",False,,cycleway,37.838,"LINESTRING (19.0964703 47.4722113, 19.0965032 47.4722472, 19.0964567 47.4722794, 19.0964377 47.4723074, 19.096266 47.4724126, 19.0962555 47.4724575, 19.0962509 47.4724774)",,,,,,,,
280550322,3033665475,0,"[299858147, 299383164]",False,,cycleway,295.05199999999996,"LINESTRING (19.1410332 47.4380108, 19.1410841 47.4379498, 19.1411215 47.4379293, 19.1411986 47.4379104, 19.1412569 47.4378977, 19.1413363 47.4378646, 19.1424435 47.437318, 19.1430673 47.4369719, 19.1438278 47.436511, 19.1438815 47.4364873, 19.1439515 47.436481, 19.1439959 47.436481, 19.1440623 47.4364987, 19.1441252 47.4364595)",,,,,,,,
280685341,2290198191,0,"[117043792, 219889425, 781339264, 299343518]",False,,cycleway,340.8469999999999,"LINESTRING (19.1266762 47.4609277, 19.126562 47.4609683, 19.1267246 47.4623893, 19.1268372 47.4632671, 19.1268271 47.463356, 19.1268203 47.4634037, 19.1268254 47.4634604, 19.1268496 47.4635115, 19.1268924 47.4635547, 19.1270265 47.4636294, 19.1271182 47.4636802, 19.127169 47.4637114, 19.1271997 47.4637285, 19.1272525 47.463761, 19.127299 47.4638037)",,,,,,,,
280685347,2782453649,0,"[299343512, 299343515, 299343516]",True,,cycleway,324.155,"LINESTRING (19.133479 47.4559302, 19.13382 47.4558483, 19.1348242 47.4558868, 19.1351819 47.4559005, 19.1353771 47.4559527, 19.1355031 47.4559747, 19.1358562 47.4559894, 19.1360316 47.4559967, 19.1374789 47.4560462, 19.1375562 47.4560297, 19.1376049 47.4559995, 19.1377112 47.4559624)",,,,,,,,
280724055,3033693420,0,"[299383170, 551431813, 121097550]",False,,cycleway,82.70400000000001,"LINESTRING (19.114554 47.4550758, 19.1145567 47.4550515, 19.1145568 47.455029, 19.1145387 47.4550096, 19.1145138 47.4549958, 19.1144489 47.4549899, 19.1143993 47.4550129, 19.1143699 47.4550554, 19.1143332 47.4550962, 19.114271 47.4551455, 19.1141438 47.4552428, 19.1140326 47.4553278, 19.1140107 47.4553446, 19.1139766 47.4553706, 19.1139554 47.4553869, 19.1139427 47.4553966, 19.1138647 47.4553467)",,,,,,,,
282180182,282181532,0,"[25869203, 339708838]",False,,cycleway,68.57300000000001,"LINESTRING (19.0960205 47.4357815, 19.0959612 47.4357959, 19.0959012 47.4358105, 19.0958411 47.4358289, 19.0956648 47.4359463, 19.0955826 47.4359795, 19.0955187 47.4359505, 19.0953636 47.4358703, 19.0952813 47.4358277)",,,,,,,,
282180182,283700156,0,26003619,False,,cycleway,211.47400000000002,"LINESTRING (19.0960205 47.4357815, 19.0960514 47.4357027, 19.0960747 47.4356264, 19.0961318 47.4355197, 19.0962004 47.4354326, 19.0970588 47.4346372, 19.0971274 47.434585, 19.0971875 47.4345792, 19.097239 47.4345908, 19.0973506 47.434643, 19.0976993 47.434838)",,,,,,,,
282180182,2582280466,0,"[410593626, 252121052, 265004596, 252121044]",False,,cycleway,742.3920000000002,"LINESTRING (19.0960205 47.4357815, 19.0960741 47.4358436, 19.0961669 47.4358863, 19.0962463 47.4360085, 19.0963396 47.4361742, 19.0964733 47.4363938, 19.0965476 47.4364709, 19.0966709 47.436535, 19.0968207 47.436573, 19.0969497 47.4365894, 19.0971881 47.4366066, 19.0973547 47.4366165, 19.0975367 47.436627, 19.0978584 47.4366477, 19.0982287 47.4366882, 19.0982687 47.4366841, 19.0982943 47.436669, 19.0984056 47.4366253, 19.0984457 47.4366243, 19.0984885 47.4366433, 19.0985749 47.4366815, 19.0986858 47.4367379, 19.098693 47.4367621, 19.0986464 47.4368142, 19.0985722 47.436896, 19.0985227 47.4369544, 19.0985251 47.4369838, 19.0985524 47.4370077, 19.0992696 47.4370669, 19.0994983 47.437108, 19.0997636 47.437181, 19.099975 47.4372626, 19.1001794 47.4373501, 19.1004724 47.4375028, 19.1006799 47.4376233, 19.1007171 47.4377036, 19.1012178 47.4379845, 19.1012826 47.4380024, 19.10137 47.4380264, 19.1023008 47.4385099, 19.1023523 47.4385204, 19.1024255 47.4385583, 19.1024798 47.4385862, 19.1027031 47.4387553, 19.1034376 47.4391541)",,,,,,,,
282180921,2701425381,0,"[25869355, 817622575, 152883599, 25869489, 264976146, 264976147, 152883602, 264976145, 212024886]",False,Téglaégető köz,cycleway,1457.539,"LINESTRING (19.0938026 47.4355183, 19.0930371 47.4362993, 19.0930371 47.4363801, 19.0929994 47.4365633, 19.0929955 47.4365707, 19.0929779 47.4366044, 19.0906422 47.4364161, 19.0906305 47.4364147, 19.0903177 47.436376, 19.0902407 47.4363665, 19.0899579 47.4363106, 19.0873252 47.4360776, 19.0867152 47.4360423, 19.0858866 47.4360704, 19.0858423 47.4360579, 19.0857819 47.4359938, 19.0857586 47.4359673, 19.0856128 47.4359385, 19.0854545 47.4358854, 19.0844624 47.435554, 19.0842621 47.4354602, 19.0841434 47.4354125, 19.0836618 47.435231, 19.0830897 47.4350253, 19.08304 47.4349832, 19.08272 47.4348726, 19.0826632 47.4348529, 19.0823973 47.4347974, 19.0817915 47.434813, 19.0807696 47.4348584, 19.0794364 47.4349055, 19.0793177 47.4349389, 19.079005 47.4349511, 19.0789284 47.4349295, 19.0762527 47.4350317, 19.0760757 47.4350381, 19.0760423 47.4350388)",yes,,,,,,,
282181532,282180182,0,"[25869203, 339708838]",False,,cycleway,68.573,"LINESTRING (19.0952813 47.4358277, 19.0953636 47.4358703, 19.0955187 47.4359505, 19.0955826 47.4359795, 19.0956648 47.4359463, 19.0958411 47.4358289, 19.0959012 47.4358105, 19.0959612 47.4357959, 19.0960205 47.4357815)",,,,,,,,
282197413,2226024517,0,"[502612955, 212792892, 502612957]",False,Bajcsy-Zsilinszky út,cycleway,134.85500000000002,"LINESTRING (19.0759164 47.4339123, 19.0759532 47.4343786, 19.0759702 47.4345937, 19.0758524 47.4345971, 19.0758691 47.4348057, 19.07587 47.4348632, 19.0758475 47.4349661, 19.0758516 47.4350093, 19.0758544 47.4350462)",,,,,,,,
283700156,282180182,0,26003619,False,,cycleway,211.474,"LINESTRING (19.0976993 47.434838, 19.0973506 47.434643, 19.097239 47.4345908, 19.0971875 47.4345792, 19.0971274 47.434585, 19.0970588 47.4346372, 19.0962004 47.4354326, 19.0961318 47.4355197, 19.0960747 47.4356264, 19.0960514 47.4357027, 19.0960205 47.4357815)",,,,,,,,
283703246,283703253,0,"[265868864, 26004114]",False,,cycleway,208.57600000000002,"LINESTRING (19.0931765 47.4436767, 19.0934698 47.4426517, 19.0935036 47.442546, 19.0935756 47.4422988, 19.093581 47.4422211, 19.0936327 47.4420482, 19.0936464 47.4420342, 19.0936839 47.4420211, 19.0937278 47.4420112, 19.093752 47.4420002, 19.0937688 47.4419864, 19.0937746 47.4419711, 19.0937731 47.4419656, 19.0937694 47.4419523, 19.0937017 47.4419016)",,,,,,,,
283703253,283703246,0,"[265868864, 26004114]",False,,cycleway,208.576,"LINESTRING (19.0937017 47.4419016, 19.0937694 47.4419523, 19.0937731 47.4419656, 19.0937746 47.4419711, 19.0937688 47.4419864, 19.093752 47.4420002, 19.0937278 47.4420112, 19.0936839 47.4420211, 19.0936464 47.4420342, 19.0936327 47.4420482, 19.093581 47.4422211, 19.0935756 47.4422988, 19.0935036 47.442546, 19.0934698 47.4426517, 19.0931765 47.4436767)",,,,,,,,
284226359,1692350822,0,384579730,False,,cycleway,32.281,"LINESTRING (19.0304029 47.5431939, 19.0304191 47.5432339, 19.0304115 47.5432579, 19.0303929 47.5433168, 19.0303727 47.543383, 19.0303439 47.5434775)",,,,,,,,
286265556,3408656007,0,"[299269385, 255415947, 27323886, 517758744, 333811422]",False,Római part,cycleway,245.239,"LINESTRING (19.0640257 47.5658702, 19.0639534 47.5655083, 19.0638774 47.5652645, 19.0637975 47.5651592, 19.0637214 47.565072, 19.0636727 47.5650232, 19.0636462 47.565001, 19.0636129 47.5649804, 19.0635643 47.5649669, 19.0635135 47.5649609, 19.0633508 47.5649742, 19.0631099 47.5649903, 19.0630855 47.5649885, 19.0630723 47.564983, 19.063057 47.5649714, 19.0630528 47.5649511, 19.0630165 47.5647599, 19.0630097 47.5647294, 19.0629996 47.5646935, 19.0629864 47.5646433, 19.0629782 47.5646249, 19.062963 47.5646142, 19.0629448 47.5646087, 19.0629233 47.5646065, 19.0629043 47.5646093, 19.0628821 47.5646185, 19.0628595 47.5646285, 19.062787 47.5646472, 19.0627006 47.5646558, 19.0624988 47.5646607, 19.0623796 47.5646603, 19.0623609 47.5646589, 19.0623406 47.5646556, 19.0623296 47.5646488, 19.0623165 47.5646395, 19.0623068 47.5646248, 19.0623076 47.5645942)",yes,,,,,,,
288168537,727632999,0,242039414,True,,cycleway,15.346,"LINESTRING (19.1283329 47.4826128, 19.1282493 47.4826726, 19.1281739 47.4826952)",,,,,,,,
288169584,2656920607,0,"[275176353, 275176354, 299747887, 260208274, 275176348, 275176350, 275176351]",False,,cycleway,967.2899999999998,"LINESTRING (19.1371898 47.4812408, 19.1372276 47.4812692, 19.1376538 47.4813503, 19.1376979 47.4813461, 19.1377173 47.4813417, 19.1377293 47.4812123, 19.1377438 47.4811449, 19.1377422 47.4811174, 19.1377288 47.4810455, 19.1377156 47.4809748, 19.1377643 47.4809189, 19.1378201 47.4809003, 19.1379877 47.4808453, 19.1381419 47.480761, 19.1382902 47.4806829, 19.1383929 47.4806339, 19.138554 47.4805613, 19.1387278 47.4805099, 19.1388035 47.4805173, 19.1388576 47.4805225, 19.1389498 47.480508, 19.1390606 47.4805099, 19.1391921 47.4804953, 19.1392955 47.4804817, 19.1393826 47.4804809, 19.139482 47.480479, 19.1395544 47.480479, 19.1395764 47.4804809, 19.1396269 47.4804809, 19.1396913 47.4804717, 19.1397638 47.4804499, 19.1398873 47.4803954, 19.1407309 47.4800398, 19.1410271 47.4799118, 19.1410581 47.4798707, 19.1410649 47.4798318, 19.1410438 47.479783, 19.141098 47.4797468, 19.1411476 47.4797166, 19.141226 47.4797037, 19.1412896 47.4797181, 19.1413756 47.4797693, 19.1414711 47.4798314, 19.1416794 47.4799036, 19.1420139 47.4799849, 19.1422972 47.4802247, 19.1423571 47.4802851, 19.1424182 47.4803083, 19.1424651 47.4803046, 19.142716 47.4801633, 19.1427393 47.4801501, 19.1430543 47.4799715, 19.1432389 47.4798798, 19.1434106 47.4798088, 19.1435261 47.4797617, 19.1437266 47.4797093, 19.1439858 47.4796842, 19.1441964 47.4796901, 19.1444282 47.4797158, 19.1446996 47.4797938, 19.1449794 47.4798667, 19.1450059 47.4798854, 19.145243 47.4800357, 19.1452572 47.4800273, 19.1453525 47.4799716, 19.1462718 47.4795543, 19.1473793 47.4790033, 19.1473967 47.4789942, 19.1474794 47.4789512)",,,,,,,,
