u,v,key,osmid,oneway,name,highway,length,geometry,bridge,width,lanes,tunnel,maxspeed,access,ref,junction,service
1947547018,1947547019,0,184293415,False,Ősrepülő utca,residential,39.061,"LINESTRING (19.2228665 47.4719479, 19.2224462 47.4721545)",,,,,30,,,,
1947547018,1947547020,0,"[184293373, 184293375]",False,"['Lányi Antal utca', 'Kutassy Ágoston utca']",residential,556.867,"LINESTRING (19.2228665 47.4719479, 19.2244876 47.4738323, 19.2244577 47.4739003, 19.2240408 47.4740458, 19.223659 47.4741791, 19.2235697 47.4741608, 19.2233151 47.4738693, 19.2220275 47.4723533)",,,,,30,,,,
1947547019,1838383916,0,184293358,False,Csillagmotor köz,residential,136.278,"LINESTRING (19.2224462 47.4721545, 19.2215374 47.471094)",,,,,30,,,,
1947547019,1947547018,0,184293415,False,Ősrepülő utca,residential,39.061,"LINESTRING (19.2224462 47.4721545, 19.2228665 47.4719479)",,,,,30,,,,
1947547019,1947547020,0,184293415,False,Ősrepülő utca,residential,38.458,"LINESTRING (19.2224462 47.4721545, 19.2220275 47.4723533)",,,,,30,,,,
1947547020,1947547019,0,184293415,False,Ősrepülő utca,residential,38.458,"LINESTRING (19.2220275 47.4723533, 19.2224462 47.4721545)",,,,,30,,,,
1947547020,1947547028,0,184293415,False,Ősrepülő utca,residential,86.361,"LINESTRING (19.2220275 47.4723533, 19.2210975 47.4728094)",,,,,30,,,,
1947547020,1947547018,0,"[184293373, 184293375]",False,"['Lányi Antal utca', 'Kutassy Ágoston utca']",residential,556.867,"LINESTRING (19.2220275 47.4723533, 19.2233151 47.4738693, 19.2235697 47.4741608, 19.223659 47.4741791, 19.2240408 47.4740458, 19.2244577 47.4739003, 19.2244876 47.4738323, 19.2228665 47.4719479)",,,,,30,,,,
1947547028,1947547020,0,184293415,False,Ősrepülő utca,residential,86.361,"LINESTRING (19.2210975 47.4728094, 19.2220275 47.4723533)",,,,,30,,,,
1947606478,1947606498,0,184297859,False,Ady Endre utca,residential,469.49600000000004,"LINESTRING (19.2468926 47.4632608, 19.2418045 47.4655696, 19.2417886 47.4655768, 19.2417069 47.4656139)",,,,,30,,,,
1947606487,26883905,0,5119000,False,Tisza István utca,residential,334.682,"LINESTRING (19.2326405 47.4645697, 19.2363638 47.4629195)",,,2,,30,,,,
1947606492,26883904,0,184297877,False,Kisfaludy utca,residential,335.234,"LINESTRING (19.2331498 47.4650889, 19.2368678 47.4634242)",,,2,,30,,,,
1947606495,1947606511,0,184297873,False,Jókai utca,residential,305.24399999999997,"LINESTRING (19.244904 47.4653182, 19.2470759 47.4675616, 19.2470952 47.4675816, 19.2471273 47.4676153)",,,,,30,,,,
1947606498,1947606503,0,184297858,True,Ady Endre utca,residential,110.22099999999999,"LINESTRING (19.2417069 47.4656139, 19.2416568 47.4656357, 19.2416269 47.4656486, 19.2404733 47.4661497)",,,,,30,,,,
1947606498,1947606478,0,184297859,False,Ady Endre utca,residential,469.496,"LINESTRING (19.2417069 47.4656139, 19.2417886 47.4655768, 19.2418045 47.4655696, 19.2468926 47.4632608)",,,,,30,,,,
1947606500,1947606513,0,184297886,False,Podmaniczky Zsuzsanna utca,residential,259.578,"LINESTRING (19.2436851 47.4658751, 19.2456096 47.4678134)",,,,,30,,,,
1947606503,1947606514,0,184297857,False,Ady Endre utca,residential,387.788,"LINESTRING (19.2404733 47.4661497, 19.2361799 47.4680832)",,,,,30,,,,
1947606503,1947546960,0,184297882,True,Kép utca,residential,110.187,"LINESTRING (19.2404733 47.4661497, 19.2413318 47.4669529)",,,,,30,,,,
1947606511,1947606495,0,184297873,False,Jókai utca,residential,305.244,"LINESTRING (19.2471273 47.4676153, 19.2470952 47.4675816, 19.2470759 47.4675616, 19.244904 47.4653182)",,,,,30,,,,
1947606513,1947606500,0,184297886,False,Podmaniczky Zsuzsanna utca,residential,259.578,"LINESTRING (19.2456096 47.4678134, 19.2436851 47.4658751)",,,,,30,,,,
1947606514,1947606503,0,184297857,False,Ady Endre utca,residential,387.788,"LINESTRING (19.2361799 47.4680832, 19.2404733 47.4661497)",,,,,30,,,,
1950011026,5180161043,0,24673388,False,Dayka Gábor utca,residential,25.343,"LINESTRING (19.016417 47.4751704, 19.0162158 47.4753533)",,,,,30,,,,
1950011026,5180161043,1,184504635,False,Dayka tér,residential,119.96300000000001,"LINESTRING (19.016417 47.4751704, 19.0163383 47.475131, 19.0159197 47.4749212, 19.0158871 47.4749244, 19.0158816 47.4749294, 19.0158305 47.4749759, 19.0157213 47.4750753, 19.0157121 47.4750838, 19.0157163 47.4751029, 19.0161376 47.475314, 19.0162158 47.4753533)",,,,,30,,,,
1950011026,365953382,0,24673388,False,Dayka Gábor utca,residential,69.051,"LINESTRING (19.016417 47.4751704, 19.0166623 47.4749298, 19.0167401 47.4748443, 19.0167971 47.4747724, 19.0168833 47.4746376)",,,,,30,,,,
1951054822,495429500,0,299979679,False,Örs vezér útja,residential,57.592,"LINESTRING (19.134945 47.5087534, 19.1350692 47.5082423)",,,,,30,,,,
1951054822,146937017,0,299979679,False,Örs vezér útja,residential,138.328,"LINESTRING (19.134945 47.5087534, 19.1346468 47.509981)",,,,,30,,,,
1951054822,146934795,0,184607847,False,Csokor utca,residential,141.78300000000002,"LINESTRING (19.134945 47.5087534, 19.1339297 47.5086642, 19.1330661 47.5086777)",,,,,30,,,,
1951686950,261587708,0,24148303,False,,service,4.782,"LINESTRING (19.0255642 47.5535783, 19.0255729 47.5535357)",,,1,,10,private,,,
1951686953,261587682,0,24148304,False,,service,34.564,"LINESTRING (19.0253843 47.5543307, 19.0253748 47.5543659, 19.0257762 47.5544136)",,,1,,10,private,,,
1953335300,494281239,0,33003777,False,Álmos vezér útja,residential,88.267,"LINESTRING (19.1412811 47.5079363, 19.1404166 47.508474)",,,,,30,,,,
1953335338,494283569,0,33003813,False,Csernyus utca,residential,40.965,"LINESTRING (19.1366105 47.5108478, 19.1362114 47.5110989)",,,,,30,,,,
1953335338,494283587,0,33003813,False,Csernyus utca,residential,46.709,"LINESTRING (19.1366105 47.5108478, 19.1370635 47.51056)",,,,,30,,,,
1953335338,494284994,0,184804249,False,Álmos vezér köz,residential,146.101,"LINESTRING (19.1366105 47.5108478, 19.1348992 47.5102231)",,,,,30,,,,
1954689121,3405530555,0,116691576,False,Emília utca,residential,12.305,"LINESTRING (19.1126938 47.5117528, 19.1128196 47.5118237)",,,,,30,,,,
1954689121,3405530555,1,21896542,False,Táborhely utca,service,126.586,"LINESTRING (19.1126938 47.5117528, 19.1132069 47.5113781, 19.1133406 47.5114595, 19.1128196 47.5118237)",,,,,30,,,,
1954689121,364647281,0,116691576,False,Emília utca,residential,85.934,"LINESTRING (19.1126938 47.5117528, 19.1118012 47.5112693)",,,,,30,,,,
1956487985,1956487992,0,185068512,False,Gyarmat köz,residential,72.64,"LINESTRING (19.1111742 47.5229184, 19.1103732 47.5232847)",,,,,30,,,,
1956487992,297493734,0,27114997,False,Gyarmat utca,residential,81.586,"LINESTRING (19.1103732 47.5232847, 19.1110203 47.5238741)",,,,,30,,,,
1956487992,1956487985,0,185068512,False,Gyarmat köz,residential,72.64,"LINESTRING (19.1103732 47.5232847, 19.1111742 47.5229184)",,,,,30,,,,
1956487992,297493733,0,27114997,False,Gyarmat utca,residential,142.82,"LINESTRING (19.1103732 47.5232847, 19.1101804 47.5231122, 19.1100938 47.5230321, 19.1100595 47.5230004, 19.110028 47.5229698, 19.1092529 47.5222468)",,,,,30,,,,
1957249114,3029429764,0,530084919,False,Laczkovich utca,service,9.815,"LINESTRING (19.0722831 47.4654381, 19.0723431 47.4655165)",,,,,30,,,,
1965184475,1965184479,0,185831566,False,,residential,12.444,"LINESTRING (19.0312683 47.4289149, 19.0313235 47.4290204)",yes,,1,,30,,,,
1965184475,429334980,0,36930411,False,Péter Pál utca,residential,227.382,"LINESTRING (19.0312683 47.4289149, 19.0317981 47.4288104, 19.0328508 47.4285415, 19.0330118 47.4285049, 19.0332486 47.428451, 19.0341467 47.4282986)",,,1,,30,,,,
1965184475,4290562687,0,"[36930411, 10270412]",False,"['Péter Pál utca', 'Hajlat utca']",residential,261.895,"LINESTRING (19.0312683 47.4289149, 19.0310206 47.4289448, 19.0308469 47.4289835, 19.0299732 47.4291782, 19.0297141 47.4292153, 19.0293391 47.4292245, 19.0292796 47.4292191, 19.0292393 47.4291922, 19.0289937 47.4282801)",,,1,,30,,,,
1965184479,1965184475,0,185831566,False,,residential,12.444,"LINESTRING (19.0313235 47.4290204, 19.0312683 47.4289149)",yes,,1,,30,,,,
1965184479,74989746,0,"[566981028, 707478108]",False,Péter Pál utca,residential,224.952,"LINESTRING (19.0313235 47.4290204, 19.031855 47.4289031, 19.0329263 47.4286523, 19.0334258 47.4285374, 19.0335543 47.4285224, 19.0337967 47.4284942, 19.0341848 47.4284491)",,,2,,30,,,,
1965184479,91112061,0,566981028,False,Péter Pál utca,residential,328.303,"LINESTRING (19.0313235 47.4290204, 19.0301895 47.4292781, 19.0299872 47.4292953, 19.0297566 47.4293049, 19.029282 47.429329, 19.0285534 47.4293641, 19.0279867 47.4293922, 19.0275425 47.429421, 19.0273171 47.4294446, 19.0270376 47.4294797)",,,2,,30,,,,
1965184631,75019688,0,9620074,False,Tatárka utca,residential,16.991,"LINESTRING (19.0197657 47.4337787, 19.0195612 47.4337138)",,,1,,30,,,,
1965184631,278837604,0,289025655,False,Portyázó út,residential,22.646,"LINESTRING (19.0197657 47.4337787, 19.0197039 47.433807, 19.0195162 47.4338927)",,,1,,30,,,,
1965184631,151162542,0,585738144,False,Tatárka utca,residential,106.08099999999999,"LINESTRING (19.0197657 47.4337787, 19.01987 47.433781, 19.020098 47.4337792, 19.0208256 47.4337391, 19.0211735 47.4337433)",,,1,,30,,,,
1968164209,1968164209,0,282159933,False,Bánki Donát park,service,85.76199999999999,"LINESTRING (19.1257097 47.5049588, 19.1256702 47.5049703, 19.1255924 47.505021, 19.1255709 47.5050591, 19.1255407 47.5051961, 19.1255568 47.5052342, 19.1255917 47.5052541, 19.125691 47.505265, 19.1257292 47.5052529, 19.1257614 47.5052258, 19.1257962 47.5050844, 19.1257909 47.5050482, 19.1257506 47.5049793, 19.1257097 47.5049588)",,,,,30,,,,parking_aisle
1968164209,1968164209,1,282159933,False,Bánki Donát park,service,85.762,"LINESTRING (19.1257097 47.5049588, 19.1257506 47.5049793, 19.1257909 47.5050482, 19.1257962 47.5050844, 19.1257614 47.5052258, 19.1257292 47.5052529, 19.125691 47.505265, 19.1255917 47.5052541, 19.1255568 47.5052342, 19.1255407 47.5051961, 19.1255709 47.5050591, 19.1255924 47.505021, 19.1256702 47.5049703, 19.1257097 47.5049588)",,,,,30,,,,parking_aisle
1968164209,2020444833,0,282159933,False,Bánki Donát park,service,30.738999999999997,"LINESTRING (19.1257097 47.5049588, 19.125738 47.5048661, 19.1257912 47.5046879)",,,,,30,,,,parking_aisle
1968164216,1809773154,0,189074168,False,Szervián utca,service,59.99499999999999,"LINESTRING (19.1280898 47.505658, 19.1280086 47.5056328, 19.1276672 47.5055921, 19.1273108 47.5055467)",,2,,,30,,,,
1968164216,2020444837,0,"[189074160, 189074182, 186111758]",False,Bánki Donát utca,service,78.53199999999998,"LINESTRING (19.1280898 47.505658, 19.1281259 47.5056093, 19.1282243 47.5052302, 19.1282521 47.5051306, 19.1282982 47.504968)",,2,,building_passage,30,,,,
1968164216,1968164235,0,189074207,False,Szervián utca,service,88.16,"LINESTRING (19.1280898 47.505658, 19.1281769 47.5057269, 19.1282516 47.50576, 19.128735 47.5058202, 19.1291873 47.5058717)",,2,,,30,,,,
1968164218,1314948489,0,116697162,False,Padlizsán utca,residential,38.744,"LINESTRING (19.1259203 47.5069581, 19.1262805 47.5067087)",,,,,30,,,,
1968164218,1314948486,0,116697162,False,Padlizsán utca,residential,52.379,"LINESTRING (19.1259203 47.5069581, 19.1254323 47.5072946)",,,,,30,,,,
1968164218,5379568704,0,186111752,False,,service,82.747,"LINESTRING (19.1259203 47.5069581, 19.1261943 47.5071318, 19.1265256 47.506895, 19.1264734 47.5067343)",,,,,30,,,,
1968164233,1314948504,0,116697172,True,Szervián utca,residential,92.251,"LINESTRING (19.1290548 47.5064299, 19.1289785 47.5067275, 19.1289691 47.5068161, 19.1289844 47.5068874, 19.1290306 47.5069605, 19.1291161 47.5070248, 19.1293227 47.5071692)",,,,,30,,,,
1968164233,1968164243,0,186111743,False,Szervián utca,service,75.924,"LINESTRING (19.1290548 47.5064299, 19.1286141 47.5063693, 19.1280582 47.506318)",,,,,30,,,,
1968164235,1968164233,0,116697172,True,Szervián utca,residential,62.861,"LINESTRING (19.1291873 47.5058717, 19.1291132 47.5061838, 19.1290548 47.5064299)",,,,,30,,,,
1968164235,1968164216,0,189074207,False,Szervián utca,service,88.16,"LINESTRING (19.1291873 47.5058717, 19.128735 47.5058202, 19.1282516 47.50576, 19.1281769 47.5057269, 19.1280898 47.505658)",,2,,,30,,,,
1968164240,1968164285,0,186111750,False,,service,17.037,"LINESTRING (19.127335 47.5070539, 19.1271744 47.5069457)",,,,,30,,,,parking_aisle
1968164240,1968164252,0,189074214,False,Fogarasi park,service,41.116,"LINESTRING (19.127335 47.5070539, 19.1277307 47.5073094)",,,,,30,,,,parking_aisle
1968164240,924684733,0,"[186111744, 186111748, 542935642, 191555387, 191555388]",False,"['Fogarasi park', 'Bagolyvár utca', 'Fogarasi út']",residential,205.35399999999998,"LINESTRING (19.127335 47.5070539, 19.1269366 47.5073322, 19.1268263 47.5074061, 19.1267529 47.5074206, 19.1265851 47.5075325, 19.1263572 47.5076845, 19.1262619 47.5077481, 19.1261056 47.5078464, 19.1253552 47.5083185)",,,,building_passage,30,,,,
1968164243,1968164233,0,186111743,False,Szervián utca,service,75.924,"LINESTRING (19.1280582 47.506318, 19.1286141 47.5063693, 19.1290548 47.5064299)",,,,,30,,,,
1968164252,1968164240,0,189074214,False,Fogarasi park,service,41.116,"LINESTRING (19.1277307 47.5073094, 19.127335 47.5070539)",,,,,30,,,,parking_aisle
1968164285,1968164240,0,186111750,False,,service,17.037,"LINESTRING (19.1271744 47.5069457, 19.127335 47.5070539)",,,,,30,,,,parking_aisle
1969475244,1969475245,0,186261701,False,,tertiary_link,19.369,"LINESTRING (18.9680846 47.5369249, 18.9681371 47.5369698, 18.9681786 47.5370228, 18.9681993 47.5370781)",,,,,10,,,,
1969475245,1969475244,0,186261701,False,,tertiary_link,19.369,"LINESTRING (18.9681993 47.5370781, 18.9681786 47.5370228, 18.9681371 47.5369698, 18.9680846 47.5369249)",,,,,10,,,,
1970632851,1656818263,0,25794823,False,Móricz Zsigmond utca,residential,72.516,"LINESTRING (19.1546041 47.4581899, 19.1538016 47.4585517)",,,,,30,,,,
1970632851,281357432,0,25794838,False,Szigligeti utca,residential,227.459,"LINESTRING (19.1546041 47.4581899, 19.156756 47.4596278)",,,,,30,,,,
1970632851,281356963,0,25794838,False,Szigligeti utca,residential,227.846,"LINESTRING (19.1546041 47.4581899, 19.1524519 47.4567473)",,,,,30,,,,
1970632851,318697351,0,25794823,False,Móricz Zsigmond utca,residential,77.283,"LINESTRING (19.1546041 47.4581899, 19.1546914 47.4581505, 19.1554757 47.4578215)",,,,,30,,,,
1975646117,280309462,0,186815204,False,,service,49.809999999999995,"LINESTRING (19.0740665 47.4664169, 19.0743362 47.4661025, 19.0744139 47.4660363)",,,,,30,,,,
1980047243,150552848,0,7988700,False,Pajkos utca,residential,84.146,"LINESTRING (19.0299694 47.4571442, 19.0299891 47.4572876, 19.0300145 47.4574729, 19.0300728 47.4578977)",,,,,30,,,,
1980995393,979020438,0,176481325,False,Lőcsei út,residential,73.146,"LINESTRING (19.1024192 47.5244561, 19.101555 47.5247597)",,,,,30,,,,
1980995393,297509818,0,"[176481325, 528113303]",False,Lőcsei út,residential,129.152,"LINESTRING (19.1024192 47.5244561, 19.1030261 47.5242428, 19.1031649 47.524194, 19.1032329 47.5241701, 19.1032967 47.5241499, 19.1033608 47.5241295, 19.1039594 47.5239396)",,,,,30,,,,
1980995393,5128014004,0,"[527482336, 187397557]",False,Ráskay Lea utca,"['service', 'residential']",97.352,"LINESTRING (19.1024192 47.5244561, 19.1027223 47.5248173, 19.1027543 47.5248555, 19.1027986 47.5248855, 19.1028619 47.5248855, 19.1029036 47.5248715, 19.1031288 47.524796, 19.1032938 47.5247288)",,,,,30,private,,,driveway
1981010383,7343006255,0,187399625,False,Ormánság utca,residential,35.29,"LINESTRING (19.1442642 47.512102, 19.1447276 47.5121545)",,,,,30,,,,
1981010383,6797164953,0,"[187399625, 187399630]",False,Ormánság utca,"['service', 'residential']",161.67399999999998,"LINESTRING (19.1442642 47.512102, 19.1433405 47.5120084, 19.1428304 47.5119504, 19.1428512 47.5118725, 19.1428641 47.5118241, 19.143332 47.5118751, 19.1433689 47.5118791)",,,,,30,,,,parking_aisle
1981010383,6797164953,1,187399630,False,,service,84.218,"LINESTRING (19.1442642 47.512102, 19.1442947 47.5119797, 19.1439143 47.5119384, 19.1435757 47.5119016, 19.1433689 47.5118791)",,,,,30,,,,parking_aisle
1981010384,1981010432,0,187399632,False,,service,111.239,"LINESTRING (19.1396065 47.5119874, 19.1396476 47.5120165, 19.1403871 47.512101, 19.1410505 47.5121715)",,,,,30,,,,parking_aisle
1981010386,5056081113,0,187399610,False,,service,37.631,"LINESTRING (19.1413197 47.5109515, 19.1413641 47.510984, 19.1417923 47.5110379)",,,,,30,,,,parking_aisle
1981010417,1981010440,0,187399614,True,,service,234.27,"LINESTRING (19.1388894 47.5124271, 19.1389301 47.5124542, 19.1395591 47.5125252, 19.1403802 47.5126228, 19.1404258 47.5124507, 19.1395434 47.5123507, 19.1391663 47.5123101, 19.1391307 47.5122816)",,,,,30,,,,parking_aisle
1981010424,6778951938,0,187399619,False,,service,109.039,"LINESTRING (19.1417241 47.5117297, 19.1403477 47.5115899, 19.140305 47.5115615)",,,,,30,,,,parking_aisle
1981010432,1981010384,0,187399632,False,,service,111.23899999999999,"LINESTRING (19.1410505 47.5121715, 19.1403871 47.512101, 19.1396476 47.5120165, 19.1396065 47.5119874)",,,,,30,,,,parking_aisle
1981010437,1279258368,0,"[187399624, 187399609]",False,Újváros park,service,178.74499999999998,"LINESTRING (19.1441379 47.5145304, 19.1443653 47.5135747, 19.1444876 47.51359, 19.1451993 47.5136791, 19.1452963 47.5136913)",,,,,30,,,,parking_aisle
1985043680,1985043682,0,187866191,False,Sztehlo Gábor utca,residential,72.081,"LINESTRING (18.9749184 47.5187317, 18.9749616 47.5190587, 18.97502 47.5193762)",,,,,30,,,,
1985043680,278654380,0,"[545327738, 208693285]",False,Árnyas út,residential,564.137,"LINESTRING (18.9749184 47.5187317, 18.9751499 47.5187286, 18.9757167 47.5187375, 18.9760618 47.5187178, 18.9763846 47.5186728, 18.9767164 47.5185673, 18.9769101 47.5184925, 18.9772057 47.5184575, 18.9774782 47.5184391, 18.9777714 47.5184387, 18.9781043 47.5184491, 18.978475 47.5184791, 18.9788766 47.5184603, 18.9792607 47.5184283, 18.9797502 47.5183689, 18.9809228 47.5182352, 18.9815645 47.5181663, 18.9819615 47.5181217, 18.982033 47.5181138, 18.9821174 47.5180817, 18.9821505 47.5180416, 18.9821958 47.517975)",,,,,30,,,,
1985043680,1305604204,0,208693285,False,Árnyas út,residential,216.885,"LINESTRING (18.9749184 47.5187317, 18.9748183 47.5187337, 18.9745679 47.5187386, 18.9738773 47.5188147, 18.9735784 47.5187846, 18.9733796 47.5187938, 18.9725361 47.5188782, 18.972262 47.518982, 18.9721333 47.5190563)",,,,,30,,,,
1985043682,1985043680,0,187866191,False,Sztehlo Gábor utca,residential,72.081,"LINESTRING (18.97502 47.5193762, 18.9749616 47.5190587, 18.9749184 47.5187317)",,,,,30,,,,
1988190950,324702934,0,192836055,False,,service,102.01499999999999,"LINESTRING (19.1794174 47.4737486, 19.179345 47.4734386, 19.1794791 47.4732627, 19.1794898 47.4730451, 19.1794674 47.4728577)",,,2,,20,,,,
1996151535,4936721353,0,503344540,False,,service,4.835,"LINESTRING (19.0684756 47.5415867, 19.0684118 47.5415807)",,,,,20,no,,,driveway
1996151535,4936721357,0,503344540,False,,service,87.847,"LINESTRING (19.0684756 47.5415867, 19.0681597 47.540826)",,,,,20,no,,,driveway
1996882744,1314965536,0,189041246,False,Pillangó park,service,16.941,"LINESTRING (19.1212376 47.5030586, 19.1212717 47.502908)",,,,,30,,,,
1997216425,489318708,0,25870433,False,Bolgárkertész utca,residential,13.171,"LINESTRING (19.130493 47.5043921, 19.130666 47.5044114)",,,,,30,,,,
1997216425,489318706,0,25870433,False,Bolgárkertész utca,residential,11.292,"LINESTRING (19.130493 47.5043921, 19.1303447 47.5043755)",,,,,30,,,,
1997216425,1997216477,0,189070316,False,,service,49.018,"LINESTRING (19.130493 47.5043921, 19.1305842 47.5039556)",,,,,30,,,,
1997216440,1997216479,0,25870433,False,Bolgárkertész utca,residential,29.481,"LINESTRING (19.1317093 47.5045282, 19.1320965 47.5045715)",,,,,30,,,,
1997216440,1997216479,1,189070317,False,Bolgárkertész utca,service,134.507,"LINESTRING (19.1317093 47.5045282, 19.1318119 47.5041193, 19.1318492 47.5040717, 19.1319243 47.5040343, 19.1320064 47.5040258, 19.1320711 47.5040387, 19.1321248 47.5040567, 19.1321683 47.5040817, 19.132188 47.504115, 19.1321879 47.5041864, 19.1320965 47.5045715)",,,,,30,,,,alley
1997216440,896476330,0,25870433,False,Bolgárkertész utca,residential,49.81,"LINESTRING (19.1317093 47.5045282, 19.1314747 47.5045019, 19.1310551 47.504455)",,,,,30,,,,
1997216471,482748111,0,158238376,True,Kerepesi út,residential,81.432,"LINESTRING (19.132377 47.5034226, 19.1324225 47.5034277, 19.1334446 47.5035497)",,,,,30,,,,
1997216471,2010535136,0,189070314,False,,service,67.07300000000001,"LINESTRING (19.132377 47.5034226, 19.1323427 47.5035811, 19.1323002 47.5036279, 19.1322428 47.503652, 19.1322118 47.5036564, 19.1321324 47.5036424, 19.1320887 47.5036076, 19.1320671 47.5035691, 19.1321139 47.5033931)",,,,,30,,,,
1997216473,2010535136,0,158238376,True,Kerepesi út,residential,92.627,"LINESTRING (19.1308951 47.5032666, 19.1310308 47.5032805, 19.1319407 47.5033751, 19.1321139 47.5033931)",,,,,30,,,,
1997216473,2010535131,0,189070315,False,,service,59.757000000000005,"LINESTRING (19.1308951 47.5032666, 19.1308523 47.5034232, 19.1308232 47.5034538, 19.1307669 47.5034668, 19.130674 47.5034567, 19.1306383 47.5034431, 19.1306077 47.5033885, 19.1306481 47.503239)",,,,,30,,,,
1997216477,1997216425,0,189070316,False,,service,49.018,"LINESTRING (19.1305842 47.5039556, 19.130493 47.5043921)",,,,,30,,,,
1997216478,1997216501,0,25870433,False,Bolgárkertész utca,residential,20.765,"LINESTRING (19.1289506 47.504214, 19.1292231 47.5042454)",,,,,30,,,,
1997216478,1997216501,1,189070319,True,Bolgárkertész utca,service,118.585,"LINESTRING (19.1289506 47.504214, 19.1290449 47.5038413, 19.1290582 47.5038056, 19.1290887 47.5037742, 19.1291484 47.5037574, 19.1291961 47.5037558, 19.1292514 47.5037663, 19.1293009 47.5037997, 19.1293139 47.5038271, 19.1293135 47.5038677, 19.1292231 47.5042454)",,,,,30,,,,alley
1997216478,1831738078,0,25870433,False,Bolgárkertész utca,residential,81.912,"LINESTRING (19.1289506 47.504214, 19.1279335 47.5041054, 19.1278735 47.504099)",,,,,30,,,,
1997216479,1069482166,0,25870433,False,Bolgárkertész utca,residential,10.766,"LINESTRING (19.1320965 47.5045715, 19.1322379 47.5045873)",,,,,30,,,,
1997216479,1997216440,0,25870433,False,Bolgárkertész utca,residential,29.481,"LINESTRING (19.1320965 47.5045715, 19.1317093 47.5045282)",,,,,30,,,,
1997216479,1997216440,1,189070317,False,Bolgárkertész utca,service,134.507,"LINESTRING (19.1320965 47.5045715, 19.1321879 47.5041864, 19.132188 47.504115, 19.1321683 47.5040817, 19.1321248 47.5040567, 19.1320711 47.5040387, 19.1320064 47.5040258, 19.1319243 47.5040343, 19.1318492 47.5040717, 19.1318119 47.5041193, 19.1317093 47.5045282)",,,,,30,,,,alley
1997216497,1831748325,0,172250513,False,Bolgárkertész utca,service,47.904,"LINESTRING (19.1258701 47.5034382, 19.1257703 47.5038637)",,,,,30,,,,
1997216497,1831748322,0,172250513,False,Bolgárkertész utca,service,120.025,"LINESTRING (19.1258701 47.5034382, 19.1258993 47.5033309, 19.125884 47.5032891, 19.1258331 47.5032383, 19.1257708 47.5032127, 19.1251594 47.503146, 19.1250734 47.50354)",,,,,30,,,,
1997216497,1997216511,0,189070320,False,Bolgárkertész utca,service,69.775,"LINESTRING (19.1258701 47.5034382, 19.1259253 47.5034084, 19.1259804 47.5033983, 19.1260435 47.5034102, 19.1260712 47.5034323, 19.1260964 47.5034701, 19.1261007 47.5035271, 19.1260097 47.5038914)",,,,,30,,,,alley
1997216501,1997216478,0,25870433,False,Bolgárkertész utca,residential,20.765,"LINESTRING (19.1292231 47.5042454, 19.1289506 47.504214)",,,,,30,,,,
1997216501,1314948515,0,25870433,False,Bolgárkertész utca,residential,50.69,"LINESTRING (19.1292231 47.5042454, 19.1295554 47.5042849, 19.1298877 47.5043244)",,,,,30,,,,
1997216511,1831748325,0,25870433,False,Bolgárkertész utca,residential,18.245,"LINESTRING (19.1260097 47.5038914, 19.1257703 47.5038637)",,,,,30,,,,
1997216511,1831738076,0,25870433,False,Bolgárkertész utca,residential,86.951,"LINESTRING (19.1260097 47.5038914, 19.1260917 47.5039032, 19.1266172 47.5039598, 19.1270024 47.5040013, 19.1271521 47.504017)",,,,,30,,,,
1997216511,1997216497,0,189070320,False,Bolgárkertész utca,service,69.775,"LINESTRING (19.1260097 47.5038914, 19.1261007 47.5035271, 19.1260964 47.5034701, 19.1260712 47.5034323, 19.1260435 47.5034102, 19.1259804 47.5033983, 19.1259253 47.5034084, 19.1258701 47.5034382)",,,,,30,,,,alley
1997216513,2010535131,0,158238376,True,Kerepesi út,residential,88.278,"LINESTRING (19.1294877 47.5031137, 19.1296442 47.5031278, 19.1305052 47.5032225, 19.1306481 47.503239)",,,,,30,,,,
1997216513,2010535138,0,189070321,False,,service,59.653,"LINESTRING (19.1294877 47.5031137, 19.1294517 47.5032601, 19.1294331 47.5032894, 19.1293957 47.5033053, 19.1293114 47.5033052, 19.1292402 47.5032924, 19.1292022 47.5032626, 19.1292002 47.5032305, 19.1292308 47.5030838)",,,,,30,,,,
1997253023,1314948504,0,171233626,False,Kaffka Margit utca,residential,70.593,"LINESTRING (19.1286195 47.5075904, 19.1293227 47.5071692)",,,,,30,,,,
1997253023,101476442,0,171233626,False,Kaffka Margit utca,residential,128.36200000000002,"LINESTRING (19.1286195 47.5075904, 19.1282511 47.507811, 19.1280546 47.5079286, 19.1273411 47.5083565)",,,,,30,,,,
1997253023,1997253045,0,189074199,False,,service,91.114,"LINESTRING (19.1286195 47.5075904, 19.1282901 47.5073572, 19.1277833 47.5069968)",,,,,30,yes,,,
1997253045,1997253023,0,189074199,False,,service,91.114,"LINESTRING (19.1277833 47.5069968, 19.1282901 47.5073572, 19.1286195 47.5075904)",,,,,30,yes,,,
1997253093,2020444837,0,186111758,False,Bánki Donát utca,service,7.068,"LINESTRING (19.1283183 47.5049059, 19.1282982 47.504968)",,,,,30,,,,
2002260377,283834214,0,26012817,False,Verecke lépcső,residential,153.22,"LINESTRING (19.0034397 47.5295159, 19.0033044 47.5297452, 19.0026457 47.5307852)",,,,,30,,,,
2002856905,4290563212,0,9619913,False,Jogar utca,residential,26.277,"LINESTRING (19.0159705 47.4356873, 19.0160421 47.435456)",,,1,,30,,,,
