u,v,key,osmid,highway,oneway,length,geometry,bridge,name,lanes,width,maxspeed,tunnel,access,service,area,ref
4040613331,6848492178,0,"[694625152, 694625153, 704931081, 704931082, 375928590, 375928591, 683623824, 683623825, 401649951, 401649953, 401649954, 401649955, 683047618, 683047620, 31511498, 386445016, 386445017, 386445018, 386445019, 683238752, 683238755, 379320954, 379320957]",cycleway,False,6278.210999999999,"LINESTRING (-118.598865 34.2500843, -118.59888 34.2499854, -118.5988991 34.2498901, -118.5989257 34.2498744, -118.5990001 34.2498724, -118.599067 34.2498726, -118.5994656 34.2498742, -118.5994977 34.2498738, -118.5995564 34.2498728, -118.5996355 34.2498722, -118.5996275 34.2496942, -118.5996361 34.2495982, -118.5996575 34.2494947, -118.5996852 34.2493861, -118.5997107 34.2493201, -118.5997308 34.2492636, -118.5997502 34.2491971, -118.5997698 34.2491192, -118.5997885 34.2490441, -118.5998005 34.2489709, -118.5998133 34.2488845, -118.5998186 34.2488191, -118.5998233 34.2487525, -118.599824 34.2486744, -118.5998247 34.248584, -118.5998207 34.2485253, -118.5998126 34.2484227, -118.5998052 34.2483645, -118.5997918 34.2482853, -118.5997811 34.2482415, -118.5997463 34.248113, -118.5996941 34.2479636, -118.5993249 34.2469627, -118.5990605 34.246288, -118.5989764 34.2460836, -118.5988875 34.2458858, -118.5988017 34.2457037, -118.5986472 34.2453975, -118.598458 34.2450545, -118.5980354 34.244357, -118.5979751 34.2442401, -118.5978104 34.2438631, -118.5976962 34.2435396, -118.5975949 34.2432063, -118.5975715 34.2431255, -118.5975605 34.2430901, -118.5975472 34.2430508, -118.5975334 34.2430182, -118.5975168 34.2429827, -118.5974594 34.2428733, -118.5974406 34.2428322, -118.5974246 34.2427902, -118.597413 34.2427518, -118.5974025 34.2427048, -118.5973964 34.2426585, -118.5973909 34.2426044, -118.5973879 34.2425496, -118.5973871 34.2424861, -118.5973872 34.2420156, -118.5973865 34.2414533, -118.5973873 34.2413087, -118.5973891 34.2411708, -118.5973937 34.2408902, -118.5974055 34.2403914, -118.5974219 34.2398955, -118.5974314 34.2395568, -118.5974387 34.2395003, -118.5974539 34.2394387, -118.597472 34.239381, -118.5974785 34.2393268, -118.5974793 34.239285, -118.5974816 34.2391677, -118.5974848 34.2391022, -118.5974868 34.2390449, -118.5974883 34.2390114, -118.5974765 34.2388715, -118.5974676 34.238817, -118.5974535 34.2387699, -118.5974409 34.2387317, -118.5974288 34.2386786, -118.597424 34.2386419, -118.597402 34.2377282, -118.5973806 34.2365509, -118.5973777 34.2357354, -118.5973971 34.2356019, -118.5973911 34.2354642, -118.597389 34.2353364, -118.5973977 34.2352754, -118.5973978 34.2346037, -118.5974077 34.2345094, -118.5974092 34.234472, -118.5974065 34.2337091, -118.5974065 34.2336681, -118.5974058 34.2336304, -118.5974038 34.2335955, -118.5973998 34.2335528, -118.5973978 34.2335179, -118.5973958 34.2334796, -118.5973958 34.2334375, -118.5973968 34.2333382, -118.5974056 34.2331987, -118.5974 34.2312369, -118.5973893 34.2311604, -118.5973394 34.2310046, -118.5973293 34.2309472, -118.5973269 34.2308605, -118.5973252 34.2304242, -118.597329 34.230346, -118.5973356 34.2303061, -118.5973446 34.2302714, -118.5973544 34.2302404, -118.5973867 34.2301626, -118.5973977 34.2301185, -118.5974044 34.2300695, -118.5973995 34.2294833, -118.5973992 34.2284101, -118.597388 34.2283446, -118.59738 34.2283216, -118.5973795 34.2282078, -118.597378 34.2280825, -118.5973633 34.2275012, -118.5973699 34.2273782, -118.597393 34.2272098, -118.5973974 34.2271397, -118.5973944 34.2249786, -118.5973846 34.2247518, -118.5973941 34.2245269, -118.5973887 34.2218006, -118.5973811 34.2217059, -118.5973795 34.2215986, -118.597387 34.2214115, -118.5973844 34.220613, -118.597356 34.220308, -118.5973564 34.2202011, -118.597356 34.2199515, -118.5973622 34.2199264, -118.5973647 34.2197968, -118.5973677 34.2196754, -118.5973691 34.2196325, -118.5973703 34.2190739, -118.5973719 34.2188835, -118.5973816 34.2186657, -118.597378 34.215829, -118.5973643 34.2156653, -118.5973637 34.2154904, -118.5973613 34.2138772, -118.5973733 34.2136615, -118.5973718 34.2129999, -118.5973604 34.2128858, -118.597303 34.2125993, -118.5972776 34.2124412, -118.5972728 34.2111398, -118.5972687 34.2102388, -118.5972956 34.2085833, -118.5973601 34.2084349, -118.5973596 34.2084136, -118.5973443 34.2083111, -118.5973272 34.2081831, -118.597334 34.2081587, -118.5973306 34.2075142, -118.597368 34.207244, -118.5973719 34.2068796, -118.5973611 34.2066919, -118.5973785 34.2055234, -118.5973829 34.2048344, -118.5973891 34.2047814, -118.5973785 34.2047507, -118.5973594 34.2046771, -118.5973383 34.204599, -118.5973419 34.2045724, -118.5973287 34.2036226, -118.5973258 34.2034897, -118.5973163 34.2034024, -118.5972642 34.2031309, -118.5972558 34.2030344, -118.597259 34.2025795, -118.5972504 34.2011695, -118.5972451 34.2011564, -118.5972462 34.2010379, -118.5972469 34.2009329, -118.5972502 34.2009154, -118.5974939 34.2009145, -118.5975352 34.20091, -118.597564 34.2008822, -118.5975479 34.2008505, -118.5975391 34.2007632, -118.5975317 34.2001726, -118.5975357 34.2000637, -118.597564 34.1998467, -118.5975677 34.1997104, -118.5975737 34.1992299, -118.5975946 34.1977079, -118.5975918 34.1975777, -118.5975791 34.1974837, -118.5975491 34.1973544, -118.5974158 34.1969541, -118.5973858 34.1968584, -118.5973625 34.1967534, -118.5973463 34.1966406, -118.597335 34.196436, -118.5973405 34.1959596, -118.5973335 34.1958958, -118.5973223 34.195844, -118.5972533 34.1956772, -118.5972386 34.195614, -118.5972386 34.1955501, -118.5972362 34.1949808, -118.5972381 34.1949352)",yes,Metro Orange Line Bikeway,,15',,,,,,
4040613331,6042889269,0,"[404184497, 401649956]",cycleway,False,845.3179999999998,"LINESTRING (-118.598865 34.2500843, -118.5987145 34.2500857, -118.5984254 34.2500865, -118.5984495 34.2501982, -118.5984476 34.250507, -118.598437 34.2506313, -118.598433 34.2509544, -118.5984414 34.251016, -118.5984337 34.2510809, -118.5984377 34.2522847, -118.5984384 34.2530795, -118.5984471 34.2531455, -118.5984384 34.2532087, -118.5984384 34.2536371, -118.5984384 34.2539718, -118.5984463 34.2540206, -118.5984393 34.2540787, -118.5984358 34.2548223, -118.5984095 34.2550607, -118.5983543 34.2553144, -118.5982649 34.2555565, -118.5981788 34.2557458, -118.5980076 34.256029, -118.5979076 34.2561673, -118.5978992 34.2561785, -118.5977963 34.2562545, -118.5977809 34.2562731, -118.5975567 34.2566135, -118.5975006 34.2567015, -118.5974618 34.2567271, -118.5974624 34.257089, -118.5974703 34.2571169)",,,,,,,,,,
4040613331,4040613335,0,"[401649956, 401649957, 401649958]",cycleway,False,49.288,"LINESTRING (-118.598865 34.2500843, -118.5988949 34.2501047, -118.5989891 34.2500998, -118.5990833 34.2500968, -118.5991222 34.2500884, -118.5993908 34.2500912)",,,,,,,,,,
4040613335,4040613331,0,"[401649956, 401649957, 401649958]",cycleway,False,49.288,"LINESTRING (-118.5993908 34.2500912, -118.5991222 34.2500884, -118.5990833 34.2500968, -118.5989891 34.2500998, -118.5988949 34.2501047, -118.598865 34.2500843)",,,,,,,,,,
4047253860,3089363688,0,"[670831012, 304401678, 304401679]",cycleway,False,277.342,"LINESTRING (-118.5798534 34.1949933, -118.5799231 34.1949902, -118.5803417 34.1951243, -118.5806088 34.1952069, -118.5809286 34.1952946, -118.5811883 34.1954887, -118.5811933 34.1954922, -118.5811985 34.1954916, -118.5812044 34.1954894, -118.5812104 34.1954854, -118.5813523 34.1953461, -118.5814501 34.1953503, -118.5820228 34.1954251, -118.5824985 34.1954628, -118.5826211 34.1954696)",yes,,,,,,yes,,,
4047253875,3089363739,0,304572864,cycleway,False,96.504,"LINESTRING (-118.5708367 34.1905483, -118.5707461 34.1905409, -118.5706351 34.190515, -118.5699582 34.1903306, -118.5698292 34.1903162)",,,,,,,yes,,,
4064614927,7889056363,0,"[717380320, 694595294, 717380318, 717380319]",cycleway,False,1181.4930000000002,"LINESTRING (-118.5970904 34.2573725, -118.5970724 34.2573935, -118.5970619 34.2574307, -118.5967826 34.2578373, -118.5965628 34.25821, -118.5963996 34.2585331, -118.596265 34.2588568, -118.5962464 34.2589222, -118.5962175 34.2589682, -118.5948868 34.2620986, -118.5947686 34.2624328, -118.5947047 34.2626634, -118.5946383 34.2629675, -118.594592 34.2632563, -118.5945926 34.2633109, -118.5945712 34.2634772, -118.5945585 34.2637184, -118.5945575 34.2639539, -118.5945843 34.2644086, -118.5945865 34.2644416, -118.5945898 34.2645033, -118.5945902 34.2645766, -118.5945906 34.2646091, -118.5945789 34.2648878, -118.5945371 34.2650962, -118.5944644 34.2653077, -118.5944071 34.2654659, -118.5943464 34.2655954, -118.5942765 34.2657267, -118.5941968 34.26587, -118.5940872 34.2660246, -118.593891 34.2662508, -118.5932409 34.2668573, -118.5931867 34.2668996, -118.5931396 34.2669159, -118.5930501 34.2669322, -118.5929674 34.2670256, -118.592899 34.2671449)",,,,,,,,,,
4064664063,6704471083,0,32344156,cycleway,False,146.69500000000002,"LINESTRING (-118.5887582 34.2699783, -118.5903317 34.2699716, -118.5903534 34.2699656)",,Rinaldi Street Bike Path,,12',,,,,,
4064722099,4269362303,0,"[427750824, 708545039, 708545040, 708545041, 406277080, 406277081]","['cycleway', 'path']",False,1015.001,"LINESTRING (-118.5592872 34.2741907, -118.5587549 34.2735436, -118.5583295 34.2731384, -118.5581652 34.2729693, -118.5573136 34.2720539, -118.5570963 34.2716868, -118.5569602 34.2713669, -118.5567117 34.2707405, -118.5566844 34.270632, -118.5566638 34.2703796, -118.5566706 34.2701844, -118.5567405 34.2700658, -118.5567748 34.2699251, -118.5567669 34.2696474, -118.5567465 34.2695311, -118.5566993 34.2694422, -118.5568112 34.2668536, -118.5567979 34.2663679, -118.5568121 34.2662942, -118.557113 34.2658756, -118.5571163 34.2658534, -118.5570976 34.2658123)",,"['Limekiln Canyon Road', 'Limekiln Canyon Trail']",,,,yes,,,,
4072578992,1998152341,0,405030750,cycleway,False,6.595,"LINESTRING (-118.4921967 34.1671725, -118.4921981 34.1672318)",,,,,,,,,,
4072582615,316730147,0,405031053,cycleway,False,24.062,"LINESTRING (-118.5052096 34.1792793, -118.5049481 34.1792744)",,,,,,,,,,
4072582615,316730144,0,659562113,cycleway,False,16.968,"LINESTRING (-118.5052096 34.1792793, -118.5052096 34.1794319)",,,,,,,,,,
4072582615,4085766209,0,659562113,cycleway,False,279.967,"LINESTRING (-118.5052096 34.1792793, -118.5052088 34.1767615)",,,,,,,,,,
4085616646,3224470322,0,188546859,cycleway,False,151.69400000000002,"LINESTRING (-118.4927706 34.1816567, -118.4927883 34.1824011, -118.4927985 34.1825103, -118.4928169 34.1825694, -118.4929501 34.1828432, -118.4930085 34.1829894)",,,,,,,,,,
4085616646,2191650417,0,"[703981825, 208911011, 188546858, 188546859, 208911005]",cycleway,False,1112.879,"LINESTRING (-118.4927706 34.1816567, -118.4927709 34.1815604, -118.4927729 34.181042, -118.4927808 34.1809542, -118.492835 34.1806553, -118.4928518 34.1805115, -118.4928666 34.1801943, -118.4928605 34.1798173, -118.4928422 34.1795902, -118.4928073 34.1793095, -118.4927926 34.1785778, -118.492837 34.1784033, -118.4928863 34.1782777, -118.492953 34.178197, -118.4929999 34.1781552, -118.4930529 34.1781293, -118.4931739 34.1780847, -118.4932677 34.1780296, -118.4933504 34.1779745, -118.493475 34.1778744, -118.4936564 34.1777805, -118.4937693 34.1777379, -118.4938664 34.1777068, -118.4939656 34.177689, -118.4940648 34.1776905, -118.4941353 34.177704, -118.4946091 34.1778738, -118.494996 34.1780116, -118.4951076 34.1780736, -118.4952576 34.1782111, -118.495324 34.178248, -118.4957987 34.178431, -118.4959057 34.1784663, -118.4960069 34.1784878, -118.4961201 34.178493, -118.4962259 34.1785175, -118.4963216 34.1785511, -118.4963681 34.1785568, -118.4964367 34.1785614, -118.4965696 34.1785776, -118.4966165 34.1785888, -118.4971596 34.1787611, -118.4972359 34.178799, -118.4973115 34.1788618, -118.4973976 34.178961, -118.4974731 34.1790778, -118.4975083 34.1791612, -118.4975206 34.179235, -118.4975182 34.1793225, -118.4975019 34.179426, -118.497469 34.1795196, -118.4971275 34.1800799, -118.4971175 34.1801262, -118.4971235 34.1801799, -118.4971438 34.1802219, -118.4972487 34.180359, -118.4973432 34.1804285, -118.4974511 34.1804647, -118.4975483 34.1804712, -118.4979111 34.1804737, -118.4980634 34.1804675, -118.4980799 34.1804593, -118.49815 34.1803811)",yes,,,,,,,,,
4085616646,3239047115,0,"[317623964, 406504965, 406504966]",cycleway,False,79.36600000000001,"LINESTRING (-118.4927706 34.1816567, -118.4928314 34.181659, -118.4928743 34.1816613, -118.4931195 34.18169, -118.4933378 34.1817393, -118.4934511 34.1817811, -118.4935777 34.1818633)",,,,,,,,,,
4085650991,1564256937,0,142959238,cycleway,False,11.421,"LINESTRING (-118.4923763 34.1865106, -118.4923779 34.1864079)",,Hayvenhurst Avenue connector,,,,,,,,
4085651001,4089297284,0,406882989,cycleway,False,30.157000000000004,"LINESTRING (-118.5009586 34.1865023, -118.501052 34.1864989, -118.501194 34.1864976, -118.5012863 34.1865005)",,,,,,,,,,
4085651001,1564256937,0,"[142959241, 32379002, 691338303]",cycleway,False,792.5910000000001,"LINESTRING (-118.5009586 34.1865023, -118.4986646 34.1864919, -118.4985941 34.1864935, -118.4984211 34.1864921, -118.4983346 34.1864859, -118.4979723 34.1864408, -118.4978705 34.1864402, -118.4976901 34.1864402, -118.4974689 34.1864215, -118.497239 34.1864182, -118.4968644 34.1864074, -118.4967687 34.1864175, -118.4965941 34.1864625, -118.4965332 34.1864654, -118.4961846 34.1864366, -118.4960394 34.1864328, -118.4957402 34.1864534, -118.4956616 34.1864522, -118.495388 34.1864156, -118.4952971 34.1864146, -118.4947556 34.1864442, -118.4945775 34.1864517, -118.4944654 34.1864525, -118.4936585 34.1863987, -118.4935414 34.1863927, -118.4934235 34.1864006, -118.4931043 34.1864483, -118.4929885 34.1864473, -118.4927629 34.1864091, -118.4926113 34.1864042, -118.4923779 34.1864079)",yes,Metro Orange Line Bikeway,,,,,,,,
4085651001,316730169,0,"[751405993, 751405994, 172831333]",cycleway,False,248.541,"LINESTRING (-118.5009586 34.1865023, -118.5009544 34.1864673, -118.5009523 34.1862206, -118.5009508 34.1860441, -118.5009429 34.1860029, -118.5009419 34.1859925, -118.5009387 34.1859279, -118.5009386 34.1858634, -118.500938 34.1858489, -118.5009436 34.1844819, -118.5009367 34.184268)",,,,,,,,,,
4085766197,3935053269,0,"[390344938, 659562114]",cycleway,False,188.095,"LINESTRING (-118.5052116 34.1723453, -118.5052059 34.1730735, -118.5052368 34.1730993, -118.5052402 34.173968, -118.5052045 34.1740183)",,,,,,,,,,
4085766200,4085766202,0,316623460,cycleway,False,6.598,"LINESTRING (-118.5055322 34.1762982, -118.5054799 34.1762986, -118.5054605 34.1762994)",,,,,,,,,,
4085766202,4085766200,0,316623460,cycleway,False,6.598,"LINESTRING (-118.5054605 34.1762994, -118.5054799 34.1762986, -118.5055322 34.1762982)",,,,,,,,,,
4085766202,3227600773,0,316623460,cycleway,False,63.279,"LINESTRING (-118.5054605 34.1762994, -118.5054543 34.1761802, -118.5054405 34.1760589, -118.5054158 34.1759589, -118.505395 34.1759267, -118.5053176 34.175863, -118.505244 34.1758309, -118.5052075 34.1758305)",,,,,,,,,,
4085766202,4085766209,0,406518558,cycleway,False,63.491,"LINESTRING (-118.5054605 34.1762994, -118.5054551 34.1765104, -118.5054347 34.176598, -118.5053756 34.1766991, -118.5053268 34.1767362, -118.5052738 34.1767598, -118.5052088 34.1767615)",,,,,,,,,,
4085766209,4072582615,0,659562113,cycleway,False,279.967,"LINESTRING (-118.5052088 34.1767615, -118.5052096 34.1792793)",,,,,,,,,,
4085766209,3935053295,0,659562113,cycleway,False,27.855,"LINESTRING (-118.5052088 34.1767615, -118.5052114 34.176511)",,,,,,,,,,
4085766209,4085766202,0,406518558,cycleway,False,63.491,"LINESTRING (-118.5052088 34.1767615, -118.5052738 34.1767598, -118.5053268 34.1767362, -118.5053756 34.1766991, -118.5054347 34.176598, -118.5054551 34.1765104, -118.5054605 34.1762994)",,,,,,,,,,
4085766213,6175303383,0,"[317314290, 406518559]",cycleway,False,213.005,"LINESTRING (-118.5009475 34.1723688, -118.5010362 34.1723701, -118.5011828 34.1723636, -118.501266 34.1723573, -118.5012833 34.1724051, -118.5012917 34.1729987, -118.5013006 34.1730277, -118.5013586 34.1731909, -118.5013657 34.1732357, -118.5013641 34.1734756, -118.5013807 34.1735786, -118.5013673 34.1736324, -118.5013606 34.1737028, -118.5013761 34.1737944, -118.5014217 34.1738649, -118.5014526 34.1739466, -118.5014567 34.1739819)",,,,,,,,,,
4085766213,5992264567,0,406518560,cycleway,False,28.222,"LINESTRING (-118.5009475 34.1723688, -118.5009605 34.1723904, -118.5009593 34.1725398, -118.5008678 34.1725665)",,,,,,,,,,
4085766213,1998152343,0,406518560,cycleway,False,24.551,"LINESTRING (-118.5009475 34.1723688, -118.5008353 34.1723683, -118.5008146 34.1723815, -118.5007723 34.1724306, -118.5007465 34.1724714)",,,,,,,,,,
4086111296,6252101567,0,406554802,cycleway,False,17.4,"LINESTRING (-118.542645 34.1906538, -118.5426407 34.1905978, -118.5426443 34.1905589, -118.5426663 34.1905003)",,,,,,,,,,
4086111296,6069347291,0,829451864,cycleway,False,364.9150000000001,"LINESTRING (-118.542645 34.1906538, -118.5428093 34.1907602, -118.5430578 34.19095, -118.5432763 34.19114, -118.5435182 34.1914225, -118.5435948 34.1915151, -118.5436971 34.1916722, -118.5437691 34.1917867, -118.543835 34.1919112, -118.543888 34.1920398, -118.5439855 34.1922677, -118.5440122 34.1923768, -118.5440362 34.1925027, -118.5440614 34.1926462, -118.5440807 34.1928115, -118.5440862 34.1929708, -118.5440923 34.1935493)",,,,,,,,,,
4086111296,6252101570,0,829451864,cycleway,False,21.247999999999998,"LINESTRING (-118.542645 34.1906538, -118.5425328 34.190592, -118.5424504 34.1905509)",,,,,,,,,,
4086111299,4268776681,0,427687424,cycleway,False,13.057,"LINESTRING (-118.5428368 34.1902207, -118.5429767 34.1902406)",,,,,,,,,,
4086111299,6252101567,0,406554802,cycleway,False,35.169000000000004,"LINESTRING (-118.5428368 34.1902207, -118.5427679 34.1903138, -118.54274 34.1903799, -118.5427134 34.1904501, -118.5426663 34.1905003)",,,,,,,,,,
4086111299,4086111300,0,406554803,cycleway,False,48.268,"LINESTRING (-118.5428368 34.1902207, -118.5427929 34.190172, -118.5427645 34.1901363, -118.5427576 34.1900997, -118.542758 34.1900532, -118.5428059 34.1899097, -118.5428117 34.189861, -118.5428142 34.1898118)",,,,,,,,,,
4086111300,4268777102,0,406554803,cycleway,False,11.529,"LINESTRING (-118.5428142 34.1898118, -118.542796 34.1897843, -118.5427685 34.1897571, -118.5427353 34.1897325)",,,,,,,,,,
4086111300,4086111299,0,406554803,cycleway,False,48.268,"LINESTRING (-118.5428142 34.1898118, -118.5428117 34.189861, -118.5428059 34.1899097, -118.542758 34.1900532, -118.5427576 34.1900997, -118.5427645 34.1901363, -118.5427929 34.190172, -118.5428368 34.1902207)",,,,,,,,,,
4086111300,6252101566,0,667724351,cycleway,False,14.326,"LINESTRING (-118.5428142 34.1898118, -118.5428339 34.1897695, -118.5428495 34.189687)",,,,,,,,,,
4088990555,4008426590,0,406843118,cycleway,False,19.416,"LINESTRING (-118.4768649 34.1742483, -118.4770697 34.1742061)",,,,,,,,,,
4089297284,4085651001,0,406882989,cycleway,False,30.157,"LINESTRING (-118.5012863 34.1865005, -118.501194 34.1864976, -118.501052 34.1864989, -118.5009586 34.1865023)",,,,,,,,,,
4089297284,2191650400,0,"[691338304, 751405995, 751405996, 320424431, 318160082, 385381791]",cycleway,False,672.1090000000002,"LINESTRING (-118.5012863 34.1865005, -118.5012982 34.1864592, -118.5013013 34.1860644, -118.5012991 34.1859639, -118.5012988 34.1859299, -118.5012979 34.1858935, -118.5012984 34.1858207, -118.5013124 34.1857773, -118.5013186 34.1857545, -118.5013266 34.185398, -118.5013815 34.1848505, -118.50138 34.1848033, -118.5013788 34.184745, -118.5014031 34.1846219, -118.5014014 34.1844965, -118.5013999 34.1837251, -118.5013998 34.183659, -118.5013993 34.1825955, -118.5014 34.1816785, -118.5013995 34.1805248, -118.5013978 34.180463)",,,,,,,,,,
4089297284,4089310814,0,714023807,cycleway,False,1571.247,"LINESTRING (-118.5012863 34.1865005, -118.5040905 34.1864925, -118.5053231 34.1865029, -118.5054455 34.1864989, -118.5054584 34.1864934, -118.5054745 34.1864796, -118.5054941 34.1864713, -118.5068827 34.1864748, -118.5070788 34.1864486, -118.5077379 34.1864481, -118.507878 34.1864735, -118.5088664 34.1864704, -118.5090408 34.1864398, -118.5093938 34.1864427, -118.5094886 34.1864745, -118.5097796 34.1864759, -118.5098181 34.1864862, -118.509881 34.1864863, -118.5099834 34.186492, -118.5100231 34.1864836, -118.5109243 34.186472, -118.5111255 34.1864365, -118.5112682 34.1864379, -118.511796 34.1864365, -118.5119221 34.1864587, -118.5127712 34.1864574, -118.5134469 34.1864621, -118.513622 34.1864365, -118.5138301 34.1864338, -118.5139659 34.1864476, -118.5141458 34.1864858, -118.5142306 34.1864881, -118.5144024 34.1864413, -118.5155481 34.186441, -118.5157096 34.1864646, -118.5164486 34.1864656, -118.5166176 34.1864404, -118.5172562 34.1864347, -118.5174555 34.1864587, -118.518279 34.186467, -118.5183022 34.1864629)",,Metro Orange Line Bike Path,,,,,,,,
4089310814,5882931456,0,622886309,cycleway,False,4.511,"LINESTRING (-118.5183022 34.1864629, -118.5183426 34.1864859)",,,,,,,,,,
4089310814,5882898024,0,"[700994131, 406882988]","['cycleway', 'footway']",False,109.131,"LINESTRING (-118.5183022 34.1864629, -118.5183109 34.1864492, -118.518316 34.1856193, -118.5183205 34.1855997, -118.5183348 34.1855784, -118.5183614 34.185563, -118.5183615 34.1855329, -118.5183755 34.1855001)",,Metro Orange Line Bike Path,,,,,,,,
4089310814,4089297284,0,714023807,cycleway,False,1571.2470000000003,"LINESTRING (-118.5183022 34.1864629, -118.518279 34.186467, -118.5174555 34.1864587, -118.5172562 34.1864347, -118.5166176 34.1864404, -118.5164486 34.1864656, -118.5157096 34.1864646, -118.5155481 34.186441, -118.5144024 34.1864413, -118.5142306 34.1864881, -118.5141458 34.1864858, -118.5139659 34.1864476, -118.5138301 34.1864338, -118.513622 34.1864365, -118.5134469 34.1864621, -118.5127712 34.1864574, -118.5119221 34.1864587, -118.511796 34.1864365, -118.5112682 34.1864379, -118.5111255 34.1864365, -118.5109243 34.186472, -118.5100231 34.1864836, -118.5099834 34.186492, -118.509881 34.1864863, -118.5098181 34.1864862, -118.5097796 34.1864759, -118.5094886 34.1864745, -118.5093938 34.1864427, -118.5090408 34.1864398, -118.5088664 34.1864704, -118.507878 34.1864735, -118.5077379 34.1864481, -118.5070788 34.1864486, -118.5068827 34.1864748, -118.5054941 34.1864713, -118.5054745 34.1864796, -118.5054584 34.1864934, -118.5054455 34.1864989, -118.5053231 34.1865029, -118.5040905 34.1864925, -118.5012863 34.1865005)",,Metro Orange Line Bike Path,,,,,,,,
4089319359,7311751389,0,"[681296229, 683011109, 681296230, 683011111, 759758470, 759758471, 729171249, 729171250, 729171252, 729171253, 729171254, 729171255, 729171256, 32379002, 681296156, 681296157, 681296158, 681296159]",cycleway,False,3550.259,"LINESTRING (-118.4839284 34.1864371, -118.483823 34.1865113, -118.4836617 34.1865078, -118.483493 34.1865127, -118.4834766 34.1864936, -118.4834095 34.1864482, -118.4833492 34.1864395, -118.4831687 34.1864247, -118.4830936 34.186423, -118.4827812 34.1864498, -118.4824862 34.1864909, -118.4806193 34.1864863, -118.4805838 34.186481, -118.4802605 34.1863992, -118.480216 34.1863955, -118.4800452 34.1863904, -118.479993 34.1863904, -118.4799386 34.1863896, -118.4797975 34.1863918, -118.4797638 34.1863957, -118.4794736 34.1864733, -118.479408 34.1864731, -118.4791427 34.1864079, -118.4790985 34.1864079, -118.4790277 34.1864182, -118.4788078 34.1864713, -118.4787583 34.1864754, -118.4787136 34.1864736, -118.478542 34.1864233, -118.4784344 34.1864141, -118.4781521 34.1864149, -118.477898 34.1864371, -118.4776849 34.1864214, -118.4776213 34.1864391, -118.4775346 34.1864897, -118.4774284 34.1864973, -118.4773597 34.186499, -118.4772175 34.1864295, -118.4771852 34.1864213, -118.4769567 34.1864203, -118.4768465 34.1864164, -118.4767233 34.1864016, -118.476581 34.1864115, -118.4764898 34.1864087, -118.4761533 34.186379, -118.4758567 34.1863489, -118.4755859 34.1863018, -118.4752066 34.1862072, -118.4751937 34.1862017, -118.4751687 34.1861852, -118.4751248 34.1861451, -118.4750661 34.186127, -118.4749819 34.1860994, -118.4749005 34.1860646, -118.4746447 34.1859796, -118.4743676 34.1858566, -118.4741974 34.1857811, -118.4739195 34.1856301, -118.4736877 34.1854852, -118.4735391 34.1853914, -118.4733876 34.1852802, -118.4731902 34.1851311, -118.4730786 34.1850317, -118.4729584 34.1849252, -118.4728726 34.1848329, -118.4727855 34.1847264, -118.4726883 34.1845967, -118.4723666 34.1841451, -118.4712512 34.182561, -118.4711294 34.1824051, -118.4708985 34.1821423, -118.4707451 34.1819879, -118.4705843 34.1818388, -118.4704055 34.1816934, -118.4702381 34.1815687, -118.470122 34.1814933, -118.4700399 34.1814448, -118.4699168 34.1813758, -118.4696073 34.1812422, -118.4695885 34.1812384, -118.4695669 34.1812386, -118.4695422 34.1812451, -118.4695266 34.1812492, -118.4695117 34.1812467, -118.4694709 34.1812168, -118.4693948 34.1811533, -118.4693703 34.1811226, -118.4691969 34.1810444, -118.468992 34.1809707, -118.4686052 34.1808565, -118.4684281 34.1808025, -118.4681586 34.180734, -118.4678772 34.1806747, -118.4675887 34.1806347, -118.4673355 34.1806129, -118.4670726 34.180602, -118.4664325 34.1806045, -118.4663983 34.1806005, -118.4663461 34.1805869, -118.4661807 34.1805881, -118.4660083 34.1805886, -118.4659075 34.1806146, -118.464114 34.180618, -118.4637707 34.1806476, -118.4628018 34.1806462, -118.4581813 34.180648, -118.457735 34.180648, -118.4576663 34.1806409, -118.4575734 34.1806132, -118.4574654 34.1806121, -118.4573624 34.1806158, -118.4571215 34.1806838, -118.457012 34.1807023, -118.4568884 34.1807068, -118.4535527 34.1807121, -118.4534257 34.1807101, -118.4532889 34.1806977, -118.453132 34.1806688, -118.4529813 34.1806515, -118.4527913 34.1806457, -118.4511173 34.1806509, -118.4510492 34.1806416, -118.4510079 34.1806315, -118.4509785 34.1806288, -118.4509099 34.1806287, -118.4508542 34.1806288, -118.4508285 34.1806293, -118.4507517 34.180641, -118.4490818 34.1806465, -118.4490403 34.1806445, -118.4489947 34.1806417, -118.4489172 34.1806351, -118.4488957 34.1806349, -118.4488768 34.1806351, -118.4487223 34.1806488, -118.4485807 34.180665)",,Metro Orange Line Bikeway,,,,yes,,,,
