u,v,key,osmid,highway,oneway,length,geometry,bridge,name,lanes,width,maxspeed,service,tunnel,access,area,ref,junction
6030405858,6468789576,0,"[710452970, 710452971, 689549847]",cycleway,False,92.09,"LINESTRING (-118.5256636 34.2387542, -118.5256619 34.2388574, -118.5256568 34.2389012, -118.5255919 34.2389224, -118.5249925 34.238923, -118.5249611 34.2389343, -118.5249073 34.2389102, -118.5248482 34.2389108)",,,,,,,,,,,
6030405858,6030405823,0,710452971,cycleway,False,127.739,"LINESTRING (-118.5256636 34.2387542, -118.5256646 34.2386625, -118.5256517 34.2378279, -118.5256493 34.2376055)",,,,,,,,,,,
6030405879,6030406189,0,640105066,cycleway,False,44.577,"LINESTRING (-118.524757 34.2364981, -118.5252419 34.236501)",,,,,,,,,,,
6030406189,6030405879,0,640105066,cycleway,False,44.577,"LINESTRING (-118.5252419 34.236501, -118.524757 34.2364981)",,,,,,,,,,,
6032906232,4313185129,0,640393827,cycleway,False,6.663,"LINESTRING (-118.5318304 34.238018, -118.5318517 34.2380075, -118.531899 34.2380025)",,,,,,,,,,,
6032906237,6648138446,0,707456149,cycleway,False,7.777,"LINESTRING (-118.5318314 34.2415535, -118.5317468 34.2415538)",,,,,,,,,,,
6032906237,6652518308,0,"[640393828, 708140613]",cycleway,False,47.0,"LINESTRING (-118.5318314 34.2415535, -118.5319326 34.2415572, -118.5319554 34.2415577, -118.5319658 34.2417508, -118.5320237 34.2418682)",,,,,,,,,,,
6032906237,6654000188,0,805559138,cycleway,False,82.05199999999999,"LINESTRING (-118.5318314 34.2415535, -118.5318426 34.2420761, -118.5318423 34.2421094, -118.5318318 34.2421209, -118.5318293 34.2422884)",,,,,,,,,,,
6032906240,6664882931,0,707965415,service,False,10.031,"LINESTRING (-118.5236459 34.2485695, -118.523663 34.2486586)",,,,,5 mph,driveway,,,,,
6032906240,1534772264,0,51736796,cycleway,False,13.924,"LINESTRING (-118.5236459 34.2485695, -118.5237217 34.2485117, -118.5237332 34.2484995, -118.5237327 34.248475)",,,,,,,,,,,
6032906240,6033013062,0,640393830,service,False,38.126999999999995,"LINESTRING (-118.5236459 34.2485695, -118.5237614 34.2485717, -118.5240606 34.2485774)",,,,,5 mph,driveway,,,,,
6032906240,122720280,0,640393830,service,False,27.897,"LINESTRING (-118.5236459 34.2485695, -118.5234659 34.2485732, -118.5233444 34.2485913)",,,,,5 mph,driveway,,,,,
6032906240,6033249384,0,640434482,service,False,98.42,"LINESTRING (-118.5236459 34.2485695, -118.5236224 34.2484644, -118.5236055 34.2476863)",,,,,5 mph,driveway,,,,,
6032906258,6652365316,0,51736809,cycleway,False,8.395,"LINESTRING (-118.524354 34.2486581, -118.5243541 34.2485826)",,,,,,,,,,,
6032906258,1534772265,0,640393833,cycleway,False,9.238,"LINESTRING (-118.524354 34.2486581, -118.5244545 34.2486589)",,,,,,,,,,,
6032906258,6664882931,0,"[640393833, 709141559]",cycleway,False,63.513000000000005,"LINESTRING (-118.524354 34.2486581, -118.5237282 34.2486585, -118.523663 34.2486586)",,,,,,,,,,,
6032906261,6664882931,0,"[640393834, 709141559]",cycleway,False,20.639,"LINESTRING (-118.5234657 34.2486252, -118.5235491 34.2486232, -118.5235506 34.2486416, -118.5235583 34.2486476, -118.5236065 34.2486485, -118.5236283 34.2486591, -118.523663 34.2486586)",,,,,,,,,,,
6032930301,6710531255,0,640395168,cycleway,False,9.741,"LINESTRING (-118.5261525 34.2498051, -118.5261522 34.2497175)",,,,,,,,,,,
6032930301,6028034841,0,640395168,cycleway,False,20.867000000000004,"LINESTRING (-118.5261525 34.2498051, -118.5261829 34.2498371, -118.526182 34.249895, -118.526221 34.2498955, -118.5262225 34.2499397, -118.5262229 34.2499523)",,,,,,,,,,,
6032930301,6032930303,0,640395164,service,False,30.266,"LINESTRING (-118.5261525 34.2498051, -118.5259201 34.2498031, -118.5258408 34.2497571)",,,,,5 mph,,,,,,
6032930303,6710531255,0,713732757,cycleway,False,30.929000000000002,"LINESTRING (-118.5258408 34.2497571, -118.5258662 34.2497222, -118.5258996 34.2497147, -118.5261522 34.2497175)",,,,,,,,,,,
6032930303,6032930300,0,640395164,service,False,30.192999999999998,"LINESTRING (-118.5258408 34.2497571, -118.5257811 34.2497372, -118.5257029 34.2497292, -118.5255777 34.2497301, -118.5255176 34.2497313)",,,,,5 mph,,,,,,
6032930303,6032930301,0,640395164,service,False,30.266,"LINESTRING (-118.5258408 34.2497571, -118.5259201 34.2498031, -118.5261525 34.2498051)",,,,,5 mph,,,,,,
6032930314,660327521,0,707965416,cycleway,False,6.014,"LINESTRING (-118.5248526 34.2496534, -118.5247894 34.2496394)",,,,,,,,,,,
6032930314,6028589554,0,707965395,cycleway,False,62.12899999999999,"LINESTRING (-118.5248526 34.2496534, -118.5248642 34.2496986, -118.5252232 34.2496967, -118.5252682 34.249702, -118.5253084 34.2497203, -118.5253458 34.2497391, -118.5253989 34.2497522, -118.5254637 34.2497752)",,,,,,,,,,,
6032930314,6032930305,0,640395164,service,False,37.079,"LINESTRING (-118.5248526 34.2496534, -118.5252023 34.2496521, -118.5252548 34.2496615)",,,,,5 mph,,,,,,
6032930322,6032930337,0,640395171,cycleway,False,19.11,"LINESTRING (-118.5263242 34.2495611, -118.526322 34.2495415, -118.5263358 34.2494529, -118.5263421 34.2494124, -118.5263527 34.2493922)",,,,,,,,,,,
6032930322,6032930343,0,707965402,cycleway,False,45.559,"LINESTRING (-118.5263242 34.2495611, -118.5265832 34.2495389, -118.5265456 34.2495124, -118.5264222 34.2493975)",,,,,,,,,,,
6032930322,6710531255,0,"[713732756, 713732757]",cycleway,False,25.208000000000002,"LINESTRING (-118.5263242 34.2495611, -118.5262515 34.2496432, -118.5262393 34.2496681, -118.5262027 34.2497156, -118.5261522 34.2497175)",,,,,,,,,,,
6032930334,6028035404,0,639832796,cycleway,False,40.711,"LINESTRING (-118.527218 34.2495629, -118.5272304 34.2499012, -118.5272031 34.2499172)",,,,10',,,,,,,
6032930334,6028034835,0,639832796,cycleway,False,199.717,"LINESTRING (-118.527218 34.2495629, -118.5272202 34.249039, -118.5272237 34.2483813, -118.5272217 34.2477788, -118.5272147 34.2477683)",,,,10',,,,,,,
6032930334,6032930343,0,640395169,cycleway,False,91.79700000000003,"LINESTRING (-118.527218 34.2495629, -118.5268941 34.2495665, -118.5268432 34.2495395, -118.5268606 34.2494857, -118.5268629 34.2494552, -118.526849 34.249419, -118.5268184 34.2493817, -118.5267507 34.2493551, -118.5266782 34.2493564, -118.5265284 34.2493911, -118.5264222 34.2493975)",,,,,,,,,,,
6032930337,6032930343,0,640395169,cycleway,False,6.415,"LINESTRING (-118.5263527 34.2493922, -118.5264222 34.2493975)",,,,,,,,,,,
6032930337,6033249894,0,640395171,cycleway,False,34.498000000000005,"LINESTRING (-118.5263527 34.2493922, -118.5263365 34.2493787, -118.5263177 34.2493185, -118.5263295 34.2492715, -118.5263423 34.2492413, -118.5263477 34.2491284, -118.5263765 34.2491013)",,,,,,,,,,,
6032930337,6032930322,0,640395171,cycleway,False,19.11,"LINESTRING (-118.5263527 34.2493922, -118.5263421 34.2494124, -118.5263358 34.2494529, -118.526322 34.2495415, -118.5263242 34.2495611)",,,,,,,,,,,
6032930343,6032930337,0,640395169,cycleway,False,6.415,"LINESTRING (-118.5264222 34.2493975, -118.5263527 34.2493922)",,,,,,,,,,,
6032930343,6032930334,0,640395169,cycleway,False,91.797,"LINESTRING (-118.5264222 34.2493975, -118.5265284 34.2493911, -118.5266782 34.2493564, -118.5267507 34.2493551, -118.5268184 34.2493817, -118.526849 34.249419, -118.5268629 34.2494552, -118.5268606 34.2494857, -118.5268432 34.2495395, -118.5268941 34.2495665, -118.527218 34.2495629)",,,,,,,,,,,
6032930343,6033249894,0,640395170,cycleway,False,34.073,"LINESTRING (-118.5264222 34.2493975, -118.5264003 34.2493266, -118.5264008 34.2492641, -118.5264001 34.2491213, -118.5263765 34.2491013)",,,,,,,,,,,
6032930343,6032930322,0,707965402,cycleway,False,45.559,"LINESTRING (-118.5264222 34.2493975, -118.5265456 34.2495124, -118.5265832 34.2495389, -118.5263242 34.2495611)",,,,,,,,,,,
6033013060,6033013061,0,640402037,cycleway,False,2.089,"LINESTRING (-118.5241866 34.248561, -118.5241888 34.2485797)",,,,,,,,,,,
6033013061,6033013060,0,640402037,cycleway,False,2.089,"LINESTRING (-118.5241888 34.2485797, -118.5241866 34.248561)",,,,,,,,,,,
6033013061,6033013062,0,707965414,cycleway,False,11.786,"LINESTRING (-118.5241888 34.2485797, -118.5240606 34.2485774)",,,,,,,,,,,
6033013061,6652365316,0,707965414,cycleway,False,15.197,"LINESTRING (-118.5241888 34.2485797, -118.5243541 34.2485826)",,,,,,,,,,,
6033013062,6033013061,0,707965414,cycleway,False,11.786,"LINESTRING (-118.5240606 34.2485774, -118.5241888 34.2485797)",,,,,,,,,,,
6033013062,1534772264,0,51736797,cycleway,False,41.349000000000004,"LINESTRING (-118.5240606 34.2485774, -118.5240558 34.2484727, -118.5237327 34.248475)",,,,,,,,,,,
6033013062,6032906240,0,640393830,service,False,38.126999999999995,"LINESTRING (-118.5240606 34.2485774, -118.5237614 34.2485717, -118.5236459 34.2485695)",,,,,5 mph,driveway,,,,,
6033217412,660327584,0,51736836,cycleway,False,12.351,"LINESTRING (-118.5245727 34.2479517, -118.5245281 34.247939, -118.5244409 34.2479396)",,,,,,,,,,,
6033217412,660327563,0,707965407,cycleway,False,50.229,"LINESTRING (-118.5245727 34.2479517, -118.5245978 34.2478851, -118.524566 34.2476065, -118.5245683 34.2475044)",,,,,,,,,,,
6033217412,6652356054,0,707965396,service,False,54.297000000000004,"LINESTRING (-118.5245727 34.2479517, -118.52475 34.2479507, -118.5248682 34.2479097, -118.5250739 34.2479077, -118.5251353 34.2479143, -118.5251504 34.2479218)",,,,,5 mph,,,,,,
6033217424,660327603,0,707965406,cycleway,False,7.677,"LINESTRING (-118.5246421 34.2487929, -118.5245701 34.2487579)",,,,,,,,,,,
6033217424,6710531235,0,707965406,cycleway,False,36.845,"LINESTRING (-118.5246421 34.2487929, -118.5250429 34.2487868)",,,,,,,,,,,
6033217424,6710531236,0,"[713732763, 707965403]","['cycleway', 'service']",False,43.04900000000001,"LINESTRING (-118.5246421 34.2487929, -118.5247038 34.2488489, -118.5250804 34.2488408)",,,,,5 mph,,,,,,
6033249322,6033249329,0,640431097,cycleway,False,15.623000000000001,"LINESTRING (-118.5255982 34.2477912, -118.5256508 34.2478367, -118.5257246 34.2478846)",,,,,,,,,,,
6033249322,6710547482,0,640431097,cycleway,False,52.384,"LINESTRING (-118.5255982 34.2477912, -118.5255712 34.2477678, -118.5255086 34.2476847, -118.525483 34.2476102, -118.5254697 34.2475436, -118.5254662 34.2473477)",,,,,,,,,,,
6033249322,6652356054,0,640434473,cycleway,False,53.712999999999994,"LINESTRING (-118.5255982 34.2477912, -118.5254336 34.2479328, -118.5254101 34.2479425, -118.5253925 34.2479442, -118.5252494 34.2479409, -118.5252141 34.2479029, -118.5251818 34.2478802, -118.5251504 34.2479218)",,,,,,,,,,,
6033249329,6033249358,0,640431097,cycleway,False,64.164,"LINESTRING (-118.5257246 34.2478846, -118.5258007 34.2479339, -118.5259059 34.2479802, -118.5260387 34.2480162, -118.5261582 34.2480327, -118.5262397 34.2480374, -118.5263365 34.2480296, -118.5263786 34.2480259)",,,,,,,,,,,
6033249329,6033249322,0,640431097,cycleway,False,15.623000000000001,"LINESTRING (-118.5257246 34.2478846, -118.5256508 34.2478367, -118.5255982 34.2477912)",,,,,,,,,,,
6033249329,6033249332,0,640434474,cycleway,False,66.876,"LINESTRING (-118.5257246 34.2478846, -118.5256113 34.2480319, -118.5256159 34.2481956, -118.5255558 34.248454)",,,,,,,,,,,
6033249332,6033249335,0,640434474,cycleway,False,31.479,"LINESTRING (-118.5255558 34.248454, -118.5252723 34.2484551, -118.5252173 34.2484375)",,,,,,,,,,,
6033249332,6033249329,0,640434474,cycleway,False,66.876,"LINESTRING (-118.5255558 34.248454, -118.5256159 34.2481956, -118.5256113 34.2480319, -118.5257246 34.2478846)",,,,,,,,,,,
6033249332,6033249352,0,"[640434475, 640434476]",cycleway,False,31.098,"LINESTRING (-118.5255558 34.248454, -118.5255596 34.2485077, -118.5256394 34.2485067, -118.5257309 34.2484691, -118.5257763 34.2484673, -118.5258208 34.2484763)",,,,,,,,,,,
6033249335,6710531232,0,640434474,cycleway,False,10.408000000000001,"LINESTRING (-118.5252173 34.2484375, -118.5251653 34.248419, -118.5251087 34.2484175)",,,,,,,,,,,
6033249335,6033249332,0,640434474,cycleway,False,31.479,"LINESTRING (-118.5252173 34.2484375, -118.5252723 34.2484551, -118.5255558 34.248454)",,,,,,,,,,,
6033249335,6652356054,0,707965396,service,False,59.515,"LINESTRING (-118.5252173 34.2484375, -118.5252154 34.2480187, -118.5252112 34.2479875, -118.525193 34.2479534, -118.5251669 34.2479299, -118.5251504 34.2479218)",,,,,5 mph,,,,,,
6033249335,6032930309,0,707965396,service,False,43.794,"LINESTRING (-118.5252173 34.2484375, -118.5252157 34.2485031, -118.5251729 34.2488023, -118.525175 34.2488292)",,,,,5 mph,,,,,,
6033249340,6033249370,0,640434479,cycleway,False,32.746,"LINESTRING (-118.5258483 34.2489281, -118.5261077 34.2489279, -118.5261194 34.248876, -118.5261456 34.2488594)",,,,,,,,,,,
6033249340,6033249898,0,707965397,cycleway,False,18.185,"LINESTRING (-118.5258483 34.2489281, -118.5258186 34.248958, -118.5258191 34.2490427, -118.5258049 34.2490811)",,,,,,,,,,,
6033249340,6033249352,0,"[640434476, 707965397]",cycleway,False,53.344,"LINESTRING (-118.5258483 34.2489281, -118.5258466 34.248655, -118.5257999 34.2486142, -118.5258224 34.2485849, -118.5258384 34.2485506, -118.5258395 34.2484995, -118.5258208 34.2484763)",,,,,,,,,,,
6033249352,6033249371,0,640434477,cycleway,False,29.609,"LINESTRING (-118.5258208 34.2484763, -118.5261429 34.2484802)",,,,,,,,,,,
6033249352,6033249340,0,"[640434476, 707965397]",cycleway,False,53.343999999999994,"LINESTRING (-118.5258208 34.2484763, -118.5258395 34.2484995, -118.5258384 34.2485506, -118.5258224 34.2485849, -118.5257999 34.2486142, -118.5258466 34.248655, -118.5258483 34.2489281)",,,,,,,,,,,
6033249352,6033249332,0,"[640434475, 640434476]",cycleway,False,31.098,"LINESTRING (-118.5258208 34.2484763, -118.5257763 34.2484673, -118.5257309 34.2484691, -118.5256394 34.2485067, -118.5255596 34.2485077, -118.5255558 34.248454)",,,,,,,,,,,
6033249357,6033249371,0,640434477,cycleway,False,21.315,"LINESTRING (-118.5263748 34.248479, -118.5261429 34.2484802)",,,,,,,,,,,
6033249357,6033249358,0,640434478,cycleway,False,50.384,"LINESTRING (-118.5263748 34.248479, -118.5263786 34.2480259)",,,,,,,,,,,
6033249357,6033249368,0,640434478,cycleway,False,66.465,"LINESTRING (-118.5263748 34.248479, -118.5263775 34.2485856, -118.5264451 34.2486498, -118.526485 34.2486401, -118.526527 34.2486469, -118.5265789 34.2486785, -118.5266001 34.2487245, -118.5266037 34.2487667, -118.5265835 34.2488076, -118.5265439 34.2488401, -118.5264275 34.2488712)",,,,,,,,,,,
6033249358,6033249357,0,640434478,cycleway,False,50.384,"LINESTRING (-118.5263786 34.2480259, -118.5263748 34.248479)",,,,,,,,,,,
6033249358,6028034835,0,640431097,cycleway,False,102.826,"LINESTRING (-118.5263786 34.2480259, -118.5264873 34.2480055, -118.5265849 34.2479802, -118.5266248 34.2480272, -118.5267771 34.2479473, -118.5268637 34.2479018, -118.5268277 34.2478548, -118.5269216 34.2477913, -118.5269756 34.2477764, -118.5270268 34.2477678, -118.5270984 34.2477669, -118.527103 34.2477952, -118.527161 34.2477975, -118.5271609 34.2477672, -118.5272147 34.2477683)",,,,,,,,,,,
6033249358,6033249329,0,640431097,cycleway,False,64.164,"LINESTRING (-118.5263786 34.2480259, -118.5263365 34.2480296, -118.5262397 34.2480374, -118.5261582 34.2480327, -118.5260387 34.2480162, -118.5259059 34.2479802, -118.5258007 34.2479339, -118.5257246 34.2478846)",,,,,,,,,,,
6033249368,6033249357,0,640434478,cycleway,False,66.46499999999999,"LINESTRING (-118.5264275 34.2488712, -118.5265439 34.2488401, -118.5265835 34.2488076, -118.5266037 34.2487667, -118.5266001 34.2487245, -118.5265789 34.2486785, -118.526527 34.2486469, -118.526485 34.2486401, -118.5264451 34.2486498, -118.5263775 34.2485856, -118.5263748 34.248479)",,,,,,,,,,,
6033249368,6033249370,0,640434478,cycleway,False,26.372,"LINESTRING (-118.5264275 34.2488712, -118.5261844 34.2488761, -118.5261456 34.2488594)",,,,,,,,,,,
6033249368,6033249894,0,"[640395170, 707965387]",cycleway,False,26.336,"LINESTRING (-118.5264275 34.2488712, -118.5263908 34.2489419, -118.5263807 34.2490218, -118.5263765 34.2491013)",,,,,,,,,,,
6033249370,6033249371,0,640434478,cycleway,False,42.166,"LINESTRING (-118.5261456 34.2488594, -118.5261429 34.2484802)",,,,,,,,,,,
6033249370,6033249368,0,640434478,cycleway,False,26.372,"LINESTRING (-118.5261456 34.2488594, -118.5261844 34.2488761, -118.5264275 34.2488712)",,,,,,,,,,,
6033249370,6033249340,0,640434479,cycleway,False,32.745999999999995,"LINESTRING (-118.5261456 34.2488594, -118.5261194 34.248876, -118.5261077 34.2489279, -118.5258483 34.2489281)",,,,,,,,,,,
6033249371,6033249357,0,640434477,cycleway,False,21.315,"LINESTRING (-118.5261429 34.2484802, -118.5263748 34.248479)",,,,,,,,,,,
6033249371,6033249352,0,640434477,cycleway,False,29.609,"LINESTRING (-118.5261429 34.2484802, -118.5258208 34.2484763)",,,,,,,,,,,
6033249371,6033249370,0,640434478,cycleway,False,42.166,"LINESTRING (-118.5261429 34.2484802, -118.5261456 34.2488594)",,,,,,,,,,,
6033249885,6652365314,0,51736801,cycleway,False,11.646,"LINESTRING (-118.5240503 34.2475849, -118.5240843 34.2476258, -118.5240857 34.2476809)",,,,,,,,,,,
6033249885,660327567,0,640434483,cycleway,False,31.499,"LINESTRING (-118.5240503 34.2475849, -118.5243151 34.2475818, -118.5243848 34.2475531)",,,,,,,,,,,
6033249885,5690175269,0,640434483,cycleway,False,58.661,"LINESTRING (-118.5240503 34.2475849, -118.5239711 34.2475858, -118.5239131 34.2476053, -118.523882 34.2476044, -118.5238846 34.247582, -118.523592 34.2475841, -118.523557 34.2475773, -118.5235229 34.2475598, -118.5234984 34.2475527, -118.523455 34.2475523)",,,,,,,,,,,
6033249894,6032930343,0,640395170,cycleway,False,34.073,"LINESTRING (-118.5263765 34.2491013, -118.5264001 34.2491213, -118.5264008 34.2492641, -118.5264003 34.2493266, -118.5264222 34.2493975)",,,,,,,,,,,
6033249894,6033249368,0,"[640395170, 707965387]",cycleway,False,26.336,"LINESTRING (-118.5263765 34.2491013, -118.5263807 34.2490218, -118.5263908 34.2489419, -118.5264275 34.2488712)",,,,,,,,,,,
6033249894,6032930337,0,640395171,cycleway,False,34.498,"LINESTRING (-118.5263765 34.2491013, -118.5263477 34.2491284, -118.5263423 34.2492413, -118.5263295 34.2492715, -118.5263177 34.2493185, -118.5263365 34.2493787, -118.5263527 34.2493922)",,,,,,,,,,,
6033249898,6652356082,0,707965390,service,False,17.629,"LINESTRING (-118.5258049 34.2490811, -118.5256131 34.2490806)",,,,,5 mph,parking_aisle,,,,,
6033249898,6033249899,0,707965390,service,False,34.149,"LINESTRING (-118.5258049 34.2490811, -118.5258083 34.2493882)",,,,,5 mph,parking_aisle,,,,,
6033249898,6033249340,0,707965397,cycleway,False,18.185,"LINESTRING (-118.5258049 34.2490811, -118.5258191 34.2490427, -118.5258186 34.248958, -118.5258483 34.2489281)",,,,,,,,,,,
6033249907,660327617,0,640434486,cycleway,False,63.299,"LINESTRING (-118.5244518 34.250274, -118.5244473 34.2502582, -118.5245291 34.2499445, -118.5245494 34.2498633, -118.5245017 34.2497194)",,,,,,,,,,,
6042889269,4040613331,0,"[404184497, 401649956]",cycleway,False,845.318,"LINESTRING (-118.5974703 34.2571169, -118.5974624 34.257089, -118.5974618 34.2567271, -118.5975006 34.2567015, -118.5975567 34.2566135, -118.5977809 34.2562731, -118.5977963 34.2562545, -118.5978992 34.2561785, -118.5979076 34.2561673, -118.5980076 34.256029, -118.5981788 34.2557458, -118.5982649 34.2555565, -118.5983543 34.2553144, -118.5984095 34.2550607, -118.5984358 34.2548223, -118.5984393 34.2540787, -118.5984463 34.2540206, -118.5984384 34.2539718, -118.5984384 34.2536371, -118.5984384 34.2532087, -118.5984471 34.2531455, -118.5984384 34.2530795, -118.5984377 34.2522847, -118.5984337 34.2510809, -118.5984414 34.251016, -118.598433 34.2509544, -118.598437 34.2506313, -118.5984476 34.250507, -118.5984495 34.2501982, -118.5984254 34.2500865, -118.5987145 34.2500857, -118.598865 34.2500843)",,,,,,,,,,,
6045054380,6047234443,0,642299007,cycleway,False,84.054,"LINESTRING (-118.2868863 34.0251601, -118.2860804 34.0253648, -118.2860139 34.025349)",,,,,,,,,,,
