u,v,key,osmid,lanes,name,highway,maxspeed,oneway,length,geometry,width,bridge,ref,access,tunnel,junction,service,area,est_width
21537094,21538122,0,"[37958936, 491742194]",2,Berliner Straße,primary,50,False,578.0360000000001,"LINESTRING (13.3128887 52.6224039, 13.3129129 52.6223049, 13.3129312 52.6222405, 13.3130327 52.6218848, 13.3131319 52.6215369, 13.3133053 52.6209645, 13.3133888 52.6207119, 13.3134027 52.62067, 13.3134531 52.6205176, 13.3136234 52.6199757, 13.313759 52.619757, 13.3139331 52.6195537, 13.3142747 52.6191966, 13.3148427 52.6186497, 13.3148849 52.6186078, 13.3151176 52.6183772, 13.3152697 52.6182265, 13.3154371 52.6180606, 13.3158813 52.6176204)",,,B 96,,,,,,
21537119,6019010062,0,"[62192859, 62192862, 638684659]",,Oranienburger Straße,secondary,50,False,52.477,"LINESTRING (13.3328553 52.5778834, 13.332915 52.5780952, 13.3329576 52.5782265, 13.3329968 52.5783474)",,,,,,,,,
21537119,29690662,0,37304507,,Ollenhauerstraße,secondary,50,True,267.21299999999997,"LINESTRING (13.3328553 52.5778834, 13.3327688 52.5777688, 13.3327293 52.5776737, 13.3324465 52.5768207, 13.3324189 52.5767052, 13.3323826 52.5765876, 13.332073 52.5756748, 13.3320617 52.5756361, 13.332046 52.5755825, 13.3320337 52.5755364)",,,L 1011,,,,,,
21537951,34967070,0,28429412,2,Parchimer Allee,residential,50,True,19.405,"LINESTRING (13.455173 52.4454422, 13.4549293 52.4455338)",,,,,,,,,
21537951,1215285198,0,"[431551304, 431551305, 156196303]","['4', '2']",Buschkrugallee,secondary,50,True,916.049,"LINESTRING (13.455173 52.4454422, 13.4551316 52.4456029, 13.4551172 52.4456387, 13.4547216 52.4466244, 13.4540574 52.4481757, 13.4540211 52.4482605, 13.4539765 52.448377, 13.453419 52.4498294, 13.453187 52.4504025, 13.4526605 52.4516329, 13.4525639 52.4518587, 13.4523416 52.4523782, 13.4523211 52.4524261, 13.4522592 52.4525784, 13.4521839 52.4527167, 13.4520854 52.4528658, 13.4520172 52.4529689, 13.4517288 52.4533673, 13.4517084 52.4533949)",,,,,,,,,
21537979,21538137,0,281637515,2,Berliner Straße,primary,50,False,367.325,"LINESTRING (13.315388 52.6131394, 13.3154747 52.613286, 13.3155945 52.6134064, 13.3156752 52.6134665, 13.315858 52.6136018, 13.3161995 52.6138754, 13.316644 52.6142116, 13.3169665 52.6145359, 13.3170593 52.6148264, 13.3170639 52.6148409, 13.3171479 52.6151879, 13.3171723 52.6152888, 13.3172185 52.6154796, 13.3173395 52.6159036, 13.3173528 52.6161181)",,,B 96,,,,,,
21537979,445830935,0,39358681,1,Berliner Straße,primary,50,True,91.831,"LINESTRING (13.315388 52.6131394, 13.315259 52.6129859, 13.3152612 52.6129099, 13.3152619 52.6128865, 13.3152998 52.6127956, 13.3153842 52.6126806, 13.3154038 52.6126539, 13.3155087 52.6125606, 13.3155726 52.6125263, 13.3156567 52.6124846, 13.3157701 52.6124561)",,,B 96,,,,,,
21537980,21538206,0,28573301,2,Oranienburger Chaussee,primary,50,False,216.32,"LINESTRING (13.3047381 52.6397043, 13.3049864 52.6392659, 13.3051348 52.6389661, 13.3053787 52.6384733, 13.3055138 52.6381949, 13.3056833 52.6378457)",,,B 96,,,,,,
21538122,743359619,0,4805066,,Schildower Straße,residential,30,False,625.607,"LINESTRING (13.3158813 52.6176204, 13.3169473 52.6190245, 13.3171834 52.6193253, 13.3175813 52.6198712, 13.3179947 52.6204383, 13.318529 52.6213524, 13.3190383 52.6221569, 13.3194303 52.6226335, 13.3194141 52.6226937, 13.3193393 52.6227876)",,,,,,,,,
21538122,21538137,0,"[37958936, 281637517, 661604127]",2,Berliner Straße,primary,50,False,194.56799999999998,"LINESTRING (13.3158813 52.6176204, 13.3161855 52.6173118, 13.3162654 52.6172308, 13.3162922 52.6172035, 13.3163704 52.6171242, 13.3164435 52.6170528, 13.3164734 52.6170236, 13.3171678 52.6163453, 13.3173219 52.6161775, 13.3173528 52.6161181)",,,B 96,,,,,,
21538122,21537094,0,"[37958936, 491742194]",2,Berliner Straße,primary,50,False,578.0360000000001,"LINESTRING (13.3158813 52.6176204, 13.3154371 52.6180606, 13.3152697 52.6182265, 13.3151176 52.6183772, 13.3148849 52.6186078, 13.3148427 52.6186497, 13.3142747 52.6191966, 13.3139331 52.6195537, 13.313759 52.619757, 13.3136234 52.6199757, 13.3134531 52.6205176, 13.3134027 52.62067, 13.3133888 52.6207119, 13.3133053 52.6209645, 13.3131319 52.6215369, 13.3130327 52.6218848, 13.3129312 52.6222405, 13.3129129 52.6223049, 13.3128887 52.6224039)",,,B 96,,,,,,
21538137,21537979,0,281637515,2,Berliner Straße,primary,50,False,367.325,"LINESTRING (13.3173528 52.6161181, 13.3173395 52.6159036, 13.3172185 52.6154796, 13.3171723 52.6152888, 13.3171479 52.6151879, 13.3170639 52.6148409, 13.3170593 52.6148264, 13.3169665 52.6145359, 13.316644 52.6142116, 13.3161995 52.6138754, 13.315858 52.6136018, 13.3156752 52.6134665, 13.3155945 52.6134064, 13.3154747 52.613286, 13.315388 52.6131394)",,,B 96,,,,,,
21538137,21538122,0,"[37958936, 281637517, 661604127]",2,Berliner Straße,primary,50,False,194.56799999999998,"LINESTRING (13.3173528 52.6161181, 13.3173219 52.6161775, 13.3171678 52.6163453, 13.3164734 52.6170236, 13.3164435 52.6170528, 13.3163704 52.6171242, 13.3162922 52.6172035, 13.3162654 52.6172308, 13.3161855 52.6173118, 13.3158813 52.6176204)",,,B 96,,,,,,
21538137,494595464,0,24555746,,Alt-Hermsdorf,path,,False,18.137,"LINESTRING (13.3173528 52.6161181, 13.3174475 52.6160781, 13.3175734 52.616025)",3,,,,,,,,
21538206,21537980,0,28573301,2,Oranienburger Chaussee,primary,50,False,216.32,"LINESTRING (13.3056833 52.6378457, 13.3055138 52.6381949, 13.3053787 52.6384733, 13.3051348 52.6389661, 13.3049864 52.6392659, 13.3047381 52.6397043)",,,B 96,,,,,,
21540754,248704872,0,23049238,2,Ziekowstraße,tertiary,50,False,102.757,"LINESTRING (13.2915715 52.5934626, 13.2915736 52.5935068, 13.2915961 52.5940004, 13.2916107 52.5943864)",,,,,,,,,
21540754,354685073,0,"[26338215, 23049239]",,Ziekowstraße,"['tertiary', 'secondary']",50,True,470.181,"LINESTRING (13.2915715 52.5934626, 13.2915057 52.5932407, 13.291483 52.592934, 13.2914811 52.5927865, 13.2914961 52.5925259, 13.2915007 52.5924462, 13.2915077 52.5923192, 13.2917683 52.5914538, 13.2919672 52.5906786, 13.2919741 52.5906518, 13.2919855 52.5906073, 13.2920003 52.5905563, 13.2920193 52.5905015, 13.2920318 52.5904707, 13.2922704 52.5898839, 13.2924441 52.5895749, 13.2925585 52.5894208, 13.292664 52.5893378)",,,,,,,,,
21540758,2395277089,0,"[142150660, 487365149, 4765927]",,Am Nordgraben,residential,,False,963.7300000000001,"LINESTRING (13.3184921 52.5878725, 13.3184221 52.587891, 13.3176803 52.5880864, 13.3172183 52.5882026, 13.3170444 52.5882391, 13.3167396 52.5882943, 13.3155895 52.5885108, 13.3152082 52.5885932, 13.3146559 52.5887125, 13.3138923 52.5888952, 13.3134331 52.5890314, 13.3130621 52.589139, 13.3122885 52.5893588, 13.3121584 52.5893958, 13.3114833 52.5896116, 13.3109792 52.589776, 13.3105359 52.5899338, 13.3101923 52.5900593, 13.3100899 52.5900976, 13.3098553 52.5901854, 13.3098094 52.590205, 13.3096718 52.5902573, 13.3095638 52.5903017, 13.3094194 52.5903611, 13.3093371 52.5903949, 13.3088949 52.5905925, 13.3081609 52.5909195, 13.3080525 52.5909661, 13.3077373 52.5911049, 13.3073451 52.5912827, 13.3069807 52.5914475, 13.3066789 52.5916026, 13.3063971 52.5917737, 13.3061569 52.5919545, 13.3061148 52.5919921)",,,,,,,,,
21540758,30435847,0,4765770,,Am Nordgraben,residential,,True,54.297,"LINESTRING (13.3184921 52.5878725, 13.3190894 52.587651, 13.3191756 52.5876157)",,,,,,,,,
21540762,259047782,0,165842681,2,Klemkestraße,tertiary,50,False,165.532,"LINESTRING (13.3802028 52.5749761, 13.3800677 52.5749717, 13.3799587 52.5749682, 13.3777567 52.5748969)",,,,,,,,,
26162584,30205899,0,"[718428128, 118336899, 118336916]",,Fischerhüttenstraße,tertiary,30,False,925.8659999999999,"LINESTRING (13.2560139 52.435823, 13.2559525 52.4359175, 13.255838 52.4360143, 13.2558252 52.4360209, 13.2557422 52.4360638, 13.2552875 52.4361898, 13.2551678 52.4362274, 13.2549987 52.4362901, 13.2546789 52.4363957, 13.2539297 52.4366289, 13.2538947 52.4366415, 13.2535289 52.4367837, 13.2531511 52.4369451, 13.2525618 52.4371816, 13.2523263 52.4372799, 13.2522166 52.4373197, 13.2519688 52.4374202, 13.251556 52.4375871, 13.2507484 52.4379213, 13.2507114 52.4379372, 13.2501269 52.4381781, 13.2490711 52.4386132, 13.2488384 52.4387023, 13.2484506 52.4388643, 13.2466695 52.4395971, 13.2464832 52.4396768, 13.2464166 52.4397053, 13.2454628 52.4401045, 13.245401 52.4401312, 13.244741 52.4404572)",,,,,,,,,
26162584,27252358,0,"[30244105, 405719315, 405719313, 149843727]","['3', '2']","['Potsdamer Straße', 'Potsdamer Chaussee']",primary,50,True,1843.3209999999997,"LINESTRING (13.2560139 52.435823, 13.2551932 52.4357124, 13.2548799 52.4356703, 13.2548086 52.4356598, 13.2521619 52.4352654, 13.2508888 52.4350755, 13.2507439 52.4350539, 13.2492187 52.434829, 13.2486997 52.4347484, 13.247648 52.4345943, 13.2460769 52.4343561, 13.242991 52.4338996, 13.2425864 52.4338398, 13.2414536 52.4336711, 13.240846 52.4335413, 13.2405744 52.4334833, 13.2402838 52.4334213, 13.2374323 52.4327704, 13.2362999 52.432512, 13.235645 52.4323625, 13.2352528 52.432273, 13.2341147 52.4320132, 13.2339444 52.4319743, 13.2323308 52.431606, 13.2312963 52.4313699, 13.2307886 52.4312533, 13.2302293 52.431126, 13.2300116 52.4310765)",,,B 1,,,,,,
26162601,1590333813,0,718428120,,Onkel-Tom-Straße,secondary,30,False,400.63599999999997,"LINESTRING (13.2510942 52.4500882, 13.2510439 52.4501863, 13.2510205 52.450232, 13.2508977 52.450487, 13.2507663 52.4508303, 13.2506597 52.4512275, 13.2505999 52.4515121, 13.2505685 52.4516954, 13.2505377 52.4520206, 13.2503571 52.4535856, 13.2503495 52.4536512)",,,,,,,,,
26162601,26739715,0,"[154834592, 33079618, 385969246, 345626802]",,Argentinische Allee,secondary,50,True,1114.448,"LINESTRING (13.2510942 52.4500882, 13.2509525 52.4500274, 13.2508542 52.4499852, 13.2499436 52.4495937, 13.2494581 52.4493689, 13.2491831 52.4492398, 13.2487728 52.4490362, 13.2481827 52.4487199, 13.2478702 52.448545, 13.2478152 52.4485221, 13.2475507 52.448383, 13.2469816 52.4480604, 13.2464191 52.4477351, 13.2461827 52.4475998, 13.2452566 52.4470252, 13.2446658 52.4466472, 13.2445066 52.4465398, 13.2444865 52.4465262, 13.2444402 52.446495, 13.24426 52.4463734, 13.2438646 52.4461066, 13.2430332 52.4454463, 13.2424761 52.4450132, 13.2421618 52.4447547, 13.2417844 52.4444478, 13.2417517 52.4444216, 13.2409936 52.443687, 13.2407768 52.4435091, 13.2404752 52.4432117, 13.240352 52.4430902, 13.2402026 52.4429219, 13.2401726 52.4428889, 13.240067 52.4427693)",,,,,,,,,
26190921,26190934,0,"[441965153, 4316773, 137928859, 137928858, 33078363, 718428124]",,Am Schlachtensee,residential,30,False,2584.6950000000006,"LINESTRING (13.1978025 52.4350432, 13.1978773 52.4351428, 13.1980725 52.4352726, 13.1984181 52.435418, 13.1988387 52.4355614, 13.1990876 52.4356085, 13.199388 52.4356085, 13.1997679 52.4355555, 13.2000379 52.4355647, 13.2003178 52.4356504, 13.2014092 52.4360525, 13.2015547 52.4361095, 13.2018309 52.4362137, 13.2040839 52.4370601, 13.2052087 52.4374827, 13.2057758 52.4377052, 13.2061904 52.4378742, 13.2073444 52.4383553, 13.2080455 52.4386012, 13.2084828 52.4387608, 13.2092082 52.4389953, 13.2099818 52.4391777, 13.2106286 52.4393098, 13.2110776 52.4394034, 13.2130783 52.4399252, 13.2138182 52.4400464, 13.2144308 52.4401196, 13.2162759 52.4404737, 13.2172034 52.440647, 13.2176992 52.4407473, 13.2186766 52.440905, 13.2195614 52.440993, 13.2204769 52.4410246, 13.2215485 52.4409991, 13.2217033 52.4409872, 13.2222216 52.4409472, 13.22308 52.4408365, 13.2234636 52.4407854, 13.2241772 52.4406249, 13.2247562 52.4404685, 13.2253859 52.4402368, 13.2268114 52.4396832, 13.2297397 52.4383869, 13.2309575 52.4379233, 13.2311576 52.437862, 13.2313076 52.4378336, 13.2315135 52.4378272, 13.2316866 52.4378452, 13.2318346 52.4378755, 13.2319721 52.4379207)",,,,,,,,,
26190921,26190995,0,4316780,2,Spanische Allee,secondary,30,False,259.23900000000003,"LINESTRING (13.1978025 52.4350432, 13.1976809 52.4350518, 13.1975218 52.4350343, 13.1973816 52.4349864, 13.1969165 52.4348047, 13.196171 52.4345103, 13.1961126 52.4344873, 13.1953124 52.4341713, 13.194917 52.4340151, 13.1948154 52.4339843, 13.1947148 52.4339649, 13.1944928 52.4339406)",,,,,,,,,
26190921,26602511,0,"[379523201, 718809954, 379523202, 28819502, 758607923, 729687317, 23109078]",2,Spanische Allee,secondary,30,False,1963.1350000000004,"LINESTRING (13.1978025 52.4350432, 13.1979251 52.4350136, 13.1980397 52.434959, 13.1984702 52.4346297, 13.1986066 52.4345258, 13.1987084 52.4344439, 13.1988899 52.4342979, 13.1989242 52.4342789, 13.199133 52.4341949, 13.1993087 52.4341555, 13.1994252 52.4341417, 13.199517 52.4341372, 13.2000463 52.4341303, 13.2001837 52.4341285, 13.2005002 52.4341243, 13.2007068 52.4341217, 13.200992 52.4341179, 13.2011649 52.4341157, 13.2023058 52.4341008, 13.2046541 52.4340732, 13.2063237 52.4340536, 13.2066257 52.4340494, 13.2068149 52.4340463, 13.2077103 52.4340318, 13.2093124 52.4340093, 13.2115243 52.4339987, 13.2116243 52.4339962, 13.2118271 52.4339911, 13.2119995 52.4339758, 13.212278 52.4339356, 13.2150678 52.4333143, 13.2152643 52.4332716, 13.2164051 52.432984, 13.2180551 52.4325804, 13.2181636 52.4325574, 13.2182986 52.432528, 13.2183687 52.4325127, 13.21852 52.4324798, 13.2186486 52.4324481, 13.218727 52.4324288, 13.2188324 52.4324029, 13.2191317 52.4322995, 13.2194441 52.4321336, 13.2198837 52.4319001, 13.2202375 52.4317377, 13.2219793 52.4308226, 13.2220762 52.4307717, 13.2236326 52.4299038, 13.2238633 52.4297661, 13.2239664 52.4296838)",,,,,building_passage,,,,
26190934,26190921,0,"[441965153, 4316773, 137928859, 137928858, 33078363, 718428124]",,Am Schlachtensee,residential,30,False,2584.695,"LINESTRING (13.2319721 52.4379207, 13.2318346 52.4378755, 13.2316866 52.4378452, 13.2315135 52.4378272, 13.2313076 52.4378336, 13.2311576 52.437862, 13.2309575 52.4379233, 13.2297397 52.4383869, 13.2268114 52.4396832, 13.2253859 52.4402368, 13.2247562 52.4404685, 13.2241772 52.4406249, 13.2234636 52.4407854, 13.22308 52.4408365, 13.2222216 52.4409472, 13.2217033 52.4409872, 13.2215485 52.4409991, 13.2204769 52.4410246, 13.2195614 52.440993, 13.2186766 52.440905, 13.2176992 52.4407473, 13.2172034 52.440647, 13.2162759 52.4404737, 13.2144308 52.4401196, 13.2138182 52.4400464, 13.2130783 52.4399252, 13.2110776 52.4394034, 13.2106286 52.4393098, 13.2099818 52.4391777, 13.2092082 52.4389953, 13.2084828 52.4387608, 13.2080455 52.4386012, 13.2073444 52.4383553, 13.2061904 52.4378742, 13.2057758 52.4377052, 13.2052087 52.4374827, 13.2040839 52.4370601, 13.2018309 52.4362137, 13.2015547 52.4361095, 13.2014092 52.4360525, 13.2003178 52.4356504, 13.2000379 52.4355647, 13.1997679 52.4355555, 13.199388 52.4356085, 13.1990876 52.4356085, 13.1988387 52.4355614, 13.1984181 52.435418, 13.1980725 52.4352726, 13.1978773 52.4351428, 13.1978025 52.4350432)",,,,,,,,,
26190936,1590333813,0,4605123,,Riemeisterstraße,residential,30,False,400.52899999999994,"LINESTRING (13.254024 52.4509222, 13.2532881 52.4517017, 13.2529166 52.4520463, 13.2525118 52.4523807, 13.2520773 52.4527085, 13.2516618 52.4529933, 13.2511611 52.4533072, 13.2505964 52.4536388, 13.2505462 52.4536583, 13.2504903 52.4536605, 13.2503495 52.4536512)",,,,,,,,,
26190936,26162601,0,43336791,,Argentinische Allee,secondary,50,True,219.33499999999998,"LINESTRING (13.254024 52.4509222, 13.2533428 52.4507481, 13.2526334 52.4505563, 13.252349 52.4504805, 13.252084 52.4504003, 13.2515408 52.4502337, 13.2512911 52.4501601, 13.2512244 52.4501404, 13.2512136 52.4501372, 13.2510942 52.4500882)",,,,,,,,,
26190939,31271886,0,"[841401762, 841401763, 718428142, 140383153, 23109074]",,Fabeckstraße,residential,30,False,812.672,"LINESTRING (13.2891451 52.4571158, 13.2891792 52.4570842, 13.289399 52.4568812, 13.2894409 52.4568425, 13.2894727 52.4568136, 13.2895538 52.4567397, 13.28959 52.4567068, 13.2902016 52.4561498, 13.2906702 52.455724, 13.291536 52.4549374, 13.2917444 52.454748, 13.2917964 52.4547007, 13.2918084 52.4546898, 13.2918885 52.454617, 13.2919653 52.4545448, 13.2919895 52.4545252, 13.2924307 52.4541243, 13.2925259 52.4540359, 13.292572 52.453993, 13.2928478 52.4537454, 13.2929403 52.4536613, 13.2929902 52.453616, 13.2930509 52.4535608, 13.2930967 52.4535114, 13.2936679 52.453, 13.2936824 52.452987, 13.2941936 52.4525226, 13.2956907 52.4511621, 13.2957264 52.4511297, 13.2958204 52.4510443)",,yes,,,,,,,
26190939,3832405147,0,4871672,,,cycleway,,False,133.102,"LINESTRING (13.2891451 52.4571158, 13.2892249 52.4571975, 13.2894435 52.4574339, 13.289583 52.4575756, 13.2896364 52.4575976, 13.2896542 52.4576156, 13.2896683 52.4576581, 13.2898831 52.4578589, 13.2899106 52.4578868, 13.2899666 52.4579437, 13.2899892 52.4579666, 13.2900152 52.4579929, 13.2902871 52.4579939)",,,,,,,,,
26190958,274872685,0,"[48434592, 311904865, 48434593]",,Königin-Luise-Straße,secondary,50,False,81.53200000000001,"LINESTRING (13.2890877 52.4580733, 13.2896116 52.4580634, 13.2897795 52.4580593, 13.2898346 52.4580592, 13.2900091 52.4580565, 13.2901518 52.4580543, 13.2901793 52.4580539, 13.2902905 52.4580522)",,,,,,,,,
26190958,26848665,0,"[46151521, 311904867, 4520019, 300806292]","['3', '2']",Königin-Luise-Straße,secondary,50,True,222.821,"LINESTRING (13.2890877 52.4580733, 13.2888424 52.4580934, 13.2887968 52.4580916, 13.2886129 52.458144, 13.2884824 52.4582082, 13.2883043 52.4582636, 13.2882465 52.4582717, 13.2881816 52.4582809, 13.2880387 52.4582972, 13.2873455 52.4583404, 13.2872987 52.4583433, 13.2872056 52.4583491, 13.2869843 52.4583443, 13.2868381 52.4583445, 13.2862106 52.4583209, 13.2858996 52.458276)",,,,,,,,,
26190995,26190921,0,4316780,2,Spanische Allee,secondary,30,False,259.23900000000003,"LINESTRING (13.1944928 52.4339406, 13.1947148 52.4339649, 13.1948154 52.4339843, 13.194917 52.4340151, 13.1953124 52.4341713, 13.1961126 52.4344873, 13.196171 52.4345103, 13.1969165 52.4348047, 13.1973816 52.4349864, 13.1975218 52.4350343, 13.1976809 52.4350518, 13.1978025 52.4350432)",,,,,,,,,
26190998,846565330,0,71079689,2,Spanische Allee,secondary,50,False,29.274,"LINESTRING (13.1932529 52.4338117, 13.1936787 52.4338555)",,,,,,,,,
26190998,26280873,0,"[28552008, 4439333, 4475903]",2,Spanische Allee,secondary,50,False,271.707,"LINESTRING (13.1932529 52.4338117, 13.1930648 52.4337916, 13.1921949 52.433703, 13.192181 52.4337016, 13.1921343 52.4336968, 13.1919503 52.4336779, 13.1917115 52.4336533, 13.1914383 52.4336252, 13.190716 52.433551, 13.190539 52.4335454, 13.1903692 52.4335438, 13.1902443 52.4335522, 13.1901209 52.4335656, 13.1900145 52.43358, 13.1899134 52.4336013, 13.189771 52.433642, 13.189662 52.4336877, 13.1896046 52.4337177, 13.18941 52.4338191)",,yes,,,,,,,
26191015,30349241,0,718428131,,Riemeisterstraße,residential,50,False,306.127,"LINESTRING (13.2628119 52.439225, 13.262708 52.4392535, 13.2623078 52.439363, 13.262147 52.4395512, 13.2620567 52.4397398, 13.2619406 52.4400787, 13.2618576 52.4403721, 13.2617822 52.4406977, 13.2617214 52.4410643, 13.2616967 52.4414219, 13.2616854 52.4417302)",,,,,,,,,
26191015,3792713602,0,"[43336764, 329983269]","['3', '2']",Clayallee,secondary,50,True,469.7,"LINESTRING (13.2628119 52.439225, 13.2627557 52.4391494, 13.2626066 52.4389489, 13.262463 52.4387038, 13.2623208 52.4384485, 13.2621787 52.4382088, 13.2621266 52.4381055, 13.2615543 52.4371008, 13.261454 52.4369253, 13.2613259 52.4366996, 13.2612775 52.4366198, 13.2609939 52.4361429, 13.2609546 52.4360767, 13.2607349 52.4356951, 13.2605595 52.4353976, 13.2604823 52.4352971, 13.2604505 52.4352558)",,,,,,,,,
26554139,6146223697,0,"[28497530, 4357821]",,Torgauer Straße,residential,30,False,249.739,"LINESTRING (13.3633726 52.4785882, 13.3624185 52.4789849, 13.3615305 52.4792942, 13.3613112 52.4793772, 13.3608734 52.4795396, 13.3605568 52.4796527, 13.3603677 52.4797271, 13.3602398 52.4797706)",,,,,,,,,
26554155,26554172,0,"[44420424, 4585102]",,Sachsendamm,secondary,50,False,199.83100000000002,"LINESTRING (13.3675209 52.4722416, 13.3676904 52.4721577, 13.3684238 52.4717949, 13.3686391 52.4716721, 13.3688103 52.4715665, 13.3696072 52.4709811)",,yes,,,,,,,
26554155,26554159,0,354645900,4,Sachsendamm,secondary,50,True,92.41300000000001,"LINESTRING (13.3675209 52.4722416, 13.3673646 52.4723835, 13.3667831 52.4727211, 13.366729 52.4727524, 13.3665684 52.4728309)",,,,,,,,,
26554159,28096705,0,"[13863062, 169201614]",2,Ballonfahrerweg,unclassified,50,False,214.37099999999995,"LINESTRING (13.3665684 52.4728309, 13.3666517 52.4729261, 13.3666845 52.4729636, 13.3667238 52.4730087, 13.3669972 52.4733405, 13.3671648 52.4735515, 13.3672155 52.4736487, 13.3672174 52.47378, 13.367186 52.4739097, 13.3671101 52.4740151, 13.3669531 52.4742332, 13.3669162 52.4742844, 13.3666996 52.4746056)",,,,,,,,,
26554159,30027164,0,"[324100361, 324100363, 354645901, 95928368, 428027056, 795580214]","['4', '5', '2']",Sachsendamm,secondary,50,True,387.61500000000007,"LINESTRING (13.3665684 52.4728309, 13.3664189 52.4728957, 13.3657056 52.473217, 13.36554 52.4732916, 13.3653453 52.4733789, 13.3648353 52.4736122, 13.3638583 52.4740625, 13.3634962 52.4742117, 13.3632139 52.4743129, 13.363155 52.4743291, 13.3630324 52.4743628, 13.3628077 52.4744288, 13.3624911 52.474504, 13.3620595 52.4746088, 13.3619558 52.4746339, 13.3617596 52.474683)",,,,,,,,,
