u,v,key,osmid,lanes,name,highway,maxspeed,oneway,length,geometry,bridge,ref,access,width,junction,tunnel,service,area
6391970006,257798837,0,"[23790938, 105076439]",,Takkelloftvej,cycleway,,False,421.314,"LINESTRING (12.6008383 55.679581, 12.6011145 55.6799027, 12.6014592 55.6803061, 12.6025842 55.6816518, 12.6037103 55.6830065)",,,,,,,,
6391970006,4289336396,0,"[622479715, 516104260, 516104259, 105076432, 176091986, 682535540]",,,"['cycleway', 'path']",,False,242.18900000000002,"LINESTRING (12.6008383 55.679581, 12.6008185 55.6795649, 12.6006849 55.6793215, 12.600643 55.6792388, 12.5995862 55.6780137, 12.5995389 55.6779683, 12.5994624 55.6779305, 12.5994207 55.6779079, 12.5990151 55.6776946)","['yes', 'movable']",,,,,,,
6443723703,6443723713,0,687418381,,,cycleway,,False,3.978,"LINESTRING (12.5037 55.6825257, 12.5037631 55.6825219)",,,,,,,,
6443723711,6443723712,0,687418380,,,cycleway,,False,2.405,"LINESTRING (12.5040256 55.682817, 12.5040393 55.6828372)",,,,,,,,
6443723712,6443723711,0,687418380,,,cycleway,,False,2.405,"LINESTRING (12.5040393 55.6828372, 12.5040256 55.682817)",,,,,,,,
6443723713,6443723703,0,687418381,,,cycleway,,False,3.978,"LINESTRING (12.5037631 55.6825219, 12.5037 55.6825257)",,,,,,,,
6465638742,26211617,0,"[119066201, 124953882]",2,Lyngbyvej,"['cycleway', 'tertiary']",60,True,94.865,"LINESTRING (12.5538674 55.7232915, 12.5541118 55.7231262, 12.5544102 55.7225107)",,,,,,,,
6466936996,4411310575,0,2500914,,,cycleway,,True,16.806,"LINESTRING (12.5363825 55.6910227, 12.536516 55.6909437, 12.5365675 55.6909133)",,,,,,,,
6466936996,4411310575,1,"[167974844, 689364559]",,Kronprinsesse Sofies Vej,"['cycleway', 'residential']",50,True,32.554,"LINESTRING (12.5363825 55.6910227, 12.536374 55.6909884, 12.5363459 55.6909612, 12.5362807 55.6909078, 12.536425 55.690908, 12.5365675 55.6909133)",,,,,,,,
6498642269,6498642302,0,692311813,,,cycleway,,False,143.08100000000005,"LINESTRING (12.4899562 55.6564523, 12.4900762 55.6563685, 12.4900831 55.6563623, 12.4900864 55.6563557, 12.4900864 55.6563501, 12.4900821 55.6563442, 12.490076 55.6563397, 12.4897213 55.6561473, 12.4897105 55.6561393, 12.4897044 55.6561313, 12.4897011 55.6561223, 12.489702 55.6561114, 12.4897063 55.6561015, 12.4897143 55.6560922, 12.4897218 55.6560853, 12.4898358 55.6560053, 12.4900409 55.6558466, 12.4901645 55.6557551, 12.4901771 55.655741, 12.4901792 55.6557354, 12.4901792 55.6557279, 12.4901754 55.6557182, 12.4901659 55.6557046, 12.4901601 55.6556992, 12.4901501 55.6556917, 12.4898502 55.6555362, 12.489843 55.6555302, 12.4898374 55.6555233, 12.4898356 55.6555169, 12.4898367 55.6555097, 12.4898411 55.6555037, 12.4898452 55.6554999, 12.4898994 55.655461)",,,,,,,,
6498642302,6498642269,0,692311813,,,cycleway,,False,143.08100000000002,"LINESTRING (12.4898994 55.655461, 12.4898452 55.6554999, 12.4898411 55.6555037, 12.4898367 55.6555097, 12.4898356 55.6555169, 12.4898374 55.6555233, 12.489843 55.6555302, 12.4898502 55.6555362, 12.4901501 55.6556917, 12.4901601 55.6556992, 12.4901659 55.6557046, 12.4901754 55.6557182, 12.4901792 55.6557279, 12.4901792 55.6557354, 12.4901771 55.655741, 12.4901645 55.6557551, 12.4900409 55.6558466, 12.4898358 55.6560053, 12.4897218 55.6560853, 12.4897143 55.6560922, 12.4897063 55.6561015, 12.489702 55.6561114, 12.4897011 55.6561223, 12.4897044 55.6561313, 12.4897105 55.6561393, 12.4897213 55.6561473, 12.490076 55.6563397, 12.4900821 55.6563442, 12.4900864 55.6563501, 12.4900864 55.6563557, 12.4900831 55.6563623, 12.4900762 55.6563685, 12.4899562 55.6564523)",,,,,,,,
6499281750,3677265538,0,692374553,,,cycleway,,False,20.124,"LINESTRING (12.4855019 55.6547687, 12.4855643 55.654718, 12.485705 55.654629)",,,,,,,,
6499281750,6499281758,0,692374553,,,cycleway,,False,12.308,"LINESTRING (12.4855019 55.6547687, 12.4854838 55.6548065, 12.4854758 55.6548481, 12.4855193 55.6548648)",,,,,,,,
6499281750,6499281757,0,692374554,,,cycleway,,False,33.422,"LINESTRING (12.4855019 55.6547687, 12.4850878 55.6547505, 12.4849788 55.6547259)",,,,,,,,
6499281752,6499281754,0,692374555,,,cycleway,,False,18.162,"LINESTRING (12.4848414 55.6546772, 12.4848669 55.6545145)",,,,,,,,
6499281752,272862780,0,692374557,,,cycleway,,False,5.579,"LINESTRING (12.4848414 55.6546772, 12.4848857 55.6547207)",,,,,,,,
6499281752,6499281755,0,692374557,,,cycleway,,False,22.712,"LINESTRING (12.4848414 55.6546772, 12.4845028 55.6546049)",,,,,,,,
6499281754,6499281752,0,692374555,,,cycleway,,False,18.162,"LINESTRING (12.4848669 55.6545145, 12.4848414 55.6546772)",,,,,,,,
6499281754,6499281753,0,692374559,,,cycleway,,False,32.635,"LINESTRING (12.4848669 55.6545145, 12.4852599 55.6543222)",,,,,,,,
6499281754,6499281755,0,692374559,,,cycleway,,False,24.956,"LINESTRING (12.4848669 55.6545145, 12.4845028 55.6546049)",,,,,,,,
6499281755,6499281752,0,692374557,,,cycleway,,False,22.712,"LINESTRING (12.4845028 55.6546049, 12.4848414 55.6546772)",,,,,,,,
6499281755,6499281754,0,692374559,,,cycleway,,False,24.956,"LINESTRING (12.4845028 55.6546049, 12.4848669 55.6545145)",,,,,,,,
6499281755,6499281756,0,692374559,,,cycleway,,False,10.897,"LINESTRING (12.4845028 55.6546049, 12.4843348 55.6546298)",,,,,,,,
6499281756,6499281755,0,692374559,,,cycleway,,False,10.897,"LINESTRING (12.4843348 55.6546298, 12.4845028 55.6546049)",,,,,,,,
6499281757,6499281750,0,692374554,,,cycleway,,False,33.422,"LINESTRING (12.4849788 55.6547259, 12.4850878 55.6547505, 12.4855019 55.6547687)",,,,,,,,
6499281758,6499281750,0,692374553,,,cycleway,,False,12.308,"LINESTRING (12.4855193 55.6548648, 12.4854758 55.6548481, 12.4854838 55.6548065, 12.4855019 55.6547687)",,,,,,,,
6511276315,6511276460,0,696035364,,Kalvebod Brygge,cycleway,,True,16.322,"LINESTRING (12.5659204 55.6655128, 12.5657117 55.6654251)",,,,,,,,
6511276315,750556535,0,495915486,2,Arni Magnussons Gade,tertiary,50,True,114.254,"LINESTRING (12.5659204 55.6655128, 12.5658198 55.6655845, 12.5649569 55.6661708, 12.5647607 55.6663052)",,,,,,,,
6511276460,6923443797,0,696035364,,Kalvebod Brygge,cycleway,,True,346.43600000000004,"LINESTRING (12.5657117 55.6654251, 12.5655559 55.6653585, 12.5650097 55.6651563, 12.564958 55.6651329, 12.5647613 55.6650308, 12.5642544 55.6648007, 12.5624607 55.663983, 12.5623276 55.6639298, 12.5618995 55.6637578, 12.561802 55.6637163, 12.5613539 55.6635145)",,,,,,,,
6511276460,6511276315,0,"[495915488, 502192042, 67528477, 495915486]","['3', '2']",Arni Magnussons Gade,tertiary,50,True,53.697,"LINESTRING (12.5657117 55.6654251, 12.565809 55.6653547, 12.5659299 55.6653324, 12.5660818 55.6653044, 12.5660129 55.6654469, 12.5659204 55.6655128)",,,,,,,,
6535927236,6653375662,0,"[708070712, 708070730]",,Vester Voldgade,cycleway,,True,172.65799999999996,"LINESTRING (12.5782916 55.6718699, 12.578143 55.6719705, 12.577989 55.6720408, 12.5779457 55.6720586, 12.5779077 55.6720741, 12.5778771 55.6720867, 12.5777803 55.6721283, 12.577606 55.6722173, 12.5775451 55.6722413, 12.5774522 55.6722771, 12.5773549 55.6723248, 12.5773038 55.6723498, 12.5767179 55.6726367, 12.5766456 55.6726652, 12.5765445 55.672705, 12.5764119 55.6727675, 12.5761548 55.6728359)",,,,,,,,
6535927242,6535946991,0,696035319,,,cycleway,,True,4.515,"LINESTRING (12.5784124 55.6717189, 12.5784305 55.6716796)",,,,,,,,
6535927273,6535946991,0,696035324,,Christians Brygge,cycleway,,True,18.765,"LINESTRING (12.5786883 55.6717512, 12.5785947 55.6717465, 12.5785783 55.6717431, 12.5785585 55.6717389, 12.5785236 55.6717283, 12.5784596 55.6716949, 12.5784305 55.6716796)",,,,,,,,
6535946991,6535946996,0,696035319,,,cycleway,,True,24.181,"LINESTRING (12.5784305 55.6716796, 12.5784399 55.671659, 12.578479 55.6716386, 12.5786111 55.6715698, 12.5786533 55.6715478, 12.578695 55.6715256)",,,,,,,,
6535946991,4393246318,0,"[693536114, 696035324, 696035364]",,"['Kalvebod Brygge', 'Christians Brygge']",cycleway,,True,548.48,"LINESTRING (12.5784305 55.6716796, 12.5783564 55.6716408, 12.5783009 55.6716118, 12.5778904 55.6713644, 12.5777558 55.6712928, 12.5776315 55.6712268, 12.5775408 55.6711757, 12.5775023 55.671154, 12.5774838 55.6711424, 12.5771 55.6709018, 12.5770372 55.6708659, 12.5769947 55.6708475, 12.5769205 55.6708208, 12.576877 55.6708098, 12.5768303 55.6707981, 12.5765308 55.6707322, 12.5765038 55.6707267, 12.5763217 55.6706896, 12.5762916 55.6706825, 12.5762324 55.6706685, 12.5761676 55.6706497, 12.5761505 55.6706434, 12.5760792 55.670617, 12.5760273 55.6705936, 12.5760007 55.6705816, 12.5759486 55.6705528, 12.5753104 55.6701885, 12.5730385 55.6689, 12.5729701 55.6688615, 12.5725683 55.668635, 12.572311 55.6685092, 12.572205 55.6684615, 12.5721821 55.66845, 12.5720297 55.6683729)",,,,,,,,
6535946994,6535927238,0,696037551,,,cycleway,,True,6.944,"LINESTRING (12.5788286 55.6716217, 12.578803 55.6716385, 12.5787481 55.6716643)",,,,,,,,
6535946994,278784566,0,"[696993866, 696993867, 696037552, 420537914, 420537912, 696035354, 696035355]",,"['Bryghusbroen', 'Christians Brygge']","['cycleway', 'primary']",50,True,521.847,"LINESTRING (12.5788286 55.6716217, 12.5788969 55.6716729, 12.5789486 55.671718, 12.5789792 55.6717502, 12.5790117 55.6717904, 12.579046 55.6718334, 12.579066 55.6718523, 12.5790928 55.6718725, 12.579782 55.672285, 12.5798163 55.6723034, 12.5801153 55.6724603, 12.5802303 55.6725201, 12.5803099 55.6725615, 12.5805119 55.6726714, 12.5806059 55.672716, 12.580754 55.672778, 12.5808248 55.6728148, 12.5810222 55.6729314, 12.5810939 55.6729802, 12.5811536 55.6730173, 12.5811768 55.6730317, 12.5812411 55.6730768, 12.5813202 55.673142, 12.581413 55.6732043, 12.5814667 55.6732336, 12.581493 55.6732481, 12.5816005 55.6732965, 12.5817354 55.6733471, 12.5818083 55.6734078, 12.5831266 55.6738812, 12.5833519 55.6739387, 12.5835866 55.673981, 12.5845227 55.6741247, 12.5847949 55.6741792, 12.5850524 55.6742465, 12.5853364 55.6743561)",yes,O2,,,,,,
6535946996,6535946994,0,696037550,2,Christians Brygge,cycleway,,True,13.578,"LINESTRING (12.578695 55.6715256, 12.5788286 55.6716217)",,,,,,,,
6535946996,1678026534,0,696035319,,,cycleway,,True,18.34,"LINESTRING (12.578695 55.6715256, 12.5787199 55.6715124, 12.5787565 55.6715008, 12.5788474 55.6714722, 12.5789498 55.6714463)",,,,,,,,
6535947154,6535946996,0,"[696035352, 696037549, 696035367]",2,"['Kalvebod Brygge', 'Christians Brygge']",cycleway,,True,122.73700000000001,"LINESTRING (12.5773463 55.6707267, 12.5773821 55.6707417, 12.5774278 55.6707647, 12.5777918 55.6709902, 12.5785038 55.671403, 12.5786375 55.6714871, 12.578695 55.6715256)",,,,,,,,
6535947154,1630306015,0,420537358,,,path,,False,65.61,"LINESTRING (12.5773463 55.6707267, 12.5773779 55.6706923, 12.5773838 55.6706762, 12.5774155 55.6705891, 12.5768595 55.670272)",,,,,,,,
6535947163,6511276315,0,696035364,,Kalvebod Brygge,cycleway,,True,484.89599999999996,"LINESTRING (12.5718625 55.6682883, 12.5717129 55.6682126, 12.5716585 55.6681851, 12.571539 55.6681232, 12.5712224 55.6679547, 12.5711901 55.6679364, 12.5711655 55.6679183, 12.5711033 55.667867, 12.571072 55.6678443, 12.5710493 55.6678289, 12.5710103 55.6678061, 12.5709481 55.6677772, 12.5698889 55.6672936, 12.5689776 55.6668765, 12.5677211 55.6663032, 12.5668504 55.6659012, 12.5668047 55.6658807, 12.5667815 55.6658739, 12.566752 55.6658679, 12.5666958 55.6658568, 12.5666634 55.6658471, 12.5666284 55.6658338, 12.5659204 55.6655128)",,,,,,,,
6535947163,92994313,0,"[388070264, 742362081]",4,Bernstorffsgade,tertiary,50,True,22.174,"LINESTRING (12.5718625 55.6682883, 12.5718697 55.6682826, 12.5719326 55.6682382, 12.5720814 55.6681317)",,,,,,,,
6547596526,6547596555,0,697140875,,,cycleway,,False,225.98300000000003,"LINESTRING (12.5548835 55.6606364, 12.5549053 55.6606165, 12.5548743 55.6605974, 12.5547053 55.6604936, 12.5545967 55.6604482, 12.5544253 55.660383, 12.5542521 55.6603301, 12.5541189 55.6602869, 12.5539726 55.6602424, 12.5538056 55.6601985, 12.5534992 55.6601276, 12.5531642 55.6600535, 12.552892 55.6599898, 12.5527584 55.6599603, 12.552636 55.659934, 12.5525024 55.6599095, 12.5522463 55.6598699, 12.551708 55.6597906)",,,,,,,,
6547596555,1049642770,0,703489912,,,cycleway,,False,8.63,"LINESTRING (12.551708 55.6597906, 12.5515992 55.6598381)",,,,,,,,
6547596555,6547596526,0,697140875,,,cycleway,,False,225.983,"LINESTRING (12.551708 55.6597906, 12.5522463 55.6598699, 12.5525024 55.6599095, 12.552636 55.659934, 12.5527584 55.6599603, 12.552892 55.6599898, 12.5531642 55.6600535, 12.5534992 55.6601276, 12.5538056 55.6601985, 12.5539726 55.6602424, 12.5541189 55.6602869, 12.5542521 55.6603301, 12.5544253 55.660383, 12.5545967 55.6604482, 12.5547053 55.6604936, 12.5548743 55.6605974, 12.5549053 55.6606165, 12.5548835 55.6606364)",,,,,,,,
6547596555,6614887002,0,697140875,,,cycleway,,False,609.9639999999999,"LINESTRING (12.551708 55.6597906, 12.5516509 55.6597713, 12.5515973 55.6597444, 12.5513656 55.6596044, 12.5511759 55.6594833, 12.5511032 55.6594471, 12.5510265 55.6594146, 12.550936 55.6593806, 12.5508328 55.6593502, 12.5507211 55.6593239, 12.5506034 55.6593029, 12.5502734 55.6592576, 12.5496911 55.6591801, 12.5492174 55.6591127, 12.5489877 55.6590793, 12.5488777 55.6590616, 12.5487592 55.6590375, 12.5485463 55.6589906, 12.5483696 55.6589532, 12.5481829 55.6589217, 12.5477243 55.6588493, 12.5475747 55.6588271, 12.5474966 55.6588102, 12.5474348 55.6587909, 12.5473792 55.6587644, 12.5473347 55.6587284, 12.5472977 55.6586872, 12.5471772 55.6584834, 12.5471346 55.6584271, 12.5470827 55.6583773, 12.5470347 55.6583405, 12.546972 55.6583015, 12.5468968 55.6582642, 12.5468132 55.6582305, 12.5467182 55.6582039, 12.5465895 55.6581759, 12.5464403 55.6581511, 12.5454854 55.6580129, 12.5449531 55.6579296, 12.544762 55.6578998, 12.5447046 55.6578826, 12.544662 55.6578608, 12.544625 55.6578332, 12.5445501 55.6577457, 12.5445044 55.6577054, 12.5444727 55.657684, 12.5444291 55.6576698, 12.5433482 55.6575094)",,,,,,,,
6570982812,6571996700,0,699755415,,,cycleway,,True,206.28,"LINESTRING (12.5254909 55.6970866, 12.5255473 55.6971355, 12.5252812 55.6973476, 12.5248841 55.6976631, 12.5245159 55.6979522, 12.5241453 55.6982405, 12.5236944 55.6985977)",,,,,,,,
6570982838,6570982840,0,699755423,,,cycleway,,True,19.345,"LINESTRING (12.5197213 55.7020963, 12.5196566 55.7021719, 12.5195806 55.7022511)",,,,3,,,,
6570982838,323043169,0,"[2414684, 455570518, 455570511]","['3', '2']",Hulgårdsvej,primary,50,True,297.637,"LINESTRING (12.5197213 55.7020963, 12.5197727 55.702149, 12.5199317 55.7023124, 12.520029 55.7024124, 12.5202098 55.7026457, 12.520292 55.7027822, 12.5203972 55.7029844, 12.5206112 55.7035009, 12.5207466 55.703819, 12.5209067 55.7041325, 12.5209961 55.7042906, 12.5211526 55.7045644, 12.5211915 55.7046303)",,O2,,,,,,
6570982840,3491854394,0,455570525,3,Hulgårdsvej,primary,50,True,12.371,"LINESTRING (12.5195806 55.7022511, 12.5194796 55.7021555)",,O2,,,,,,
6570982840,4849476102,0,699755423,,,cycleway,,True,516.715,"LINESTRING (12.5195806 55.7022511, 12.5194801 55.702342, 12.5194371 55.7023826, 12.5193594 55.7025781, 12.5185467 55.7037932, 12.5184389 55.7039571, 12.5183635 55.7040718, 12.5180889 55.7044893, 12.5174327 55.705488, 12.5170745 55.7060648, 12.5168324 55.7062924, 12.5165932 55.7064595, 12.5165397 55.706489, 12.5164725 55.7065262)",,,,3,,,,
6570982854,6570982875,0,699755428,,,cycleway,,True,540.9350000000001,"LINESTRING (12.5158942 55.7062896, 12.515922 55.7062568, 12.5159856 55.7061346, 12.5160984 55.705862, 12.5161685 55.7056927, 12.5163928 55.7051747, 12.516554 55.704835, 12.5166428 55.7046359, 12.516767 55.7044032, 12.5169282 55.7041434, 12.5169835 55.7040368, 12.5171266 55.7037908, 12.5172991 55.7035355, 12.5175507 55.7032056, 12.5177362 55.7030093, 12.5177797 55.7029659, 12.5179264 55.7028367, 12.5182345 55.7025959, 12.5187279 55.7022124, 12.5188449 55.7021214, 12.5190526 55.7019489, 12.5190881 55.7019221, 12.5191823 55.701854)",,,,,,,,
6570982875,6570982877,0,699755428,,,cycleway,,True,16.657,"LINESTRING (12.5191823 55.701854, 12.5192799 55.7017907, 12.5193543 55.7017398)",,,,,,,,
6570982875,1388520558,0,455570547,2,Hulgårdsvej,primary,50,True,104.771,"LINESTRING (12.5191823 55.701854, 12.5191487 55.7018189, 12.5189941 55.7016697, 12.518959 55.7016358, 12.5187833 55.7014378, 12.5185714 55.7011627, 12.5185137 55.7009968)",,O2,,,,,,
6570982877,6571056683,0,"[742277596, 699755428, 742277595]",,,cycleway,,True,675.5169999999998,"LINESTRING (12.5193543 55.7017398, 12.5194246 55.7016948, 12.5195724 55.7015833, 12.5198591 55.7013616, 12.5199863 55.7012597, 12.520092 55.7011688, 12.5202235 55.7010377, 12.520385 55.7008785, 12.5207953 55.7005069, 12.5211644 55.7001833, 12.5212177 55.7001388, 12.5215371 55.6998809, 12.5221419 55.6994002, 12.5222634 55.6993026, 12.5227636 55.6989186, 12.5230279 55.6987045, 12.5234259 55.6983724, 12.5235279 55.6982874, 12.5240526 55.6978885, 12.5246556 55.6974162, 12.5247283 55.6973587, 12.5251673 55.6970114, 12.525305 55.6968971, 12.5253278 55.6968786, 12.5254885 55.6967482)",,,,,,,,
6570982877,4519617404,0,"[455570537, 455570506]","['4', '3']",Hulgårdsvej,primary,50,True,31.981,"LINESTRING (12.5193543 55.7017398, 12.5194193 55.7018062, 12.519615 55.701987)",,O2,,,,,,
6571056683,6571056684,0,742277595,,,cycleway,,True,13.47,"LINESTRING (12.5254885 55.6967482, 12.5256182 55.6966516)",,,,,,,,
6571056683,30568634,0,"[162945594, 312633971, 741128909]",1,Hillerødgade,tertiary,50,True,817.2589999999999,"LINESTRING (12.5254885 55.6967482, 12.5253939 55.6967438, 12.5248571 55.6967132, 12.524353 55.6966755, 12.5239092 55.6966479, 12.5224208 55.696555, 12.5220708 55.6965331, 12.5214719 55.6964998, 12.5208041 55.6964626, 12.5197566 55.6964019, 12.5194123 55.696382, 12.5179723 55.6963001, 12.5171163 55.6962508, 12.5166717 55.6962105, 12.5165441 55.6961985, 12.5156439 55.6960869, 12.5150435 55.6959979, 12.514619 55.6959302, 12.5140317 55.6958152, 12.5129986 55.6955955, 12.512709 55.6955028)",,,,,,,,
6571056684,2939900234,0,742277595,,,cycleway,,True,10.559999999999999,"LINESTRING (12.5256182 55.6966516, 12.5256599 55.6966083, 12.5257036 55.6965698)",,,,,,,,
6571056684,299506958,0,"[741128906, 285594213]",3,Hillerødgade,tertiary,50,True,40.125,"LINESTRING (12.5256182 55.6966516, 12.5256586 55.6966537, 12.5258212 55.6966607, 12.5260063 55.696669, 12.5262565 55.6966801)",,,,,,,,
6571996700,6570982838,0,"[699755423, 699755418, 699755415]",,,cycleway,,True,462.70500000000004,"LINESTRING (12.5236944 55.6985977, 12.5235569 55.6987066, 12.5232729 55.6989254, 12.5229075 55.6992097, 12.5226897 55.6993846, 12.5221119 55.6998399, 12.5215609 55.7002788, 12.5211854 55.7005967, 12.5210323 55.7007334, 12.5205982 55.7011543, 12.5205483 55.7012027, 12.5199582 55.7018196, 12.519857 55.7019358, 12.5197213 55.7020963)",,,,"['3', '2.5']",,,,
6571996700,8086170,0,699755433,,Mågevej,residential,40,False,499.27199999999993,"LINESTRING (12.5236944 55.6985977, 12.5239344 55.6988062, 12.5241673 55.6990204, 12.5243192 55.6991433, 12.5250015 55.6997229, 12.5251914 55.6999071, 12.5254574 55.7001318, 12.5257268 55.700348, 12.5263779 55.7009126, 12.5267987 55.7012774, 12.527124 55.7015551, 12.5274067 55.7017965, 12.528059 55.7023534)",,,,,,,,
6571996700,8086165,0,"[27283368, 699755433]",,Mågevej,residential,40,False,22.12,"LINESTRING (12.5236944 55.6985977, 12.5236317 55.6985432, 12.5234983 55.6984323)",,,,,,,,
6591781196,1678026534,0,"[706615520, 706615521, 706615522, 701918258, 303625173]",,Lille Langebro,"['cycleway', 'path']",,False,164.23200000000003,"LINESTRING (12.5812352 55.6708063, 12.5811568 55.6708155, 12.5808771 55.6708341, 12.5808166 55.6708399, 12.580725 55.6708501, 12.5806285 55.6708625, 12.5802877 55.6709211, 12.5799479 55.6710041, 12.5796224 55.6711105, 12.5793183 55.6712432, 12.579257 55.6712692, 12.5791423 55.6713297, 12.5789498 55.6714463)","['yes', 'movable']",,,7,,,,
6591781196,18054779,0,"[701918265, 701918262]",,,cycleway,,False,25.108,"LINESTRING (12.5812352 55.6708063, 12.5812887 55.6708022, 12.5813373 55.6708008, 12.5814295 55.6708021, 12.5814968 55.6708042, 12.581507 55.6708015, 12.5815145 55.6707967, 12.5815201 55.6707821, 12.5815377 55.6707329)",,,,,,,,
6591781196,1236259017,0,"[338137146, 419513907, 366348005, 419513910]",,"['Voldgården', 'Cirkelbroen']",path,,False,266.389,"LINESTRING (12.5812352 55.6708063, 12.5835142 55.6722422, 12.5835611 55.6722715, 12.5835928 55.6722949, 12.5836338 55.67232, 12.5836539 55.6723735, 12.583718 55.6724206, 12.5838678 55.6724469, 12.5839382 55.6724764, 12.5840152 55.6725375, 12.5840633 55.672565)",yes,,,,,,,
6611055554,7476474,0,607167865,,,cycleway,,False,47.279,"LINESTRING (12.5647773 55.7108875, 12.5649717 55.7109344, 12.5651408 55.7109571, 12.5651863 55.7109661, 12.5652158 55.7109805, 12.5652708 55.7110251, 12.5653302 55.7111118, 12.5653378 55.7111227)",,,,,,,,
