u,v,key,osmid,oneway,lanes,ref,name,highway,maxspeed,width,length,geometry,bridge,service,tunnel,access
7745736223,7893381684,0,846058022,False,,,Dr. Paul Dudley White Path,footway,,3,2.367,"LINESTRING (-71.0696111 42.3672995, -71.0696348 42.3673116)",,,,
7745736243,7893381683,0,846058021,False,,,Dr. Paul Dudley White Path,cycleway,,3,17.05,"LINESTRING (-71.0699113 42.3674564, -71.0697424 42.3673673)",,,,
7745736257,1528522288,0,100720750,True,3,MA 28,Charles River Dam Road,primary,30 mph,30.5,19.399,"LINESTRING (-71.0685914 42.3668736, -71.068405 42.3667665)",,,,
7745736334,64033764,0,132174583,False,,,,cycleway,,,7.09,"LINESTRING (-71.06817820000001 42.3669682, -71.068112 42.3670091)",,,,
7745736334,1047240142,0,132174583,False,,,,cycleway,,,3.487,"LINESTRING (-71.06817820000001 42.3669682, -71.0682192 42.3669601)",,,,
7745736335,1102757230,0,132174583,False,,,,cycleway,,,4.89,"LINESTRING (-71.0678171 42.3671776, -71.0677654 42.3671994)",,,,
7745736335,2925371970,0,132174583,False,,,,cycleway,,,5.244,"LINESTRING (-71.0678171 42.3671776, -71.0678722 42.3671538)",,,,
7745736336,2925371970,0,132174583,False,,,,cycleway,,,5.071,"LINESTRING (-71.0679231 42.367128, -71.0678722 42.3671538)",,,,
7745736336,2925371971,0,132174583,False,,,,cycleway,,,3.899,"LINESTRING (-71.0679231 42.367128, -71.0679609 42.3671068)",,,,
7748212272,61344397,0,301736990,False,2,MA 28,Columbus Avenue,primary,25 mph,24.4,7.013,"LINESTRING (-71.08337450000001 42.3392737, -71.083315 42.3393189)",,,,
7748212272,3058353014,0,301736990,False,2,MA 28,Columbus Avenue,primary,25 mph,24.4,47.942,"LINESTRING (-71.08337450000001 42.3392737, -71.0837669 42.3389547)",,,,
7755051353,3058388349,0,570815191,False,,,Pierre Lallement Bike Path,cycleway,,,74.163,"LINESTRING (-71.08793 42.3364133, -71.0885368 42.3359197)",,,,
7755051353,7755051355,0,570815191,False,,,Pierre Lallement Bike Path,cycleway,,,8.176,"LINESTRING (-71.08793 42.3364133, -71.0878646 42.3364687)",,,,
7755051355,7755051353,0,570815191,False,,,Pierre Lallement Bike Path,cycleway,,,8.176,"LINESTRING (-71.0878646 42.3364687, -71.08793 42.3364133)",,,,
7755051355,7755051356,0,570815191,False,,,Pierre Lallement Bike Path,cycleway,,,2.69,"LINESTRING (-71.0878646 42.3364687, -71.0878845 42.3364879)",,,,
7755051356,7755051355,0,570815191,False,,,Pierre Lallement Bike Path,cycleway,,,2.69,"LINESTRING (-71.0878845 42.3364879, -71.0878646 42.3364687)",,,,
7755051356,1410174187,0,570815191,False,,,Pierre Lallement Bike Path,cycleway,,,6.348,"LINESTRING (-71.0878845 42.3364879, -71.087825 42.3365243)",,,,
7755051359,7755051361,0,301737839,False,,,Pierre Lallement Bike Path,cycleway,,,27.246,"LINESTRING (-71.0874444 42.336766, -71.0877019 42.3366117)",,,,
7755051359,7613226110,0,301737839,False,,,Pierre Lallement Bike Path,cycleway,,,39.376,"LINESTRING (-71.0874444 42.336766, -71.0870798 42.3369957)",,,,
7755051360,5674236922,0,8842490,False,,,,footway,,,10.896,"LINESTRING (-71.087718 42.3365491, -71.0876367 42.3364717)",,,,
7755051361,64030229,0,301737839,False,,,Pierre Lallement Bike Path,cycleway,,,5.397,"LINESTRING (-71.0877019 42.3366117, -71.08773909999999 42.3365717)",,,,
7755051361,7755051359,0,301737839,False,,,Pierre Lallement Bike Path,cycleway,,,27.246,"LINESTRING (-71.0877019 42.3366117, -71.0874444 42.336766)",,,,
7755051366,61363912,0,301736990,False,2,MA 28,Columbus Avenue,primary,25 mph,24.4,10.757,"LINESTRING (-71.08726540000001 42.3367034, -71.0871654 42.3367658)",,,,
7755051366,5674236922,0,301736990,False,2,MA 28,Columbus Avenue,primary,25 mph,24.4,39.94,"LINESTRING (-71.08726540000001 42.3367034, -71.0876367 42.3364717)",,,,
7755051373,61516499,0,301736990,False,2,MA 28,Columbus Avenue,primary,25 mph,24.4,11.716,"LINESTRING (-71.0862872 42.3373126, -71.08617820000001 42.3373805)",,,,
7755051373,61483055,0,301736990,False,2,MA 28,Columbus Avenue,primary,25 mph,24.4,44.4,"LINESTRING (-71.0862872 42.3373126, -71.0867004 42.3370554)",,,,
7755051378,61483055,0,301736990,False,2,MA 28,Columbus Avenue,primary,25 mph,24.4,10.855,"LINESTRING (-71.0868014 42.3369925, -71.0867004 42.3370554)",,,,
7755051378,61363912,0,301736990,False,2,MA 28,Columbus Avenue,primary,25 mph,24.4,39.123,"LINESTRING (-71.0868014 42.3369925, -71.0871654 42.3367658)",,,,
7755051391,3874982147,0,301736990,False,2,MA 28,Columbus Avenue,primary,25 mph,24.4,2.517,"LINESTRING (-71.08575020000001 42.3376469, -71.0857268 42.3376615)",,,,
7755051391,6252452526,0,301736990,False,2,MA 28,Columbus Avenue,primary,25 mph,24.4,36.496,"LINESTRING (-71.08575020000001 42.3376469, -71.0860902 42.3374358)",,,,
7755051405,7755051413,0,301736990,False,2,MA 28,Columbus Avenue,primary,25 mph,24.4,43.258,"LINESTRING (-71.0851345 42.3380386, -71.0847361 42.3382928)",,,,
7755051405,61357854,0,301736990,False,2,MA 28,Columbus Avenue,primary,25 mph,24.4,5.734,"LINESTRING (-71.0851345 42.3380386, -71.0851873 42.3380049)",,,,
7755051413,61343519,0,301736990,False,2,MA 28,Columbus Avenue,primary,25 mph,24.4,4.699,"LINESTRING (-71.0847361 42.3382928, -71.0846928 42.3383204)",,,,
