u,v,key,osmid,oneway,lanes,ref,name,highway,maxspeed,width,length,geometry,tunnel,bridge,service,access
2944166160,2063993479,0,"[765980916, 765980917, 767983541, 768161562, 667459870]",False,,,,cycleway,,,1455.8300000000002,"LINESTRING (-71.0393799 42.3674956, -71.0393619 42.3675414, -71.0393454 42.3675865, -71.0393357 42.3676404, -71.0393255 42.3676815, -71.03930149999999 42.3677273, -71.03926629999999 42.3677727, -71.0392207 42.3678202, -71.0391387 42.3678941, -71.0390661 42.3679595, -71.0389926 42.368036, -71.0386086 42.3685209, -71.03852910000001 42.3686194, -71.0381513 42.3690512, -71.0380668 42.369159, -71.03797830000001 42.369268, -71.03789519999999 42.3693611, -71.0374587 42.369805, -71.0373242 42.3699331, -71.0371908 42.3700472, -71.0370534 42.370153, -71.03690090000001 42.3702494, -71.036485 42.3705076, -71.0363655 42.3705735, -71.03620189999999 42.3706527, -71.0360615 42.3707396, -71.0358853 42.3708789, -71.0358166 42.3709262, -71.03559919999999 42.3710633, -71.0355028 42.3711164, -71.0354062 42.3711759, -71.0353176 42.3712377, -71.0352185 42.3712928, -71.0351172 42.3713504, -71.03500990000001 42.3714064, -71.0348735 42.371481, -71.0346875 42.3716059, -71.0345561 42.371701, -71.03402060000001 42.3721408, -71.0339335 42.3722221, -71.0338986 42.3722546, -71.0338647 42.3722863, -71.0338519 42.3722982, -71.0337282 42.3724143, -71.0337095 42.3724311, -71.03339579999999 42.3727586, -71.03333189999999 42.3728224, -71.0332642 42.3728799, -71.0331856 42.3729298, -71.0330998 42.3729773, -71.0329898 42.3730269, -71.032786 42.3731279, -71.03270550000001 42.3731755, -71.0326087 42.373241, -71.0325275 42.3733009, -71.0324504 42.3733682, -71.03237559999999 42.373437, -71.03228439999999 42.3735143, -71.0321986 42.3735896, -71.03209080000001 42.3736689, -71.0319867 42.3737442, -71.0318821 42.3738333, -71.0317909 42.3739185, -71.031705 42.3740097, -71.0316246 42.3741028, -71.03159599999999 42.3741312, -71.0315468 42.3741801, -71.0314636 42.3742435, -71.0313671 42.3743168, -71.0312651 42.3743822, -71.0311888 42.3744481, -71.0311042 42.3745388, -71.0310425 42.374622, -71.03096170000001 42.3747282, -71.0308938 42.3748012, -71.0308337 42.37486, -71.0307552 42.374929, -71.0306645 42.3749908, -71.0303883 42.3751979, -71.0301587 42.3753621, -71.0301499 42.3753684, -71.0300694 42.3754239, -71.02995110000001 42.3755209, -71.0298519 42.3756041, -71.02975259999999 42.3756933, -71.0296561 42.3757864, -71.02958630000001 42.3758597, -71.029522 42.3759251, -71.0294629 42.3759825, -71.0293988 42.3760342, -71.02931270000001 42.3760975, -71.0292242 42.3761648, -71.0291411 42.3762302, -71.0290636 42.3763056, -71.0289915 42.3763836, -71.0289101 42.376467, -71.02882990000001 42.3765433, -71.0286854 42.3766583, -71.0285822 42.3767636, -71.02849260000001 42.3768514, -71.0283984 42.3769654, -71.02835279999999 42.377015, -71.0282777 42.3770863, -71.0279693 42.3773507)",,,,
3175629980,1496719353,0,136456333,False,,,,cycleway,,,10.487,"LINESTRING (-71.1839337 42.2802643, -71.1839095 42.28033, -71.1838925 42.280353)",,,,
3175629985,1496719353,0,136456333,False,,,,cycleway,,,117.53099999999998,"LINESTRING (-71.1825217 42.280332, -71.18270529999999 42.2802897, -71.1828447 42.2802699, -71.1829319 42.2802758, -71.1831183 42.2803175, -71.1833396 42.2803711, -71.1834617 42.2804048, -71.18355819999999 42.2804088, -71.1837084 42.2804048, -71.1837788 42.2803976, -71.18385000000001 42.2803795, -71.1838925 42.280353)",,,,
3175629985,1496719167,0,136456333,False,,,,cycleway,,,20.856,"LINESTRING (-71.1825217 42.280332, -71.1824639 42.2803453, -71.1822852 42.2803992)",,,,
3175629985,3175629991,0,311826796,False,,,,cycleway,,,8.358,"LINESTRING (-71.1825217 42.280332, -71.1825187 42.2803634, -71.182524 42.2803862, -71.1825346 42.2804052)",,,,
3175629991,1496719167,0,136456336,False,,,,cycleway,,,20.538,"LINESTRING (-71.1825346 42.2804052, -71.1824585 42.2804008, -71.1822852 42.2803992)",,,,
3175629991,3175631630,0,136456336,False,,,,cycleway,,,817.7989999999999,"LINESTRING (-71.1825346 42.2804052, -71.182598 42.2804088, -71.18271059999999 42.2804207, -71.1828555 42.2804485, -71.1829896 42.2804762, -71.1831291 42.2805278, -71.1832739 42.2805913, -71.1833973 42.280639, -71.1835636 42.2806826, -71.1839176 42.280762, -71.18413219999999 42.2807938, -71.1843361 42.2808295, -71.1845775 42.2808493, -71.18485099999999 42.280885, -71.1850656 42.2809287, -71.185248 42.2809605, -71.18543579999999 42.2809922, -71.1856128 42.2809962, -71.1858864 42.2810041, -71.1860044 42.2810319, -71.1861814 42.2810755, -71.18631019999999 42.281143, -71.1864657 42.2812462, -71.1865408 42.2813057, -71.1865945 42.2813931, -71.18661059999999 42.2814843, -71.1866012 42.2815697, -71.1865516 42.2816907, -71.1864563 42.2818078, -71.1863705 42.2819189, -71.1862404 42.2820241, -71.18610630000001 42.2821075, -71.1858984 42.2822007, -71.18572140000001 42.2822682, -71.1855001 42.2823615, -71.18528689999999 42.2824428, -71.1849972 42.2825262, -71.1848564 42.2825599, -71.1847116 42.2825678, -71.1845828 42.2825599, -71.1844433 42.28254, -71.1842931 42.2825321, -71.1841751 42.282552, -71.1840356 42.2825916, -71.18383849999999 42.282669, -71.18358499999999 42.2828179, -71.1833973 42.282925, -71.18326450000001 42.2829905, -71.1831036 42.2830977, -71.18291050000001 42.2832286, -71.1827428 42.2833536, -71.1825779 42.2834429, -71.18241159999999 42.2835461, -71.18233290000001 42.2835843)",,,,
3175629991,3175629985,0,311826796,False,,,,cycleway,,,8.358,"LINESTRING (-71.1825346 42.2804052, -71.182524 42.2803862, -71.1825187 42.2803634, -71.1825217 42.280332)",,,,
3175630008,1496719387,0,136456334,False,,,,cycleway,,,159.02799999999996,"LINESTRING (-71.1820158 42.2808985, -71.18173969999999 42.280879, -71.1814969 42.2808652, -71.1813011 42.2808493, -71.18115899999999 42.2808513, -71.1810839 42.2808573, -71.18102759999999 42.2808632, -71.1809645 42.280877, -71.18089209999999 42.2808929, -71.180813 42.2809188, -71.1807392 42.2809524, -71.1805863 42.2810199, -71.1803718 42.2811211, -71.1802162 42.2812065)",,,,
3175630008,1496719177,0,136456334,False,,,,cycleway,,,25.796,"LINESTRING (-71.1820158 42.2808985, -71.1820481 42.2809008, -71.1822493 42.2809127, -71.18232829999999 42.2809175)",,,,
3175630008,1496719545,0,311826795,False,,,,cycleway,,,9.903,"LINESTRING (-71.1820158 42.2808985, -71.18202669999999 42.2809318, -71.18202770000001 42.2809585, -71.18201879999999 42.2809858)",,,,
3175631568,1496719375,0,136456335,False,,,,cycleway,,,156.61299999999997,"LINESTRING (-71.1778887 42.2824438, -71.178006 42.2824448, -71.17817770000001 42.2824448, -71.1785371 42.282421, -71.1788536 42.2824011, -71.1790374 42.2823873, -71.1793217 42.2823793, -71.179547 42.2823753, -71.17978840000001 42.2823833)",,,,
3175631568,1496719221,0,136456335,False,,,,cycleway,,,131.968,"LINESTRING (-71.1778887 42.2824438, -71.1778894 42.2826651, -71.1778947 42.2827802, -71.17793090000001 42.2828734, -71.1780074 42.2830223, -71.1781026 42.2831354, -71.17820589999999 42.2832247, -71.17831320000001 42.2832882, -71.1784258 42.2833437, -71.1786034 42.2833963)",,,,
3175631568,1496719392,0,136456335,False,,,,cycleway,,,110.28299999999999,"LINESTRING (-71.1778887 42.2824438, -71.1777821 42.2824428, -71.1777565 42.2824422, -71.1776359 42.2824369, -71.1775729 42.2824071, -71.17754600000001 42.2823595, -71.1774589 42.2819408, -71.1774388 42.2818435, -71.1774106 42.281786, -71.17739450000001 42.2817542, -71.1773529 42.2817443, -71.17728870000001 42.2817364)",,,,
3175631568,1496719563,0,136456335,False,,,,cycleway,,,244.43599999999995,"LINESTRING (-71.1778887 42.2824438, -71.177888 42.2821908, -71.1778949 42.2819342, -71.17789639999999 42.2818853, -71.1779269 42.2818356, -71.17799530000001 42.2817661, -71.17805970000001 42.2817106, -71.178117 42.281667, -71.1781876 42.2816153, -71.1782474 42.2815796, -71.1783494 42.2815399, -71.1784406 42.2815161, -71.1786015 42.2814843, -71.1788804 42.2814248, -71.1790736 42.2813931, -71.17919689999999 42.2813812, -71.1794008 42.2813732, -71.1795242 42.2813851, -71.1796636 42.2813931, -71.1797924 42.281397, -71.17987290000001 42.2813931)",,,,
3175631630,3175629991,0,136456336,False,,,,cycleway,,,817.7989999999999,"LINESTRING (-71.18233290000001 42.2835843, -71.18241159999999 42.2835461, -71.1825779 42.2834429, -71.1827428 42.2833536, -71.18291050000001 42.2832286, -71.1831036 42.2830977, -71.18326450000001 42.2829905, -71.1833973 42.282925, -71.18358499999999 42.2828179, -71.18383849999999 42.282669, -71.1840356 42.2825916, -71.1841751 42.282552, -71.1842931 42.2825321, -71.1844433 42.28254, -71.1845828 42.2825599, -71.1847116 42.2825678, -71.1848564 42.2825599, -71.1849972 42.2825262, -71.18528689999999 42.2824428, -71.1855001 42.2823615, -71.18572140000001 42.2822682, -71.1858984 42.2822007, -71.18610630000001 42.2821075, -71.1862404 42.2820241, -71.1863705 42.2819189, -71.1864563 42.2818078, -71.1865516 42.2816907, -71.1866012 42.2815697, -71.18661059999999 42.2814843, -71.1865945 42.2813931, -71.1865408 42.2813057, -71.1864657 42.2812462, -71.18631019999999 42.281143, -71.1861814 42.2810755, -71.1860044 42.2810319, -71.1858864 42.2810041, -71.1856128 42.2809962, -71.18543579999999 42.2809922, -71.185248 42.2809605, -71.1850656 42.2809287, -71.18485099999999 42.280885, -71.1845775 42.2808493, -71.1843361 42.2808295, -71.18413219999999 42.2807938, -71.1839176 42.280762, -71.1835636 42.2806826, -71.1833973 42.280639, -71.1832739 42.2805913, -71.1831291 42.2805278, -71.1829896 42.2804762, -71.1828555 42.2804485, -71.18271059999999 42.2804207, -71.182598 42.2804088, -71.1825346 42.2804052)",,,,
3175631630,1496719477,0,136456336,False,,,,cycleway,,,49.811,"LINESTRING (-71.18233290000001 42.2835843, -71.1822399 42.2836295, -71.1820669 42.2837227, -71.181906 42.2838259, -71.18187380000001 42.2838696)",,,,
3175631630,3175631639,0,311826792,False,,,,cycleway,,,14.16,"LINESTRING (-71.18233290000001 42.2835843, -71.18234769999999 42.283619, -71.1823868 42.2836646, -71.1824288 42.2836846)",,,,
3175631639,1496719247,0,136456335,False,,,,cycleway,,,172.221,"LINESTRING (-71.1824288 42.2836846, -71.1825779 42.2836295, -71.1829158 42.2834866, -71.1832095 42.2833695, -71.1837299 42.2831195, -71.18389620000001 42.2830481, -71.18407860000001 42.2829687, -71.1841751 42.282933, -71.18424349999999 42.2829171)",,,,
3175631639,1496719477,0,136456335,False,,,,cycleway,,,50.126999999999995,"LINESTRING (-71.1824288 42.2836846, -71.18236330000001 42.2837088, -71.18213129999999 42.2837942, -71.18194889999999 42.2838497, -71.18187380000001 42.2838696)",,,,
3175631639,3175631630,0,311826792,False,,,,cycleway,,,14.16,"LINESTRING (-71.1824288 42.2836846, -71.1823868 42.2836646, -71.18234769999999 42.283619, -71.18233290000001 42.2835843)",,,,
3175631642,1496721326,0,136456517,False,,,,cycleway,,,190.32100000000003,"LINESTRING (-71.1814241 42.2838568, -71.181442 42.2838417, -71.1815077 42.2837704, -71.1815519 42.2836889, -71.1815814 42.2836075, -71.1815975 42.2835202, -71.1815787 42.2834111, -71.18155729999999 42.2833357, -71.1815117 42.2832603, -71.1814486 42.2831789, -71.1814164 42.2831422, -71.1813185 42.2830668, -71.1812394 42.2830084, -71.1811348 42.2829328, -71.180998 42.2828227, -71.1808116 42.2826848, -71.1807566 42.2826441, -71.1806842 42.2825837, -71.1806345 42.282525, -71.1806064 42.2824656, -71.18058689999999 42.2824424)",,,,
3175631642,1496721368,0,136456517,False,,,,cycleway,,,19.73,"LINESTRING (-71.1814241 42.2838568, -71.1813642 42.2839072, -71.1813159 42.2839528, -71.1812618 42.2839866)",,,,
3175631642,3175631646,0,311826794,False,,,,cycleway,,,11.681000000000001,"LINESTRING (-71.1814241 42.2838568, -71.1814358 42.2838998, -71.1814538 42.2839273, -71.18148549999999 42.283947)",,,,
3175631646,1496719477,0,136456335,False,,,,cycleway,,,33.083,"LINESTRING (-71.18148549999999 42.283947, -71.1816324 42.2839172, -71.18187380000001 42.2838696)",,,,
3175631646,1496721368,0,136456335,False,,,,cycleway,,,18.928,"LINESTRING (-71.18148549999999 42.283947, -71.1814124 42.2839619, -71.1812618 42.2839866)",,,,
3175631646,3175631642,0,311826794,False,,,,cycleway,,,11.681000000000001,"LINESTRING (-71.18148549999999 42.283947, -71.1814538 42.2839273, -71.1814358 42.2838998, -71.1814241 42.2838568)",,,,
3175665198,1496721366,0,136456519,False,,,,cycleway,,,69.078,"LINESTRING (-71.1815338 42.2825977, -71.1814688 42.2825796, -71.1813803 42.2825479, -71.1813105 42.2825102, -71.181214 42.2824665, -71.18115229999999 42.2824209, -71.1810933 42.2823633, -71.1810584 42.2823276, -71.1810155 42.28228, -71.1809726 42.2822304, -71.1809377 42.2821847)",,,,
3175665198,1496719223,0,136456519,False,,,,cycleway,,,37.611999999999995,"LINESTRING (-71.1815338 42.2825977, -71.1815761 42.2826094, -71.1816726 42.2826292, -71.181792 42.2826452, -71.1818792 42.2826431, -71.1819824 42.2826393)",,,,
3175665198,1496721409,0,311829646,False,,,,cycleway,,,94.67299999999999,"LINESTRING (-71.1815338 42.2825977, -71.1814791 42.2826528, -71.1814389 42.2826948, -71.1814013 42.2827142, -71.1813454 42.2827278, -71.1813008 42.282731, -71.1812309 42.2827265, -71.1811549 42.2827148, -71.1810823 42.2826883, -71.1810255 42.2826566, -71.1809757 42.2826224, -71.1809425 42.2825868, -71.18091889999999 42.2825383, -71.18090840000001 42.2824944, -71.1809049 42.2824465, -71.1808927 42.2824084, -71.1808726 42.2823786, -71.1808403 42.2823528, -71.18078749999999 42.2823157)",,,,
3185543440,1499455155,0,312687941,False,,,,cycleway,,,105.548,"LINESTRING (-71.109866 42.3063431, -71.10975689999999 42.3064359, -71.1096608 42.3065587, -71.1095598 42.3067261, -71.1095191 42.3069465, -71.1096233 42.3071163, -71.1097157 42.3071781)",,,,
3185543440,61355976,0,312687941,False,,,,cycleway,,,42.918,"LINESTRING (-71.109866 42.3063431, -71.1099457 42.3061878, -71.10997740000001 42.3059692)",,,,
3185543440,1410174520,0,312687942,False,,,,cycleway,,,68.062,"LINESTRING (-71.109866 42.3063431, -71.1100023 42.3062715, -71.1102096 42.3062747, -71.1103458 42.3063342, -71.1104126 42.306445, -71.1104732 42.3065308)",,,,
3185543450,1499455155,0,312687943,False,,,,cycleway,,,46.907000000000004,"LINESTRING (-71.1100752 42.3074904, -71.1099981 42.3073578, -71.10988639999999 42.307265, -71.1097157 42.3071781)",,,,
3306232293,519025421,0,323853886,False,,,,cycleway,,,15.829,"LINESTRING (-71.1628111 42.3353828, -71.1629318 42.3353669, -71.162994 42.3353432)",,,,
3306232293,6277632122,0,323855198,False,,,,cycleway,,,671.6739999999998,"LINESTRING (-71.1628111 42.3353828, -71.1627869 42.3353094, -71.1627574 42.3352361, -71.16270110000001 42.3351211, -71.1626448 42.335012, -71.1625803 42.334909, -71.162516 42.3348098, -71.1624436 42.3347107, -71.1623586 42.3346044, -71.1621178 42.3343344, -71.1620265 42.3342463, -71.161923 42.3341705, -71.16181949999999 42.3341023, -71.1617262 42.3340532, -71.1616228 42.3340053, -71.16152719999999 42.3339717, -71.1614122 42.3339361, -71.1612664 42.3338961, -71.161125 42.3338569, -71.1609897 42.3338143, -71.16085940000001 42.3337663, -71.1607279 42.33371, -71.16059389999999 42.3336461, -71.1597879 42.3332556, -71.1595914 42.3331527, -71.1594731 42.3330881, -71.1593723 42.3330306, -71.15928270000001 42.3329689, -71.1591873 42.3328989, -71.1590963 42.3328232, -71.1590101 42.3327494, -71.1589285 42.3326691, -71.1588053 42.3325434, -71.15849300000001 42.3322349, -71.1583971 42.332148, -71.1582712 42.3320513, -71.1581372 42.3319632, -71.1579959 42.3318865, -71.1578626 42.331824, -71.1577236 42.3317777, -71.1575754 42.3317444, -71.15744189999999 42.3317237, -71.15730929999999 42.3317142, -71.1571776 42.3317196, -71.15705010000001 42.3317324, -71.1569184 42.3317546, -71.1568425 42.3317748)",,,,
3306232293,6277632122,1,323855198,False,,,,cycleway,,,1831.017,"LINESTRING (-71.1628111 42.3353828, -71.1628272 42.3354463, -71.16284330000001 42.335547, -71.1628347 42.3356489, -71.1628053 42.3357513, -71.1627558 42.3358408, -71.1626957 42.3359223, -71.1626267 42.336, -71.1625449 42.336067, -71.1624528 42.3361297, -71.1620351 42.3363861, -71.1619268 42.3364593, -71.1618395 42.336536, -71.16176780000001 42.3366174, -71.16170219999999 42.336711, -71.16165100000001 42.3368087, -71.1616191 42.3369016, -71.16160240000001 42.337, -71.16158179999999 42.3370914, -71.16154210000001 42.3371747, -71.1614859 42.3372542, -71.16141399999999 42.3373208, -71.1613188 42.3373808, -71.16121560000001 42.337424, -71.1610991 42.3374575, -71.1609825 42.3374718, -71.1608473 42.3374691, -71.16070689999999 42.3374464, -71.160572 42.337399, -71.159554 42.3369742, -71.15941909999999 42.3369306, -71.1593128 42.3369029, -71.1592093 42.3368909, -71.1591028 42.3368933, -71.159002 42.3369116, -71.158897 42.3369404, -71.1588217 42.336974, -71.15875080000001 42.3370181, -71.15868759999999 42.3370752, -71.15863450000001 42.3371366, -71.1585975 42.3371995, -71.15857750000001 42.3372742, -71.15856909999999 42.3373446, -71.158584 42.3374386, -71.1586215 42.3375271, -71.15867009999999 42.3375925, -71.1587363 42.3376581, -71.1588165 42.3377352, -71.158883 42.337809, -71.1589354 42.3378929, -71.15896100000001 42.3379821, -71.158958 42.3380896, -71.15892119999999 42.3381891, -71.1588594 42.3382727, -71.1587847 42.3383395, -71.15869979999999 42.3383954, -71.1585949 42.3384424, -71.1584795 42.3384702, -71.1583645 42.3384773, -71.1582471 42.3384713, -71.1581206 42.3384456, -71.1579808 42.3384023, -71.1570821 42.3381021, -71.1568048 42.3380122, -71.1560667 42.3377894, -71.1559604 42.337767, -71.1558589 42.3377577, -71.15575509999999 42.3377637, -71.1556461 42.3377815, -71.1555431 42.3378128, -71.15544420000001 42.3378545, -71.1550786 42.3380108, -71.1549957 42.3380432, -71.1549263 42.3380634, -71.15484859999999 42.3380744, -71.1547583 42.3380718, -71.1546756 42.3380476, -71.1545945 42.3380162, -71.1545213 42.337962, -71.1544694 42.3378883, -71.1544512 42.3378249, -71.15444340000001 42.3377332, -71.1544444 42.3374468, -71.15446540000001 42.337031, -71.1544596 42.3369151, -71.1544463 42.3368224, -71.1544227 42.3367296, -71.1543858 42.3366398, -71.15433040000001 42.3365121, -71.1541749 42.3362261, -71.1541218 42.3361189, -71.15410989999999 42.3360949, -71.1540569 42.3359635, -71.1540102 42.3358056, -71.1540055 42.3357848, -71.1539757 42.3356524, -71.15395820000001 42.335502, -71.15395700000001 42.3353493, -71.1539672 42.3351821, -71.15398930000001 42.3350346, -71.1540232 42.3349007, -71.154076 42.3347369, -71.1546235 42.3334092, -71.15469349999999 42.3332596, -71.1547862 42.3331075, -71.1549055 42.3329496, -71.1550093 42.3328386, -71.15511069999999 42.3327426, -71.1552691 42.332605, -71.1554628 42.3324614, -71.1556357 42.3323602, -71.15650119999999 42.331906, -71.1566364 42.3318421, -71.15676670000001 42.331795, -71.1568425 42.3317748)",,,,
3330883250,7623711962,0,"[551687730, 816287923, 816287924, 822646967, 822646971]",True,,,,cycleway,,,2859.087,"LINESTRING (-71.1259317 42.3522149, -71.1258971 42.3521997, -71.1251899 42.3521147, -71.1251953 42.3520771, -71.1251314 42.3520764, -71.12510690000001 42.3520761, -71.1250424 42.3520602, -71.1249825 42.3520454, -71.1249557 42.3520413, -71.1249052 42.3520334, -71.1248741 42.3520286, -71.1247992 42.3520243, -71.1247031 42.3520192, -71.1242852 42.351996, -71.1240458 42.3519901, -71.1235882 42.3519396, -71.123516 42.3519109, -71.1234353 42.3518958, -71.1233206 42.3518744, -71.12251639999999 42.3517791, -71.1223902 42.3517558, -71.1223451 42.3517475, -71.1219639 42.351703, -71.12178590000001 42.351702, -71.1214567 42.3516652, -71.1213154 42.35164, -71.1211842 42.3516221, -71.1211316 42.351613, -71.12099240000001 42.3515724, -71.12092699999999 42.3515643, -71.120632 42.3515278, -71.1205373 42.3515161, -71.1204169 42.3515161, -71.1202892 42.3515003, -71.1197863 42.3514384, -71.11920910000001 42.3513673, -71.119044 42.351347, -71.1189771 42.3513272, -71.1188702 42.3513144, -71.1187149 42.3512959, -71.1183039 42.3512468, -71.1181371 42.3512269, -71.1177095 42.3511759, -71.1176293 42.3511808, -71.11725680000001 42.3511363, -71.11614760000001 42.3510038, -71.1160821 42.3509821, -71.11595130000001 42.350967, -71.11582110000001 42.350951, -71.1156567 42.3509315, -71.115583 42.3509227, -71.11548929999999 42.3509257, -71.1149193 42.3508554, -71.1141257 42.3507576, -71.1140133 42.3507418, -71.1139123 42.3507288, -71.1137863 42.3507125, -71.1134538 42.3506698, -71.113345 42.3506557, -71.11320980000001 42.3506547, -71.1122366 42.350539, -71.11202520000001 42.3504916, -71.1113441 42.3504145, -71.11121300000001 42.3504006, -71.11101600000001 42.3503895, -71.1109036 42.3503832, -71.1107751 42.3503759, -71.1106801 42.3503502, -71.1096644 42.3502128, -71.1095682 42.3502074, -71.1093837 42.350197, -71.1092242 42.350188, -71.10918220000001 42.3501838, -71.1090341 42.3501692, -71.1088262 42.3501437, -71.1087502 42.3501344, -71.10780099999999 42.3500179, -71.1068295 42.3499003, -71.1067539 42.3498902, -71.1066043 42.3498703, -71.10646560000001 42.3498533, -71.10505790000001 42.3496807, -71.1049165 42.3496634, -71.10388039999999 42.3495437, -71.1038032 42.3495326, -71.1035358 42.349499, -71.1028742 42.3494179, -71.1012655 42.3492287, -71.1008006 42.3491746, -71.1007549 42.3491693, -71.10061640000001 42.3491531, -71.1004526 42.3491341, -71.10015970000001 42.3490999, -71.09889509999999 42.3489645, -71.09866359999999 42.3489308, -71.0985285 42.3489159, -71.09804339999999 42.3488591, -71.09796799999999 42.3488494, -71.0977437 42.3488205, -71.09769420000001 42.3488148, -71.0975121 42.3487938, -71.0972445 42.3487629, -71.0971636 42.3487536, -71.0969561 42.3487297, -71.09691189999999 42.3487246, -71.09513490000001 42.3487582, -71.0950888 42.3487588, -71.0949743 42.3487603, -71.09487300000001 42.3487616, -71.0948338 42.3487621, -71.0936456 42.3487898, -71.0932736 42.3487968, -71.0929861 42.3487997, -71.0929477 42.3487962, -71.0928432 42.3487868, -71.09271339999999 42.348775, -71.09191869999999 42.3487891, -71.0917233 42.3487937, -71.09161539999999 42.3487974)",,yes,,
