u,v,key,osmid,oneway,name,highway,maxspeed,length,geometry,lanes,width,access,bridge,junction,tunnel,ref,service
3077654575,4192541354,0,17494576,False,Avenida Belisario Roldán,tertiary,60,42.949,"LINESTRING (-58.4120609 -34.5707822, -58.4116926 -34.5710214)",2,,,,,,,
3077654576,310679175,0,17494576,False,Avenida Belisario Roldán,tertiary,60,27.952,"LINESTRING (-58.4126979 -34.570293, -58.4128388 -34.57007)",2,,,,,,,
3077654576,5458188532,0,17494576,False,Avenida Belisario Roldán,tertiary,60,24.248,"LINESTRING (-58.4126979 -34.570293, -58.4125444 -34.5704707)",2,,,,,,,
3077654577,320028159,0,250065027,False,Avenida Belisario Roldán,tertiary,60,11.321,"LINESTRING (-58.4129406 -34.5694537, -58.4129194 -34.5693534)",2,,,,,,,
3077654577,5458188530,0,250065027,False,Avenida Belisario Roldán,tertiary,60,11.569,"LINESTRING (-58.4129406 -34.5694537, -58.4129508 -34.5695574)",2,,,,,,,
3077654578,4574260648,0,250065027,False,Avenida Belisario Roldán,tertiary,60,6.229,"LINESTRING (-58.412574 -34.5687776, -58.4125438 -34.5687274)",2,,,,,,,
3077654578,181153293,0,250065027,False,Avenida Belisario Roldán,tertiary,60,22.204,"LINESTRING (-58.412574 -34.5687776, -58.4126881 -34.5689538)",2,,,,,,,
3077654579,3447220994,0,250065027,False,Avenida Belisario Roldán,tertiary,60,4.824,"LINESTRING (-58.4123817 -34.5684287, -58.4123619 -34.5683885)",2,,,,,,,
3077654579,181153294,0,250065027,False,Avenida Belisario Roldán,tertiary,60,17.193,"LINESTRING (-58.4123817 -34.5684287, -58.4124507 -34.5685725)",2,,,,,,,
3168201125,3168201148,0,226301468,True,Billinghurst,residential,30,112.039,"LINESTRING (-58.4151357 -34.6007052, -58.4149482 -34.5997095)",2,,,,,,,
3168201128,81614075,0,226301468,True,Billinghurst,residential,30,14.174,"LINESTRING (-58.4153454 -34.601885, -58.4153204 -34.6017592)",2,,,,,,,
3168201130,81614077,0,226301468,True,Billinghurst,residential,30,10.224,"LINESTRING (-58.4149177 -34.5995466, -58.4149009 -34.5994557)",2,,,,,,,
3168201144,81614076,0,226301468,True,Billinghurst,residential,30,13.332,"LINESTRING (-58.4151685 -34.6008893, -58.415148 -34.6007706)",2,,,,,,,
3168201148,81603100,0,226301468,True,Billinghurst,residential,30,12.82,"LINESTRING (-58.4149482 -34.5997095, -58.4149273 -34.5995955)",2,,,,,,,
3168201150,3168201144,0,226301468,True,Billinghurst,residential,30,89.769,"LINESTRING (-58.4153114 -34.601688, -58.4151685 -34.6008893)",2,,,,,,,
3168951864,192905386,0,27089861,True,Arenales,residential,30,125.257,"LINESTRING (-58.3799058 -34.5941085, -58.3785375 -34.5940948)",1,,,,,,,
3171120387,195738150,0,79876747,True,Suipacha,living_street,20,11.989,"LINESTRING (-58.3800642 -34.5930232, -58.3800668 -34.5929154)",1,,,,,,,
3173678664,3077604533,0,114352733,True,Montevideo,residential,30,54.432,"LINESTRING (-58.3895002 -34.5929089, -58.3899563 -34.593223)",2,,,,,,,
3173678722,192905378,0,52990542,True,Arenales,residential,30,15.36,"LINESTRING (-58.38868 -34.5947029, -58.3885122 -34.5947014)",,,,,,,,
3176732821,671278551,0,114352700,True,Arenales,residential,30,14.878,"LINESTRING (-58.3895088 -34.5945089, -58.3893752 -34.5945851)",1,,,,,,,
3291714359,4475351508,0,322402710,True,Virrey Liniers,residential,30,14.85,"LINESTRING (-58.4124147 -34.6351686, -58.4124712 -34.6350434)",,,,,,,,
3291714360,3291714359,0,450618730,True,Virrey Liniers,residential,30,5.27,"LINESTRING (-58.4123952 -34.6352132, -58.4124147 -34.6351686)",,,,,,,,
3447220994,217961107,0,250065027,False,Avenida Belisario Roldán,tertiary,60,23.279,"LINESTRING (-58.4123619 -34.5683885, -58.4123007 -34.5681853)",2,,,,,,,
3447220994,3077654579,0,250065027,False,Avenida Belisario Roldán,tertiary,60,4.824,"LINESTRING (-58.4123619 -34.5683885, -58.4123817 -34.5684287)",2,,,,,,,
3447221014,181153291,0,250065027,False,Avenida Belisario Roldán,tertiary,60,6.753,"LINESTRING (-58.4128813 -34.5692311, -58.4128464 -34.5691776)",2,,,,,,,
3447221014,320028159,0,250065027,False,Avenida Belisario Roldán,tertiary,60,14.039,"LINESTRING (-58.4128813 -34.5692311, -58.4129194 -34.5693534)",2,,,,,,,
3447221056,4192541354,0,17494576,False,Avenida Belisario Roldán,tertiary,60,4.068,"LINESTRING (-58.4116596 -34.5710459, -58.4116926 -34.5710214)",2,,,,,,,
3447221056,181153286,0,17494576,False,Avenida Belisario Roldán,tertiary,60,16.219,"LINESTRING (-58.4116596 -34.5710459, -58.4115311 -34.5711463)",2,,,,,,,
3722216779,81556505,0,325125729,True,Deán Funes,residential,30,54.243,"LINESTRING (-58.4038977 -34.6362982, -58.4037874 -34.6367775)",,,,,,,,
3733986017,82566021,0,165274506,True,Bauness,residential,30,4.331,"LINESTRING (-58.4750323 -34.5889776, -58.4750035 -34.5890085)",2,,,,,,,
3803634347,315203734,0,607806952,True,Avenida San Juan,tertiary,60,5.971,"LINESTRING (-58.366931 -34.6215199, -58.3669147 -34.6214679)",2,,,,,,,
3803634348,2980215792,0,607806952,True,Avenida San Juan,tertiary,60,5.374,"LINESTRING (-58.3670245 -34.6216052, -58.3669778 -34.6215759)",2,,,,,,,
3803634349,3803634347,0,607806952,True,Avenida San Juan,tertiary,60,3.828,"LINESTRING (-58.3669513 -34.62155, -58.366931 -34.6215199)",2,,,,,,,
3929832165,89139248,0,449720441,True,Julián Álvarez,residential,30,4.208,"LINESTRING (-58.4222517 -34.5914537, -58.4222916 -34.5914725)",,,,,,,,
3929832167,4466582372,0,48055255,True,Julián Álvarez,residential,30,14.651,"LINESTRING (-58.4226095 -34.5916767, -58.4227236 -34.5917691)",,,,,,,,
4131908762,191211259,0,47413216,True,Julián Álvarez,residential,30,11.549,"LINESTRING (-58.4350385 -34.5999507, -58.4351373 -34.6000153)",,,,,,,,
4192541354,3077654575,0,17494576,False,Avenida Belisario Roldán,tertiary,60,42.949,"LINESTRING (-58.4116926 -34.5710214, -58.4120609 -34.5707822)",2,,,,,,,
4192541354,3447221056,0,17494576,False,Avenida Belisario Roldán,tertiary,60,4.068,"LINESTRING (-58.4116926 -34.5710214, -58.4116596 -34.5710459)",2,,,,,,,
4353358524,175992007,0,22697709,False,Avenida Presidente Pedro Montt,residential,30,12.53,"LINESTRING (-58.4163996 -34.5728896, -58.4165321 -34.5728614)",,,,,,,,
4353358524,2153043442,0,22697709,False,Avenida Presidente Pedro Montt,residential,30,13.993,"LINESTRING (-58.4163996 -34.5728896, -58.416251 -34.572919)",,,,,,,,
4353358526,4559408515,0,220822283,False,Avenida Iraola,residential,30,3.844,"LINESTRING (-58.4146641 -34.572496, -58.4146998 -34.5725142)",,,,,,,,
4353358526,175991978,0,220822283,False,Avenida Iraola,residential,30,14.838,"LINESTRING (-58.4146641 -34.572496, -58.4145219 -34.572432)",,,,,,,,
4453524055,1500798610,0,136792922,True,Virrey Cevallos,residential,30,15.417,"LINESTRING (-58.3886045 -34.6229332, -58.3885802 -34.6230704)",1,,,,,,,
4466576856,4466576857,0,23734351,True,Julián Álvarez,residential,20,9.458,"LINESTRING (-58.4108549 -34.5840249, -58.4109481 -34.5840616)",,,,,,,,
4466576857,4466576858,0,23734351,True,Julián Álvarez,residential,20,6.526,"LINESTRING (-58.4109481 -34.5840616, -58.4110068 -34.5840949)",,,,,,,,
4466576858,191173417,0,23734351,True,Julián Álvarez,residential,20,95.674,"LINESTRING (-58.4110068 -34.5840949, -58.4117888 -34.5846657)",,,,,,,,
4466582349,6098977652,0,48055255,True,Julián Álvarez,residential,30,7.275,"LINESTRING (-58.4224437 -34.5915009, -58.4224924 -34.5915526)",,,,,,,,
4466582372,195504922,0,48055255,True,Julián Álvarez,residential,30,72.821,"LINESTRING (-58.4227236 -34.5917691, -58.4233346 -34.5921885)",,,,,,,,
4466656307,4466656308,0,11027584,True,Gorriti,residential,30,12.463,"LINESTRING (-58.4234293 -34.5949891, -58.4233382 -34.5950724)",,,,,,,,
4466656308,4466656309,0,11027584,True,Gorriti,residential,30,12.461,"LINESTRING (-58.4233382 -34.5950724, -58.423243 -34.5951525)",,,,,,,,
4466656309,4466656310,0,11027584,True,Gorriti,residential,30,10.499,"LINESTRING (-58.423243 -34.5951525, -58.4231579 -34.5952158)",,,,,,,,
4466656310,81601843,0,11027584,True,Gorriti,residential,30,14.662,"LINESTRING (-58.4231579 -34.5952158, -58.4230198 -34.5952826)",,,,,,,,
4467077195,193818204,0,18686738,True,Suipacha,residential,30,162.107,"LINESTRING (-58.3801608 -34.5914332, -58.3794388 -34.590102)",2,,,,,,,
4467086202,4564231349,0,83300085,True,,residential,30,20.695,"LINESTRING (-58.379127 -34.5900738, -58.379283 -34.5899391)",1,,,,,,,
4467086203,4467086202,0,83300085,True,,residential,30,13.461,"LINESTRING (-58.3790264 -34.5901621, -58.379127 -34.5900738)",1,,,,,,,
4467086204,4467086203,0,83300085,True,,residential,30,15.16,"LINESTRING (-58.3789224 -34.5902682, -58.3790264 -34.5901621)",1,,,,,,,
4475255857,4475255858,0,47470234,True,Rondeau,residential,30,45.205,"LINESTRING (-58.4102039 -34.636898, -58.4106827 -34.6369984)",,,,,,,,
4475255858,4475255859,0,47470234,True,Rondeau,residential,30,13.867,"LINESTRING (-58.4106827 -34.6369984, -58.4108302 -34.6370271)",,,,,,,,
4475255859,206105929,0,47470234,True,Rondeau,residential,30,11.442,"LINESTRING (-58.4108302 -34.6370271, -58.410954 -34.6370417)",,,,,,,,
4475255860,206119453,0,18615141,True,Virrey Liniers,residential,30,56.209,"LINESTRING (-58.4117784 -34.637549, -58.4119158 -34.6370563)",,,,,,,,
4475255861,4475255860,0,18615141,True,Virrey Liniers,residential,30,20.955,"LINESTRING (-58.4117247 -34.6377322, -58.4117784 -34.637549)",,,,,,,,
4475255862,4475255861,0,18615141,True,Virrey Liniers,residential,30,23.684,"LINESTRING (-58.4116603 -34.6379385, -58.4117247 -34.6377322)",,,,,,,,
4475351505,206105921,0,322402710,True,Virrey Liniers,residential,30,17.152,"LINESTRING (-58.4130122 -34.6334863, -58.4130266 -34.6333325)",,,,,,,,
4475351507,6135674139,0,322402710,True,Virrey Liniers,residential,30,15.113,"LINESTRING (-58.4129688 -34.6336561, -58.4130028 -34.6335231)",,,,,,,,
4475351508,206105925,0,322402710,True,Virrey Liniers,residential,30,89.578,"LINESTRING (-58.4124712 -34.6350434, -58.4127518 -34.6342716)",,,,,,,,
4475487071,1295503839,0,114352700,True,Arenales,residential,30,5.205,"LINESTRING (-58.3899472 -34.5943273, -58.3898914 -34.5943363)",1,,,,,,,
4475487072,4475487073,0,114352700,True,Arenales,residential,30,4.753,"LINESTRING (-58.3898216 -34.5943563, -58.3897739 -34.5943732)",1,,,,,,,
4475487073,232184201,0,114352700,True,Arenales,residential,30,5.847,"LINESTRING (-58.3897739 -34.5943732, -58.3897188 -34.5943998)",1,,,,,,,
4475487074,4475487076,0,114352700,True,Arenales,residential,30,7.809,"LINESTRING (-58.38931 -34.5946199, -58.3892323 -34.5946489)",1,,,,,,,
4475487076,232184258,0,114352700,True,Arenales,residential,30,17.061,"LINESTRING (-58.3892323 -34.5946489, -58.3890617 -34.5947107)",1,,,,,,,
4497801130,3171120387,0,79876747,True,Suipacha,living_street,20,112.788,"LINESTRING (-58.3800287 -34.5940371, -58.3800642 -34.5930232)",1,,,,,,,
4559408514,2153043552,0,220822283,False,Avenida Iraola,residential,30,22.248,"LINESTRING (-58.4150929 -34.5726927, -58.4153076 -34.5727864)",,,,,,,,
4559408514,4559408515,0,220822283,False,Avenida Iraola,residential,30,41.102,"LINESTRING (-58.4150929 -34.5726927, -58.4146998 -34.5725142)",,,,,,,,
4559408515,4559408514,0,220822283,False,Avenida Iraola,residential,30,41.102,"LINESTRING (-58.4146998 -34.5725142, -58.4150929 -34.5726927)",,,,,,,,
4559408515,4353358526,0,220822283,False,Avenida Iraola,residential,30,3.844,"LINESTRING (-58.4146998 -34.5725142, -58.4146641 -34.572496)",,,,,,,,
4559408519,175991978,0,220822283,False,Avenida Iraola,residential,30,22.148,"LINESTRING (-58.4143142 -34.5723299, -58.4145219 -34.572432)",,,,,,,,
4559408519,4559408520,0,220822283,False,Avenida Iraola,residential,30,41.155,"LINESTRING (-58.4143142 -34.5723299, -58.4139363 -34.5721295)",,,,,,,,
4559408520,4559408519,0,220822283,False,Avenida Iraola,residential,30,41.155,"LINESTRING (-58.4139363 -34.5721295, -58.4143142 -34.5723299)",,,,,,,,
4559408520,175991963,0,220822283,False,Avenida Iraola,residential,30,20.275,"LINESTRING (-58.4139363 -34.5721295, -58.4138104 -34.5719795)",,,,,,,,
4562188384,237634162,0,265525492,True,Arenales,residential,30,21.041,"LINESTRING (-58.3829535 -34.5943231, -58.382725 -34.5943025)",2,,,,,,,
4562188496,195721185,0,114352713,True,Arenales,residential,30,125.021,"LINESTRING (-58.3813951 -34.5941547, -58.3800304 -34.594109)",1,,,,,,,
4562835841,175991992,0,220822283,False,Avenida Iraola,residential,30,17.192,"LINESTRING (-58.4154674 -34.5728528, -58.4156372 -34.5729188)",,,,,,,,
4562835841,2153043552,0,220822283,False,Avenida Iraola,residential,30,16.388,"LINESTRING (-58.4154674 -34.5728528, -58.4153076 -34.5727864)",,,,,,,,
4562835842,175991963,0,48052800,False,Avenida Infanta Isabel,residential,30,22.911,"LINESTRING (-58.4137728 -34.5717758, -58.4138104 -34.5719795)",,,,,,,,
4562835842,175991954,0,48052800,False,Avenida Infanta Isabel,residential,30,20.25,"LINESTRING (-58.4137728 -34.5717758, -58.4137453 -34.5715951)",,,,,,,,
4562887993,175991954,0,48052800,False,Avenida Infanta Isabel,residential,30,12.68,"LINESTRING (-58.4137421 -34.5714811, -58.4137453 -34.5715951)",,,,,,,,
4562887993,175991949,0,48052800,False,Avenida Infanta Isabel,residential,30,5.394,"LINESTRING (-58.4137421 -34.5714811, -58.4137407 -34.5714326)",,,,,,,,
4562887996,1610533324,0,48052800,False,Avenida Infanta Isabel,residential,30,8.208,"LINESTRING (-58.4137614 -34.571139, -58.4137466 -34.5712118)",,,,,,,,
4562887996,175991943,0,48052800,False,Avenida Infanta Isabel,residential,30,9.572,"LINESTRING (-58.4137614 -34.571139, -58.4137794 -34.5710542)",,,,,,,,
4562887997,4562919494,0,48052800,False,Avenida Infanta Isabel,residential,30,35.005,"LINESTRING (-58.4162206 -34.5700085, -58.4158649 -34.5701239)",,,,,,,,
4562887997,667498701,0,48052800,False,Avenida Infanta Isabel,residential,30,40.948,"LINESTRING (-58.4162206 -34.5700085, -58.4166221 -34.5698463)",,,,,,,,
4562887998,4562919508,0,48052800,False,Avenida Infanta Isabel,residential,30,33.373,"LINESTRING (-58.4170411 -34.569649, -58.4167247 -34.569798)",,,,,,,,
4562887998,1610533317,0,48052800,False,Avenida Infanta Isabel,residential,30,44.348,"LINESTRING (-58.4170411 -34.569649, -58.4174749 -34.5694716)",,,,,,,,
4562888011,175991931,0,48052800,False,Avenida Infanta Isabel,residential,30,3.788,"LINESTRING (-58.415017 -34.5703264, -58.4149771 -34.5703354)",,,,,,,,
4562888011,1610552477,0,48052800,False,Avenida Infanta Isabel,residential,30,29.519,"LINESTRING (-58.415017 -34.5703264, -58.4153303 -34.5702638)",,,,,,,,
4562919494,1610552525,0,48052800,False,Avenida Infanta Isabel,residential,30,5.982,"LINESTRING (-58.4158649 -34.5701239, -58.4158041 -34.5701436)",,,,,,,,
4562919494,4562887997,0,48052800,False,Avenida Infanta Isabel,residential,30,35.005,"LINESTRING (-58.4158649 -34.5701239, -58.4162206 -34.5700085)",,,,,,,,
4562919508,667498701,0,48052800,False,Avenida Infanta Isabel,residential,30,10.821,"LINESTRING (-58.4167247 -34.569798, -58.4166221 -34.5698463)",,,,,,,,
4562919508,4562887998,0,48052800,False,Avenida Infanta Isabel,residential,30,33.373,"LINESTRING (-58.4167247 -34.569798, -58.4170411 -34.569649)",,,,,,,,
4562919510,1610533317,0,48052800,False,Avenida Infanta Isabel,residential,30,11.426,"LINESTRING (-58.417593 -34.5694384, -58.4174749 -34.5694716)",,,,,,,,
4562919510,175991920,0,48052800,False,Avenida Infanta Isabel,residential,30,7.293,"LINESTRING (-58.417593 -34.5694384, -58.4176689 -34.5694185)",,,,,,,,
4562919541,175991897,0,48052800,False,Avenida Infanta Isabel,residential,30,2.105,"LINESTRING (-58.4186244 -34.5693058, -58.4186015 -34.5693041)",,,,,,,,
4562919541,175991890,0,48052800,False,Avenida Infanta Isabel,residential,30,22.019,"LINESTRING (-58.4186244 -34.5693058, -58.4188639 -34.5693237)",,,,,,,,
4562919543,175991870,0,48052800,False,Avenida Infanta Isabel,residential,30,9.614,"LINESTRING (-58.4194151 -34.569562, -58.4193379 -34.5695034)",,,,,,,,
4562919543,175991860,0,48052800,False,Avenida Infanta Isabel,residential,30,11.619,"LINESTRING (-58.4194151 -34.569562, -58.4195092 -34.5696321)",,,,,,,,
4562919560,175991849,0,48052800,False,Avenida Infanta Isabel,residential,30,14.89,"LINESTRING (-58.4200259 -34.5698906, -58.4198716 -34.5698483)",,,,,,,,
4562919560,4624213920,0,48052800,False,Avenida Infanta Isabel,residential,30,25.998,"LINESTRING (-58.4200259 -34.5698906, -58.4202954 -34.5699642)",,,,,,,,
4564231349,615018604,0,165267886,False,Ciclovía del Libertador,cycleway,,25.482,"LINESTRING (-58.379283 -34.5899391, -58.379439 -34.5897493)",,,,,,,,
4574260648,181153294,0,250065027,False,Avenida Belisario Roldán,tertiary,60,19.218,"LINESTRING (-58.4125438 -34.5687274, -58.4124507 -34.5685725)",2,,,,,,,
4574260648,3077654578,0,250065027,False,Avenida Belisario Roldán,tertiary,60,6.229,"LINESTRING (-58.4125438 -34.5687274, -58.412574 -34.5687776)",2,,,,,,,
4614741451,667498532,0,48052801,False,Avenida Presidente Pedro Montt,residential,30,4.294,"LINESTRING (-58.4200584 -34.5710065, -58.4201036 -34.5709962)",,,,,,,,
4614741451,175992038,0,48052801,False,Avenida Presidente Pedro Montt,residential,30,34.102,"LINESTRING (-58.4200584 -34.5710065, -58.4197111 -34.5711173)",,,,,,,,
4614795251,175992030,0,48052801,False,Avenida Presidente Pedro Montt,residential,30,27.526,"LINESTRING (-58.4183895 -34.5717602, -58.4186376 -34.5716204)",,,,,,,,
4614795251,1123089909,0,48052801,False,Avenida Presidente Pedro Montt,residential,30,23.093,"LINESTRING (-58.4183895 -34.5717602, -58.4181968 -34.5718942)",,,,,,,,
4615304971,175992045,0,107916835,True,Avenida Presidente Pedro Montt,residential,30,5.368,"LINESTRING (-58.4208596 -34.5708434, -58.4209141 -34.5708256)",,,,,,,,
4615304973,175992022,0,48052801,False,Avenida Presidente Pedro Montt,residential,30,32.008,"LINESTRING (-58.4171074 -34.5726659, -58.4173976 -34.5725054)",,,,,,,,
4615304973,175992016,0,48052801,False,Avenida Presidente Pedro Montt,residential,30,1.522,"LINESTRING (-58.4171074 -34.5726659, -58.4170935 -34.5726734)",,,,,,,,
4624168472,175991837,0,22697714,True,Avenida Infanta Isabel,residential,30,15.142,"LINESTRING (-58.4209494 -34.5704457, -58.420869 -34.5703267)",,,,,,,,
4624168473,1239327186,0,22697714,True,Avenida Infanta Isabel,residential,30,10.244,"LINESTRING (-58.4210512 -34.5706327, -58.4210189 -34.5705445)",,,,,,,,
4624213917,196280183,0,107916888,False,Avenida Infanta Isabel,residential,30,21.769,"LINESTRING (-58.4205191 -34.5700605, -58.4203095 -34.5699681)",,,,,,,,
4624213917,175991845,0,107916888,False,Avenida Infanta Isabel,residential,30,11.881,"LINESTRING (-58.4205191 -34.5700605, -58.420623 -34.5701245)",,,,,,,,
4624213920,4562919560,0,48052800,False,Avenida Infanta Isabel,residential,30,25.998,"LINESTRING (-58.4202954 -34.5699642, -58.4200259 -34.5698906)",,,,,,,,
4624213920,196280183,0,48052800,False,Avenida Infanta Isabel,residential,30,1.362,"LINESTRING (-58.4202954 -34.5699642, -58.4203095 -34.5699681)",,,,,,,,
4946320170,1239327201,0,107916819,True,,residential,30,6.924,"LINESTRING (-58.4210925 -34.5709106, -58.421037 -34.5708683)",,,,,roundabout,,,
4946320170,4614741450,0,107916850,True,Avenida Presidente Pedro Montt,residential,30,7.912,"LINESTRING (-58.4210925 -34.5709106, -58.4210068 -34.5709015)",,,,,,,,
4965152628,195721117,0,113531316,True,Suipacha,living_street,10,5.267,"LINESTRING (-58.3797539 -34.5989379, -58.3797508 -34.5989852)",1,,,,,,,
5294815177,192900536,0,226301123,True,Humahuaca,residential,30,17.406,"LINESTRING (-58.4131417 -34.6032025, -58.4129583 -34.6032439)",,,,,,,,
5409144749,195723241,0,303264702,True,México,residential,30,14.577,"LINESTRING (-58.4013156 -34.6165422, -58.4011581 -34.6165226)",,,,,,,,
5458188530,3077654577,0,250065027,False,Avenida Belisario Roldán,tertiary,60,11.569,"LINESTRING (-58.4129508 -34.5695574, -58.4129406 -34.5694537)",2,,,,,,,
