u,v,key,osmid,oneway,name,highway,maxspeed,length,geometry,lanes,junction,access,bridge,ref,width,tunnel,service
6563549683,471185586,0,340113454,True,Elpidio González,residential,30,54.43,"LINESTRING (-58.5102333 -34.6285012, -58.5106328 -34.6288639)",2,,,,,,,
6563549684,471185587,0,39328675,False,Vigo,residential,30,118.882,"LINESTRING (-58.5105814 -34.6289043, -58.5096376 -34.6296391)",,,,,,,,
6563549684,471185586,0,39328675,False,Vigo,residential,30,6.504,"LINESTRING (-58.5105814 -34.6289043, -58.5106328 -34.6288639)",,,,,,,,
6563550485,199797329,0,340113454,True,Elpidio González,residential,30,125.456,"LINESTRING (-58.5111831 -34.6293533, -58.5121128 -34.6301826)",2,,,,,,,
6563550486,199797345,0,547531032,True,Víctor Hugo,residential,30,9.874,"LINESTRING (-58.5110313 -34.6293489, -58.5111113 -34.6292893)",1,,,,,,,
6563550487,199797345,0,340113454,True,Elpidio González,residential,30,9.576,"LINESTRING (-58.5110402 -34.6292261, -58.5111113 -34.6292893)",2,,,,,,,
6565448042,7236235098,0,533676070,True,Lavalleja,residential,20,11.547,"LINESTRING (-58.4356728 -34.601736, -58.4355749 -34.6016705)",,,,,,,,
6566674370,232587589,0,30096626,False,Moliere,residential,30,8.895,"LINESTRING (-58.5025251 -34.6355494, -58.5025444 -34.635471)",,,,,,,,
6566674370,331501572,0,30096626,False,Moliere,residential,30,50.457,"LINESTRING (-58.5025251 -34.6355494, -58.5024154 -34.6359941)",,,,,,,,
6566674374,232587566,0,30096633,False,Virgilio,residential,30,8.999,"LINESTRING (-58.501364 -34.6353961, -58.5013811 -34.6353164)",,,,,,,,
6566674374,331501550,0,30096633,False,Virgilio,residential,30,73.886,"LINESTRING (-58.501364 -34.6353961, -58.5012239 -34.6360505)",,,,,,,,
6566687243,199797148,0,534562608,True,Avenida Álvarez Jonte,secondary,20,26.052,"LINESTRING (-58.5088426 -34.6217763, -58.5090371 -34.6219474)",2,,,,,,,
6566687244,4438536595,0,187965790,True,Avenida Álvarez Jonte,secondary,20,12.503,"LINESTRING (-58.5044857 -34.6190918, -58.5046034 -34.6191489)",2,,,,,,,
6567705232,232585944,0,21605790,True,Donizetti,residential,30,165.667,"LINESTRING (-58.4950875 -34.6446375, -58.4953794 -34.6431671)",1,,,,,,,
6568628762,6568628765,0,699503926,True,García de Cossio,residential,20,15.044,"LINESTRING (-58.5086434 -34.6399035, -58.5087014 -34.6400301)",2,,,,,,,
6568628765,199798648,0,699503926,True,García de Cossio,residential,20,71.259,"LINESTRING (-58.5087014 -34.6400301, -58.5092143 -34.6405124)",2,,,,,,,
6571758507,6571758508,0,28680143,False,Teniente General Juan Domingo Perón,secondary,30,14.973,"LINESTRING (-58.3685824 -34.6052333, -58.3687453 -34.6052457)",4,,,,,,,
6571758507,3432430008,0,28680143,False,Teniente General Juan Domingo Perón,secondary,30,42.371,"LINESTRING (-58.3685824 -34.6052333, -58.3681214 -34.6051983)",4,,,,,,,
6571758508,4960817188,0,28680143,False,Teniente General Juan Domingo Perón,secondary,30,15.415,"LINESTRING (-58.3687453 -34.6052457, -58.3689126 -34.6052617)",4,,,,,,,
6571758508,6571758507,0,28680143,False,Teniente General Juan Domingo Perón,secondary,30,14.973,"LINESTRING (-58.3687453 -34.6052457, -58.3685824 -34.6052333)",4,,,,,,,
6571758511,669568668,0,47059852,False,Teniente General Juan Domingo Perón,secondary,30,23.969,"LINESTRING (-58.3694363 -34.6053083, -58.3691759 -34.6052853)",4,,,,,,,
6571758511,303889590,0,699818385,False,Teniente General Juan Domingo Perón,secondary,30,40.71,"LINESTRING (-58.3694363 -34.6053083, -58.3698787 -34.6053463)",4,,,,,,,
6574571029,199795965,0,19244878,True,Melincué,residential,30,50.156,"LINESTRING (-58.5191771 -34.6196097, -58.519537 -34.6199499)",1,,,,,,,
6574656720,199796552,0,19244881,True,Nazarre,residential,30,65.611,"LINESTRING (-58.5208486 -34.6198234, -58.52038 -34.6193768)",1,,,,,,,
6574656720,258750114,0,700122825,True,Leonardo Da Vinci,residential,30,100.283,"LINESTRING (-58.5208486 -34.6198234, -58.5200167 -34.6204105)",,,,,,,,
6574656723,199796338,0,23872673,True,Nazarre,residential,30,8.626,"LINESTRING (-58.5238628 -34.6225752, -58.5239432 -34.6226157)",1,,,,,,,
6574656733,199800414,0,652541060,True,Cortina,residential,30,8.648,"LINESTRING (-58.5217027 -34.6228096, -58.5216321 -34.6228613)",2,,,,,,,
6574656734,6574656733,0,652541060,True,Cortina,residential,30,122.515,"LINESTRING (-58.5227033 -34.6220775, -58.5217027 -34.6228096)",2,,,,,,,
6574656735,471185609,0,23872673,True,Nazarre,residential,30,55.092,"LINESTRING (-58.5228421 -34.622068, -58.5233594 -34.6223215)",1,,,,,,,
6574656736,199796346,0,652541060,True,Cortina,residential,30,9.311,"LINESTRING (-58.5228429 -34.6219756, -58.5227667 -34.6220311)",2,,,,,,,
6574656737,199796346,0,23872673,True,Nazarre,residential,30,7.812,"LINESTRING (-58.5226942 -34.621994, -58.5227667 -34.6220311)",1,,,,,,,
6574656738,199796359,0,652541062,True,Víctor Hugo,residential,30,17.594,"LINESTRING (-58.5215461 -34.6215903, -58.5216865 -34.6214822)",2,,,,,,,
6574656739,199796359,0,674253428,True,Melincué,residential,30,20.24,"LINESTRING (-58.5214979 -34.6213871, -58.5216865 -34.6214822)",1,,,,,,,
6574747607,199796117,0,530013674,True,Tinogasta,residential,20,12.78,"LINESTRING (-58.5249708 -34.6205601, -58.5248764 -34.6204754)",2,,,,,,,
6574747616,258750109,0,92988180,True,Francisco Bauzá,residential,30,13.177,"LINESTRING (-58.5236883 -34.6192614, -58.5235833 -34.6193425)",1,,,,,,,
6574747617,199796263,0,652541067,True,Pedro Lozano,residential,30,55.033,"LINESTRING (-58.5225821 -34.6201219, -58.5229716 -34.620499)",2,,,,,,,
6574747617,258750107,0,700132202,True,Francisco Bauzá,residential,30,98.693,"LINESTRING (-58.5225821 -34.6201219, -58.5217757 -34.6207113)",1,,,,,,,
6575264594,6575264620,0,19244860,True,José Pedro Varela,residential,30,103.355,"LINESTRING (-58.5250519 -34.6172162, -58.5242898 -34.6165302)",1,,,,,,,
6575264620,199795954,0,19244860,True,José Pedro Varela,residential,30,9.263,"LINESTRING (-58.5242898 -34.6165302, -58.5242233 -34.6164674)",1,,,,,,,
6578869442,2089507921,0,126859245,True,,motorway_link,20,3.271,"LINESTRING (-58.5293298 -34.6361696, -58.5292981 -34.6361832)",1,,,,,,,
6578869443,2089507922,0,148065364,True,,motorway_link,20,3.541,"LINESTRING (-58.5294834 -34.6363445, -58.5294855 -34.6363127)",1,,,,,,,
6578869444,315007861,0,148065364,True,,motorway_link,20,9.672,"LINESTRING (-58.529305 -34.6367152, -58.5293172 -34.6366288)",1,,,,,,,
6578869445,6578869444,0,148065364,True,,motorway_link,20,6.695,"LINESTRING (-58.5293037 -34.6367754, -58.529305 -34.6367152)",1,,,,,,,
6580283563,2498536784,0,700712971,False,Reservistas Argentinos,residential,10,40.799,"LINESTRING (-58.5255078 -34.6354679, -58.5259421 -34.6353846)",,,,,,,,
6604065591,5515697134,0,703236472,False,Virrey Del Pino,residential,20,10.971,"LINESTRING (-58.4436462 -34.5616627, -58.4436076 -34.5615693)",2,,,,,,,
6612094155,4466507431,0,704905409,True,Avenida del Libertador,residential,20,26.91,"LINESTRING (-58.4439504 -34.5611858, -58.4436843 -34.5612885)",1,,,,,,,
6616922347,5933040868,0,18771709,True,General Martín de Gainza,residential,20,52.474,"LINESTRING (-58.4465186 -34.6078667, -58.4465215 -34.6083386)",,,,,,,,
6641964911,247909596,0,26733332,True,Avenida Ruiz Huidobro,secondary,30,12.993,"LINESTRING (-58.4898835 -34.5525823, -58.4900022 -34.5526463)",2,,,,,,,
6654444858,6654444861,0,135480862,True,Avenida Francisco Beiró,living_street,20,7.038,"LINESTRING (-58.4911318 -34.5930959, -58.4912002 -34.5931248)",1,,,,,,,
6654444859,292152864,0,135480862,True,Avenida Francisco Beiró,living_street,20,64.038,"LINESTRING (-58.4914631 -34.5932571, -58.4920298 -34.5935948)",1,,,,,,,
6654444860,1038853884,0,480725605,True,Avenida Francisco Beiró,living_street,20,15.37,"LINESTRING (-58.4903392 -34.5930694, -58.4902326 -34.5929626)",1,,,,,,,
6654444861,6654444859,0,135480862,True,Avenida Francisco Beiró,living_street,20,28.205,"LINESTRING (-58.4912002 -34.5931248, -58.4914631 -34.5932571)",1,,,,,,,
6654444869,5031477511,0,480725605,True,Avenida Francisco Beiró,living_street,20,23.686,"LINESTRING (-58.4916723 -34.5937384, -58.4914318 -34.5936598)",1,,,,,,,
6672116070,7050849861,0,10429178,True,11 de Septiembre de 1888,residential,30,35.94,"LINESTRING (-58.4489846 -34.5612645, -58.4487585 -34.5615287)",2,,,,,,,
6672560855,2836407169,0,109680458,True,Paraguay,residential,20,49.755,"LINESTRING (-58.3927397 -34.5986934, -58.3921973 -34.5986638)",2,,,,,,,
6672693019,1320979601,0,275088556,True,Marcelo T. de Alvear,residential,30,4.541,"LINESTRING (-58.3827874 -34.596819, -58.3828367 -34.5968236)",2,,,,,,,
6672693075,5387934175,0,38537094,True,Libertad,residential,20,5.984,"LINESTRING (-58.3839241 -34.6014302, -58.3839283 -34.6013765)",,,,,,,,
6672693081,5080742035,0,47304454,True,Talcahuano,residential,20,25.337,"LINESTRING (-58.3853416 -34.6006767, -58.385324 -34.6009041)",,,,,,,,
6672693082,1135635736,0,38537094,True,Libertad,residential,20,43.543,"LINESTRING (-58.3839396 -34.6012308, -58.3839699 -34.60084)",,,,,,,,
6672693086,195722252,0,47304457,True,Viamonte,residential,20,47.644,"LINESTRING (-58.3844913 -34.6004687, -58.3839718 -34.6004416)",,,,,,,,
6672693087,5385138137,0,38537093,True,Tucumán,residential,20,20.559,"LINESTRING (-58.3842072 -34.6015155, -58.3844154 -34.6015849)",,,,,,,,
6672693093,195738108,0,18686550,True,Lavalle,residential,20,74.023,"LINESTRING (-58.3844104 -34.6026414, -58.3852177 -34.6026814)",,,,,,,,
6672693096,192907674,0,38537093,True,Tucumán,residential,20,3.864,"LINESTRING (-58.3852227 -34.6015864, -58.3852643 -34.6015923)",,,,,,,,
6672693098,3075573710,0,265516520,True,Libertad,residential,20,2.061,"LINESTRING (-58.3838397 -34.6025107, -58.3838411 -34.6024922)",2,,,,,,,
6677103605,4388507040,0,444223914,True,Pasco,residential,30,7.163,"LINESTRING (-58.397435 -34.6113532, -58.3974367 -34.6112888)",,,,,,,,
6677103613,4388507038,0,333373300,True,Adolfo Alsina,residential,30,6.478,"LINESTRING (-58.3980897 -34.6119194, -58.3980192 -34.6119142)",1,,,,,,,
6677252656,196234877,0,29094526,True,Francisco Acuña de Figueroa,residential,30,87.16,"LINESTRING (-58.4206482 -34.5920064, -58.4208002 -34.5927802)",2,,,,,,,
6677677089,6677677094,0,47084002,True,La Pampa,tertiary,30,4.998,"LINESTRING (-58.4725783 -34.5754744, -58.4725336 -34.5754486)",,,,,,,,
6677677094,4865564978,0,47084002,True,La Pampa,tertiary,30,63.758,"LINESTRING (-58.4725336 -34.5754486, -58.4719636 -34.5751192)",,,,,,,,
6677880841,1009518083,0,86784004,True,Nahuel Huapi,residential,20,23.633,"LINESTRING (-58.4894779 -34.5715903, -58.4896916 -34.5717095)",,,,,,,,
6678139320,3537260493,0,48395659,True,Avenida San Isidro Labrador,tertiary,20,24.778,"LINESTRING (-58.4744028 -34.5422552, -58.4743067 -34.5424635)",,,,,,,,
6699743085,232747505,0,477606863,True,Martínez Castro,residential,30,22.197,"LINESTRING (-58.470159 -34.6454697, -58.4699831 -34.6456072)",1,,,,,,,
6699743087,6699743085,0,477606863,True,Martínez Castro,residential,30,9.888,"LINESTRING (-58.4702373 -34.6454084, -58.470159 -34.6454697)",1,,,,,,,
6699743088,6699743087,0,477606863,True,Martínez Castro,residential,30,11.091,"LINESTRING (-58.4703252 -34.6453397, -58.4702373 -34.6454084)",1,,,,,,,
6699743090,1437162838,0,47034887,True,Martínez Castro,residential,30,21.162,"LINESTRING (-58.4728177 -34.6433687, -58.4726526 -34.643502)",1,,,,,,,
6699743096,232638302,0,72489706,True,Martínez Castro,residential,30,15.448,"LINESTRING (-58.4749216 -34.6417062, -58.4747985 -34.6418013)",,,,,,,,
6709238064,6709238065,0,531521438,True,Avelino Díaz,residential,20,6.483,"LINESTRING (-58.4492107 -34.6423515, -58.4491618 -34.6423093)",,,,,,,,
6709238065,81886884,0,531521438,True,Avelino Díaz,residential,20,15.522,"LINESTRING (-58.4491618 -34.6423093, -58.4490448 -34.6422082)",,,,,,,,
6710235659,218618866,0,704905409,True,Avenida del Libertador,residential,20,7.025,"LINESTRING (-58.4435831 -34.5613209, -58.4435128 -34.5613462)",1,,,,,,,
6710235664,6717679376,0,703236472,False,Virrey Del Pino,residential,20,1.941,"LINESTRING (-58.4435354 -34.561402, -58.4435433 -34.5614182)",2,,,,,,,
6710235664,218618866,0,703236472,False,Virrey Del Pino,residential,20,6.541,"LINESTRING (-58.4435354 -34.561402, -58.4435128 -34.5613462)",2,,,,,,,
6710235668,6612094155,0,704905409,True,Avenida del Libertador,residential,20,5.692,"LINESTRING (-58.4440072 -34.561165, -58.4439504 -34.5611858)",1,,,,,,,
6711395784,4960817193,0,47034900,True,Bartolomé Mitre,residential,10,20.617,"LINESTRING (-58.3769223 -34.6069936, -58.3766977 -34.6069793)",1,,,,,,,
6711408185,195720875,0,265475498,True,Bartolomé Mitre,residential,20,10.978,"LINESTRING (-58.3836364 -34.607451, -58.3835168 -34.6074434)",,,,,,,,
6717679376,5515697134,0,703236472,False,Virrey Del Pino,residential,20,17.803,"LINESTRING (-58.4435433 -34.5614182, -58.4436076 -34.5615693)",2,,,,,,,
6717679376,6710235664,0,703236472,False,Virrey Del Pino,residential,20,1.941,"LINESTRING (-58.4435433 -34.5614182, -58.4435354 -34.561402)",2,,,,,,,
6737789907,199475557,0,47105626,True,Bravard,residential,30,140.361,"LINESTRING (-58.4380589 -34.604856, -58.439027 -34.603877)",,,,,,,,
6737859126,4406341140,0,533471498,True,Jorge Luis Borges,residential,20,16.696,"LINESTRING (-58.4273411 -34.5868742, -58.4271983 -34.5867808)",2,,,,,,,
6737859127,98249076,0,121035138,True,Serrano,residential,30,20.249,"LINESTRING (-58.4313574 -34.5894886, -58.4311849 -34.5893746)",2,,,,,,,
6737859129,81892765,0,533481290,True,Serrano,residential,20,23.097,"LINESTRING (-58.4335868 -34.59096, -58.4333877 -34.5908324)",2,,,,,,,
6737859131,81830134,0,533676025,True,Serrano,residential,20,30.401,"LINESTRING (-58.4346014 -34.5916006, -58.4343336 -34.5914389)",2,,,,,,,
6737859133,191211903,0,717450347,True,Serrano,residential,30,19.172,"LINESTRING (-58.4357666 -34.5923023, -58.4355965 -34.5922017)",2,,,,,,,
6737859134,96046444,0,170477048,True,Serrano,residential,30,18.684,"LINESTRING (-58.4379634 -34.5935972, -58.4377976 -34.5934992)",2,,,,,,,
6747294525,6747294527,0,22816644,True,República Dominicana,residential,20,15.922,"LINESTRING (-58.4153579 -34.5896426, -58.4152312 -34.5897407)",,,,,,,,
6747294527,3064233705,0,22816644,True,República Dominicana,residential,20,10.666,"LINESTRING (-58.4152312 -34.5897407, -58.4151463 -34.5898064)",,,,,,,,
6747294535,245467111,0,22816644,True,República Dominicana,residential,20,7.954,"LINESTRING (-58.4149284 -34.5899751, -58.4148651 -34.5900241)",,,,,,,,
6754784962,206114813,0,141895265,True,Tacuarí,residential,30,136.269,"LINESTRING (-58.3764995 -34.6279739, -58.3756299 -34.6289688)",,,,,,,,
6754784965,206114783,0,48024272,True,Tacuarí,residential,30,6.019,"LINESTRING (-58.3766522 -34.6277823, -58.3766211 -34.62783)",,,,,,,,
6754828248,5132218626,0,528010006,True,,service,20,12.052,"LINESTRING (-58.368779 -34.5960245, -58.3688102 -34.5959192)",,,no,,,,,
6758036274,6758036281,0,18904946,True,Moreno,residential,30,21.199,"LINESTRING (-58.3687341 -34.6111245, -58.3689644 -34.611145)",2,,,,,,,
6758036278,6758036274,0,18904946,True,Moreno,residential,30,20.963,"LINESTRING (-58.3685064 -34.611104, -58.3687341 -34.6111245)",2,,,,,,,
6758036281,1058337183,0,18904946,True,Moreno,residential,30,16.851,"LINESTRING (-58.3689644 -34.611145, -58.3691474 -34.6111618)",2,,,,,,,
6758276837,6737859133,0,717450347,True,Serrano,residential,30,26.693,"LINESTRING (-58.4360034 -34.5924424, -58.4357666 -34.5923023)",2,,,,,,,
6765174956,6063501098,0,815058352,True,Avenida Nazca,residential,20,43.897,"LINESTRING (-58.4900473 -34.6013848, -58.4898177 -34.6017314)",1,,,,,,,
6765174958,199821803,0,498133656,True,Alejandro Magariños Cervantes,residential,20,21.515,"LINESTRING (-58.4821632 -34.614674, -58.4823598 -34.6147801)",1,,,,,,,
6765175703,81574361,0,47413212,True,Julián Álvarez,residential,30,14.256,"LINESTRING (-58.4371541 -34.6013218, -58.4372762 -34.6014014)",,,,,,,,
6765175704,6765175703,0,47413212,True,Julián Álvarez,residential,30,6.552,"LINESTRING (-58.437098 -34.6012852, -58.4371541 -34.6013218)",,,,,,,,
6765175705,82653743,0,47413212,True,Julián Álvarez,residential,30,24.96,"LINESTRING (-58.4359975 -34.6005692, -58.4362123 -34.6007075)",,,,,,,,
6765175707,191211827,0,473609242,True,Julián Álvarez,residential,30,17.307,"LINESTRING (-58.4328534 -34.5985555, -58.4330042 -34.5986494)",1,,,,,,,
6767658555,199652020,0,531330963,True,Avenida de los Corrales,secondary,20,15.655,"LINESTRING (-58.503409 -34.6653123, -58.5032905 -34.6652107)",2,,,,,,,
6767658556,199651989,0,234155842,True,Avenida de los Corrales,secondary,20,14.624,"LINESTRING (-58.5049793 -34.6666321, -58.5048648 -34.6665403)",2,,,,,,,
6767658557,199651864,0,234155842,True,Avenida de los Corrales,secondary,20,12.55,"LINESTRING (-58.5073642 -34.6685998, -58.5072662 -34.6685208)",2,,,,,,,
6775981606,244472856,0,53204869,False,San Pedro de Jujuy,service,30,3.103,"LINESTRING (-58.3994483 -34.5752637, -58.3994643 -34.5752883)",,,,,,,,
6775981606,1637263407,0,53204869,False,San Pedro de Jujuy,service,30,66.473,"LINESTRING (-58.3994483 -34.5752637, -58.3991051 -34.5747369)",,,,,,,,
6780637672,5483548936,0,570374315,False,,cycleway,30,10.744,"LINESTRING (-58.4281217 -34.5599649, -58.4280851 -34.5598731)",,,,,,,,
6780637672,7113337163,0,570374315,False,,cycleway,30,13.71,"LINESTRING (-58.4281217 -34.5599649, -58.4281898 -34.5600747)",,,,,,,,
6785948519,6471250127,0,754774594,True,,service,5,13.821,"LINESTRING (-58.4477467 -34.5597096, -58.4476136 -34.559651)",2,,no,,,,,
6786609112,5339795643,0,530903531,True,Avenida Coronel Roca,secondary,30,50.961,"LINESTRING (-58.4616071 -34.6905143, -58.4612347 -34.6901733)",3,,,,,,,
6789572943,6789572944,0,723919917,True,Moreno,tertiary,20,17.711,"LINESTRING (-58.3665456 -34.6109628, -58.3667383 -34.6109775)",,,,,,,,
6789572944,479746950,0,723919918,True,Moreno,tertiary,20,6.958,"LINESTRING (-58.3667383 -34.6109775, -58.366814 -34.6109833)",,,,,,,,
6791445425,82664802,0,75104843,True,Crámer,residential,20,26.796,"LINESTRING (-58.4442095 -34.5752215, -58.4439789 -34.5753699)",,,,,,,,
6791445426,6791445425,0,75104843,True,Crámer,residential,20,74.365,"LINESTRING (-58.4448494 -34.5748096, -58.4442095 -34.5752215)",,,,,,,,
6791795262,6244628594,0,666938078,True,,service,10,3.676,"LINESTRING (-58.5213496 -34.6331977, -58.5213651 -34.6332282)",,,,,,,,
6791795262,6359092720,0,679108075,True,,service,10,2.335,"LINESTRING (-58.5213496 -34.6331977, -58.5213737 -34.6331908)",,,,,,,,
6813479139,1422573840,0,261661742,True,Ignacio de Loyola,residential,30,7.62,"LINESTRING (-58.4396499 -34.5915298, -58.4395985 -34.5915837)",,,,,,,,
6813479154,2672589206,0,722092117,True,Gorriti,residential,30,7.446,"LINESTRING (-58.4356861 -34.5860584, -58.4356278 -34.5861051)",2,,,,,,,
6818886943,4536874297,0,26549528,False,Avenida Eva Perón,secondary,30,15.513,"LINESTRING (-58.5011982 -34.6737232, -58.501055 -34.6736484)",4,,,,,,,
6818886943,3048390056,0,26549528,False,Avenida Eva Perón,secondary,30,19.341,"LINESTRING (-58.5011982 -34.6737232, -58.5013767 -34.6738165)",4,,,,,,,
6821694482,6767658557,0,234155842,True,Avenida de los Corrales,secondary,20,8.431,"LINESTRING (-58.50743 -34.6686529, -58.5073642 -34.6685998)",2,,,,,,,
6831943011,180556570,0,99621865,True,Emilio Lamarca,residential,20,123.921,"LINESTRING (-58.503584 -34.6008854, -58.5028174 -34.601804)",1,,,,,,,
6858002931,89202120,0,63033525,True,Echeverría,residential,30,11.571,"LINESTRING (-58.4504375 -34.5597585, -58.450333 -34.5597)",1,,,,,,,
6886301112,6886301113,0,735245156,True,,service,30,64.207,"LINESTRING (-58.363483 -34.5887686, -58.3627861 -34.5887033)",,,,,,,,
6886301113,6886301114,0,735245156,True,,service,30,181.541,"LINESTRING (-58.3627861 -34.5887033, -58.3608645 -34.5882997)",,,,,,,,
6886301114,6886301115,0,735245156,True,,service,30,71.82,"LINESTRING (-58.3608645 -34.5882997, -58.3600983 -34.5881608)",,,,,,,,
6886301115,6886301116,0,735245156,True,,service,30,10.294,"LINESTRING (-58.3600983 -34.5881608, -58.3600387 -34.5880823)",,,,,,,,
6886301116,6886301117,0,735245156,True,,service,30,10.679,"LINESTRING (-58.3600387 -34.5880823, -58.3599435 -34.5880268)",,,,,,,,
