u,v,key,osmid,oneway,name,highway,maxspeed,length,geometry,lanes,width,access,bridge,junction,tunnel
1139217436,1139217652,0,118838914,False,,cycleway,,15.417,"LINESTRING (-58.4989681 -34.5529247, -58.4989037 -34.5530528)",,,,,,
1139217436,1139217603,0,118838914,False,,cycleway,,28.26,"LINESTRING (-58.4989681 -34.5529247, -58.499054 -34.5526806)",,,,,,
1139217440,1139217448,0,118838914,False,,cycleway,,17.051,"LINESTRING (-58.5024121 -34.5600332, -58.5024496 -34.559883)",,,,,,
1139217440,7460816893,0,118838914,False,,cycleway,,2.888,"LINESTRING (-58.5024121 -34.5600332, -58.502404 -34.5600583)",,,,,,
1139217444,1139217586,0,118838914,False,,cycleway,,38.76,"LINESTRING (-58.4970315 -34.5571527, -58.496817 -34.5574532)",,,,,,
1139217444,1139217601,0,118838914,False,,cycleway,,20.197,"LINESTRING (-58.4970315 -34.5571527, -58.4971013 -34.5569804)",,,,,,
1139217448,1139217594,0,118838914,False,,cycleway,,162.258,"LINESTRING (-58.5024496 -34.559883, -58.5033924 -34.5586475)",,,,,,
1139217448,1139217440,0,118838914,False,,cycleway,,17.051,"LINESTRING (-58.5024496 -34.559883, -58.5024121 -34.5600332)",,,,,,
1139217452,1139217432,0,98463795,False,,cycleway,,265.736,"LINESTRING (-58.4982975 -34.5591054, -58.5003628 -34.5607842)",,,,,,
1139217452,1139217478,0,98463795,False,,cycleway,,182.147,"LINESTRING (-58.4982975 -34.5591054, -58.5002824 -34.5589994)",,,,,,
1139217466,1139217308,0,118838912,False,,cycleway,,36.262,"LINESTRING (-58.4993704 -34.5539364, -58.4991398 -34.5536713)",,,,,,
1139217466,1139217612,0,118838912,False,,cycleway,,49.015,"LINESTRING (-58.4993704 -34.5539364, -58.4996226 -34.5543252)",,,,,,
1139217468,1139217516,0,118838914,False,,cycleway,,8.515,"LINESTRING (-58.5012587 -34.5547935, -58.501174 -34.5547619)",,,,,,
1139217468,1139217427,0,118838914,False,,cycleway,,53.123,"LINESTRING (-58.5012587 -34.5547935, -58.5018188 -34.5549178)",,,,,,
1139217472,1139217633,0,118838914,False,,cycleway,,155.95,"LINESTRING (-58.5034193 -34.5583346, -58.5028415 -34.5570153)",,,,,,
1139217472,2922173922,0,118838914,False,,cycleway,,11.881,"LINESTRING (-58.5034193 -34.5583346, -58.503442 -34.5584398)",,,,,,
1139217475,1139217358,0,118838914,False,,cycleway,,12.688,"LINESTRING (-58.4964608 -34.5612358, -58.4965609 -34.5613147)",,,,,,
1139217475,1139217421,0,118838914,False,,cycleway,,12.981,"LINESTRING (-58.4964608 -34.5612358, -58.4963925 -34.5611335)",,,,,,
1139217476,1139217390,0,118838914,False,,cycleway,,26.456,"LINESTRING (-58.4970691 -34.5561499, -58.4971764 -34.5563708)",,,,,,
1139217476,1139217505,0,118838914,False,,cycleway,,40.065,"LINESTRING (-58.4970691 -34.5561499, -58.4968277 -34.5558494)",,,,,,
1139217478,1139217452,0,98463795,False,,cycleway,,182.147,"LINESTRING (-58.5002824 -34.5589994, -58.4982975 -34.5591054)",,,,,,
1139217478,1140262519,0,98463795,False,,cycleway,,9.859,"LINESTRING (-58.5002824 -34.5589994, -58.5002907 -34.5590878)",,,,,,
1139217478,1139217331,0,118838912,False,,cycleway,,51.85,"LINESTRING (-58.5002824 -34.5589994, -58.5006579 -34.5586504)",,,,,,
1139217480,1139217552,0,98463808,False,,cycleway,,126.433,"LINESTRING (-58.4966024 -34.5617384, -58.4971281 -34.5627898)",,,,,,
1139217480,1139217419,0,98463808,False,,cycleway,,44.663,"LINESTRING (-58.4966024 -34.5617384, -58.4964487 -34.5613572)",,,,,,
1139217482,1139217415,0,118838914,False,,cycleway,,237.591,"LINESTRING (-58.5004562 -34.5617382, -58.4978684 -34.561893)",,,,,,
1139217503,1140262519,0,98463795,False,,cycleway,,180.821,"LINESTRING (-58.5004433 -34.5607091, -58.5002907 -34.5590878)",,,,,,
1139217503,1139217432,0,98463795,False,,cycleway,,11.139,"LINESTRING (-58.5004433 -34.5607091, -58.5003628 -34.5607842)",,,,,,
1139217504,1139217601,0,118838914,False,,cycleway,,43.362,"LINESTRING (-58.4971817 -34.5565961, -58.4971013 -34.5569804)",,,,,,
1139217504,1139217390,0,118838914,False,,cycleway,,25.057,"LINESTRING (-58.4971817 -34.5565961, -58.4971764 -34.5563708)",,,,,,
1139217505,1139217476,0,118838914,False,,cycleway,,40.065,"LINESTRING (-58.4968277 -34.5558494, -58.4970691 -34.5561499)",,,,,,
1139217505,1139217347,0,118838914,False,,cycleway,,26.036,"LINESTRING (-58.4968277 -34.5558494, -58.4966775 -34.5556506)",,,,,,
1139217507,1139217542,0,118838912,False,,cycleway,,15.417,"LINESTRING (-58.5003736 -34.557811, -58.5003092 -34.5576829)",,,,,,
1139217507,1139217550,0,118838912,False,,cycleway,,27.783,"LINESTRING (-58.5003736 -34.557811, -58.5005881 -34.5579877)",,,,,,
1139217509,1139217413,0,118838912,False,,cycleway,,43.821,"LINESTRING (-58.5007384 -34.5585267, -58.5007062 -34.5581335)",,,,,,
1139217509,1139217331,0,118838912,False,,cycleway,,15.606,"LINESTRING (-58.5007384 -34.5585267, -58.5006579 -34.5586504)",,,,,,
1139217512,1139217537,0,98463824,False,,cycleway,,76.331,"LINESTRING (-58.5020308 -34.5559671, -58.5020984 -34.5566513)",,,,,,
1139217512,1139217616,0,118838914,False,,cycleway,,87.106,"LINESTRING (-58.5020308 -34.5559671, -58.5019652 -34.5551856)",,,,,,
1139217512,1139217547,0,118838914,False,,cycleway,,40.434,"LINESTRING (-58.5020308 -34.5559671, -58.5024513 -34.556078)",,,,,,
1139217516,1140236242,0,98562696,False,,cycleway,,123.321,"LINESTRING (-58.501174 -34.5547619, -58.4998307 -34.5548397)",,,,,,
1139217516,1139217307,0,118838914,False,,cycleway,,157.315,"LINESTRING (-58.501174 -34.5547619, -58.5010487 -34.5533509)",,,,,,
1139217516,1139217468,0,118838914,False,,cycleway,,8.515,"LINESTRING (-58.501174 -34.5547619, -58.5012587 -34.5547935)",,,,,,
1139217520,1139217347,0,118838914,False,,cycleway,,15.72,"LINESTRING (-58.4966721 -34.5555093, -58.4966775 -34.5556506)",,,,,,
1139217520,1139217386,0,118838914,False,,cycleway,,23.641,"LINESTRING (-58.4966721 -34.5555093, -58.4967633 -34.5553104)",,,,,,
1139217533,1139235952,0,118838914,False,,cycleway,,19.118,"LINESTRING (-58.4961052 -34.5586398, -58.4960971 -34.5588116)",,,,,,
1139217533,1139217631,0,118838914,False,,cycleway,,33.022,"LINESTRING (-58.4961052 -34.5586398, -58.496184 -34.55835)",,,,,,
1139217535,1139217605,0,98463825,False,,cycleway,,7.367,"LINESTRING (-58.5001644 -34.5526905, -58.5001 -34.5526508)",,,,,,
1139217535,1139217570,0,98463825,False,,cycleway,,79.35,"LINESTRING (-58.5001644 -34.5526905, -58.5002341 -34.5534018)",,,,,,
1139217537,1139217374,0,98463824,False,,cycleway,,11.695,"LINESTRING (-58.5020984 -34.5566513, -58.5021519 -34.5567468)",,,,,,
1139217537,1139217512,0,98463824,False,,cycleway,,76.331,"LINESTRING (-58.5020984 -34.5566513, -58.5020308 -34.5559671)",,,,,,
1139217542,1139217376,0,118838912,False,,cycleway,,197.494,"LINESTRING (-58.5003092 -34.5576829, -58.5001993 -34.5559091)",,,,,,
1139217542,1139217507,0,118838912,False,,cycleway,,15.417,"LINESTRING (-58.5003092 -34.5576829, -58.5003736 -34.557811)",,,,,,
1139217545,1139217421,0,118838914,False,,cycleway,,152.266,"LINESTRING (-58.4961903 -34.5597743, -58.4963925 -34.5611335)",,,,,,
1139217545,1139217648,0,118838914,False,,cycleway,,94.458,"LINESTRING (-58.4961903 -34.5597743, -58.4960833 -34.5589294)",,,,,,
1139217547,1139217512,0,118838914,False,,cycleway,,40.434,"LINESTRING (-58.5024513 -34.556078, -58.5020308 -34.5559671)",,,,,,
1139217547,1139217633,0,118838914,False,,cycleway,,110.179,"LINESTRING (-58.5024513 -34.556078, -58.5028415 -34.5570153)",,,,,,
1139217550,1139217507,0,118838912,False,,cycleway,,27.783,"LINESTRING (-58.5005881 -34.5579877, -58.5003736 -34.557811)",,,,,,
1139217550,1139217413,0,118838912,False,,cycleway,,19.488,"LINESTRING (-58.5005881 -34.5579877, -58.5007062 -34.5581335)",,,,,,
1139217552,1139217480,0,98463808,False,,cycleway,,126.433,"LINESTRING (-58.4971281 -34.5627898, -58.4966024 -34.5617384)",,,,,,
1139217552,1139217410,0,98463814,False,,cycleway,,9.054,"LINESTRING (-58.4971281 -34.5627898, -58.4970592 -34.5628482)",,,,,,
1139217552,1139217579,0,98463814,False,,cycleway,,116.179,"LINESTRING (-58.4971281 -34.5627898, -58.4977791 -34.561893)",,,,,,
1139217570,1139217535,0,98463825,False,,cycleway,,79.35,"LINESTRING (-58.5002341 -34.5534018, -58.5001644 -34.5526905)",,,,,,
1139217570,1139217307,0,98463828,False,,cycleway,,74.816,"LINESTRING (-58.5002341 -34.5534018, -58.5010487 -34.5533509)",,,,,,
1139217570,1139217614,0,98463828,False,,cycleway,,57.01,"LINESTRING (-58.5002341 -34.5534018, -58.4996127 -34.5534325)",,,,,,
1139217574,1140243896,0,118838912,False,,cycleway,,53.456,"LINESTRING (-58.5001 -34.5556197, -58.4999403 -34.5551573)",,,,,,
1139217574,1139217376,0,118838912,False,,cycleway,,33.44,"LINESTRING (-58.5001 -34.5556197, -58.5001993 -34.5559091)",,,,,,
1139217576,1139217316,0,98463823,False,,cycleway,,27.559,"LINESTRING (-58.4968599 -34.5585223, -58.4968945 -34.5587685)",,,,,,
1139217576,1139217319,0,98463823,False,,cycleway,,46.98,"LINESTRING (-58.4968599 -34.5585223, -58.4968009 -34.5581026)",,,,,,
1139217579,1139217552,0,98463814,False,,cycleway,,116.179,"LINESTRING (-58.4977791 -34.561893, -58.4971281 -34.5627898)",,,,,,
1139217579,1139217415,0,118838914,False,,cycleway,,8.177,"LINESTRING (-58.4977791 -34.561893, -58.4978684 -34.561893)",,,,,,
1139217579,1139217412,0,118838914,False,,cycleway,,7.051,"LINESTRING (-58.4977791 -34.561893, -58.4977021 -34.561893)",,,,,,
1139217581,1139217336,0,118838914,False,,cycleway,,70.45,"LINESTRING (-58.4977987 -34.553985, -58.4973695 -34.5545108)",,,,,,
1139217581,1139217371,0,118838914,False,,cycleway,,53.005,"LINESTRING (-58.4977987 -34.553985, -58.4981259 -34.5535918)",,,,,,
1139217586,1139217329,0,118838914,False,,cycleway,,15.086,"LINESTRING (-58.496817 -34.5574532, -58.4967242 -34.5575653)",,,,,,
1139217586,1139217444,0,118838914,False,,cycleway,,38.76,"LINESTRING (-58.496817 -34.5574532, -58.4970315 -34.5571527)",,,,,,
1139217588,1139217633,0,98463824,False,,cycleway,,56.891,"LINESTRING (-58.5022681 -34.5568184, -58.5028415 -34.5570153)",,,,,,
1139217588,1139217374,0,98463824,False,,cycleway,,13.29,"LINESTRING (-58.5022681 -34.5568184, -58.5021519 -34.5567468)",,,,,,
1139217591,1139217612,0,118838912,False,,cycleway,,42.729,"LINESTRING (-58.4997781 -34.5546875, -58.4996226 -34.5543252)",,,,,,
1139217591,1140236242,0,118838912,False,,cycleway,,17.596,"LINESTRING (-58.4997781 -34.5546875, -58.4998307 -34.5548397)",,,,,,
1139217594,1139217645,0,118838914,False,,cycleway,,12.991,"LINESTRING (-58.5033924 -34.5586475, -58.5034374 -34.5585367)",,,,,,
1139217594,1139217448,0,118838914,False,,cycleway,,162.258,"LINESTRING (-58.5033924 -34.5586475, -58.5024496 -34.559883)",,,,,,
1139217599,1139217427,0,118838914,False,,cycleway,,8.85,"LINESTRING (-58.5018909 -34.5549708, -58.5018188 -34.5549178)",,,,,,
1139217599,1139217650,0,118838914,False,,cycleway,,9.482,"LINESTRING (-58.5018909 -34.5549708, -58.5019369 -34.5550472)",,,,,,
1139217601,1139217444,0,118838914,False,,cycleway,,20.197,"LINESTRING (-58.4971013 -34.5569804, -58.4970315 -34.5571527)",,,,,,
1139217601,1139217504,0,118838914,False,,cycleway,,43.362,"LINESTRING (-58.4971013 -34.5569804, -58.4971817 -34.5565961)",,,,,,
1139217603,1139217605,0,98463825,False,,cycleway,,95.851,"LINESTRING (-58.499054 -34.5526806, -58.5001 -34.5526508)",,,,,,
1139217603,1139217436,0,118838914,False,,cycleway,,28.26,"LINESTRING (-58.499054 -34.5526806, -58.4989681 -34.5529247)",,,,,,
1139217603,1139217363,0,118838914,False,,cycleway,,22.891,"LINESTRING (-58.499054 -34.5526806, -58.4991237 -34.5524829)",,,,,,
1139217605,1139217603,0,98463825,False,,cycleway,,95.851,"LINESTRING (-58.5001 -34.5526508, -58.499054 -34.5526806)",,,,,,
1139217605,1139217535,0,98463825,False,,cycleway,,7.367,"LINESTRING (-58.5001 -34.5526508, -58.5001644 -34.5526905)",,,,,,
1139217608,2978254133,0,118838914,False,,cycleway,,15.065,"LINESTRING (-58.5006913 -34.5524792, -58.5005968 -34.5523683)",,,,,,
1139217608,2978253634,0,118838914,False,,cycleway,,18.048,"LINESTRING (-58.5006913 -34.5524792, -58.5007657 -34.5526295)",,,,,,
1139217612,1139217466,0,118838912,False,,cycleway,,49.015,"LINESTRING (-58.4996226 -34.5543252, -58.4993704 -34.5539364)",,,,,,
1139217612,1139217591,0,118838912,False,,cycleway,,42.729,"LINESTRING (-58.4996226 -34.5543252, -58.4997781 -34.5546875)",,,,,,
1139217614,1139217570,0,98463828,False,,cycleway,,57.01,"LINESTRING (-58.4996127 -34.5534325, -58.5002341 -34.5534018)",,,,,,
1139217614,1139217367,0,98463828,False,,cycleway,,36.929,"LINESTRING (-58.4996127 -34.5534325, -58.4992095 -34.5534372)",,,,,,
1139217616,1139217650,0,118838914,False,,cycleway,,15.606,"LINESTRING (-58.5019652 -34.5551856, -58.5019369 -34.5550472)",,,,,,
1139217616,1139217512,0,118838914,False,,cycleway,,87.106,"LINESTRING (-58.5019652 -34.5551856, -58.5020308 -34.5559671)",,,,,,
1139217631,1139217533,0,118838914,False,,cycleway,,33.022,"LINESTRING (-58.496184 -34.55835, -58.4961052 -34.5586398)",,,,,,
1139217631,1139217310,0,118838914,False,,cycleway,,48.581,"LINESTRING (-58.496184 -34.55835, -58.4964039 -34.5579524)",,,,,,
1139217633,1139217588,0,98463824,False,,cycleway,,56.891,"LINESTRING (-58.5028415 -34.5570153, -58.5022681 -34.5568184)",,,,,,
1139217633,1139217547,0,118838914,False,,cycleway,,110.179,"LINESTRING (-58.5028415 -34.5570153, -58.5024513 -34.556078)",,,,,,
1139217633,1139217472,0,118838914,False,,cycleway,,155.95,"LINESTRING (-58.5028415 -34.5570153, -58.5034193 -34.5583346)",,,,,,
1139217638,1139217345,0,118838914,False,,cycleway,,26.299,"LINESTRING (-58.4971764 -34.5550056, -58.496935 -34.5551337)",,,,,,
1139217638,1139217393,0,118838914,False,,cycleway,,17.191,"LINESTRING (-58.4971764 -34.5550056, -58.497289 -34.5548819)",,,,,,
1139217645,2922173922,0,118838914,False,,cycleway,,10.783,"LINESTRING (-58.5034374 -34.5585367, -58.503442 -34.5584398)",,,,,,
1139217645,1139217594,0,118838914,False,,cycleway,,12.991,"LINESTRING (-58.5034374 -34.5585367, -58.5033924 -34.5586475)",,,,,,
1139217648,1139217545,0,118838914,False,,cycleway,,94.458,"LINESTRING (-58.4960833 -34.5589294, -58.4961903 -34.5597743)",,,,,,
1139217648,1139235952,0,118838914,False,,cycleway,,13.16,"LINESTRING (-58.4960833 -34.5589294, -58.4960971 -34.5588116)",,,,,,
1139217650,1139217599,0,118838914,False,,cycleway,,9.482,"LINESTRING (-58.5019369 -34.5550472, -58.5018909 -34.5549708)",,,,,,
1139217650,1139217616,0,118838914,False,,cycleway,,15.606,"LINESTRING (-58.5019369 -34.5550472, -58.5019652 -34.5551856)",,,,,,
1139217652,1139217434,0,118838914,False,,cycleway,,30.461,"LINESTRING (-58.4989037 -34.5530528, -58.4986999 -34.5532693)",,,,,,
1139217652,1139217436,0,118838914,False,,cycleway,,15.417,"LINESTRING (-58.4989037 -34.5530528, -58.4989681 -34.5529247)",,,,,,
1139232070,1139232078,0,98463806,False,,cycleway,,27.424,"LINESTRING (-58.5025672 -34.5601742, -58.5024231 -34.5603904)",,,,,,
1139232078,1139217340,0,98463806,False,,cycleway,,180.289,"LINESTRING (-58.5024231 -34.5603904, -58.5013325 -34.5617403)",,,,,,
1139232078,1139232070,0,98463806,False,,cycleway,,27.424,"LINESTRING (-58.5024231 -34.5603904, -58.5025672 -34.5601742)",,,,,,
1139235952,1139217316,0,98463812,False,,cycleway,,73.178,"LINESTRING (-58.4960971 -34.5588116, -58.4968945 -34.5587685)",,,,,,
1139235952,1139217648,0,118838914,False,,cycleway,,13.16,"LINESTRING (-58.4960971 -34.5588116, -58.4960833 -34.5589294)",,,,,,
1139235952,1139217533,0,118838914,False,,cycleway,,19.118,"LINESTRING (-58.4960971 -34.5588116, -58.4961052 -34.5586398)",,,,,,
1140236242,1139217516,0,98562696,False,,cycleway,,123.321,"LINESTRING (-58.4998307 -34.5548397, -58.501174 -34.5547619)",,,,,,
1140236242,1139217591,0,118838912,False,,cycleway,,17.596,"LINESTRING (-58.4998307 -34.5548397, -58.4997781 -34.5546875)",,,,,,
1140236242,1140243896,0,118838912,False,,cycleway,,36.714,"LINESTRING (-58.4998307 -34.5548397, -58.4999403 -34.5551573)",,,,,,
1140243866,1140243910,0,98562713,False,,cycleway,,152.802,"LINESTRING (-58.4985335 -34.5566361, -58.4985604 -34.5552621)",,,,,,
1140243866,1140243919,0,98562713,False,,cycleway,,121.41,"LINESTRING (-58.4985335 -34.5566361, -58.4975465 -34.5573651)",,,,,,
1140243871,1140243878,0,98562714,False,,cycleway,,121.078,"LINESTRING (-58.5003784 -34.5609431, -58.5016985 -34.5608814)",,,,,,
1140243871,1139217432,0,661578830,False,,cycleway,,17.727,"LINESTRING (-58.5003784 -34.5609431, -58.5003628 -34.5607842)",,,,,,
1140243878,1140243871,0,98562714,False,,cycleway,,121.078,"LINESTRING (-58.5016985 -34.5608814, -58.5003784 -34.5609431)",,,,,,
1140243878,1140243917,0,98562714,False,,cycleway,,6.15,"LINESTRING (-58.5016985 -34.5608814, -58.5017502 -34.5609167)",,,,,,
1140243896,1140243916,0,98562713,False,,cycleway,,92.557,"LINESTRING (-58.4999403 -34.5551573, -58.4989343 -34.5552374)",,,,,,
1140243896,1140236242,0,118838912,False,,cycleway,,36.714,"LINESTRING (-58.4999403 -34.5551573, -58.4998307 -34.5548397)",,,,,,
1140243896,1139217574,0,118838912,False,,cycleway,,53.456,"LINESTRING (-58.4999403 -34.5551573, -58.5001 -34.5556197)",,,,,,
1140243910,1140243916,0,98562713,False,,cycleway,,34.351,"LINESTRING (-58.4985604 -34.5552621, -58.4989343 -34.5552374)",,,,,,
1140243910,1140243866,0,98562713,False,,cycleway,,152.802,"LINESTRING (-58.4985604 -34.5552621, -58.4985335 -34.5566361)",,,,,,
1140243913,1140243916,0,98562710,False,,cycleway,,24.31,"LINESTRING (-58.4989198 -34.5550191, -58.4989343 -34.5552374)",,,,,,
1140243916,1140243913,0,98562710,False,,cycleway,,24.31,"LINESTRING (-58.4989343 -34.5552374, -58.4989198 -34.5550191)",,,,,,
1140243916,1140243896,0,98562713,False,,cycleway,,92.557,"LINESTRING (-58.4989343 -34.5552374, -58.4999403 -34.5551573)",,,,,,
1140243916,1140243910,0,98562713,False,,cycleway,,34.351,"LINESTRING (-58.4989343 -34.5552374, -58.4985604 -34.5552621)",,,,,,
1140243917,1140243878,0,98562714,False,,cycleway,,6.15,"LINESTRING (-58.5017502 -34.5609167, -58.5016985 -34.5608814)",,,,,,
1140243917,1139217306,0,118838914,False,,cycleway,,99.024,"LINESTRING (-58.5017502 -34.5609167, -58.5023638 -34.5601834)",,,,,,
1140243917,3430650767,0,118838914,False,,cycleway,,12.398,"LINESTRING (-58.5017502 -34.5609167, -58.5016757 -34.5610098)",,,,,,
1140243919,1140243866,0,98562713,False,,cycleway,,121.41,"LINESTRING (-58.4975465 -34.5573651, -58.4985335 -34.5566361)",,,,,,
1140246455,2985055944,0,98564054,False,,cycleway,,15.699,"LINESTRING (-58.5010986 -34.5589676, -58.5009523 -34.5590412)",,,,,,
1140259963,1139204285,0,118838916,False,,cycleway,,7.314,"LINESTRING (-58.4984263 -34.553063, -58.4983619 -34.5530241)",,,,,,
1140259963,1139217434,0,118838916,False,,cycleway,,33.971,"LINESTRING (-58.4984263 -34.553063, -58.4986999 -34.5532693)",,,,,,
1140262519,1139217478,0,98463795,False,,cycleway,,9.859,"LINESTRING (-58.5002907 -34.5590878, -58.5002824 -34.5589994)",,,,,,
1140262519,1139217503,0,98463795,False,,cycleway,,180.821,"LINESTRING (-58.5002907 -34.5590878, -58.5004433 -34.5607091)",,,,,,
1140262519,2985055944,0,98564054,False,,cycleway,,60.806,"LINESTRING (-58.5002907 -34.5590878, -58.5009523 -34.5590412)",,,,,,
1187213507,4538346899,0,102803992,False,Bicisenda Interparques (Sector Norte),cycleway,,9.136,"LINESTRING (-58.4645334 -34.5439888, -58.4644986 -34.5439118)",,,,,,
1200430549,2376693735,0,92145412,False,Bicisenda Interparques (Sector Sur),cycleway,,56.761,"LINESTRING (-58.4509994 -34.594862, -58.4514886 -34.5951757)",,,,,,
1200430549,1912405871,0,92145412,False,Bicisenda Interparques (Sector Sur),cycleway,,3.752,"LINESTRING (-58.4509994 -34.594862, -58.4510272 -34.5948372)",,,,,,
1200430551,4475815416,0,165356878,False,Bicisenda Interparques (Sector Norte),cycleway,,2.704,"LINESTRING (-58.4494851 -34.5934778, -58.4495135 -34.5934845)",,,,,,
1200430551,1069847332,0,165356878,False,Bicisenda Interparques (Sector Norte),cycleway,,111.21,"LINESTRING (-58.4494851 -34.5934778, -58.448644 -34.5927561)",,,,,,
1239327215,4566217788,0,205313299,False,Ciclovía del Libertador,cycleway,,5.105,"LINESTRING (-58.4235178 -34.5704782, -58.4234727 -34.5705052)",,,,,,
1239327215,801171789,0,205313299,False,Ciclovía del Libertador,cycleway,,15.186,"LINESTRING (-58.4235178 -34.5704782, -58.4236657 -34.5704164)",,,,,,
1239327245,1074582312,0,463680549,False,Ciclovía del Libertador,cycleway,,23.284,"LINESTRING (-58.4218895 -34.5714573, -58.421663 -34.5715525)",,,,,,
1239327245,4574356249,0,463680549,False,Ciclovía del Libertador,cycleway,,8.489,"LINESTRING (-58.4218895 -34.5714573, -58.4219719 -34.5714223)",,,,,,
