u,v,key,osmid,oneway,name,highway,maxspeed,length,geometry,lanes,width,tunnel,bridge,access,junction,ref,service
89354489,89354500,0,533474858,True,Soler,residential,20,128.494,"LINESTRING (-58.4356116 -34.5784525, -58.4366152 -34.5776447)",2,,,,,,,
89361164,96131155,0,"[657006216, 657006214]",True,"['Tronador', 'Manuela Pedraza']",residential,30,253.85299999999998,"LINESTRING (-58.4824737 -34.5603918, -58.4824384 -34.5603725, -58.4814544 -34.5598335, -58.4810041 -34.5604418, -58.4806683 -34.5609315)",,,,,,,,
89578924,2596196087,0,86114738,False,Avenida Melián,residential,30,15.906,"LINESTRING (-58.4707943 -34.5659835, -58.470673 -34.5660859)",,,,,,,,
89579134,241898723,0,165273453,False,Bicisenda Interparques (Sector Norte),cycleway,,290.34700000000004,"LINESTRING (-58.4849891 -34.5500419, -58.4859298 -34.550508, -58.4868482 -34.551025, -58.4875835 -34.5514107, -58.487644 -34.5514637)",,,,,,,,
89585850,206175751,0,122183811,True,Amenábar,residential,30,360.25300000000004,"LINESTRING (-58.4663761 -34.5545265, -58.4669908 -34.5540657, -58.4672046 -34.5538919, -58.4673475 -34.5537387, -58.4681164 -34.5527146, -58.4687136 -34.5519483)",,,,,,,,
89585850,4577862258,0,"[483144377, 510332946, 318899715]",True,Iberá,residential,30,879.266,"LINESTRING (-58.4663761 -34.5545265, -58.4671114 -34.5549105, -58.4680332 -34.5554311, -58.4687721 -34.5558582, -58.4689339 -34.5559518, -58.4698917 -34.556495, -58.4707225 -34.5569484, -58.4708567 -34.5570216, -58.471857 -34.5575552, -58.4727396 -34.5580505, -58.4733685 -34.5584103, -58.4741587 -34.5588242, -58.4742515 -34.5588798, -58.4743527 -34.5589252)",,,,,,,,
92583898,92584992,0,62943963,True,Avenida Congreso,secondary,60,101.591,"LINESTRING (-58.4604133 -34.5543574, -58.4594738 -34.5538716)",2,,,,,,,
92595166,92595165,0,10596521,True,Arribeños,residential,20,249.304,"LINESTRING (-58.443051 -34.5665981, -58.4446202 -34.5647659)",2,,,,,,,
92595166,89318596,0,374224416,True,Teodoro García,residential,30,108.417,"LINESTRING (-58.443051 -34.5665981, -58.4436041 -34.5672224, -58.4437488 -34.5673858)",2,,,,,,,
92595642,92595166,0,374224416,True,Teodoro García,residential,30,110.721,"LINESTRING (-58.4423383 -34.5657937, -58.443051 -34.5665981)",2,,,,,,,
92600036,4574369706,0,48055259,True,Paraguay,residential,20,71.044,"LINESTRING (-58.4185656 -34.5890434, -58.4180008 -34.5894816)",,,,,,,,
92600036,181074112,0,48055260,True,Julián Álvarez,residential,30,193.729,"LINESTRING (-58.4185656 -34.5890434, -58.4190414 -34.5893241, -58.4202752 -34.5900703)",,,,,,,,
96046435,96075126,0,533471500,True,Nicaragua,residential,20,110.112,"LINESTRING (-58.4270569 -34.5866878, -58.4261959 -34.5873793)",,,,,,,,
96046435,96046429,0,"[533471497, 717450346, 46936852]",True,Jorge Luis Borges,residential,"['20', '30']",638.118,"LINESTRING (-58.4270569 -34.5866878, -58.4260622 -34.5860308, -58.4253716 -34.5855889, -58.4243654 -34.5847763, -58.4242223 -34.5846631, -58.4230507 -34.5837261, -58.4219263 -34.5828131)",2,,,,,,,
96046443,98249076,0,"[533676025, 533481290, 717450347, 121035138]",True,Serrano,residential,"['20', '30']",636.305,"LINESTRING (-58.4367005 -34.5928549, -58.4360034 -34.5924424, -58.4357666 -34.5923023, -58.4355965 -34.5922017, -58.4346014 -34.5916006, -58.4343336 -34.5914389, -58.4335868 -34.59096, -58.4333877 -34.5908324, -58.4321543 -34.5900116, -58.4316988 -34.5897142, -58.4313574 -34.5894886, -58.4311849 -34.5893746)",2,,,,,,,
96046444,96046443,0,717450348,True,Serrano,residential,20,123.36,"LINESTRING (-58.4377976 -34.5934992, -58.4367005 -34.5928549)",2,,,,,,,
96046444,191211827,0,261661747,True,Ignacio de Loyola,residential,30,721.462,"LINESTRING (-58.4377976 -34.5934992, -58.4370174 -34.5943274, -58.4361842 -34.5952233, -58.4353436 -34.5961535, -58.4344432 -34.5970928, -58.4337855 -34.5978049, -58.4330042 -34.5986494)",1,,,,,,,
96063332,96063334,0,226665347,True,Echeverría,residential,30,99.523,"LINESTRING (-58.4586209 -34.5645997, -58.4578791 -34.5641546, -58.4577425 -34.5640726)",,,,,,,,
96063334,97804965,0,"[63033513, 226665347, 433770387, 63033525]",True,Echeverría,residential,30,428.1810000000001,"LINESTRING (-58.4577425 -34.5640726, -58.4568624 -34.56355, -58.4560952 -34.5631071, -58.4559542 -34.5630266, -58.455919 -34.5630058, -58.4558789 -34.562982, -58.4558076 -34.5629397, -58.4552888 -34.5626328, -58.4548767 -34.5623886, -58.4547999 -34.5623431, -58.4544085 -34.5621042, -58.4540174 -34.5618794, -58.4539389 -34.561833)","['1', '2']",,,,,,,
96063334,89585850,0,"[122183811, 295177813, 304564861, 304564862]",True,Amenábar,residential,"['20', '30']",1326.7710000000002,"LINESTRING (-58.4577425 -34.5640726, -58.4585646 -34.5631256, -58.4589462 -34.5626716, -58.4593727 -34.5621643, -58.4601658 -34.5612473, -58.4609768 -34.5603191, -58.4617606 -34.5593896, -58.4624025 -34.5586669, -58.4629381 -34.5580563, -58.4629798 -34.5580087, -58.4630631 -34.5579137, -58.4636925 -34.5571792, -58.4643324 -34.5564156, -58.4650301 -34.5555789, -58.4651052 -34.5554905, -58.4652185 -34.5553933, -58.4653868 -34.5552563, -58.46628 -34.5545974, -58.4663761 -34.5545265)",2,,,,,,,
96095045,92610042,0,10811629,True,Capitán General Ramón Freire,residential,30,145.776,"LINESTRING (-58.4422712 -34.5807115, -58.4429183 -34.5802414, -58.4429706 -34.5801994, -58.4430336 -34.5801685, -58.443098 -34.5801553, -58.4431811 -34.580152, -58.4432973 -34.5801549, -58.443403 -34.5801485, -58.4434597 -34.5801394, -58.443538 -34.5801132, -58.443603 -34.5800946)",,,,,,,,
96095045,89182930,0,"[218815408, 11027572]",True,"['Dorrego', 'Gorriti']",residential,30,301.405,"LINESTRING (-58.4422712 -34.5807115, -58.4425029 -34.5809382, -58.4413885 -34.5817882, -58.4403287 -34.582558)",2,,,,,,,
96131155,89286183,0,657006216,True,Tronador,residential,30,130.918,"LINESTRING (-58.4806683 -34.5609315, -58.4799401 -34.5619447)",,,,,,,,
96131172,224123516,0,22697228,True,Nueva York,residential,40,657.283,"LINESTRING (-58.4963945 -34.590711, -58.497543 -34.5914144, -58.4988159 -34.5922061, -58.5001625 -34.5930452, -58.5015032 -34.5938433, -58.5021358 -34.5942601)",,,,,,,,
96131174,89350092,0,534848166,True,Vallejos,residential,20,129.733,"LINESTRING (-58.4973968 -34.5857034, -58.4962658 -34.5850004)",,,,,,,,
96131174,89238645,0,"[308167160, 308167161, 569668771, 136449185]",True,Estado Plurinacional de Bolivia,residential,40,674.1259999999999,"LINESTRING (-58.4973968 -34.5857034, -58.498045 -34.584983, -58.4987776 -34.5841767, -58.4995949 -34.5832966, -58.5003146 -34.5824563, -58.501121 -34.5816156, -58.5016459 -34.5810585, -58.5017938 -34.5808892, -58.5018354 -34.5808723)",,,,,,,,
97804965,89202120,0,63033525,True,Echeverría,residential,30,406.5690000000001,"LINESTRING (-58.4539389 -34.561833, -58.4530327 -34.5612959, -58.4523385 -34.5608845, -58.4521438 -34.5607735, -58.4513595 -34.5603047, -58.4512504 -34.5602443, -58.4504623 -34.5597727, -58.4504375 -34.5597585, -58.450333 -34.5597)",1,,,,,,,
97835890,97835894,0,533879221,True,Olleros,residential,20,114.424,"LINESTRING (-58.4490853 -34.5793327, -58.4485427 -34.5784057)",,,,,,,,
97835890,82699725,0,"[88265414, 88106311, 101815052, 176605004, 176605005, 101885071, 10063248, 101815090, 471617338]",True,"['Virrey Loreto', 'General Enrique Martínez', 'Superí']",residential,30,1632.9560000000001,"LINESTRING (-58.4490853 -34.5793327, -58.4499517 -34.578907, -58.4510733 -34.5783836, -58.452014 -34.5779668, -58.4537072 -34.5771309, -58.4541546 -34.5769187, -58.4544826 -34.5767602, -58.4546672 -34.5766763, -58.4547857 -34.5766225, -58.4550942 -34.5765068, -58.4555859 -34.5763595, -58.4567151 -34.5760787, -58.4563001 -34.5755231, -58.4572417 -34.575187, -58.4582155 -34.5748314, -58.4594054 -34.5744043, -58.459819 -34.5742436, -58.4604357 -34.5739729, -58.4605115 -34.5739406, -58.4605902 -34.5739029, -58.4613852 -34.5735521, -58.4615415 -34.5734783, -58.4617013 -34.5734002, -58.4630177 -34.5719209, -58.4631336 -34.5717858)",,,,,,,,
97957460,191931807,0,"[419511113, 293057377]",True,Avenida Monroe,secondary,"['20', '60']",248.195,"LINESTRING (-58.4521332 -34.5536467, -58.4532842 -34.5543288, -58.454129 -34.5548572, -58.4542615 -34.5549342, -58.454318 -34.5549671)",2,,,,,,,
97957460,97957445,0,533806074,True,Montañeses,residential,20,126.826,"LINESTRING (-58.4521332 -34.5536467, -58.4513955 -34.5545056, -58.451332 -34.554577)",1,,,,,,,
98249076,96046435,0,"[121035137, 22375842, 48114506, 533471498, 176605230]",True,"['Serrano', 'Jorge Luis Borges']",residential,"['20', '30']",501.9750000000001,"LINESTRING (-58.4311849 -34.5893746, -58.4306719 -34.589052, -58.4305498 -34.5889695, -58.4304653 -34.5889425, -58.429901 -34.5888864, -58.4298561 -34.5888451, -58.429835 -34.5888041, -58.4298282 -34.5887587, -58.4298321 -34.5887081, -58.4298616 -34.5886539, -58.4298416 -34.5885954, -58.429811 -34.5885439, -58.4297814 -34.5885024, -58.4297348 -34.5884474, -58.4296596 -34.5883874, -58.4291347 -34.5880533, -58.4286358 -34.5877162, -58.4281297 -34.5873898, -58.4273411 -34.5868742, -58.4271983 -34.5867808, -58.4270569 -34.5866878)",2,,,,,,,
98249076,195776342,0,"[48114505, 121035125, 11027583]",True,Gorriti,residential,30,716.976,"LINESTRING (-58.4311849 -34.5893746, -58.4302358 -34.5899909, -58.4292003 -34.5906891, -58.4280302 -34.5914209, -58.426851 -34.5921707, -58.426073 -34.5927708, -58.4251918 -34.5935117)",2,,,,,,,
99120896,99121268,0,10308244,True,Blanco Encalada,residential,30,244.516,"LINESTRING (-58.490183 -34.5777933, -58.4910024 -34.5782617, -58.4912572 -34.5784151, -58.4922606 -34.5789877, -58.4923726 -34.5790523)",,,,,,,,
99121268,3641731174,0,272794145,True,Ceretti,residential,30,111.353,"LINESTRING (-58.4923726 -34.5790523, -58.4930213 -34.5782052)",,,,,,,,
104324991,104324994,0,449608253,False,Guatemala,residential,30,131.401,"LINESTRING (-58.436011 -34.5771008, -58.4349759 -34.5779194)",,,,,,,,
104324991,104324987,0,449608254,True,Guatemala,residential,30,134.504,"LINESTRING (-58.436011 -34.5771008, -58.4370602 -34.5762541)",,,,,,,,
104324994,104324991,0,449608253,False,Guatemala,residential,30,131.401,"LINESTRING (-58.4349759 -34.5779194, -58.436011 -34.5771008)",,,,,,,,
104324994,104325002,0,11665681,True,Guatemala,residential,30,504.10600000000005,"LINESTRING (-58.4349759 -34.5779194, -58.4339649 -34.5787238, -58.4329481 -34.5795263, -58.4319397 -34.5803389, -58.4310126 -34.5810665)",,,,,,,,
107929882,82625953,0,11975155,True,French,residential,30,668.3170000000001,"LINESTRING (-58.4076106 -34.5855658, -58.4067269 -34.5862577, -58.4066142 -34.586346, -58.4055011 -34.5871937, -58.4045971 -34.5877417, -58.4040867 -34.5880539, -58.4030437 -34.588648, -58.4019036 -34.5892916)",2,,,,,,,
107929882,177174279,0,110151079,True,Avenida Coronel Díaz,secondary,60,77.931,"LINESTRING (-58.4076106 -34.5855658, -58.4076586 -34.585633, -58.4078273 -34.585869, -58.4079919 -34.5860992, -58.4080424 -34.5861698)",5,,,,,,,
107930734,192000826,0,"[11975155, 114352718]",True,French,residential,30,310.259,"LINESTRING (-58.4008914 -34.5899061, -58.4003782 -34.5902112, -58.3992388 -34.590864, -58.3981219 -34.5915145)",2,,,,,,,
107930734,4670271970,0,"[113531281, 113531313, 472800364, 259140709]",True,"['Ecuador', 'Tomás Manuel de Anchorena']",residential,30,721.9979999999999,"LINESTRING (-58.4008914 -34.5899061, -58.4024487 -34.5909863, -58.4024797 -34.5911236, -58.4027919 -34.5921009, -58.4030473 -34.5929294, -58.4036185 -34.594111, -58.4041596 -34.5952654, -58.4043023 -34.5955443)",1,,,,,,,
177174279,192897706,0,"[47088480, 110151079, 48114508, 548646544, 533390515]",True,Avenida Coronel Díaz,secondary,60,816.597,"LINESTRING (-58.4080424 -34.5861698, -58.4083268 -34.5865678, -58.4090454 -34.587573, -58.4095167 -34.588243, -58.4097681 -34.5885842, -58.4098695 -34.5887219, -58.4100839 -34.5890066, -58.4103103 -34.5892882, -58.4111692 -34.5903359, -58.4120091 -34.5913119, -58.4121708 -34.5914999, -58.4123351 -34.5916908, -58.4123796 -34.5917426, -58.4124234 -34.5917935, -58.4128745 -34.5923373)","['4', '5']",,,,,,,
181074112,196222943,0,29094526,True,Francisco Acuña de Figueroa,residential,30,597.534,"LINESTRING (-58.4202752 -34.5900703, -58.4205644 -34.5915744, -58.4206482 -34.5920064, -58.4208002 -34.5927802, -58.421054 -34.5941394, -58.4213079 -34.5953763)",2,,,,,,,
181074112,195776342,0,"[449720441, 48055255]",True,Julián Álvarez,residential,30,593.0169999999999,"LINESTRING (-58.4202752 -34.5900703, -58.4222517 -34.5914537, -58.4222916 -34.5914725, -58.4224437 -34.5915009, -58.4224924 -34.5915526, -58.4226095 -34.5916767, -58.4227236 -34.5917691, -58.4233346 -34.5921885, -58.4242838 -34.5928665, -58.4251719 -34.5934977, -58.4251918 -34.5935117)",,,,,,,,
181086465,2305826861,0,221694231,False,Fragata Presidente Sarmiento,residential,30,13.153,"LINESTRING (-58.4556663 -34.6106936, -58.4555923 -34.610795)",2,,,,,,,
181086465,199354464,0,222045595,True,Fragata Presidente Sarmiento,residential,30,396.146,"LINESTRING (-58.4556663 -34.6106936, -58.456338 -34.6096967, -58.4568715 -34.608945, -58.457823 -34.6076049)",2,,,,,,,
181113597,81604575,0,348072976,True,Teniente General Juan Domingo Perón,residential,30,137.22,"LINESTRING (-58.4147364 -34.6071442, -58.4160794 -34.6069828, -58.41622 -34.6069659)",2,,,,,,,
191173197,217886894,0,66403574,True,Julián Álvarez,residential,30,254.252,"LINESTRING (-58.4156637 -34.5873208, -58.4170668 -34.5881612, -58.4179154 -34.5886594)",,,,,,,,
191173446,191173197,0,"[273824875, 48397533, 66403574]",True,Julián Álvarez,residential,30,292.413,"LINESTRING (-58.4131618 -34.5856971, -58.4139047 -34.5862821, -58.4140559 -34.5863952, -58.4151789 -34.5870477, -58.4156637 -34.5873208)",,,,,,,,
191173446,677562328,0,"[53652416, 53652417]",True,Arenales,residential,20,409.0299999999999,"LINESTRING (-58.4131618 -34.5856971, -58.4123156 -34.5862927, -58.4116401 -34.5867489, -58.4109787 -34.5872286, -58.4104372 -34.5876043, -58.4103718 -34.5876508, -58.410206 -34.5877647, -58.4100974 -34.5878401, -58.4100706 -34.5878594, -58.4097555 -34.5880773)",,,building_passage,,,,,
191211827,196138071,0,"[261661747, 18950367]",True,"['Humahuaca', 'Ignacio de Loyola']",residential,30,547.182,"LINESTRING (-58.4330042 -34.5986494, -58.4321937 -34.5994816, -58.4314046 -34.6003373, -58.4310392 -34.6007736, -58.4309828 -34.6008377, -58.4309329 -34.6008788, -58.4308766 -34.6009016, -58.4308113 -34.6009162, -58.4299388 -34.6009827, -58.4283914 -34.6011468)",1,,,,,,,
191211827,199457720,0,"[47413216, 533676066, 473609242, 47413212, 533676062]",True,Julián Álvarez,residential,"['20', '30']",786.97,"LINESTRING (-58.4330042 -34.5986494, -58.433946 -34.5992404, -58.4340898 -34.5993307, -58.4350385 -34.5999507, -58.4351373 -34.6000153, -58.4359975 -34.6005692, -58.4362123 -34.6007075, -58.437098 -34.6012852, -58.4371541 -34.6013218, -58.4372762 -34.6014014, -58.4384931 -34.6021875, -58.4397773 -34.6030089)",1,,,,,,,
191931807,180279224,0,176605352,True,11 de Septiembre de 1888,residential,30,124.447,"LINESTRING (-58.454318 -34.5549671, -58.4539485 -34.5553875, -58.4535875 -34.5557983, -58.4535212 -34.5558737)",,,,,,,,
191931807,241875223,0,176605353,True,Avenida Monroe,secondary,30,52.875,"LINESTRING (-58.454318 -34.5549671, -58.4544178 -34.5550218, -58.4547979 -34.5552315)",2,,,,,,,
192000826,81616462,0,"[186082009, 186082007]",True,"['Juncal', 'Azcuénaga']",residential,"['20', '30']",249.156,"LINESTRING (-58.3981219 -34.5915145, -58.3987451 -34.5925063, -58.3974643 -34.592896)",,,,,,,,
192897706,192897703,0,"[533390512, 533390513, 180769415]",True,General Lucio Norberto Mansilla,residential,"['20', '30']",438.692,"LINESTRING (-58.4128745 -34.5923373, -58.4137337 -34.591698, -58.4145057 -34.5911001, -58.4153328 -34.5905117, -58.4163536 -34.5897999, -58.4164755 -34.5897377)",,,,,,,,
192907674,195721716,0,47011632,True,Tucumán,residential,20,132.995,"LINESTRING (-58.3852643 -34.6015923, -58.3853804 -34.6015985, -58.3865511 -34.6016635, -58.3867141 -34.6016724)",,,,,,,,
192907674,195738108,0,47011630,True,Talcahuano,residential,20,121.40299999999999,"LINESTRING (-58.3852643 -34.6015923, -58.3851993 -34.602592, -58.3852177 -34.6026814)",,,,,,,,
192908459,3184666766,0,75815423,True,Marcelo T. de Alvear,living_street,10,135.725,"LINESTRING (-58.3769423 -34.5963135, -58.378423 -34.5963785)",1,,,,,,,
192908459,195721232,0,75815430,True,Maipú,living_street,10,138.019,"LINESTRING (-58.3769423 -34.5963135, -58.3768905 -34.597554)",1,,,,,,,
193877943,192000826,0,"[114352721, 472804993, 114352754, 533171881]",True,Azcuénaga,residential,"['20', '30']",488.336,"LINESTRING (-58.3952504 -34.5878153, -58.3953361 -34.5879239, -58.3958629 -34.5885764, -58.3966391 -34.5894995, -58.3974314 -34.5905533, -58.3981219 -34.5915145)","['1', '2']",,,,,,,
193925665,193925666,0,166665527,True,Rincón,residential,30,129.964,"LINESTRING (-58.3961724 -34.6117695, -58.3961467 -34.6129381)",2,,,,,,,
193925665,195720609,0,333373300,True,Adolfo Alsina,residential,30,260.374,"LINESTRING (-58.3961724 -34.6117695, -58.3950083 -34.6117036, -58.3947597 -34.611689, -58.3933356 -34.6115913)",1,,,,,,,
193925666,194502600,0,166665527,True,Rincón,residential,30,470.35699999999997,"LINESTRING (-58.3961467 -34.6129381, -58.3961381 -34.6141014, -58.3961195 -34.6152407, -58.3961162 -34.6159596, -58.3960601 -34.6171671)",2,,,,,,,
193925666,195582718,0,532838111,True,Moreno,residential,20,117.635,"LINESTRING (-58.3961467 -34.6129381, -58.3971231 -34.6130049, -58.3972815 -34.6130157, -58.3974277 -34.6130257)",1,,,,,,,
194502600,195867133,0,166665527,True,Rincón,residential,30,385.197,"LINESTRING (-58.3960601 -34.6171671, -58.3959937 -34.6183525, -58.3959376 -34.6195429, -58.3958038 -34.6206235)",2,,,,,,,
194502600,195720224,0,444224129,True,Chile,residential,30,138.76299999999998,"LINESTRING (-58.3960601 -34.6171671, -58.3954381 -34.6171182, -58.3945506 -34.6170484)",1,,,,,,,
194502601,237615841,0,18828846,True,Chile,residential,30,215.024,"LINESTRING (-58.4024712 -34.6177397, -58.4010778 -34.61761, -58.4001366 -34.6175205)",,,,,,,,
194502601,195723292,0,303264703,True,Saavedra,residential,20,115.951,"LINESTRING (-58.4024712 -34.6177397, -58.4026841 -34.6167895, -58.4026987 -34.6167139)",,,,,,,,
195571469,195572096,0,348072947,True,Presidente José Evaristo Uriburu,residential,30,134.074,"LINESTRING (-58.3978621 -34.6072531, -58.3979961 -34.6060524)",,,,,,,,
195571469,178681857,0,348072968,True,Teniente General Juan Domingo Perón,residential,30,255.017,"LINESTRING (-58.3978621 -34.6072531, -58.3992593 -34.6073365, -58.4006408 -34.6074238)",1,,,,,,,
195572096,199483241,0,"[348072947, 149827695]",True,Presidente José Evaristo Uriburu,residential,30,428.946,"LINESTRING (-58.3979961 -34.6060524, -58.3982322 -34.6045855, -58.398347 -34.6033337, -58.3984845 -34.6022169)",,,,,,,,
195572096,195572101,0,413054382,True,Sarmiento,residential,20,124.261,"LINESTRING (-58.3979961 -34.6060524, -58.399089 -34.6060913, -58.3993525 -34.6061016)",,,,,,,,
195574366,195867016,0,532250954,True,General Urquiza,residential,20,144.082,"LINESTRING (-58.410065 -34.6127099, -58.4098552 -34.6139941)",2,,,,,,,
195574366,258726440,0,"[18904840, 532838113, 166666346]",True,Adolfo Alsina,residential,30,524.6759999999999,"LINESTRING (-58.410065 -34.6127099, -58.4099729 -34.6126909, -58.4087196 -34.6125991, -58.4069246 -34.6125154, -58.4055847 -34.6124257, -58.4052404 -34.6124105, -58.4043495 -34.6123598)",1,,,,,,,
195579434,195867133,0,18905228,True,Carlos Calvo,residential,30,239.81799999999998,"LINESTRING (-58.3931898 -34.6204686, -58.3945042 -34.6205426, -58.3958038 -34.6206235)",,,,,,,,
195582722,193925665,0,333373300,True,Adolfo Alsina,residential,30,115.266,"LINESTRING (-58.397426 -34.6118699, -58.3961724 -34.6117695)",1,,,,,,,
195582722,195571469,0,"[444223914, 348072947]",True,"['Pasco', 'Presidente José Evaristo Uriburu']",residential,30,515.121,"LINESTRING (-58.397426 -34.6118699, -58.3974237 -34.6117766, -58.397435 -34.6113532, -58.3974367 -34.6112888, -58.3974783 -34.6106901, -58.3975663 -34.6098162, -58.3975877 -34.6095933, -58.3977417 -34.6083954, -58.3978621 -34.6072531)",,,,,,,,
195585827,195720468,0,18905663,True,Virrey Cevallos,residential,30,369.35900000000004,"LINESTRING (-58.3890534 -34.6167226, -58.3889777 -34.6179929, -58.3889213 -34.6188614, -58.3888432 -34.6200398)",2,,,,,,,
