u,v,key,osmid,oneway,lanes,highway,length,geometry,maxspeed,name,ref,bridge,access
62618769,452592262,0,219568679,False,5,secondary,129.065,"LINESTRING (-82.962244 42.3696151, -82.9637867 42.3693956)",35 mph,East Jefferson Avenue,,,
62618771,4216330855,0,219568679,False,5,secondary,136.348,"LINESTRING (-82.96113990000001 42.3697556, -82.9595006 42.3699473)",35 mph,East Jefferson Avenue,,,
62618771,3582078403,0,219568679,False,5,secondary,15.704,"LINESTRING (-82.96113990000001 42.3697556, -82.96132849999999 42.3697326)",35 mph,East Jefferson Avenue,,,
62618778,62618779,0,219579587,False,5,secondary,34.626,"LINESTRING (-82.95692200000001 42.3702159, -82.956504 42.3702559)",35 mph,East Jefferson Avenue,,,
62618778,5411378363,0,219579587,False,5,secondary,8.794,"LINESTRING (-82.95692200000001 42.3702159, -82.9570281 42.3702054)",35 mph,East Jefferson Avenue,,,
62618779,5411423179,0,219579587,False,5,secondary,15.175,"LINESTRING (-82.956504 42.3702559, -82.95632089999999 42.3702739)",35 mph,East Jefferson Avenue,,,
62618779,62618778,0,219579587,False,5,secondary,34.626,"LINESTRING (-82.956504 42.3702559, -82.95692200000001 42.3702159)",35 mph,East Jefferson Avenue,,,
62618781,5845053322,0,421886743,False,5,secondary,30.827,"LINESTRING (-82.95582400000001 42.3703219, -82.9554516 42.370356)",35 mph,East Jefferson Avenue,,,
62618781,4970283320,0,507548432,False,4,secondary,27.478,"LINESTRING (-82.95582400000001 42.3703219, -82.9561557 42.3702901)",35 mph,East Jefferson Avenue,,,
62618784,4968464630,0,507319698,False,4,secondary,21.228,"LINESTRING (-82.9540111 42.3704972, -82.95426740000001 42.3704729)",35 mph,East Jefferson Avenue,,,
62618787,4899258418,0,421886744,False,5,secondary,8.409,"LINESTRING (-82.952765 42.3706179, -82.9528665 42.3706081)",35 mph,East Jefferson Avenue,,,
62618787,4968464353,0,507319700,False,4,secondary,45.728,"LINESTRING (-82.952765 42.3706179, -82.9522135 42.3706736)",35 mph,East Jefferson Avenue,,,
62618789,4859450941,0,421886758,False,5,secondary,79.827,"LINESTRING (-82.951565 42.3707349, -82.9506016 42.3708286)",35 mph,East Jefferson Avenue,,,
62618789,4968464353,0,421886758,False,5,secondary,53.709,"LINESTRING (-82.951565 42.3707349, -82.9522135 42.3706736)",35 mph,East Jefferson Avenue,,,
62618791,62618794,0,421886758,False,5,secondary,6.21,"LINESTRING (-82.950434 42.3708449, -82.95035900000001 42.3708519)",35 mph,East Jefferson Avenue,,,
62618791,4859450941,0,421886758,False,5,secondary,13.887,"LINESTRING (-82.950434 42.3708449, -82.9506016 42.3708286)",35 mph,East Jefferson Avenue,,,
62618794,4216330861,0,421886758,False,5,secondary,39.275,"LINESTRING (-82.95035900000001 42.3708519, -82.9498827 42.3708824)",35 mph,East Jefferson Avenue,,,
62618794,62618791,0,421886758,False,5,secondary,6.21,"LINESTRING (-82.95035900000001 42.3708519, -82.950434 42.3708449)",35 mph,East Jefferson Avenue,,,
62618796,4859450948,0,421886754,False,5,secondary,10.398,"LINESTRING (-82.94957839999999 42.3709098, -82.9494531 42.370923)",35 mph,East Jefferson Avenue,,,
62618796,5411423182,0,421886754,False,5,secondary,10.431,"LINESTRING (-82.94957839999999 42.3709098, -82.94970429999999 42.3708976)",35 mph,East Jefferson Avenue,,,
62618797,4859450948,0,421886754,False,5,secondary,13.505,"LINESTRING (-82.9492906 42.3709414, -82.9494531 42.370923)",35 mph,East Jefferson Avenue,,,
62618797,62618798,0,421886757,False,5,secondary,7.605,"LINESTRING (-82.9492906 42.3709414, -82.9492001 42.3709558)",35 mph,East Jefferson Avenue,,,
62618798,5411423029,0,421886757,False,5,secondary,8.275,"LINESTRING (-82.9492001 42.3709558, -82.9491021 42.370973)",35 mph,East Jefferson Avenue,,,
62618798,62618797,0,421886757,False,5,secondary,7.605,"LINESTRING (-82.9492001 42.3709558, -82.9492906 42.3709414)",35 mph,East Jefferson Avenue,,,
62618799,4216330862,0,421886757,False,5,secondary,13.252,"LINESTRING (-82.94901849999999 42.3709904, -82.9488664 42.3710301)",35 mph,East Jefferson Avenue,,,
62618799,5411423029,0,421886757,False,5,secondary,7.135,"LINESTRING (-82.94901849999999 42.3709904, -82.9491021 42.370973)",35 mph,East Jefferson Avenue,,,
62618801,62618804,0,510976152,False,4,secondary,9.766,"LINESTRING (-82.94878370000001 42.3710588, -82.9486778 42.3710987)",35 mph,East Jefferson Avenue,,,
62618801,4216330862,0,510976152,False,4,secondary,7.506,"LINESTRING (-82.94878370000001 42.3710588, -82.9488664 42.3710301)",35 mph,East Jefferson Avenue,,,
62618804,5040628583,0,510976149,False,5,secondary,18.282,"LINESTRING (-82.9486778 42.3710987, -82.948483 42.3711782)",35 mph,East Jefferson Avenue,,,
62618804,62618801,0,510976152,False,4,secondary,9.766,"LINESTRING (-82.9486778 42.3710987, -82.94878370000001 42.3710588)",35 mph,East Jefferson Avenue,,,
62618806,62618808,0,219579583,False,4,secondary,11.0,"LINESTRING (-82.948403 42.3712103, -82.9482854 42.3712576)",35 mph,East Jefferson Avenue,,,
62618806,5040628583,0,510976149,False,5,secondary,7.479,"LINESTRING (-82.948403 42.3712103, -82.948483 42.3711782)",35 mph,East Jefferson Avenue,,,
62618808,4999344862,0,219579583,False,4,secondary,13.919,"LINESTRING (-82.9482854 42.3712576, -82.948137 42.371318)",35 mph,East Jefferson Avenue,,,
62618808,62618806,0,219579583,False,4,secondary,11.0,"LINESTRING (-82.9482854 42.3712576, -82.948403 42.3712103)",35 mph,East Jefferson Avenue,,,
62618810,5411423184,0,421886750,False,5,secondary,3.232,"LINESTRING (-82.9475395 42.371568, -82.9475051 42.3715821)",35 mph,East Jefferson Avenue,,,
62618810,4216330863,0,421886751,False,5,secondary,40.421,"LINESTRING (-82.9475395 42.371568, -82.9479695 42.3713913)",35 mph,East Jefferson Avenue,,,
62618813,5411423184,0,421886750,False,5,secondary,16.421,"LINESTRING (-82.94733050000001 42.371654, -82.9475051 42.3715821)",35 mph,East Jefferson Avenue,,,
62618813,62618814,0,421886756,False,5,secondary,13.644,"LINESTRING (-82.94733050000001 42.371654, -82.9471854 42.3717137)",35 mph,East Jefferson Avenue,,,
62618814,7071612951,0,421886756,False,5,secondary,25.868,"LINESTRING (-82.9471854 42.3717137, -82.9469103 42.3718269)",35 mph,East Jefferson Avenue,,,
62618814,62618813,0,421886756,False,5,secondary,13.644,"LINESTRING (-82.9471854 42.3717137, -82.94733050000001 42.371654)",35 mph,East Jefferson Avenue,,,
62618815,62618817,0,510976148,False,5,secondary,57.476,"LINESTRING (-82.94632 42.3720708, -82.9457108 42.372325)",35 mph,East Jefferson Avenue,,,
62618815,7071614294,0,510976148,False,5,secondary,34.144,"LINESTRING (-82.94632 42.3720708, -82.9466829 42.3719211)",35 mph,East Jefferson Avenue,,,
62618817,7647886627,0,510958837,False,5,secondary,10.699,"LINESTRING (-82.9457108 42.372325, -82.9455967 42.3723714)",35 mph,East Jefferson Avenue,,,
62618817,62618815,0,510976148,False,5,secondary,57.476,"LINESTRING (-82.9457108 42.372325, -82.94632 42.3720708)",35 mph,East Jefferson Avenue,,,
62618819,5411423188,0,510958837,False,5,secondary,18.593,"LINESTRING (-82.9452398 42.372517, -82.94543779999999 42.372436)",35 mph,East Jefferson Avenue,,,
62618819,4999228976,0,510958835,True,2,secondary,11.938,"LINESTRING (-82.9452398 42.372517, -82.9450945 42.3725186)",35 mph,East Jefferson Avenue,,,
62618836,62618839,0,510184516,False,5,secondary,12.999,"LINESTRING (-82.9403788 42.3745582, -82.9402418 42.3746167)",35 mph,East Jefferson Avenue,,,
62618836,4999228984,0,510976136,True,2,secondary,17.768,"LINESTRING (-82.9403788 42.3745582, -82.9405841 42.3745079)",35 mph,East Jefferson Avenue,,,
62618839,4216336355,0,510184516,False,5,secondary,34.64,"LINESTRING (-82.9402418 42.3746167, -82.9398717 42.374766)",35 mph,East Jefferson Avenue,,,
62618839,62618836,0,510184516,False,5,secondary,12.999,"LINESTRING (-82.9402418 42.3746167, -82.9403788 42.3745582)",35 mph,East Jefferson Avenue,,,
62619118,62946584,0,39199699,False,5,primary,91.459,"LINESTRING (-83.122198 42.333664, -83.12166999999999 42.33294)",35 mph,Livernois Avenue,,,
62619118,364987425,0,39199699,False,5,primary,44.45,"LINESTRING (-83.122198 42.333664, -83.1224653 42.3340115)",35 mph,Livernois Avenue,,,
62621570,4525050778,0,120436427,False,2,tertiary,12.728,"LINESTRING (-83.0659809 42.3548234, -83.0659205 42.354718)",25 mph,Cass Avenue,,,
62621615,4608469190,0,421878081,False,5,primary,18.23,"LINESTRING (-83.0872303 42.3478546, -83.08703939999999 42.3477711)",30 mph,Grand River Avenue,M 5,,
62621615,4608469194,0,421878088,False,5,primary,6.735,"LINESTRING (-83.0872303 42.3478546, -83.0873021 42.3478838)",30 mph,Grand River Avenue,M 5,,
62621619,4948412027,0,504707326,False,3,tertiary,101.878,"LINESTRING (-83.078107 42.3510019, -83.07858779999999 42.3518464)",30 mph,Trumbull Street,,,
62621619,4948412026,0,504707326,False,3,tertiary,66.653,"LINESTRING (-83.078107 42.3510019, -83.0777892 42.3504504)",30 mph,Trumbull Street,,,
62621755,62881514,0,421862402,False,5,primary,104.73,"LINESTRING (-83.089234 42.331448, -83.090508 42.331439)",35 mph,Michigan Avenue,US 12,,
62621755,6011192191,0,421862402,False,5,primary,14.049,"LINESTRING (-83.089234 42.331448, -83.0890631 42.3314489)",35 mph,Michigan Avenue,US 12,,
62629049,62786106,0,331164827,False,5,primary,46.762,"LINESTRING (-83.08193199999999 42.331345, -83.0824983 42.3313849)",35 mph,Michigan Avenue,US 12,,
62629049,3733847445,0,331164827,False,5,primary,49.864,"LINESTRING (-83.08193199999999 42.331345, -83.0813254 42.331345)",35 mph,Michigan Avenue,US 12,,
62633492,62861118,0,421877054,False,5,primary,96.111,"LINESTRING (-83.131471 42.346116, -83.132023 42.346878)",35 mph,Livernois Avenue,,,
62633492,7035457623,0,421877054,False,5,primary,58.498,"LINESTRING (-83.131471 42.346116, -83.1311348 42.3456523)",35 mph,Livernois Avenue,,,
62635199,62946593,0,421877058,False,5,primary,92.121,"LINESTRING (-83.128539 42.342396, -83.129074 42.343124)",35 mph,Livernois Avenue,,,
62635199,62933053,0,421877058,False,5,primary,101.138,"LINESTRING (-83.128539 42.342396, -83.127956 42.341595)",35 mph,Livernois Avenue,,,
62643024,3842160673,0,509181334,False,2,tertiary,40.994,"LINESTRING (-83.069316 42.360642, -83.0695089 42.360982)",25 mph,Cass Avenue,,,
62643024,4408117956,0,509181334,False,2,tertiary,41.242,"LINESTRING (-83.069316 42.360642, -83.0691211 42.3603002)",25 mph,Cass Avenue,,,
62645412,3416861097,0,270520082,False,2,tertiary,6.387,"LINESTRING (-83.06833039999999 42.3589283, -83.0683001 42.3588754)",25 mph,Cass Avenue,,,
62645412,62645423,0,509181334,False,2,tertiary,54.526,"LINESTRING (-83.06833039999999 42.3589283, -83.068595 42.359378)",25 mph,Cass Avenue,,,
62645423,7273180674,0,509181334,False,2,tertiary,13.708,"LINESTRING (-83.068595 42.359378, -83.06865980000001 42.3594916)",25 mph,Cass Avenue,,,
62645423,62645412,0,509181334,False,2,tertiary,54.526,"LINESTRING (-83.068595 42.359378, -83.06833039999999 42.3589283)",25 mph,Cass Avenue,,,
62647570,4965842094,0,421859623,False,5,secondary,94.435,"LINESTRING (-83.117728 42.327518, -83.11718550000001 42.3267694)",35 mph,Livernois Avenue,,,
62647570,4965877853,0,421859623,False,5,secondary,115.589,"LINESTRING (-83.117728 42.327518, -83.1184025 42.3284301)",35 mph,Livernois Avenue,,,
62649297,6305746047,0,509175281,False,2,tertiary,8.285,"LINESTRING (-83.063529 42.350503, -83.06356769999999 42.3505718)",25 mph,Cass Avenue,,,
62649297,6305746045,0,509175281,False,2,tertiary,8.28,"LINESTRING (-83.063529 42.350503, -83.0634898 42.3504344)",25 mph,Cass Avenue,,,
62649327,62770519,0,416058790,False,,tertiary,89.808,"LINESTRING (-83.0755781 42.3465781, -83.076004 42.3473219)",30 mph,Trumbull Street,,,
62649327,62887389,0,416058790,False,,tertiary,115.18,"LINESTRING (-83.0755781 42.3465781, -83.0750318 42.3456242)",30 mph,Trumbull Street,,,
62654256,7186918797,0,219579588,False,5,secondary,54.063,"LINESTRING (-82.965619 42.38029, -82.96590500000001 42.3807279)",35 mph,Conner Street,,,
62654256,4969857787,0,219579588,False,5,secondary,66.52,"LINESTRING (-82.965619 42.38029, -82.9652643 42.3797522)",35 mph,Conner Street,,,
62657733,4058422002,0,120436485,False,2,tertiary,20.095,"LINESTRING (-83.069737 42.361384, -83.0698324 42.3615504)",25 mph,Cass Avenue,,,
62657733,4058421995,0,509181334,False,2,tertiary,11.554,"LINESTRING (-83.069737 42.361384, -83.0696832 42.361288)",25 mph,Cass Avenue,,,
62658285,4930918175,0,495371012,False,5,primary,33.796,"LINESTRING (-83.098536 42.331264, -83.098125 42.3312716)",35 mph,Michigan Avenue,US 12,,
62658285,2419114362,0,421860793,True,2,primary,23.823,"LINESTRING (-83.098536 42.331264, -83.0988196 42.3313081)",35 mph,Michigan Avenue,US 12,,
62658694,62658770,0,331164827,False,5,primary,15.537,"LINESTRING (-83.080208 42.331346, -83.080397 42.331345)",35 mph,Michigan Avenue,US 12,,
62658694,6011191986,0,331164827,False,5,primary,53.918,"LINESTRING (-83.080208 42.331346, -83.0795521 42.3313494)",35 mph,Michigan Avenue,US 12,,
62658770,6011190806,0,331164827,False,5,primary,27.554,"LINESTRING (-83.080397 42.331345, -83.0807322 42.331345)",35 mph,Michigan Avenue,US 12,,
62658770,62658694,0,331164827,False,5,primary,15.537,"LINESTRING (-83.080397 42.331345, -83.080208 42.331346)",35 mph,Michigan Avenue,US 12,,
62659443,62659445,0,663998328,False,,tertiary,10.404,"LINESTRING (-83.1197061 42.4243692, -83.1197992 42.4244327)",25 mph,Merrill Plaisance Street,,,
62659445,62659449,0,663998328,False,,tertiary,9.219,"LINESTRING (-83.1197992 42.4244327, -83.119883 42.4244879)",25 mph,Merrill Plaisance Street,,,
62659445,62659443,0,663998328,False,,tertiary,10.404,"LINESTRING (-83.1197992 42.4244327, -83.1197061 42.4243692)",25 mph,Merrill Plaisance Street,,,
62659449,62659451,0,663998328,False,,tertiary,7.983,"LINESTRING (-83.119883 42.4244879, -83.11996499999999 42.4245265)",25 mph,Merrill Plaisance Street,,,
62659449,62659445,0,663998328,False,,tertiary,9.219,"LINESTRING (-83.119883 42.4244879, -83.1197992 42.4244327)",25 mph,Merrill Plaisance Street,,,
62659451,3310948746,0,663998328,False,,tertiary,12.822,"LINESTRING (-83.11996499999999 42.4245265, -83.1201066 42.4245752)",25 mph,Merrill Plaisance Street,,,
62659451,62659449,0,663998328,False,,tertiary,7.983,"LINESTRING (-83.11996499999999 42.4245265, -83.119883 42.4244879)",25 mph,Merrill Plaisance Street,,,
62659454,62659456,0,663998328,False,,tertiary,16.613,"LINESTRING (-83.120243 42.424609, -83.120436 42.424654)",25 mph,Merrill Plaisance Street,,,
62659454,3310948746,0,663998328,False,,tertiary,11.81,"LINESTRING (-83.120243 42.424609, -83.1201066 42.4245752)",25 mph,Merrill Plaisance Street,,,
62659456,62659458,0,663998328,False,,tertiary,16.662,"LINESTRING (-83.120436 42.424654, -83.120632 42.424693)",25 mph,Merrill Plaisance Street,,,
62659456,62659454,0,663998328,False,,tertiary,16.613,"LINESTRING (-83.120436 42.424654, -83.120243 42.424609)",25 mph,Merrill Plaisance Street,,,
62659458,62659461,0,663998328,False,,tertiary,16.581,"LINESTRING (-83.120632 42.424693, -83.120829 42.424726)",25 mph,Merrill Plaisance Street,,,
62659458,62659456,0,663998328,False,,tertiary,16.662,"LINESTRING (-83.120632 42.424693, -83.120436 42.424654)",25 mph,Merrill Plaisance Street,,,
62659461,62659464,0,663998328,False,,tertiary,16.164,"LINESTRING (-83.120829 42.424726, -83.12102299999999 42.424751)",25 mph,Merrill Plaisance Street,,,
62659461,62659458,0,663998328,False,,tertiary,16.581,"LINESTRING (-83.120829 42.424726, -83.120632 42.424693)",25 mph,Merrill Plaisance Street,,,
62659464,62659461,0,663998328,False,,tertiary,16.164,"LINESTRING (-83.12102299999999 42.424751, -83.120829 42.424726)",25 mph,Merrill Plaisance Street,,,
62659464,62870010,0,663998329,False,,tertiary,18.979,"LINESTRING (-83.12102299999999 42.424751, -83.12083 42.424657)",30 mph,Pontchartrain Boulevard,,,
62659464,62870012,0,58897791,False,,tertiary,32.528,"LINESTRING (-83.12102299999999 42.424751, -83.12138 42.424878)",30 mph,Pontchartrain Boulevard,,,
62668081,4950193359,0,421877057,False,5,primary,24.133,"LINESTRING (-83.135223 42.351284, -83.1353581 42.3514767)",35 mph,Livernois Avenue,,,
62668081,7037759717,0,421877057,False,5,primary,31.51,"LINESTRING (-83.135223 42.351284, -83.1350417 42.3510343)",35 mph,Livernois Avenue,,,
62672719,6011192191,0,421862402,False,5,primary,1.159,"LINESTRING (-83.089049 42.331449, -83.0890631 42.3314489)",35 mph,Michigan Avenue,US 12,,
62672719,6011190809,0,421862402,False,5,primary,41.62,"LINESTRING (-83.089049 42.331449, -83.0885427 42.331452)",35 mph,Michigan Avenue,US 12,,
62673033,4608469085,0,494585902,False,4,primary,27.115,"LINESTRING (-83.0855292 42.3471596, -83.0852364 42.3470472)",30 mph,Grand River Avenue,M 5,,
62673033,4608469079,0,494585903,False,5,primary,23.699,"LINESTRING (-83.0855292 42.3471596, -83.08578350000001 42.3472601)",30 mph,Grand River Avenue,M 5,,
62673562,4950253056,0,504951288,False,4,primary,36.303,"LINESTRING (-83.138291 42.357082, -83.13830919999999 42.3574082)",35 mph,Livernois Avenue,,,
62673562,4950253057,0,504951289,False,5,primary,32.227,"LINESTRING (-83.138291 42.357082, -83.1382797 42.3567923)",35 mph,Livernois Avenue,,,
62674762,7040010607,0,121875321,False,5,primary,39.13,"LINESTRING (-83.1155289 42.331143, -83.11600489999999 42.3311399)",35 mph,Michigan Avenue,US 12,,
62674762,6011190819,0,121875321,False,5,primary,19.746,"LINESTRING (-83.1155289 42.331143, -83.11528869999999 42.3311445)",35 mph,Michigan Avenue,US 12,,
62678224,62732969,0,421886873,False,5,secondary,97.724,"LINESTRING (-82.968565 42.384663, -82.9691 42.385448)",35 mph,Conner Street,,,
62678224,62836203,0,421886873,False,5,secondary,9.427,"LINESTRING (-82.968565 42.384663, -82.968509 42.384589)",35 mph,Conner Street,,,
62681176,6802243390,0,121875321,False,5,primary,34.716,"LINESTRING (-83.11883899999999 42.3311216, -83.11926130000001 42.3311184)",35 mph,Michigan Avenue,US 12,,
62681176,6011190820,0,121875321,False,5,primary,12.857,"LINESTRING (-83.11883899999999 42.3311216, -83.1186826 42.3311226)",35 mph,Michigan Avenue,US 12,,
62688558,7035601579,0,421878092,False,5,primary,49.71,"LINESTRING (-83.0835299 42.3463553, -83.08405999999999 42.3465706)",30 mph,Grand River Avenue,M 5,,
62688558,4952616981,0,421878092,False,5,primary,33.871,"LINESTRING (-83.0835299 42.3463553, -83.08316499999999 42.3462137)",30 mph,Grand River Avenue,M 5,,
62688689,3752254074,0,401167140,False,5,primary,47.4,"LINESTRING (-83.0749819 42.331374, -83.0744053 42.3313778)",35 mph,Michigan Avenue,US 12,,
62688689,4956715006,0,505835908,False,5,primary,75.494,"LINESTRING (-83.0749819 42.331374, -83.07590020000001 42.3313643)",35 mph,Michigan Avenue,US 12,,
62694783,62932766,0,52427983,False,5,primary,65.603,"LINESTRING (-83.1073663 42.3312053, -83.10816389999999 42.3311852)",35 mph,Michigan Avenue,US 12,,
62694783,62998453,0,52427983,False,5,primary,126.594,"LINESTRING (-83.1073663 42.3312053, -83.1058263 42.3312111)",35 mph,Michigan Avenue,US 12,,
62697193,5355283854,0,421886339,False,5,secondary,14.669,"LINESTRING (-82.970994 42.387293, -82.9711224 42.3873847)",35 mph,Conner Street,,,
62697193,4216314632,0,421886339,False,5,secondary,6.932,"LINESTRING (-82.970994 42.387293, -82.97094269999999 42.3872435)",35 mph,Conner Street,,,
62698225,62946560,0,443345026,False,5,secondary,44.25,"LINESTRING (-83.1100814 42.317021, -83.11033999999999 42.31737)",30 mph,Livernois Avenue,,,
