u,v,key,osmid,highway,oneway,length,geometry,name,bridge,width,area,lanes,tunnel,service
6190656234,5939695071,0,629105182,cycleway,False,44.468,"LINESTRING (37.7765232 55.6414262, 37.7763988 55.6410325)",,,,,,,
6225259130,3633326872,0,416909140,cycleway,True,82.745,"LINESTRING (37.6393916 55.7640323, 37.6403601 55.7635255)",,,2.2,,1,,
6225259133,6225259130,0,416909140,cycleway,True,6.692,"LINESTRING (37.6393133 55.7640733, 37.6393916 55.7640323)",,,2.2,,1,,
6225259149,4913844951,0,416909140,cycleway,True,39.487,"LINESTRING (37.6379875 55.7647562, 37.638455 55.7645176)",,,2.2,,1,,
6255192669,3633327308,0,416909130,cycleway,True,9.397,"LINESTRING (37.6323566 55.7662485, 37.6325068 55.7662472)",,,2.2,,1,,
6255192674,3828151066,0,379511721,cycleway,False,66.954,"LINESTRING (37.6205657 55.7610298, 37.6202556 55.7616061)",,,,,,,
6255192674,3828151063,0,379511721,cycleway,False,9.411,"LINESTRING (37.6205657 55.7610298, 37.6206093 55.7609488)",,,,,,,
6255192675,3828151063,0,379511721,cycleway,False,15.486,"LINESTRING (37.6206804 55.7608154, 37.6206093 55.7609488)",,,,,,,
6255192675,3828151060,0,379511721,cycleway,False,59.622,"LINESTRING (37.6206804 55.7608154, 37.6209541 55.7603018)",,,,,,,
6255192677,3726255600,0,844015652,cycleway,False,9.608,"LINESTRING (37.6049301 55.7567289, 37.6050794 55.7567087)",,,2.5,,,,
6255192677,6701011745,0,844015652,cycleway,False,8.601,"LINESTRING (37.6049301 55.7567289, 37.6047965 55.7567471)",,,2.5,,,,
6255192678,3726255603,0,844015652,cycleway,False,10.929,"LINESTRING (37.6045363 55.7567827, 37.6047062 55.7567599)",,,2.5,,,,
6255192678,3726255612,0,844015652,cycleway,False,20.962,"LINESTRING (37.6045363 55.7567827, 37.6042127 55.7568315)",,,2.5,,,,
6255192679,3760080101,0,372411090,cycleway,True,10.757,"LINESTRING (37.5958383 55.7580614, 37.5956678 55.758049)",,,,,,,
6255192681,3765169793,0,368729711,cycleway,True,31.507,"LINESTRING (37.5918755 55.7575934, 37.5923733 55.7575507)",,,1.2,,,,
6255468767,6255468776,0,584865913,cycleway,False,8.748,"LINESTRING (37.5226618 55.8175701, 37.5226388 55.8174925)",,,2,,,,
6255468767,5187362168,0,584865913,cycleway,False,50.142,"LINESTRING (37.5226618 55.8175701, 37.523048 55.8179654)",,,2,,,,
6255468768,5187362169,0,584865913,cycleway,False,6.071,"LINESTRING (37.5225716 55.8174294, 37.522493 55.8173973)",,,2,,,,
6255468768,6255468776,0,584865913,cycleway,False,8.176,"LINESTRING (37.5225716 55.8174294, 37.5226388 55.8174925)",,,2,,,,
6255468776,6255468768,0,584865913,cycleway,False,8.176,"LINESTRING (37.5226388 55.8174925, 37.5225716 55.8174294)",,,2,,,,
6255468776,6255468767,0,584865913,cycleway,False,8.748,"LINESTRING (37.5226388 55.8174925, 37.5226618 55.8175701)",,,2,,,,
6259372867,6259373002,0,668412410,cycleway,False,0.961,"LINESTRING (37.4346291 55.8271794, 37.4346444 55.8271785)",,,,,,,
6259372867,6259373003,0,668412410,cycleway,False,4.261,"LINESTRING (37.4346291 55.8271794, 37.4345612 55.8271831)",,,,,,,
6259372872,6259373001,0,668412410,cycleway,False,5.875,"LINESTRING (37.4349795 55.8271118, 37.4350682 55.8270942)",,,,,,,
6259372872,6259373002,0,668412410,cycleway,False,22.205,"LINESTRING (37.4349795 55.8271118, 37.4346444 55.8271785)",,,,,,,
6259372876,6259372993,0,668412410,cycleway,False,8.133,"LINESTRING (37.4343914 55.8268057, 37.4342689 55.8268305)",,,,,,,
6259372876,6259372994,0,668412410,cycleway,False,30.868,"LINESTRING (37.4343914 55.8268057, 37.4348563 55.8267115)",,,,,,,
6259372877,6259372996,0,668412410,cycleway,False,7.406,"LINESTRING (37.4350368 55.8268312, 37.4349958 55.8267687)",,,,,,,
6259372877,6259372997,0,668412410,cycleway,False,17.25,"LINESTRING (37.4350368 55.8268312, 37.4351326 55.8269767)",,,,,,,
6259372986,6259372998,0,668412410,cycleway,False,3.131,"LINESTRING (37.4351258 55.8270543, 37.4351326 55.8270264)",,,,,,,
6259372986,6259372999,0,668412410,cycleway,False,0.584,"LINESTRING (37.4351258 55.8270543, 37.4351245 55.8270595)",,,,,,,
6259372989,6259372994,0,668412410,cycleway,False,2.099,"LINESTRING (37.4348898 55.826713, 37.4348563 55.8267115)",,,,,,,
6259372989,6259372995,0,668412410,cycleway,False,2.319,"LINESTRING (37.4348898 55.826713, 37.4349233 55.826722)",,,,,,,
6259372990,6259373008,0,668412410,cycleway,False,3.193,"LINESTRING (37.4341884 55.8268953, 37.4342005 55.8269232)",,,,,,,
6259372990,6259372991,0,668412410,cycleway,False,2.891,"LINESTRING (37.4341884 55.8268953, 37.4341965 55.8268697)",,,,,,,
6259372991,6259372990,0,668412410,cycleway,False,2.891,"LINESTRING (37.4341965 55.8268697, 37.4341884 55.8268953)",,,,,,,
6259372991,6259372992,0,668412410,cycleway,False,2.335,"LINESTRING (37.4341965 55.8268697, 37.4342099 55.8268501)",,,,,,,
6259372992,6259372991,0,668412410,cycleway,False,2.335,"LINESTRING (37.4342099 55.8268501, 37.4341965 55.8268697)",,,,,,,
6259372992,6259372993,0,668412410,cycleway,False,4.281,"LINESTRING (37.4342099 55.8268501, 37.4342689 55.8268305)",,,,,,,
6259372993,6259372992,0,668412410,cycleway,False,4.281,"LINESTRING (37.4342689 55.8268305, 37.4342099 55.8268501)",,,,,,,
6259372993,6259372876,0,668412410,cycleway,False,8.133,"LINESTRING (37.4342689 55.8268305, 37.4343914 55.8268057)",,,,,,,
6259372994,6259372876,0,668412410,cycleway,False,30.868,"LINESTRING (37.4348563 55.8267115, 37.4343914 55.8268057)",,,,,,,
6259372994,6259372989,0,668412410,cycleway,False,2.099,"LINESTRING (37.4348563 55.8267115, 37.4348898 55.826713)",,,,,,,
6259372995,6259372989,0,668412410,cycleway,False,2.319,"LINESTRING (37.4349233 55.826722, 37.4348898 55.826713)",,,,,,,
6259372995,6259372996,0,668412410,cycleway,False,6.89,"LINESTRING (37.4349233 55.826722, 37.4349958 55.8267687)",,,,,,,
6259372996,6259372995,0,668412410,cycleway,False,6.89,"LINESTRING (37.4349958 55.8267687, 37.4349233 55.826722)",,,,,,,
6259372996,6259372877,0,668412410,cycleway,False,7.406,"LINESTRING (37.4349958 55.8267687, 37.4350368 55.8268312)",,,,,,,
6259372997,6259372877,0,668412410,cycleway,False,17.25,"LINESTRING (37.4351326 55.8269767, 37.4350368 55.8268312)",,,,,,,
6259372997,6259372998,0,668412410,cycleway,False,5.526,"LINESTRING (37.4351326 55.8269767, 37.4351326 55.8270264)",,,,,,,
6259372998,6259372997,0,668412410,cycleway,False,5.526,"LINESTRING (37.4351326 55.8270264, 37.4351326 55.8269767)",,,,,,,
6259372998,6259372986,0,668412410,cycleway,False,3.131,"LINESTRING (37.4351326 55.8270264, 37.4351258 55.8270543)",,,,,,,
6259372999,6259372986,0,668412410,cycleway,False,0.584,"LINESTRING (37.4351245 55.8270595, 37.4351258 55.8270543)",,,,,,,
6259372999,6259373000,0,668412410,cycleway,False,2.649,"LINESTRING (37.4351245 55.8270595, 37.4351004 55.8270791)",,,,,,,
6259373000,6259372999,0,668412410,cycleway,False,2.649,"LINESTRING (37.4351004 55.8270791, 37.4351245 55.8270595)",,,,,,,
6259373000,6259373001,0,668412410,cycleway,False,2.62,"LINESTRING (37.4351004 55.8270791, 37.4350682 55.8270942)",,,,,,,
6259373001,6259373000,0,668412410,cycleway,False,2.62,"LINESTRING (37.4350682 55.8270942, 37.4351004 55.8270791)",,,,,,,
6259373001,6259372872,0,668412410,cycleway,False,5.875,"LINESTRING (37.4350682 55.8270942, 37.4349795 55.8271118)",,,,,,,
6259373002,6259372872,0,668412410,cycleway,False,22.205,"LINESTRING (37.4346444 55.8271785, 37.4349795 55.8271118)",,,,,,,
6259373002,6259372867,0,668412410,cycleway,False,0.961,"LINESTRING (37.4346444 55.8271785, 37.4346291 55.8271794)",,,,,,,
6259373003,6259372867,0,668412410,cycleway,False,4.261,"LINESTRING (37.4345612 55.8271831, 37.4346291 55.8271794)",,,,,,,
6259373003,6259373004,0,668412410,cycleway,False,4.048,"LINESTRING (37.4345612 55.8271831, 37.4344969 55.8271785)",,,,,,,
6259373004,6259373003,0,668412410,cycleway,False,4.048,"LINESTRING (37.4344969 55.8271785, 37.4345612 55.8271831)",,,,,,,
6259373004,6259373005,0,668412410,cycleway,False,3.761,"LINESTRING (37.4344969 55.8271785, 37.4344406 55.8271665)",,,,,,,
6259373005,6259373004,0,668412410,cycleway,False,3.761,"LINESTRING (37.4344406 55.8271665, 37.4344969 55.8271785)",,,,,,,
6259373005,6259373006,0,668412410,cycleway,False,6.236,"LINESTRING (37.4344406 55.8271665, 37.4343815 55.8271213)",,,,,,,
6259373006,6259373005,0,668412410,cycleway,False,6.236,"LINESTRING (37.4343815 55.8271213, 37.4344406 55.8271665)",,,,,,,
6259373006,6259373007,0,668412410,cycleway,False,17.186,"LINESTRING (37.4343815 55.8271213, 37.4342447 55.8269872)",,,,,,,
6259373007,6259373006,0,668412410,cycleway,False,17.186,"LINESTRING (37.4342447 55.8269872, 37.4343815 55.8271213)",,,,,,,
6259373007,6259373008,0,668412410,cycleway,False,7.633,"LINESTRING (37.4342447 55.8269872, 37.4342005 55.8269232)",,,,,,,
6259373008,6259373007,0,668412410,cycleway,False,7.633,"LINESTRING (37.4342005 55.8269232, 37.4342447 55.8269872)",,,,,,,
6259373008,6259372990,0,668412410,cycleway,False,3.193,"LINESTRING (37.4342005 55.8269232, 37.4341884 55.8268953)",,,,,,,
6270330619,4672382425,0,358409718,cycleway,True,47.738,"LINESTRING (37.6139823 55.7679689, 37.6147371 55.7679055)",,,1.0,,1,,
6277177578,3633327343,0,358409718,cycleway,True,1.701,"LINESTRING (37.6098436 55.7663991, 37.6098672 55.7664067)",,,1.0,,1,,
6279475813,6279475829,0,438205858,cycleway,False,5.796,"LINESTRING (37.5983698 55.7575975, 37.5983725 55.7576496)",,,,,,,
6279475813,4359368472,0,438205858,cycleway,False,7.986,"LINESTRING (37.5983698 55.7575975, 37.5983836 55.7575261)",,,,,,,
6279475829,4359368475,0,438205858,cycleway,False,2.053,"LINESTRING (37.5983725 55.7576496, 37.5983824 55.7576672)",,,,,,,
6279475829,6279475813,0,438205858,cycleway,False,5.796,"LINESTRING (37.5983725 55.7576496, 37.5983698 55.7575975)",,,,,,,
6279475838,3631603201,0,438205857,cycleway,True,5.849,"LINESTRING (37.5979936 55.7572903, 37.5980373 55.7572438)",,,2.2,,1,,
6279475902,1402324073,0,368729711,cycleway,True,4.721,"LINESTRING (37.5962944 55.7571688, 37.5963691 55.7571628)",,,1.2,,,,
6279475906,3725768584,0,368729711,cycleway,True,14.827,"LINESTRING (37.5965019 55.7571636, 37.5967346 55.7571888)",,,1.2,,,,
6279475930,3633326800,0,670774354,cycleway,True,33.872,"LINESTRING (37.6011029 55.754051, 37.6010877 55.7543555)",,,1.0,,1,,
6281557603,3631603199,0,438205857,cycleway,True,9.171,"LINESTRING (37.5996308 55.7553352, 37.5996914 55.7552601)",,,2.2,,1,,
6281557620,3631603194,0,438205857,cycleway,True,11.806,"LINESTRING (37.6003392 55.7540985, 37.600355 55.7539927)",,,2.2,,1,,
6281557643,6133437517,0,368730386,cycleway,False,3.528,"LINESTRING (37.598958 55.7575797, 37.5990114 55.7575695)",,,2.5,,,,
6281557643,3633326827,0,368730386,cycleway,False,8.321,"LINESTRING (37.598958 55.7575797, 37.5988389 55.757613)",,,2.5,,,,
6281557644,3725768982,0,670774354,cycleway,True,2.669,"LINESTRING (37.5988657 55.7574049, 37.5988947 55.7574225)",,,1.0,,1,,
6281557646,3633326826,0,670774354,cycleway,True,7.371,"LINESTRING (37.5989243 55.7574364, 37.5989332 55.7575025)",,,1.0,,1,,
6281557647,3633326825,0,670774354,cycleway,True,5.423,"LINESTRING (37.5988365 55.7573352, 37.5988472 55.7573836)",,,1.0,,1,,
6281557649,3633326821,0,670774354,cycleway,True,29.438,"LINESTRING (37.5991188 55.7569685, 37.5988984 55.7572024)",,,1.0,,1,,
6282546024,6282546027,0,438205857,cycleway,True,12.29,"LINESTRING (37.5987019 55.7564388, 37.5988055 55.7563449)",,,2.2,,1,,
6282546027,5241764046,0,438205857,cycleway,True,45.255,"LINESTRING (37.5988055 55.7563449, 37.5991129 55.7559765)",,,2.2,,1,,
6283649505,5124137510,0,677332580,cycleway,True,30.062,"LINESTRING (37.6459938 55.7582148, 37.6461534 55.7579598)",,,2.2,,1,,
6284083694,6283649505,0,677332580,cycleway,True,7.873,"LINESTRING (37.6459949 55.7582856, 37.6459938 55.7582148)",,,2.2,,1,,
6284431574,6129238947,0,371355340,cycleway,True,1.807,"LINESTRING (37.5977082 55.7592216, 37.5976904 55.7592344)",,,,,,,
6284431989,3749288102,0,371355340,cycleway,True,0.222,"LINESTRING (37.5982141 55.7588667, 37.5982114 55.758868)",,,,,,,
6284432022,6284431574,0,371355340,cycleway,True,44.398,"LINESTRING (37.5981438 55.7589064, 37.5977082 55.7592216)",,,,,,,
6284793927,6284793938,0,671131543,cycleway,False,9.061,"LINESTRING (37.8143714 55.7123028, 37.8145126 55.7122851)",,,,,,,
6284793927,6284793939,0,671131543,cycleway,False,8.649,"LINESTRING (37.8143714 55.7123028, 37.8142372 55.7123211)",,,,,,,
6284793936,6284793935,0,671131543,cycleway,False,48.603,"LINESTRING (37.8152043 55.7121349, 37.815905 55.7119472)",,,,,,,
6284793936,6284793937,0,671131543,cycleway,False,36.77,"LINESTRING (37.8152043 55.7121349, 37.8146651 55.7122656)",,,,,,,
6284793937,6284793936,0,671131543,cycleway,False,36.77,"LINESTRING (37.8146651 55.7122656, 37.8152043 55.7121349)",,,,,,,
6284793937,6284793938,0,671131543,cycleway,False,9.796,"LINESTRING (37.8146651 55.7122656, 37.8145126 55.7122851)",,,,,,,
6284793938,6284793937,0,671131543,cycleway,False,9.796,"LINESTRING (37.8145126 55.7122851, 37.8146651 55.7122656)",,,,,,,
6284793938,6284793927,0,671131543,cycleway,False,9.061,"LINESTRING (37.8145126 55.7122851, 37.8143714 55.7123028)",,,,,,,
6285408333,6336889292,0,676704596,cycleway,False,4.445,"LINESTRING (37.6481433 55.755963, 37.6481277 55.755924)",,,,,,,
6288528306,5124137477,0,527015961,cycleway,True,5.266,"LINESTRING (37.6487856 55.7559016, 37.6487671 55.7559478)",,,2.2,,1,,
6291450049,2443311354,0,500290236,cycleway,True,6.138,"LINESTRING (37.6429334 55.7506938, 37.6428647 55.7506544)",,,2.2,,1,,
6298883895,3828151060,0,379511721,cycleway,False,10.514,"LINESTRING (37.6210028 55.7602113, 37.6209541 55.7603018)",,,,,,,
6298883895,7869057653,0,379511721,cycleway,False,98.456,"LINESTRING (37.6210028 55.7602113, 37.6214891 55.7593692)",,,,,,,
6336889292,6285408333,0,676704596,cycleway,False,4.445,"LINESTRING (37.6481277 55.755924, 37.6481433 55.755963)",,,,,,,
6336889292,6336889293,0,676704596,cycleway,False,4.988,"LINESTRING (37.6481277 55.755924, 37.6480546 55.7559061)",,,,,,,
6336889293,6336889292,0,676704596,cycleway,False,4.988,"LINESTRING (37.6480546 55.7559061, 37.6481277 55.755924)",,,,,,,
6336889293,6336889294,0,676704596,cycleway,False,2.785,"LINESTRING (37.6480546 55.7559061, 37.6480138 55.7558961)",,,,,,,
6336889294,5124137501,0,500290236,cycleway,True,7.38,"LINESTRING (37.6480138 55.7558961, 37.6480568 55.7558343)",,,2.2,,1,,
6336889294,6336889293,0,676704596,cycleway,False,2.785,"LINESTRING (37.6480138 55.7558961, 37.6480546 55.7559061)",,,,,,,
6363651195,3452856895,0,685032401,cycleway,False,39.203,"LINESTRING (37.7727874 55.6490449, 37.7723261 55.6488071)",,,,,,,
6363651195,1977873429,0,685032401,cycleway,False,34.27,"LINESTRING (37.7727874 55.6490449, 37.7731906 55.6492528)",,,,,,,
6372810252,3463728626,0,835985494,cycleway,False,38.922,"LINESTRING (37.687386 55.673553, 37.686826 55.673402)",,,,,,,
6372810252,3463728647,0,835985494,cycleway,False,35.112,"LINESTRING (37.687386 55.673553, 37.6878912 55.6736892)",,,,,,,
6373695758,3631603419,0,416909148,cycleway,True,42.819,"LINESTRING (37.6243697 55.7669539, 37.6237038 55.7670431)",,,2.2,,1,,
6375839813,5786467929,0,416909133,cycleway,True,13.493,"LINESTRING (37.62924 55.7663385, 37.6294556 55.7663422)",,,2.2,,1,,
6375839814,6375839813,0,416909133,cycleway,True,10.758,"LINESTRING (37.6290697 55.766325, 37.62924 55.7663385)",,,2.2,,1,,
6398039919,3765169769,0,368225606,cycleway,True,23.907,"LINESTRING (37.624351 55.7324317, 37.6243629 55.7326466)",,,1.5,,1,,
6398039923,3765169770,0,368225606,cycleway,True,21.573,"LINESTRING (37.6243645 55.7326739, 37.6243762 55.7328678)",,,1.5,,1,,
6398039954,6398039919,0,368225606,cycleway,True,42.876,"LINESTRING (37.6243295 55.7320463, 37.624351 55.7324317)",,,1.5,,1,,
6431559498,3468214035,0,170681647,cycleway,False,1.434,"LINESTRING (37.6234481 55.6034596, 37.6234321 55.6034688)",,,,,,,
6431559498,3468214034,0,686175977,cycleway,False,9.046,"LINESTRING (37.6234481 55.6034596, 37.6235489 55.6034015)",,,,,,,
6433151764,6433151991,0,686346974,cycleway,False,9.76,"LINESTRING (37.5279059 55.7852071, 37.5277598 55.785238)",,,2.5,,,,
6433151764,6433151992,0,686346974,cycleway,False,9.498,"LINESTRING (37.5279059 55.7852071, 37.5280482 55.7851772)",,,2.5,,,,
6433151765,6433151777,0,686346974,cycleway,False,30.487,"LINESTRING (37.5233233 55.7874367, 37.5231109 55.7876835)",,,2.5,,,,
6433151765,6433151778,0,686346974,cycleway,False,28.196,"LINESTRING (37.5233233 55.7874367, 37.5235441 55.7872156)",,,2.5,,,,
6433151766,6434737513,0,686346974,cycleway,False,17.119,"LINESTRING (37.5238488 55.78695, 37.5236964 55.7870779)",,,2.5,,,,
6433151766,6433151780,0,686346974,cycleway,False,16.993,"LINESTRING (37.5238488 55.78695, 37.5240079 55.7868261)",,,2.5,,,,
6433151767,6445755538,0,686346974,cycleway,False,11.194,"LINESTRING (37.5329982 55.7878496, 37.5331732 55.7878283)",,,2.5,,,,
6433151767,6434119450,0,686346974,cycleway,False,46.487,"LINESTRING (37.5329982 55.7878496, 37.5322704 55.7879352)",,,2.5,,,,
6433151768,6434118757,0,686346974,cycleway,False,38.307,"LINESTRING (37.5224715 55.7891477, 37.5230684 55.7890699)",,,2.5,,,,
6433151768,6434119466,0,686346974,cycleway,False,0.545,"LINESTRING (37.5224715 55.7891477, 37.5224628 55.7891474)",,,2.5,,,,
6433151769,6434118751,0,686346974,cycleway,False,1.963,"LINESTRING (37.5227181 55.7882951, 37.5227103 55.7883122)",,,2.5,,,,
6433151769,6434118753,0,686346974,cycleway,False,1.958,"LINESTRING (37.5227181 55.7882951, 37.5227275 55.7882783)",,,2.5,,,,
6433151771,6433151997,0,686346974,cycleway,False,5.921,"LINESTRING (37.5224616 55.7890828, 37.5224524 55.7891358)",,,2.5,,,,
6433151771,6434119344,0,686346974,cycleway,False,13.985,"LINESTRING (37.5224616 55.7890828, 37.5224829 55.7889576)",,,2.5,,,,
6433151772,6434119344,0,686346974,cycleway,False,11.946,"LINESTRING (37.5225066 55.788851, 37.5224829 55.7889576)",,,2.5,,,,
6433151772,6433151773,0,686346974,cycleway,False,7.519,"LINESTRING (37.5225066 55.788851, 37.5225253 55.7887842)",,,2.5,,,,
6433151773,6433151772,0,686346974,cycleway,False,7.519,"LINESTRING (37.5225253 55.7887842, 37.5225066 55.788851)",,,2.5,,,,
6433151773,6434119040,0,686346974,cycleway,False,6.005,"LINESTRING (37.5225253 55.7887842, 37.5225428 55.7887311)",,,2.5,,,,
6433151774,6434119040,0,686346974,cycleway,False,7.122,"LINESTRING (37.5225633 55.7886681, 37.5225428 55.7887311)",,,2.5,,,,
6433151774,6434119043,0,686346974,cycleway,False,17.871,"LINESTRING (37.5225633 55.7886681, 37.5226193 55.7885105)",,,2.5,,,,
6433151775,6434118753,0,686346974,cycleway,False,27.579,"LINESTRING (37.5228604 55.7880418, 37.5227275 55.7882783)",,,2.5,,,,
6433151775,6434119142,0,686346974,cycleway,False,14.355,"LINESTRING (37.5228604 55.7880418, 37.5229385 55.7879204)",,,2.5,,,,
6433151776,6434119142,0,686346974,cycleway,False,14.34,"LINESTRING (37.5230243 55.7878008, 37.5229385 55.7879204)",,,2.5,,,,
6433151776,6433151777,0,686346974,cycleway,False,14.122,"LINESTRING (37.5230243 55.7878008, 37.5231109 55.7876835)",,,2.5,,,,
6433151777,6433151776,0,686346974,cycleway,False,14.122,"LINESTRING (37.5231109 55.7876835, 37.5230243 55.7878008)",,,2.5,,,,
6433151777,6433151765,0,686346974,cycleway,False,30.487,"LINESTRING (37.5231109 55.7876835, 37.5233233 55.7874367)",,,2.5,,,,
6433151778,6433151765,0,686346974,cycleway,False,28.196,"LINESTRING (37.5235441 55.7872156, 37.5233233 55.7874367)",,,2.5,,,,
6433151778,6434737513,0,686346974,cycleway,False,18.031,"LINESTRING (37.5235441 55.7872156, 37.5236964 55.7870779)",,,2.5,,,,
6433151780,6433151766,0,686346974,cycleway,False,16.993,"LINESTRING (37.5240079 55.7868261, 37.5238488 55.78695)",,,2.5,,,,
6433151780,6433151781,0,686346974,cycleway,False,15.723,"LINESTRING (37.5240079 55.7868261, 37.5241607 55.7867138)",,,2.5,,,,
6433151781,6433151780,0,686346974,cycleway,False,15.723,"LINESTRING (37.5241607 55.7867138, 37.5240079 55.7868261)",,,2.5,,,,
6433151781,6434737516,0,686346974,cycleway,False,13.814,"LINESTRING (37.5241607 55.7867138, 37.5242994 55.7866171)",,,2.5,,,,
6433151782,6434737517,0,686346974,cycleway,False,5.184,"LINESTRING (37.5245097 55.7864804, 37.5244526 55.7865142)",,,2.5,,,,
6433151782,6433151783,0,686346974,cycleway,False,34.091,"LINESTRING (37.5245097 55.7864804, 37.5248852 55.7862581)",,,2.5,,,,
6433151783,6433151782,0,686346974,cycleway,False,34.091,"LINESTRING (37.5248852 55.7862581, 37.5245097 55.7864804)",,,2.5,,,,
6433151783,6444165692,0,686346974,cycleway,False,16.491,"LINESTRING (37.5248852 55.7862581, 37.5250785 55.7861572)",,,2.5,,,,
6433151784,6444165692,0,686346974,cycleway,False,17.468,"LINESTRING (37.5252871 55.7860527, 37.5250785 55.7861572)",,,2.5,,,,
6433151784,6433151985,0,686346974,cycleway,False,28.716,"LINESTRING (37.5252871 55.7860527, 37.5256452 55.785891)",,,2.5,,,,
6433151985,6433151784,0,686346974,cycleway,False,28.716,"LINESTRING (37.5256452 55.785891, 37.5252871 55.7860527)",,,2.5,,,,
6433151985,6433151986,0,686346974,cycleway,False,29.899,"LINESTRING (37.5256452 55.785891, 37.5260324 55.7857332)",,,2.5,,,,
6433151986,6433151985,0,686346974,cycleway,False,29.899,"LINESTRING (37.5260324 55.7857332, 37.5256452 55.785891)",,,2.5,,,,
6433151986,6433151987,0,686346974,cycleway,False,34.278,"LINESTRING (37.5260324 55.7857332, 37.5264938 55.7855667)",,,2.5,,,,
6433151987,6433151986,0,686346974,cycleway,False,34.278,"LINESTRING (37.5264938 55.7855667, 37.5260324 55.7857332)",,,2.5,,,,
6433151987,6433151988,0,686346974,cycleway,False,31.33,"LINESTRING (37.5264938 55.7855667, 37.5269378 55.7854361)",,,2.5,,,,
6433151988,6433151987,0,686346974,cycleway,False,31.33,"LINESTRING (37.5269378 55.7854361, 37.5264938 55.7855667)",,,2.5,,,,
6433151988,6433151989,0,686346974,cycleway,False,33.487,"LINESTRING (37.5269378 55.7854361, 37.5274266 55.785313)",,,2.5,,,,
6433151989,6433151988,0,686346974,cycleway,False,33.487,"LINESTRING (37.5274266 55.785313, 37.5269378 55.7854361)",,,2.5,,,,
6433151989,6433151990,0,686346974,cycleway,False,8.562,"LINESTRING (37.5274266 55.785313, 37.5275521 55.7852822)",,,2.5,,,,
6433151990,6433151989,0,686346974,cycleway,False,8.562,"LINESTRING (37.5275521 55.7852822, 37.5274266 55.785313)",,,2.5,,,,
6433151990,6433151991,0,686346974,cycleway,False,13.885,"LINESTRING (37.5275521 55.7852822, 37.5277598 55.785238)",,,2.5,,,,
6433151991,6433151990,0,686346974,cycleway,False,13.885,"LINESTRING (37.5277598 55.785238, 37.5275521 55.7852822)",,,2.5,,,,
6433151991,6433151764,0,686346974,cycleway,False,9.76,"LINESTRING (37.5277598 55.785238, 37.5279059 55.7852071)",,,2.5,,,,
6433151992,6433151764,0,686346974,cycleway,False,9.498,"LINESTRING (37.5280482 55.7851772, 37.5279059 55.7852071)",,,2.5,,,,
6433151992,6433151993,0,686346974,cycleway,False,20.85,"LINESTRING (37.5280482 55.7851772, 37.5283665 55.7851213)",,,2.5,,,,
6433151993,6433151992,0,686346974,cycleway,False,20.85,"LINESTRING (37.5283665 55.7851213, 37.5280482 55.7851772)",,,2.5,,,,
6433151993,6433151994,0,686346974,cycleway,False,31.331,"LINESTRING (37.5283665 55.7851213, 37.5288566 55.7850626)",,,2.5,,,,
6433151994,6433151993,0,686346974,cycleway,False,31.331,"LINESTRING (37.5288566 55.7850626, 37.5283665 55.7851213)",,,2.5,,,,
6433151994,6433151995,0,686346974,cycleway,False,32.78,"LINESTRING (37.5288566 55.7850626, 37.5293734 55.785013)",,,2.5,,,,
6433151995,6433151994,0,686346974,cycleway,False,32.78,"LINESTRING (37.5293734 55.785013, 37.5288566 55.7850626)",,,2.5,,,,
6433151995,6444165603,0,686346974,cycleway,False,17.493,"LINESTRING (37.5293734 55.785013, 37.5296503 55.7849905)",,,2.5,,,,
6433151996,6444165603,0,686346974,cycleway,False,17.564,"LINESTRING (37.52993 55.7849758, 37.5296503 55.7849905)",,,2.5,,,,
6433151996,6444164550,0,686346974,cycleway,False,44.282,"LINESTRING (37.52993 55.7849758, 37.5306382 55.784979)",,,2.5,,,,
6433151997,6434119467,0,686346974,cycleway,False,0.537,"LINESTRING (37.5224524 55.7891358, 37.5224533 55.7891406)",,,2.5,,,,
6433151997,6433151771,0,686346974,cycleway,False,5.921,"LINESTRING (37.5224524 55.7891358, 37.5224616 55.7890828)",,,2.5,,,,
6434118751,6434119043,0,686346974,cycleway,False,22.772,"LINESTRING (37.5227103 55.7883122, 37.5226193 55.7885105)",,,2.5,,,,
6434118751,6433151769,0,686346974,cycleway,False,1.963,"LINESTRING (37.5227103 55.7883122, 37.5227181 55.7882951)",,,2.5,,,,
6434118753,6433151769,0,686346974,cycleway,False,1.958,"LINESTRING (37.5227275 55.7882783, 37.5227181 55.7882951)",,,2.5,,,,
6434118753,6433151775,0,686346974,cycleway,False,27.579,"LINESTRING (37.5227275 55.7882783, 37.5228604 55.7880418)",,,2.5,,,,
6434118757,6434119465,0,686346974,cycleway,False,36.023,"LINESTRING (37.5230684 55.7890699, 37.5236297 55.7889967)",,,2.5,,,,
6434118757,6433151768,0,686346974,cycleway,False,38.307,"LINESTRING (37.5230684 55.7890699, 37.5224715 55.7891477)",,,2.5,,,,
6434119040,6433151773,0,686346974,cycleway,False,6.005,"LINESTRING (37.5225428 55.7887311, 37.5225253 55.7887842)",,,2.5,,,,
6434119040,6433151774,0,686346974,cycleway,False,7.122,"LINESTRING (37.5225428 55.7887311, 37.5225633 55.7886681)",,,2.5,,,,
6434119043,6433151774,0,686346974,cycleway,False,17.871,"LINESTRING (37.5226193 55.7885105, 37.5225633 55.7886681)",,,2.5,,,,
