u,v,key,osmid,highway,oneway,length,geometry,name,area,width,lanes,bridge,tunnel,service
4879569752,2820087756,0,277514010,cycleway,False,70.007,"LINESTRING (37.5862905 55.8137622, 37.5863328 55.813767, 37.5863873 55.8137734, 37.5868118 55.8138225, 37.5870931 55.813855, 37.587388 55.8138891)",,,,,,,
4879569768,4879569887,0,496247296,cycleway,False,115.59400000000001,"LINESTRING (37.5869387 55.8151198, 37.5870317 55.8147982, 37.5871633 55.8143944, 37.5872454 55.8140947)",,,,,,,
4879569887,4879556565,0,496247280,cycleway,False,153.091,"LINESTRING (37.5872454 55.8140947, 37.5879334 55.8143892, 37.5880151 55.8144224, 37.5881098 55.8144379, 37.5888833 55.8145642, 37.5889728 55.8145788, 37.5890502 55.8145993, 37.5893342 55.8147589)",,,,,,,
4879569887,4879569768,0,496247296,cycleway,False,115.59400000000001,"LINESTRING (37.5872454 55.8140947, 37.5871633 55.8143944, 37.5870317 55.8147982, 37.5869387 55.8151198)",,,,,,,
4879569887,2820087756,0,496247296,cycleway,False,24.65,"LINESTRING (37.5872454 55.8140947, 37.5872704 55.8140321, 37.587388 55.8138891)",,,,,,,
4880890834,1414850314,0,127945887,cycleway,False,2355.394,"LINESTRING (37.5616438 55.7112556, 37.5615403 55.7112523, 37.5610421 55.7112451, 37.5608999 55.7112454, 37.5601195 55.7112468, 37.5597581 55.7112475, 37.5590552 55.7112558, 37.5584516 55.7112783, 37.5583366 55.7112826, 37.5582023 55.7112903, 37.5576653 55.7113209, 37.5571858 55.7113634, 37.5570858 55.7113723, 37.5570034 55.7113796, 37.5569327 55.7113885, 37.5563568 55.7114607, 37.5558266 55.7115415, 37.5557021 55.7115605, 37.5555967 55.7115766, 37.5552842 55.7116242, 37.5544838 55.711774, 37.5542467 55.711825, 37.5540786 55.7118611, 37.5535949 55.7119719, 37.5531082 55.7120907, 37.5530318 55.7121133, 37.5529375 55.7121413, 37.5528145 55.7121777, 37.5523313 55.7123209, 37.5514067 55.7126416, 37.5511047 55.7127558, 37.5510661 55.7127704, 37.551004 55.7127963, 37.5508156 55.7128749, 37.5503278 55.7130785, 37.5497884 55.7133369, 37.5490328 55.7137259, 37.5485258 55.7140131, 37.5484131 55.7140781, 37.5482886 55.7141499, 37.5480461 55.7142897, 37.5473579 55.7147345, 37.5469493 55.7150041, 37.5465379 55.7152858, 37.5460653 55.7156244, 37.5457476 55.7158688, 37.545463 55.7160928, 37.5452018 55.716308, 37.5446883 55.7167911, 37.5441448 55.7173825, 37.5438155 55.7178141, 37.543732 55.7179365, 37.5435809 55.7181581, 37.5434936 55.7182934, 37.5434156 55.7184369, 37.5431702 55.7189082, 37.5429316 55.7195385, 37.5428107 55.7199625, 37.5427519 55.7203209, 37.5427118 55.7207107, 37.5426908 55.7209907, 37.5426897 55.7212476, 37.5427514 55.7217675, 37.5427822 55.7219764, 37.5428206 55.7221428, 37.5429216 55.7225809, 37.5430661 55.7230002, 37.5432509 55.7234185, 37.5434559 55.7238084, 37.5437382 55.7242607, 37.5440541 55.7246733, 37.5444573 55.7251426, 37.5445194 55.7252066, 37.544679 55.7253708, 37.5448297 55.7255116, 37.5450214 55.7256745, 37.5451824 55.7258049)",,,,2,,,
4888057514,4888057515,0,497212206,cycleway,False,14.324,"LINESTRING (37.5026332 55.6797658, 37.5025331 55.67965)",,,,,,,
4888057514,303470119,0,"[833857784, 686328147, 52564723]",cycleway,False,1240.5999999999997,"LINESTRING (37.5026332 55.6797658, 37.5029571 55.679672, 37.5032944 55.6796416, 37.5038313 55.6794519, 37.5041937 55.6792283, 37.5045984 55.6790662, 37.5049632 55.678912, 37.5053004 55.6788033, 37.5054478 55.6787599, 37.5058416 55.678685, 37.5060689 55.6786536, 37.5063687 55.6786167, 37.5068698 55.6785155, 37.5071339 55.6784734, 37.5072965 55.6785342, 37.5074062 55.6786651, 37.5075629 55.6788503, 37.5078076 55.6789831, 37.5080943 55.6791808, 37.508349 55.679486, 37.5083608 55.6796804, 37.5081189 55.6800959, 37.5079605 55.6803336, 37.5077481 55.6810863, 37.5076026 55.6816618, 37.5074182 55.6821374, 37.5073691 55.6822811, 37.5073452 55.6824409, 37.5074119 55.6824795, 37.5079887 55.6827749, 37.508013 55.6828266, 37.5069537 55.6837821, 37.506232 55.6840913, 37.5060393 55.6845116, 37.5059754 55.6847585, 37.5057444 55.6853487, 37.5056328 55.6856825, 37.5055602 55.6858536)",,,,,,,
4888057514,7784100332,0,497212206,cycleway,False,276.674,"LINESTRING (37.5026332 55.6797658, 37.5024232 55.6797967, 37.5022703 55.6799025, 37.5020439 55.6800486, 37.5017993 55.6803922, 37.5016742 55.6805777, 37.5016528 55.6807087, 37.5015184 55.6808827, 37.5013098 55.6808699, 37.5010183 55.6808431, 37.5005624 55.6808567, 37.5003804 55.6808843, 37.5003353 55.681046, 37.5002049 55.6811643, 37.4999325 55.6812826)",,,,,,,
4888057515,4888057514,0,497212206,cycleway,False,14.324,"LINESTRING (37.5025331 55.67965, 37.5026332 55.6797658)",,,,,,,
4889236267,4889236277,0,497349337,cycleway,False,224.273,"LINESTRING (37.3521182 55.6871628, 37.3522362 55.6870287, 37.3523167 55.6869267, 37.3524038 55.68678, 37.3524736 55.6866296, 37.352542 55.6864186, 37.3525675 55.6862017, 37.352546 55.6859832, 37.3524789 55.6857571, 37.3523985 55.6855938, 37.3521562 55.6852221)",,,,,,,
4889236277,4889236267,0,497349337,cycleway,False,224.273,"LINESTRING (37.3521562 55.6852221, 37.3523985 55.6855938, 37.3524789 55.6857571, 37.352546 55.6859832, 37.3525675 55.6862017, 37.352542 55.6864186, 37.3524736 55.6866296, 37.3524038 55.68678, 37.3523167 55.6869267, 37.3522362 55.6870287, 37.3521182 55.6871628)",,,,,,,
4889236278,4889236288,0,497349338,cycleway,False,228.87499999999997,"LINESTRING (37.3521914 55.6871884, 37.3522764 55.6870922, 37.3524119 55.6869115, 37.3525192 55.6867112, 37.3525876 55.6865472, 37.3526332 55.6863529, 37.3526359 55.6861419, 37.3526224 55.6859817, 37.3525608 55.6857692, 37.3524776 55.6855802, 37.3522245 55.685207)",,,,,,,
4889236288,4889236278,0,497349338,cycleway,False,228.87499999999997,"LINESTRING (37.3522245 55.685207, 37.3524776 55.6855802, 37.3525608 55.6857692, 37.3526224 55.6859817, 37.3526359 55.6861419, 37.3526332 55.6863529, 37.3525876 55.6865472, 37.3525192 55.6867112, 37.3524119 55.6869115, 37.3522764 55.6870922, 37.3521914 55.6871884)",,,,,,,
4889236290,4889236291,0,497349339,cycleway,False,180.561,"LINESTRING (37.3510612 55.6835667, 37.3513055 55.6838912, 37.3521236 55.6850759)",,,,,,,
4889236291,4889236290,0,497349339,cycleway,False,180.561,"LINESTRING (37.3521236 55.6850759, 37.3513055 55.6838912, 37.3510612 55.6835667)",,,,,,,
4889236292,4889236295,0,497349340,cycleway,False,180.084,"LINESTRING (37.352056 55.6850897, 37.3517346 55.6846321, 37.3512357 55.6839078, 37.3509854 55.6835871)",,,,,,,
4889236295,4889236292,0,497349340,cycleway,False,180.084,"LINESTRING (37.3509854 55.6835871, 37.3512357 55.6839078, 37.3517346 55.6846321, 37.352056 55.6850897)",,,,,,,
4889236296,4344780670,0,436594359,cycleway,False,363.08399999999995,"LINESTRING (37.3510469 55.6833387, 37.3510158 55.6833098, 37.3508535 55.6831888, 37.3506752 55.6830807, 37.3504029 55.6829378, 37.3500542 55.6827775, 37.3498102 55.6826792, 37.3495044 55.6825802, 37.3490819 55.6824668, 37.3464708 55.68182, 37.3463865 55.6817979, 37.3462335 55.681761, 37.3460994 55.6817269)",,,,,,,
4889236306,4889236309,0,497349341,cycleway,False,388.51599999999996,"LINESTRING (37.3431548 55.6814746, 37.3404962 55.6822861, 37.3404747 55.6823317, 37.3405552 55.6823337, 37.3431953 55.6815188)",,,,,,,
4889236309,4889236306,0,497349341,cycleway,False,388.51599999999996,"LINESTRING (37.3431953 55.6815188, 37.3405552 55.6823337, 37.3404747 55.6823317, 37.3404962 55.6822861, 37.3431548 55.6814746)",,,,,,,
4889236314,4889236315,0,497349344,cycleway,False,187.702,"LINESTRING (37.3375945 55.6831931, 37.3390746 55.6827359, 37.3402145 55.682376)",,,,,,,
4889236315,4889236314,0,497349344,cycleway,False,187.702,"LINESTRING (37.3402145 55.682376, 37.3390746 55.6827359, 37.3375945 55.6831931)",,,,,,,
4889236317,4889236318,0,497349345,cycleway,False,187.655,"LINESTRING (37.3376368 55.6832362, 37.3388386 55.6828705, 37.3402592 55.6824225)",,,,,,,
4889236318,4889236317,0,497349345,cycleway,False,187.655,"LINESTRING (37.3402592 55.6824225, 37.3388386 55.6828705, 37.3376368 55.6832362)",,,,,,,
4889236319,4889236528,0,497349347,cycleway,False,212.77599999999998,"LINESTRING (37.3434345 55.6816044, 37.3435915 55.6816071, 37.3440917 55.6821643, 37.3441373 55.6822309, 37.3441654 55.6822951, 37.3441775 55.6823738, 37.3441802 55.6824108, 37.3441721 55.6825121, 37.3440883 55.6832274, 37.3440864 55.6832989, 37.3440813 55.683356)",,,,,,,
4889236528,4243608848,0,359903149,cycleway,False,540.497,"LINESTRING (37.3440813 55.683356, 37.3439535 55.6833657, 37.3438342 55.6833873, 37.3434441 55.6835461, 37.3433787 55.6835727, 37.3430309 55.6837143, 37.3425538 55.683877, 37.3420253 55.6840061, 37.3409057 55.6842452, 37.3398159 55.6844852, 37.3387983 55.6847085, 37.3387058 55.6847191, 37.3384585 55.6846402, 37.3363323 55.6840056)",,,,,,,
4889236528,4344780683,0,359903149,cycleway,False,75.173,"LINESTRING (37.3440813 55.683356, 37.3441097 55.6833538, 37.3451663 55.683546, 37.3452228 55.6835578)",,,,,,,
4889236528,4889236319,0,497349347,cycleway,False,212.776,"LINESTRING (37.3440813 55.683356, 37.3440864 55.6832989, 37.3440883 55.6832274, 37.3441721 55.6825121, 37.3441802 55.6824108, 37.3441775 55.6823738, 37.3441654 55.6822951, 37.3441373 55.6822309, 37.3440917 55.6821643, 37.3435915 55.6816071, 37.3434345 55.6816044)",,,,,,,
4889240474,4889240499,0,497349865,cycleway,False,420.63399999999996,"LINESTRING (37.3486113 55.6904928, 37.3486313 55.6903406, 37.348689 55.690107, 37.3487668 55.689887, 37.3489103 55.6896232, 37.348961 55.6895276, 37.3490831 55.6893377, 37.3492751 55.6891031, 37.3494722 55.6889058, 37.3497538 55.6886677, 37.3501119 55.6884152, 37.3502997 55.6882965, 37.3516421 55.6875436, 37.3518044 55.6874392, 37.3519418 55.6873313)",,,,,,,
4889240489,6944642304,0,"[497349864, 741841244, 741841236, 741841237, 741841238, 741841239, 741841240, 741841241, 741841242, 741841243, 734123420, 741841245, 741841246]",cycleway,False,3698.207999999999,"LINESTRING (37.352016 55.6873593, 37.3518084 55.687502, 37.3516488 55.6876018, 37.3504472 55.6882799, 37.3502178 55.6884182, 37.3500019 55.6885611, 37.349723 55.6887811, 37.3494816 55.6889912, 37.3492965 55.6891833, 37.3491592 55.6893573, 37.3490377 55.6895423, 37.3489808 55.6896363, 37.3488419 55.6898923, 37.3487627 55.6901184, 37.3487118 55.6903482, 37.3486903 55.6904954, 37.3486041 55.6912265, 37.3485397 55.6919189, 37.3484324 55.6929167, 37.3483976 55.693346, 37.3483433 55.6939086, 37.3483185 55.69411, 37.3482814 55.6944551, 37.348249 55.6947607, 37.3481977 55.695266, 37.348179 55.695416, 37.3481883 55.6955371, 37.3481977 55.6956398, 37.3482257 55.6957161, 37.3482724 55.6958266, 37.3483331 55.6959187, 37.3484172 55.6960214, 37.3484732 55.6960767, 37.3485619 55.6961609, 37.348716 55.6962583, 37.3488515 55.6963451, 37.3490009 55.6964188, 37.3492811 55.6965399, 37.3495473 55.6966583, 37.3497108 55.6967531, 37.3498135 55.6968267, 37.3499302 55.6969031, 37.3500517 55.697011, 37.350103 55.6970952, 37.3501591 55.6971715, 37.3501918 55.6972215, 37.3502385 55.6973084, 37.3503225 55.697411, 37.3503832 55.6974873, 37.3504626 55.6975768, 37.3505607 55.6976531, 37.3506541 55.6977216, 37.3507382 55.6977768, 37.3508362 55.6978321, 37.351009 55.6979058, 37.3511631 55.6979716, 37.3513172 55.6980163, 37.3515087 55.6980558, 37.3517095 55.6980953, 37.3519197 55.6981216, 37.3521952 55.6981348, 37.3525454 55.69814, 37.3529611 55.6981348, 37.3532646 55.6981348, 37.3533252 55.6981339, 37.3537908 55.6981269, 37.3539698 55.6981242, 37.3544368 55.6981295, 37.3549925 55.6981242, 37.3553521 55.6981242, 37.3556276 55.6981242, 37.3558658 55.6981242, 37.3560713 55.698119, 37.3564145 55.6980929, 37.3566991 55.6980516, 37.3569105 55.6979875, 37.357252 55.6979188, 37.3575691 55.6978409, 37.3578862 55.697763, 37.3586911 55.6975797, 37.3590245 55.6975109, 37.3593335 55.6974789, 37.3595042 55.6974697, 37.3596181 55.6974697, 37.3598132 55.6974651, 37.3599433 55.6974605, 37.3600978 55.6974651, 37.3602116 55.6974651, 37.3604718 55.697488, 37.3606019 55.6975064, 37.3607157 55.6975339, 37.3608458 55.6975568, 37.3609678 55.6975888, 37.3613581 55.6976805, 37.3617728 55.697795, 37.3622118 55.6978959, 37.3633827 55.6982166, 37.3638705 55.6983357, 37.3643584 55.6984686, 37.365391 55.6987481, 37.3658545 55.6988719, 37.3663667 55.6990002, 37.3664562 55.6990229, 37.3667607 55.6991004, 37.3668709 55.6991285, 37.3675539 55.6993209, 37.3676545 55.6993463, 37.3680773 55.6994528, 37.368245 55.699495, 37.3685458 55.6995454, 37.3687003 55.6995638, 37.3688955 55.6995912, 37.3691313 55.6995958, 37.3692386 55.699599, 37.3695432 55.6996078, 37.3696029 55.6996096, 37.370855 55.6995867, 37.3717332 55.6995821, 37.3722617 55.6995912, 37.3726682 55.6996187, 37.372904 55.69966, 37.373213 55.699715, 37.3734244 55.6997745, 37.3736765 55.6998616, 37.3738553 55.6999303, 37.3739692 55.6999899, 37.3740911 55.7000998, 37.3742456 55.7002281, 37.3743838 55.7003519, 37.374579 55.7005993, 37.3747985 55.700865, 37.3749042 55.7010346, 37.3749937 55.7013415, 37.3749774 55.7014973, 37.3749449 55.701786, 37.3748148 55.7020471, 37.3747091 55.7023083, 37.3745302 55.7027344, 37.3744489 55.7029406, 37.3742212 55.70344, 37.3740261 55.7039852, 37.3738228 55.7045258, 37.3737496 55.704874, 37.3737008 55.7051855, 37.3737008 55.70552, 37.3736846 55.7058636, 37.373709 55.7060606, 37.3737578 55.70716, 37.3737659 55.7076273)",,,,,,yes,
4889240499,4889240474,0,497349865,cycleway,False,420.634,"LINESTRING (37.3519418 55.6873313, 37.3518044 55.6874392, 37.3516421 55.6875436, 37.3502997 55.6882965, 37.3501119 55.6884152, 37.3497538 55.6886677, 37.3494722 55.6889058, 37.3492751 55.6891031, 37.3490831 55.6893377, 37.348961 55.6895276, 37.3489103 55.6896232, 37.3487668 55.689887, 37.348689 55.690107, 37.3486313 55.6903406, 37.3486113 55.6904928)",,,,,,,
4898379088,221574908,0,175956687,cycleway,False,7.921,"LINESTRING (37.810623 55.7889063, 37.8104979 55.7889176)",Измайловский проспект,,,,,,
4898379088,1929335772,0,175956687,cycleway,False,512.88,"LINESTRING (37.810623 55.7889063, 37.8125082 55.7889439, 37.8142577 55.7889765, 37.8150387 55.7889911, 37.8168521 55.789025, 37.8183371 55.7890527, 37.818822 55.7890616)",Измайловский проспект,,,,,,
4898379088,1865232963,0,819042464,cycleway,False,309.141,"LINESTRING (37.810623 55.7889063, 37.8104138 55.788883, 37.8103184 55.7888799, 37.8084332 55.7888468, 37.8072913 55.7888225, 37.8067927 55.7888124, 37.8059065 55.7888012, 37.8056848 55.7888043)",,,,,,,
4923949183,2379291477,0,465231711,cycleway,False,258.705,"LINESTRING (37.7273617 55.6351592, 37.7314823 55.6351033)",,,,,,,
4923949183,2379291275,0,229315055,cycleway,False,497.6289999999999,"LINESTRING (37.7273617 55.6351592, 37.7273664 55.6350577, 37.7273764 55.6349276, 37.727385 55.6348843, 37.7274079 55.6348163, 37.7274914 55.6347015, 37.7277092 55.6345046, 37.7278655 55.6343546, 37.7278929 55.6343283, 37.7280958 55.6341377, 37.728326 55.63394, 37.7283841 55.6338381, 37.7284955 55.6337152, 37.7284769 55.6336398, 37.7285216 55.6335849, 37.7290167 55.6334219, 37.7290551 55.6334096, 37.7291085 55.633376, 37.7294339 55.6331731, 37.7294933 55.633141, 37.7295309 55.6331242, 37.7296139 55.6330915, 37.730031 55.6329918, 37.7301522 55.632948, 37.7302282 55.6328715, 37.7303286 55.6327933, 37.7304952 55.6326507, 37.7305481 55.6326142, 37.7306187 55.6324805, 37.730688 55.6323486, 37.7307075 55.6323099, 37.7307783 55.6321691, 37.7308396 55.6320737, 37.7308218 55.6320391, 37.7307257 55.6319949, 37.7306534 55.6319692, 37.7303712 55.6319597, 37.7300713 55.6319268, 37.7300331 55.6319226, 37.7299845 55.6318982, 37.7299441 55.6318193)",,,,,,,
4923949183,2379291491,0,465231711,cycleway,False,970.914,"LINESTRING (37.7273617 55.6351592, 37.7272814 55.6351625, 37.7268614 55.6351714, 37.7247876 55.6352061, 37.722499 55.635241, 37.7223257 55.635245, 37.7214434 55.6352569, 37.7201011 55.6352706, 37.7186519 55.6352978, 37.7185809 55.6352992, 37.717261 55.635324, 37.715791 55.63535, 37.7141981 55.635379, 37.7125425 55.6354171, 37.7124454 55.6354201, 37.712089 55.635423, 37.7120256 55.6354163, 37.7119034 55.6354035)",,,,,,,
4941952141,3093616045,0,304627354,cycleway,False,327.0189999999999,"LINESTRING (37.6313217 55.8602076, 37.6313272 55.8601819, 37.6313424 55.8601493, 37.6313867 55.8601307, 37.6314765 55.8601245, 37.6319452 55.8600205, 37.6320005 55.8600252, 37.6320323 55.8600508, 37.632024 55.8601324, 37.6319629 55.8602945, 37.6321937 55.860859, 37.6322331 55.8609869, 37.6322038 55.8610897, 37.632172 55.8611464, 37.6321694 55.8611996, 37.6322176 55.8612317, 37.6322827 55.8612512, 37.6326613 55.8612607, 37.6327015 55.8612868, 37.6327299 55.8613347, 37.6328082 55.8617113, 37.632734 55.8618729, 37.6328098 55.8619943, 37.6329197 55.8622109)",,,,,,,
5026584936,1738290572,0,514532018,cycleway,False,1.192,"LINESTRING (37.6809373 55.8892815, 37.6809494 55.8892898)",,,,,,,
5026584936,5026584937,0,514532018,cycleway,False,0.51,"LINESTRING (37.6809373 55.8892815, 37.6809333 55.8892775)",,,,,,,
5026584937,5026584936,0,514532018,cycleway,False,0.51,"LINESTRING (37.6809333 55.8892775, 37.6809373 55.8892815)",,,,,,,
5026584937,5026584938,0,514532018,cycleway,False,1.324,"LINESTRING (37.6809333 55.8892775, 37.6809256 55.8892664)",,,,,,,
5026584938,5026584937,0,514532018,cycleway,False,1.324,"LINESTRING (37.6809256 55.8892664, 37.6809333 55.8892775)",,,,,,,
5026584938,5026584939,0,514532018,cycleway,False,0.827,"LINESTRING (37.6809256 55.8892664, 37.6809223 55.8892592)",,,,,,,
5026584939,5026584938,0,514532018,cycleway,False,0.827,"LINESTRING (37.6809223 55.8892592, 37.6809256 55.8892664)",,,,,,,
5026584939,5026584940,0,514532018,cycleway,False,0.948,"LINESTRING (37.6809223 55.8892592, 37.6809197 55.8892508)",,,,,,,
5026584940,5026584939,0,514532018,cycleway,False,0.948,"LINESTRING (37.6809197 55.8892508, 37.6809223 55.8892592)",,,,,,,
5026584940,5026584941,0,514532018,cycleway,False,1.073,"LINESTRING (37.6809197 55.8892508, 37.680918 55.8892412)",,,,,,,
5026584941,5026584940,0,514532018,cycleway,False,1.073,"LINESTRING (37.680918 55.8892412, 37.6809197 55.8892508)",,,,,,,
5026584941,5026584942,0,514532018,cycleway,False,1.224,"LINESTRING (37.680918 55.8892412, 37.6809174 55.8892302)",,,,,,,
5026584942,5026584941,0,514532018,cycleway,False,1.224,"LINESTRING (37.6809174 55.8892302, 37.680918 55.8892412)",,,,,,,
5026584942,5026584943,0,514532018,cycleway,False,1.369,"LINESTRING (37.6809174 55.8892302, 37.6809182 55.8892179)",,,,,,,
5026584943,5026584942,0,514532018,cycleway,False,1.369,"LINESTRING (37.6809182 55.8892179, 37.6809174 55.8892302)",,,,,,,
5026584943,5026584944,0,514532018,cycleway,False,1.541,"LINESTRING (37.6809182 55.8892179, 37.6809205 55.8892041)",,,,,,,
5026584944,5026584943,0,514532018,cycleway,False,1.541,"LINESTRING (37.6809205 55.8892041, 37.6809182 55.8892179)",,,,,,,
5026584944,5026584945,0,514532018,cycleway,False,1.731,"LINESTRING (37.6809205 55.8892041, 37.6809246 55.8891887)",,,,,,,
5026584945,5026584944,0,514532018,cycleway,False,1.731,"LINESTRING (37.6809246 55.8891887, 37.6809205 55.8892041)",,,,,,,
5026584945,1738290566,0,514532023,path,False,15.127,"LINESTRING (37.6809246 55.8891887, 37.6808817 55.8890548)",,,,,,,
5026584960,1738290546,0,514532020,cycleway,False,0.109,"LINESTRING (37.6806771 55.8880395, 37.6806778 55.8880386)",,,,,,,
5026584960,5026584961,0,514532020,cycleway,False,0.31,"LINESTRING (37.6806771 55.8880395, 37.6806749 55.888042)",,,,,,,
5026584961,5026584960,0,514532020,cycleway,False,0.31,"LINESTRING (37.6806749 55.888042, 37.6806771 55.8880395)",,,,,,,
5026584961,5026584962,0,514532020,cycleway,False,0.498,"LINESTRING (37.6806749 55.888042, 37.6806717 55.8880461)",,,,,,,
5026584962,5026584961,0,514532020,cycleway,False,0.498,"LINESTRING (37.6806717 55.8880461, 37.6806749 55.888042)",,,,,,,
5026584962,5026584963,0,514532020,cycleway,False,0.683,"LINESTRING (37.6806717 55.8880461, 37.6806676 55.8880518)",,,,,,,
5026584963,5026584962,0,514532020,cycleway,False,0.683,"LINESTRING (37.6806676 55.8880518, 37.6806717 55.8880461)",,,,,,,
5026584963,5026584964,0,514532020,cycleway,False,0.84,"LINESTRING (37.6806676 55.8880518, 37.680663 55.8880589)",,,,,,,
5026584964,5026584963,0,514532020,cycleway,False,0.84,"LINESTRING (37.680663 55.8880589, 37.6806676 55.8880518)",,,,,,,
5026584964,5026584965,0,514532020,cycleway,False,1.002,"LINESTRING (37.680663 55.8880589, 37.6806582 55.8880675)",,,,,,,
5026584965,5026584964,0,514532020,cycleway,False,1.002,"LINESTRING (37.6806582 55.8880675, 37.680663 55.8880589)",,,,,,,
