u,v,key,osmid,oneway,highway,maxspeed,length,geometry,lanes,name,access,service,width,tunnel,junction,area,bridge
683406541,683406554,0,54179909,False,service,20,39.588,"LINESTRING (37.4076103 55.8032589, 37.407022 55.8033909)",,,,,,,,,
683406554,663035133,0,52003435,False,service,20,44.077,"LINESTRING (37.407022 55.8033909, 37.407281 55.8037596)",,,,,,,,,
683406554,6207682886,0,52003435,False,service,20,3.941,"LINESTRING (37.407022 55.8033909, 37.406999 55.8033579)",,,,,,,,,
683406554,683406541,0,54179909,False,service,20,39.588,"LINESTRING (37.407022 55.8033909, 37.4076103 55.8032589)",,,,,,,,,
683406590,5298163374,0,54169774,True,service,5,36.239,"LINESTRING (37.3921872 55.8034871, 37.3916485 55.8036077)",,,,,,,,,
683406650,683406541,0,54179909,False,service,20,38.516,"LINESTRING (37.4078196 55.8035847, 37.4076103 55.8032589)",,,,,,,,,
683581517,6041142184,0,234789468,True,service,10,12.513,"LINESTRING (37.3830717 55.8012543, 37.3830974 55.8011427)",,,,,,,,,
683794495,683794552,0,54226390,True,service,10,4.267,"LINESTRING (37.3880511 55.8009149, 37.3880954 55.8008857)",,,,,,,,,
683794529,683794535,0,54226385,False,service,10,20.114,"LINESTRING (37.3887842 55.8005801, 37.3886519 55.8004152)",,,,,,,,,
683794529,5894578664,0,54226390,True,service,10,4.169,"LINESTRING (37.3887842 55.8005801, 37.3888103 55.8006146)",,,,,,,,,
683794535,683794529,0,54226385,False,service,10,20.114,"LINESTRING (37.3886519 55.8004152, 37.3887842 55.8005801)",,,,,,,,,
683794552,5894578588,0,54226390,True,service,10,3.802,"LINESTRING (37.3880954 55.8008857, 37.3881318 55.8008583)",,,,,,,,,
683806609,430405268,0,37008284,False,residential,20,9.288,"LINESTRING (37.4032853 55.7920339, 37.4031521 55.7919969)",1,,,,,,,,
683806609,430405267,0,37008284,False,residential,20,9.784,"LINESTRING (37.4032853 55.7920339, 37.4034389 55.7920508)",1,,,,,,,,
684464910,684464824,0,54276489,True,service,30,29.299,"LINESTRING (37.6311924 55.826506, 37.6307251 55.826529)",2,,,,,,,,
685070522,3932058961,0,390050908,False,service,20,36.294,"LINESTRING (37.8715801 55.742211, 37.8714479 55.7425288)",,,,,,,,,
685070525,3932058968,0,390050911,False,service,20,30.095,"LINESTRING (37.8708967 55.7415301, 37.871377 55.7415178)",,,,,,,,,
685070527,3932058962,0,390050908,False,service,20,17.077,"LINESTRING (37.8713796 55.7426389, 37.8712897 55.7427839)",,,,,,,,,
685070527,3932058966,0,390050908,False,service,20,8.514,"LINESTRING (37.8713796 55.7426389, 37.8714244 55.7425666)",,,,,,,,,
687489406,899136485,0,54612483,False,service,20,5.638,"LINESTRING (37.839392 55.7526205, 37.8393021 55.7526239)",,,,,,,,,
687489412,6548398571,0,54612483,False,service,20,50.14,"LINESTRING (37.8334094 55.7527214, 37.8342103 55.7527079)",,,,,,,,,
687489412,936391407,0,54614942,False,service,20,8.917,"LINESTRING (37.8334094 55.7527214, 37.8333996 55.7526414)",,,,,,,,,
687505203,1314773579,0,54613870,False,service,20,26.863,"LINESTRING (37.8262439 55.7490691, 37.8259215 55.7492286)",,,,,,,,,
687505203,3486033123,0,54613870,False,service,20,22.139,"LINESTRING (37.8262439 55.7490691, 37.8262436 55.74887)",,,,,,,,,
687518892,691260347,0,54614942,False,service,20,14.162,"LINESTRING (37.8332817 55.7524316, 37.8330599 55.7524063)",,,,,,,,,
687518892,936391406,0,54614942,False,service,20,3.928,"LINESTRING (37.8332817 55.7524316, 37.8333387 55.7524464)",,,,,,,,,
688503714,688503718,0,54614942,False,service,20,4.81,"LINESTRING (37.8333933 55.7525265, 37.8333772 55.7524842)",,,,,,,,,
688503714,936391407,0,54614942,False,service,20,12.782,"LINESTRING (37.8333933 55.7525265, 37.8333996 55.7526414)",,,,,,,,,
688503718,688503721,0,54614942,False,service,20,4.501,"LINESTRING (37.8333772 55.7524842, 37.833345 55.752448)",,,,,,,,,
688503718,688503714,0,54614942,False,service,20,4.81,"LINESTRING (37.8333772 55.7524842, 37.8333933 55.7525265)",,,,,,,,,
688503721,936391406,0,54614942,False,service,20,0.433,"LINESTRING (37.833345 55.752448, 37.8333387 55.7524464)",,,,,,,,,
688503721,688503718,0,54614942,False,service,20,4.501,"LINESTRING (37.833345 55.752448, 37.8333772 55.7524842)",,,,,,,,,
690817405,6773986693,0,722152269,False,service,20,19.942,"LINESTRING (37.4447623 55.6695563, 37.4449347 55.669707)",,,,,,,,,
690818513,6773986694,0,43211715,False,service,20,21.692,"LINESTRING (37.4450571 55.6700915, 37.4452422 55.6702563)",,,,,,,,,
690818513,690819292,0,43211715,False,service,20,29.306,"LINESTRING (37.4450571 55.6700915, 37.4450731 55.6698281)",,,,,,,,,
690819292,690818513,0,43211715,False,service,20,29.306,"LINESTRING (37.4450731 55.6698281, 37.4450571 55.6700915)",,,,,,,,,
690819292,6773986693,0,722152269,False,service,20,16.02,"LINESTRING (37.4450731 55.6698281, 37.4449347 55.669707)",,,,,,,,,
690820894,541688294,0,43211715,False,service,20,25.408,"LINESTRING (37.4463937 55.671145, 37.4466142 55.6713367)",,,,,,,,,
690820894,690821589,0,43211715,False,service,20,58.048,"LINESTRING (37.4463937 55.671145, 37.445895 55.6707052)",,,,,,,,,
690820894,690821587,0,54882762,False,service,20,28.057,"LINESTRING (37.4463937 55.671145, 37.4464196 55.6708931)",,,,,,,,,
690821587,690821588,0,54882762,False,service,20,16.265,"LINESTRING (37.4464196 55.6708931, 37.4462909 55.6707661)",,,,,,,,,
690821587,690820894,0,54882762,False,service,20,28.057,"LINESTRING (37.4464196 55.6708931, 37.4463937 55.671145)",,,,,,,,,
690821588,690821589,0,54882762,False,service,20,25.733,"LINESTRING (37.4462909 55.6707661, 37.445895 55.6707052)",,,,,,,,,
690821588,690821587,0,54882762,False,service,20,16.265,"LINESTRING (37.4462909 55.6707661, 37.4464196 55.6708931)",,,,,,,,,
690821588,690821645,0,54882763,True,service,20,31.191,"LINESTRING (37.4462909 55.6707661, 37.4467014 55.6706077)",,,,,,,,,
690821589,690820894,0,43211715,False,service,20,58.048,"LINESTRING (37.445895 55.6707052, 37.4463937 55.671145)",,,,,,,,,
690821589,6773986692,0,43211715,False,service,20,33.452,"LINESTRING (37.445895 55.6707052, 37.4455181 55.6704923)",,,,,,,,,
690821589,690821588,0,54882762,False,service,20,25.733,"LINESTRING (37.445895 55.6707052, 37.4462909 55.6707661)",,,,,,,,,
690821729,690821587,0,54882764,True,service,20,32.233,"LINESTRING (37.4468371 55.670724, 37.4464196 55.6708931)",,,,,,,,,
691260347,1428069788,0,54614942,False,service,20,41.982,"LINESTRING (37.8330599 55.7524063, 37.8323893 55.7524172)",,,,,,,,,
691260347,687518892,0,54614942,False,service,20,14.162,"LINESTRING (37.8330599 55.7524063, 37.8332817 55.7524316)",,,,,,,,,
691260349,899133893,0,54614942,False,service,20,16.404,"LINESTRING (37.8318778 55.7524214, 37.8321399 55.7524186)",,,,,,,,,
691674666,6115944980,0,54975771,False,service,10,46.997,"LINESTRING (37.5930921 55.8244758, 37.5935653 55.8241472)",1,,,parking_aisle,,,,,
691674666,691684462,0,54975771,False,service,10,102.706,"LINESTRING (37.5930921 55.8244758, 37.5919714 55.8251517)",1,,,parking_aisle,,,,,
691674793,691684426,0,54975763,False,service,10,122.072,"LINESTRING (37.5877611 55.8281289, 37.5888917 55.8272334)",1,,,,,,,,
691674793,691684424,0,54975763,False,service,10,23.119,"LINESTRING (37.5877611 55.8281289, 37.5875582 55.8283028)",1,,,,,,,,
691684424,691674793,0,54975763,False,service,10,23.119,"LINESTRING (37.5875582 55.8283028, 37.5877611 55.8281289)",1,,,,,,,,
691684426,691684432,0,54975763,False,service,10,18.17,"LINESTRING (37.5888917 55.8272334, 37.5890347 55.8270911)",1,,,,,,,,
691684426,691674793,0,54975763,False,service,10,122.072,"LINESTRING (37.5888917 55.8272334, 37.5877611 55.8281289)",1,,,,,,,,
691684432,691684426,0,54975763,False,service,10,18.17,"LINESTRING (37.5890347 55.8270911, 37.5888917 55.8272334)",1,,,,,,,,
691684432,6115944981,0,54975771,False,service,10,164.694,"LINESTRING (37.5890347 55.8270911, 37.590749 55.8259657)",1,,,parking_aisle,,,,,
691684454,691684462,0,54975771,False,service,10,24.49,"LINESTRING (37.5917121 55.8253169, 37.5919714 55.8251517)",1,,,parking_aisle,,,,,
691684454,6115944981,0,54975771,False,service,10,93.932,"LINESTRING (37.5917121 55.8253169, 37.590749 55.8259657)",1,,,parking_aisle,,,,,
691684462,691674666,0,54975771,False,service,10,102.706,"LINESTRING (37.5919714 55.8251517, 37.5930921 55.8244758)",1,,,parking_aisle,,,,,
691684462,691684454,0,54975771,False,service,10,24.49,"LINESTRING (37.5919714 55.8251517, 37.5917121 55.8253169)",1,,,parking_aisle,,,,,
693042624,693042628,0,55095821,False,residential,20,48.761,"LINESTRING (37.5518474 55.9516662, 37.5518981 55.9512286)",,Загородная улица,,,,,,,
693042628,693042624,0,55095821,False,residential,20,48.761,"LINESTRING (37.5518981 55.9512286, 37.5518474 55.9516662)",,Загородная улица,,,,,,,
694079289,899136485,0,54612483,False,service,20,27.66,"LINESTRING (37.8388602 55.7526294, 37.8393021 55.7526239)",,,,,,,,,
694079289,876978587,0,54612483,False,service,20,126.88,"LINESTRING (37.8388602 55.7526294, 37.8368336 55.752665)",,,,,,,,,
695110995,6774931320,0,55338105,False,service,10,160.893,"LINESTRING (37.4369912 55.6677867, 37.4355782 55.666579)",,,,,,,,,
695110995,6774498102,0,55338105,False,service,10,33.479,"LINESTRING (37.4369912 55.6677867, 37.4374513 55.667634)",,,,,,,,,
695110995,6779376263,0,722265686,False,service,10,15.833,"LINESTRING (37.4369912 55.6677867, 37.4367767 55.6678618)",,,,,,,,,
695119778,1728240686,0,55338948,False,service,20,9.622,"LINESTRING (37.8336182 55.7551497, 37.8336138 55.7550632)",,,,,,,,,
695120110,899133902,0,55338948,False,service,20,16.353,"LINESTRING (37.8319221 55.7531942, 37.8321819 55.7531783)",,,,,,,,,
695120112,1728240634,0,55338948,False,service,20,128.01,"LINESTRING (37.8334999 55.7531598, 37.8336149 55.7543092)",,,,,,,,,
695120112,815152388,0,55338948,False,service,20,6.757,"LINESTRING (37.8334999 55.7531598, 37.8334148 55.7531224)",,,,,,,,,
695120112,955995893,0,82083418,False,service,20,30.359,"LINESTRING (37.8334999 55.7531598, 37.8339368 55.7532785)",,,,,,,,,
695121082,815152388,0,55338948,False,service,20,17.278,"LINESTRING (37.8331407 55.7531411, 37.8334148 55.7531224)",,,,,,,,,
695121082,1729215148,0,55338948,False,service,20,2.963,"LINESTRING (37.8331407 55.7531411, 37.8330935 55.7531432)",,,,,,,,,
695121273,1729215149,0,55338948,False,service,20,9.284,"LINESTRING (37.8324699 55.7531751, 37.8326171 55.7531647)",,,,,,,,,
695121273,1428069787,0,55338948,False,service,20,3.559,"LINESTRING (37.8324699 55.7531751, 37.8324133 55.753172)",,,,,,,,,
696747359,2984235664,0,294800668,True,secondary,20,52.485,"LINESTRING (37.4932513 55.8553026, 37.4937031 55.8549045)",2,улица Лавочкина,,,,,,,
696834952,317436524,0,28873491,False,service,20,14.748,"LINESTRING (37.5832897 55.5679911, 37.5835029 55.5679358)",,,,,,,,,
696834952,318899997,0,28873491,False,service,20,12.627,"LINESTRING (37.5832897 55.5679911, 37.5831072 55.5680385)",,,,,,,,,
696835246,317437215,0,28873491,False,service,20,17.666,"LINESTRING (37.5851153 55.5675804, 37.585374 55.5675184)",,,,,,,,,
696835246,320624409,0,28873491,False,service,20,19.12,"LINESTRING (37.5851153 55.5675804, 37.5848353 55.5676475)",,,,,,,,,
696835586,321753040,0,28873491,False,service,20,24.923,"LINESTRING (37.5868962 55.5671437, 37.58726 55.5670547)",,,,,,,,,
696835586,317437829,0,28873491,False,service,20,5.246,"LINESTRING (37.5868962 55.5671437, 37.5868196 55.5671624)",,,,,,,,,
697080734,255394328,0,101256355,False,residential,30,21.651,"LINESTRING (37.5667159 55.7526059, 37.5663726 55.7526301)",4,набережная Тараса Шевченко,,,,,,,
697080734,255394327,0,101256355,False,residential,30,63.575,"LINESTRING (37.5667159 55.7526059, 37.5677139 55.7524989)",4,набережная Тараса Шевченко,,,,,,,
698478608,1444781473,0,132195230,False,residential,20,9.167,"LINESTRING (37.576848 55.8061672, 37.5768939 55.8060889)",2,2-й Хуторской переулок,,,,,,,
698478611,1444781473,0,132195230,False,residential,20,11.592,"LINESTRING (37.576952 55.8059899, 37.5768939 55.8060889)",2,2-й Хуторской переулок,,,,,,,
698982204,698982231,0,55611050,False,service,5,39.556,"LINESTRING (37.4911501 55.8048597, 37.4905822 55.8047026)",,,private,,,,,,
698982204,698983052,0,55611070,False,service,5,16.409,"LINESTRING (37.4911501 55.8048597, 37.4912616 55.8047261)",,,private,,,,,,
698982204,698982938,0,55611070,False,service,5,21.961,"LINESTRING (37.4911501 55.8048597, 37.4914654 55.8049469)",,,private,,,,,,
698982231,698983068,0,55611050,False,service,5,15.495,"LINESTRING (37.4905822 55.8047026, 37.4906994 55.8045798)",,,private,,,,,,
698982231,698982204,0,55611050,False,service,5,39.556,"LINESTRING (37.4905822 55.8047026, 37.4911501 55.8048597)",,,private,,,,,,
698982256,698983068,0,55611050,False,service,5,22.753,"LINESTRING (37.4908523 55.8043941, 37.4906994 55.8045798)",,,private,,,,,,
698982931,1417501695,0,128225937,False,service,5,49.442,"LINESTRING (37.4912241 55.8052121, 37.4908925 55.8056158)",,,private,parking_aisle,,,,,
698982931,7185006121,0,769857523,False,service,5,17.906,"LINESTRING (37.4912241 55.8052121, 37.4909664 55.8051417)",,,private,,,,,,
698982931,698982938,0,771252902,False,service,5,33.121,"LINESTRING (37.4912241 55.8052121, 37.4914654 55.8049469)",,,private,,,,,,
698982938,698982204,0,55611070,False,service,5,21.961,"LINESTRING (37.4914654 55.8049469, 37.4911501 55.8048597)",,,private,,,,,,
698982938,698982949,0,771252902,False,service,5,52.054,"LINESTRING (37.4914654 55.8049469, 37.4918429 55.8045296)",,,private,,,,,,
698982938,698982931,0,771252902,False,service,5,33.121,"LINESTRING (37.4914654 55.8049469, 37.4912241 55.8052121)",,,private,,,,,,
698982949,698982938,0,771252902,False,service,5,52.054,"LINESTRING (37.4918429 55.8045296, 37.4914654 55.8049469)",,,private,,,,,,
698983052,698983068,0,55611070,False,service,5,38.717,"LINESTRING (37.4912616 55.8047261, 37.4906994 55.8045798)",,,private,,,,,,
698983052,698982204,0,55611070,False,service,5,16.409,"LINESTRING (37.4912616 55.8047261, 37.4911501 55.8048597)",,,private,,,,,,
698983068,698982256,0,55611050,False,service,5,22.753,"LINESTRING (37.4906994 55.8045798, 37.4908523 55.8043941)",,,private,,,,,,
698983068,698982231,0,55611050,False,service,5,15.495,"LINESTRING (37.4906994 55.8045798, 37.4905822 55.8047026)",,,private,,,,,,
698983068,698983052,0,55611070,False,service,5,38.717,"LINESTRING (37.4906994 55.8045798, 37.4912616 55.8047261)",,,private,,,,,,
698983213,7186996482,0,769857523,False,service,5,5.992,"LINESTRING (37.4899138 55.8048539, 37.49 55.8048775)",,,private,,,,,,
698983213,7187000085,0,769857526,False,service,5,31.219,"LINESTRING (37.4899138 55.8048539, 37.489465 55.8047306)",,,,,,,,,
699091642,2999363534,0,55627001,False,service,5,15.878,"LINESTRING (37.6528448 55.7220699, 37.6529742 55.7221927)",,,private,,,,,,
699091642,5347790607,0,55627001,False,service,5,10.89,"LINESTRING (37.6528448 55.7220699, 37.652756 55.7219857)",,,private,,,,,,
699091654,4276064973,0,55626987,True,service,5,60.816,"LINESTRING (37.6511684 55.7227546, 37.6519544 55.7224334)",,,private,,,,,,
699091654,3184346961,0,429887366,False,service,5,13.036,"LINESTRING (37.6511684 55.7227546, 37.6509605 55.7227605)",,,private,,,,,,
699091661,705472901,0,429887366,False,service,5,14.705,"LINESTRING (37.6507123 55.7227643, 37.6504775 55.722765)",,,private,,,,,,
699091661,3184346961,0,429887366,False,service,5,15.549,"LINESTRING (37.6507123 55.7227643, 37.6509605 55.7227605)",,,private,,,,,,
699091661,699091666,0,466901486,False,service,5,89.067,"LINESTRING (37.6507123 55.7227643, 37.6499124 55.722102)",,,private,parking_aisle,,,,,
699091666,3184341069,0,312562902,False,service,5,3.122,"LINESTRING (37.6499124 55.722102, 37.6499088 55.722074)",,,private,parking_aisle,,,,,
699091666,705473122,0,466901486,False,service,5,14.703,"LINESTRING (37.6499124 55.722102, 37.649717 55.7221753)",,,private,parking_aisle,,,,,
699091666,699091661,0,466901486,False,service,5,89.067,"LINESTRING (37.6499124 55.722102, 37.6507123 55.7227643)",,,private,parking_aisle,,,,,
699091683,5759919627,0,429887366,False,service,5,22.455,"LINESTRING (37.6500859 55.7229062, 37.6498153 55.7230387)",,,private,,,,,,
699091683,705472901,0,429887366,False,service,5,29.119,"LINESTRING (37.6500859 55.7229062, 37.6504775 55.722765)",,,private,,,,,,
699091689,2999746133,0,323459763,False,service,5,15.335,"LINESTRING (37.6495985 55.7231796, 37.6498355 55.7232143)",,,private,,,,,,
699091689,5741921789,0,429887366,False,service,5,5.642,"LINESTRING (37.6495985 55.7231796, 37.6496584 55.7231417)",,,private,,,,,,
699091689,5759919624,0,605366938,True,service,5,13.069,"LINESTRING (37.6495985 55.7231796, 37.6494555 55.7232652)",,,private,,,,,,
699091737,4296029674,0,55627001,False,service,5,7.17,"LINESTRING (37.6522388 55.722676, 37.6523339 55.7226401)",,,private,,,,,,
699091737,2999731133,0,296182041,True,service,5,60.266,"LINESTRING (37.6522388 55.722676, 37.6514378 55.7229764)",,,private,,,,,,
699091741,2999731133,0,466901484,True,service,5,12.214,"LINESTRING (37.6515491 55.7230666, 37.6514378 55.7229764)",,,private,parking_aisle,,,,,
699091955,4326909189,0,55627001,False,service,5,7.161,"LINESTRING (37.6523985 55.7216465, 37.6524568 55.7217019)",,,private,,,,,,
699091955,3224849241,0,55627001,False,service,5,16.501,"LINESTRING (37.6523985 55.7216465, 37.6526018 55.7215521)",,,private,,,,,,
699091971,3973143578,0,55627039,True,service,5,29.733,"LINESTRING (37.6517553 55.7239507, 37.651509 55.7237221)",,,private,,,,,,
699091971,5773358070,0,65184879,True,service,5,98.938,"LINESTRING (37.6517553 55.7239507, 37.6503939 55.7244022)",,,private,,,,,,
699091978,705472884,0,58908404,False,service,5,11.593,"LINESTRING (37.6524022 55.7234039, 37.6522551 55.7234672)",,,private,,,,,,
699091978,3154261363,0,58908404,False,service,5,5.787,"LINESTRING (37.6524022 55.7234039, 37.6524772 55.7233735)",,,private,,,,,,
699091978,4881676740,0,296144014,False,service,5,7.068,"LINESTRING (37.6524022 55.7234039, 37.6524594 55.7234587)",,,private,,,,,,
699091978,3154261365,0,296144014,False,service,5,5.622,"LINESTRING (37.6524022 55.7234039, 37.6523138 55.7233951)",,,private,,,,,,
699091981,2999745437,0,58908404,False,service,5,11.628,"LINESTRING (37.6528619 55.723236, 37.6527042 55.7232912)",,,private,,,,,,
699091981,705473028,0,58908404,False,service,5,14.749,"LINESTRING (37.6528619 55.723236, 37.6530638 55.7231677)",,,private,,,,,,
699091981,2999731233,0,303606130,True,service,5,60.925,"LINESTRING (37.6528619 55.723236, 37.6523465 55.7227713)",,,private,,,,,,
699091985,2999363333,0,466901485,False,service,5,80.466,"LINESTRING (37.6545614 55.7219472, 37.6534846 55.722342)",,,private,parking_aisle,,,,,
699092004,705472963,0,56215928,False,service,5,110.648,"LINESTRING (37.6526541 55.7236454, 37.6541813 55.723145)",,,private,,,,,,
699092004,702761474,0,296144014,False,service,5,42.075,"LINESTRING (37.6526541 55.7236454, 37.6520832 55.7238449)",,,private,,,,,,
699092004,4881676741,0,296144014,False,service,5,2.979,"LINESTRING (37.6526541 55.7236454, 37.65263 55.7236223)",,,private,,,,,,
699681329,4500887375,0,55683795,True,service,20,2.413,"LINESTRING (37.5441857 55.901988, 37.5442231 55.9019824)",,,,,,,,,
699681330,4500887372,0,453343770,True,service,20,1.748,"LINESTRING (37.5440931 55.9023223, 37.5440724 55.9023117)",,,,,,,,,
699681334,1872474029,0,55683797,True,service,10,9.858,"LINESTRING (37.5470041 55.9002364, 37.5469066 55.9003062)",,,,,,,,,
699681335,2813094626,0,55683795,True,service,20,7.657,"LINESTRING (37.5439779 55.902056, 37.5440912 55.9020294)",,,,,,,,,
699681336,4586321625,0,453343770,True,service,20,17.176,"LINESTRING (37.5442209 55.9025169, 37.5441289 55.9023713)",,,,,,,,,
