u,v,key,osmid,name,highway,maxspeed,oneway,length,geometry,access,lanes,ref,width,est_width,bridge,tunnel,junction,area,service
30227192,112409079,0,12373447,Passatge de Sant Bernat,living_street,20,True,104.303,"LINESTRING (2.1644878 41.3837354, 2.1645764 41.3837871, 2.1649193 41.3840015, 2.1649752 41.3840561, 2.1650077 41.3841153, 2.1650126 41.3841472, 2.1649932 41.3842128, 2.1647346 41.3844239)",,,,,,,,,,
30227193,1374636541,0,12372966,Carrer de Valldonzella,residential,30,True,156.975,"LINESTRING (2.1649366 41.383326, 2.1649033 41.3832999, 2.1643041 41.3828299, 2.1642864 41.382816, 2.1642375 41.3827809, 2.1637256 41.3824131, 2.1636068 41.3823278)",,,,,,,,,,
30227193,2264151290,0,230770489,Carrer de Joaquín Costa,living_street,20,True,291.583,"LINESTRING (2.1649366 41.383326, 2.1652713 41.3830111, 2.1656095 41.3826993, 2.1660362 41.3823117, 2.1667236 41.3816681, 2.1669444 41.3814543, 2.1671369 41.381289)",,,,,4,,,,,
30227198,30884331,0,246630090,Carrer del Carme,residential,30,True,97.30999999999999,"LINESTRING (2.1677141 41.3807467, 2.1677674 41.3807887, 2.1679148 41.3808978, 2.1682468 41.3811282, 2.1682888 41.3811548, 2.1683158 41.3811708, 2.1684499 41.3812557, 2.1685469 41.3813164, 2.1685765 41.381335)",,,,,,,,,,
30227228,2327729219,0,121830607,Carrer de Tamarit,residential,30,True,133.282,"LINESTRING (2.1631037 41.3803786, 2.1630917 41.3802508, 2.1630336 41.3802097, 2.1626991 41.3799758, 2.1623911 41.3797297, 2.1623572 41.3797026, 2.1623161 41.3796698, 2.162088 41.3794907)",,,,,,,,,,
30227228,30227229,0,241618932,Carrer de la Riera Alta,residential,30,True,46.461,"LINESTRING (2.1631037 41.3803786, 2.1631757 41.3803587, 2.1633153 41.3803494, 2.1634506 41.3803527, 2.1636551 41.3803577)",yes,,,,,,,,,
30227229,30227450,0,4750627,Carrer del Príncep de Viana,residential,,True,162.14999999999998,"LINESTRING (2.1636551 41.3803577, 2.1636848 41.3801659, 2.1637705 41.3796396, 2.1638551 41.3789074)",,,,,,,,,,
30227229,30227137,0,241618932,Carrer de la Riera Alta,residential,30,True,31.037,"LINESTRING (2.1636551 41.3803577, 2.1638525 41.3803672, 2.1638964 41.3803703, 2.1640259 41.3803796)",yes,,,,,,,,,
30227231,30227232,0,241618932,Carrer de la Riera Alta,residential,30,True,77.43299999999999,"LINESTRING (2.1645765 41.3804058, 2.1646944 41.3804121, 2.1655022 41.3804556)",yes,,,,,,,,,
30227232,3096906061,0,4809711,Carrer d'Erasme de Janer,residential,30,True,100.209,"LINESTRING (2.1655022 41.3804556, 2.1655367 41.3804167, 2.1661675 41.3797053)",,,,,,,,,,
30227232,30227233,0,241618932,Carrer de la Riera Alta,residential,30,True,53.275,"LINESTRING (2.1655022 41.3804556, 2.1655795 41.3804615, 2.1656119 41.3804638, 2.1661378 41.3805014)",yes,,,,,,,,,
30227233,775644929,0,"[241618932, 709116302]",Carrer de la Riera Alta,residential,30,True,84.26,"LINESTRING (2.1661378 41.3805014, 2.166689 41.3805234, 2.1668382 41.3805417, 2.1670252 41.3805476, 2.1671446 41.3805524)",yes,,,,,,,,,
30227390,112398908,0,"[11301537, 18833661]","['Carrer de Montalegre', 'Carrer dels Àngels']",residential,30,True,321.946,"LINESTRING (2.1683799 41.3821042, 2.1683285 41.3821599, 2.1680092 41.3825056, 2.1677672 41.3827543, 2.1677238 41.3828332, 2.1676428 41.3829757, 2.1675569 41.3831663, 2.1675313 41.3832201, 2.1674811 41.3833066, 2.1671983 41.3836178, 2.1668939 41.3839109, 2.1668667 41.3839371, 2.1663494 41.3844303, 2.1663068 41.3844709, 2.1662492 41.3844847)",,,,,,,,,,
30227390,2264151290,0,"[284142074, 284142071]",Carrer del Peu de la Creu,"['living_street', 'residential']",30,True,137.81400000000002,"LINESTRING (2.1683799 41.3821042, 2.1682972 41.3820512, 2.1676823 41.3816573, 2.1675959 41.3816001, 2.1671844 41.3813312, 2.1671638 41.381314, 2.1671369 41.381289)",,,,,,,,,,
30227391,30227390,0,4743435,Carrer del Pintor Fortuny,residential,30,True,61.87,"LINESTRING (2.1689745 41.3824367, 2.1688243 41.3823527, 2.168483 41.3821619, 2.1683799 41.3821042)",,,,,,,,,,
30227391,3587720087,0,4743446,Carrer del Doctor Dou,residential,30,True,77.77,"LINESTRING (2.1689745 41.3824367, 2.1690702 41.3823404, 2.1695028 41.3819051, 2.1695317 41.381876)",,,,,,,,,,
30227397,30227399,0,4743435,Carrer del Pintor Fortuny,residential,30,True,177.69,"LINESTRING (2.1711192 41.3836786, 2.1710696 41.3836589, 2.1706692 41.3834997, 2.1704222 41.3833615, 2.1703209 41.3833022, 2.1702943 41.383281, 2.1701856 41.3831944, 2.1700314 41.3830624, 2.1698603 41.3829469, 2.1694432 41.3827108)",,,,,,,,,,
30227397,30884340,0,11680101,La Rambla,residential,30,True,97.302,"LINESTRING (2.1711192 41.3836786, 2.1711508 41.3836351, 2.1716128 41.3830085, 2.1716294 41.3829859, 2.1716487 41.38295, 2.1716508 41.3829265, 2.1716456 41.3829055)",,,,,,,,,,
30227399,30227398,0,4743444,Carrer del Notariat,residential,30,True,99.9,"LINESTRING (2.1694432 41.3827108, 2.1687159 41.3834245)",,,,,,,,,,
30227399,30227391,0,4743435,Carrer del Pintor Fortuny,residential,30,True,49.57899999999999,"LINESTRING (2.1694432 41.3827108, 2.1691207 41.3825222, 2.1689745 41.3824367)",,,,,,,,,,
30227402,30227391,0,4743446,Carrer del Doctor Dou,residential,30,True,99.564,"LINESTRING (2.1682528 41.3831498, 2.1682851 41.3831179, 2.1688549 41.3825548, 2.1689745 41.3824367)",,,,,,,,,,
30227450,2327729212,0,4743454,Carrer de Sant Antoni Abat,residential,30,True,62.754,"LINESTRING (2.1638551 41.3789074, 2.1635927 41.3788228, 2.163463 41.3787822, 2.1634029 41.3787633, 2.1631907 41.3786495)",,,,,,,,,,
30227468,30884331,0,4809721,Carrer de les Egipcíaques,residential,30,False,154.33599999999998,"LINESTRING (2.169702 41.3802335, 2.1692233 41.3807005, 2.1686107 41.3813014, 2.1685765 41.381335)",,,,,,,,,,
30227468,5306386378,0,"[753730058, 295215803]",Carrer de l'Hospital,"['tertiary', 'living_street']","['20', '30']",True,136.06599999999997,"LINESTRING (2.169702 41.3802335, 2.1696345 41.3802137, 2.1691663 41.3800762, 2.1691436 41.3800695, 2.1691214 41.380063, 2.1688762 41.379991, 2.1688519 41.3799839, 2.1684609 41.3798691, 2.1684106 41.3798543, 2.1682466 41.3797789, 2.1682401 41.3797404)",,,,,,,,,,
30227478,30227070,0,11680101,La Rambla,residential,30,True,149.47,"LINESTRING (2.1730536 41.3812409, 2.1730883 41.3812027, 2.1732403 41.3810308, 2.1739918 41.3801547, 2.1740277 41.3801128)",,,,,,,,,,
30227478,30227035,0,241868444,Carrer de l'Hospital,tertiary,30,True,201.08399999999997,"LINESTRING (2.1730536 41.3812409, 2.1729729 41.3812053, 2.1724354 41.3809904, 2.1723156 41.3809492, 2.1722049 41.3809212, 2.1720288 41.3808881, 2.1720039 41.3808834, 2.171917 41.3808682, 2.1717791 41.3808434, 2.1715165 41.3807874, 2.1713985 41.380751, 2.1710461 41.3806422, 2.1710231 41.3806351, 2.1710016 41.3806285, 2.1709032 41.3805977, 2.1708501 41.380581, 2.1708255 41.3805733)",,,,,,,,,,
30227487,431107481,0,4743458,Carrer de Ferran,residential,30,True,205.28,"LINESTRING (2.1758448 41.3816613, 2.1755659 41.3814305, 2.1753493 41.3812572, 2.175155 41.3811079, 2.17481 41.3808331, 2.1745719 41.3806403, 2.1744828 41.3805687, 2.1743167 41.3804303, 2.1742259 41.3803579, 2.1741671 41.3803111)",,,,,,,,,,
30227487,30647222,0,18831579,Carrer d'Avinyó,residential,30,True,64.603,"LINESTRING (2.1758448 41.3816613, 2.1761139 41.3814808, 2.1763974 41.3812795, 2.1764174 41.3812709)",,,,,,,,,,
30227489,2529520245,0,4743458,Carrer de Ferran,residential,30,True,40.478,"LINESTRING (2.1767956 41.3824189, 2.1765599 41.3822272, 2.1764674 41.3821508)",,,,,,,,,,
30227492,820938972,0,4743459,Carrer de Jaume I,residential,30,False,59.515,"LINESTRING (2.177971 41.3833283, 2.1779851 41.3833399, 2.1781474 41.3834736, 2.1784466 41.3837272)",,,,,,,,,,
30227492,630622788,0,4743459,Carrer de Jaume I,residential,30,False,73.372,"LINESTRING (2.177971 41.3833283, 2.1776138 41.3830594, 2.1776034 41.3830516, 2.1773603 41.3828765, 2.1773446 41.3828652)",,,,,,,,,,
30227495,820938972,0,4743459,Carrer de Jaume I,residential,30,False,35.305,"LINESTRING (2.178734 41.3839602, 2.1786611 41.3839044, 2.1786177 41.3838686, 2.1784559 41.3837349, 2.1784466 41.3837272)",,,,,,,,,,
30227495,216298910,0,246642910,Via Laietana,secondary,50,False,120.16,"LINESTRING (2.178734 41.3839602, 2.178521 41.3841309, 2.178485 41.3841605, 2.1784734 41.3841701, 2.1778621 41.384623, 2.1777206 41.3847278)",,,,,,,,,,
30227495,6070339664,0,423232178,Via Laietana,secondary,50,False,67.941,"LINESTRING (2.178734 41.3839602, 2.1788125 41.3839, 2.1789961 41.3837568, 2.179307 41.3835261)",,,,,,,,,,
30236715,4834501650,0,"[753508648, 4744778, 753508647]",Carrer de Blasco de Garay,"['living_street', 'residential']",,True,192.08499999999998,"LINESTRING (2.1627417 41.3732646, 2.1627691 41.373329, 2.1630029 41.373878, 2.1630868 41.3741622, 2.1631007 41.3742094, 2.1631198 41.3742605, 2.1631961 41.3744643, 2.1633709 41.3748354, 2.1634232 41.3749116)",,,,,,,,,,
30236715,30236773,0,48174566,Carrer d'Elkano,residential,,True,56.545,"LINESTRING (2.1627417 41.3732646, 2.1627908 41.3732498, 2.1632958 41.3730977, 2.1633706 41.3730752)",,,,,,,,,,
30236716,30236715,0,4744778,Carrer de Blasco de Garay,residential,,True,41.918,"LINESTRING (2.1625876 41.3729058, 2.1627253 41.3732264, 2.1627417 41.3732646)",,,,,,,,,,
30236718,30236716,0,4744778,Carrer de Blasco de Garay,residential,,True,45.239000000000004,"LINESTRING (2.1624364 41.3725151, 2.1624548 41.3725627, 2.1625876 41.3729058)",,,,,,,,,,
30236718,431400370,0,314839724,Plaça del Sortidor,living_street,20,True,39.638999999999996,"LINESTRING (2.1624364 41.3725151, 2.1625707 41.3724882, 2.1626736 41.3724676, 2.1626064 41.3723029)",,,,,,,,,,
30236720,30236716,0,4744779,Carrer de Murillo,residential,,True,96.582,"LINESTRING (2.1614811 41.3731607, 2.1615351 41.3731483, 2.162526 41.37292, 2.1625876 41.3729058)",,,,,,,,,,
30236720,30236761,0,4744799,Carrer de la Creu dels Molers,residential,30,True,67.18599999999999,"LINESTRING (2.1614811 41.3731607, 2.1614611 41.3731106, 2.1612659 41.3726217, 2.16125 41.3725819)",,,,,,,,,,
30236748,1514106958,0,4744803,Carrer de Margarit,residential,,True,68.396,"LINESTRING (2.1630483 41.3722003, 2.1630359 41.372166, 2.1628465 41.3716426, 2.1628335 41.3716067)",,,,,,,,,,
30236748,431400370,0,665374494,Carrer de Magalhaes,residential,,True,38.599,"LINESTRING (2.1630483 41.3722003, 2.1629855 41.3722149, 2.1626505 41.3722927, 2.1626064 41.3723029)",,,,,,,,,,
30236749,30236748,0,4744792,Carrer de Magalhaes,residential,,True,56.888,"LINESTRING (2.163707 41.3720684, 2.1636521 41.3720794, 2.1630483 41.3722003)",,,,,,,,,,
30236749,30236779,0,553305788,Carrer de Tapioles,residential,,True,93.506,"LINESTRING (2.163707 41.3720684, 2.1637184 41.3720998, 2.1639852 41.3728355, 2.1640013 41.3728798)",,,,,,,,,,
30236750,30236749,0,4744792,Carrer de Magalhaes,residential,,True,58.86900000000001,"LINESTRING (2.164387 41.3719274, 2.1643007 41.3719453, 2.1637745 41.3720544, 2.163707 41.3720684)",,,,,,,,,,
30236750,431110552,0,4746209,Carrer del Poeta Cabanyes,residential,,True,106.34,"LINESTRING (2.164387 41.3719274, 2.1643768 41.3718971, 2.1641332 41.3711732, 2.1638955 41.3711787)",,,,,,,,,,
30236751,30236750,0,4744792,Carrer de Magalhaes,residential,,True,58.128,"LINESTRING (2.1650553 41.3717804, 2.1650127 41.3717871, 2.1644525 41.3719144, 2.164387 41.3719274)",,,,,,,,,,
30236751,30248264,0,241873466,Carrer de Salvà,residential,,True,79.27,"LINESTRING (2.1650553 41.3717804, 2.1650644 41.3718102, 2.1652604 41.3724466, 2.1652691 41.372475)",,,,,,,,,,
30236752,30236751,0,4744792,Carrer de Magalhaes,residential,,True,46.292,"LINESTRING (2.1655913 41.3716733, 2.1655207 41.3716868, 2.16518 41.3717521, 2.1650553 41.3717804)",,,,,,,,,,
30236752,30236753,0,140318962,Carrer de Magalhaes,residential,,True,39.357,"LINESTRING (2.1655913 41.3716733, 2.1656799 41.3716549, 2.1660458 41.3715787)",,,,,,,,,,
30236752,30248272,0,192239288,Carrer del Roser,residential,,False,102.91999999999999,"LINESTRING (2.1655913 41.3716733, 2.1655654 41.3716345, 2.1653833 41.371362, 2.1650724 41.3708339)",,,,,,,,,,
30236753,4834501701,0,140318962,Carrer de Magalhaes,residential,,True,33.807,"LINESTRING (2.1660458 41.3715787, 2.1663422 41.3715147, 2.1664341 41.3714921)",,,,,,,,,,
30236760,30236720,0,4744799,Carrer de la Creu dels Molers,residential,30,True,64.654,"LINESTRING (2.1616867 41.3737213, 2.161668 41.3736703, 2.1614811 41.3731607)",,,,,,,,,,
30236760,30236715,0,48174566,Carrer d'Elkano,residential,,True,101.62899999999999,"LINESTRING (2.1616867 41.3737213, 2.161734 41.3737008, 2.1626857 41.3732888, 2.1627417 41.3732646)",,,,,,,,,,
30236761,1514106960,0,4744799,Carrer de la Creu dels Molers,residential,30,True,68.591,"LINESTRING (2.16125 41.3725819, 2.1612363 41.3725412, 2.1610651 41.3720304, 2.1610494 41.3719837)",,,,,,,,,,
30236761,30298891,0,4750700,Carrer de Magalhaes,residential,,True,56.754,"LINESTRING (2.16125 41.3725819, 2.1612009 41.3725927, 2.1606478 41.3727146, 2.1605974 41.3727257)",,,,,,,,,,
30236773,30236748,0,4744803,Carrer de Margarit,residential,,True,100.934,"LINESTRING (2.1633706 41.3730752, 2.1633546 41.3730317, 2.1630594 41.3722304, 2.1630483 41.3722003)",,,,,,,,,,
30236773,30236779,0,48174566,Carrer d'Elkano,residential,,True,56.937000000000005,"LINESTRING (2.1633706 41.3730752, 2.1634109 41.3730627, 2.1639686 41.3728899, 2.1640013 41.3728798)",,,,,,,,,,
30236779,2264456451,0,"[753508652, 753508653, 4744807]",Carrer de Tapioles,"['living_street', 'residential']",,True,247.178,"LINESTRING (2.1640013 41.3728798, 2.1640284 41.3729252, 2.1644578 41.3736452, 2.1644812 41.3736845, 2.1645131 41.3737399, 2.164819 41.3742715, 2.1651288 41.3748271, 2.1651928 41.3749144)",,,,,,,,,,
30236779,30248252,0,553305787,Carrer d'Elkano,residential,,True,60.669,"LINESTRING (2.1640013 41.3728798, 2.1640496 41.3728644, 2.164592 41.3726915, 2.1646705 41.3726665)",,,,,,,,,,
30236780,1514106958,0,143964436,Carrer d'Anníbal,residential,,True,57.501000000000005,"LINESTRING (2.1634973 41.3714679, 2.1634578 41.3714762, 2.1628936 41.3715942, 2.1628335 41.3716067)",,,,,,,,,,
30236780,30236749,0,553305788,Carrer de Tapioles,residential,,True,69.027,"LINESTRING (2.1634973 41.3714679, 2.163695 41.3720341, 2.163707 41.3720684)",,,,,,,,,,
30237104,7051206487,0,520507235,Carrer de Mas,residential,30,True,1.394,"LINESTRING (2.1238666 41.3741959, 2.123852 41.3741898)",,,,,,,,,,
30237104,6173990473,0,560543749,Carrer de la Riera Blanca,residential,30,False,6.538,"LINESTRING (2.1238666 41.3741959, 2.1238973 41.3741418)",,,,,,,,,,
30237104,6173990472,0,372554364,Carrer de la Riera Blanca,residential,30,False,49.004000000000005,"LINESTRING (2.1238666 41.3741959, 2.1238377 41.3742373, 2.1237961 41.3743027, 2.1235514 41.3745666)",,,,,,,,,,
30237479,541061803,0,4744915,Carrer de Caballero,residential,30,True,165.36899999999997,"LINESTRING (2.1331708 41.3819236, 2.1332341 41.3819462, 2.1349167 41.3825479, 2.1349601 41.3825634)",,,,,,,,,,
30237479,998567760,0,243598396,Carrer de Galileu,residential,30,True,76.32300000000001,"LINESTRING (2.1331708 41.3819236, 2.1331516 41.3819683, 2.1330253 41.3822627, 2.1329105 41.3825193, 2.1328853 41.3825757)",,,,,,,,,,
30237481,30237482,0,4744915,Carrer de Caballero,residential,30,True,122.179,"LINESTRING (2.1357472 41.3828477, 2.1358161 41.382873, 2.1369838 41.3833019, 2.1370625 41.3833308)",,,,,,,,,,
30237481,998567840,0,247548702,Carrer dels Comtes de Bell-lloc,residential,30,True,73.099,"LINESTRING (2.1357472 41.3828477, 2.1357278 41.3828773, 2.1353903 41.3833936, 2.1353613 41.3834379)",,,,,,,,,,
30237482,30237483,0,4744915,Carrer de Caballero,residential,30,True,121.423,"LINESTRING (2.1370625 41.3833308, 2.1371371 41.3833786, 2.1380604 41.3839709, 2.1381687 41.3840404)",,,,,,,,,,
30237482,30294184,0,4750164,Carrer de Guitard,residential,30,True,96.20400000000001,"LINESTRING (2.1370625 41.3833308, 2.1370799 41.3833048, 2.137518 41.3826475, 2.1375783 41.382557)",,,,,,,,,,
30237483,30237484,0,4744915,Carrer de Caballero,residential,30,True,127.744,"LINESTRING (2.1381687 41.3840404, 2.1382263 41.3840744, 2.1382689 41.3841031, 2.1393725 41.3847502)",,,,,,,,,,
30237483,30251200,0,544164280,Carrer de Numància,primary,50,True,119.09500000000001,"LINESTRING (2.1381687 41.3840404, 2.1382582 41.3839582, 2.1388367 41.383427, 2.1390719 41.383211)",,3,,11,,,,,,
30237484,557230481,0,490631542,Carrer de Nicaragua,residential,30,True,82.45,"LINESTRING (2.1393725 41.3847502, 2.1388029 41.3852846, 2.1387594 41.3853316)",,,,,,,,,,
30237520,30237521,0,4744916,Carrer de Tubella,residential,30,False,66.535,"LINESTRING (2.1352521 41.3847725, 2.1352786 41.3847187, 2.1356364 41.384249)",,,,,,,,,,
30237520,511123419,0,41643021,Carrer del Marquès de Sentmenat,residential,30,True,59.599999999999994,"LINESTRING (2.1352521 41.3847725, 2.1349534 41.3847451, 2.1347293 41.3847009, 2.1345535 41.3846663)",,1,,,,,,,,
30237521,30237520,0,4744916,Carrer de Tubella,residential,30,False,66.535,"LINESTRING (2.1356364 41.384249, 2.1352786 41.3847187, 2.1352521 41.3847725)",,,,,,,,,,
30237521,30294181,0,4750163,Carrer de Novell,residential,30,True,52.129,"LINESTRING (2.1356364 41.384249, 2.1361256 41.3844315, 2.1361959 41.3844577)",,,,,,,,,,
30237530,269383881,0,238768629,Carrer de Deu i Mata,residential,30,True,58.685,"LINESTRING (2.1363534 41.3887886, 2.1367406 41.3890098, 2.1368917 41.3890934, 2.1369185 41.3891018)",,,,,,,,,,
30237531,30237530,0,4744927,Carrer del Berguedà,residential,30,True,36.194,"LINESTRING (2.1365735 41.3885081, 2.1363534 41.3887886)",,,,,,,,,,
30237531,2087204994,0,86057932,Carrer del Taquígraf Garriga,residential,30,True,73.645,"LINESTRING (2.1365735 41.3885081, 2.1358747 41.3881034)",,,,,,,,,,
30237532,30237531,0,4744927,Carrer del Berguedà,residential,30,True,76.841,"LINESTRING (2.137113 41.387948, 2.1365735 41.3885081)",,,,,,,,,,
30237532,30237533,0,697613456,Carrer del Berguedà,residential,30,True,149.002,"LINESTRING (2.137113 41.387948, 2.1381582 41.3868614)",,,,,,,,,,
30237532,1378087192,0,237805225,Travessera de les Corts,secondary,50,True,74.13499999999999,"LINESTRING (2.137113 41.387948, 2.1365061 41.3875895, 2.1364108 41.3875396)",,,,,,,,,,
30237533,30558512,0,4776850,Carrer del Montnegre,residential,30,True,62.12,"LINESTRING (2.1381582 41.3868614, 2.1386313 41.3872928)",,,,,,,,,,
30237538,30237539,0,238768635,Carrer de Joan Gamper,living_street,20,True,83.357,"LINESTRING (2.1329169 41.3882225, 2.1335118 41.3876202)",,,,,,,,,,
30237538,511123396,0,238768636,Carrer d'Anglesola,residential,30,True,69.415,"LINESTRING (2.1329169 41.3882225, 2.133419 41.3887203)",,,,,,,,,,
30237538,6449851317,0,687977193,Carrer de Joan Gamper,residential,30,False,61.083,"LINESTRING (2.1329169 41.3882225, 2.1328727 41.3882685, 2.1324889 41.3886682)",,,,,,,,,,
30237539,998615813,0,86058873,Carrer de Solà,living_street,20,True,62.448,"LINESTRING (2.1335118 41.3876202, 2.1329145 41.3872817)",,,,,,,,,,
30237540,30237539,0,664808374,Carrer de Joan Gamper,living_street,20,True,35.77,"LINESTRING (2.1337711 41.387364, 2.1335118 41.3876202)",,,,,,,,,,
30237540,269383243,0,170237545,Carrer de Deu i Mata,living_street,20,True,64.679,"LINESTRING (2.1337711 41.387364, 2.1343061 41.3876759, 2.1343833 41.3877209)",,,,,,,,,,
30237541,30237540,0,664808376,Carrer de Joan Gamper,living_street,20,True,38.526,"LINESTRING (2.1340451 41.3870851, 2.1337711 41.387364)",,,,,,,,,,
30237541,30237542,0,664808375,Carrer de Joan Gamper,living_street,20,True,78.082,"LINESTRING (2.1340451 41.3870851, 2.1345234 41.386601, 2.1346025 41.386521)",,,,,,,,,,
30237542,998615820,0,237805224,Travessera de les Corts,secondary,50,True,64.484,"LINESTRING (2.1346025 41.386521, 2.1339727 41.3861848)",,,,,,,,,,
30237586,30246859,0,237795734,Carrer de Còrsega,residential,30,True,133.984,"LINESTRING (2.1449091 41.3856377, 2.143797 41.3847684)",,,,,,,,,,
30237586,30246820,0,237795736,Carrer de Rocafort,residential,30,True,137.137,"LINESTRING (2.1449091 41.3856377, 2.1455237 41.3851795, 2.1458233 41.3849561, 2.1460751 41.3847684)",,,,,,,,,,
30237587,30237586,0,4744939,Carrer de Còrsega,residential,30,True,133.846,"LINESTRING (2.1460175 41.3865079, 2.1459736 41.3864761, 2.1453197 41.3859601, 2.1449091 41.3856377)",,,,,,,,,,
30237587,30246777,0,449991621,Carrer de Calàbria,residential,30,True,132.127,"LINESTRING (2.1460175 41.3865079, 2.145235 41.3870992, 2.1449016 41.3873511)",,2,,,,,,,,
30237588,30237587,0,4744939,Carrer de Còrsega,residential,30,True,131.074,"LINESTRING (2.1471297 41.3873405, 2.1460175 41.3865079)",,,,,,,,,,
30237588,30248549,0,493086069,Carrer de Viladomat,residential,30,True,136.062,"LINESTRING (2.1471297 41.3873405, 2.1476944 41.3869243, 2.1480463 41.3866603, 2.1482879 41.386479)",,,,,,,,,,
30237606,30237607,0,4744944,Carrer de París,secondary,50,True,108.681,"LINESTRING (2.1428397 41.3857651, 2.1437486 41.3864653)",,3,,,,,,,,
30237606,1382873656,0,542840062,Avinguda de Josep Tarradellas,secondary,50,True,39.903999999999996,"LINESTRING (2.1428397 41.3857651, 2.1428483 41.3858707, 2.1428551 41.385954, 2.1428743 41.386123)",,3,,9,,,,,,
30237607,30237586,0,4745980,Carrer de Rocafort,residential,30,True,133.574,"LINESTRING (2.1437486 41.3864653, 2.1449091 41.3856377)",,,,,,,,,,
30237607,30246777,0,4744944,Carrer de París,secondary,50,True,137.675,"LINESTRING (2.1437486 41.3864653, 2.1448584 41.3873193, 2.1449016 41.3873511)",,3,,,,,,,,
30237610,30313113,0,4744944,Carrer de París,secondary,50,True,121.872,"LINESTRING (2.1471617 41.3890311, 2.1480094 41.3896831, 2.1481906 41.3898089)",,3,,,,,,,,
30237612,30237613,0,237960947,Carrer de París,secondary,50,True,137.477,"LINESTRING (2.1494208 41.3907397, 2.1505827 41.3916165)",,4,,8,,,,,,
30237612,30247089,0,237960949,Carrer de Villarroel,tertiary,30,True,130.148,"LINESTRING (2.1494208 41.3907397, 2.1502853 41.3901002, 2.1503192 41.3900751, 2.1505317 41.3899179)",,3,,10,,,,,,
30237613,30237614,0,542781428,Carrer de París,secondary,50,True,132.117,"LINESTRING (2.1505827 41.3916165, 2.1517144 41.3924477)",,4,,8,,,,,,
30237613,30237633,0,4744966,Carrer de Casanova,tertiary,30,True,136.834,"LINESTRING (2.1505827 41.3916165, 2.1505357 41.39165, 2.1494874 41.3924267, 2.1494147 41.3924805)",,3,,14,,,,,,
