u,v,key,osmid,name,highway,oneway,length,geometry,maxspeed,lanes,ref,access,bridge,tunnel,width,junction,service
42451932,42442770,0,"[560350513, 5671964, 440122878]","['Fort George Avenue', 'Amsterdam Avenue']",secondary,False,785.241,"LINESTRING (-73.92743539999999 40.8571682, -73.92727240000001 40.8572494, -73.92693250000001 40.8574819, -73.926852 40.857574, -73.92676729999999 40.8576572, -73.9267179 40.8577199, -73.9266696 40.8577931, -73.9266257 40.8578761, -73.9265602 40.8579495, -73.92647119999999 40.858025, -73.926357 40.858096, -73.9262437 40.8581619, -73.9261439 40.8581925, -73.92607099999999 40.8582041, -73.92599800000001 40.8582157, -73.92584890000001 40.8582351, -73.9256869 40.8582293, -73.9255442 40.8582009, -73.925451 40.8581758, -73.92540579999999 40.8581637, -73.9253114 40.858124, -73.925203 40.8580658, -73.925082 40.857957, -73.925031 40.857896, -73.924932 40.857761, -73.92484 40.857603, -73.92477 40.857446, -73.9247017 40.8573046, -73.92465180000001 40.8571601, -73.9246294 40.8569667, -73.9246507 40.8567838, -73.92473459999999 40.8565738, -73.9248625 40.8563688, -73.9251361 40.8559729, -73.9259054 40.8549367, -73.92680609999999 40.8537179)",,,,,,,,,
42451932,42433346,0,845749145,Audubon Avenue,tertiary,False,132.72500000000002,"LINESTRING (-73.92743539999999 40.8571682, -73.92729970000001 40.857098, -73.92720610000001 40.8570496, -73.9269255 40.8568841, -73.9267984 40.8567564, -73.9267394 40.8566021, -73.92673979999999 40.8564552, -73.9267399 40.8564178, -73.926863 40.85623)",,,,,,,,,
42451987,42446902,0,25199402,West 4th Street,residential,True,69.935,"LINESTRING (-74.00212399999999 40.732841, -74.002093 40.732807, -74.00166299999999 40.732318)",25 mph,,,,,,,,
42452006,42454642,0,226193933,Washington Street,residential,True,80.56,"LINESTRING (-74.0087845 40.7318701, -74.00892519999999 40.7311535)",25 mph,,,,,,,,
42452006,42452008,0,46431829,Barrow Street,residential,True,126.228,"LINESTRING (-74.0087845 40.7318701, -74.0100853 40.7319895, -74.0101346 40.731994, -74.0102717 40.7320066)",25 mph,,,,,,,,
42452008,42436903,0,420809420,West Street,primary,True,45.867999999999995,"LINESTRING (-74.0102717 40.7320066, -74.010246 40.7323023, -74.0102359 40.7324182)",35 mph,4,NY 9A,,,,,,
42452015,42440838,0,"[421832643, 421832644]",Varick Street,primary,True,63.900000000000006,"LINESTRING (-74.0062154 40.7231321, -74.006221 40.7230818, -74.00623830000001 40.722986, -74.0062824 40.722704, -74.0063071 40.7225617)",25 mph,,,,,,,,
42452015,5216470727,0,539024459,Grand Street,residential,True,98.35900000000001,"LINESTRING (-74.0062154 40.7231321, -74.0060797 40.7231191, -74.0052482 40.7230395, -74.0051934 40.7230286, -74.00506230000001 40.7230023)",25 mph,,,,,,,,
42452026,42433574,0,68668546,Grand Street,secondary,True,79.888,"LINESTRING (-74.00376799999999 40.722384, -74.002971 40.721995)",25 mph,,,,,,,,
42452026,42432142,0,46332295,West Broadway,residential,False,123.776,"LINESTRING (-74.00376799999999 40.722384, -74.0033067 40.7229262, -74.0029712 40.7233191)",25 mph,,,,,,,,
42452040,42432152,0,5672871,Greene Street,residential,True,123.498,"LINESTRING (-74.002208 40.721621, -74.00140709999999 40.7225511)",25 mph,,,,,,,,
42452040,42449570,0,68668546,Grand Street,secondary,True,76.135,"LINESTRING (-74.002208 40.721621, -74.001447 40.721252)",25 mph,,,,,,,,
42452048,42432161,0,5673210,Crosby Street,residential,True,128.742,"LINESTRING (-73.9998563 40.7204467, -73.999031 40.721421)",25 mph,,,,,,,,
42452048,42445489,0,584850104,Grand Street,secondary,True,81.42,"LINESTRING (-73.9998563 40.7204467, -73.9990418 40.7200529)",25 mph,,,,,,,,
42452056,42432181,0,188559800,Elizabeth Street,residential,True,124.571,"LINESTRING (-73.9956889 40.7187949, -73.99566729999999 40.7188495, -73.99526 40.719867)",25 mph,,,,,,,,
42452056,42437589,0,439842831,Grand Street,secondary,True,83.90499999999999,"LINESTRING (-73.9956889 40.7187949, -73.9956346 40.7187752, -73.9949319 40.7185134, -73.9947975 40.718459)",25 mph,,,,,,,,
42452067,42451660,0,"[40709929, 420354363]",Grand Street,secondary,False,66.837,"LINESTRING (-73.99382420000001 40.7181594, -73.9937357 40.718134, -73.9936952 40.7181212, -73.99330809999999 40.718, -73.9931995 40.7179664, -73.9931399 40.717948, -73.99308980000001 40.7179326)",25 mph,,,,,,,,
42452067,42432085,0,454031476,Chrystie Street,secondary,False,108.55,"LINESTRING (-73.99382420000001 40.7181594, -73.99378969999999 40.718227, -73.99336 40.71907)",25 mph,,,,,,,,
42452067,42445603,0,464964299,Chrystie Street,secondary,False,142.104,"LINESTRING (-73.99382420000001 40.7181594, -73.9938721 40.7180696, -73.9944172 40.7170423, -73.9944558 40.7169745)",25 mph,,,,,,,,
42452076,42440686,0,68668559,Grand Street,secondary,False,68.58699999999999,"LINESTRING (-73.99070209999999 40.7172086, -73.99063750000001 40.717189, -73.99002230000001 40.7170025, -73.9899465 40.7169795)",25 mph,,,,,,,,
42452076,42437962,0,68668559,Grand Street,secondary,False,42.635000000000005,"LINESTRING (-73.99070209999999 40.7172086, -73.99077269999999 40.71723, -73.9911053 40.7173308, -73.9911718 40.717351)",25 mph,,,,,,,,
42452076,42432103,0,845740587,Orchard Street,residential,True,109.199,"LINESTRING (-73.99070209999999 40.7172086, -73.99066449999999 40.7172826, -73.9902586 40.7180718, -73.9902319 40.7181237)",25 mph,,,,,,,,
42452084,42440686,0,68668559,Grand Street,secondary,False,73.562,"LINESTRING (-73.9891454 40.7167195, -73.9892615 40.7167718, -73.9898833 40.7169603, -73.9899465 40.7169795)",25 mph,,,,,,,,
42452084,42451593,0,"[194923770, 420354362]",Grand Street,secondary,False,70.38799999999999,"LINESTRING (-73.9891454 40.7167195, -73.9890396 40.7166723, -73.98896240000001 40.7166488, -73.98843909999999 40.7164898, -73.9883784 40.7164713)",25 mph,,,,,,,,
42452084,42432099,0,496977101,Essex Street,residential,False,110.924,"LINESTRING (-73.9891454 40.7167195, -73.9891003 40.7168104, -73.988671 40.71765)",25 mph,,,,,,,,
42452084,42445617,0,496977101,Essex Street,residential,False,138.50799999999998,"LINESTRING (-73.9891454 40.7167195, -73.9891961 40.7166227, -73.9892242 40.7165679, -73.98974819999999 40.7155607)",25 mph,,,,,,,,
42452107,7499306200,0,281455419,Grand Street,primary,False,29.433,"LINESTRING (-73.983334 40.7149365, -73.9832694 40.7149183, -73.9830067 40.7148442)",25 mph,,,,,,,,
42452107,42427335,0,281455419,Grand Street,primary,False,83.433,"LINESTRING (-73.983334 40.7149365, -73.98341790000001 40.7149602, -73.98411520000001 40.7151754, -73.9842518 40.7152176)",25 mph,,,,,,,,
42452117,5377706592,0,194923774,Grand Street,primary,False,12.615,"LINESTRING (-73.9799617 40.7139728, -73.9801011 40.7140141)",25 mph,,,,,,,,
42452117,5377706592,1,481962592,Grand Street,primary,False,12.615,"LINESTRING (-73.9799617 40.7139728, -73.9801011 40.7140141)",25 mph,,,,,,,,
42452117,42435550,0,5672093,Lewis Street,residential,False,172.46,"LINESTRING (-73.9799617 40.7139728, -73.9799087 40.7140759, -73.9794886 40.7148881, -73.97921530000001 40.7154169)",25 mph,,,,,,,,
42452117,42437786,0,481962592,Grand Street,primary,False,44.11,"LINESTRING (-73.9799617 40.7139728, -73.9798476 40.713939, -73.9796566 40.7138823, -73.97947430000001 40.7138283)",25 mph,,,,,,,,
42452130,587934268,0,46577952,West 157th Street,tertiary,True,146.354,"LINESTRING (-73.9453927 40.8343132, -73.9467357 40.8348716, -73.94691690000001 40.8349476)",,,,,,,,,
42452130,595352904,0,46577953,Edward M. Morgan Place,secondary,True,68.701,"LINESTRING (-73.9453927 40.8343132, -73.9453821 40.834212, -73.9453599 40.8340964, -73.9453298 40.8338298, -73.9453257 40.8336979)",,,,,,,,,
42452130,2504882471,0,"[420878817, 5671994]",Edward M. Morgan Place,secondary,False,69.40700000000001,"LINESTRING (-73.9453927 40.8343132, -73.9454515 40.8346374, -73.94554119999999 40.8349265)",,,,,,,,,
42452147,42455252,0,196116973,Audubon Avenue,tertiary,False,79.087,"LINESTRING (-73.93377599999999 40.846763, -73.93423199999999 40.846141)",,,,,,,,,
42452147,42423116,0,223874078,West 178th Street,secondary,True,140.656,"LINESTRING (-73.93377599999999 40.846763, -73.9323138 40.8461493)",,,,,,,,,
42452147,42455059,0,"[46591058, 698300970, 196116973]",Audubon Avenue,tertiary,False,82.245,"LINESTRING (-73.93377599999999 40.846763, -73.9337263 40.8468318, -73.93335209999999 40.8473496, -73.933307 40.847412)",,,,,yes,,,,
42452276,42441276,0,511671655,,secondary_link,False,8.264,"LINESTRING (-73.968047 40.8057316, -73.968137 40.8057613)",,,,,,,,,
42452276,42441926,0,439801897,Cathedral Parkway,secondary,False,124.03399999999999,"LINESTRING (-73.968047 40.8057316, -73.96797119999999 40.8056777, -73.9679446 40.8056548, -73.96792859999999 40.8056302, -73.9679167 40.8056032, -73.9679154 40.8055644, -73.9679242 40.8055223, -73.9679474 40.8054681, -73.9680895 40.8052172, -73.96813160000001 40.8051168, -73.96814759999999 40.8050576, -73.9681566 40.8049949, -73.9681599 40.8049201, -73.9681554 40.8048888, -73.9681463 40.8048572, -73.9681344 40.8048303, -73.96811719999999 40.8048057, -73.96808830000001 40.8047734, -73.9680607 40.8047545, -73.9680127 40.804723)",,2,,,,,,,
42452276,5004570644,0,511671662,Riverside Drive,secondary,True,146.34900000000002,"LINESTRING (-73.968047 40.8057316, -73.9679861 40.8058511, -73.9677579 40.8062998, -73.9674215 40.8068734, -73.9673729 40.8069441)",,,,,,,,,
42452290,42435346,0,584850094,Frederick Douglass Circle,secondary,True,33.022999999999996,"LINESTRING (-73.95850729999999 40.8006143, -73.9585099 40.8006008, -73.9585088 40.8005766, -73.95850470000001 40.8005472, -73.95850419999999 40.8005437, -73.9584941 40.800515, -73.95847910000001 40.8004857, -73.9584753 40.8004804, -73.9584593 40.8004581, -73.9584342 40.8004325, -73.95842399999999 40.8004221, -73.95840680000001 40.8004097, -73.9583749 40.8003896, -73.9583301 40.8003698)",,,,,,,,roundabout,
42452310,42446632,0,46171889,Washington Street,residential,True,99.121,"LINESTRING (-74.0140487 40.7090879, -74.01437780000001 40.7082321)",25 mph,,,,,,,,
42452310,42452314,0,5672027,Carlisle Street,residential,True,79.428,"LINESTRING (-74.0140487 40.7090879, -74.0146929 40.7093704, -74.01472560000001 40.7093848, -74.01486420000001 40.7094458)",25 mph,1,,,,,,,
42452314,42437396,0,438363729,West Street,primary,True,43.867,"LINESTRING (-74.01486420000001 40.7094458, -74.0147604 40.7097251, -74.0147442 40.7097766, -74.0147291 40.7098267)",35 mph,4,NY 9A,,,,,,
42452330,596776659,0,452512076,East 123rd Street,residential,True,27.035,"LINESTRING (-73.93985499999999 40.8036999, -73.9401362 40.8038174)",,,,,,,,,
42452330,42438707,0,569369546,Park Avenue,secondary,True,79.678,"LINESTRING (-73.93985499999999 40.8036999, -73.9393972 40.8043271)",,,,,,,,,
42452353,42430350,0,5672036,West 47th Street,residential,True,311.518,"LINESTRING (-73.9785655 40.7566543, -73.9786879 40.7567059, -73.9817975 40.7580163)",25 mph,1,,,,,,,
42452353,42434072,0,511699175,5th Avenue,secondary,True,79.24600000000001,"LINESTRING (-73.9785655 40.7566543, -73.97860319999999 40.7566014, -73.9789693 40.7561063, -73.979024 40.756032)",,3,,,,,,,
42452365,42443534,0,460585328,10th Avenue,primary,True,79.493,"LINESTRING (-73.9931565 40.7628026, -73.9927002 40.7634284)",25 mph,4,,,,,69.6 ft,,
42452365,42430691,0,"[46482592, 46482604, 452322756]",West 47th Street,residential,True,274.58299999999997,"LINESTRING (-73.9931565 40.7628026, -73.99373799999999 40.7630476, -73.99398600000001 40.7631519, -73.9960052 40.7640036)",25 mph,1,,,,,,,
42452396,42440553,0,481047237,Laguardia Place,residential,False,81.18599999999999,"LINESTRING (-73.9973576 40.7299438, -73.997401 40.7298918, -73.9978721 40.7293265)",25 mph,,,,,,,,
42452396,42433587,0,727644280,Washington Square South,residential,True,78.793,"LINESTRING (-73.9973576 40.7299438, -73.9972523 40.7298929, -73.9966376 40.729596, -73.9965691 40.7295629)",25 mph,,,,,,,,
42452485,42427855,0,5673361,Thayer Street,residential,True,244.055,"LINESTRING (-73.925668 40.861259, -73.926923 40.863238)",,,,,,,,,
42452485,1764400297,0,164839573,Nagle Avenue,primary,False,8.983,"LINESTRING (-73.925668 40.861259, -73.9255752 40.861299)",,,,,,,,,
42452485,42431177,0,164839573,Nagle Avenue,primary,False,77.809,"LINESTRING (-73.925668 40.861259, -73.926502 40.860956)",,,,,,,,,
42452495,42445634,0,164842049,Nagle Avenue,primary,False,177.312,"LINESTRING (-73.9206112 40.863121, -73.9225094 40.8624268)",,,,,,,,,
42452495,1764405361,0,308329351,West 204th Street,secondary,False,8.662,"LINESTRING (-73.9206112 40.863121, -73.92066 40.8631896)",,,,,,,,,
42452495,1764626362,0,308329353,Nagle Avenue,primary,False,60.926,"LINESTRING (-73.9206112 40.863121, -73.91997120000001 40.8633778)",,,,,,,,,
42452495,1764400318,0,623836436,West 204th Street,secondary,False,9.111,"LINESTRING (-73.9206112 40.863121, -73.9205688 40.8630456)",,,,,,,,,
42452556,5799766717,0,5672060,Market Slip,residential,False,51.808,"LINESTRING (-73.99410330000001 40.7100939, -73.99414710000001 40.7104899, -73.9941544 40.7105582)",25 mph,,,,,,,,
42452556,42444116,0,40879216,Market Slip,residential,False,64.873,"LINESTRING (-73.99410330000001 40.7100939, -73.9940738 40.7098733, -73.9940337 40.7095843, -73.9940239 40.7095136)",25 mph,,,,,,,,
42452564,42439485,0,46613634,West 118th Street,residential,True,304.19000000000005,"LINESTRING (-73.9486636 40.8033044, -73.948576 40.8032674, -73.9462272 40.8022763, -73.945508 40.801971)",,,,,,,,,
42452564,42453226,0,"[420878115, 420878086]",Malcolm X Boulevard,secondary,True,79.42699999999999,"LINESTRING (-73.9486636 40.8033044, -73.948331 40.8037616, -73.9482084 40.8039301)",,,,,,,,,
42452598,42457421,0,46608946,West 4th Street,residential,True,72.848,"LINESTRING (-74.0031527 40.7348912, -74.0033399 40.7355308)",20 mph,,,,,,,,
42452598,42431805,0,5672073,Charles Street,residential,True,136.845,"LINESTRING (-74.0031527 40.7348912, -74.00471109999999 40.7346569, -74.00474579999999 40.7346517)",20 mph,,,,,,,,
42452610,42457735,0,226193933,Washington Street,residential,True,77.241,"LINESTRING (-74.00849100000001 40.734094, -74.008554 40.733401)",25 mph,,,,,,,,
42452610,42452613,0,46431822,Charles Street,residential,True,137.94899999999998,"LINESTRING (-74.00849100000001 40.734094, -74.0099688 40.7338631, -74.01009689999999 40.7338689)",25 mph,,,,,,,,
42452613,42453468,0,195743558,West Street,primary,True,75.126,"LINESTRING (-74.01009689999999 40.7338689, -74.0100879 40.7339655, -74.0100656 40.7342193, -74.01003710000001 40.734543)",35 mph,4,NY 9A,,,,,,
42452620,42457292,0,388284037,Beekman Street,residential,True,59.17,"LINESTRING (-74.00274400000001 40.707216, -74.003108 40.707671)",25 mph,1,,,,,,,
42452630,42421946,0,54689817,Front Street,residential,True,76.117,"LINESTRING (-74.007671 40.704285, -74.008325 40.703813)",25 mph,,,,,,,,
42452630,42444223,0,496989957,Gouverneur Lane,residential,True,77.055,"LINESTRING (-74.007671 40.704285, -74.0070607 40.7037691)",25 mph,,,,,,,,
42452700,42452630,0,54689817,Front Street,residential,True,84.01,"LINESTRING (-74.00694540000001 40.7048029, -74.007008 40.7047598, -74.007671 40.704285)",25 mph,,,,,,,,
42452700,42444230,0,524610938,Wall Street,residential,True,82.158,"LINESTRING (-74.00694540000001 40.7048029, -74.006889 40.704756, -74.0063488 40.7043055, -74.0062889 40.7042568)",25 mph,,,yes,,,,,
42452708,42454798,0,5672550,Maiden Lane,secondary,False,58.33,"LINESTRING (-74.0055072 40.705794, -74.0056058 40.7058364, -74.0059268 40.7060792, -74.00601570000001 40.706146)",25 mph,,,,,,,,
42452708,42444242,0,5672550,Maiden Lane,secondary,False,89.046,"LINESTRING (-74.0055072 40.705794, -74.0054327 40.705762, -74.0048185 40.7052893, -74.0047522 40.7052372)",25 mph,,,,,,,,
42452708,42452700,0,54689817,Front Street,residential,True,163.91899999999995,"LINESTRING (-74.0055072 40.705794, -74.005589 40.705741, -74.0061895 40.7053421, -74.0062136 40.7053308, -74.0067662 40.7049281, -74.00683859999999 40.7048786, -74.00694540000001 40.7048029)",25 mph,,,,,,,,
42452809,42448726,0,195743334,5th Avenue,secondary,True,81.24499999999999,"LINESTRING (-73.9571722 40.7859848, -73.9572229 40.7859152, -73.95758910000001 40.7854128, -73.9576385 40.7853451)",,,,,,,,,
42452812,596776144,0,569266484,East 93rd Street,residential,True,21.896,"LINESTRING (-73.95384490000001 40.784576, -73.9540727 40.784671)",,,,,,,,,
42452812,42444491,0,686125782,Park Avenue,secondary,True,79.263,"LINESTRING (-73.95384490000001 40.784576, -73.9538032 40.7846343, -73.953436 40.7851476, -73.95339730000001 40.7852031)",,3,,,,,,,
42452814,589929417,0,5672107,East 93rd Street,residential,False,180.349,"LINESTRING (-73.94614199999999 40.7813074, -73.9459876 40.781269, -73.9454051 40.7810314, -73.9446068 40.7806958, -73.9442562 40.7805427)",,,,,,,,,
42452814,42444506,0,420886256,1st Avenue,primary,True,81.471,"LINESTRING (-73.94614199999999 40.7813074, -73.946091 40.7813778, -73.9457103 40.7818925, -73.94567000000001 40.781947)",25 mph,4,,,,,,,
42452814,42443050,0,671593547,East 93rd Street,residential,True,228.15299999999996,"LINESTRING (-73.94614199999999 40.7813074, -73.9462375 40.7813473, -73.9462747 40.7813641, -73.9483867 40.7822615, -73.9484314 40.78228, -73.94850529999999 40.7823112)",,,,,,,,,
42452816,42452817,0,5672110,Worth Street,residential,True,126.065,"LINESTRING (-74.00753330000001 40.7176679, -74.00625049999999 40.7170848)",25 mph,,,,,,,,
42452816,42429832,0,68668562,West Broadway,secondary,True,70.463,"LINESTRING (-74.00753330000001 40.7176679, -74.00795720000001 40.7171217)",25 mph,,,,,,,,
42452816,42436327,0,403405990,Worth Street,residential,True,132.015,"LINESTRING (-74.00753330000001 40.7176679, -74.0088803 40.7182739)",25 mph,,,,,,,,
42452817,42448171,0,524817693,Church Street,secondary,True,76.969,"LINESTRING (-74.00625049999999 40.7170848, -74.00579190000001 40.7176834)",25 mph,,,,,,,,
42452817,42428411,0,524817694,Worth Street,residential,True,169.97199999999998,"LINESTRING (-74.00625049999999 40.7170848, -74.0053223 40.7166557, -74.00509270000001 40.7165477, -74.0049722 40.7164919, -74.0045303 40.7162869)",25 mph,,,,,,,,
42452875,42436703,0,497165756,Park Avenue,secondary,True,79.89800000000001,"LINESTRING (-73.97297 40.7583874, -73.9725509 40.7589638, -73.9725124 40.7590168)",,3,,,,,,,
42452875,42446994,0,743358444,East 52nd Street,residential,True,146.314,"LINESTRING (-73.97297 40.7583874, -73.97274640000001 40.7582931, -73.972189 40.7580579, -73.9715736 40.7577982, -73.9714524 40.7577471)",25 mph,1,,,,,,,
42452882,370927297,0,36185649,East 52nd Street,residential,False,196.41,"LINESTRING (-73.9652347 40.7551237, -73.96319560000001 40.7542669)",,,,,,,,,
42452882,42436714,0,619280617,1st Avenue,primary,True,79.561,"LINESTRING (-73.9652347 40.7551237, -73.9647775 40.7557498)",25 mph,4,,,,,,,
42452936,42446424,0,5672129,Delancey Street,residential,True,66.196,"LINESTRING (-73.976483 40.7153027, -73.9765433 40.7153195, -73.97706119999999 40.7154739, -73.97722229999999 40.7154997)",25 mph,,,,,,,,
42452936,42424641,0,40879214,FDR Drive,residential,True,83.16,"LINESTRING (-73.976483 40.7153027, -73.9766204 40.7150488, -73.9768601 40.7146116)",25 mph,,,,,,,,
42452951,42438485,0,68668532,5th Avenue,secondary,True,80.713,"LINESTRING (-73.96278150000001 40.7783187, -73.9628158 40.7782719, -73.9632005 40.777748, -73.96324730000001 40.7776843)",,,,,,,,,
