u,v,key,osmid,oneway,name,highway,maxspeed,length,geometry,lanes,width,bridge,access,est_width,tunnel,ref,junction
6882378480,6882378481,0,734871767,False,Fort George Hill,cycleway,,17.658,"LINESTRING (-73.92484399999999 40.8612253, -73.9248334 40.8613839)",,,,,,,,
6882378480,6882378479,0,734871767,False,Fort George Hill,cycleway,,13.613,"LINESTRING (-73.92484399999999 40.8612253, -73.9248408 40.8611029)",,,,,,,,
6882378481,6882378480,0,734871767,False,Fort George Hill,cycleway,,17.658,"LINESTRING (-73.9248334 40.8613839, -73.92484399999999 40.8612253)",,,,,,,,
6882378481,6882396890,0,734871768,True,,cycleway,,3.29,"LINESTRING (-73.9248334 40.8613839, -73.92480569999999 40.8614048)",,,,,,,,
6882378482,6882378483,0,734871768,True,,cycleway,,4.145,"LINESTRING (-73.92479830000001 40.8614105, -73.92475039999999 40.8614193)",,,,,,,,
6882378483,6882378484,0,734871768,True,,cycleway,,10.86,"LINESTRING (-73.92475039999999 40.8614193, -73.9246218 40.8614282)",,,,,,,,
6882396889,6882378481,0,734871769,True,Fort George Hill,cycleway,,3.039,"LINESTRING (-73.9248369 40.8614111, -73.9248334 40.8613839)",,,,,,,,
6882396890,6882378482,0,734871768,True,,cycleway,,0.888,"LINESTRING (-73.92480569999999 40.8614048, -73.92479830000001 40.8614105)",,,,,,,,
6903617779,3875119990,0,475123131,True,9th Avenue,cycleway,,27.22,"LINESTRING (-73.9858749 40.7675419, -73.98602700000001 40.7673259)",,,,,,,,
6916682493,42428558,0,738637814,True,Broadway,living_street,25 mph,19.169,"LINESTRING (-74.0132582 40.7057581, -74.01332619999999 40.7055936)",,,,,,,,
6916682498,6916682500,0,738637813,True,Broadway,cycleway,,11.559,"LINESTRING (-74.0131665 40.7058831, -74.0132323 40.7057919)",,,,,,,,
6916682500,6916682493,0,738637813,True,Broadway,cycleway,,4.346,"LINESTRING (-74.0132323 40.7057919, -74.0132582 40.7057581)",,,,,,,,
6936298727,1071832223,0,5669343,True,West 85th Street,cycleway,,6.437,"LINESTRING (-73.9694326 40.7844191, -73.96938369999999 40.7843746)",,,,,,,,
6952178410,2346815619,0,675211966,False,Roosevelt Island Greenway,cycleway,,15.614,"LINESTRING (-73.9512242 40.7589286, -73.9513269 40.7588117)",2,,,,,,,
6952178410,6952178411,0,675211966,False,Roosevelt Island Greenway,cycleway,,4.427,"LINESTRING (-73.9512242 40.7589286, -73.9512256 40.7589684)",2,,,,,,,
6952178411,6952178410,0,675211966,False,Roosevelt Island Greenway,cycleway,,4.427,"LINESTRING (-73.9512256 40.7589684, -73.9512242 40.7589286)",2,,,,,,,
6952178411,6952178413,0,675211966,False,Roosevelt Island Greenway,cycleway,,2.98,"LINESTRING (-73.9512256 40.7589684, -73.951207 40.7589912)",2,,,,,,,
6952178412,6952178413,0,675211966,False,Roosevelt Island Greenway,cycleway,,4.198,"LINESTRING (-73.95116179999999 40.7590071, -73.951207 40.7589912)",2,,,,,,,
6952178412,2346815621,0,675211966,False,Roosevelt Island Greenway,cycleway,,26.222,"LINESTRING (-73.95116179999999 40.7590071, -73.950985 40.7592012)",2,,,,,,,
6952178413,6952178411,0,675211966,False,Roosevelt Island Greenway,cycleway,,2.98,"LINESTRING (-73.951207 40.7589912, -73.9512256 40.7589684)",2,,,,,,,
6952178413,6952178412,0,675211966,False,Roosevelt Island Greenway,cycleway,,4.198,"LINESTRING (-73.951207 40.7589912, -73.95116179999999 40.7590071)",2,,,,,,,
6996574394,595436608,0,702126997,False,Riverwalk,cycleway,,7.359,"LINESTRING (-73.98153859999999 40.7910905, -73.9815006 40.7911501)",,,yes,,4,,,
6996574394,2329911611,0,702126997,False,Riverwalk,cycleway,,5.078,"LINESTRING (-73.98153859999999 40.7910905, -73.9815649 40.7910494)",,,yes,,4,,,
7022869602,4281505688,0,429020657,False,,cycleway,,1.62,"LINESTRING (-73.93188139999999 40.8425388, -73.9318785 40.8425532)",,,,,,,,
7022869602,4281506690,0,429020657,False,,cycleway,,2.115,"LINESTRING (-73.93188139999999 40.8425388, -73.9318852 40.84252)",,,,,,,,
7046306553,7046306581,0,659621109,True,2nd Avenue,cycleway,,17.374,"LINESTRING (-73.9386509 40.7956357, -73.93875180000001 40.7954994)",,,,,,,,
7046306566,6216349379,0,670988059,True,1st Avenue,cycleway,,149.649,"LINESTRING (-73.9368726 40.7941896, -73.93601270000001 40.7953675)",,,,,,,,
7046306567,7046306566,0,670988059,True,1st Avenue,cycleway,,4.639,"LINESTRING (-73.93689929999999 40.7941531, -73.9368726 40.7941896)",,,,,,,,
7046306581,6175905210,0,659621109,True,2nd Avenue,cycleway,,58.291,"LINESTRING (-73.93875180000001 40.7954994, -73.9390901 40.795042)",,,,,,,,
7050687004,3875114045,0,368002781,True,,cycleway,,61.668,"LINESTRING (-73.9782532 40.7780103, -73.9786065 40.7775245)",,1.8,,,,,,
7064022511,7064022525,0,659621109,True,2nd Avenue,cycleway,,2.939,"LINESTRING (-73.9639945 40.7608285, -73.9640189 40.7608096)",,,,,,,,
7064022514,7064022523,0,659621109,True,2nd Avenue,cycleway,,78.99,"LINESTRING (-73.9624314 40.7630784, -73.96288800000001 40.7624579)",,,,,,,,
7064022516,7064022526,0,659621109,True,2nd Avenue,cycleway,,3.635,"LINESTRING (-73.9642054 40.7607212, -73.96422630000001 40.7606926)",,,,,,,,
7064022518,7064022533,0,659621109,True,2nd Avenue,cycleway,,7.892,"LINESTRING (-73.9639193 40.7609922, -73.9639609 40.7609286)",,,,,,,,
7064022519,7064022527,0,659621109,True,2nd Avenue,cycleway,,2.798,"LINESTRING (-73.9639698 40.7608765, -73.9639798 40.7608525)",,,,,,,,
7064022520,7064022530,0,659621109,True,2nd Avenue,cycleway,,80.271,"LINESTRING (-73.9601481 40.7662085, -73.96060559999999 40.7655752)",,,,,,,,
7064022521,7064022532,0,659621109,True,2nd Avenue,cycleway,,6.942,"LINESTRING (-73.9637417 40.7612541, -73.9637784 40.7611982)",,,,,,,,
7064022522,7064022543,0,659621109,True,2nd Avenue,cycleway,,71.978,"LINESTRING (-73.9597203 40.7668406, -73.96010819999999 40.7662638)",,,,,,,,
7064022523,7064022529,0,659621109,True,2nd Avenue,cycleway,,72.057,"LINESTRING (-73.96288800000001 40.7624579, -73.9632928 40.761887)",,,,,,,,
7064022525,6488698210,0,659621109,True,2nd Avenue,cycleway,,6.208,"LINESTRING (-73.9640189 40.7608096, -73.9640814 40.76078)",,,,,,,,
7064022526,6188803955,0,659621109,True,2nd Avenue,cycleway,,6.965,"LINESTRING (-73.96422630000001 40.7606926, -73.9642451 40.7606316)",,,,,,,,
7064022527,7064022511,0,659621109,True,2nd Avenue,cycleway,,2.942,"LINESTRING (-73.9639798 40.7608525, -73.9639945 40.7608285)",,,,,,,,
7064022528,7064022534,0,659621109,True,2nd Avenue,cycleway,,9.357,"LINESTRING (-73.9592339 40.7674835, -73.9593114 40.7674232)",,,,,,,,
7064022529,7064022536,0,659621109,True,2nd Avenue,cycleway,,7.855,"LINESTRING (-73.9632928 40.761887, -73.963337 40.7618248)",,,,,,,,
7064022530,7064022544,0,659621109,True,2nd Avenue,cycleway,,79.285,"LINESTRING (-73.96060559999999 40.7655752, -73.96106349999999 40.7649522)",,,,,,,,
7064022531,7064022542,0,659621109,True,2nd Avenue,cycleway,,79.491,"LINESTRING (-73.9615218 40.7643288, -73.9619776 40.7637028)",,,,,,,,
7064022532,6795524008,0,659621109,True,2nd Avenue,cycleway,,8.842,"LINESTRING (-73.9637784 40.7611982, -73.9638272 40.7611278)",,,,,,,,
7064022533,7064022537,0,659621109,True,2nd Avenue,cycleway,,3.057,"LINESTRING (-73.9639609 40.7609286, -73.9639638 40.7609012)",,,,,,,,
7064022534,7064022522,0,659621109,True,2nd Avenue,cycleway,,73.366,"LINESTRING (-73.9593114 40.7674232, -73.9597203 40.7668406)",,,,,,,,
7064022535,7064022521,0,659621109,True,2nd Avenue,cycleway,,64.919,"LINESTRING (-73.9633769 40.7617684, -73.9637417 40.7612541)",,,,,,,,
7064022536,7064022535,0,659621109,True,2nd Avenue,cycleway,,7.115,"LINESTRING (-73.963337 40.7618248, -73.9633769 40.7617684)",,,,,,,,
7064022537,7064022519,0,659621109,True,2nd Avenue,cycleway,,2.793,"LINESTRING (-73.9639638 40.7609012, -73.9639698 40.7608765)",,,,,,,,
7064022539,6176390177,0,659621109,True,2nd Avenue,cycleway,,7.391,"LINESTRING (-73.9642602 40.7605823, -73.9642803 40.7605176)",,,,,,,,
7064022539,5186208519,0,198924551,True,East 59th Street,residential,,54.736,"LINESTRING (-73.9642602 40.7605823, -73.9636948 40.7603396)",,,,,,,,
7064022542,7064022514,0,659621109,True,2nd Avenue,cycleway,,79.254,"LINESTRING (-73.9619776 40.7637028, -73.9624314 40.7630784)",,,,,,,,
7064022543,7064022520,0,659621109,True,2nd Avenue,cycleway,,7.007,"LINESTRING (-73.96010819999999 40.7662638, -73.9601481 40.7662085)",,,,,,,,
7064022544,7064022531,0,659621109,True,2nd Avenue,cycleway,,79.34,"LINESTRING (-73.96106349999999 40.7649522, -73.9615218 40.7643288)",,,,,,,,
7085140067,7085140068,0,659621109,True,2nd Avenue,cycleway,,16.548,"LINESTRING (-73.9714874 40.7506501, -73.9715874 40.750522)",,,,,,,,
7085140068,42442939,0,659621109,True,2nd Avenue,cycleway,,11.029,"LINESTRING (-73.9715874 40.750522, -73.97171299999999 40.750494)",,,,,,,,
7085140069,7085140067,0,659621109,True,2nd Avenue,cycleway,,3.27,"LINESTRING (-73.9714597 40.7506707, -73.9714874 40.7506501)",,,,,,,,
7094731925,42433915,0,46613691,True,East Drive,cycleway,,9.162,"LINESTRING (-73.9668142 40.7775511, -73.96677800000001 40.7776288)",,,,,,,,
7094731926,595703332,0,46613691,True,East Drive,cycleway,,37.432,"LINESTRING (-73.96338230000001 40.781427, -73.96296390000001 40.7815408)",,,,,,,,
7094731927,480492947,0,46613691,True,East Drive,cycleway,,7.207,"LINESTRING (-73.9665334 40.7780388, -73.9664952 40.7780968)",,,,,,,,
7094731945,1382339043,0,46613691,True,East Drive,cycleway,,15.008,"LINESTRING (-73.9639638 40.7811124, -73.963835 40.7812057)",,,,,,,,
7094731954,432751368,0,46613691,True,East Drive,cycleway,,18.025,"LINESTRING (-73.9655793 40.779025, -73.9654321 40.7791427)",,,,,,,,
7094731959,4254514506,0,46613691,True,East Drive,cycleway,,6.427,"LINESTRING (-73.9672542 40.7757537, -73.9672535 40.7758115)",,,,,,,,
7094731966,2216963837,0,46613691,True,East Drive,cycleway,,13.662,"LINESTRING (-73.96725840000001 40.7758851, -73.9672825 40.7760066)",,,,,,,,
7099250739,7099250746,0,34956958,True,West 96th Street,cycleway,,3.03,"LINESTRING (-73.9636501 40.7910289, -73.9636385 40.7910031)",,,,,,,,
7099250746,7099250759,0,34956958,True,West 96th Street,cycleway,,2.281,"LINESTRING (-73.9636385 40.7910031, -73.96363460000001 40.7909828)",,,,,,,,
7099250759,2047573305,0,34956958,True,West 96th Street,cycleway,,3.12,"LINESTRING (-73.96363460000001 40.7909828, -73.9636385 40.7909549)",,,,,,,,
7099250762,7099250739,0,34956958,True,West 96th Street,cycleway,,2.553,"LINESTRING (-73.9636635 40.7910495, -73.9636501 40.7910289)",,,,,,,,
7106318823,247224537,0,689009144,True,West Drive,cycleway,20 mph,10.338,"LINESTRING (-73.973438 40.7781247, -73.9735319 40.7780648)",,,,,,,,
7106318830,4331118555,0,689009144,True,West Drive,cycleway,20 mph,10.167,"LINESTRING (-73.97361100000001 40.7780051, -73.97369260000001 40.7779377)",,,,,,,,
7106318839,1782787525,0,514350784,False,Terrace Drive,cycleway,20 mph,3.756,"LINESTRING (-73.97582679999999 40.7761675, -73.97578729999999 40.7761518)",,,,,,,,
7106318839,42435275,0,514350784,False,Terrace Drive,cycleway,20 mph,13.716,"LINESTRING (-73.97582679999999 40.7761675, -73.9759718 40.7762237)",,,,,,,,
7106435065,42433950,0,46613692,True,East Drive,cycleway,,13.652,"LINESTRING (-73.956971 40.7872287, -73.95698369999999 40.7873511)",,,,,,,,
7106435066,42433945,0,46613692,True,East Drive,cycleway,,7.7,"LINESTRING (-73.9570111 40.786874, -73.956996 40.7869423)",,,,,,,,
7106435068,42433946,0,46613692,True,East Drive,cycleway,,9.59,"LINESTRING (-73.95698059999999 40.7870252, -73.9569741 40.7871113)",,,,,,,,
7106435071,42433942,0,46613692,True,East Drive,cycleway,,8.684,"LINESTRING (-73.95707419999999 40.7867306, -73.9570379 40.7868037)",,,,,,,,
7106445670,7106445672,0,46613692,True,East Drive,cycleway,,5.296,"LINESTRING (-73.9573321 40.7892869, -73.95735310000001 40.7893318)",,,,,,,,
7106445671,42433973,0,46613692,True,East Drive,cycleway,,14.972,"LINESTRING (-73.9569151 40.7887584, -73.95697850000001 40.7888842)",,,,,,,,
7106445672,42434016,0,46613692,True,East Drive,cycleway,,5.808,"LINESTRING (-73.95735310000001 40.7893318, -73.9573654 40.7893832)",,,,,,,,
7106445673,42433992,0,46613692,True,East Drive,cycleway,,10.881,"LINESTRING (-73.95703090000001 40.7889566, -73.9570983 40.7890401)",,,,,,,,
7106467216,595703324,0,34956958,True,West 96th Street,cycleway,,11.646,"LINESTRING (-73.96386699999999 40.7912314, -73.9637721 40.7911552)",,,,,,,,
7106475375,3377460312,0,34956958,True,West 96th Street,cycleway,,27.07,"LINESTRING (-73.9644693 40.7915561, -73.9641925 40.7914322)",,,,,,,,
7106580383,247226076,0,46613687,True,West Drive,cycleway,20 mph,9.981,"LINESTRING (-73.9627131 40.7914576, -73.9627802 40.7913836)",,,,,,,,
7106818625,595703331,0,46613687,True,West Drive,cycleway,20 mph,8.919,"LINESTRING (-73.967225 40.784486, -73.96727060000001 40.7844136)",,,,,,,,
7123873140,3099327947,0,5669501,True,,cycleway,,2.668,"LINESTRING (-73.9525969 40.7981868, -73.9526127 40.798166)",,,,,,,,
7123873149,42426374,0,305323025,True,,cycleway,,11.629,"LINESTRING (-73.95245869999999 40.7981273, -73.9523897 40.7982179)",,,,,,,,
7132389362,6176004001,0,659621109,True,2nd Avenue,cycleway,,8.266,"LINESTRING (-73.949747 40.7804634, -73.9497944 40.7803983)",,,,,,,,
7132406689,6176004002,0,659621109,True,2nd Avenue,cycleway,,73.163,"LINESTRING (-73.94983070000001 40.7803485, -73.9502507 40.7797725)",,,,,,,,
7134839377,6176003996,0,659621109,True,2nd Avenue,cycleway,,8.028,"LINESTRING (-73.9511203 40.7785797, -73.95116640000001 40.7785165)",,,,,,,,
7134855793,6176003995,0,659621109,True,2nd Avenue,cycleway,,8.471,"LINESTRING (-73.9506626 40.7792076, -73.9507112 40.7791409)",,,,,,,,
7134855838,6176004003,0,659621109,True,2nd Avenue,cycleway,,77.71,"LINESTRING (-73.9512053 40.7784631, -73.9516514 40.7778513)",,,,,,,,
7134855844,7134839377,0,659621109,True,2nd Avenue,cycleway,,65.335,"LINESTRING (-73.95074529999999 40.7790941, -73.9511203 40.7785797)",,,,,,,,
7136790822,6263083538,0,670988059,True,1st Avenue,cycleway,,8.387,"LINESTRING (-73.9547171 40.7697447, -73.9546689 40.7698107)",,,,,,,,
7136790823,7136790840,0,670988059,True,1st Avenue,cycleway,,66.028,"LINESTRING (-73.9546319 40.7698614, -73.9542526 40.7703811)",,,,,,,,
7136790829,6263083530,0,670988059,True,1st Avenue,cycleway,,71.938,"LINESTRING (-73.9541687 40.7704961, -73.95375540000001 40.7710623)",,,,,,,,
7136790835,6263083513,0,670988059,True,1st Avenue,cycleway,,7.804,"LINESTRING (-73.9551817 40.7691079, -73.9551373 40.7691695)",,,,,,,,
7136790836,7136790822,0,670988059,True,1st Avenue,cycleway,,65.354,"LINESTRING (-73.95509250000001 40.7692303, -73.9547171 40.7697447)",,,,,,,,
7136790840,6263083515,0,670988059,True,1st Avenue,cycleway,,7.903,"LINESTRING (-73.9542526 40.7703811, -73.9542072 40.7704433)",,,,,,,,
7137784982,7137784983,0,670988059,True,1st Avenue,cycleway,,68.142,"LINESTRING (-73.9527236 40.7724756, -73.95233229999999 40.773012)",,,,,,,,
7137784983,6263083510,0,670988059,True,1st Avenue,cycleway,,6.111,"LINESTRING (-73.95233229999999 40.773012, -73.9522972 40.7730601)",,,,,,,,
7137784984,6263083519,0,670988059,True,1st Avenue,cycleway,,71.249,"LINESTRING (-73.9522474 40.7731284, -73.9518381 40.7736892)",,,,,,,,
7137906185,7137906193,0,670988059,True,1st Avenue,cycleway,,65.259,"LINESTRING (-73.95370490000001 40.7711316, -73.9533299 40.7716452)",,,,,,,,
7137906190,6263083524,0,670988059,True,1st Avenue,cycleway,,11.636,"LINESTRING (-73.9528559 40.7722945, -73.9527891 40.7723861)",,,,,,,,
7137906192,7137906190,0,670988059,True,1st Avenue,cycleway,,67.735,"LINESTRING (-73.9532451 40.7717614, -73.9528559 40.7722945)",,,,,,,,
7137906193,6263083521,0,670988059,True,1st Avenue,cycleway,,6.823,"LINESTRING (-73.9533299 40.7716452, -73.9532907 40.7716989)",,,,,,,,
7139624391,436764968,0,632273924,False,East River Esplanade,cycleway,,168.498,"LINESTRING (-74.0061219 40.7042709, -74.0045975 40.7052511)",,,,,,,,
7139624391,6129324448,0,632273924,False,East River Esplanade,cycleway,,11.465,"LINESTRING (-74.0061219 40.7042709, -74.0062255 40.7042041)",,,,,,,,
7139624408,6129324450,0,414538900,True,,cycleway,,22.712,"LINESTRING (-74.00703729999999 40.7037019, -74.007248 40.7035746)",,,,,,,,
7140667636,7140667654,0,670988059,True,1st Avenue,cycleway,,64.933,"LINESTRING (-73.9480217 40.7789177, -73.9476487 40.7794288)",,,,,,,,
7140667652,6214889040,0,670988059,True,1st Avenue,cycleway,,65.403,"LINESTRING (-73.94756719999999 40.7795404, -73.9471915 40.7800552)",,,,,,,,
7140667653,6166999548,0,670988059,True,1st Avenue,cycleway,,7.018,"LINESTRING (-73.9481102 40.7787967, -73.9480698 40.7788519)",,,,,,,,
7140667654,6169388291,0,670988059,True,1st Avenue,cycleway,,6.176,"LINESTRING (-73.9476487 40.7794288, -73.94761320000001 40.7794774)",,,,,,,,
7144807593,246891413,0,440268555,False,Hudson River Greenway,cycleway,,13.936,"LINESTRING (-74.0124521 40.7203635, -74.0124787 40.7202398)",2,,,yes,4,,,
7144807593,4872753353,0,440268555,False,Hudson River Greenway,cycleway,,13.508,"LINESTRING (-74.0124521 40.7203635, -74.0124263 40.7204834)",2,,,yes,4,,,
7149807387,748725046,0,60251538,False,,cycleway,,92.906,"LINESTRING (-73.92553959999999 40.8537827, -73.9248789 40.8544523)",,,,,,,,
7149807387,748725045,0,60251538,False,,cycleway,,39.169,"LINESTRING (-73.92553959999999 40.8537827, -73.9257211 40.8534583)",,,,,,,,
7154624155,416480394,0,226007053,False,Harlem River Drive Greenway,cycleway,,8.979,"LINESTRING (-73.9227657 40.8587467, -73.9228294 40.8588115)",,,,,,,,
7154624155,748726688,0,226007053,False,Harlem River Drive Greenway,cycleway,,8.596,"LINESTRING (-73.9227657 40.8587467, -73.92271270000001 40.8586806)",,,,,,,,
7154624156,416480391,0,226007053,False,Harlem River Drive Greenway,cycleway,,12.067,"LINESTRING (-73.9226664 40.8583809, -73.9226694 40.8584894)",,,,,,,,
7154624156,416480390,0,226007053,False,Harlem River Drive Greenway,cycleway,,9.963,"LINESTRING (-73.9226664 40.8583809, -73.9226761 40.8582916)",,,,,,,,
7154624157,416480390,0,226007053,False,Harlem River Drive Greenway,cycleway,,14.754,"LINESTRING (-73.9227023 40.8581604, -73.9226761 40.8582916)",,,,,,,,
7154624157,7154624158,0,226007053,False,Harlem River Drive Greenway,cycleway,,7.49,"LINESTRING (-73.9227023 40.8581604, -73.9227147 40.8580937)",,,,,,,,
7154624158,7154624157,0,226007053,False,Harlem River Drive Greenway,cycleway,,7.49,"LINESTRING (-73.9227147 40.8580937, -73.9227023 40.8581604)",,,,,,,,
7154624158,416480389,0,226007053,False,Harlem River Drive Greenway,cycleway,,8.08,"LINESTRING (-73.9227147 40.8580937, -73.9227188 40.8580211)",,,,,,,,
7154624159,416480388,0,226007053,False,Harlem River Drive Greenway,cycleway,,24.853,"LINESTRING (-73.9226894 40.8576366, -73.9227094 40.8578596)",,,,,,,,
7154624159,416480387,0,226007053,False,Harlem River Drive Greenway,cycleway,,12.473,"LINESTRING (-73.9226894 40.8576366, -73.9226484 40.8575288)",,,,,,,,
7154624161,7154624162,0,226007053,False,Harlem River Drive Greenway,cycleway,,6.806,"LINESTRING (-73.9225464 40.8572356, -73.92253409999999 40.8572961)",,,,,,,,
7154624161,416480385,0,226007053,False,Harlem River Drive Greenway,cycleway,,13.969,"LINESTRING (-73.9225464 40.8572356, -73.92259679999999 40.8571159)",,,,,,,,
7154624162,416480386,0,226007053,False,Harlem River Drive Greenway,cycleway,,6.677,"LINESTRING (-73.92253409999999 40.8572961, -73.9225397 40.857356)",,,,,,,,
7154624162,7154624161,0,226007053,False,Harlem River Drive Greenway,cycleway,,6.806,"LINESTRING (-73.92253409999999 40.8572961, -73.9225464 40.8572356)",,,,,,,,
7154624163,416480385,0,226007053,False,Harlem River Drive Greenway,cycleway,,9.256,"LINESTRING (-73.9226192 40.8570344, -73.92259679999999 40.8571159)",,,,,,,,
7154624163,416480384,0,226007053,False,Harlem River Drive Greenway,cycleway,,9.095,"LINESTRING (-73.9226192 40.8570344, -73.9226283 40.8569529)",,,,,,,,
7154624164,416480384,0,226007053,False,Harlem River Drive Greenway,cycleway,,12.425,"LINESTRING (-73.9226243 40.8568412, -73.9226283 40.8569529)",,,,,,,,
7154624164,416480383,0,226007053,False,Harlem River Drive Greenway,cycleway,,34.313,"LINESTRING (-73.9226243 40.8568412, -73.922535 40.8565401)",,,,,,,,
7154624165,416480382,0,226007053,False,Harlem River Drive Greenway,cycleway,,17.505,"LINESTRING (-73.92251469999999 40.8562799, -73.92251829999999 40.8564373)",,,,,,,,
7154624165,416480381,0,226007053,False,Harlem River Drive Greenway,cycleway,,17.412,"LINESTRING (-73.92251469999999 40.8562799, -73.9225326 40.8561239)",,,,,,,,
7154624166,2348568362,0,226007053,False,Harlem River Drive Greenway,cycleway,,12.452,"LINESTRING (-73.92397339999999 40.8536735, -73.92388200000001 40.8537616)",,,,,,,,
7154624166,416480369,0,226007053,False,Harlem River Drive Greenway,cycleway,,29.29,"LINESTRING (-73.92397339999999 40.8536735, -73.92421760000001 40.8534857)",,,,,,,,
7154624167,7154624168,0,226007053,False,Harlem River Drive Greenway,cycleway,,94.016,"LINESTRING (-73.92520949999999 40.8521121, -73.9246753 40.8528548)",,,,,,,,
7154624167,416480359,0,226007053,False,Harlem River Drive Greenway,cycleway,,30.138,"LINESTRING (-73.92520949999999 40.8521121, -73.92538709999999 40.8518767)",,,,,,,,
7154624168,416480368,0,226007053,False,Harlem River Drive Greenway,cycleway,,33.72,"LINESTRING (-73.9246753 40.8528548, -73.92449329999999 40.853125)",,,,,,,,
7154624168,7154624167,0,226007053,False,Harlem River Drive Greenway,cycleway,,94.016,"LINESTRING (-73.9246753 40.8528548, -73.92520949999999 40.8521121)",,,,,,,,
7154624169,416480359,0,226007053,False,Harlem River Drive Greenway,cycleway,,8.806,"LINESTRING (-73.9254332 40.8518056, -73.92538709999999 40.8518767)",,,,,,,,
7154624169,5822838487,0,226007053,False,Harlem River Drive Greenway,cycleway,,16.045,"LINESTRING (-73.9254332 40.8518056, -73.9255043 40.8516717)",,,,,,,,
7154624170,416480355,0,226007053,False,Harlem River Drive Greenway,cycleway,,12.268,"LINESTRING (-73.9257501 40.8512408, -73.9256694 40.8513327)",,,,,,,,
7154624170,7154624171,0,226007053,False,Harlem River Drive Greenway,cycleway,,14.958,"LINESTRING (-73.9257501 40.8512408, -73.925849 40.851129)",,,,,,,,
7154624171,7154624170,0,226007053,False,Harlem River Drive Greenway,cycleway,,14.958,"LINESTRING (-73.925849 40.851129, -73.9257501 40.8512408)",,,,,,,,
7154624171,416480354,0,226007053,False,Harlem River Drive Greenway,cycleway,,7.978,"LINESTRING (-73.925849 40.851129, -73.9258924 40.8510652)",,,,,,,,
7154624172,416480354,0,226007053,False,Harlem River Drive Greenway,cycleway,,7.304,"LINESTRING (-73.92591830000001 40.8510025, -73.9258924 40.8510652)",,,,,,,,
7154624172,416480353,0,226007053,False,Harlem River Drive Greenway,cycleway,,7.099,"LINESTRING (-73.92591830000001 40.8510025, -73.9259335 40.8509397)",,,,,,,,
7154624173,416480353,0,226007053,False,Harlem River Drive Greenway,cycleway,,8.533,"LINESTRING (-73.9259397 40.8508631, -73.9259335 40.8509397)",,,,,,,,
7154624173,416480352,0,226007053,False,Harlem River Drive Greenway,cycleway,,11.392,"LINESTRING (-73.9259397 40.8508631, -73.9259223 40.8507615)",,,,,,,,
7154624175,416480289,0,226007053,False,Harlem River Drive Greenway,cycleway,,26.528,"LINESTRING (-73.92989489999999 40.8450049, -73.929761 40.8452209)",,,,,,,,
7154624175,7154624176,0,226007053,False,Harlem River Drive Greenway,cycleway,,24.481,"LINESTRING (-73.92989489999999 40.8450049, -73.9300088 40.8448023)",,,,,,,,
7154624176,7154624175,0,226007053,False,Harlem River Drive Greenway,cycleway,,24.481,"LINESTRING (-73.9300088 40.8448023, -73.92989489999999 40.8450049)",,,,,,,,
7154624176,416480284,0,226007053,False,Harlem River Drive Greenway,cycleway,,26.552,"LINESTRING (-73.9300088 40.8448023, -73.9301244 40.8445801)",,,,,,,,
7154624177,416480284,0,226007053,False,Harlem River Drive Greenway,cycleway,,30.716,"LINESTRING (-73.9302436 40.844319, -73.9301244 40.8445801)",,,,,,,,
7154624177,416480280,0,226007053,False,Harlem River Drive Greenway,cycleway,,21.174,"LINESTRING (-73.9302436 40.844319, -73.93032100000001 40.8441378)",,,,,,,,
7212211135,7212211136,0,61236753,False,,cycleway,,10.957,"LINESTRING (-73.9300101 40.8467664, -73.93009960000001 40.8466948)",,,,,,,,
7212211135,7212211144,0,61236753,False,,cycleway,,16.96,"LINESTRING (-73.9300101 40.8467664, -73.92996580000001 40.8469152)",,,,,,,,
7212211136,7212211137,0,61236753,False,,cycleway,,7.559,"LINESTRING (-73.93009960000001 40.8466948, -73.9301749 40.8466577)",,,,,,,,
7212211136,7212211135,0,61236753,False,,cycleway,,10.957,"LINESTRING (-73.93009960000001 40.8466948, -73.9300101 40.8467664)",,,,,,,,
7212211137,7212211138,0,61236753,False,,cycleway,,18.003,"LINESTRING (-73.9301749 40.8466577, -73.93036600000001 40.8467306)",,,,,,,,
7212211137,7212211136,0,61236753,False,,cycleway,,7.559,"LINESTRING (-73.9301749 40.8466577, -73.93009960000001 40.8466948)",,,,,,,,
7212211138,7212211139,0,61236753,False,,cycleway,,8.829,"LINESTRING (-73.93036600000001 40.8467306, -73.93033079999999 40.8466558)",,,,,,,,
7212211138,7212211137,0,61236753,False,,cycleway,,18.003,"LINESTRING (-73.93036600000001 40.8467306, -73.9301749 40.8466577)",,,,,,,,
7212211139,7212211140,0,61236753,False,,cycleway,,16.917,"LINESTRING (-73.93033079999999 40.8466558, -73.9302716 40.8465104)",,,,,,,,
7212211139,7212211138,0,61236753,False,,cycleway,,8.829,"LINESTRING (-73.93033079999999 40.8466558, -73.93036600000001 40.8467306)",,,,,,,,
7212211140,7212211141,0,61236753,False,,cycleway,,22.292,"LINESTRING (-73.9302716 40.8465104, -73.9302033 40.8463167)",,,,,,,,
7212211140,7212211139,0,61236753,False,,cycleway,,16.917,"LINESTRING (-73.9302716 40.8465104, -73.93033079999999 40.8466558)",,,,,,,,
7212211141,7212211142,0,61236753,False,,cycleway,,20.799,"LINESTRING (-73.9302033 40.8463167, -73.9301356 40.8461368)",,,,,,,,
