u,v,key,osmid,lanes,name,highway,maxspeed,oneway,length,geometry,service,width,access,est_width,bridge,junction,tunnel,ref,area
6657226463,6657226461,0,55997749,,Rue des Panoyaux,residential,30,False,2.874,"LINESTRING (2.3870916 48.8667079, 2.3870581 48.8666944)",,,,,,,,,
6657226464,148943606,0,15091807,,Rue des Panoyaux,residential,30,True,3.827,"LINESTRING (2.3869789 48.8666792, 2.3870306 48.8666845)",,,,,,,,,
6657226465,6657226464,0,15091807,,Rue des Panoyaux,residential,30,True,3.187,"LINESTRING (2.3869354 48.8666808, 2.3869789 48.8666792)",,,,,,,,,
6657226466,6657226465,0,15091807,,Rue des Panoyaux,residential,30,True,3.305,"LINESTRING (2.3868904 48.8666781, 2.3869354 48.8666808)",,,,,,,,,
6657226467,6657226466,0,15091807,,Rue des Panoyaux,residential,30,True,6.631,"LINESTRING (2.3868059 48.8666565, 2.3868904 48.8666781)",,,,,,,,,
6657290589,36471402,0,30020732,,Rue Vercingétorix,secondary,30,False,42.7,"LINESTRING (2.3196588 48.8373799, 2.3202211 48.8374823)",,,,,,,,,
6660769151,34818762,0,85220104,,Avenue Boudon,residential,30,True,6.785,"LINESTRING (2.2694229 48.8491454, 2.2693786 48.8490918)",,,,,,,,,
6661491122,6841616947,0,15091811,,Rue Delaître,residential,30,True,4.051,"LINESTRING (2.3870861 48.8679391, 2.3870658 48.867973)",,,,,,,,,
6661626700,5677833163,0,595838404,,Rue Rébeval,cycleway,30,True,42.738,"LINESTRING (2.3786936 48.8746307, 2.3781564 48.8744794)",,,,,,,,,
6665115963,2712549942,0,19713023,3,Rue de l'Université,residential,30,False,14.128,"LINESTRING (2.3158397 48.8609238, 2.3160321 48.8609128)",,,,,,,,,
6665117725,1498644888,0,3127176,,Rue de Charenton,residential,30,True,12.563,"LINESTRING (2.3702511 48.8532187, 2.3703259 48.853117)",,,,,,,,,
6665516817,260611533,0,24030672,1,Rue des Perchamps,residential,30,True,52.555,"LINESTRING (2.2683039 48.8495699, 2.2679247 48.8491685)",,,,,,,,,
6668221074,2284436507,0,767812995,,Avenue Daumesnil,secondary,30,True,6.999,"LINESTRING (2.3712139 48.8493102, 2.3711478 48.8493557)",,,,,,,,,
6668221075,117091166,0,118764518,2,Rue Parrot,residential,30,True,8.68,"LINESTRING (2.3721054 48.8466672, 2.371987 48.846672)",,,,,,,,,
6668221076,573391065,0,54166968,,Rue Traversière,residential,30,True,5.137,"LINESTRING (2.3720612 48.8467731, 2.3721299 48.8467826)",,,,,,,,,
6680468358,367316714,0,53565537,,Place Balard,tertiary,30,True,10.671,"LINESTRING (2.2782272 48.8362914, 2.2781823 48.8362001)",,,,,,,,,
6680468359,367318543,0,503009616,,Place Balard,tertiary,30,True,51.106,"LINESTRING (2.278391 48.836255, 2.2786045 48.8366926)",,,,,,,,,
6681118254,24911958,0,507796110,,Rue Belliard,residential,30,True,10.617,"LINESTRING (2.3444201 48.8975025, 2.3442801 48.8974771)",,,,,,,,,
6690592981,5940848387,0,711628203,1,Boulevard Ney,primary,30,True,28.097,"LINESTRING (2.333546 48.8976658, 2.3339302 48.8976584)",,,,,,,,,
6690592982,268233761,0,711628209,2,Boulevard Ney,primary,30,True,15.767,"LINESTRING (2.3410748 48.8979651, 2.3408592 48.897961)",,,,,,,,,
6690592983,6690592984,0,711628210,2,Boulevard Ney,primary,30,True,22.218,"LINESTRING (2.3402274 48.8979356, 2.3399235 48.8979321)",,,,,,,,,
6690592984,2889523043,0,504388368,2,Boulevard Ney,primary,30,True,17.217,"LINESTRING (2.3399235 48.8979321, 2.3396881 48.8979269)",,,,,,,,,
6690596885,5940841484,0,711628214,2,Boulevard Ney,primary,30,True,16.577,"LINESTRING (2.3341523 48.8978245, 2.3339256 48.8978207)",,,,,,,,,
6690596886,6594770786,0,481351294,1,Boulevard Ney,primary,30,True,17.396,"LINESTRING (2.3309844 48.897624, 2.3312223 48.897628)",,,,,,,,,
6690596887,6018273990,0,711628219,2,Boulevard Ney,primary,30,True,13.828,"LINESTRING (2.3307968 48.8977528, 2.3306077 48.8977495)",,,,,,,,,
6690596888,6018273992,0,711628217,2,Boulevard Ney,primary,30,True,10.862,"LINESTRING (2.3318505 48.8977725, 2.331702 48.897769)",,,,,,,,,
6690596889,6018273989,0,711628216,2,Boulevard Ney,primary,30,True,22.641,"LINESTRING (2.3315395 48.897766, 2.3312299 48.8977602)",,,,,,,,,
6690596890,6690596888,0,711628218,2,Boulevard Ney,primary,30,True,79.431,"LINESTRING (2.3329364 48.8977982, 2.3318505 48.8977725)",,,,,,,,,
6708017579,1383056518,0,35094737,2,Tunnel Henri IV,service,30,False,1.341,"LINESTRING (2.3616523 48.8492869, 2.3616636 48.8492774)",alley,,,,,,yes,,
6708017579,25671487,0,35094737,2,Tunnel Henri IV,service,30,False,1.992,"LINESTRING (2.3616523 48.8492869, 2.3616355 48.849301)",alley,,,,,,yes,,
6708017580,25671487,0,220738329,,Parc Rives de Seine - Georges Pompidou,service,30,False,0.044,"LINESTRING (2.3616351 48.8493013, 2.3616355 48.849301)",,,,,,,,,
6708017580,25671486,0,220738329,,Parc Rives de Seine - Georges Pompidou,service,30,False,17.339,"LINESTRING (2.3616351 48.8493013, 2.3614976 48.8494283)",,,,,,,,,
6709383260,144506167,0,83617712,1,Rue Castagnary,tertiary,30,True,9.944,"LINESTRING (2.3081324 48.8325933, 2.30821 48.8326667)",,,,,,,,,
6709451267,243352115,0,22690210,,Rue Léon Giraud,residential,30,True,6.608,"LINESTRING (2.3842198 48.8882579, 2.3843007 48.8882844)",,,,,,,,,
6709451269,270235785,0,74866978,,Rue de Thionville,residential,30,True,7.616,"LINESTRING (2.3838817 48.8895003, 2.3837832 48.8895226)",,,,,,,,,
6709467895,3508744494,0,10661337,,Quai de la Seine,residential,30,True,83.744,"LINESTRING (2.3717831 48.885296, 2.3708663 48.8848446)",,,,,,,,,
6710727883,6123112703,0,713766879,,Rue du Général Alain de Boissieu,residential,30,False,4.256,"LINESTRING (2.2737048 48.8360514, 2.2736873 48.8360149)",,,,,,,,,
6710727883,6151328326,0,713766880,,Rue du Général Alain de Boissieu,residential,30,False,4.35,"LINESTRING (2.2737048 48.8360514, 2.2737227 48.8360887)",,,,,,,,,
6710727884,7100154747,0,381311698,,Rue du Général Alain de Boissieu,residential,30,False,61.819,"LINESTRING (2.2737593 48.8361649, 2.2740283 48.8366919)",,,,,,,,,
6710727884,6151328326,0,713766880,,Rue du Général Alain de Boissieu,residential,30,False,8.886,"LINESTRING (2.2737593 48.8361649, 2.2737227 48.8360887)",,,,,,,,,
6712971978,5806900375,0,25474214,1,Boulevard Ney,primary,30,True,46.22,"LINESTRING (2.3465614 48.8980826, 2.347191 48.8981209)",,,,,,,,,
6712971979,6428429918,0,25474215,1,Boulevard Ney,primary,30,True,62.876,"LINESTRING (2.3562628 48.8984805, 2.3554032 48.8984604)",,,,,,,,,
6712971980,6428429919,0,685877808,1,Boulevard Ney,primary,30,True,73.683,"LINESTRING (2.3562973 48.8985292, 2.3552896 48.8985133)",,,,,,,,,
6712992093,6594654112,0,554650069,2,Boulevard Ney,primary,30,True,9.779,"LINESTRING (2.3578515 48.8985181, 2.3579852 48.898521)",,,,,,,,,
6712992094,5854768620,0,602152750,2,Boulevard Ney,primary,30,True,38.074,"LINESTRING (2.3577273 48.8986612, 2.3572145 48.8986012)",,,,,,,,,
6715798234,2493546349,0,10660049,,Rue Tesson,residential,30,True,133.583,"LINESTRING (2.3705867 48.8708204, 2.3722393 48.8713319)",,,,,,,,,
6716977044,905147217,0,19428649,,Quai de l'Oise,residential,30,True,33.855,"LINESTRING (2.3793201 48.8886107, 2.3796973 48.8887873)",,,,,,,,,
6716977046,884255838,0,19435006,,Rue de l'Ourcq,residential,30,False,7.323,"LINESTRING (2.382206 48.8906634, 2.3821432 48.8907147)",,,,,,,,,
6716977046,202116726,0,19435006,,Rue de l'Ourcq,residential,30,False,3.316,"LINESTRING (2.382206 48.8906634, 2.3822345 48.8906402)",,,,,,,,,
6716977053,202117298,0,19428649,,Quai de l'Oise,residential,30,True,2.567,"LINESTRING (2.3821883 48.8900315, 2.3822139 48.8900473)",,,,,,,,,
6719089489,1871817916,0,19520228,,Rue Jean Robert,residential,30,True,4.376,"LINESTRING (2.3583051 48.8902505, 2.3583019 48.8902112)",,,,,,,,,
6726343499,6272792929,0,625914983,2,Avenue d'Ivry,secondary,30,True,3.257,"LINESTRING (2.3637219 48.8243093, 2.363686 48.8243266)",,,,,,,,,
6726703843,1274890144,0,4039657,,Rue de Maubeuge,residential,30,False,5.15,"LINESTRING (2.3555005 48.8840099, 2.3555099 48.883964)",,,,,,,,,
6726703843,94167365,0,4039657,,Rue de Maubeuge,residential,30,False,5.02,"LINESTRING (2.3555005 48.8840099, 2.3554761 48.8840521)",,,,,,,,,
6731996645,2206746877,0,156617860,,Avenue Gambetta,secondary,30,False,4.054,"LINESTRING (2.4042007 48.8714916, 2.4042249 48.8715244)",,,,,,,,,
6731996645,4966841796,0,156617860,,Avenue Gambetta,secondary,30,False,15.693,"LINESTRING (2.4042007 48.8714916, 2.4040988 48.8713674)",,,,,,,,,
6731996656,2206746888,0,668520274,,Rue Haxo,residential,30,True,3.703,"LINESTRING (2.4042852 48.8719344, 2.4042969 48.871902)",,,,,,,,,
6732060440,1990698850,0,668520274,,Rue Haxo,residential,30,True,72.663,"LINESTRING (2.4035217 48.8736899, 2.4037817 48.8730592)",,,,,,,,,
6734732294,2705349695,0,717071603,,Rue Saint-Saëns,residential,30,False,56.407,"LINESTRING (2.2918349 48.8538349, 2.292257 48.8542594)",,,,,,,,,
6751934645,116112289,0,55360864,,Rue Paul Barruel,tertiary,30,False,21.258,"LINESTRING (2.3050091 48.8390787, 2.3049039 48.8392569)",,,,,,,,,
6751934645,5418984936,0,719120645,,Rue Paul Barruel,tertiary,30,False,38.08,"LINESTRING (2.3050091 48.8390787, 2.3051976 48.8387595)",,,,,,,,,
6751934646,6421245409,0,719120645,,Rue Paul Barruel,tertiary,30,False,48.644,"LINESTRING (2.3055448 48.8381427, 2.3053163 48.8385535)",,,,,,,,,
6751934646,4642566235,0,719120646,,Rue Paul Barruel,tertiary,30,False,54.164,"LINESTRING (2.3055448 48.8381427, 2.3057993 48.8376853)",,,,,,,,,
6753296911,123456833,0,719360591,,Rue Boileau,residential,30,True,86.577,"LINESTRING (2.2629011 48.84248, 2.2630975 48.8432478)",,,,,,,,,
6759291238,7482810385,0,720182699,2,Rue Chardon-Lagache,residential,30,True,30.374,"LINESTRING (2.2640872 48.8418508, 2.2639372 48.8415961)",,,,,,,,,
6759291240,123468446,0,720182699,2,Rue Chardon-Lagache,residential,30,True,8.43,"LINESTRING (2.2641979 48.8420386, 2.2641563 48.8419679)",,,,,,,,,
6762143073,6287132617,0,15459385,,Rue Jules César,residential,30,True,173.449,"LINESTRING (2.3705727 48.8489814, 2.368218 48.8488019)",,,,,,,,,
6764261400,7482810388,0,720932287,,Rue Michel-Ange,residential,30,True,126.687,"LINESTRING (2.2591805 48.8419077, 2.2599868 48.8429159)",,,,,,,,,
6766193774,5526393118,0,721155610,1,Rue du Ranelagh,residential,30,True,4.357,"LINESTRING (2.2664436 48.8565225, 2.2663881 48.8565367)",,,,,,,,,
6766193775,989286871,0,721155611,1,Boulevard de Montmorency,tertiary,30,True,48.23,"LINESTRING (2.2615155 48.8498869, 2.261184 48.849512)",,,,,,,,,
6770357646,4795800505,0,685720253,,Rue Bobillot,tertiary,30,False,5.709,"LINESTRING (2.3472255 48.8227015, 2.3471822 48.8226588)",,,,,,,,,
6770357646,4761257623,0,721719380,,Rue Bobillot,tertiary,30,False,17.872,"LINESTRING (2.3472255 48.8227015, 2.347361 48.8228352)",,,,,,,,,
6776951457,5526393114,0,722483414,2,Avenue Ingres,secondary,30,False,25.486,"LINESTRING (2.2671245 48.8571947, 2.2668193 48.8570842)",,,,,,,,,
6776979759,267696509,0,722486911,1,Rue de Passy,secondary,30,True,6.767,"LINESTRING (2.2815354 48.8580473, 2.2816238 48.8580652)",,,,,,,,,
6781126257,6205501754,0,722955603,,Rue Benjamin Franklin,residential,30,False,6.521,"LINESTRING (2.2850242 48.859242, 2.2850617 48.8592952)",,,,,,,,,
6781170786,942636118,0,722958669,,Avenue Victor Hugo,secondary,30,False,35.018,"LINESTRING (2.2830274 48.8686817, 2.2826236 48.8685125)",,,,,,,,,
6781170787,942636454,0,722958669,,Avenue Victor Hugo,secondary,30,False,19.032,"LINESTRING (2.281857 48.8681936, 2.2820767 48.8682853)",,,,,,,,,
6781492245,652026059,0,131751248,,Rue de Chabrol,residential,30,True,6.123,"LINESTRING (2.35575 48.8765375, 2.355678 48.8765094)",,,,,,,,,
6781512867,178888598,0,62175165,,Rue du Pasteur Wagner,residential,30,True,4.295,"LINESTRING (2.3692676 48.8559301, 2.369325 48.855922)",,,,,,,,,
6782174630,2531890516,0,723058913,,Boulevard Lannes,primary,30,False,61.554,"LINESTRING (2.2722933 48.8674318, 2.2718797 48.8669497)",,,,,,,,,
6787506703,3756425014,0,14116596,2,Avenue Prudhon,tertiary,30,False,32.661,"LINESTRING (2.2686719 48.8594346, 2.2683504 48.8596384)",,,,,,,,,
6787506704,3756425015,0,18820581,2,Avenue Raphaël,tertiary,30,False,37.389,"LINESTRING (2.2680934 48.8602095, 2.2681549 48.8598757)",,,yes,,,,,,
6787509949,34817234,0,723702082,,Boulevard Jules Sandeau,tertiary,30,True,36.543,"LINESTRING (2.2734303 48.8612018, 2.273597 48.860892)",,,,,,,,,
6788568955,27286677,0,4472304,,Rue Saint-Ferdinand,unclassified,30,True,5.44,"LINESTRING (2.2896511 48.8785587, 2.2895868 48.8785341)",,,,,,,,,
6788578529,27286665,0,4472304,,Rue Saint-Ferdinand,unclassified,30,True,8.68,"LINESTRING (2.2884221 48.8780834, 2.28832 48.8780436)",,,,,,,,,
6788596882,6788845861,0,185537045,,Rue Brey,residential,30,True,172.998,"LINESTRING (2.2949209 48.8771822, 2.296403 48.8759696)",,,,,,,,,
6788618268,27286714,0,4472353,,Rue de Montenotte,residential,30,True,6.464,"LINESTRING (2.2951645 48.8775909, 2.2951235 48.8775394)",,,,,,,,,
6788633543,6788635743,0,4444185,,Rue de l'Étoile,residential,30,True,48.694,"LINESTRING (2.2950553 48.8775803, 2.2945632 48.8778753)",,,,,,,,,
6788635743,269368542,0,4444185,,Rue de l'Étoile,residential,30,True,5.797,"LINESTRING (2.2945632 48.8778753, 2.294505 48.8779107)",,,,,,,,,
6788636210,27286714,0,4444185,,Rue de l'Étoile,residential,30,True,6.936,"LINESTRING (2.2951874 48.8774933, 2.2951235 48.8775394)",,,,,,,,,
6788636941,27286713,0,185537045,,Rue Brey,residential,30,True,17.217,"LINESTRING (2.2946461 48.8772939, 2.2948507 48.8772173)",,,,,,,,,
6788638930,6788645610,0,4472353,,Rue de Montenotte,residential,30,True,30.183,"LINESTRING (2.295087 48.8774921, 2.2948725 48.8772602)",,,,,,,,,
6788644868,6788636210,0,4444185,,Rue de l'Étoile,residential,30,True,165.553,"LINESTRING (2.2967118 48.8763926, 2.2951874 48.8774933)",,,,,,,,,
6788645610,27286713,0,4472353,,Rue de Montenotte,residential,30,True,5.03,"LINESTRING (2.2948725 48.8772602, 2.2948507 48.8772173)",,,,,,,,,
6788845861,27286712,0,185537045,,Rue Brey,residential,30,True,14.873,"LINESTRING (2.296403 48.8759696, 2.2965695 48.8758928)",,,,,,,,,
6788924033,6788938662,0,4444151,,Rue Troyon,residential,30,True,0.438,"LINESTRING (2.2960315 48.8754385, 2.2960278 48.8754416)",,,,,,,,,
6788938662,6900564302,0,4444151,,Rue Troyon,residential,30,True,146.018,"LINESTRING (2.2960278 48.8754416, 2.294797 48.8764756)",,,,,,,,,
6789070133,270960794,0,34382673,,Rue Christophe Colomb,residential,30,True,13.814,"LINESTRING (2.2984146 48.8696506, 2.2982415 48.8697003)",,,,,,,,,
6789075560,4747246900,0,24932531,,,service,30,True,107.387,"LINESTRING (2.2977458 48.8708596, 2.2982891 48.8699624)",,,,,,,,,
6789077224,6789075560,0,24932531,,,service,30,True,5.698,"LINESTRING (2.2977032 48.8709025, 2.2977458 48.8708596)",,,,,,,,,
6790952373,929535353,0,24915589,,Rue de Lübeck,residential,30,True,5.272,"LINESTRING (2.2904202 48.864109, 2.2903706 48.8640746)",,,,,,,,,
6793523459,96145209,0,10817212,,Rue Compans,residential,30,False,15.177,"LINESTRING (2.3925841 48.8788254, 2.3926813 48.8787048)",,,,,,,,,
6793523459,7182256449,0,10817212,,Rue Compans,residential,30,False,15.354,"LINESTRING (2.3925841 48.8788254, 2.392522 48.8789573)",,,,,,,,,
6793754016,3767927477,0,373285032,,Rue Miollis,residential,30,True,31.474,"LINESTRING (2.3042747 48.8459355, 2.3038739 48.8458328)",,,,,,,,,
6793762285,110569416,0,12347520,,Rue Clouet,residential,30,True,5.226,"LINESTRING (2.3048758 48.846151, 2.3049174 48.8461128)",,,,,,,,,
6794728562,94220948,0,10662445,,Rue de Bruxelles,residential,30,True,67.098,"LINESTRING (2.3284418 48.8828447, 2.3293138 48.8830326)",,,,,,,,,
6795679395,249549514,0,80611763,,Rue de Gergovie,residential,30,True,14.763,"LINESTRING (2.3134624 48.8344367, 2.3133072 48.8345215)",,,,,,,,,
6795685670,36480818,0,5210830,,Rue du Moulin Vert,residential,30,True,40.633,"LINESTRING (2.3179551 48.8317749, 2.3185066 48.8318166)",,,,,,,,,
6795687782,36480709,0,5210768,,Rue de Gergovie,residential,30,True,11.86,"LINESTRING (2.3179751 48.8316854, 2.3178741 48.8317688)",,,,,,,,,
6795702146,5503320710,0,572849332,,Rue de Gergovie,residential,30,True,166.954,"LINESTRING (2.3178267 48.8318028, 2.3162846 48.8329091)",,,,,,,,,
6795708517,36474253,0,5210292,,Rue Brézin,residential,30,True,2.978,"LINESTRING (2.3255639 48.8317999, 2.3255261 48.8318098)",,,,,,,,,
6795775648,6132755572,0,41455856,,Rue du Regard,residential,30,True,2.337,"LINESTRING (2.3269665 48.847355, 2.3269546 48.8473745)",,,,,,,,,
6795791801,791812842,0,41455856,,Rue du Regard,residential,30,True,1.306,"LINESTRING (2.3266522 48.8494906, 2.3266431 48.8495007)",,,,,,,,,
6795791803,25255857,0,673142312,,Rue du Cherche-Midi,residential,30,True,7.153,"LINESTRING (2.3265933 48.8496318, 2.3265217 48.849588)",,,,,,,,,
6795794770,2097309569,0,673142312,,Rue du Cherche-Midi,residential,30,True,17.431,"LINESTRING (2.3264534 48.8495514, 2.3262665 48.8494542)",,,,,,,,,
6796721981,2734064453,0,62289716,,Rue Saint-Benoît,residential,30,True,65.062,"LINESTRING (2.3329119 48.8546142, 2.3327386 48.8540403)",,,,,,,,,
6796754308,25187836,0,4227118,,Rue de l'Abbaye,residential,30,True,3.768,"LINESTRING (2.3358405 48.8539677, 2.335889 48.8539563)",,,,,,,,,
6796761864,6222770463,0,4227115,,Passage de la Petite Boucherie,residential,30,True,64.094,"LINESTRING (2.3358511 48.8539105, 2.3354321 48.8534043)",,,,,,,,,
6796803586,5526475223,0,4217099,,Rue des Irlandais,residential,30,True,78.774,"LINESTRING (2.3465185 48.8446637, 2.3458155 48.8441272)",,,,,,,,,
6796803587,6796803586,0,4217099,,Rue des Irlandais,residential,30,True,7.059,"LINESTRING (2.3465787 48.8447133, 2.3465185 48.8446637)",,,,,,,,,
6797471276,25625929,0,365158944,,Rue Pierre Charron,residential,30,False,3.989,"LINESTRING (2.3027262 48.8692212, 2.3027694 48.8692431)",,,,,,,,,
6797471276,2162802187,0,365158944,,Rue Pierre Charron,residential,30,False,5.92,"LINESTRING (2.3027262 48.8692212, 2.3026621 48.8691887)",,,,,,,,,
6799874242,36594332,0,5213155,,Rue de la Grande Chaumière,residential,30,True,5.75,"LINESTRING (2.3316938 48.8426752, 2.331761 48.842702)",,,,,,,,,
6799901884,36594332,0,34779025,,Rue Notre-Dame des Champs,residential,30,True,5.282,"LINESTRING (2.3317388 48.8427472, 2.331761 48.842702)",,,,,,,,,
6799912285,6207729380,0,34779025,,Rue Notre-Dame des Champs,residential,30,True,63.943,"LINESTRING (2.3317924 48.8426413, 2.3320743 48.842097)",,,,,,,,,
6799913879,24965958,0,4216669,,Rue Jules Chaplain,residential,30,True,4.918,"LINESTRING (2.3312947 48.8432914, 2.3313471 48.8433191)",,,,,,,,,
6799919729,24965958,0,34779025,,Rue Notre-Dame des Champs,residential,30,True,5.829,"LINESTRING (2.3313038 48.8433631, 2.3313471 48.8433191)",,,,,,,,,
6799962104,6799967942,0,5210119,,Rue Dulac,residential,30,True,46.399,"LINESTRING (2.3156361 48.8430468, 2.315382 48.8434291)",,,,,,,,,
6799967942,5047891502,0,5210119,,Rue Dulac,residential,30,True,27.819,"LINESTRING (2.315382 48.8434291, 2.3152296 48.8436583)",,,,,,,,,
6801790706,3036590957,0,288965859,,Rue Georges Picquart,residential,30,True,7.164,"LINESTRING (2.3117713 48.8883161, 2.3116951 48.8883566)",,,,,,,,,
6802929283,6803009883,0,24031698,,Rue Saint-Didier,residential,30,True,3.849,"LINESTRING (2.2892484 48.8661343, 2.2891972 48.8661423)",,,,,,,,,
6803002591,34816822,0,58425754,,Rue Saint-Didier,residential,30,True,47.46,"LINESTRING (2.2841882 48.866894, 2.2836018 48.8670767)",,,,,,,,,
6803009879,6260442053,0,24031698,,Rue Saint-Didier,residential,30,True,32.404,"LINESTRING (2.2870928 48.8662333, 2.2866501 48.866244)",,,,,,,,,
6803009880,6803009879,0,24031698,,Rue Saint-Didier,residential,30,True,68.455,"LINESTRING (2.2880275 48.8662026, 2.2870928 48.8662333)",,,,,,,,,
6803009881,6803009880,0,24031698,,Rue Saint-Didier,residential,30,True,53.537,"LINESTRING (2.2887581 48.8661738, 2.2880275 48.8662026)",,,,,,,,,
6803009882,6803009881,0,24031698,,Rue Saint-Didier,residential,30,True,28.091,"LINESTRING (2.2891411 48.8661552, 2.2887581 48.8661738)",,,,,,,,,
6803009883,6803009882,0,24031698,,Rue Saint-Didier,residential,30,True,4.347,"LINESTRING (2.2891972 48.8661423, 2.2891411 48.8661552)",,,,,,,,,
6803038497,5156905736,0,58425754,,Rue Saint-Didier,residential,30,True,177.651,"LINESTRING (2.2835307 48.8670986, 2.2813297 48.8677741)",,,,,,,,,
6803042101,257936957,0,80300371,,Rue Léonard de Vinci,residential,30,True,5.948,"LINESTRING (2.2875225 48.8721509, 2.2875849 48.8721852)",,,,,,,,,
6803045973,5866130127,0,34382673,,Rue Christophe Colomb,residential,30,True,116.236,"LINESTRING (2.3000729 48.8699137, 2.2985322 48.8696574)",,,,,,,,,
6803051223,937175999,0,5096959,,Rue Léonard de Vinci,residential,30,True,180.696,"LINESTRING (2.2866038 48.8715593, 2.2856108 48.8700713)",,,,,,,,,
6803055380,6803042101,0,80300371,,Rue Léonard de Vinci,residential,30,True,61.04,"LINESTRING (2.2868817 48.8717992, 2.2875225 48.8721509)",,,,,,,,,
6804064813,25256044,0,4262893,,Rue Pierre Leroux,residential,30,True,6.749,"LINESTRING (2.3189725 48.8495274, 2.3190016 48.8494698)",,,,,,,,,
