u,v,key,osmid,oneway,name,highway,maxspeed,length,geometry,lanes,junction,access,bridge,width,ref,tunnel,service,area
258047365,258048029,0,336795935,True,Rue du Général Brunet,residential,,30.454,"LINESTRING (2.3917461 48.8811228, 2.3920332 48.8813212)",,,,,,,,,
258047425,258047977,0,336795938,True,Rue du Général Brunet,residential,,24.484,"LINESTRING (2.3912222 48.8807639, 2.3914543 48.8809226)",,,,,,,,,
258047873,258047425,0,261945574,True,Rue du Général Brunet,residential,,31.37,"LINESTRING (2.3909201 48.8805636, 2.3912222 48.8807639)",,,,,,,,,
258047977,4566968129,0,336795938,True,Rue du Général Brunet,residential,,18.663,"LINESTRING (2.3914543 48.8809226, 2.3916273 48.881046)",,,,,,,,,
258048029,258048037,0,336795935,True,Rue du Général Brunet,residential,,44.878,"LINESTRING (2.3920332 48.8813212, 2.3924594 48.8816116)",,,,,,,,,
258048037,3647346781,0,336795935,True,Rue du Général Brunet,residential,,36.692,"LINESTRING (2.3924594 48.8816116, 2.3928028 48.8818522)",,,,,,,,,
258075599,243352045,0,218735648,True,Rue de Crimée,residential,,47.449,"LINESTRING (2.3799292 48.88791, 2.3803109 48.8875649)",,,,,,,,,
258075599,258050547,0,43184566,False,,cycleway,,7.014,"LINESTRING (2.3799292 48.88791, 2.3798336 48.8879048)",,,,,,,,,
258075599,2279625541,0,218735651,True,Rue de Crimée,cycleway,,5.047,"LINESTRING (2.3799292 48.88791, 2.379942 48.8879546)",,,,,,,,,
260618120,1025468921,0,263358706,True,Boulevard Murat,secondary,50,11.836,"LINESTRING (2.2595867 48.8371916, 2.2597444 48.837168)",2,,,,,,,,
267379368,2635358664,0,24595870,True,Rue René Binet,residential,,11.904,"LINESTRING (2.3401472 48.8992285, 2.34031 48.8992312)",,,,,,,,,
268233209,277586110,0,332072964,False,Avenue de la Porte de Clignancourt,primary,50,11.113,"LINESTRING (2.3441363 48.8993276, 2.3441318 48.8994275)",,,,,,,,,
268233209,2635358675,0,648742050,False,Avenue de la Porte de Clignancourt,primary,30,8.452,"LINESTRING (2.3441363 48.8993276, 2.3441426 48.8992517)",,,,,,,,,
268233760,2635358671,0,24595870,True,Rue René Binet,residential,,6.945,"LINESTRING (2.3407877 48.899243, 2.3408826 48.899246)",,,,,,,,,
268233762,6924593441,0,25474131,True,Rue René Binet,residential,,10.117,"LINESTRING (2.3391944 48.8992205, 2.3393328 48.8992214)",,,,,,,,,
268233890,2635358686,0,648603482,True,Rue René Binet,residential,,9.796,"LINESTRING (2.3423571 48.8992748, 2.3424911 48.899276)",,,,,,,,,
268234027,268234155,0,35194303,True,Rue Henri Huchard,residential,,24.905,"LINESTRING (2.3347679 48.8991175, 2.3344274 48.8991098)",,,,,,,,,
268234155,1343567270,0,754287601,True,Rue Henri Huchard,residential,,21.227,"LINESTRING (2.3344274 48.8991098, 2.3343008 48.898938)",,,,,,,,,
277520265,822185530,0,138276755,False,Boulevard de Courcelles,primary,50,15.337,"LINESTRING (2.314926 48.881133, 2.3151315 48.8811606)",4,,,,,,,,
277520265,277520266,0,25468327,True,,service,,23.856,"LINESTRING (2.314926 48.881133, 2.314626 48.8812173)",,,,,,,,,
277520268,6125022485,0,318523946,True,,service,,5.589,"LINESTRING (2.3128288 48.8807701, 2.312904 48.8807791)",,,,,,,,,
277520269,277520265,0,668204901,True,,service,,19.982,"LINESTRING (2.3147367 48.8810034, 2.314926 48.881133)",,,,,,,,,
277534405,5918995993,0,429684254,True,Rue des Récollets,residential,30,94.854,"LINESTRING (2.3595186 48.8751534, 2.3606692 48.8747597)",,,,,,,,,
281001634,94161167,0,32445669,True,Rue des Petites-Écuries,residential,30,42.394,"LINESTRING (2.3524627 48.8734525, 2.3519402 48.8736176)",,,,,,,,,
287541859,2503987483,0,664092568,False,Boulevard Arago,secondary,30,15.965,"LINESTRING (2.3463832 48.8350499, 2.3465798 48.8351121)",,,,,,,,,
287609924,1089076202,0,768259944,True,Rue des Tourelles,residential,30,121.797,"LINESTRING (2.4058397 48.8750578, 2.4074526 48.8753307)",,,,,,,,,
305111234,1449497790,0,494395983,True,Avenue Henri Martin,secondary,50,141.379,"LINESTRING (2.2752833 48.864192, 2.2771885 48.8639781)",,,,,,,,,
305217243,4506058054,0,27798749,False,Route de Suresnes,primary,50,29.801,"LINESTRING (2.2317487 48.8662584, 2.231378 48.8663696)",6,,,yes,,,,,
305217243,14803151,0,232312980,False,Route de Suresnes,primary,50,23.742,"LINESTRING (2.2317487 48.8662584, 2.232039 48.8661629)",6,,,,,,,,
305339717,1524863425,0,24666050,True,Avenue Georges Mandel,secondary,50,3.557,"LINESTRING (2.28142 48.8635051, 2.2814679 48.8634996)",,,,,,,,,
305339739,5002865871,0,5096827,True,Avenue Georges Mandel,secondary,50,25.13,"LINESTRING (2.2814864 48.8636782, 2.2811477 48.863716)",,,,,,,,,
327179137,2499289006,0,29705165,False,Rue des Frères Flavien,tertiary,,35.244,"LINESTRING (2.4117519 48.8771035, 2.4115272 48.8773839)",,,,,,,,,
327179137,7040511562,0,29705165,False,Rue des Frères Flavien,tertiary,,13.899,"LINESTRING (2.4117519 48.8771035, 2.4118341 48.8769908)",,,,,,,,,
327203983,2206863849,0,29705165,False,Rue des Frères Flavien,tertiary,,8.799,"LINESTRING (2.4107353 48.8783723, 2.4107914 48.8783023)",,,,,,,,,
343693596,343694131,0,742870515,False,Rue de la Poterne des Peupliers,secondary,50,24.693,"LINESTRING (2.3532331 48.8194899, 2.3533133 48.8192742)",,,,,,,,,
343693596,6954185946,0,742870516,False,Rue de la Poterne des Peupliers,secondary,50,17.111,"LINESTRING (2.3532331 48.8194899, 2.353163 48.8196367)",,,,,,,,,
343694131,343693596,0,742870515,False,Rue de la Poterne des Peupliers,secondary,50,24.693,"LINESTRING (2.3533133 48.8192742, 2.3532331 48.8194899)",,,,,,,,,
346359733,94225413,0,77483303,True,Rue Lepic,residential,30,9.833,"LINESTRING (2.3343879 48.8876682, 2.3345108 48.8877041)",,,,,,,,,
346359736,346359733,0,77483303,True,Rue Lepic,residential,30,6.378,"LINESTRING (2.3343172 48.8876346, 2.3343879 48.8876682)",,,,,,,,,
346359747,346359736,0,77483303,True,Rue Lepic,residential,30,13.777,"LINESTRING (2.3342179 48.8875293, 2.3343172 48.8876346)",,,,,,,,,
353694929,4584812494,0,16292841,False,Avenue de la Porte de Montrouge,tertiary,50,3.083,"LINESTRING (2.3212821 48.8210235, 2.3213054 48.8210466)",,,,yes,,,,,
353694929,1039175822,0,16292841,False,Avenue de la Porte de Montrouge,tertiary,50,20.627,"LINESTRING (2.3212821 48.8210235, 2.3211264 48.8208689)",,,,yes,,,,,
367906705,1326949853,0,670941682,True,Rue de Montreuil,unclassified,30,57.746,"LINESTRING (2.3856305 48.8504555, 2.3848413 48.8504534)",,,,,,,,,
369326446,2323405598,0,542064424,True,Rue de la Chaussée d'Antin,secondary,30,8.065,"LINESTRING (2.3318586 48.876253, 2.3318891 48.8761833)",,,,,,,,,
377078979,5660693724,0,547673753,True,Rue Damrémont,tertiary,30,18.77,"LINESTRING (2.3325302 48.8869204, 2.3325608 48.887088)",,,,,,,,,
377078979,5291710234,0,8349122,True,Rue Damrémont,cycleway,,4.688,"LINESTRING (2.3325302 48.8869204, 2.3324671 48.8869129)",,,,,,,,,
406713396,5526475308,0,745016985,True,Rue Saint-Jacques,living_street,30,6.927,"LINESTRING (2.342198 48.8446203, 2.3421663 48.8445616)",1,,,,,,,,
418608963,1284603813,0,5494311,True,Rue Dugommier,unclassified,30,5.631,"LINESTRING (2.3923478 48.840266, 2.3924126 48.8402933)",,,,,,,,,
429386544,3758225226,0,372269138,True,Rue Bobillot,tertiary,30,1.771,"LINESTRING (2.3550258 48.8308959, 2.3550376 48.8309098)",3,,,,,,,,
430693106,2194257047,0,24037088,True,Rue du Château d'Eau,living_street,20,105.6,"LINESTRING (2.3545402 48.8728188, 2.3557728 48.8723242)",,,,,,,,,
557366294,2165221557,0,4039366,True,Place du Châtelet,primary,50,2.458,"LINESTRING (2.3475347 48.8573181, 2.347556 48.8573352)",5,,,,,,,,
603958290,2519629744,0,733184763,False,Pont Mirabeau,secondary,50,18.126,"LINESTRING (2.27663 48.8462178, 2.2768391 48.8461304)",2,,,yes,,,,,
621294942,6205496079,0,112000032,True,Rue de Crimée,residential,,113.512,"LINESTRING (2.382271 48.8858802, 2.3831965 48.8850606)",,,,,,,,,
643186780,25001562,0,19725534,True,Rue de Montreuil,unclassified,30,7.859,"LINESTRING (2.3952843 48.8507776, 2.3951794 48.8507624)",,,,,,,,,
648217896,648217899,0,752044044,False,Avenue de Saint-Mandé,tertiary,,17.571,"LINESTRING (2.3957226 48.8455185, 2.3959605 48.8454971)",,,,,,,,,
648217896,1784413090,0,752044044,False,Avenue de Saint-Mandé,tertiary,,15.34,"LINESTRING (2.3957226 48.8455185, 2.3955149 48.8455372)",,,,,,,,,
648217899,648217928,0,752044044,False,Avenue de Saint-Mandé,tertiary,,149.383,"LINESTRING (2.3959605 48.8454971, 2.3979853 48.8453261)",,,,,,,,,
648217899,648217896,0,752044044,False,Avenue de Saint-Mandé,tertiary,,17.571,"LINESTRING (2.3959605 48.8454971, 2.3957226 48.8455185)",,,,,,,,,
648217928,4691027103,0,752044044,False,Avenue de Saint-Mandé,tertiary,,7.068,"LINESTRING (2.3979853 48.8453261, 2.3980812 48.8453185)",,,,,,,,,
648217928,648217899,0,752044044,False,Avenue de Saint-Mandé,tertiary,,149.383,"LINESTRING (2.3979853 48.8453261, 2.3959605 48.8454971)",,,,,,,,,
655293831,57336018,0,729130045,True,Rue Marcadet,residential,,8.057,"LINESTRING (2.3494848 48.8904966, 2.3495949 48.8904998)",,,,,,,,,
655293831,1871817948,0,725117771,True,Boulevard Barbès,cycleway,,72.626,"LINESTRING (2.3494848 48.8904966, 2.3494739 48.8898435)",,,,,,,,,
655306752,6109707867,0,547673753,True,Rue Damrémont,tertiary,30,1.749,"LINESTRING (2.3325701 48.8871389, 2.3325732 48.8871545)",,,,,,,,,
659902154,4250154475,0,372269138,True,Rue Bobillot,tertiary,30,16.928,"LINESTRING (2.3550611 48.8309376, 2.3551739 48.8310705)",3,,,,,,,,
659902154,2620159877,0,53799382,False,Place d'Italie,cycleway,,13.236,"LINESTRING (2.3550611 48.8309376, 2.3549052 48.8309979)",,,,,,,,,
659902154,679142694,0,53799382,False,Place d'Italie,cycleway,,5.921,"LINESTRING (2.3550611 48.8309376, 2.3551214 48.8309021)",,,,,,,,,
660512243,6440798176,0,642287395,True,Rue des Bois,residential,30,4.41,"LINESTRING (2.4013542 48.8787298, 2.4012952 48.8787216)",,,,,,,,,
660512243,1089479639,0,139769212,True,Boulevard Sérurier,cycleway,,22.427,"LINESTRING (2.4013542 48.8787298, 2.4016244 48.8786344)",,,,,,,,,
660512250,5528878609,0,671204648,True,Rue des Bois,residential,30,21.897,"LINESTRING (2.400508 48.8785979, 2.400215 48.8785573)",,,,,,,,,
666887732,2704168510,0,678545078,True,Avenue de la Bourdonnais,secondary,30,10.672,"LINESTRING (2.3052167 48.8544187, 2.3053226 48.8543527)",,,,,,,,,
676860056,4619165930,0,4039366,True,Place du Châtelet,primary,50,21.54,"LINESTRING (2.3475686 48.857357, 2.3476743 48.8575378)",5,,,,,,,,
676890492,1924241863,0,4039366,True,Place du Châtelet,primary,50,6.327,"LINESTRING (2.3474329 48.8572424, 2.3474941 48.8572826)",5,,,,,,,,
676890545,6394060995,0,674945573,True,Boulevard de Sébastopol,primary,50,14.943,"LINESTRING (2.3477767 48.8577244, 2.3478452 48.857851)",2,,,,,,,,
683061165,1773447949,0,530060026,True,Rue Fernand Widal,residential,30,9.797,"LINESTRING (2.3609858 48.8190202, 2.3609361 48.8189384)",,,,,,,,,
683061165,683061067,0,54147253,True,Boulevard Masséna,cycleway,,5.815,"LINESTRING (2.3609858 48.8190202, 2.3610631 48.8190322)",,,,,,,,,
690459403,94143079,0,25469131,True,Rue du Château d'Eau,residential,,5.191,"LINESTRING (2.355968 48.8722431, 2.3559135 48.872273)",,,,,,,,,
697183823,3376283552,0,39371291,True,Boulevard de Sébastopol,primary,50,3.571,"LINESTRING (2.3481549 48.8584021, 2.3481715 48.8584323)",2,,,,,,,,
760289274,17809179,0,60732335,True,Pont Eugène Varlin,unclassified,,16.7,"LINESTRING (2.3657469 48.8774925, 2.3658688 48.8773655)",,,,,,,,,
760289280,760289274,0,60732337,True,Pont Eugène Varlin,unclassified,,20.104,"LINESTRING (2.3655129 48.8775874, 2.3657469 48.8774925)",,,,yes,,,,,
810252514,6620531018,0,362231920,True,Avenue Franklin Delano Roosevelt,tertiary,,3.639,"LINESTRING (2.3101182 48.8692595, 2.3101202 48.8692268)",1,,,,,,,,
821879336,5085687922,0,68247749,True,Place de Clichy,primary_link,50,12.935,"LINESTRING (2.3276856 48.8834361, 2.3276442 48.8835492)",,circular,,,,,,,
822185530,6124985564,0,138276755,False,Boulevard de Courcelles,primary,50,5.127,"LINESTRING (2.3151315 48.8811606, 2.3152002 48.8811698)",4,,,,,,,,
822185530,277520265,0,138276755,False,Boulevard de Courcelles,primary,50,15.337,"LINESTRING (2.3151315 48.8811606, 2.314926 48.881133)",4,,,,,,,,
822185532,822185560,0,318523949,True,,service,,10.774,"LINESTRING (2.3140432 48.8810292, 2.3141361 48.880954)",,,,,,,,,
822185560,5735938662,0,668204901,True,,service,,7.187,"LINESTRING (2.3141361 48.880954, 2.3142317 48.880939)",,,,,,,,,
830630571,6949599480,0,742319539,True,Rue François-Ier,residential,30,78.324,"LINESTRING (2.3057838 48.8673568, 2.3050048 48.8678401)",,,,,,,,,
830668014,810252514,0,565522607,True,Avenue Franklin Delano Roosevelt,tertiary,,34.336,"LINESTRING (2.3101066 48.8695682, 2.3101182 48.8692595)",,,,,,,,,
929178573,166334756,0,32082859,True,Rue de la Tombe Issoire,residential,30,7.738,"LINESTRING (2.3353169 48.8320047, 2.3353577 48.8320689)",,,,,,,,,
929942035,360977,0,110801688,True,Rue Didot,tertiary,50,9.365,"LINESTRING (2.3191729 48.8304728, 2.319263 48.8305326)",1,,yes,,,,,,
930283192,88195532,0,181918333,True,Rue Didot,tertiary,50,3.92,"LINESTRING (2.3165776 48.8287283, 2.3166149 48.8287536)",,,,,,,,,
930283226,7103352697,0,181918333,True,Rue Didot,tertiary,50,12.362,"LINESTRING (2.3161767 48.8284577, 2.3162946 48.8285373)",,,,,,,,,
932339792,1524853508,0,24666050,True,Avenue Georges Mandel,secondary,50,8.547,"LINESTRING (2.2859951 48.862997, 2.2861099 48.8629827)",,,,,,,,,
932339874,1524853513,0,5096827,True,Avenue Georges Mandel,secondary,50,3.386,"LINESTRING (2.2862624 48.8631338, 2.2862169 48.8631394)",,,,,,,,,
946215273,957634754,0,24666062,True,Avenue Henri Martin,secondary,50,35.363,"LINESTRING (2.2713382 48.8638472, 2.2709212 48.8636863)",,,,,,,,,
947057508,1524863497,0,647514314,True,Avenue Henri Martin,secondary,50,16.852,"LINESTRING (2.2754166 48.8643627, 2.275188 48.8643815)",,,,,,,,,
947213793,34816387,0,647514314,True,Avenue Henri Martin,secondary,50,31.494,"LINESTRING (2.2743545 48.8644035, 2.2739247 48.8643868)",,,,,,,,,
947213838,34816431,0,494395983,True,Avenue Henri Martin,secondary,50,32.13,"LINESTRING (2.2735142 48.8641635, 2.2739496 48.8642016)",,,,,,,,,
947213872,5002865870,0,647514314,True,Avenue Henri Martin,secondary,50,20.773,"LINESTRING (2.2772844 48.8641468, 2.2770047 48.8641791)",,,,,,,,,
947213942,5002865869,0,647514314,True,Avenue Henri Martin,secondary,50,11.92,"LINESTRING (2.2734808 48.8643495, 2.2733197 48.8643334)",,,,,,,,,
947214002,1524863493,0,494395983,True,Avenue Henri Martin,secondary,50,21.646,"LINESTRING (2.2743608 48.864218, 2.2746567 48.8642204)",,,,,,,,,
948571213,5003763736,0,24666050,True,Avenue Georges Mandel,secondary,50,29.8,"LINESTRING (2.277518 48.8639399, 2.2779198 48.8638957)",,,,,,,,,
957633495,957633784,0,24666062,True,Avenue Henri Martin,secondary,50,30.493,"LINESTRING (2.2701211 48.8633434, 2.2697454 48.8632246)",,,,,,,,,
957633784,5002865867,0,24666062,True,Avenue Henri Martin,secondary,50,12.924,"LINESTRING (2.2697454 48.8632246, 2.2695793 48.863185)",,,,,,,,,
957634031,367889,0,581638915,True,Avenue Henri Martin,secondary,50,14.476,"LINESTRING (2.2688595 48.8631065, 2.2686662 48.8631344)",2,,,,,,,,
957634031,5564725437,0,581638914,True,,cycleway,,10.687,"LINESTRING (2.2688595 48.8631065, 2.2689074 48.8631973)",,,,,,,,,
957634077,957634714,0,647514313,True,Avenue Henri Martin,secondary,50,39.403,"LINESTRING (2.2706317 48.8633449, 2.2710774 48.8635439)",,,,,,,,,
957634117,957633495,0,24666062,True,Avenue Henri Martin,secondary,50,31.622,"LINESTRING (2.2704853 48.8634966, 2.2701211 48.8633434)",,,,,,,,,
957634567,957635251,0,647514313,True,Avenue Henri Martin,secondary,50,19.922,"LINESTRING (2.2692908 48.862958, 2.2695579 48.862993)",,,,,,,,,
957634714,34816427,0,647514313,True,Avenue Henri Martin,secondary,50,33.592,"LINESTRING (2.2710774 48.8635439, 2.2714761 48.8636938)",,,,,,,,,
957634754,957634117,0,24666062,True,Avenue Henri Martin,secondary,50,38.232,"LINESTRING (2.2709212 48.8636863, 2.2704853 48.8634966)",,,,,,,,,
957635251,5003763733,0,647514313,True,Avenue Henri Martin,secondary,50,1.286,"LINESTRING (2.2695579 48.862993, 2.2695745 48.8629968)",,,,,,,,,
1015891800,643186780,0,19725534,True,Rue de Montreuil,unclassified,30,25.56,"LINESTRING (2.3956255 48.8508269, 2.3952843 48.8507776)",,,,,,,,,
1025467508,1025468576,0,263358706,True,Boulevard Murat,secondary,50,2.626,"LINESTRING (2.2594267 48.8372156, 2.2594617 48.8372104)",2,,,,,,,,
1025467933,1025468849,0,263358706,True,Boulevard Murat,secondary,50,26.41,"LINESTRING (2.2584969 48.837354, 2.2588496 48.8373038)",2,,,,,,,,
1025468375,208918724,0,263358706,True,Boulevard Murat,secondary,50,25.745,"LINESTRING (2.2597851 48.837162, 2.2601266 48.8371065)",2,,,,,,,,
1025468576,260618120,0,263358706,True,Boulevard Murat,secondary,50,9.384,"LINESTRING (2.2594617 48.8372104, 2.2595867 48.8371916)",2,,,,,,,,
1025468849,1025467508,0,263358706,True,Boulevard Murat,secondary,50,43.361,"LINESTRING (2.2588496 48.8373038, 2.2594267 48.8372156)",2,,,,,,,,
1025468921,1025468375,0,263358706,True,Boulevard Murat,secondary,50,3.053,"LINESTRING (2.2597444 48.837168, 2.2597851 48.837162)",2,,,,,,,,
1039175822,353694929,0,16292841,False,Avenue de la Porte de Montrouge,tertiary,50,20.627,"LINESTRING (2.3211264 48.8208689, 2.3212821 48.8210235)",,,,yes,,,,,
1039175822,5298929658,0,16292841,False,Avenue de la Porte de Montrouge,tertiary,50,3.097,"LINESTRING (2.3211264 48.8208689, 2.321103 48.8208457)",,,,yes,,,,,
1089076202,2879838334,0,183535186,True,Boulevard Mortier,cycleway,,10.167,"LINESTRING (2.4074526 48.8753307, 2.4074972 48.8752441)",,,,,,,,,
1271556344,94161169,0,32445669,True,Rue des Petites-Écuries,residential,30,6.119,"LINESTRING (2.3505969 48.8738007, 2.3505169 48.8738168)",,,,,,,,,
1284603813,25002615,0,5494311,True,Rue Dugommier,unclassified,30,8.48,"LINESTRING (2.3924126 48.8402933, 2.3925103 48.8403343)",,,,,,,,,
1284603813,3625742326,0,113577231,True,Avenue Daumesnil,cycleway,,30.223,"LINESTRING (2.3924126 48.8402933, 2.3928041 48.8402068)",,,,,,,,,
1290447936,268233209,0,648603482,True,Rue René Binet,residential,,15.687,"LINESTRING (2.343922 48.8993201, 2.3441363 48.8993276)",,,,,,,,,
1290818165,1290926319,0,32008107,True,Rue Jean-Pierre Timbaud,residential,30,21.901,"LINESTRING (2.3753889 48.8671573, 2.3751105 48.8670848)",,,,,,,,,
1290926319,256586525,0,32008107,True,Rue Jean-Pierre Timbaud,residential,30,45.188,"LINESTRING (2.3751105 48.8670848, 2.3745361 48.8669352)",,,,,,,,,
1326949853,2297964807,0,670941682,True,Rue de Montreuil,unclassified,30,16.392,"LINESTRING (2.3848413 48.8504534, 2.3846173 48.8504508)",,,,,,,,,
1334007503,25008900,0,670941682,True,Rue de Montreuil,unclassified,30,7.706,"LINESTRING (2.3866576 48.850446, 2.3865523 48.8504472)",,,,,,,,,
1343567270,268234154,0,754287601,True,Rue Henri Huchard,residential,,10.838,"LINESTRING (2.3343008 48.898938, 2.3343289 48.8988423)",,,,,,,,,
1343567542,2494555650,0,35194303,True,Rue Henri Huchard,residential,,67.708,"LINESTRING (2.336103 48.8991474, 2.3351775 48.8991227)",,,,,,,,,
1343567542,2270376027,0,217736285,True,Avenue de la Porte de Montmartre,cycleway,,22.145,"LINESTRING (2.336103 48.8991474, 2.3362593 48.8989768)",,,,,,,,,
1343567569,6924638868,0,24678010,True,Rue Arthur Ranc,residential,,5.332,"LINESTRING (2.3341889 48.8987729, 2.3342471 48.8988018)",,,,,,,,,
1343567770,1343567569,0,24678010,True,Rue Arthur Ranc,residential,,51.538,"LINESTRING (2.333868 48.8983602, 2.3341889 48.8987729)",,,,,,,,,
1343567797,1343567542,0,35194303,True,Rue Henri Huchard,residential,,12.971,"LINESTRING (2.3362804 48.8991499, 2.336103 48.8991474)",,,,,,,,,
1343567797,2270376040,0,119637309,True,Rue René Binet,residential,,11.754,"LINESTRING (2.3362804 48.8991499, 2.336441 48.8991552)",,,,,,,,,
1366400405,178882037,0,365275216,True,Rue Jacques Kellner,residential,30,11.823,"LINESTRING (2.3249968 48.8965655, 2.3249047 48.8966529)",,,,,,,,,
1387269071,2294658839,0,365275216,True,Rue Jacques Kellner,residential,30,10.038,"LINESTRING (2.324411 48.8972342, 2.3243465 48.8973139)",,,,,,,,,
1440476485,245277325,0,516982831,False,Avenue Daumesnil,secondary,30,5.702,"LINESTRING (2.4056372 48.8358964, 2.4057058 48.8358721)",,,,,,,,,
1440476485,6433955763,0,516982831,False,Avenue Daumesnil,secondary,30,6.009,"LINESTRING (2.4056372 48.8358964, 2.4055654 48.8359226)",,,,,,,,,
1449497788,948571213,0,24666050,True,Avenue Georges Mandel,secondary,50,1.559,"LINESTRING (2.2774969 48.8639419, 2.277518 48.8639399)",,,,,,,,,
1449497789,34816433,0,494395983,True,Avenue Henri Martin,secondary,50,9.299,"LINESTRING (2.2772381 48.8639726, 2.2773634 48.8639585)",,,,,,,,,
1449497790,1449497789,0,494395983,True,Avenue Henri Martin,secondary,50,3.679,"LINESTRING (2.2771885 48.8639781, 2.2772381 48.8639726)",,,,,,,,,
