u,v,key,osmid,lanes,name,highway,maxspeed,oneway,length,geometry,ref,access,tunnel,bridge,junction,service
2886671384,272629470,0,284963850,,Rue Baudin,secondary,50,True,27.869,"LINESTRING (2.2504872 48.8954853, 2.2507472 48.8956686)",D 9,,,,,
2905890249,2905894670,0,105611635,1,Rue Volta,residential,,True,217.14,"LINESTRING (2.23527 48.875409, 2.2328712 48.8765598)",,resident,,,,
2905890261,3950814358,0,4409682,,Rue de Verdun,tertiary,30,True,71.726,"LINESTRING (2.2287797 48.8724223, 2.2282766 48.8718686)",D 4,,,,,
2905894631,4934589997,0,4409682,,Rue de Verdun,tertiary,30,True,37.145,"LINESTRING (2.2317381 48.8757001, 2.2314895 48.8754088)",D 4,,,,,
2905894645,4482977436,0,263936607,1,Rue Arago,residential,30,True,11.507,"LINESTRING (2.2450705 48.8841394, 2.2449478 48.8840746)",,,,,,
2905894660,27106340,0,242398504,,Rue Anatole France,living_street,20,True,9.279,"LINESTRING (2.2397214 48.8830404, 2.2397345 48.8829574)",D 9,,,,,
2905894670,27105274,0,105611635,1,Rue Volta,residential,,True,6.295,"LINESTRING (2.2328712 48.8765598, 2.2328004 48.876592)",,resident,,,,
2925347009,248536836,0,24341855,1,Rue Étienne Marcel,residential,30,True,21.734,"LINESTRING (2.4279206 48.8576482, 2.4276261 48.8576225)",,,,,,
2925347010,2925347011,0,23037412,1,Rue Parmentier,residential,30,True,137.254,"LINESTRING (2.427743 48.8576911, 2.429095 48.8585469)",,,,,,
2925347011,248536971,0,23037412,1,Rue Parmentier,residential,30,True,16.599,"LINESTRING (2.429095 48.8585469, 2.4293029 48.8586067)",,,,,,
2925347015,6049770044,0,288988174,,Boulevard Chanzy,secondary,50,False,9.563,"LINESTRING (2.4281016 48.8586516, 2.4279711 48.8586566)",D 37,,,,,
2925347015,248536815,0,288988174,,Boulevard Chanzy,secondary,50,False,10.274,"LINESTRING (2.4281016 48.8586516, 2.4282418 48.8586463)",D 37,,,,,
2925347020,2925347021,0,288988174,,Boulevard Chanzy,secondary,50,False,11.985,"LINESTRING (2.4275456 48.8586727, 2.4273851 48.8586943)",D 37,,,,,
2925347020,6049770044,0,288988174,,Boulevard Chanzy,secondary,50,False,31.18,"LINESTRING (2.4275456 48.8586727, 2.4279711 48.8586566)",D 37,,,,,
2925347021,2925347022,0,288988174,,Boulevard Chanzy,secondary,50,False,4.157,"LINESTRING (2.4273851 48.8586943, 2.4273316 48.8587069)",D 37,,,,,
2925347021,2925347020,0,288988174,,Boulevard Chanzy,secondary,50,False,11.985,"LINESTRING (2.4273851 48.8586943, 2.4275456 48.8586727)",D 37,,,,,
2925347022,49765351,0,288988174,,Boulevard Chanzy,secondary,50,False,8.03,"LINESTRING (2.4273316 48.8587069, 2.4272295 48.8587334)",D 37,,,,,
2925347022,2925347021,0,288988174,,Boulevard Chanzy,secondary,50,False,4.157,"LINESTRING (2.4273316 48.8587069, 2.4273851 48.8586943)",D 37,,,,,
2925347026,5909925812,0,288988174,,Boulevard Chanzy,secondary,50,False,3.113,"LINESTRING (2.4270911 48.85877, 2.4270508 48.858779)",D 37,,,,,
2925347026,49765351,0,288988174,,Boulevard Chanzy,secondary,50,False,10.912,"LINESTRING (2.4270911 48.85877, 2.4272295 48.8587334)",D 37,,,,,
2925426145,6291071033,0,123389297,,Avenue Lucien Descaves,tertiary,30,False,6.671,"LINESTRING (2.3321682 48.8170796, 2.3321926 48.8171374)",,,,,,
2925426145,1376173594,0,123389297,,Avenue Lucien Descaves,tertiary,30,False,11.277,"LINESTRING (2.3321682 48.8170796, 2.3321297 48.8169814)",,,,,,
2925986487,280950238,0,99192311,,Rue Paul Bert,tertiary,30,False,24.383,"LINESTRING (2.2977349 48.8191459, 2.2975253 48.8189755)",,,,,,
2925986487,178732256,0,99192311,,Rue Paul Bert,tertiary,30,False,12.774,"LINESTRING (2.2977349 48.8191459, 2.2978412 48.819237)",,,,,,
2932541321,268207457,0,30410514,,Rue de Patay,tertiary,50,False,12.308,"LINESTRING (2.3766867 48.8242318, 2.3768109 48.8241572)",,,,,,
2932541321,6293888046,0,30410514,,Rue de Patay,tertiary,50,False,5.227,"LINESTRING (2.3766867 48.8242318, 2.3766344 48.8242638)",,,,,,
2958486836,2642661560,0,305029860,,,tertiary,,True,5.927,"LINESTRING (2.2298347 48.8897847, 2.2298296 48.8897315)",,,,,roundabout,
2958486839,203464055,0,305029860,,,tertiary,,True,5.935,"LINESTRING (2.2299064 48.8898794, 2.2298609 48.8898352)",,,,,roundabout,
2958486846,181894563,0,680305210,,,tertiary,,True,9.476,"LINESTRING (2.2302488 48.8899325, 2.230121 48.8899467)",,,,,roundabout,
2958486847,536523644,0,305029860,,,tertiary,,True,5.938,"LINESTRING (2.2300412 48.8899372, 2.2299679 48.8899142)",,,,,roundabout,
2958486853,7260525035,0,17566328,2,Avenue Pablo Picasso,tertiary,50,False,4.237,"LINESTRING (2.230121 48.8900309, 2.230121 48.8899928)",,,,,,
2958486853,2958486867,0,488264789,2,Avenue Pablo Picasso,tertiary,50,False,22.0,"LINESTRING (2.230121 48.8900309, 2.2301144 48.8902287)",,,,,,
2958486867,2958486885,0,292301102,2,Avenue Pablo Picasso,tertiary,50,False,26.454,"LINESTRING (2.2301144 48.8902287, 2.2301121 48.8904666)",,,,yes,,
2958486867,2958486853,0,488264789,2,Avenue Pablo Picasso,tertiary,50,False,22.0,"LINESTRING (2.2301144 48.8902287, 2.230121 48.8900309)",,,,,,
2958486885,2958486867,0,292301102,2,Avenue Pablo Picasso,tertiary,50,False,26.454,"LINESTRING (2.2301121 48.8904666, 2.2301144 48.8902287)",,,,yes,,
2958486885,7260518928,0,550654077,2,Avenue Pablo Picasso,tertiary,50,False,29.445,"LINESTRING (2.2301121 48.8904666, 2.2301107 48.8907314)",,,,,,
3014217640,5527535092,0,559550104,1,Avenue du Président Wilson,residential,20,True,7.077,"LINESTRING (2.4409202 48.8603875, 2.4409533 48.8604473)",,,,,,
3020202351,4230197379,0,35359757,2,Avenue Pablo Picasso,tertiary,50,False,5.083,"LINESTRING (2.2298785 48.8895282, 2.2299155 48.8895669)",,,,,,
3020202351,2573376017,0,35359757,2,Avenue Pablo Picasso,tertiary,50,False,83.296,"LINESTRING (2.2298785 48.8895282, 2.2292183 48.8889177)",,,,,,
3020202353,203464051,0,19593867,,,tertiary,,True,9.026,"LINESTRING (2.2303768 48.889622, 2.2304314 48.8896948)",,,,,roundabout,
3031661235,565502270,0,44509334,,Rue Guynemer,service,30,True,33.88,"LINESTRING (2.2767407 48.8296151, 2.2770718 48.829828)",,,,,,
3075986690,248536314,0,23037335,2,Rue de la Noue,residential,50,True,68.122,"LINESTRING (2.4280104 48.865764, 2.428157 48.865159)",,,,,,
3082391374,169289365,0,26413127,2,Avenue André Rivoire,tertiary,30,False,101.1,"LINESTRING (2.3334185 48.8194786, 2.3329405 48.8186256)",,,,,,
3120496433,134521836,0,163070533,2,Rue Belgrand,primary,50,False,14.074,"LINESTRING (2.4048278 48.8646525, 2.4046358 48.8646607)",,,,,,
3120496433,6049770048,0,163070533,2,Rue Belgrand,primary,50,False,17.254,"LINESTRING (2.4048278 48.8646525, 2.4050634 48.864645)",,,,,,
3120496434,1989894379,0,109400082,,Rue Belgrand,primary,50,False,30.997,"LINESTRING (2.4038962 48.8646914, 2.4034732 48.864708)",,,,,,
3120496434,6201009926,0,109400082,,Rue Belgrand,primary,50,False,9.579,"LINESTRING (2.4038962 48.8646914, 2.4040269 48.864686)",,,,,,
3126276706,272629468,0,102905807,,Rue de Bezons,secondary,,True,16.989,"LINESTRING (2.2502411 48.8949976, 2.2500784 48.8951067)",D 6,,,,,
3126279695,1763608349,0,164757422,,Rue Victor Hugo,secondary,,True,5.061,"LINESTRING (2.2538227 48.8923252, 2.2538682 48.8923595)",D 106,,,,,
3126279700,582668675,0,164757421,,Rue Victor Hugo,secondary,,True,4.442,"LINESTRING (2.2537474 48.8923898, 2.2536899 48.8923769)",D 106,,,,,
3126279702,3126279700,0,164757421,,Rue Victor Hugo,secondary,,True,5.026,"LINESTRING (2.2538102 48.8924082, 2.2537474 48.8923898)",D 106,,,,,
3157901998,6812594187,0,109400082,,Rue Belgrand,primary,50,False,77.105,"LINESTRING (2.4025321 48.864745, 2.4014799 48.8647865)",,,,,,
3157901998,3649554775,0,109400082,,Rue Belgrand,primary,50,False,13.369,"LINESTRING (2.4025321 48.864745, 2.4027146 48.8647385)",,,,,,
3169265275,6464690957,0,17039602,2,Avenue Jacques Jézéquel,secondary,30,False,12.327,"LINESTRING (2.2906996 48.8197265, 2.2907607 48.8196232)",D 61A,,,,,
3170987778,2058189327,0,17039730,,Place Albert Culot,secondary,30,False,3.478,"LINESTRING (2.2919253 48.8185094, 2.2919554 48.8184852)",,,,,,
3170987778,176764787,0,17039730,,Place Albert Culot,secondary,30,False,27.157,"LINESTRING (2.2919253 48.8185094, 2.2916746 48.8186894)",,,,,,
3170987780,2110879200,0,17039602,2,Avenue Jacques Jézéquel,secondary,30,False,16.582,"LINESTRING (2.2915218 48.8187995, 2.2913778 48.8189146)",D 61A,,,,,
3170987780,176764787,0,17039602,2,Avenue Jacques Jézéquel,secondary,30,False,16.584,"LINESTRING (2.2915218 48.8187995, 2.2916746 48.8186894)",D 61A,,,,,
3190437234,1667218357,0,17039602,2,Avenue Jacques Jézéquel,secondary,30,False,4.421,"LINESTRING (2.290942 48.8193605, 2.2909145 48.8193959)",D 61A,,,,,
3190437234,176765113,0,17039602,2,Avenue Jacques Jézéquel,secondary,30,False,15.572,"LINESTRING (2.290942 48.8193605, 2.2910448 48.8192379)",D 61A,,,,,
3201683095,26972319,0,4409679,1,Rue Ledru-Rollin,residential,30,True,13.857,"LINESTRING (2.2292209 48.8706122, 2.2293513 48.8707026)",,,,,,
3231582571,3406067255,0,32553293,2,Rue Rouget de Lisle,primary,50,True,2.856,"LINESTRING (2.2612265 48.8296042, 2.261264 48.8295971)",D 50,,,,,
3247052681,366097218,0,32553256,3,Boulevard de la République,primary,50,True,6.711,"LINESTRING (2.2575943 48.8310996, 2.2575088 48.8311214)",D 50,,,,,
3263832067,6483877382,0,37775878,,Boulevard Malesherbes,secondary,50,False,2.67,"LINESTRING (2.3196435 48.8750255, 2.3196224 48.8750451)",,,,,,
3263832067,7021796591,0,37775878,,Boulevard Malesherbes,secondary,50,False,3.339,"LINESTRING (2.3196435 48.8750255, 2.3196688 48.8750005)",,,,,,
3263832083,5240987161,0,84068305,,Boulevard Malesherbes,secondary,50,False,7.383,"LINESTRING (2.3201389 48.8745035, 2.3200973 48.874564)",,,,,,
3263832083,6483877366,0,84068305,,Boulevard Malesherbes,secondary,50,False,4.43,"LINESTRING (2.3201389 48.8745035, 2.3201658 48.8744678)",,,,,,
3263832099,5879376453,0,84068305,,Boulevard Malesherbes,secondary,50,False,48.86,"LINESTRING (2.3205731 48.8738851, 2.320302 48.8742867)",,,,,,
3263832099,178763173,0,84068305,,Boulevard Malesherbes,secondary,50,False,10.577,"LINESTRING (2.3205731 48.8738851, 2.3206392 48.8738005)",,,,,,
3263832102,6066759534,0,37775878,,Boulevard Malesherbes,secondary,50,False,112.69,"LINESTRING (2.3187962 48.8757383, 2.3178295 48.8765275)",,,,,,
3263832102,169325341,0,37775878,,Boulevard Malesherbes,secondary,50,False,17.089,"LINESTRING (2.3187962 48.8757383, 2.318942 48.8756182)",,,,,,
3294894890,3812435020,0,290186444,,Avenue Lénine,tertiary,50,False,65.147,"LINESTRING (2.3334398 48.8161182, 2.3336907 48.8166803)",,,,,,
3294894890,5021987613,0,290186444,,Avenue Lénine,tertiary,50,False,13.668,"LINESTRING (2.3334398 48.8161182, 2.3333902 48.8159997)",,,,,,
3342252700,243895549,0,515928046,1,Avenue de la République,residential,50,True,7.886,"LINESTRING (2.43079 48.8475007, 2.4308703 48.847548)",,,,,,
3368546853,5033931974,0,329911013,,Rue Léo Lagrange,residential,,True,1.661,"LINESTRING (2.4484179 48.8924977, 2.4483966 48.8925029)",,,,,,
3406067251,7011030924,0,32552766,3,Rue Rouget de Lisle,primary,50,True,10.046,"LINESTRING (2.2625872 48.8294255, 2.2624718 48.8294744)",D 50,,,,,
3406067255,366103575,0,699863783,2,Rue Rouget de Lisle,primary,50,True,44.969,"LINESTRING (2.261264 48.8295971, 2.2618559 48.8294888)",D 50,,,,,
3542320898,411638263,0,23373838,1,Rue Gambetta,residential,30,True,71.827,"LINESTRING (2.4295772 48.8511766, 2.4297198 48.8518157)",,,,,,
3556998060,431941486,0,89572151,,Rue Coli,residential,30,True,5.323,"LINESTRING (2.4683689 48.8684273, 2.4683002 48.8684431)",,,,,,
3631372105,1525627157,0,45748427,,Rue Saint-Thomas en Argonne,residential,30,True,3.447,"LINESTRING (2.2584376 48.8964579, 2.258446 48.8964274)",,,,,,
3633043291,5836940011,0,29065533,1,Rue des Cailloux,residential,30,True,18.522,"LINESTRING (2.3054446 48.8961429, 2.3056546 48.8962361)",,,,,,
3633043292,249488991,0,29065533,1,Rue des Cailloux,residential,30,True,53.278,"LINESTRING (2.305706 48.8962567, 2.3063062 48.8965285)",,,,,,
3649554775,3157901998,0,109400082,,Rue Belgrand,primary,50,False,13.369,"LINESTRING (2.4027146 48.8647385, 2.4025321 48.864745)",,,,,,
3649554775,6812513319,0,109400082,,Rue Belgrand,primary,50,False,39.107,"LINESTRING (2.4027146 48.8647385, 2.4032482 48.8647168)",,,,,,
3671584289,248581966,0,28956824,,Avenue du Belvédère,residential,,False,12.331,"LINESTRING (2.4076055 48.8803144, 2.4077727 48.8803)",,,,,,
3671584289,3671584291,0,28956824,,Avenue du Belvédère,residential,,False,11.153,"LINESTRING (2.4076055 48.8803144, 2.4074608 48.8803461)",,,,,,
3671584290,248581968,0,28956824,,Avenue du Belvédère,residential,,False,10.459,"LINESTRING (2.4080767 48.8803388, 2.4082023 48.8803838)",,,,,,
3671584290,248581967,0,28956824,,Avenue du Belvédère,residential,,False,9.798,"LINESTRING (2.4080767 48.8803388, 2.4079492 48.8803117)",,,,,,
3671584291,3671584289,0,28956824,,Avenue du Belvédère,residential,,False,11.153,"LINESTRING (2.4074608 48.8803461, 2.4076055 48.8803144)",,,,,,
3671584291,248581964,0,28956824,,Avenue du Belvédère,residential,,False,29.081,"LINESTRING (2.4074608 48.8803461, 2.4071043 48.880462)",,,,,,
3689086861,3689086864,0,332535612,,Avenue Pierre Grenier,secondary,50,False,13.132,"LINESTRING (2.2493351 48.8267058, 2.2494063 48.8268142)",D 101,,,,,
3689086861,366224270,0,332535612,,Avenue Pierre Grenier,secondary,50,False,13.214,"LINESTRING (2.2493351 48.8267058, 2.2492639 48.8265966)",D 101,,,,,
3689086864,3689086866,0,332535612,,Avenue Pierre Grenier,secondary,50,False,7.674,"LINESTRING (2.2494063 48.8268142, 2.2494484 48.8268774)",D 101,,,,,
3689086864,3689086861,0,332535612,,Avenue Pierre Grenier,secondary,50,False,13.132,"LINESTRING (2.2494063 48.8268142, 2.2493351 48.8267058)",D 101,,,,,
3689086866,3689086864,0,332535612,,Avenue Pierre Grenier,secondary,50,False,7.674,"LINESTRING (2.2494484 48.8268774, 2.2494063 48.8268142)",D 101,,,,,
3689086866,878709781,0,364882020,,Avenue Pierre Grenier,secondary,30,False,4.924,"LINESTRING (2.2494484 48.8268774, 2.2494756 48.8269179)",D 101,,,,,
3706474664,1491925154,0,102905807,,Rue de Bezons,secondary,,True,28.395,"LINESTRING (2.2507015 48.8946569, 2.2504461 48.8948493)",D 6,,,,,
3717422694,582138535,0,367870005,3,Rue de l'Hôtel de Ville,secondary,,True,8.04,"LINESTRING (2.2565736 48.8962854, 2.256572 48.8963577)",D 106,,,,,
3717439752,3717422694,0,367870005,3,Rue de l'Hôtel de Ville,secondary,,True,22.402,"LINESTRING (2.2565268 48.8960863, 2.2565736 48.8962854)",D 106,,,,,
3743820780,5894790252,0,22736848,,Rue Massue,residential,30,True,112.949,"LINESTRING (2.4256734 48.8478191, 2.4272015 48.8476756)",C 9,,,,,
3753251573,247275619,0,34858277,,Rue Beaumarchais,residential,,True,7.964,"LINESTRING (2.4315887 48.8571698, 2.4315915 48.8572414)",,,,,,
3756424975,296970902,0,187443148,4,Boulevard Suchet,primary,50,False,37.178,"LINESTRING (2.2670614 48.861085, 2.2672606 48.8613926)",,,,,,
3756424975,305343382,0,187443148,4,Boulevard Suchet,primary,50,False,7.884,"LINESTRING (2.2670614 48.861085, 2.267018 48.8610201)",,,,,,
3756424976,177268978,0,4006556,4,Boulevard Suchet,primary,50,False,14.994,"LINESTRING (2.2658165 48.8591566, 2.2658963 48.8592808)",,,,,,
3756424976,5110242505,0,4006556,4,Boulevard Suchet,primary,50,False,180.22,"LINESTRING (2.2658165 48.8591566, 2.2648575 48.8576637)",,,,,,
3756424983,5005627651,0,187443148,4,Boulevard Suchet,primary,50,False,122.61,"LINESTRING (2.2662114 48.8597659, 2.2668695 48.86078)",,,,,,
3756424983,442242,0,187443148,4,Boulevard Suchet,primary,50,False,15.819,"LINESTRING (2.2662114 48.8597659, 2.2661315 48.8596337)",,,,,,
3781727617,2682405688,0,41486595,4,Avenue d'Italie,primary,50,False,2.528,"LINESTRING (2.3587653 48.8213898, 2.358772 48.8213675)",,,,,,
3781727617,2399868617,0,41486595,4,Avenue d'Italie,primary,50,False,3.108,"LINESTRING (2.3587653 48.8213898, 2.3587569 48.8214172)",,,,,,
3781727618,2682405690,0,41486595,4,Avenue d'Italie,primary,50,False,5.385,"LINESTRING (2.3587212 48.8215291, 2.3587363 48.8214817)",,,,,,
3781727618,2682405692,0,41486595,4,Avenue d'Italie,primary,50,False,10.442,"LINESTRING (2.3587212 48.8215291, 2.3586919 48.821621)",,,,,,
3781727620,168358587,0,685721085,4,Avenue d'Italie,primary,50,False,7.687,"LINESTRING (2.3583096 48.8228513, 2.3583316 48.8227837)",,,,,,
3781727620,168363888,0,685721085,4,Avenue d'Italie,primary,50,False,18.068,"LINESTRING (2.3583096 48.8228513, 2.358258 48.8230102)",,,,,,
3781727621,168363888,0,685721085,4,Avenue d'Italie,primary,50,False,1.796,"LINESTRING (2.3582529 48.823026, 2.358258 48.8230102)",,,,,,
3781727621,507690041,0,685721085,4,Avenue d'Italie,primary,50,False,7.448,"LINESTRING (2.3582529 48.823026, 2.3582316 48.8230915)",,,,,,
3801062004,988600455,0,85252415,,Avenue Jean Jaurès,primary,50,True,41.767,"LINESTRING (2.3895532 48.9012765, 2.3898884 48.9015807)",D 932,,,,,
3802254111,6286105087,0,99192303,,Rue Pierre Valette,residential,30,False,40.208,"LINESTRING (2.3019923 48.8166907, 2.302431 48.8164732)",,destination,,,,
3802254111,280949091,0,99192303,,Rue Pierre Valette,residential,30,False,7.837,"LINESTRING (2.3019923 48.8166907, 2.3019161 48.8167402)",,destination,,,,
3812435020,249743810,0,290186444,,Avenue Lénine,tertiary,50,False,9.388,"LINESTRING (2.3336907 48.8166803, 2.3337086 48.8167639)",,,,,,
3812435020,3294894890,0,290186444,,Avenue Lénine,tertiary,50,False,65.147,"LINESTRING (2.3336907 48.8166803, 2.3334398 48.8161182)",,,,,,
3847043679,6049770046,0,41066421,4,Avenue de la République,secondary,,False,29.522,"LINESTRING (2.4165146 48.8620949, 2.4168128 48.861916)",D 37,,,,,
3847043679,2416347186,0,233270146,,Rue Jules Ferry,residential,,True,11.764,"LINESTRING (2.4165146 48.8620949, 2.4164648 48.8619943)",,,,,,
3875841170,1714273658,0,159322067,,,unclassified,30,False,8.442,"LINESTRING (2.2367678 48.8206913, 2.2367331 48.8206189)",,,,,,
3884503957,2607162923,0,40857216,,Rue du Capitaine Ferber,residential,30,False,103.884,"LINESTRING (2.2658675 48.8260535, 2.2649985 48.8267921)",,,,,,
3884503957,231933278,0,40857216,,Rue du Capitaine Ferber,residential,30,False,7.076,"LINESTRING (2.2658675 48.8260535, 2.2659267 48.8260032)",,,,,,
3892536589,2295332851,0,4409682,,Rue de Verdun,tertiary,30,True,46.207,"LINESTRING (2.2291403 48.8728264, 2.2288221 48.8724674)",D 4,,,,,
3892536591,3892536589,0,4409682,,Rue de Verdun,tertiary,30,True,12.814,"LINESTRING (2.229232 48.8729246, 2.2291403 48.8728264)",D 4,,,,,
3892536597,26972307,0,4409682,,Rue de Verdun,tertiary,30,True,68.267,"LINESTRING (2.2299904 48.8737658, 2.2295108 48.8732391)",D 4,,,,,
3892536599,3892536597,0,4409682,,Rue de Verdun,tertiary,30,True,2.723,"LINESTRING (2.2300103 48.8737865, 2.2299904 48.8737658)",D 4,,,,,
3892536604,26972295,0,4409682,,Rue de Verdun,tertiary,30,True,7.438,"LINESTRING (2.2301369 48.8739249, 2.2300827 48.8738683)",D 4,,,,,
3892536605,3892536604,0,4409682,,Rue de Verdun,tertiary,30,True,1.972,"LINESTRING (2.2301508 48.8739401, 2.2301369 48.8739249)",D 4,,,,,
3892536610,3892536605,0,4409682,,Rue de Verdun,tertiary,30,True,74.165,"LINESTRING (2.2306769 48.8745103, 2.2301508 48.8739401)",D 4,,,,,
3892536612,26972298,0,4409682,,Rue de Verdun,tertiary,30,True,8.674,"LINESTRING (2.2307966 48.8746424, 2.2307361 48.8745753)",D 4,,,,,
3892536614,3895851483,0,4409682,,Rue de Verdun,tertiary,30,True,7.293,"LINESTRING (2.2312589 48.875153, 2.2312075 48.8750968)",D 4,,,,,
3892536616,26991271,0,4409682,,Rue de Verdun,tertiary,30,True,7.35,"LINESTRING (2.2313715 48.8752779, 2.2313196 48.8752213)",D 4,,,,,
3895507250,3895507368,0,23055067,,Rue Louise Dory,unclassified,30,True,81.867,"LINESTRING (2.4340688 48.8931498, 2.4345468 48.8938156)",,,,,,
3895507256,3895507415,0,386225550,,Rue Louise Dory,unclassified,30,True,81.144,"LINESTRING (2.4344883 48.8938252, 2.4340193 48.8931638)",,,,,,
3895507368,500633304,0,23055067,,Rue Louise Dory,unclassified,30,True,7.201,"LINESTRING (2.4345468 48.8938156, 2.4345628 48.8938795)",,,,,,
3895507415,248780942,0,386225550,,Rue Louise Dory,unclassified,30,True,4.548,"LINESTRING (2.4340193 48.8931638, 2.43402 48.8931229)",,,,,,
3895851483,3892536612,0,4409682,,Rue de Verdun,tertiary,30,True,58.788,"LINESTRING (2.2312075 48.8750968, 2.2307966 48.8746424)",D 4,,,,,
3904770003,4813903018,0,685721085,4,Avenue d'Italie,primary,50,False,9.927,"LINESTRING (2.3583909 48.822601, 2.3584193 48.8225137)",,,,,,
3904770003,4813903017,0,685721085,4,Avenue d'Italie,primary,50,False,1.365,"LINESTRING (2.3583909 48.822601, 2.358387 48.822613)",,,,,,
3905019720,160641767,0,387178544,4,Rue Linois,tertiary,50,False,12.185,"LINESTRING (2.282767 48.8485945, 2.2828835 48.8485162)",,,,,,
3905019720,6291069665,0,387178544,4,Rue Linois,tertiary,50,False,5.559,"LINESTRING (2.282767 48.8485945, 2.2827132 48.8486298)",,,,,,
