u,v,key,osmid,oneway,name,highway,maxspeed,length,geometry,lanes,bridge,ref,service,junction,width,access,tunnel
333065679,281683216,0,196276852,False,Englandsvej,tertiary,50,36.261,"LINESTRING (12.5993906 55.6397972, 12.599283 55.6401176)",,,,,,,,
333065679,3090510084,0,196276852,False,Englandsvej,tertiary,50,25.545,"LINESTRING (12.5993906 55.6397972, 12.5994637 55.6395712)",,,,,,,,
335746866,420727424,0,1881916,False,Christian D. IV's Bro,primary,50,38.747,"LINESTRING (12.5872159 55.6755368, 12.5871002 55.6758791)",,yes,O2,,,,,
335746866,3836929856,0,1881916,False,Christian D. IV's Bro,primary,50,9.975,"LINESTRING (12.5872159 55.6755368, 12.587214 55.6754471)",,yes,O2,,,,,
335746923,749952704,0,367864922,False,Christians Brygge,primary,50,13.236,"LINESTRING (12.5870446 55.6751862, 12.5871543 55.6752879)",2,,O2,,,,,
335746923,1111414784,0,367864922,False,Christians Brygge,primary,50,8.417,"LINESTRING (12.5870446 55.6751862, 12.5869518 55.6751315)",2,,O2,,,,,
336508584,3674936474,0,150071464,False,Randrupvej,tertiary,50,11.692,"LINESTRING (12.4702466 55.6709564, 12.470129 55.671038)",,,,,,,,
345679376,452595633,0,78465906,False,Maglegårds Alle,tertiary,40,23.522,"LINESTRING (12.5112992 55.7258666, 12.5111784 55.7256663)",,,,,,,,
345679376,27348542,0,78465906,False,Maglegårds Alle,tertiary,40,22.766,"LINESTRING (12.5112992 55.7258666, 12.5114527 55.7260522)",,,,,,,,
364115295,8086420,0,237111837,False,Englandsvej,tertiary,50,43.622,"LINESTRING (12.6039959 55.6553211, 12.6036996 55.6549662)",,,,,,,,
364115295,8086418,0,237111837,False,Englandsvej,tertiary,50,50.516,"LINESTRING (12.6039959 55.6553211, 12.6042747 55.6557473)",,,,,,,,
366068049,27135964,0,359424378,False,Veronikavej,tertiary,40,6.336,"LINESTRING (12.4638807 55.6754901, 12.4637808 55.6754987)",,,,,,,,
366068049,390086942,0,359424378,False,Veronikavej,tertiary,40,6.437,"LINESTRING (12.4638807 55.6754901, 12.4639626 55.6754552)",,,,,,,,
366567198,20943889,0,741116147,False,Mågevej,residential,,35.484,"LINESTRING (12.5227056 55.6977148, 12.5229883 55.6979913)",,,,,,,,
366567198,8086168,0,741116147,False,Mågevej,residential,,35.568,"LINESTRING (12.5227056 55.6977148, 12.5224731 55.697423)",,,,,,,,
367882888,1613554181,0,3992331,False,Bernhard Bangs Alle,tertiary,50,14.825,"LINESTRING (12.5066625 55.6866149, 12.5067579 55.6864929)",,,,,,,,
367882888,5735601372,0,3992331,False,Bernhard Bangs Alle,tertiary,50,5.019,"LINESTRING (12.5066625 55.6866149, 12.5066225 55.686654)",,,,,,,,
369116969,1621311041,0,1822847,False,Hostrupsvej,residential,,12.215,"LINESTRING (12.535036 55.6818711, 12.5352032 55.6818147)",,,,,,,,
369116969,8150756,0,1822847,False,Hostrupsvej,residential,,18.268,"LINESTRING (12.535036 55.6818711, 12.5347837 55.6819533)",,,,,,,,
369902569,3888266569,0,1881405,True,Lindevangs Alle,residential,,10.827,"LINESTRING (12.517335 55.6792728, 12.517318 55.6791759)",,,,,,,,
369909237,4651803612,0,33783597,False,Slotsherrensvej,tertiary,,7.699,"LINESTRING (12.4256243 55.7044816, 12.4257353 55.7044519)",,,,,,,,
369910041,5890912554,0,25620564,False,Dynamovej,tertiary,50,8.774,"LINESTRING (12.4596457 55.7347814, 12.4597061 55.7347102)",,,,,,,yes,
369910041,278195105,0,673928633,False,Dynamovej,tertiary,50,13.782,"LINESTRING (12.4596457 55.7347814, 12.4595409 55.7348904)",,,,,,,yes,
370687545,2649380130,0,27136797,False,Hørsholm Kongevej,secondary,,121.067,"LINESTRING (12.4678623 55.8269305, 12.4670544 55.8259408)",,,229,,,,,
370687545,297725056,0,27136797,False,Hørsholm Kongevej,secondary,,387.481,"LINESTRING (12.4678623 55.8269305, 12.4704493 55.8300978)",,,229,,,,,
373277895,2514820837,0,25502325,False,Attemosevej,tertiary,50,1.947,"LINESTRING (12.5097392 55.8099132, 12.5097283 55.8099296)",,,,,,,,
373277895,6544907880,0,25502325,False,Attemosevej,tertiary,50,5.199,"LINESTRING (12.5097392 55.8099132, 12.5097495 55.8098668)",,,,,,,,
373277900,277890499,0,25502325,False,Attemosevej,tertiary,50,39.497,"LINESTRING (12.5096343 55.8100714, 12.5093368 55.8103848)",,,,,,,,
373277900,2514820837,0,25502325,False,Attemosevej,tertiary,50,16.826,"LINESTRING (12.5096343 55.8100714, 12.5097283 55.8099296)",,,,,,,,
380582776,252723134,0,752731381,False,Mileparken,tertiary,50,25.96,"LINESTRING (12.4246686 55.7163414, 12.424319 55.716216)",,,,,,,,
380582776,3821036048,0,752731381,False,Mileparken,tertiary,50,20.587,"LINESTRING (12.4246686 55.7163414, 12.4249593 55.7164278)",,,,,,,,
384735992,1585537176,0,83355194,False,Grønnemose Alle,tertiary,50,36.51,"LINESTRING (12.5233477 55.7226303, 12.523924 55.7226799)",,,,,,,,
384735992,283874705,0,83355194,False,Grønnemose Alle,tertiary,50,35.298,"LINESTRING (12.5233477 55.7226303, 12.5227917 55.7225782)",,,,,,,,
387216228,27564922,0,4496463,False,Furesø Parkvej,tertiary,,10.165,"LINESTRING (12.4570319 55.791606, 12.4568783 55.791636)",,,,,,,,
387216228,6684270047,0,4496463,False,Furesø Parkvej,tertiary,,5.014,"LINESTRING (12.4570319 55.791606, 12.4570983 55.7915807)",,,,,,,,
388595858,6402014120,0,118548402,False,Lindeager,residential,50,5.726,"LINESTRING (12.4524544 55.6626031, 12.4525456 55.6626008)",,,,,,,,
388595858,294077512,0,118548402,False,Lindeager,residential,50,55.799,"LINESTRING (12.4524544 55.6626031, 12.4515651 55.6626167)",,,,,,,,
388986548,26593028,0,125514415,False,Dronninggårds Alle,tertiary,50,10.584,"LINESTRING (12.4625125 55.8107795, 12.4623524 55.8107484)",2,,,,,,,
388986548,26593027,0,125514415,False,Dronninggårds Alle,tertiary,50,15.073,"LINESTRING (12.4625125 55.8107795, 12.4627486 55.8108073)",2,,,,,,,
388991427,276941662,0,25411122,False,Rønnebærvej,residential,,11.601,"LINESTRING (12.4685089 55.8135099, 12.468402 55.8135952)",2,,,,,,,
388991427,388991482,0,25411122,False,Rønnebærvej,residential,,9.006,"LINESTRING (12.4685089 55.8135099, 12.4685861 55.8134415)",2,,,,,,,
388991482,388991427,0,25411122,False,Rønnebærvej,residential,,9.006,"LINESTRING (12.4685861 55.8134415, 12.4685089 55.8135099)",2,,,,,,,
388991482,5755063946,0,25411122,False,Rønnebærvej,residential,,12.23,"LINESTRING (12.4685861 55.8134415, 12.4686589 55.8133394)",2,,,,,,,
390086940,73147632,0,359424378,False,Veronikavej,tertiary,40,16.992,"LINESTRING (12.4640844 55.6752458, 12.4640355 55.6753961)",,,,,,,,
390086940,73146643,0,359424378,False,Veronikavej,tertiary,40,11.355,"LINESTRING (12.4640844 55.6752458, 12.4641732 55.6751568)",,,,,,,,
390086942,366068049,0,359424378,False,Veronikavej,tertiary,40,6.437,"LINESTRING (12.4639626 55.6754552, 12.4638807 55.6754901)",,,,,,,,
390086942,73147632,0,359424378,False,Veronikavej,tertiary,40,8.005,"LINESTRING (12.4639626 55.6754552, 12.4640355 55.6753961)",,,,,,,,
390174281,390174658,0,752731381,False,Mileparken,tertiary,50,14.18,"LINESTRING (12.417084 55.713341, 12.417295 55.7133872)",,,,,,,,
390174658,390174281,0,752731381,False,Mileparken,tertiary,50,14.18,"LINESTRING (12.417295 55.7133872, 12.417084 55.713341)",,,,,,,,
390174658,6939297013,0,752731381,False,Mileparken,tertiary,50,9.367,"LINESTRING (12.417295 55.7133872, 12.4174334 55.7134191)",,,,,,,,
390178478,566185625,0,33783597,False,Slotsherrensvej,tertiary,,13.461,"LINESTRING (12.4292311 55.7047903, 12.4291165 55.7046879)",,,,,,,,
391661910,261706920,0,211465694,False,Værebrovej,tertiary,40,18.414,"LINESTRING (12.4283729 55.7558884, 12.428638 55.7559603)",2,,,,,,,
391661910,261706921,0,211465694,False,Værebrovej,tertiary,40,22.679,"LINESTRING (12.4283729 55.7558884, 12.4280517 55.7557939)",2,,,,,,,
391670086,6389703777,0,682318175,False,Grønnevej,tertiary,50,16.355,"LINESTRING (12.4688384 55.8020883, 12.4687513 55.802227)",2,,,,,,,
391670086,1266104052,0,682318175,False,Grønnevej,tertiary,50,15.673,"LINESTRING (12.4688384 55.8020883, 12.4688966 55.8019512)",2,,,,,,,
391690439,4426707496,0,4496463,False,Furesø Parkvej,tertiary,,128.265,"LINESTRING (12.4544201 55.7914535, 12.4523692 55.79142)",,,,,,,,
391690439,27564932,0,4496463,False,Furesø Parkvej,tertiary,,32.253,"LINESTRING (12.4544201 55.7914535, 12.4549341 55.7914786)",,,,,,,,
391921839,23287502,0,211142997,False,Gammel Klausdalsbrovej,unclassified,,23.923,"LINESTRING (12.4237856 55.7436648, 12.4241678 55.7436641)",,,,,,,,
391921839,279220908,0,211142997,False,Gammel Klausdalsbrovej,unclassified,,26.866,"LINESTRING (12.4237856 55.7436648, 12.4233565 55.7436709)",,,,,,,,
391966596,4086757708,0,204731909,False,Skovdiget,tertiary,40,18.703,"LINESTRING (12.4315624 55.7633528, 12.4313 55.7632722)",2,,,,,,,
391966596,2957130062,0,204731909,False,Skovdiget,tertiary,40,72.15,"LINESTRING (12.4315624 55.7633528, 12.4325828 55.7636552)",2,,,,,,,
392184250,6668775715,0,709490867,False,Tvedvangen,tertiary,50,2.061,"LINESTRING (12.4182037 55.7365321, 12.418218 55.7365154)",,,,,,,,
392184250,6668775719,0,709490867,False,Tvedvangen,tertiary,50,19.946,"LINESTRING (12.4182037 55.7365321, 12.4180669 55.7366941)",,,,,,,,
393103482,2081560697,0,26406830,False,Vangeboled,residential,50,7.089,"LINESTRING (12.5106737 55.809483, 12.5107245 55.809426)",2,,,,,,,
393103482,289309178,0,26406830,False,Vangeboled,residential,50,13.307,"LINESTRING (12.5106737 55.809483, 12.5105442 55.809578)",2,,,,,,,
393676058,286910828,0,4119358,False,Brøndby Nord Vej,tertiary,50,33.773,"LINESTRING (12.4342336 55.6680819, 12.4336989 55.6680457)",,,,,,,,
393676058,2352628935,0,4119358,False,Brøndby Nord Vej,tertiary,50,10.574,"LINESTRING (12.4342336 55.6680819, 12.4343984 55.668102)",,,,,,,,
395335734,21788670,0,4376010,True,,tertiary,50,7.032,"LINESTRING (12.4756201 55.6142779, 12.4755103 55.6142903)",,,,,roundabout,,,
396805735,396812521,0,228614595,False,Hartkornsvej,tertiary,50,26.022,"LINESTRING (12.6576133 55.5919574, 12.6575564 55.5917256)",2,,,,,,,
396805735,456197666,0,228614595,False,Hartkornsvej,tertiary,50,63.923,"LINESTRING (12.6576133 55.5919574, 12.6576908 55.5925306)",2,,,,,,,
396812521,1705107986,0,228614595,False,Hartkornsvej,tertiary,50,85.942,"LINESTRING (12.6575564 55.5917256, 12.6573224 55.5909641)",2,,,,,,,
396812521,396805735,0,228614595,False,Hartkornsvej,tertiary,50,26.022,"LINESTRING (12.6575564 55.5917256, 12.6576133 55.5919574)",2,,,,,,,
401022558,2305619283,0,230545640,False,Rytmevej,residential,50,8.44,"LINESTRING (12.4572756 55.7168313, 12.4571926 55.7167715)",2,,,,,,,
401244500,6431366980,0,211142997,False,Gammel Klausdalsbrovej,unclassified,,32.34,"LINESTRING (12.4219617 55.7435916, 12.422474 55.7436294)",,,,,,,,
402452501,402468847,0,34625036,True,Gladsaxevej,tertiary,,36.742,"LINESTRING (12.5010253 55.730648, 12.5004474 55.7307054)",,yes,,,,,,
402456949,6955067614,0,26229636,True,Gladsaxevej,tertiary,,14.223,"LINESTRING (12.501127 55.7305188, 12.5013537 55.7305106)",,,,,,,,
402469139,449200713,0,34624918,True,Gladsaxevej,tertiary,,4.954,"LINESTRING (12.501138 55.7306359, 12.5010603 55.7306443)",,,,,,,,
406313075,279915281,0,25502325,False,Attemosevej,tertiary,50,54.102,"LINESTRING (12.5091469 55.8109669, 12.5090987 55.8114527)",,,,,,,,
406313075,279915140,0,25502325,False,Attemosevej,tertiary,50,38.761,"LINESTRING (12.5091469 55.8109669, 12.509198 55.8106195)",,,,,,,,
408447287,6888720763,0,161862400,False,Englandsvej,tertiary,50,7.804,"LINESTRING (12.5980225 55.6482918, 12.5979998 55.6482228)",,,,,,,,
408447287,8086436,0,161862400,False,Englandsvej,tertiary,50,30.068,"LINESTRING (12.5980225 55.6482918, 12.5981737 55.6485484)",,,,,,,,
412406837,4459313597,0,35160333,True,Gammel Køge Landevej,tertiary,50,6.381,"LINESTRING (12.5168875 55.6613367, 12.5169495 55.6613822)",2,,,,,,,
412406838,2599647194,0,35160333,True,Gammel Køge Landevej,tertiary,50,9.156,"LINESTRING (12.5171979 55.6615091, 12.5173274 55.6615471)",2,,,,,,,
412406839,4459313598,0,35160333,True,Gammel Køge Landevej,tertiary,50,4.497,"LINESTRING (12.5170687 55.6614521, 12.5171245 55.6614775)",2,,,,,,,
413325278,280410348,0,25717347,False,Skolebakken,residential,,116.735,"LINESTRING (12.4602627 55.790375, 12.4598057 55.7913929)",,,,,,,,
413325278,5225053335,0,25717347,False,Skolebakken,residential,,26.604,"LINESTRING (12.4602627 55.790375, 12.4603624 55.7901424)",,,,,,,,
416518254,6503990215,0,35548857,True,,tertiary,50,4.059,"LINESTRING (12.4114113 55.8344091, 12.411412 55.8343726)",,,,,roundabout,,,
416518258,1972092813,0,35548857,True,,tertiary,50,4.335,"LINESTRING (12.4115398 55.8342761, 12.4116063 55.8342649)",,,,,roundabout,,,
416518265,6503990216,0,35548857,True,,tertiary,50,2.997,"LINESTRING (12.4118625 55.8344162, 12.4118486 55.834442)",,,,,roundabout,,,
416518269,1892793716,0,35548857,True,,tertiary,50,4.912,"LINESTRING (12.41177 55.8344969, 12.4116989 55.8345158)",,,,,roundabout,,,
416518272,6503990217,0,35548857,True,,tertiary,50,4.053,"LINESTRING (12.4116346 55.8345205, 12.4115705 55.8345148)",,,,,roundabout,,,
420727424,335746866,0,1881916,False,Christian D. IV's Bro,primary,50,38.747,"LINESTRING (12.5871002 55.6758791, 12.5872159 55.6755368)",,yes,O2,,,,,
420727424,4393194734,0,35994769,False,Niels Juels Gade,primary,50,3.196,"LINESTRING (12.5871002 55.6758791, 12.5870924 55.6759075)",,,O2,,,,,
421421768,17520624,0,36072429,True,Slotsholmsgade,residential,,12.569,"LINESTRING (12.5821756 55.676383, 12.5820026 55.6763259)",2,,,,,,,
422254991,4061707741,0,237352551,False,Maglegårds Alle,tertiary,40,12.523,"LINESTRING (12.5106878 55.7228729, 12.5107353 55.7227635)",,,,,,,,
422254991,27348508,0,237352551,False,Maglegårds Alle,tertiary,40,18.27,"LINESTRING (12.5106878 55.7228729, 12.5106556 55.7230362)",,,,,,,,
422359708,5696811697,0,23338468,False,Tvedvangen,tertiary,50,16.316,"LINESTRING (12.4247845 55.731302, 12.4249973 55.7312173)",,,,,,,,
422359708,4190102438,0,23338468,False,Tvedvangen,tertiary,50,26.64,"LINESTRING (12.4247845 55.731302, 12.4244426 55.7314446)",,,,,,,,
422960491,8470702,0,114787653,False,Griffenfeldsgade,residential,50,61.583,"LINESTRING (12.5527905 55.6862387, 12.5532115 55.6867391)",,,,,,,,
422960491,6882230754,0,114787653,False,Griffenfeldsgade,residential,50,19.589,"LINESTRING (12.5527905 55.6862387, 12.5526578 55.6860792)",,,,,,,,
425522171,5525201657,0,4362227,True,Ole Klokkersvej,residential,,63.49,"LINESTRING (12.5944041 55.6212692, 12.5953814 55.6214158)",,,,,,,,
425615188,6280472981,0,670665889,False,Damhus Boulevard,tertiary,50,33.927,"LINESTRING (12.4727286 55.6721179, 12.4723231 55.6719159)",,,,,,,,
425615188,5380887212,0,670665889,False,Damhus Boulevard,tertiary,50,5.408,"LINESTRING (12.4727286 55.6721179, 12.4727937 55.6721498)",,,,,,,,
431293099,252730504,0,217807034,False,Værebrovej,tertiary,40,63.072,"LINESTRING (12.4366298 55.7568082, 12.4376337 55.7568594)",2,,,,,,,
431293099,1293337619,0,217807034,False,Værebrovej,tertiary,40,62.357,"LINESTRING (12.4366298 55.7568082, 12.4356354 55.756771)",2,,,,,,,
431293873,261706916,0,217807034,False,Værebrovej,tertiary,40,17.402,"LINESTRING (12.4346665 55.7567172, 12.4349423 55.7567374)",2,,,,,,,
431293873,261706918,0,217807034,False,Værebrovej,tertiary,40,38.806,"LINESTRING (12.4346665 55.7567172, 12.434052 55.75667)",2,,,,,,,
434950445,3977739061,0,4376010,True,,tertiary,50,7.774,"LINESTRING (12.4753989 55.6142841, 12.4752854 55.6142562)",,,,,roundabout,,,
438077323,3463621093,0,237099579,False,Backersvej,tertiary,50,5.686,"LINESTRING (12.6255311 55.6517326, 12.625504 55.6517814)",2,,,,,,,
438077323,1620320095,0,237099579,False,Backersvej,tertiary,50,11.956,"LINESTRING (12.6255311 55.6517326, 12.625594 55.6516311)",2,,,,,,,
443052409,4686446573,0,752731381,False,Mileparken,tertiary,50,5.657,"LINESTRING (12.4204997 55.7145882, 12.4204269 55.7145581)",,,,,,,,
443052409,4686421147,0,752731381,False,Mileparken,tertiary,50,11.938,"LINESTRING (12.4204997 55.7145882, 12.4206522 55.7146526)",,,,,,,,
443052935,4686421303,0,752731381,False,Mileparken,tertiary,50,7.397,"LINESTRING (12.4224324 55.7154042, 12.4223379 55.7153643)",,,,,,,,
443052935,4686421327,0,752731381,False,Mileparken,tertiary,50,62.035,"LINESTRING (12.4224324 55.7154042, 12.4232194 55.7157429)",,,,,,,,
443053312,6939297013,0,752731381,False,Mileparken,tertiary,50,5.214,"LINESTRING (12.4175104 55.7134369, 12.4174334 55.7134191)",,,,,,,,
443053312,2853700304,0,752731381,False,Mileparken,tertiary,50,31.565,"LINESTRING (12.4175104 55.7134369, 12.4179715 55.7135514)",,,,,,,,
449200713,402452501,0,34624918,True,Gladsaxevej,tertiary,,2.23,"LINESTRING (12.5010603 55.7306443, 12.5010253 55.730648)",,,,,,,,
452595633,27348528,0,78465906,False,Maglegårds Alle,tertiary,40,18.906,"LINESTRING (12.5111784 55.7256663, 12.51111 55.7255007)",,,,,,,,
452595633,345679376,0,78465906,False,Maglegårds Alle,tertiary,40,23.522,"LINESTRING (12.5111784 55.7256663, 12.5112992 55.7258666)",,,,,,,,
454580578,6280472982,0,670665889,False,Damhus Boulevard,tertiary,50,8.924,"LINESTRING (12.4722615 55.671885, 12.4721572 55.6718304)",,,,,,,,
454580578,6280472981,0,670665889,False,Damhus Boulevard,tertiary,50,5.17,"LINESTRING (12.4722615 55.671885, 12.4723231 55.6719159)",,,,,,,,
456197666,396805735,0,228614595,False,Hartkornsvej,tertiary,50,63.923,"LINESTRING (12.6576908 55.5925306, 12.6576133 55.5919574)",2,,,,,,,
456197666,280173911,0,228614595,False,Hartkornsvej,tertiary,50,50.483,"LINESTRING (12.6576908 55.5925306, 12.6577469 55.5929835)",2,,,,,,,
456198266,280173911,0,228614595,False,Hartkornsvej,tertiary,50,102.985,"LINESTRING (12.6578758 55.5939068, 12.6577469 55.5929835)",2,,,,,,,
456198266,2372774908,0,228614595,False,Hartkornsvej,tertiary,50,77.139,"LINESTRING (12.6578758 55.5939068, 12.6579624 55.5945988)",2,,,,,,,
456200476,3700719567,0,11917653,False,Hartkornsvej,tertiary,50,52.851,"LINESTRING (12.6584625 55.5983919, 12.6584004 55.5979179)",,,,,,,,
456200476,6732345630,0,11917653,False,Hartkornsvej,tertiary,50,33.402,"LINESTRING (12.6584625 55.5983919, 12.6585011 55.5986915)",,,,,,,,
456286917,1310602139,0,237092578,False,Øresundsvej,tertiary,50,33.691,"LINESTRING (12.6165942 55.6608935, 12.6171203 55.6609546)",,,,,,,,
456286917,6966863298,0,237092578,False,Øresundsvej,tertiary,50,22.099,"LINESTRING (12.6165942 55.6608935, 12.6162449 55.6608675)",,,,,,,,
456321462,6746795416,0,27136797,False,Hørsholm Kongevej,secondary,,34.525,"LINESTRING (12.4652687 55.8237272, 12.4650808 55.8234352)",,,229,,,,,
456321462,2649380130,0,27136797,False,Hørsholm Kongevej,secondary,,270.233,"LINESTRING (12.4652687 55.8237272, 12.4670544 55.8259408)",,,229,,,,,
456322249,6746795416,0,27136797,False,Hørsholm Kongevej,secondary,,14.766,"LINESTRING (12.4650005 55.8233103, 12.4650808 55.8234352)",,,229,,,,,
456632570,199223919,0,123982747,False,Grønnevej,tertiary,50,128.311,"LINESTRING (12.4709375 55.7978604, 12.4705312 55.7989915)",2,,,,,,,
456632570,6389703781,0,123982747,False,Grønnevej,tertiary,50,13.176,"LINESTRING (12.4709375 55.7978604, 12.4709788 55.7977442)",2,,,,,,,
460467593,738971045,0,237099579,False,Backersvej,tertiary,50,17.831,"LINESTRING (12.6241541 55.6533332, 12.6240262 55.6534764)",2,,,,,,,
460467593,4968541959,0,237099579,False,Backersvej,tertiary,50,18.016,"LINESTRING (12.6241541 55.6533332, 12.6242833 55.6531885)",2,,,,,,,
475136653,475137167,0,161961102,False,Østrigsgade,tertiary,50,89.95,"LINESTRING (12.61465 55.6638695, 12.6152369 55.6631314)",,,,,,,,
475136653,23723712,0,161961102,False,Østrigsgade,tertiary,50,91.04,"LINESTRING (12.61465 55.6638695, 12.6140872 55.6646242)",,,,,,,,
475137167,1969034516,0,161961102,False,Østrigsgade,tertiary,50,59.902,"LINESTRING (12.6152369 55.6631314, 12.6156239 55.6626389)",,,,,,,,
475137167,475136653,0,161961102,False,Østrigsgade,tertiary,50,89.95,"LINESTRING (12.6152369 55.6631314, 12.61465 55.6638695)",,,,,,,,
475182951,1060291585,0,160097976,False,Vester Farimagsgade,tertiary,50,21.825,"LINESTRING (12.5626785 55.6782893, 12.5627672 55.6784791)",3,,,,,,,
475182951,1060291588,0,160097976,False,Vester Farimagsgade,tertiary,50,29.364,"LINESTRING (12.5626785 55.6782893, 12.562577 55.6780315)",3,,,,,,,
482533853,6280472983,0,670665889,False,Damhus Boulevard,tertiary,50,1.565,"LINESTRING (12.4717123 55.6716011, 12.4716924 55.6715926)",,,,,,,,
482533853,6280472982,0,670665889,False,Damhus Boulevard,tertiary,50,37.794,"LINESTRING (12.4717123 55.6716011, 12.4721572 55.6718304)",,,,,,,,
