u,v,key,osmid,name,highway,maxspeed,oneway,length,geometry,bridge,width,access,lanes,ref,junction
46060745,3901309440,0,134160215,Amsteldijk Zuid,tertiary,30,False,9.979,"LINESTRING (4.8916998 52.2951271, 4.8918251 52.2951738)",,,,,,
46060745,46059929,0,134160215,Amsteldijk Zuid,tertiary,30,False,26.85,"LINESTRING (4.8916998 52.2951271, 4.8913867 52.29498)",,,,,,
46062074,46062406,0,134160215,Amsteldijk Zuid,tertiary,30,False,17.261,"LINESTRING (4.8924347 52.2953675, 4.8926527 52.295447)",,,,,,
46062074,3901309440,0,134160215,Amsteldijk Zuid,tertiary,30,False,46.718,"LINESTRING (4.8924347 52.2953675, 4.8918251 52.2951738)",,,,,,
46062406,1475354587,0,134160215,Amsteldijk Zuid,tertiary,30,False,7.898,"LINESTRING (4.8926527 52.295447, 4.8927291 52.2955005)",,,,,,
46062406,46062074,0,134160215,Amsteldijk Zuid,tertiary,30,False,17.261,"LINESTRING (4.8926527 52.295447, 4.8924347 52.2953675)",,,,,,
46062549,1475354588,0,160265388,Amsteldijk Zuid,unclassified,30,False,5.018,"LINESTRING (4.892778 52.2955541, 4.8928494 52.2955427)",,,,,,
46062842,3901309442,0,160265388,Amsteldijk Zuid,unclassified,30,False,22.79,"LINESTRING (4.893435 52.2956028, 4.8937681 52.2956253)",,,,,,
46062842,3901309441,0,160265388,Amsteldijk Zuid,unclassified,30,False,19.928,"LINESTRING (4.893435 52.2956028, 4.8931494 52.2955627)",,,,,,
46062896,297723332,0,160265388,Amsteldijk Zuid,unclassified,30,False,77.504,"LINESTRING (4.8951343 52.2956028, 4.8939954 52.2956284)",,,,,,
46063304,3901309443,0,135694414,Amsteldijk Zuid,unclassified,30,True,18.857,"LINESTRING (4.8962046 52.2956577, 4.8959297 52.2956355)",,,,,,
46063769,3901309444,0,135694414,Amsteldijk Zuid,unclassified,30,True,30.254,"LINESTRING (4.8977351 52.2957943, 4.8972963 52.2957495)",,,,,,
46063917,46063769,0,135694414,Amsteldijk Zuid,unclassified,30,True,38.153,"LINESTRING (4.8982807 52.2958742, 4.8977351 52.2957943)",,,,,,
46065571,46068083,0,7052071,Hoofdenburgsingel,tertiary,,False,56.5,"LINESTRING (4.9165832 52.2962461, 4.9161316 52.2966726)",,,,,,
46065571,5486487380,0,570682409,Hoofdenburgsingel,tertiary,,False,41.302,"LINESTRING (4.9165832 52.2962461, 4.9168607 52.2959157)",,,,,,
46065572,46067219,0,7050388,Paasheuvelweg,unclassified,,False,51.239,"LINESTRING (4.9528076 52.2961143, 4.9524473 52.296519)",,,,,,
46065790,4883931527,0,7050390,Paasheuvelweg,unclassified,,False,5.276,"LINESTRING (4.9515867 52.2962471, 4.9515136 52.296263)",,,,,,
46065790,46065793,0,7050390,Paasheuvelweg,unclassified,,False,8.113,"LINESTRING (4.9515867 52.2962471, 4.951704 52.2962604)",,,,,,
46065793,46065790,0,7050390,Paasheuvelweg,unclassified,,False,8.113,"LINESTRING (4.951704 52.2962604, 4.9515867 52.2962471)",,,,,,
46065793,5008480436,0,7050390,Paasheuvelweg,unclassified,,False,3.982,"LINESTRING (4.951704 52.2962604, 4.9517549 52.2962781)",,,,,,
46066165,4883931528,0,7050390,Paasheuvelweg,unclassified,,False,97.748,"LINESTRING (4.9514648 52.2963044, 4.9507666 52.2970728)",,,,,,
46066165,4883931527,0,7050390,Paasheuvelweg,unclassified,,False,5.675,"LINESTRING (4.9514648 52.2963044, 4.9515136 52.296263)",,,,,,
46066850,5715908599,0,7052072,Machineweg,tertiary,50,False,8.016,"LINESTRING (4.9188885 52.2964474, 4.918987 52.296487)",,,,,,
46066850,1889470708,0,7052072,Machineweg,tertiary,50,False,22.751,"LINESTRING (4.9188885 52.2964474, 4.9186145 52.29633)",,,,,,
46067219,46069617,0,7050388,Paasheuvelweg,unclassified,,False,66.789,"LINESTRING (4.9524473 52.296519, 4.9519755 52.2970458)",,,,,,
46067219,46065572,0,7050388,Paasheuvelweg,unclassified,,False,51.239,"LINESTRING (4.9524473 52.296519, 4.9528076 52.2961143)",,,,,,
46067219,5008480436,0,7050390,Paasheuvelweg,unclassified,,False,54.172,"LINESTRING (4.9524473 52.296519, 4.9517549 52.2962781)",,,,,,
46067637,2094100030,0,7052072,Machineweg,tertiary,50,False,15.842,"LINESTRING (4.9192457 52.296591, 4.9194362 52.296673)",,,,,,
46067637,5715909558,0,7052072,Machineweg,tertiary,50,False,5.996,"LINESTRING (4.9192457 52.296591, 4.919172 52.2965614)",,,,,,
46068083,46065571,0,7052071,Hoofdenburgsingel,tertiary,,False,56.5,"LINESTRING (4.9161316 52.2966726, 4.9165832 52.2962461)",,,,,,
46068083,5555104952,0,7052123,Hoofdenburgsingel,tertiary,,False,6.832,"LINESTRING (4.9161316 52.2966726, 4.9160723 52.2967222)",,,,,,
46068235,2094100030,0,7052072,Machineweg,tertiary,50,False,23.221,"LINESTRING (4.9197582 52.2967425, 4.9194362 52.296673)",,,,,,
46069293,46071151,0,7052123,Hoofdenburgsingel,tertiary,,False,47.916,"LINESTRING (4.91574 52.297, 4.9153176 52.2973449)",,,,,,
46069293,5555104952,0,7052123,Hoofdenburgsingel,tertiary,,False,38.273,"LINESTRING (4.91574 52.297, 4.9160723 52.2967222)",,,,,,
46069617,46071627,0,7050388,Paasheuvelweg,unclassified,,False,51.864,"LINESTRING (4.9519755 52.2970458, 4.9516068 52.2974541)",,,,,,
46069617,46067219,0,7050388,Paasheuvelweg,unclassified,,False,66.789,"LINESTRING (4.9519755 52.2970458, 4.9524473 52.296519)",,,,,,
46070215,46071627,0,7050390,Paasheuvelweg,unclassified,,False,62.345,"LINESTRING (4.9508084 52.2971785, 4.9516068 52.2974541)",,,,,,
46070215,4883931546,0,7050390,Paasheuvelweg,unclassified,,False,6.182,"LINESTRING (4.9508084 52.2971785, 4.9507463 52.2971379)",,,,,,
46071151,46069293,0,7052123,Hoofdenburgsingel,tertiary,,False,47.916,"LINESTRING (4.9153176 52.2973449, 4.91574 52.297)",,,,,,
46071151,1889464469,0,7052124,Hoofdenburgsingel,tertiary,,False,21.849,"LINESTRING (4.9153176 52.2973449, 4.9151158 52.2974978)",,,,,,
46071627,46072514,0,7050356,Paalbergweg,unclassified,,False,45.848,"LINESTRING (4.9516068 52.2974541, 4.9521971 52.2976533)",,,,,,
46071627,46074865,0,7050388,Paasheuvelweg,unclassified,,False,91.434,"LINESTRING (4.9516068 52.2974541, 4.9509459 52.2981702)",,,,,,
46071627,46069617,0,7050388,Paasheuvelweg,unclassified,,False,51.864,"LINESTRING (4.9516068 52.2974541, 4.9519755 52.2970458)",,,,,,
46071627,46070215,0,7050390,Paasheuvelweg,unclassified,,False,62.345,"LINESTRING (4.9516068 52.2974541, 4.9508084 52.2971785)",,,,,,
46072514,46073832,0,7050356,Paalbergweg,unclassified,,False,52.154,"LINESTRING (4.9521971 52.2976533, 4.9528615 52.2978876)",,,,,,
46072514,46071627,0,7050356,Paalbergweg,unclassified,,False,45.848,"LINESTRING (4.9521971 52.2976533, 4.9516068 52.2974541)",,,,,,
46073832,1797590312,0,7050356,Paalbergweg,unclassified,,False,19.042,"LINESTRING (4.9528615 52.2978876, 4.9531068 52.2979702)",,,,,,
46073832,46072514,0,7050356,Paalbergweg,unclassified,,False,52.154,"LINESTRING (4.9528615 52.2978876, 4.9521971 52.2976533)",,,,,,
46073832,3146057742,0,7050372,Paasheuvelweg,residential,50,False,55.714,"LINESTRING (4.9528615 52.2978876, 4.9524645 52.2983259)",,,,,,
46074236,3146057513,0,7050356,Paalbergweg,unclassified,,False,66.421,"LINESTRING (4.9532741 52.2980296, 4.9541195 52.2983288)",,,,,,
46074236,1797590312,0,7050356,Paalbergweg,unclassified,,False,13.155,"LINESTRING (4.9532741 52.2980296, 4.9531068 52.2979702)",,,,,,
46074865,4883931531,0,7050388,Paasheuvelweg,unclassified,,False,94.402,"LINESTRING (4.9509459 52.2981702, 4.9502707 52.298912)",,,,,,
46074865,46071627,0,7050388,Paasheuvelweg,unclassified,,False,91.434,"LINESTRING (4.9509459 52.2981702, 4.9516068 52.2974541)",,,,,,
46074939,6470903044,0,7037265,G.J. Wiefferingdreef,tertiary,50,True,4.131,"LINESTRING (5.0428395 52.2981759, 5.042899 52.2981684)",,,,,,
46075142,6470903043,0,7037265,G.J. Wiefferingdreef,tertiary,50,True,5.608,"LINESTRING (5.0429716 52.2981663, 5.0430512 52.2981795)",,,,,,
46075552,4362146986,0,7038632,Mr.C. Kooimancentrum,tertiary,50,False,23.892,"LINESTRING (5.0413124 52.2983361, 5.0416563 52.2983801)",,,,,,
46075552,2891800618,0,37586928,Mr.C. Kooimancentrum,tertiary,50,True,3.528,"LINESTRING (5.0413124 52.2983361, 5.0412606 52.2983378)",,,,,,
46076045,4362146986,0,7038632,Mr.C. Kooimancentrum,tertiary,50,False,14.944,"LINESTRING (5.0418725 52.2984042, 5.0416563 52.2983801)",,,,,,
46076045,2891800627,0,285500763,Mr.C. Kooimancentrum,tertiary,50,True,4.307,"LINESTRING (5.0418725 52.2984042, 5.0419356 52.2984075)",,,,,,
46076075,6470903048,0,285500763,Mr.C. Kooimancentrum,tertiary,50,True,3.484,"LINESTRING (5.0422235 52.2983977, 5.0422716 52.2983869)",,,,,,
46076127,6470902818,0,7037379,G.J.Wiefferingdreef,tertiary,50,False,10.026,"LINESTRING (5.0442023 52.2984436, 5.0443411 52.298474)",,,,,,
46076127,2454686357,0,7037379,G.J.Wiefferingdreef,tertiary,50,False,72.789,"LINESTRING (5.0442023 52.2984436, 5.0431911 52.2982289)",,,,,,
46076896,2891800640,0,37586927,Mr.C. Kooimancentrum,tertiary,,True,5.263,"LINESTRING (5.0403034 52.2987416, 5.0403007 52.2986943)",,,,,,
46076896,46077803,0,37586929,Mr.C. Kooimancentrum,tertiary,50,False,6.938,"LINESTRING (5.0403034 52.2987416, 5.0402812 52.2988025)",,,,,,
46076965,6470902823,0,7037379,G.J.Wiefferingdreef,tertiary,50,False,11.955,"LINESTRING (5.045064 52.2986574, 5.0451963 52.2987282)",,,,,,
46076965,2891800636,0,7037379,G.J.Wiefferingdreef,tertiary,50,False,19.342,"LINESTRING (5.045064 52.2986574, 5.0448116 52.2985772)",,,,,,
46077502,46079341,0,7037379,G.J.Wiefferingdreef,tertiary,50,False,42.418,"LINESTRING (5.0453199 52.298829, 5.04563 52.29916)",,,,,,
46077502,6470902823,0,7037379,G.J.Wiefferingdreef,tertiary,50,False,14.01,"LINESTRING (5.0453199 52.298829, 5.0451963 52.2987282)",,,,,,
46077538,3146057513,0,7050356,Paalbergweg,unclassified,,False,105.755,"LINESTRING (4.9554676 52.298803, 4.9541195 52.2983288)",,,,,,
46077538,46078438,0,7050371,Paalbergweg,unclassified,,False,20.137,"LINESTRING (4.9554676 52.298803, 4.95532 52.29896)",,,,,,
46077538,538507727,0,7050393,Pietersbergweg,unclassified,,False,81.754,"LINESTRING (4.9554676 52.298803, 4.9565241 52.2991539)",,,,,,
46077803,46076896,0,37586929,Mr.C. Kooimancentrum,tertiary,50,False,6.938,"LINESTRING (5.0402812 52.2988025, 5.0403034 52.2987416)",,,,,,
46077803,46078355,0,689748227,G.J. Wiefferingdreef,tertiary,50,False,12.606,"LINESTRING (5.0402812 52.2988025, 5.0402468 52.2989139)",,,,,,
46078355,6470903059,0,689748227,G.J. Wiefferingdreef,tertiary,50,False,32.12,"LINESTRING (5.0402468 52.2989139, 5.040143 52.2991957)",,,,,,
46078355,46077803,0,689748227,G.J. Wiefferingdreef,tertiary,50,False,12.606,"LINESTRING (5.0402468 52.2989139, 5.0402812 52.2988025)",,,,,,
46078438,3146072221,0,7050371,Paalbergweg,unclassified,,False,40.211,"LINESTRING (4.95532 52.29896, 4.9550313 52.2992756)",,,,,,
46078438,46077538,0,7050371,Paalbergweg,unclassified,,False,20.137,"LINESTRING (4.95532 52.29896, 4.9554676 52.298803)",,,,,,
46078514,6796583316,0,7050388,Paasheuvelweg,unclassified,,False,4.693,"LINESTRING (4.9502352 52.2989586, 4.9502562 52.2989988)",,,,,,
46078514,4883931531,0,7050388,Paasheuvelweg,unclassified,,False,5.716,"LINESTRING (4.9502352 52.2989586, 4.9502707 52.298912)",,,,,,
46079341,46079846,0,7037379,G.J.Wiefferingdreef,tertiary,50,False,17.546,"LINESTRING (5.04563 52.29916, 5.0458325 52.2992578)",,,,,,
46079341,46077502,0,7037379,G.J.Wiefferingdreef,tertiary,50,False,42.418,"LINESTRING (5.04563 52.29916, 5.0453199 52.298829)",,,,,,
46079365,46079942,0,7361508,Amsteldijk Noord,tertiary,30,False,8.055,"LINESTRING (4.8980497 52.2992647, 4.8980352 52.2993366)",,,,,,
46079846,46080246,0,7037379,G.J.Wiefferingdreef,tertiary,50,False,17.193,"LINESTRING (5.0458325 52.2992578, 5.0460536 52.2993328)",,,,,,
46079846,46079341,0,7037379,G.J.Wiefferingdreef,tertiary,50,False,17.546,"LINESTRING (5.0458325 52.2992578, 5.04563 52.29916)",,,,,,
46079942,4318526400,0,7361508,Amsteldijk Noord,tertiary,30,False,10.729,"LINESTRING (4.8980352 52.2993366, 4.8980283 52.299433)",,,,,,
46079942,46079365,0,7361508,Amsteldijk Noord,tertiary,30,False,8.055,"LINESTRING (4.8980352 52.2993366, 4.8980497 52.2992647)",,,,,,
46080108,6470903060,0,689748226,G.J. Wiefferingdreef,tertiary,50,False,17.834,"LINESTRING (5.0400951 52.2993267, 5.0400464 52.2994843)",,,,,,
46080108,6470903059,0,689748226,G.J. Wiefferingdreef,tertiary,50,False,14.926,"LINESTRING (5.0400951 52.2993267, 5.040143 52.2991957)",,,,,,
46080246,46080579,0,7037379,G.J.Wiefferingdreef,tertiary,50,False,23.007,"LINESTRING (5.0460536 52.2993328, 5.0463659 52.2994124)",,,,,,
46080246,46079846,0,7037379,G.J.Wiefferingdreef,tertiary,50,False,17.193,"LINESTRING (5.0460536 52.2993328, 5.0458325 52.2992578)",,,,,,
46080579,46080961,0,7037379,G.J.Wiefferingdreef,tertiary,50,False,20.461,"LINESTRING (5.0463659 52.2994124, 5.04661 52.29952)",,,,,,
46080579,46080246,0,7037379,G.J.Wiefferingdreef,tertiary,50,False,23.007,"LINESTRING (5.0463659 52.2994124, 5.0460536 52.2993328)",,,,,,
46080617,3146072334,0,7050372,Paasheuvelweg,residential,50,False,20.862,"LINESTRING (4.9514557 52.299415, 4.9516079 52.2992521)",,,,,,
46080617,1652647064,0,7050388,Paasheuvelweg,unclassified,,False,89.862,"LINESTRING (4.9514557 52.299415, 4.9503019 52.299021)",,,,,,
46080617,46081563,0,418292739,Paasheuvelweg,unclassified,,False,31.54,"LINESTRING (4.9514557 52.299415, 4.9512428 52.299667)",,,,,,
46080961,2666995341,0,7037379,G.J.Wiefferingdreef,tertiary,50,False,14.344,"LINESTRING (5.04661 52.29952, 5.0467608 52.2996102)",,,,,,
46080961,46080579,0,7037379,G.J.Wiefferingdreef,tertiary,50,False,20.461,"LINESTRING (5.04661 52.29952, 5.0463659 52.2994124)",,,,,,
46081008,4318525987,0,7361508,Amsteldijk Noord,tertiary,30,False,13.649,"LINESTRING (4.89802 52.29955, 4.8980547 52.2996709)",,,,,,
46081008,4318526400,0,7361508,Amsteldijk Noord,tertiary,30,False,13.022,"LINESTRING (4.89802 52.29955, 4.8980283 52.299433)",,,,,,
46081563,46080617,0,418292739,Paasheuvelweg,unclassified,,False,31.54,"LINESTRING (4.9512428 52.299667, 4.9514557 52.299415)",,,,,,
46081563,1125265586,0,418292739,Paasheuvelweg,unclassified,,False,6.562,"LINESTRING (4.9512428 52.299667, 4.9512782 52.2997219)",,,,,,
46081951,6470903119,0,7037379,G.J.Wiefferingdreef,tertiary,50,False,22.403,"LINESTRING (5.0469125 52.2997867, 5.0470207 52.299977)",,,,,,
46081951,2666995341,0,7037379,G.J.Wiefferingdreef,tertiary,50,False,22.172,"LINESTRING (5.0469125 52.2997867, 5.0467608 52.2996102)",,,,,,
46082314,46082943,0,7038625,G.J. Wiefferingdreef,tertiary,50,False,10.779,"LINESTRING (5.0398942 52.2998904, 5.0398233 52.2999771)",,,,,,
46082314,6470903181,0,7038625,G.J. Wiefferingdreef,tertiary,50,False,9.114,"LINESTRING (5.0398942 52.2998904, 5.0399287 52.2998112)",,,,,,
46082425,4318525987,0,7361508,Amsteldijk Noord,tertiary,30,False,21.667,"LINESTRING (4.8980986 52.2998639, 4.8980547 52.2996709)",,,,,,
46082943,6470903178,0,7038625,G.J. Wiefferingdreef,tertiary,50,False,10.391,"LINESTRING (5.0398233 52.2999771, 5.0397353 52.3000535)",,,,,,
46082943,46082314,0,7038625,G.J. Wiefferingdreef,tertiary,50,False,10.779,"LINESTRING (5.0398233 52.2999771, 5.0398942 52.2998904)",,,,,,
46083240,2891800652,0,7037379,G.J.Wiefferingdreef,tertiary,50,False,16.064,"LINESTRING (5.0470568 52.3000492, 5.0471455 52.3001831)",,,,,,
46083240,6470903119,0,7037379,G.J.Wiefferingdreef,tertiary,50,False,8.395,"LINESTRING (5.0470568 52.3000492, 5.0470207 52.299977)",,,,,,
46083685,6470903177,0,7038625,G.J. Wiefferingdreef,tertiary,50,False,15.408,"LINESTRING (5.039646 52.3001138, 5.0394845 52.300211)",,,,,,
46083685,6470903178,0,7038625,G.J. Wiefferingdreef,tertiary,50,False,9.046,"LINESTRING (5.039646 52.3001138, 5.0397353 52.3000535)",,,,,,
46084336,46084541,0,7038625,G.J. Wiefferingdreef,tertiary,50,False,14.666,"LINESTRING (5.0393288 52.3002934, 5.0391437 52.3003611)",,,,,,
46084336,6470903177,0,7038625,G.J. Wiefferingdreef,tertiary,50,False,14.002,"LINESTRING (5.0393288 52.3002934, 5.0394845 52.300211)",,,,,,
46084541,6470902522,0,7038625,G.J. Wiefferingdreef,tertiary,50,False,10.661,"LINESTRING (5.0391437 52.3003611, 5.038999 52.300398)",,,,,,
46084541,46084336,0,7038625,G.J. Wiefferingdreef,tertiary,50,False,14.666,"LINESTRING (5.0391437 52.3003611, 5.0393288 52.3002934)",,,,,,
46084687,6470902584,0,7037379,G.J.Wiefferingdreef,tertiary,50,False,10.465,"LINESTRING (5.0473329 52.3003369, 5.0472334 52.3002651)",,,,,,
46085041,6470902523,0,7038625,G.J. Wiefferingdreef,tertiary,50,False,9.769,"LINESTRING (5.0388483 52.3004327, 5.0387174 52.3004689)",,,,,,
46085041,6470902522,0,7038625,G.J. Wiefferingdreef,tertiary,50,False,10.95,"LINESTRING (5.0388483 52.3004327, 5.038999 52.300398)",,,,,,
46085757,6796587471,0,7050371,Paalbergweg,unclassified,,False,4.09,"LINESTRING (4.9538111 52.3005624, 4.953751 52.300561)",,,,,,
46085757,6796587468,0,7050371,Paalbergweg,unclassified,,False,4.354,"LINESTRING (4.9538111 52.3005624, 4.9538678 52.3005442)",,,,,,
46085928,6470903288,0,7038625,G.J. Wiefferingdreef,tertiary,50,False,12.912,"LINESTRING (5.0383095 52.300622, 5.0381575 52.3006916)",,,,,,
46085928,5597119758,0,7038625,G.J. Wiefferingdreef,tertiary,50,False,22.898,"LINESTRING (5.0383095 52.300622, 5.0385949 52.3005127)",,,,,,
46086686,6470903176,0,7038625,G.J. Wiefferingdreef,tertiary,50,False,39.053,"LINESTRING (5.0379707 52.3007844, 5.0375479 52.3010221)",,,,,,
46086686,6470903288,0,7038625,G.J. Wiefferingdreef,tertiary,50,False,16.365,"LINESTRING (5.0379707 52.3007844, 5.0381575 52.3006916)",,,,,,
46088416,6470903175,0,7038625,G.J. Wiefferingdreef,tertiary,50,False,17.079,"LINESTRING (5.0371721 52.3012847, 5.0373307 52.3011656)",,,,,,
46091836,2890130529,0,230742549,Gooilandseweg,unclassified,30,False,21.044,"LINESTRING (5.0358546 52.3021074, 5.0361558 52.3021509)",,,,,,
46091924,2890130529,0,230742549,Gooilandseweg,unclassified,30,False,16.437,"LINESTRING (5.0363966 52.3021639, 5.0361558 52.3021509)",,,,,,
46097958,46098694,0,7038242,C.J.van Houtenlaan,secondary,50,True,22.695,"LINESTRING (5.0369539 52.3036236, 5.0370803 52.3038125)",,,,,,
46098694,46101383,0,7038242,C.J.van Houtenlaan,secondary,50,True,61.81,"LINESTRING (5.0370803 52.3038125, 5.0374159 52.3043291)",,,,,,
46100422,46101350,0,466914755,Mr. G. Groen van Prinstererlaan,tertiary,50,False,53.22,"LINESTRING (4.8686162 52.3040922, 4.8679008 52.3042864)",,,,,,
46101350,6297959200,0,466914755,Mr. G. Groen van Prinstererlaan,tertiary,50,False,45.842,"LINESTRING (4.8679008 52.3042864, 4.8672761 52.3044415)",,,,,,
46101350,46100422,0,466914755,Mr. G. Groen van Prinstererlaan,tertiary,50,False,53.22,"LINESTRING (4.8679008 52.3042864, 4.8686162 52.3040922)",,,,,,
46101383,46102046,0,7038242,C.J.van Houtenlaan,secondary,50,True,18.078,"LINESTRING (5.0374159 52.3043291, 5.0375021 52.3044829)",,,,,,
46102046,1844305486,0,7038197,C.J.van Houtenlaan,tertiary,50,False,12.297,"LINESTRING (5.0375021 52.3044829, 5.0376817 52.3044959)",,,,,,
46102046,3291430925,0,466702548,Prinses Irenelaan,secondary,50,True,10.564,"LINESTRING (5.0375021 52.3044829, 5.0374796 52.3045769)",,,,,,
46102140,6297959201,0,466914755,Mr. G. Groen van Prinstererlaan,tertiary,50,False,16.728,"LINESTRING (4.8670817 52.3044897, 4.8668558 52.3045493)",,,,,,
46102140,6297959200,0,466914755,Mr. G. Groen van Prinstererlaan,tertiary,50,False,14.263,"LINESTRING (4.8670817 52.3044897, 4.8672761 52.3044415)",,,,,,
46102315,46103889,0,7038197,C.J.van Houtenlaan,tertiary,50,False,80.893,"LINESTRING (5.0379948 52.3046174, 5.0390145 52.3049922)",,,,,,
46102315,1844305486,0,7038197,C.J.van Houtenlaan,tertiary,50,False,25.213,"LINESTRING (5.0379948 52.3046174, 5.0376817 52.3044959)",,,,,,
46102541,46103918,0,466702548,Prinses Irenelaan,secondary,50,True,82.854,"LINESTRING (5.0373867 52.304682, 5.0366586 52.3052795)",,,,,,
46103889,46102315,0,7038197,C.J.van Houtenlaan,tertiary,50,False,80.893,"LINESTRING (5.0390145 52.3049922, 5.0379948 52.3046174)",,,,,,
46103918,6468200972,0,466702548,Prinses Irenelaan,secondary,50,True,41.724,"LINESTRING (5.0366586 52.3052795, 5.0363194 52.3055922)",,,,,,
46104149,46105074,0,466914755,Mr. G. Groen van Prinstererlaan,tertiary,50,False,57.871,"LINESTRING (4.864957 52.3050385, 4.8641762 52.3052457)",,,,,,
46104149,6297959202,0,466914755,Mr. G. Groen van Prinstererlaan,tertiary,50,False,21.304,"LINESTRING (4.864957 52.3050385, 4.8652471 52.3049661)",,,,,,
46105074,46105874,0,466914755,Mr. G. Groen van Prinstererlaan,tertiary,50,False,63.446,"LINESTRING (4.8641762 52.3052457, 4.8633137 52.3054635)",,,,,,
46105074,46104149,0,466914755,Mr. G. Groen van Prinstererlaan,tertiary,50,False,57.871,"LINESTRING (4.8641762 52.3052457, 4.864957 52.3050385)",,,,,,
46105874,5437956187,0,466914755,Mr. G. Groen van Prinstererlaan,tertiary,50,False,17.767,"LINESTRING (4.8633137 52.3054635, 4.8630747 52.3055281)",,,,,,
46105874,46105074,0,466914755,Mr. G. Groen van Prinstererlaan,tertiary,50,False,63.446,"LINESTRING (4.8633137 52.3054635, 4.8641762 52.3052457)",,,,,,
46106238,6468200973,0,7038214,Prinses Irenelaan,secondary,50,False,24.877,"LINESTRING (5.0362236 52.3056403, 5.0360677 52.3058427)",,,,,,
46107035,4083231960,0,7048785,Driemondweg,unclassified,80,False,6.991,"LINESTRING (5.0039369 52.305778, 5.0040033 52.305826)",,6.00,,,,
46107603,66950660,0,7048785,Driemondweg,unclassified,80,False,37.25,"LINESTRING (5.0040669 52.3059642, 5.0042017 52.3062889)",,6.00,,,,
46107603,4083231960,0,7048785,Driemondweg,unclassified,80,False,15.964,"LINESTRING (5.0040669 52.3059642, 5.0040033 52.305826)",,6.00,,,,
