u,v,key,osmid,lanes,name,highway,maxspeed,oneway,length,geometry,bridge,tunnel,service,access,width,ref,junction,area
286992747,286975492,0,"[33116984, 33116985, 26209379]",2,Pista ciclabile Tor di Valle,cycleway,,False,4997.878000000003,"LINESTRING (12.4462636 41.8266372, 12.4462762 41.8265979, 12.44617 41.8264758, 12.4460679 41.8263835, 12.4460153 41.826357, 12.4459313 41.8263538, 12.4458625 41.8263856, 12.4456189 41.8265552, 12.4453463 41.8266475, 12.4451699 41.8266447, 12.4449661 41.8266192, 12.444441 41.8264231, 12.444033 41.8263176, 12.4430625 41.8263073, 12.4425798 41.8261783, 12.4417299 41.8258932, 12.4401065 41.8253177, 12.439002 41.8249926, 12.4380378 41.8248581, 12.4371694 41.8248358, 12.4362824 41.8249052, 12.4353213 41.825101, 12.4344983 41.8253889, 12.4336797 41.8258045, 12.4332965 41.8260602, 12.4330396 41.8262575, 12.4327816 41.8264879, 12.4325237 41.8267653, 12.4315068 41.8280552, 12.4302173 41.8296091, 12.4290066 41.8309092, 12.4284505 41.8315028, 12.428026 41.8317768, 12.4273862 41.8319578, 12.4266679 41.8321327, 12.4263346 41.8321489, 12.425853 41.8321893, 12.425693 41.8321898, 12.4255071 41.8321611, 12.4252649 41.832102, 12.4249789 41.8320013, 12.424764 41.8319145, 12.4243715 41.831744, 12.4240358 41.8315592, 12.4236133 41.8312299, 12.4233018 41.8308902, 12.4230848 41.8305367, 12.4228595 41.8299828, 12.4228493 41.8298184, 12.4228624 41.8295769, 12.4228043 41.8291763, 12.4226966 41.8285568, 12.4226645 41.8279275, 12.4226702 41.8272383, 12.4226641 41.8271392, 12.4225432 41.826802, 12.4225227 41.8265684, 12.4225275 41.8252147, 12.4225156 41.8238506, 12.4225197 41.821954, 12.422513 41.8200528, 12.4225059 41.819043, 12.4224703 41.8184074, 12.4223977 41.817867, 12.4220758 41.8162362, 12.4219409 41.8157723, 12.4216817 41.8151615, 12.4214786 41.8146809, 12.4213668 41.8144171, 12.4212141 41.8138802, 12.4207822 41.8121579, 12.4203446 41.8104148, 12.4198866 41.8087536, 12.41976 41.8084562, 12.4196536 41.8083123, 12.4195215 41.808161, 12.4194281 41.8081289, 12.4193169 41.8081381, 12.4192994 41.8082158)",yes,,,,,,,
286992824,339558423,0,"[33052778, 33052779, 26209436]",2,Pista ciclabile Tor di Valle,cycleway,,False,1817.5780000000004,"LINESTRING (12.4447566 41.8276201, 12.4448758 41.8277406, 12.4451455 41.8279011, 12.4456397 41.8281908, 12.4473808 41.8291816, 12.4502469 41.8308091, 12.4515395 41.8315935, 12.4528264 41.832548, 12.4546732 41.83397, 12.4552755 41.834411, 12.4558453 41.8349158, 12.4562807 41.8353662, 12.4566057 41.8356761, 12.4568956 41.8359835, 12.457055 41.8361031, 12.4569124 41.8361864, 12.4569184 41.8362905, 12.4569874 41.8363882, 12.4577804 41.8371822, 12.458541 41.8379954, 12.4589065 41.8383781, 12.4590175 41.8385827, 12.4593395 41.8388661, 12.459512 41.8390236, 12.459617 41.8391335, 12.4596979 41.8391635)",,,,,,,,
286993430,2804378080,0,"[77073130, 275759323, 28325109, 477510070, 232132601, 93997050, 28325211, 381454430]",2,"['Via Pescaglia', 'Pista ciclabile Riva Pian Due Torri', 'Pista ciclabile de la Magliana', 'Pista ciclabile del Tevere']",cycleway,10,False,3843.62,"LINESTRING (12.4595596 41.8387372, 12.4595247 41.8387046, 12.4594603 41.8386591, 12.4594067 41.8386341, 12.4593713 41.8386451, 12.4592673 41.8386865, 12.459184 41.8387067, 12.4569998 41.8397752, 12.4568087 41.8398838, 12.456788 41.8399227, 12.4567971 41.8399606, 12.4568174 41.8400218, 12.4569246 41.8401257, 12.4574783 41.8407365, 12.4582585 41.8415736, 12.4588071 41.8421091, 12.4593854 41.8426548, 12.4600047 41.843212, 12.4614972 41.844259, 12.4618877 41.8445092, 12.4622085 41.8447147, 12.4627998 41.8450757, 12.4632594 41.8455267, 12.46331 41.8455764, 12.4644897 41.8465562, 12.4645531 41.8466322, 12.4646585 41.8467334, 12.4647763 41.8468376, 12.464819 41.8469201, 12.4649347 41.8471326, 12.465022 41.8473791, 12.4650386 41.8475507, 12.4650475 41.8477024, 12.4650655 41.8477684, 12.4651126 41.8478591, 12.4651359 41.8479405, 12.4651424 41.8480243, 12.4651404 41.8481419, 12.4651256 41.8482323, 12.4650885 41.8483809, 12.4650307 41.8485633, 12.4649485 41.8487365, 12.4648558 41.8488816, 12.4647031 41.8490613, 12.4640691 41.8497301, 12.4640504 41.8497513, 12.4640348 41.8497689, 12.4639986 41.8498049, 12.4639415 41.849881, 12.4637157 41.8500409, 12.46345 41.8501979, 12.4626686 41.8505974, 12.4623209 41.8507371, 12.4619855 41.8508532, 12.461947 41.8508666, 12.4618834 41.8508905, 12.4618088 41.8509185, 12.4617488 41.850941, 12.4615478 41.8510498, 12.4613011 41.8511944, 12.4610789 41.8513457, 12.4607118 41.8515778, 12.4602911 41.8518533, 12.4599985 41.852079, 12.4597361 41.8523194, 12.4595506 41.8525206, 12.4594076 41.8527154, 12.4593289 41.8528183, 12.4592982 41.8528583, 12.459279 41.8528834, 12.4591191 41.8530923, 12.4589645 41.853232, 12.4588622 41.8534868, 12.4587367 41.853765, 12.4587143 41.8538444, 12.4586797 41.8539666, 12.4586428 41.854148, 12.458613 41.8542834, 12.4585925 41.8544984, 12.4585936 41.8546732, 12.458605 41.8548834, 12.4586349 41.8551192, 12.4586871 41.8553898, 12.4588271 41.8558956, 12.4589296 41.856277, 12.4589488 41.8563485, 12.4590774 41.8567454, 12.459143 41.8569807, 12.4591793 41.8570759, 12.4592646 41.8573209, 12.4593821 41.857602, 12.4595878 41.8579427, 12.459823 41.8582889, 12.4600151 41.8585188, 12.4604014 41.8589051, 12.4606302 41.8590974, 12.4607903 41.8592104, 12.461042 41.8593658, 12.4613828 41.8596023, 12.4617036 41.8598441, 12.4620864 41.8601556, 12.4624388 41.8605183, 12.463025 41.8613073, 12.46316 41.8613331, 12.4633894 41.8612703, 12.4639556 41.8611073, 12.4644736 41.8609588, 12.4647993 41.8609094, 12.4651165 41.8608898, 12.466312 41.8609499, 12.4674824 41.8609867, 12.4691863 41.8610671, 12.4695089 41.861087, 12.4697915 41.8611381, 12.469889 41.8611161, 12.4699298 41.8610847, 12.4700847 41.8611121)",yes,,,,,,,
286995630,286996321,0,"[51244777, 183413932, 543752949]",2,Pista ciclabile del Tevere,cycleway,,False,914.17,"LINESTRING (12.4702255 41.9136382, 12.4702779 41.9137981, 12.4702054 41.9141874, 12.470152 41.9144063, 12.4701488 41.9144195, 12.4701499 41.9145142, 12.4701711 41.9145748, 12.470211 41.9146592, 12.4702208 41.9147245, 12.4701989 41.9149903, 12.4701171 41.9159758, 12.4701539 41.9163485, 12.4701825 41.9167425, 12.4702702 41.9174913, 12.4703175 41.9177699, 12.4703116 41.9181126, 12.4702827 41.9183201, 12.4702642 41.9185148, 12.4701726 41.9187797, 12.4700942 41.9189776, 12.4700363 41.9191562, 12.4699365 41.9193898, 12.469841 41.9196199, 12.4697399 41.9198345, 12.4697102 41.9198836, 12.4696398 41.9199999, 12.4695307 41.9201651, 12.4694442 41.9202782, 12.4693566 41.9203838, 12.4692128 41.9205343, 12.4690761 41.9206577, 12.4689257 41.9207994, 12.4686988 41.9209641, 12.4686402 41.9210087, 12.4685606 41.9210298, 12.4681947 41.9211265, 12.4680747 41.9211489, 12.4680139 41.9211263)",,,,,,,,
286995630,257668929,0,"[778187927, 778187928, 131189025, 131189026, 167467566, 84203825, 551466301, 429433035, 429433036, 118656845, 23946445, 23946447, 118656848, 23946446, 117092178, 23946454, 168612313, 275759325, 51244777, 543752953]",2,Pista ciclabile del Tevere,cycleway,10,False,7808.276999999996,"LINESTRING (12.4702255 41.9136382, 12.4705533 41.9125965, 12.4707315 41.9121238, 12.4708528 41.9118177, 12.4714063 41.9105324, 12.4717557 41.9098138, 12.471798 41.9097206, 12.4718183 41.909676, 12.4718975 41.909467, 12.471916 41.9093915, 12.4720904 41.9090808, 12.4733679 41.9074443, 12.4736412 41.9069685, 12.4737957 41.9064318, 12.4738426 41.9059047, 12.473784 41.9054755, 12.4737591 41.9053241, 12.4737012 41.9052233, 12.4736694 41.9051854, 12.4736127 41.9049806, 12.4735635 41.9048477, 12.4735049 41.90472, 12.473434 41.9045774, 12.4732383 41.9042865, 12.4730595 41.9040876, 12.4728384 41.9038875, 12.4723944 41.9036112, 12.4718593 41.9033522, 12.4716228 41.903259, 12.4710946 41.9030694, 12.4705393 41.9028682, 12.4703248 41.9027994, 12.4698358 41.9026931, 12.4693463 41.9026083, 12.4682668 41.9025051, 12.4668214 41.9024484, 12.466773 41.9024441, 12.4664993 41.9024197, 12.4663243 41.9024152, 12.4661717 41.9024165, 12.4660401 41.9024187, 12.465781 41.902392, 12.4656425 41.9023737, 12.4654767 41.9023355, 12.4652489 41.9022641, 12.464943 41.9021415, 12.4646566 41.9020023, 12.4640698 41.9015923, 12.4637524 41.9013518, 12.4634826 41.9011467, 12.4631991 41.9008374, 12.4630919 41.9006592, 12.4630187 41.9004872, 12.4629589 41.9003419, 12.4629293 41.9002336, 12.4629093 41.9001528, 12.4628828 41.8999719, 12.4628803 41.8998223, 12.46288 41.899639, 12.4628888 41.8993793, 12.4629483 41.8991508, 12.4630801 41.8988393, 12.4632636 41.8985338, 12.4638459 41.8977525, 12.4649305 41.8963655, 12.4651749 41.8961122, 12.4654313 41.8958913, 12.4657527 41.8956381, 12.4670397 41.8946174, 12.4696691 41.8925342, 12.4699724 41.8923102, 12.4706264 41.8918154, 12.4710192 41.8915383, 12.4714642 41.8912838, 12.4717593 41.8911192, 12.4722416 41.8909315, 12.472682 41.8908024, 12.4731342 41.8907014, 12.4738869 41.8905848, 12.474631 41.8905006, 12.4753182 41.8903267, 12.4756864 41.8902249, 12.4762236 41.8900725, 12.4764864 41.8899938, 12.4769368 41.8898386, 12.4775218 41.8896195, 12.4780629 41.8893787, 12.4782715 41.8892566, 12.4784295 41.889135, 12.4785542 41.8889886, 12.4786964 41.8888132, 12.4788639 41.8885608, 12.4789996 41.8882132, 12.4790337 41.8880806, 12.4790567 41.8878944, 12.4789893 41.8876242, 12.4788818 41.8873326, 12.4787127 41.8870421, 12.4785751 41.8868346, 12.4782436 41.8864521, 12.4780143 41.8862202, 12.4776788 41.8858766, 12.4774264 41.885648, 12.4770752 41.8853511, 12.4767086 41.8850633, 12.4765321 41.8849239, 12.4763745 41.8847728, 12.476158 41.884589, 12.4759162 41.8844142, 12.4755568 41.8841099, 12.4750651 41.883736, 12.474923 41.8836313, 12.4747395 41.8835001, 12.4746782 41.8834864, 12.4742788 41.8831628, 12.4739348 41.8829112, 12.473094 41.8823333, 12.4721102 41.8816445, 12.4713566 41.8811121, 12.4709541 41.880808, 12.4705895 41.8804852, 12.4703852 41.8802682, 12.4701635 41.8799946, 12.4698989 41.8796209, 12.4696786 41.8791594, 12.4695402 41.8788378, 12.4694443 41.8785085, 12.4693682 41.8781108, 12.4693311 41.8777435, 12.4693518 41.8773872, 12.469407 41.877007, 12.4694669 41.8767433, 12.4695892 41.8763598, 12.4696502 41.8761477, 12.4698466 41.8755863, 12.469991 41.8754015, 12.4701388 41.8750118, 12.4701984 41.8747573, 12.4701911 41.874684, 12.4702401 41.8745332, 12.4704814 41.8739578, 12.4707768 41.8732711, 12.4710062 41.8727669, 12.4712305 41.872351, 12.4713865 41.87204, 12.4715373 41.8716985, 12.471579 41.8715972, 12.4715972 41.8715084, 12.4719419 41.8707825, 12.4724342 41.8697723, 12.4726178 41.8693942, 12.4727185 41.8691884, 12.4729594 41.8687011, 12.4731084 41.868407, 12.473195 41.8682576, 12.4732549 41.8681616, 12.4733538 41.8680286, 12.4737297 41.8675506, 12.473953 41.8672954, 12.4740559 41.8671942, 12.4741739 41.8670816, 12.474323 41.8669508, 12.4744454 41.8668527, 12.4745623 41.8667314, 12.4746935 41.8665717, 12.4748193 41.8664295, 12.4751193 41.8661576, 12.4751378 41.8661378, 12.4751475 41.8661148, 12.4751476 41.8660906, 12.475138 41.8660676, 12.4751196 41.8660477, 12.4750703 41.8660223, 12.4750196 41.865999, 12.4749428 41.8659685, 12.4748941 41.8659382, 12.4748847 41.865912, 12.4748954 41.8658922, 12.4749353 41.8658458, 12.4749937 41.865776, 12.4751531 41.8655641, 12.4751976 41.8654892, 12.4752517 41.8653947, 12.4753561 41.8652144, 12.4754398 41.8649924, 12.4754813 41.8648426, 12.4755096 41.864716, 12.4755236 41.8645928, 12.4755299 41.8644498, 12.4755186 41.8642934, 12.4754926 41.8641543, 12.475479 41.8641036, 12.4754379 41.8639497, 12.4753762 41.8637626, 12.4753402 41.8636946, 12.475314 41.8636451, 12.4752453 41.8635164, 12.4752022 41.8634792, 12.4751488 41.8634464, 12.4751387 41.863405, 12.475134 41.863372, 12.4750502 41.8632437, 12.4749389 41.8630978, 12.4747836 41.8629406, 12.474569 41.8627497, 12.4742498 41.8625169, 12.4741021 41.862425, 12.4739974 41.862385, 12.4739642 41.8623468, 12.4738909 41.8622848, 12.4738335 41.8622548, 12.4737598 41.8622232, 12.4736883 41.8621977, 12.473658 41.8621746, 12.4736397 41.8621607, 12.4735985 41.862129, 12.473457 41.8620291, 12.473163 41.8618878, 12.4729868 41.8618042, 12.4727937 41.8617231, 12.4725437 41.8616277, 12.4722892 41.8615483, 12.4718912 41.8614451, 12.4716607 41.8613952, 12.4713972 41.861344, 12.4711428 41.861307, 12.4707838 41.8612493, 12.4705507 41.8612078, 12.4703619 41.8611838)",,yes,,,,,,
286995630,1177123260,0,"[51241572, 51240605, 51241574]",,,path,,False,127.03100000000002,"LINESTRING (12.4702255 41.9136382, 12.4700603 41.9141517, 12.469997 41.9144248, 12.4699653 41.9144813, 12.4698853 41.9145302, 12.4697461 41.9145497, 12.4696204 41.9145461)",,,,,,,,
286996279,660474980,0,"[51749770, 175301267]",2,,cycleway,,False,213.644,"LINESTRING (12.4584281 41.9277567, 12.4583508 41.9275289, 12.4583156 41.9274047, 12.4583057 41.9273131, 12.4583007 41.9271433, 12.4584451 41.9267229, 12.4584913 41.9265728, 12.4585048 41.9265288, 12.4585449 41.9263903, 12.4585593 41.9263348, 12.4585676 41.9263116, 12.4585831 41.926268, 12.4585968 41.9262296, 12.4586106 41.9261909, 12.458645 41.9260425, 12.458727 41.925887)",,,,,,,,
286996279,286996321,0,"[51244856, 454016121, 175301268]",2,Pista ciclabile Lungotevere,cycleway,,False,1265.6649999999995,"LINESTRING (12.4584281 41.9277567, 12.4584336 41.9273996, 12.4584639 41.9271433, 12.4586059 41.9267297, 12.4587277 41.9264043, 12.4588355 41.926116, 12.4588721 41.9260264, 12.4588861 41.9259687, 12.4589011 41.9258842, 12.4588934 41.925748, 12.4587791 41.9241646, 12.4588397 41.9241634, 12.4594732 41.9241447, 12.4596297 41.9241565, 12.4597311 41.9241584, 12.4598223 41.9241538, 12.4598993 41.9241225, 12.4600355 41.9240337, 12.4603058 41.9238445, 12.461164 41.923253, 12.4615824 41.9229646, 12.4619642 41.9227309, 12.4621429 41.9226195, 12.462431 41.9224578, 12.4626052 41.9223746, 12.4628004 41.9222946, 12.4629811 41.9222221, 12.463178 41.9221538, 12.463407 41.9220854, 12.4636268 41.9220211, 12.4639219 41.9219652, 12.4640469 41.9219423, 12.4641422 41.9219248, 12.4645966 41.9218436, 12.4650617 41.9217598, 12.4657812 41.9216374, 12.4662605 41.9215559, 12.4670292 41.9214092, 12.4674981 41.9213082, 12.4676038 41.9212752, 12.467801 41.921211, 12.4680139 41.9211263)",,,,,,,,
286996279,1089231300,0,"[543752936, 454016130, 454016124, 175301269]",2,Pista ciclabile Lungotevere,cycleway,,False,1248.113,"LINESTRING (12.4584281 41.9277567, 12.4584817 41.9281538, 12.4585455 41.9285337, 12.4589534 41.9296227, 12.459169 41.930182, 12.4593704 41.930707, 12.4594347 41.9308344, 12.4595274 41.9309746, 12.4597709 41.9313175, 12.4599871 41.9316404, 12.4600388 41.9317219, 12.4600906 41.9318007, 12.4603645 41.9321458, 12.4605201 41.9323083, 12.460685 41.9324632, 12.4610973 41.9328402, 12.4615135 41.9331919, 12.4618752 41.9334951, 12.4622295 41.9338063, 12.4624298 41.9339741, 12.4626327 41.9341349, 12.4630021 41.934394, 12.4633588 41.9346183, 12.4637537 41.9348794, 12.4645532 41.9353984, 12.4654965 41.9360131, 12.4657753 41.936195, 12.4661252 41.936423, 12.4662192 41.9364656, 12.4663052 41.9364897, 12.4664057 41.9364982, 12.466576 41.9365051, 12.4667635 41.9365204)",,,,,,,,
286996321,653888118,0,51237964,2,,cycleway,,False,315.838,"LINESTRING (12.4680139 41.9211263, 12.468278 41.9209999, 12.4684411 41.92091, 12.4685783 41.9208183, 12.4687878 41.920662, 12.4689464 41.9205307, 12.4690453 41.9204305, 12.4691363 41.9203288, 12.4692715 41.9201658, 12.4693568 41.9200435, 12.4694827 41.9198238, 12.4696087 41.9195398, 12.4696959 41.9193417, 12.469755 41.9191781, 12.4697861 41.9191033, 12.4698979 41.918762)",,,,,,,,
286996321,286996279,0,"[51244856, 454016121, 175301268]",2,Pista ciclabile Lungotevere,cycleway,,False,1265.665,"LINESTRING (12.4680139 41.9211263, 12.467801 41.921211, 12.4676038 41.9212752, 12.4674981 41.9213082, 12.4670292 41.9214092, 12.4662605 41.9215559, 12.4657812 41.9216374, 12.4650617 41.9217598, 12.4645966 41.9218436, 12.4641422 41.9219248, 12.4640469 41.9219423, 12.4639219 41.9219652, 12.4636268 41.9220211, 12.463407 41.9220854, 12.463178 41.9221538, 12.4629811 41.9222221, 12.4628004 41.9222946, 12.4626052 41.9223746, 12.462431 41.9224578, 12.4621429 41.9226195, 12.4619642 41.9227309, 12.4615824 41.9229646, 12.461164 41.923253, 12.4603058 41.9238445, 12.4600355 41.9240337, 12.4598993 41.9241225, 12.4598223 41.9241538, 12.4597311 41.9241584, 12.4596297 41.9241565, 12.4594732 41.9241447, 12.4588397 41.9241634, 12.4587791 41.9241646, 12.4588934 41.925748, 12.4589011 41.9258842, 12.4588861 41.9259687, 12.4588721 41.9260264, 12.4588355 41.926116, 12.4587277 41.9264043, 12.4586059 41.9267297, 12.4584639 41.9271433, 12.4584336 41.9273996, 12.4584281 41.9277567)",,,,,,,,
286996321,286995630,0,"[51244777, 183413932, 543752949]",2,Pista ciclabile del Tevere,cycleway,,False,914.17,"LINESTRING (12.4680139 41.9211263, 12.4680747 41.9211489, 12.4681947 41.9211265, 12.4685606 41.9210298, 12.4686402 41.9210087, 12.4686988 41.9209641, 12.4689257 41.9207994, 12.4690761 41.9206577, 12.4692128 41.9205343, 12.4693566 41.9203838, 12.4694442 41.9202782, 12.4695307 41.9201651, 12.4696398 41.9199999, 12.4697102 41.9198836, 12.4697399 41.9198345, 12.469841 41.9196199, 12.4699365 41.9193898, 12.4700363 41.9191562, 12.4700942 41.9189776, 12.4701726 41.9187797, 12.4702642 41.9185148, 12.4702827 41.9183201, 12.4703116 41.9181126, 12.4703175 41.9177699, 12.4702702 41.9174913, 12.4701825 41.9167425, 12.4701539 41.9163485, 12.4701171 41.9159758, 12.4701989 41.9149903, 12.4702208 41.9147245, 12.470211 41.9146592, 12.4701711 41.9145748, 12.4701499 41.9145142, 12.4701488 41.9144195, 12.470152 41.9144063, 12.4702054 41.9141874, 12.4702779 41.9137981, 12.4702255 41.9136382)",,,,,,,,
286997482,1132215378,0,"[37412833, 37412834, 55892524, 285590701]",,Percorso Ciclopedonale Adele Bei,cycleway,,False,2034.6190000000004,"LINESTRING (12.4967871 41.9435358, 12.4967867 41.9436292, 12.4968306 41.9436771, 12.4970346 41.943806, 12.4973365 41.9438849, 12.4976761 41.9440034, 12.4980358 41.9441786, 12.4982464 41.9443075, 12.4984171 41.9444481, 12.4986663 41.9446964, 12.4989264 41.9450449, 12.4991209 41.9454095, 12.49919 41.9456023, 12.4992273 41.9457786, 12.4992675 41.9460367, 12.4992813 41.9462246, 12.4992651 41.9463815, 12.499232 41.9466032, 12.499165 41.9468197, 12.4990207 41.9471256, 12.4988154 41.9474881, 12.4984651 41.9478644, 12.4982309 41.9480854, 12.4979765 41.9482841, 12.4975077 41.9486194, 12.4970372 41.9488998, 12.494934 41.949931, 12.4941552 41.9503056, 12.4927153 41.9509975, 12.4912985 41.9517157, 12.4905219 41.9521835, 12.4898222 41.9527093, 12.4894287 41.952939, 12.489068 41.9530821, 12.4885951 41.9531955, 12.4883148 41.953236, 12.4880549 41.9532643, 12.4878999 41.9532892, 12.4878007 41.953334, 12.4876535 41.953503, 12.4875197 41.9537025, 12.4874836 41.9537989, 12.4874306 41.9542861, 12.4874253 41.9544486, 12.4874741 41.954478, 12.4876678 41.9545817, 12.4877694 41.9546685, 12.4878657 41.9547895, 12.4879124 41.9549214, 12.487945 41.955094, 12.4877452 41.9561598, 12.4877327 41.956265, 12.487781 41.9563834)",yes,,,,,,,
286997565,618015373,0,"[454016113, 97811220]",,Percorso Ciclopedonale Madre Teresa Regard,cycleway,,False,5245.721,"LINESTRING (12.4980056 41.986717, 12.4982207 41.9865759, 12.4986991 41.9862622, 12.4991372 41.9859554, 12.4998206 41.9854193, 12.5018018 41.9838202, 12.5026301 41.9831488, 12.5030098 41.9828492, 12.5033749 41.9825332, 12.5036405 41.9822716, 12.5038727 41.9819973, 12.5040535 41.9817072, 12.5041802 41.9814084, 12.50427 41.9811229, 12.5043218 41.9807956, 12.5043033 41.9804619, 12.5042466 41.980036, 12.5040958 41.9795982, 12.5039369 41.9792166, 12.5036838 41.9787688, 12.5033608 41.9783178, 12.5029565 41.977867, 12.5027579 41.9776494, 12.5023759 41.9772878, 12.5009029 41.9758974, 12.4994095 41.9744745, 12.4984028 41.9735933, 12.4977787 41.9731025, 12.4968532 41.9724239, 12.4959231 41.9718059, 12.4943681 41.9707543, 12.4941973 41.9706203, 12.4938133 41.9702373, 12.4936312 41.9699845, 12.4934831 41.9697149, 12.4934037 41.9694891, 12.4933327 41.9691844, 12.493298 41.9688411, 12.4933155 41.968476, 12.4933909 41.9681408, 12.4935302 41.9678196, 12.4937978 41.9674048, 12.4941246 41.9670434, 12.4943905 41.9668235, 12.4946716 41.9666509, 12.49498 41.9664757, 12.4952735 41.966343, 12.4957233 41.9661923, 12.4962509 41.9660893, 12.4989546 41.9656042, 12.5002585 41.9653277, 12.5004868 41.965264, 12.5009472 41.9650677, 12.5012777 41.9648619, 12.5015706 41.9646139, 12.5017015 41.9644295, 12.5018303 41.9642334, 12.5019226 41.9638959, 12.501943 41.9636139, 12.5019067 41.9633054, 12.5017639 41.962837, 12.5015622 41.9624238, 12.5013291 41.962218, 12.5011071 41.9620514, 12.5010027 41.9619044, 12.5006974 41.9613905, 12.5004694 41.9611672, 12.5000641 41.9609457, 12.4996958 41.9607599, 12.499334 41.9606531, 12.4987914 41.9605431, 12.4982094 41.9604865, 12.4978365 41.9604863, 12.4975072 41.9604911, 12.4930315 41.9609028, 12.4923489 41.9609592, 12.4917329 41.9609876, 12.491132 41.9609736, 12.4906193 41.9609205, 12.4901611 41.9608303, 12.4897516 41.9606939, 12.4893158 41.9604945, 12.4890726 41.9603423, 12.4888414 41.9601507, 12.4886957 41.9600087, 12.4885221 41.959807, 12.4883567 41.9595619, 12.4882097 41.9593152, 12.4880991 41.9590496, 12.487891 41.958271, 12.4877708 41.95762, 12.487726 41.9569695, 12.4877728 41.9567876, 12.4877342 41.9567092)",,,,,,,,
294113515,1989728418,0,"[30711168, 289879624, 289879631, 188344472, 188344475]",2,,"['cycleway', 'path']",,False,559.5139999999999,"LINESTRING (12.4809104 41.8401987, 12.4810082 41.8400847, 12.4811048 41.8399382, 12.4812736 41.8396636, 12.4813293 41.8396094, 12.4814282 41.8395877, 12.4815682 41.839582, 12.4817939 41.83958, 12.4820329 41.839579, 12.4822684 41.8395703, 12.4824704 41.8395584, 12.4825943 41.8395343, 12.4827503 41.8394774, 12.4828789 41.8393884, 12.482963 41.8392911, 12.4830071 41.839181, 12.4830052 41.839056, 12.4829593 41.8389155, 12.4828801 41.8388044, 12.4827694 41.8387114, 12.4826233 41.8386187, 12.4824036 41.8384935, 12.4823063 41.8384349, 12.4821925 41.8383589, 12.482136 41.8383028, 12.4821292 41.8382722, 12.4821411 41.8382493, 12.482297 41.8381383, 12.4821151 41.8381634, 12.482001 41.8381759, 12.4818607 41.8381829, 12.4816659 41.8381871, 12.4816558 41.8381351, 12.4816493 41.8380784, 12.4817137 41.8378423, 12.4815156 41.8377656, 12.4814146 41.8377294, 12.4813547 41.8377168, 12.481278 41.8377196, 12.4811807 41.8377349, 12.4811022 41.8376862, 12.4810311 41.8376179, 12.4810031 41.8375398, 12.481005 41.8374743)",,yes,,,,,,
