u,v,key,osmid,oneway,lanes,name,highway,maxspeed,length,geometry,bridge,service,width,access,tunnel,ref,junction,area
309879570,309879571,0,51240605,False,,,path,,8.566,"LINESTRING (12.4698853 41.9145302, 12.4699653 41.9144813)",,,,,,,,
309879570,2042215795,0,51240605,False,,,path,,11.72,"LINESTRING (12.4698853 41.9145302, 12.4697461 41.9145497)",,,,,,,,
309879571,309879572,0,51240605,False,,,path,,6.808,"LINESTRING (12.4699653 41.9144813, 12.469997 41.9144248)",,,,,,,,
309879571,309879570,0,51240605,False,,,path,,8.566,"LINESTRING (12.4699653 41.9144813, 12.4698853 41.9145302)",,,,,,,,
309879572,309879571,0,51240605,False,,,path,,6.808,"LINESTRING (12.469997 41.9144248, 12.4699653 41.9144813)",,,,,,,,
309879572,653910156,0,51241572,False,,,path,,30.816,"LINESTRING (12.469997 41.9144248, 12.4700603 41.9141517)",,,,,,,,
314461987,2200329803,0,28135426,False,,,path,,25.376,"LINESTRING (12.6303689 41.8749562, 12.6305438 41.8747688)",,,,,,,,
327865965,2200329829,0,209876800,False,,,path,,12.799,"LINESTRING (12.629959 41.875389, 12.6298485 41.8754695)",,,,,,,,
328091404,2934149442,0,188344472,False,,,path,,6.328,"LINESTRING (12.4816558 41.8381351, 12.4816493 41.8380784)",,,,,,,,
328091404,294113525,0,188344472,False,,,path,,5.842,"LINESTRING (12.4816558 41.8381351, 12.4816659 41.8381871)",,,,,,,,
330474897,2142452410,0,30019158,False,,,path,,147.237,"LINESTRING (12.5273208 41.8774568, 12.5287453 41.8782495)",,,,,,,,
330474897,801182872,0,30019158,False,,,path,,109.2,"LINESTRING (12.5273208 41.8774568, 12.526265 41.8768682)",,,,,,,,
347499893,615221670,0,31465385,False,,,path,,9.855,"LINESTRING (12.2725502 41.7310069, 12.2724802 41.7309353)",,,,,,,,
351446429,1402613137,0,31465385,False,,,path,,7.123,"LINESTRING (12.2706414 41.7315185, 12.2705626 41.7315439)",,,,,,,,
351446429,2399668176,0,31465385,False,,,path,,17.518,"LINESTRING (12.2706414 41.7315185, 12.2708357 41.7314569)",,,,,,,,
351446441,615221666,0,31465385,False,,,path,,101.454,"LINESTRING (12.2684196 41.7322354, 12.2672944 41.7325923)",,,,,,,,
351446441,2399668180,0,31465385,False,,,path,,19.547,"LINESTRING (12.2684196 41.7322354, 12.2686358 41.7321656)",,,,,,,,
370222430,252996208,0,195834912,False,,,path,,28.651,"LINESTRING (12.5030501 41.8397249, 12.5033885 41.8396717)",,,,,,,,
370222430,252996207,0,195834912,False,,,path,,26.112,"LINESTRING (12.5030501 41.8397249, 12.5027372 41.8397532)",,,,,,,,
370222453,252996206,0,23365984,False,,,path,,17.564,"LINESTRING (12.5023906 41.8396224, 12.502549 41.8397274)",,,2,,,,,
370222453,252996205,0,23365984,False,,,path,,8.986,"LINESTRING (12.5023906 41.8396224, 12.5023225 41.8395595)",,,2,,,,,
370222453,370222455,0,32867597,False,,,path,,5.007,"LINESTRING (12.5023906 41.8396224, 12.5024283 41.8395872)",,,,,,,,
370222454,370222796,0,23365984,False,,,path,,10.218,"LINESTRING (12.5023077 41.8392051, 12.5023021 41.8392969)",,,2,,,,,
370222454,370222538,0,23365984,False,,,path,,17.093,"LINESTRING (12.5023077 41.8392051, 12.5023247 41.8390519)",,,2,,,,,
370222455,370222456,0,32867597,False,,,path,,3.239,"LINESTRING (12.5024283 41.8395872, 12.5024364 41.8395587)",,,,,,,,
370222455,370222453,0,32867597,False,,,path,,5.007,"LINESTRING (12.5024283 41.8395872, 12.5023906 41.8396224)",,,,,,,,
370222456,370222457,0,32867597,False,,,path,,8.002,"LINESTRING (12.5024364 41.8395587, 12.5024404 41.8394868)",,,,,,,,
370222456,370222455,0,32867597,False,,,path,,3.239,"LINESTRING (12.5024364 41.8395587, 12.5024283 41.8395872)",,,,,,,,
370222457,370222458,0,32867597,False,,,path,,9.12,"LINESTRING (12.5024404 41.8394868, 12.5024585 41.8394059)",,,,,,,,
370222457,370222456,0,32867597,False,,,path,,8.002,"LINESTRING (12.5024404 41.8394868, 12.5024364 41.8395587)",,,,,,,,
370222458,370222462,0,32867597,False,,,path,,9.383,"LINESTRING (12.5024585 41.8394059, 12.5024706 41.839322)",,,,,,,,
370222458,370222457,0,32867597,False,,,path,,9.12,"LINESTRING (12.5024585 41.8394059, 12.5024404 41.8394868)",,,,,,,,
370222462,370222465,0,32867597,False,,,path,,7.175,"LINESTRING (12.5024706 41.839322, 12.5025028 41.8392621)",,,,,,,,
370222462,370222458,0,32867597,False,,,path,,9.383,"LINESTRING (12.5024706 41.839322, 12.5024585 41.8394059)",,,,,,,,
370222465,370222474,0,32867597,False,,,path,,9.496,"LINESTRING (12.5025028 41.8392621, 12.5025028 41.8391767)",,,,,,,,
370222465,370222462,0,32867597,False,,,path,,7.175,"LINESTRING (12.5025028 41.8392621, 12.5024706 41.839322)",,,,,,,,
370222474,370222478,0,32867597,False,,,path,,8.086,"LINESTRING (12.5025028 41.8391767, 12.5025206 41.8391052)",,,,,,,,
370222474,370222465,0,32867597,False,,,path,,9.496,"LINESTRING (12.5025028 41.8391767, 12.5025028 41.8392621)",,,,,,,,
370222478,370222480,0,32867597,False,,,path,,12.142,"LINESTRING (12.5025206 41.8391052, 12.5025431 41.8389973)",,,,,,,,
370222478,370222474,0,32867597,False,,,path,,8.086,"LINESTRING (12.5025206 41.8391052, 12.5025028 41.8391767)",,,,,,,,
370222480,370222482,0,32867597,False,,,path,,7.63,"LINESTRING (12.5025431 41.8389973, 12.5025817 41.838935)",,,,,,,,
370222480,370222478,0,32867597,False,,,path,,12.142,"LINESTRING (12.5025431 41.8389973, 12.5025206 41.8391052)",,,,,,,,
370222482,370222483,0,32867597,False,,,path,,24.537,"LINESTRING (12.5025817 41.838935, 12.5026472 41.8387198)",,,,,,,,
370222482,370222480,0,32867597,False,,,path,,7.63,"LINESTRING (12.5025817 41.838935, 12.5025431 41.8389973)",,,,,,,,
370222483,370222486,0,32867597,False,,,path,,5.34,"LINESTRING (12.5026472 41.8387198, 12.5026492 41.8386718)",,,,,,,,
370222483,370222482,0,32867597,False,,,path,,24.537,"LINESTRING (12.5026472 41.8387198, 12.5025817 41.838935)",,,,,,,,
370222486,370222487,0,32867597,False,,,path,,8.365,"LINESTRING (12.5026492 41.8386718, 12.5026713 41.8385984)",,,,,,,,
370222486,370222483,0,32867597,False,,,path,,5.34,"LINESTRING (12.5026492 41.8386718, 12.5026472 41.8387198)",,,,,,,,
370222487,370222488,0,32867597,False,,,path,,12.452,"LINESTRING (12.5026713 41.8385984, 12.5026392 41.838489)",,,,,,,,
370222487,370222486,0,32867597,False,,,path,,8.365,"LINESTRING (12.5026713 41.8385984, 12.5026492 41.8386718)",,,,,,,,
370222488,370222489,0,32867597,False,,,path,,7.231,"LINESTRING (12.5026392 41.838489, 12.5026271 41.8384246)",,,,,,,,
370222488,370222487,0,32867597,False,,,path,,12.452,"LINESTRING (12.5026392 41.838489, 12.5026713 41.8385984)",,,,,,,,
370222489,370222490,0,32867597,False,,,path,,12.0,"LINESTRING (12.5026271 41.8384246, 12.5026594 41.8383194)",,,,,,,,
370222489,370222488,0,32867597,False,,,path,,7.231,"LINESTRING (12.5026271 41.8384246, 12.5026392 41.838489)",,,,,,,,
370222490,370222491,0,32867597,False,,,path,,8.032,"LINESTRING (12.5026594 41.8383194, 12.5027221 41.8382643)",,,,,,,,
370222490,370222489,0,32867597,False,,,path,,12.0,"LINESTRING (12.5026594 41.8383194, 12.5026271 41.8384246)",,,,,,,,
370222491,370222492,0,32867597,False,,,path,,12.568,"LINESTRING (12.5027221 41.8382643, 12.5028476 41.8382008)",,,,,,,,
370222491,370222490,0,32867597,False,,,path,,8.032,"LINESTRING (12.5027221 41.8382643, 12.5026594 41.8383194)",,,,,,,,
370222492,370222493,0,32867597,False,,,path,,15.643,"LINESTRING (12.5028476 41.8382008, 12.5030117 41.8381312)",,,,,,,,
370222492,370222491,0,32867597,False,,,path,,12.568,"LINESTRING (12.5028476 41.8382008, 12.5027221 41.8382643)",,,,,,,,
370222493,370222494,0,32867597,False,,,path,,6.145,"LINESTRING (12.5030117 41.8381312, 12.5030841 41.8381192)",,,,,,,,
370222493,370222492,0,32867597,False,,,path,,15.643,"LINESTRING (12.5030117 41.8381312, 12.5028476 41.8382008)",,,,,,,,
370222494,370222495,0,32867597,False,,,path,,8.106,"LINESTRING (12.5030841 41.8381192, 12.5031726 41.8380881)",,,,,,,,
370222494,370222493,0,32867597,False,,,path,,6.145,"LINESTRING (12.5030841 41.8381192, 12.5030117 41.8381312)",,,,,,,,
370222495,370222496,0,32867597,False,,,path,,6.035,"LINESTRING (12.5031726 41.8380881, 12.503245 41.8380821)",,,,,,,,
370222495,370222494,0,32867597,False,,,path,,8.106,"LINESTRING (12.5031726 41.8380881, 12.5030841 41.8381192)",,,,,,,,
370222496,370222497,0,32867597,False,,,path,,8.004,"LINESTRING (12.503245 41.8380821, 12.5033415 41.8380857)",,,,,,,,
370222496,370222495,0,32867597,False,,,path,,6.035,"LINESTRING (12.503245 41.8380821, 12.5031726 41.8380881)",,,,,,,,
370222497,370222499,0,32867597,False,,,path,,7.814,"LINESTRING (12.5033415 41.8380857, 12.5034357 41.8380822)",,,,,,,,
370222497,370222496,0,32867597,False,,,path,,8.004,"LINESTRING (12.5033415 41.8380857, 12.503245 41.8380821)",,,,,,,,
370222499,370222500,0,32867597,False,,,path,,9.453,"LINESTRING (12.5034357 41.8380822, 12.5035419 41.8380511)",,,,,,,,
370222499,370222497,0,32867597,False,,,path,,7.814,"LINESTRING (12.5034357 41.8380822, 12.5033415 41.8380857)",,,,,,,,
370222500,370222501,0,32867597,False,,,path,,9.828,"LINESTRING (12.5035419 41.8380511, 12.5036577 41.8380319)",,,,,,,,
370222500,370222499,0,32867597,False,,,path,,9.453,"LINESTRING (12.5035419 41.8380511, 12.5034357 41.8380822)",,,,,,,,
370222501,370222502,0,32867597,False,,,path,,8.136,"LINESTRING (12.5036577 41.8380319, 12.5037559 41.8380307)",,,,,,,,
370222501,370222500,0,32867597,False,,,path,,9.828,"LINESTRING (12.5036577 41.8380319, 12.5035419 41.8380511)",,,,,,,,
370222502,370222503,0,32867597,False,,,path,,8.598,"LINESTRING (12.5037559 41.8380307, 12.5038572 41.8380139)",,,,,,,,
370222502,370222501,0,32867597,False,,,path,,8.136,"LINESTRING (12.5037559 41.8380307, 12.5036577 41.8380319)",,,,,,,,
370222503,370222504,0,32867597,False,,,path,,8.665,"LINESTRING (12.5038572 41.8380139, 12.5039618 41.8380139)",,,,,,,,
370222503,370222502,0,32867597,False,,,path,,8.598,"LINESTRING (12.5038572 41.8380139, 12.5037559 41.8380307)",,,,,,,,
370222504,370222505,0,32867597,False,,,path,,11.696,"LINESTRING (12.5039618 41.8380139, 12.5041 41.8379924)",,,,,,,,
370222504,370222503,0,32867597,False,,,path,,8.665,"LINESTRING (12.5039618 41.8380139, 12.5038572 41.8380139)",,,,,,,,
370222505,370222506,0,32867597,False,,,path,,11.6,"LINESTRING (12.5041 41.8379924, 12.5042347 41.8379639)",,,,,,,,
370222505,370222504,0,32867597,False,,,path,,11.696,"LINESTRING (12.5041 41.8379924, 12.5039618 41.8380139)",,,,,,,,
370222506,370222507,0,32867597,False,,,path,,13.864,"LINESTRING (12.5042347 41.8379639, 12.5043856 41.83791)",,,,,,,,
370222506,370222505,0,32867597,False,,,path,,11.6,"LINESTRING (12.5042347 41.8379639, 12.5041 41.8379924)",,,,,,,,
370222507,370222508,0,32867597,False,,,path,,22.251,"LINESTRING (12.5043856 41.83791, 12.5046345 41.8378348)",,,,,,,,
370222507,370222506,0,32867597,False,,,path,,13.864,"LINESTRING (12.5043856 41.83791, 12.5042347 41.8379639)",,,,,,,,
370222508,370222509,0,32867597,False,,,path,,12.437,"LINESTRING (12.5046345 41.8378348, 12.5047773 41.8378003)",,,,,,,,
370222508,370222507,0,32867597,False,,,path,,22.251,"LINESTRING (12.5046345 41.8378348, 12.5043856 41.83791)",,,,,,,,
370222509,370222510,0,32867597,False,,,path,,7.873,"LINESTRING (12.5047773 41.8378003, 12.5048718 41.8377928)",,,,,,,,
370222509,370222508,0,32867597,False,,,path,,12.437,"LINESTRING (12.5047773 41.8378003, 12.5046345 41.8378348)",,,,,,,,
370222510,370222511,0,32867597,False,,,path,,10.915,"LINESTRING (12.5048718 41.8377928, 12.5050005 41.8378138)",,,,,,,,
370222510,370222509,0,32867597,False,,,path,,7.873,"LINESTRING (12.5048718 41.8377928, 12.5047773 41.8378003)",,,,,,,,
370222511,370222512,0,32867597,False,,,path,,9.347,"LINESTRING (12.5050005 41.8378138, 12.5051132 41.8378178)",,,,,,,,
370222511,370222510,0,32867597,False,,,path,,10.915,"LINESTRING (12.5050005 41.8378138, 12.5048718 41.8377928)",,,,,,,,
370222512,370222513,0,32867597,False,,,path,,9.095,"LINESTRING (12.5051132 41.8378178, 12.5052218 41.8378058)",,,,,,,,
370222512,370222511,0,32867597,False,,,path,,9.347,"LINESTRING (12.5051132 41.8378178, 12.5050005 41.8378138)",,,,,,,,
370222513,370222514,0,32867597,False,,,path,,9.022,"LINESTRING (12.5052218 41.8378058, 12.5053304 41.8377998)",,,,,,,,
370222513,370222512,0,32867597,False,,,path,,9.095,"LINESTRING (12.5052218 41.8378058, 12.5051132 41.8378178)",,,,,,,,
370222514,370222515,0,32867597,False,,,path,,6.742,"LINESTRING (12.5053304 41.8377998, 12.5054109 41.8377909)",,,,,,,,
370222514,370222513,0,32867597,False,,,path,,9.022,"LINESTRING (12.5053304 41.8377998, 12.5052218 41.8378058)",,,,,,,,
370222515,1758640322,0,32867597,False,,,path,,9.311,"LINESTRING (12.5054109 41.8377909, 12.5054044 41.8377073)",,,,,,,,
370222515,370222514,0,32867597,False,,,path,,6.742,"LINESTRING (12.5054109 41.8377909, 12.5053304 41.8377998)",,,,,,,,
370222516,252996175,0,32867656,False,,Viale Antonio Augello,path,,12.727,"LINESTRING (12.5053377 41.8373686, 12.5054753 41.8374195)",,,1.5,,,,,
370222516,370222556,0,32867656,False,,Viale Antonio Augello,path,,7.818,"LINESTRING (12.5053377 41.8373686, 12.5052459 41.8373523)",,,1.5,,,,,
370222517,252996176,0,32867656,False,,Viale Antonio Augello,path,,16.557,"LINESTRING (12.5056293 41.8374828, 12.5058049 41.8375539)",,,1.5,,,,,
370222517,252996175,0,32867656,False,,Viale Antonio Augello,path,,14.571,"LINESTRING (12.5056293 41.8374828, 12.5054753 41.8374195)",,,1.5,,,,,
370222518,2353245479,0,32867656,False,,Viale Antonio Augello,path,,10.497,"LINESTRING (12.506068 41.8378871, 12.5061694 41.8379437)",,,1.5,,,,,
370222518,252996177,0,32867656,False,,Viale Antonio Augello,path,,18.236,"LINESTRING (12.506068 41.8378871, 12.5059778 41.8377375)",,,1.5,,,,,
370222519,252996180,0,195834923,False,,Viale Paolo Colli,path,,7.914,"LINESTRING (12.5065809 41.8381999, 12.5065949 41.8381295)",,,,,,,,
370222519,6515324862,0,195834923,False,,Viale Paolo Colli,path,,6.257,"LINESTRING (12.5065809 41.8381999, 12.5065702 41.8382556)",,,,,,,,
370222524,6515324862,0,195834923,False,,Viale Paolo Colli,path,,1.685,"LINESTRING (12.5065673 41.8382706, 12.5065702 41.8382556)",,,,,,,,
370222524,252996232,0,195834923,False,,Viale Paolo Colli,path,,15.756,"LINESTRING (12.5065673 41.8382706, 12.5065047 41.8384044)",,,,,,,,
370222525,252996231,0,195834923,False,,Viale Paolo Colli,path,,9.884,"LINESTRING (12.5063133 41.8387297, 12.5063577 41.8386472)",,,,,,,,
370222525,252996230,0,195834923,False,,Viale Paolo Colli,path,,4.289,"LINESTRING (12.5063133 41.8387297, 12.506303 41.8387675)",,,,,,,,
370222527,252996230,0,195834923,False,,Viale Paolo Colli,path,,7.821,"LINESTRING (12.506219 41.8387996, 12.506303 41.8387675)",,,,,,,,
370222527,370222533,0,195834923,False,,Viale Paolo Colli,path,,7.084,"LINESTRING (12.506219 41.8387996, 12.5061492 41.8388364)",,,,,,,,
370222530,370222533,0,195834923,False,,Viale Paolo Colli,path,,4.556,"LINESTRING (12.5061116 41.8388663, 12.5061492 41.8388364)",,,,,,,,
370222530,370222532,0,195834923,False,,Viale Paolo Colli,path,,6.231,"LINESTRING (12.5061116 41.8388663, 12.5061088 41.8389223)",,,,,,,,
370222532,370222530,0,195834923,False,,Viale Paolo Colli,path,,6.231,"LINESTRING (12.5061088 41.8389223, 12.5061116 41.8388663)",,,,,,,,
370222532,252996217,0,195834923,False,,Viale Paolo Colli,path,,6.214,"LINESTRING (12.5061088 41.8389223, 12.5060676 41.838969)",,,,,,,,
370222533,370222527,0,195834923,False,,Viale Paolo Colli,path,,7.084,"LINESTRING (12.5061492 41.8388364, 12.506219 41.8387996)",,,,,,,,
370222533,370222530,0,195834923,False,,Viale Paolo Colli,path,,4.556,"LINESTRING (12.5061492 41.8388364, 12.5061116 41.8388663)",,,,,,,,
370222534,252996217,0,195834923,False,,Viale Paolo Colli,path,,10.19,"LINESTRING (12.5059587 41.8390116, 12.5060676 41.838969)",,,,,,,,
370222534,252996216,0,195834923,False,,Viale Paolo Colli,path,,11.071,"LINESTRING (12.5059587 41.8390116, 12.5058383 41.8390548)",,,,,,,,
370222536,252996216,0,195834923,False,,Viale Paolo Colli,path,,11.065,"LINESTRING (12.5057109 41.8390847, 12.5058383 41.8390548)",,,,,,,,
370222536,252996215,0,195834923,False,,Viale Paolo Colli,path,,16.528,"LINESTRING (12.5057109 41.8390847, 12.5055117 41.839093)",,,,,,,,
370222537,252996205,0,23365984,False,,,path,,20.161,"LINESTRING (12.5023025 41.8393788, 12.5023225 41.8395595)",,,2,,,,,
370222537,370222796,0,23365984,False,,,path,,9.107,"LINESTRING (12.5023025 41.8393788, 12.5023021 41.8392969)",,,2,,,,,
370222538,370222454,0,23365984,False,,,path,,17.093,"LINESTRING (12.5023247 41.8390519, 12.5023077 41.8392051)",,,2,,,,,
370222538,252996204,0,23365984,False,,,path,,13.599,"LINESTRING (12.5023247 41.8390519, 12.502352 41.8389313)",,,2,,,,,
370222539,252996204,0,23365984,False,,,path,,12.278,"LINESTRING (12.502355 41.8388209, 12.502352 41.8389313)",,,2,,,,,
370222539,252996203,0,23365984,False,,,path,,32.643,"LINESTRING (12.502355 41.8388209, 12.5023171 41.8385287)",,,2,,,,,
370222541,252996203,0,23365984,False,,,path,,20.717,"LINESTRING (12.5022886 41.8383436, 12.5023171 41.8385287)",,,2,,,,,
370222541,252996202,0,23365984,False,,,path,,8.433,"LINESTRING (12.5022886 41.8383436, 12.5023062 41.8382689)",,,2,,,,,
370222542,1758635797,0,23365984,False,,,path,,8.435,"LINESTRING (12.5023763 41.8381403, 12.5023278 41.838207)",,,2,,,,,
370222542,252996201,0,23365984,False,,,path,,14.625,"LINESTRING (12.5023763 41.8381403, 12.5024797 41.8380337)",,,2,,,,,
370222543,252996185,0,23365984,False,,,path,,9.913,"LINESTRING (12.5029277 41.8378264, 12.5028122 41.8378497)",,,2,,,,,
370222543,252996184,0,23365984,False,,,path,,9.024,"LINESTRING (12.5029277 41.8378264, 12.5030221 41.8377859)",,,2,,,,,
370222554,252996173,0,23365983,False,,Viale Antonio Augello,path,,20.213,"LINESTRING (12.5043524 41.8374878, 12.5045929 41.8374572)",,,2,,,,,
370222554,252996172,0,23365983,False,,Viale Antonio Augello,path,,16.596,"LINESTRING (12.5043524 41.8374878, 12.5041539 41.8375079)",,,2,,,,,
370222556,370222516,0,32867656,False,,Viale Antonio Augello,path,,7.818,"LINESTRING (12.5052459 41.8373523, 12.5053377 41.8373686)",,,1.5,,,,,
370222556,252996174,0,32867656,False,,Viale Antonio Augello,path,,11.739,"LINESTRING (12.5052459 41.8373523, 12.5051042 41.837352)",,,1.5,,,,,
370222561,252996172,0,23365983,False,,Viale Antonio Augello,path,,15.262,"LINESTRING (12.5039701 41.8375172, 12.5041539 41.8375079)",,,2,,,,,
370222561,370222580,0,23365983,False,,Viale Antonio Augello,path,,16.824,"LINESTRING (12.5039701 41.8375172, 12.5037715 41.8375488)",,,2,,,,,
370222576,252996171,0,23365983,False,,Viale Antonio Augello,path,,3.505,"LINESTRING (12.5033191 41.8375629, 12.5033613 41.8375606)",,,2,,,,,
370222576,1758622371,0,23365983,False,,Viale Antonio Augello,path,,36.443,"LINESTRING (12.5033191 41.8375629, 12.5028804 41.837587)",,,2,,,,,
370222577,252996183,0,23365984,False,,,path,,9.284,"LINESTRING (12.5032903 41.8376056, 12.5032093 41.8376633)",,,2,,,,,
370222577,1758622372,0,23365984,False,,,path,,6.057,"LINESTRING (12.5032903 41.8376056, 12.5033614 41.8375929)",,,2,,,,,
370222578,370222580,0,23365983,False,,Viale Antonio Augello,path,,10.375,"LINESTRING (12.5036468 41.8375574, 12.5037715 41.8375488)",,,2,,,,,
370222578,252996171,0,23365983,False,,Viale Antonio Augello,path,,23.655,"LINESTRING (12.5036468 41.8375574, 12.5033613 41.8375606)",,,2,,,,,
370222580,370222561,0,23365983,False,,Viale Antonio Augello,path,,16.824,"LINESTRING (12.5037715 41.8375488, 12.5039701 41.8375172)",,,2,,,,,
370222580,370222578,0,23365983,False,,Viale Antonio Augello,path,,10.375,"LINESTRING (12.5037715 41.8375488, 12.5036468 41.8375574)",,,2,,,,,
370222589,370222715,0,32867649,False,,,path,,0.788,"LINESTRING (12.5020604 41.8376326, 12.5020558 41.8376264)",,,,,,,,
370222590,252996169,0,23365983,False,,Viale Antonio Augello,path,,8.852,"LINESTRING (12.5020839 41.8376853, 12.5021899 41.8376753)",,,2,,,,,
370222590,252996168,0,23365983,False,,Viale Antonio Augello,path,,8.297,"LINESTRING (12.5020839 41.8376853, 12.501988 41.8377068)",,,2,,,,,
370222594,1758622371,0,23365983,False,,Viale Antonio Augello,path,,27.216,"LINESTRING (12.5025538 41.8376134, 12.5028804 41.837587)",,,2,,,,,
370222594,252996169,0,23365983,False,,Viale Antonio Augello,path,,30.923,"LINESTRING (12.5025538 41.8376134, 12.5021899 41.8376753)",,,2,,,,,
370222715,370222716,0,32867649,False,,,path,,1.289,"LINESTRING (12.5020558 41.8376264, 12.5020412 41.8376224)",,,,,,,,
370222715,370222589,0,32867649,False,,,path,,0.788,"LINESTRING (12.5020558 41.8376264, 12.5020604 41.8376326)",,,,,,,,
370222716,370222728,0,32867649,False,,,path,,5.928,"LINESTRING (12.5020412 41.8376224, 12.5019705 41.8376306)",,,,,,,,
370222716,370222715,0,32867649,False,,,path,,1.289,"LINESTRING (12.5020412 41.8376224, 12.5020558 41.8376264)",,,,,,,,
370222718,370222719,0,32867649,False,,,path,,1.624,"LINESTRING (12.5019446 41.8376328, 12.5019255 41.8376361)",,,,,,,,
370222718,370222728,0,32867649,False,,,path,,2.16,"LINESTRING (12.5019446 41.8376328, 12.5019705 41.8376306)",,,,,,,,
370222719,370222720,0,32867649,False,,,path,,2.236,"LINESTRING (12.5019255 41.8376361, 12.5018989 41.8376395)",,,,,,,,
370222719,370222718,0,32867649,False,,,path,,1.624,"LINESTRING (12.5019255 41.8376361, 12.5019446 41.8376328)",,,,,,,,
370222720,370222721,0,32867649,False,,,path,,2.833,"LINESTRING (12.5018989 41.8376395, 12.5018647 41.8376395)",,,,,,,,
