u,v,key,osmid,bridge,oneway,name,highway,length,geometry,lanes,maxspeed,access,width
5873611164,5292080456,0,547718575,,False,Ciclovía Alameda,cycleway,15.895,"LINESTRING (-70.656291 -33.4451374, -70.6564503 -33.44519)",,,,
5873611164,5375597114,0,547718575,,False,Ciclovía Alameda,cycleway,8.104,"LINESTRING (-70.656291 -33.4451374, -70.6562203 -33.4451802)",,,,
5873611206,5375597113,0,547718582,,False,Ciclovía Alameda,cycleway,50.67,"LINESTRING (-70.659486 -33.4459482, -70.6600096 -33.4460777)",,,,
5873611206,5375597112,0,547718582,,False,Ciclovía Alameda,cycleway,15.053,"LINESTRING (-70.659486 -33.4459482, -70.65942200000001 -33.4458238)",,,,
5873611218,1071265887,0,353008506,,False,Ciclovía Alameda,cycleway,32.979,"LINESTRING (-70.6642109 -33.4471061, -70.6645547 -33.4471814)",,,,
5873611218,5375597100,0,353008506,,False,Ciclovía Alameda,cycleway,55.659,"LINESTRING (-70.6642109 -33.4471061, -70.66363269999999 -33.4469727)",,,,
5879252922,1070152551,0,92188031,,False,Ciclovía Matta,cycleway,76.286,"LINESTRING (-70.6377334 -33.4571701, -70.636938 -33.456996)",,,yes,
5879252922,5879252924,0,92188031,,False,Ciclovía Matta,cycleway,39.014,"LINESTRING (-70.6377334 -33.4571701, -70.638141 -33.4572565)",,,yes,
5879252923,5879252925,0,92188031,,False,Ciclovía Matta,cycleway,8.128,"LINESTRING (-70.6383538 -33.4573016, -70.6382667 -33.4573095)",,,yes,
5879252923,1152206090,0,92188031,,False,Ciclovía Matta,cycleway,101.523,"LINESTRING (-70.6383538 -33.4573016, -70.6394145 -33.4575263)",,,yes,
5879252924,5879252922,0,92188031,,False,Ciclovía Matta,cycleway,39.014,"LINESTRING (-70.638141 -33.4572565, -70.6377334 -33.4571701)",,,yes,
5879252924,5879252926,0,92188031,,False,Ciclovía Matta,cycleway,7.572,"LINESTRING (-70.638141 -33.4572565, -70.63820680000001 -33.4572968)",,,yes,
5879252925,5879252926,0,92188031,,False,Ciclovía Matta,cycleway,5.734,"LINESTRING (-70.6382667 -33.4573095, -70.63820680000001 -33.4572968)",,,yes,
5879252925,5879252923,0,92188031,,False,Ciclovía Matta,cycleway,8.128,"LINESTRING (-70.6382667 -33.4573095, -70.6383538 -33.4573016)",,,yes,
5879252926,5879252924,0,92188031,,False,Ciclovía Matta,cycleway,7.572,"LINESTRING (-70.63820680000001 -33.4572968, -70.638141 -33.4572565)",,,yes,
5879252926,5879252925,0,92188031,,False,Ciclovía Matta,cycleway,5.734,"LINESTRING (-70.63820680000001 -33.4572968, -70.6382667 -33.4573095)",,,yes,
5879252928,5879252929,0,92188031,,False,Ciclovía Matta,cycleway,50.535,"LINESTRING (-70.63681819999999 -33.4569632, -70.63628610000001 -33.4568659)",,,yes,
5879252928,1070152551,0,92188031,,False,Ciclovía Matta,cycleway,11.697,"LINESTRING (-70.63681819999999 -33.4569632, -70.636938 -33.456996)",,,yes,
5879252929,5879252930,0,92188031,,False,Ciclovía Matta,cycleway,11.896,"LINESTRING (-70.63628610000001 -33.4568659, -70.6361624 -33.4568377)",,,yes,
5879252929,5879252928,0,92188031,,False,Ciclovía Matta,cycleway,50.535,"LINESTRING (-70.63628610000001 -33.4568659, -70.63681819999999 -33.4569632)",,,yes,
5879252930,5879252931,0,92188031,,False,Ciclovía Matta,cycleway,9.375,"LINESTRING (-70.6361624 -33.4568377, -70.6360617 -33.4568306)",,,yes,
5879252930,5879252929,0,92188031,,False,Ciclovía Matta,cycleway,11.896,"LINESTRING (-70.6361624 -33.4568377, -70.63628610000001 -33.4568659)",,,yes,
5879252931,5879252932,0,92188031,,False,Ciclovía Matta,cycleway,8.492,"LINESTRING (-70.6360617 -33.4568306, -70.6359908 -33.4567823)",,,yes,
5879252931,5879252930,0,92188031,,False,Ciclovía Matta,cycleway,9.375,"LINESTRING (-70.6360617 -33.4568306, -70.6361624 -33.4568377)",,,yes,
5879252932,5879252935,0,92188031,,False,Ciclovía Matta,cycleway,2.957,"LINESTRING (-70.6359908 -33.4567823, -70.63596579999999 -33.4567658)",,,yes,
5879252932,5879252931,0,92188031,,False,Ciclovía Matta,cycleway,8.492,"LINESTRING (-70.6359908 -33.4567823, -70.6360617 -33.4568306)",,,yes,
5879252933,4452175668,0,92188031,,False,Ciclovía Matta,cycleway,124.977,"LINESTRING (-70.6357726 -33.4567527, -70.6344673 -33.4564747)",,,yes,
5879252933,5879252934,0,92188031,,False,Ciclovía Matta,cycleway,4.075,"LINESTRING (-70.6357726 -33.4567527, -70.6358065 -33.4567294)",,,yes,
5879252934,5879252933,0,92188031,,False,Ciclovía Matta,cycleway,4.075,"LINESTRING (-70.6358065 -33.4567294, -70.6357726 -33.4567527)",,,yes,
5879252934,1070152552,0,92188031,,False,Ciclovía Matta,cycleway,4.788,"LINESTRING (-70.6358065 -33.4567294, -70.635848 -33.456755)",,,yes,
5879252935,1070152552,0,92188031,,False,Ciclovía Matta,cycleway,10.994,"LINESTRING (-70.63596579999999 -33.4567658, -70.635848 -33.456755)",,,yes,
5879252935,5879252932,0,92188031,,False,Ciclovía Matta,cycleway,2.957,"LINESTRING (-70.63596579999999 -33.4567658, -70.6359908 -33.4567823)",,,yes,
5879252937,1070152558,0,92188031,,False,Ciclovía Matta,cycleway,57.02,"LINESTRING (-70.6318912 -33.4559289, -70.63129410000001 -33.4558073)",,,yes,
5879252937,1070152556,0,92188031,,False,Ciclovía Matta,cycleway,25.014,"LINESTRING (-70.6318912 -33.4559289, -70.632154 -33.4559792)",,,yes,
5879252940,6055851401,0,92188031,,False,Ciclovía Matta,cycleway,8.535,"LINESTRING (-70.6331258 -33.4562159, -70.6330562 -33.4561657)",,,yes,
5879252940,1070152557,0,92188031,,False,Ciclovía Matta,cycleway,18.643,"LINESTRING (-70.6331258 -33.4562159, -70.6333236 -33.4562455)",,,yes,
5879252941,5879252942,0,92188031,,False,Ciclovía Matta,cycleway,33.636,"LINESTRING (-70.6329295 -33.4561663, -70.6325775 -33.4560938)",,,yes,
5879252941,6055851401,0,92188031,,False,Ciclovía Matta,cycleway,11.754,"LINESTRING (-70.6329295 -33.4561663, -70.6330562 -33.4561657)",,,yes,
5879252942,5879252943,0,92188031,,False,Ciclovía Matta,cycleway,11.379,"LINESTRING (-70.6325775 -33.4560938, -70.6324762 -33.4560361)",,,yes,
5879252942,5879252941,0,92188031,,False,Ciclovía Matta,cycleway,33.636,"LINESTRING (-70.6325775 -33.4560938, -70.6329295 -33.4561663)",,,yes,
5879252943,1070152556,0,92188031,,False,Ciclovía Matta,cycleway,30.553,"LINESTRING (-70.6324762 -33.4560361, -70.632154 -33.4559792)",,,yes,
5879252943,5879252942,0,92188031,,False,Ciclovía Matta,cycleway,11.379,"LINESTRING (-70.6324762 -33.4560361, -70.6325775 -33.4560938)",,,yes,
5879252944,1070152557,0,92188031,,False,Ciclovía Matta,cycleway,91.726,"LINESTRING (-70.6342808 -33.4564522, -70.6333236 -33.4562455)",,,yes,
5879252944,1070152553,0,92188031,,False,Ciclovía Matta,cycleway,4.846,"LINESTRING (-70.6342808 -33.4564522, -70.6343308 -33.4564648)",,,yes,
5879252946,5879252947,0,92188031,,False,Ciclovía Matta,cycleway,8.759,"LINESTRING (-70.6401161 -33.4576823, -70.640033 -33.4576449)",,,yes,
5879252946,5879252949,0,92188031,,False,Ciclovía Matta,cycleway,20.224,"LINESTRING (-70.6401161 -33.4576823, -70.6403273 -33.4577274)",,,yes,
5879252947,5879252948,0,92188031,,False,Ciclovía Matta,cycleway,12.877,"LINESTRING (-70.640033 -33.4576449, -70.6398942 -33.4576435)",,,yes,
5879252947,5879252946,0,92188031,,False,Ciclovía Matta,cycleway,8.759,"LINESTRING (-70.640033 -33.4576449, -70.6401161 -33.4576823)",,,yes,
5879252948,1152206092,0,92188031,,False,Ciclovía Matta,cycleway,34.879,"LINESTRING (-70.6398942 -33.4576435, -70.63953480000001 -33.4575514)",,,yes,
5879252948,5879252947,0,92188031,,False,Ciclovía Matta,cycleway,12.877,"LINESTRING (-70.6398942 -33.4576435, -70.640033 -33.4576449)",,,yes,
5879252949,5879252946,0,92188031,,False,Ciclovía Matta,cycleway,20.224,"LINESTRING (-70.6403273 -33.4577274, -70.6401161 -33.4576823)",,,yes,
5879252949,5879252950,0,92188031,,False,Ciclovía Matta,cycleway,10.718,"LINESTRING (-70.6403273 -33.4577274, -70.6404428 -33.4577251)",,,yes,
5879252950,5879252949,0,92188031,,False,Ciclovía Matta,cycleway,10.718,"LINESTRING (-70.6404428 -33.4577251, -70.6403273 -33.4577274)",,,yes,
5879252950,5879252952,0,92188031,,False,Ciclovía Matta,cycleway,3.872,"LINESTRING (-70.6404428 -33.4577251, -70.6404833 -33.4577335)",,,yes,
5879252951,5879252952,0,92188031,,False,Ciclovía Matta,cycleway,8.832,"LINESTRING (-70.6405647 -33.4577747, -70.6404833 -33.4577335)",,,yes,
5879252951,1070152549,0,92188031,,False,Ciclovía Matta,cycleway,33.985,"LINESTRING (-70.6405647 -33.4577747, -70.6409242 -33.4578335)",,,yes,
5879252952,5879252950,0,92188031,,False,Ciclovía Matta,cycleway,3.872,"LINESTRING (-70.6404833 -33.4577335, -70.6404428 -33.4577251)",,,yes,
5879252952,5879252951,0,92188031,,False,Ciclovía Matta,cycleway,8.832,"LINESTRING (-70.6404833 -33.4577335, -70.6405647 -33.4577747)",,,yes,
5895442451,1071266056,0,353008506,,False,Ciclovía Alameda,cycleway,6.085,"LINESTRING (-70.67285630000001 -33.4492244, -70.6729182 -33.4492425)",,,,
5895442451,1071266041,0,353008506,,False,Ciclovía Alameda,cycleway,11.557,"LINESTRING (-70.67285630000001 -33.4492244, -70.6727388 -33.4491899)",,,,
5917118231,7086644927,0,758761050,,False,,cycleway,147.69,"LINESTRING (-70.6790565 -33.4691344, -70.6789393 -33.4678098)",,,,
5943223883,5375597115,0,547718575,,False,Ciclovía Alameda,cycleway,14.718,"LINESTRING (-70.65572210000001 -33.4449637, -70.6557942 -33.4450816)",,,,
5943223883,1071220646,0,547718575,,False,Ciclovía Alameda,cycleway,10.568,"LINESTRING (-70.65572210000001 -33.4449637, -70.6556101 -33.4449464)",,,,
6023538736,6023538737,0,353008506,,False,Ciclovía Alameda,cycleway,1.687,"LINESTRING (-70.661556 -33.4464898, -70.66156839999999 -33.4465009)",,,,
6023538736,1071265831,0,353008506,,False,Ciclovía Alameda,cycleway,1.304,"LINESTRING (-70.661556 -33.4464898, -70.6615453 -33.4464822)",,,,
6023538737,6023538738,0,353008506,,False,Ciclovía Alameda,cycleway,1.922,"LINESTRING (-70.66156839999999 -33.4465009, -70.6615778 -33.4465163)",,,,
6023538737,6023538736,0,353008506,,False,Ciclovía Alameda,cycleway,1.687,"LINESTRING (-70.66156839999999 -33.4465009, -70.661556 -33.4464898)",,,,
6023538738,1071265833,0,353008506,,False,Ciclovía Alameda,cycleway,1.588,"LINESTRING (-70.6615778 -33.4465163, -70.6615796 -33.4465305)",,,,
6023538738,6023538737,0,353008506,,False,Ciclovía Alameda,cycleway,1.922,"LINESTRING (-70.6615778 -33.4465163, -70.66156839999999 -33.4465009)",,,,
6023538739,5419066231,0,353008506,,False,Ciclovía Alameda,cycleway,1.975,"LINESTRING (-70.6615542 -33.4466145, -70.6615473 -33.4466313)",,,,
6023538739,6023538740,0,353008506,,False,Ciclovía Alameda,cycleway,2.583,"LINESTRING (-70.6615542 -33.4466145, -70.6615638 -33.4465927)",,,,
6023538740,6023538739,0,353008506,,False,Ciclovía Alameda,cycleway,2.583,"LINESTRING (-70.6615638 -33.4465927, -70.6615542 -33.4466145)",,,,
6023538740,6023538741,0,353008506,,False,Ciclovía Alameda,cycleway,5.489,"LINESTRING (-70.6615638 -33.4465927, -70.6615815 -33.4465456)",,,,
6023538741,6023538740,0,353008506,,False,Ciclovía Alameda,cycleway,5.489,"LINESTRING (-70.6615815 -33.4465456, -70.6615638 -33.4465927)",,,,
6023538741,1071265833,0,353008506,,False,Ciclovía Alameda,cycleway,1.688,"LINESTRING (-70.6615815 -33.4465456, -70.6615796 -33.4465305)",,,,
6023538742,5375597106,0,353008506,,False,Ciclovía Alameda,cycleway,15.64,"LINESTRING (-70.6618263 -33.4466096, -70.6619938 -33.4465938)",,,,
6023538742,1071265839,0,353008506,,False,Ciclovía Alameda,cycleway,10.118,"LINESTRING (-70.6618263 -33.4466096, -70.6617552 -33.4466786)",,,,
6055851401,5879252941,0,92188031,,False,Ciclovía Matta,cycleway,11.754,"LINESTRING (-70.6330562 -33.4561657, -70.6329295 -33.4561663)",,,yes,
6055851401,5879252940,0,92188031,,False,Ciclovía Matta,cycleway,8.535,"LINESTRING (-70.6330562 -33.4561657, -70.6331258 -33.4562159)",,,yes,
6071920616,5375597094,0,353008506,,False,Ciclovía Alameda,cycleway,3.598,"LINESTRING (-70.6741179 -33.4496194, -70.67414309999999 -33.449644)",,,,
6071920616,6071920617,0,353008506,,False,Ciclovía Alameda,cycleway,2.587,"LINESTRING (-70.6741179 -33.4496194, -70.674098 -33.4496031)",,,,
6071920617,6071920616,0,353008506,,False,Ciclovía Alameda,cycleway,2.587,"LINESTRING (-70.674098 -33.4496031, -70.6741179 -33.4496194)",,,,
6071920617,6071920618,0,353008506,,False,Ciclovía Alameda,cycleway,9.45,"LINESTRING (-70.674098 -33.4496031, -70.6740082 -33.449563)",,,,
6071920618,6071920617,0,353008506,,False,Ciclovía Alameda,cycleway,9.45,"LINESTRING (-70.6740082 -33.449563, -70.674098 -33.4496031)",,,,
6071920618,5375597095,0,353008506,,False,Ciclovía Alameda,cycleway,4.065,"LINESTRING (-70.6740082 -33.449563, -70.6739669 -33.4495508)",,,,
6104089078,6833352790,0,729398121,,False,,cycleway,5.893,"LINESTRING (-70.6712962 -33.4760233, -70.6712328 -33.4760198)",,,,
6104089078,3791788997,0,729398121,,False,,cycleway,28.427,"LINESTRING (-70.6712962 -33.4760233, -70.6716023 -33.4760362)",,,,
6231484035,6285254280,0,353008506,,False,Ciclovía Alameda,cycleway,5.141,"LINESTRING (-70.6684498 -33.4480911, -70.6685039 -33.4481011)",,,,
6231484035,1060423252,0,353008506,,False,Ciclovía Alameda,cycleway,12.875,"LINESTRING (-70.6684498 -33.4480911, -70.66831620000001 -33.4480598)",,,,
6285254270,5375597102,0,353008506,,False,Ciclovía Alameda,cycleway,6.22,"LINESTRING (-70.6632288 -33.4468984, -70.66327080000001 -33.446942)",,,,
6285254270,5375597103,0,353008506,,False,Ciclovía Alameda,cycleway,10.805,"LINESTRING (-70.6632288 -33.4468984, -70.6632073 -33.4468029)",,,,
6285254271,6285254279,0,353008506,,False,Ciclovía Alameda,cycleway,1.432,"LINESTRING (-70.66699680000001 -33.4477228, -70.6670122 -33.4477237)",,,,
6285254271,5375597097,0,353008506,,False,Ciclovía Alameda,cycleway,42.058,"LINESTRING (-70.66699680000001 -33.4477228, -70.66655710000001 -33.4476308)",,,,
6285254272,6285254275,0,353008506,,False,Ciclovía Alameda,cycleway,1.511,"LINESTRING (-70.666496 -33.4476459, -70.66650869999999 -33.4476374)",,,,
6285254272,6285254274,0,353008506,,False,Ciclovía Alameda,cycleway,1.232,"LINESTRING (-70.666496 -33.4476459, -70.6664834 -33.4476494)",,,,
6285254273,6285254274,0,353008506,,False,Ciclovía Alameda,cycleway,1.492,"LINESTRING (-70.6664675 -33.4476514, -70.6664834 -33.4476494)",,,,
6285254273,4401442549,0,353008506,,False,Ciclovía Alameda,cycleway,5.739,"LINESTRING (-70.6664675 -33.4476514, -70.666408 -33.4476373)",,,,
6285254274,6285254272,0,353008506,,False,Ciclovía Alameda,cycleway,1.232,"LINESTRING (-70.6664834 -33.4476494, -70.666496 -33.4476459)",,,,
6285254274,6285254273,0,353008506,,False,Ciclovía Alameda,cycleway,1.492,"LINESTRING (-70.6664834 -33.4476494, -70.6664675 -33.4476514)",,,,
6285254275,1071265948,0,353008506,,False,Ciclovía Alameda,cycleway,1.346,"LINESTRING (-70.66650869999999 -33.4476374, -70.6665213 -33.4476314)",,,,
6285254275,6285254272,0,353008506,,False,Ciclovía Alameda,cycleway,1.511,"LINESTRING (-70.66650869999999 -33.4476374, -70.666496 -33.4476459)",,,,
6285254276,5375597097,0,353008506,,False,Ciclovía Alameda,cycleway,2.114,"LINESTRING (-70.6665344 -33.4476292, -70.66655710000001 -33.4476308)",,,,
6285254276,1071265948,0,353008506,,False,Ciclovía Alameda,cycleway,1.24,"LINESTRING (-70.6665344 -33.4476292, -70.6665213 -33.4476314)",,,,
6285254277,626082064,0,353008506,,False,Ciclovía Alameda,cycleway,14.059,"LINESTRING (-70.6671211 -33.4476743, -70.667266 -33.4477113)",,,,
6285254277,5375597099,0,353008506,,False,Ciclovía Alameda,cycleway,1.28,"LINESTRING (-70.6671211 -33.4476743, -70.6671073 -33.4476742)",,,,
6285254278,5375597099,0,353008506,,False,Ciclovía Alameda,cycleway,8.468,"LINESTRING (-70.6670328 -33.4477182, -70.6671073 -33.4476742)",,,,
6285254278,5375597098,0,353008506,,False,Ciclovía Alameda,cycleway,0.892,"LINESTRING (-70.6670328 -33.4477182, -70.6670244 -33.4477221)",,,,
6285254279,5375597098,0,353008506,,False,Ciclovía Alameda,cycleway,1.146,"LINESTRING (-70.6670122 -33.4477237, -70.6670244 -33.4477221)",,,,
6285254279,6285254271,0,353008506,,False,Ciclovía Alameda,cycleway,1.432,"LINESTRING (-70.6670122 -33.4477237, -70.66699680000001 -33.4477228)",,,,
6285254280,3891166149,0,353008506,,False,Ciclovía Alameda,cycleway,3.973,"LINESTRING (-70.6685039 -33.4481011, -70.66854669999999 -33.4481021)",,,,
6285254280,6231484035,0,353008506,,False,Ciclovía Alameda,cycleway,5.141,"LINESTRING (-70.6685039 -33.4481011, -70.6684498 -33.4480911)",,,,
6285254281,6285254283,0,353008506,,False,Ciclovía Alameda,cycleway,38.834,"LINESTRING (-70.6720492 -33.4490628, -70.67245459999999 -33.4491497)",,,,
6285254281,1071266027,0,353008506,,False,Ciclovía Alameda,cycleway,158.307,"LINESTRING (-70.6720492 -33.4490628, -70.670422 -33.4486344)",,,,
6285254282,1071266041,0,353008506,,False,Ciclovía Alameda,cycleway,22.719,"LINESTRING (-70.67250730000001 -33.4491233, -70.6727388 -33.4491899)",,,,
6285254282,6285254283,0,353008506,,False,Ciclovía Alameda,cycleway,5.703,"LINESTRING (-70.67250730000001 -33.4491233, -70.67245459999999 -33.4491497)",,,,
6285254283,6285254282,0,353008506,,False,Ciclovía Alameda,cycleway,5.703,"LINESTRING (-70.67245459999999 -33.4491497, -70.67250730000001 -33.4491233)",,,,
6285254283,6285254281,0,353008506,,False,Ciclovía Alameda,cycleway,38.834,"LINESTRING (-70.67245459999999 -33.4491497, -70.6720492 -33.4490628)",,,,
6325397649,3236925000,0,456672273,,False,Ciclovía Parque Forestal,cycleway,130.909,"LINESTRING (-70.63553899999999 -33.4362231, -70.636899 -33.4359101)",,,,1
6325397649,6325397645,0,675433822,,False,,path,8.718,"LINESTRING (-70.63553899999999 -33.4362231, -70.6355394 -33.4363015)",,,,
6497115725,5375597103,0,353008506,,False,Ciclovía Alameda,cycleway,12.986,"LINESTRING (-70.663073 -33.44677, -70.6632073 -33.4468029)",,,,
6497115725,1071265881,0,353008506,,False,Ciclovía Alameda,cycleway,23.27,"LINESTRING (-70.663073 -33.44677, -70.66283230000001 -33.4467112)",,,,
6700578793,6700578800,0,532827076,,False,Mapocho 42K,cycleway,3.082,"LINESTRING (-70.6596311 -33.4307768, -70.6596023 -33.430763)",,,,
6700578793,3306878411,0,532827076,,False,Mapocho 42K,cycleway,3.409,"LINESTRING (-70.6596311 -33.4307768, -70.6596639 -33.4307906)",,,,
6700578794,3306878411,0,532827076,,False,Mapocho 42K,cycleway,3.824,"LINESTRING (-70.65970110000001 -33.4308054, -70.6596639 -33.4307906)",,,,
6700578794,6700578795,0,532827076,,False,Mapocho 42K,cycleway,3.432,"LINESTRING (-70.65970110000001 -33.4308054, -70.6597347 -33.4308183)",,,,
6700578795,6700578794,0,532827076,,False,Mapocho 42K,cycleway,3.432,"LINESTRING (-70.6597347 -33.4308183, -70.65970110000001 -33.4308054)",,,,
6700578795,6700578798,0,532827076,,False,Mapocho 42K,cycleway,2.758,"LINESTRING (-70.6597347 -33.4308183, -70.65976240000001 -33.4308273)",,,,
6700578796,3306878447,0,532827076,,False,Mapocho 42K,cycleway,1.92,"LINESTRING (-70.6598094 -33.4308442, -70.659791 -33.4308363)",,,,
6700578796,6700578799,0,532827076,,False,Mapocho 42K,cycleway,2.473,"LINESTRING (-70.6598094 -33.4308442, -70.65982959999999 -33.4308587)",,,,
6700578798,6700578795,0,532827076,,False,Mapocho 42K,cycleway,2.758,"LINESTRING (-70.65976240000001 -33.4308273, -70.6597347 -33.4308183)",,,,
6700578798,3306878447,0,532827076,,False,Mapocho 42K,cycleway,2.836,"LINESTRING (-70.65976240000001 -33.4308273, -70.659791 -33.4308363)",,,,
6700578799,6700578796,0,532827076,,False,Mapocho 42K,cycleway,2.473,"LINESTRING (-70.65982959999999 -33.4308587, -70.6598094 -33.4308442)",,,,
6700578799,3306878563,0,532827076,,False,Mapocho 42K,cycleway,3.574,"LINESTRING (-70.65982959999999 -33.4308587, -70.6598565 -33.4308817)",,,,
6700578800,5170070601,0,532827076,,False,Mapocho 42K,cycleway,2.809,"LINESTRING (-70.6596023 -33.430763, -70.65957710000001 -33.430749)",,,,
6700578800,6700578793,0,532827076,,False,Mapocho 42K,cycleway,3.082,"LINESTRING (-70.6596023 -33.430763, -70.6596311 -33.4307768)",,,,
6700578815,3306878562,0,532827076,,False,Mapocho 42K,cycleway,2.395,"LINESTRING (-70.6595378 -33.4307227, -70.6595185 -33.4307084)",,,,
6700578815,5272846310,0,532827076,,False,Mapocho 42K,cycleway,2.16,"LINESTRING (-70.6595378 -33.4307227, -70.6595552 -33.4307356)",,,,
6700578816,5262338999,0,532827077,,False,Mapocho 42K,cycleway,3.333,"LINESTRING (-70.6601381 -33.4308074, -70.66010230000001 -33.430805)",,,,
6700578816,5170070598,0,532827077,,False,Mapocho 42K,cycleway,4.324,"LINESTRING (-70.6601381 -33.4308074, -70.6601845 -33.430811)",,,,
