u,v,key,osmid,oneway,name,highway,length,geometry,lanes,access,maxspeed,bridge,tunnel,ref,junction
253338367,253338369,0,447774594,True,San Francisco,secondary,145.827,"LINESTRING (-70.6456721 -33.4573722, -70.64538570000001 -33.4585744, -70.6453549 -33.4586562)",2,,50,,,,
253338369,253359477,0,242669472,True,Avenida Manuel Antonio Matta,primary,86.61699999999999,"LINESTRING (-70.6453549 -33.4586562, -70.6454434 -33.4586737, -70.64612769999999 -33.4588134, -70.64626199999999 -33.4588408)",3,,60,,,,
253338369,253338370,0,447774594,True,San Francisco,secondary,25.556,"LINESTRING (-70.6453549 -33.4586562, -70.64531839999999 -33.4587544, -70.6452721 -33.4588754)",2,,50,,,,
253338370,130071492,0,242669470,True,Avenida Manuel Antonio Matta,primary,193.357,"LINESTRING (-70.6452721 -33.4588754, -70.64517499999999 -33.4588543, -70.6451448 -33.4588478, -70.644947 -33.4588049, -70.64427449999999 -33.4586591, -70.64325049999999 -33.4584523)",3,,60,,,,
253338370,265667569,0,447774594,True,San Francisco,secondary,222.273,"LINESTRING (-70.6452721 -33.4588754, -70.6452494 -33.4589628, -70.6452412 -33.4589944, -70.64523149999999 -33.4590789, -70.6452015 -33.4593182, -70.6450328 -33.4607673, -70.6450213 -33.4608626)",2,,50,,,,
253348599,253352534,0,23400754,True,Padre Miguel de Olivares,unclassified,95.172,"LINESTRING (-70.6577431 -33.4493169, -70.6567316 -33.4491745)",,,,,,,
253348599,388724,0,482134480,True,Dieciocho,tertiary,110.917,"LINESTRING (-70.6577431 -33.4493169, -70.65794270000001 -33.4483334)",2,,,,,,
253348600,5973094307,0,482134477,True,Rosales,tertiary,127.34800000000001,"LINESTRING (-70.6575041 -33.4506189, -70.65837000000001 -33.450694, -70.65871490000001 -33.4507306, -70.65876660000001 -33.4507351, -70.658798 -33.4507356, -70.6588217 -33.4507328, -70.65886829999999 -33.4507273)",,,,,,,
253348600,253348599,0,482134480,True,Dieciocho,tertiary,146.466,"LINESTRING (-70.6575041 -33.4506189, -70.6576472 -33.4498624, -70.6577431 -33.4493169)",2,,,,,,
253348601,13877017,0,338566197,True,Santa Isabel,secondary,93.698,"LINESTRING (-70.6569271 -33.453202, -70.6559219 -33.4531203)",3,,60,,,,
253348601,253354815,0,482780287,True,Dieciocho,secondary,29.71,"LINESTRING (-70.6569271 -33.453202, -70.65695150000001 -33.4530909, -70.65698620000001 -33.4529394)",2,,60,,,,
253348602,13884914,0,208159358,True,Avenida Diez de Julio Huamachuco,secondary,100.294,"LINESTRING (-70.6566519 -33.4544933, -70.65701679999999 -33.4545113, -70.6574112 -33.4545286, -70.65773009999999 -33.454556)",,,,,,,
253348602,253348601,0,208159361,True,Dieciocho,tertiary,145.839,"LINESTRING (-70.6566519 -33.4544933, -70.6568023 -33.4537936, -70.6569169 -33.4532547, -70.6569271 -33.453202)",2,,,,,,
253348603,253348602,0,8000492,True,Dieciocho,tertiary,205.815,"LINESTRING (-70.65623650000001 -33.4563115, -70.6562641 -33.4561905, -70.6566519 -33.4544933)",2,,,,,,
253348603,3383499217,0,23401446,True,Copiapó,tertiary,44.949,"LINESTRING (-70.65623650000001 -33.4563115, -70.65590229999999 -33.4562777, -70.6557818 -33.4562062)",2,,,,,,
253348605,973934480,0,450457592,True,San Ignacio,tertiary,10.644,"LINESTRING (-70.65576369999999 -33.4538478, -70.6557281 -33.4539388)",2,,60,,,,
253348606,253348608,0,252558982,True,Avenida Diez de Julio Huamachuco,secondary,36.405,"LINESTRING (-70.6555532 -33.454489, -70.6559453 -33.4545021)",3,,,,,,
253348606,253359297,0,23401441,True,Herboso,residential,188.26999999999998,"LINESTRING (-70.6555532 -33.454489, -70.65546879999999 -33.4545514, -70.6554355 -33.4546141, -70.6552748 -33.4561387)",,,,,,,
253348608,253348602,0,252558982,True,Avenida Diez de Julio Huamachuco,secondary,65.82000000000001,"LINESTRING (-70.6559453 -33.4545021, -70.6565456 -33.4545135, -70.6566519 -33.4544933)",3,,,,,,
253348608,3383499217,0,442348158,False,San Ignacio,tertiary,190.102,"LINESTRING (-70.6559453 -33.4545021, -70.6557943 -33.4561193, -70.6557818 -33.4562062)",3,,,,,,
253348615,253359447,0,442925220,False,San Ignacio,tertiary,81.624,"LINESTRING (-70.6556514 -33.4579621, -70.6556369 -33.4582489, -70.6556337 -33.4582934, -70.6556047 -33.4586951)",2,,,,,,
253348615,3383499217,0,442925220,False,San Ignacio,tertiary,195.622,"LINESTRING (-70.6556514 -33.4579621, -70.6557296 -33.4569088, -70.65576849999999 -33.456385, -70.6557818 -33.4562062)",2,,,,,,
253348617,253351433,0,23400436,True,Alonso de Ovalle,unclassified,148.794,"LINESTRING (-70.65518849999999 -33.4468621, -70.6551542 -33.4468055, -70.6551329 -33.4467482, -70.65511530000001 -33.4466674, -70.6550909 -33.4466263, -70.6550632 -33.4465996, -70.6550235 -33.4465739, -70.6549892 -33.4465576, -70.6549311 -33.4465465, -70.65383439999999 -33.4463995)",2,,,,,,
253348617,5300155267,0,399499076,True,Lord Cochrane,tertiary,175.58599999999998,"LINESTRING (-70.65518849999999 -33.4468621, -70.65545849999999 -33.4453787, -70.655485 -33.4453032)",2,,30,,,,
253348621,253351485,0,23400434,True,Vidaurre,secondary,114.805,"LINESTRING (-70.6550144 -33.4479721, -70.6562366 -33.4481334)",3,,,,,,
253348621,253348617,0,399499076,True,Lord Cochrane,tertiary,124.479,"LINESTRING (-70.6550144 -33.4479721, -70.65518849999999 -33.4468621)",2,,30,,,,
253348622,253351436,0,23400754,True,Padre Miguel de Olivares,unclassified,133.755,"LINESTRING (-70.6548597 -33.4489752, -70.6534247 -33.4488597)",,,,,,,
253348622,253348621,0,399499076,True,Lord Cochrane,tertiary,112.459,"LINESTRING (-70.6548597 -33.4489752, -70.6550144 -33.4479721)",2,,30,,,,
253348623,253348622,0,399499076,True,Lord Cochrane,tertiary,153.809,"LINESTRING (-70.6546397 -33.4503462, -70.6548597 -33.4489752)",2,,30,,,,
253348623,253351472,0,477783978,True,Eleuterio Ramírez,tertiary,175.363,"LINESTRING (-70.6546397 -33.4503462, -70.6564997 -33.4506268)",2,,,,,,
253348624,521555511,0,23400886,True,Cóndor,residential,67.827,"LINESTRING (-70.6545053 -33.4511367, -70.6537871 -33.4510227)",,,,,,,
253348624,253348623,0,399499076,True,Lord Cochrane,tertiary,88.78,"LINESTRING (-70.6545053 -33.4511367, -70.6546397 -33.4503462)",2,,30,,,,
253348626,253359339,0,156898441,True,Santa Isabel,secondary,68.499,"LINESTRING (-70.6542695 -33.4528587, -70.6535619 -33.4526828)",3,,,,,,
253348626,253348624,0,399499076,True,Lord Cochrane,tertiary,192.75,"LINESTRING (-70.6542695 -33.4528587, -70.6542974 -33.4525692, -70.6543417 -33.4522429, -70.6543822 -33.4519714, -70.6544178 -33.4517419, -70.65443 -33.451644, -70.6544328 -33.4516226, -70.6545053 -33.4511367)",2,,30,,,,
253348627,253356669,0,23401134,True,Eyzaguirre,residential,75.874,"LINESTRING (-70.6541907 -33.4535505, -70.6549887 -33.4536999)",2,,,,,,
253348627,253348626,0,399499076,True,Lord Cochrane,tertiary,77.271,"LINESTRING (-70.6541907 -33.4535505, -70.6542695 -33.4528587)",2,,30,,,,
253348628,253359343,0,23401446,True,Copiapó,tertiary,73.826,"LINESTRING (-70.653907 -33.4559615, -70.6531177 -33.4558769)",2,,,,,,
253348628,6040575536,0,399499076,True,Lord Cochrane,tertiary,64.611,"LINESTRING (-70.653907 -33.4559615, -70.6539748 -33.4553832)",2,,30,,,,
253348629,253359319,0,23401447,True,Coquimbo,residential,85.977,"LINESTRING (-70.65370609999999 -33.4576332, -70.6546134 -33.4577909)",,,50,,,,
253348629,253348628,0,399499076,True,Lord Cochrane,tertiary,186.827,"LINESTRING (-70.65370609999999 -33.4576332, -70.65379969999999 -33.4567685, -70.653907 -33.4559615)",2,,30,,,,
253348630,663092758,0,23401453,True,Aconcagua,residential,85.65,"LINESTRING (-70.6535921 -33.458683, -70.6545151 -33.4587016)",,,,,,,
253348630,253348629,0,399499076,True,Lord Cochrane,tertiary,117.211,"LINESTRING (-70.6535921 -33.458683, -70.65370609999999 -33.4576332)",2,,30,,,,
253348631,253359325,0,242669471,True,Avenida Manuel Antonio Matta,primary,89.794,"LINESTRING (-70.6534089 -33.4599914, -70.65436630000001 -33.4601103)",3,,60,,,,
253348631,253348630,0,399499076,True,Lord Cochrane,tertiary,146.477,"LINESTRING (-70.6534089 -33.4599914, -70.6535921 -33.458683)",2,,30,,,,
253349114,253348599,0,23400754,True,Padre Miguel de Olivares,unclassified,114.027,"LINESTRING (-70.658958 -33.4494719, -70.65872520000001 -33.4494407, -70.6577431 -33.4493169)",,,,,,,
253349117,3708505569,0,449716304,False,Zenteno,unclassified,167.001,"LINESTRING (-70.6526231 -33.44617, -70.6523564 -33.4476553)",2,,,,,,
253349117,6214699478,0,450432641,True,Alonso de Ovalle,unclassified,124.556,"LINESTRING (-70.6526231 -33.44617, -70.6512968 -33.4459967)",2,,,,,,
253349117,14528319,0,"[211200708, 207822765, 207822766]",True,Zenteno,unclassified,175.451,"LINESTRING (-70.6526231 -33.44617, -70.6526525 -33.4460736, -70.6526799 -33.4459408, -70.6527076 -33.4458046, -70.6527256 -33.4456871, -70.6527169 -33.4455974, -70.6527835 -33.4451751, -70.65281539999999 -33.4449733, -70.6529006 -33.4446127)",2,,,,building_passage,,
253349120,252524628,0,649278312,True,Alonso de Ovalle,primary,103.464,"LINESTRING (-70.65108240000001 -33.4462305, -70.6500862 -33.4460973, -70.649981 -33.446085)",2,,,,,,
253351430,14528319,0,223300795,True,Avenida Libertador Bernardo O'Higgins,primary,118.407,"LINESTRING (-70.65412240000001 -33.4449198, -70.653564 -33.4447731, -70.6535016 -33.4447575, -70.65314119999999 -33.4446671, -70.6529006 -33.4446127)",4,,,,,,
253351430,253351433,0,"[107714724, 443057589, 207822767]",True,Nataniel Cox,primary,166.773,"LINESTRING (-70.65412240000001 -33.4449198, -70.6540737 -33.4452557, -70.654042 -33.4454293, -70.65397590000001 -33.4457922, -70.65395460000001 -33.4458621, -70.65393 -33.4459698, -70.65383439999999 -33.4463995)",2,,60,,,,
253351433,253351435,0,450432644,True,Nataniel Cox,primary,157.828,"LINESTRING (-70.65383439999999 -33.4463995, -70.6535954 -33.4478048)",2,,60,,,,
253351433,253349117,0,450432641,True,Alonso de Ovalle,unclassified,115.292,"LINESTRING (-70.65383439999999 -33.4463995, -70.6532072 -33.4462954, -70.6526231 -33.44617)",2,,,,,,
253351435,253351436,0,450432644,True,Nataniel Cox,primary,118.364,"LINESTRING (-70.6535954 -33.4478048, -70.6534247 -33.4488597)",2,,60,,,,
253351435,253348621,0,370353651,True,Tarapacá,secondary,132.96699999999998,"LINESTRING (-70.6535954 -33.4478048, -70.6543054 -33.4478834, -70.6550144 -33.4479721)",3,,,,,,
253351436,253351438,0,450432644,True,Nataniel Cox,primary,123.276,"LINESTRING (-70.6534247 -33.4488597, -70.65324099999999 -33.4499577)",2,,60,,,,
253351436,3708505569,0,"[23400754, 23400628]",True,"['Padre Miguel de Olivares', 'Zenteno']",unclassified,226.901,"LINESTRING (-70.6534247 -33.4488597, -70.65337030000001 -33.4488366, -70.6527595 -33.4487079, -70.65226130000001 -33.4486087, -70.6522246 -33.4486011, -70.6521947 -33.4485936, -70.6521755 -33.4485851, -70.6521602 -33.4485729, -70.6521456 -33.4485564, -70.6521365 -33.4485369, -70.6521336 -33.448516, -70.6521362 -33.4484908, -70.6521468 -33.4484457, -70.6523564 -33.4476553)",2,,,,,,
253351438,253351440,0,450432644,True,Nataniel Cox,primary,104.92,"LINESTRING (-70.65324099999999 -33.4499577, -70.65309809999999 -33.4508937)",2,,60,,,,
253351438,253348623,0,477783978,True,Eleuterio Ramírez,tertiary,136.769,"LINESTRING (-70.65324099999999 -33.4499577, -70.6546397 -33.4503462)",2,,,,,,
253351440,605181141,0,23400886,True,Cóndor,residential,102.15,"LINESTRING (-70.65309809999999 -33.4508937, -70.6523629 -33.4507972, -70.65219 -33.4507761, -70.6520101 -33.4507528)",,,,,,,
253351440,253351443,0,450432644,True,Nataniel Cox,primary,61.964,"LINESTRING (-70.65309809999999 -33.4508937, -70.653057 -33.4511988, -70.6530104 -33.451446)",2,,60,,,,
253351443,253354837,0,23400887,False,Mensía de los Nidos,residential,50.231,"LINESTRING (-70.6530104 -33.451446, -70.652474 -33.4513846)",,,,,,,
253351443,13882300,0,450432644,True,Nataniel Cox,primary,119.68299999999999,"LINESTRING (-70.6530104 -33.451446, -70.6529915 -33.4515759, -70.6529475 -33.4518258, -70.6529232 -33.4519948, -70.6528825 -33.4522229, -70.65287379999999 -33.4522911, -70.652844 -33.4525132)",2,,60,,,,
253351445,605181005,0,23401134,True,Eyzaguirre,residential,68.659,"LINESTRING (-70.6527306 -33.4532636, -70.653453 -33.4533977)",2,,,,,,
253351445,149809172,0,622428566,True,Nataniel Cox,primary,130.631,"LINESTRING (-70.6527306 -33.4532636, -70.65254830000001 -33.4544285)",2,,60,,,,
253351459,253351461,0,518091963,True,Arturo Prat,residential,141.143,"LINESTRING (-70.6491146 -33.4502614, -70.6488648 -33.4515135)",2,,,,,,
253351459,253351466,0,23400886,True,Cóndor,residential,74.89,"LINESTRING (-70.6491146 -33.4502614, -70.648414 -33.4501595, -70.64831940000001 -33.4501457)",,,,,,,
253351461,253351463,0,518091963,True,Arturo Prat,residential,107.546,"LINESTRING (-70.6488648 -33.4515135, -70.648667 -33.4524665)",2,,,,,,
253351461,253351467,0,627916822,True,Santa Isabel,secondary,74.859,"LINESTRING (-70.6488648 -33.4515135, -70.64810629999999 -33.4512839)",3,,,,,,
253351463,253356671,0,23401134,True,Eyzaguirre,residential,152.756,"LINESTRING (-70.648667 -33.4524665, -70.6502698 -33.452781)",2,,,,,,
253351463,149809129,0,518091963,True,Arturo Prat,residential,170.089,"LINESTRING (-70.648667 -33.4524665, -70.64835549999999 -33.4539739)",2,,,,,,
253351466,252524611,0,52101455,True,Serrano,residential,148.03,"LINESTRING (-70.64831940000001 -33.4501457, -70.6485733 -33.4488314)",2,,,,,,
253351466,253338351,0,23400886,True,Cóndor,residential,125.949,"LINESTRING (-70.64831940000001 -33.4501457, -70.6470601 -33.4499666, -70.64704519999999 -33.4499668, -70.6469811 -33.449957)",,,,,,,
253351467,253351466,0,52101455,True,Serrano,residential,128.097,"LINESTRING (-70.64810629999999 -33.4512839, -70.64831940000001 -33.4501457)",2,,,,,,
253351467,253338356,0,627916822,True,Santa Isabel,secondary,121.297,"LINESTRING (-70.64810629999999 -33.4512839, -70.647468 -33.4510823, -70.6468765 -33.4509141)",3,,,,,,
253351469,253351463,0,23401134,True,Eyzaguirre,residential,74.99,"LINESTRING (-70.6478872 -33.452289, -70.648667 -33.4524665)",2,,,,,,
253351469,253351467,0,52101455,True,Serrano,residential,113.596,"LINESTRING (-70.6478872 -33.452289, -70.64810629999999 -33.4512839)",2,,,,,,
253351472,253348600,0,23400632,True,Rosales,tertiary,94.01599999999999,"LINESTRING (-70.6564997 -33.4506268, -70.65662570000001 -33.4506207, -70.656909 -33.4505871, -70.65700560000001 -33.4505752, -70.657098 -33.4505706, -70.6571794 -33.450573, -70.65725519999999 -33.450584, -70.6575041 -33.4506189)",,,,,,,
253351472,13877017,0,450457592,True,San Ignacio,tertiary,282.42499999999995,"LINESTRING (-70.6564997 -33.4506268, -70.65623739999999 -33.451849, -70.6562306 -33.4518758, -70.6560655 -33.4525438, -70.6559512 -33.4530025, -70.6559219 -33.4531203)",2,,60,,,,
253351485,14760678,0,23400434,True,Vidaurre,secondary,62.553,"LINESTRING (-70.6562366 -33.4481334, -70.65690379999999 -33.4482143)",3,,,,,,
253351485,253351487,0,23400635,True,Corte Suprema,residential,109.736,"LINESTRING (-70.6562366 -33.4481334, -70.6560655 -33.4491099)",,,,,,,
253351487,253348622,0,23400754,True,Padre Miguel de Olivares,unclassified,112.871,"LINESTRING (-70.6560655 -33.4491099, -70.6548597 -33.4489752)",,,,,,,
253352517,14760678,0,450457592,True,San Ignacio,tertiary,126.877,"LINESTRING (-70.65709 -33.4470839, -70.65690379999999 -33.4482143)",2,,60,,,,
253352517,253348617,0,450457595,True,Alonso de Ovalle,unclassified,178.14100000000002,"LINESTRING (-70.65709 -33.4470839, -70.6559754 -33.4469587, -70.65518849999999 -33.4468621)",2,,,,,,
253352520,253352517,0,208159410,True,Alonso de Ovalle,residential,100.135,"LINESTRING (-70.65815739999999 -33.4472171, -70.65709 -33.4470839)",2,,,,,,
253352520,386236,0,519185503,True,Dieciocho,tertiary,134.731,"LINESTRING (-70.65815739999999 -33.4472171, -70.65820189999999 -33.4470204, -70.6582806 -33.4466897, -70.6584264 -33.4460939, -70.6584527 -33.4460314)",2,,,,,,
253352531,5927868377,0,189256411,True,Manuel Rodríguez Sur,primary,42.027,"LINESTRING (-70.65917229999999 -33.4496386, -70.6592751 -33.4492705)",3,,,,,,
253352531,253349114,0,23400754,True,Padre Miguel de Olivares,unclassified,29.195999999999998,"LINESTRING (-70.65917229999999 -33.4496386, -70.6591535 -33.4496041, -70.6591406 -33.44958, -70.6591245 -33.4495548, -70.6591069 -33.4495353, -70.6590891 -33.4495174, -70.6590705 -33.4495024, -70.65905189999999 -33.4494908, -70.65903059999999 -33.4494828, -70.6590083 -33.4494781, -70.658958 -33.4494719)",,,,,,,
253352534,253351487,0,23400754,True,Padre Miguel de Olivares,unclassified,62.216,"LINESTRING (-70.6567316 -33.4491745, -70.6560655 -33.4491099)",,,,,,,
253352534,253351472,0,450457592,True,San Ignacio,tertiary,162.916,"LINESTRING (-70.6567316 -33.4491745, -70.6564997 -33.4506268)",2,,60,,,,
253354815,13884915,0,"[8000329, 447770575]",True,Santa Isabel,secondary,152.29999999999998,"LINESTRING (-70.65698620000001 -33.4529394, -70.65702589999999 -33.4528799, -70.65706040000001 -33.4528505, -70.6570986 -33.4528186, -70.6571818 -33.452752, -70.6573784 -33.4526146, -70.65745699999999 -33.4525621, -70.657537 -33.4525179, -70.6576034 -33.4524882, -70.6576702 -33.452464, -70.65774399999999 -33.452437, -70.657803 -33.4524193, -70.6578895 -33.452402, -70.6579327 -33.4523966, -70.65798890000001 -33.4523924, -70.6580503 -33.4523909, -70.65810140000001 -33.4523934, -70.6581851 -33.4523992, -70.6582607 -33.4524085, -70.65831780000001 -33.4524184, -70.65839099999999 -33.4524366)",,,,,,,
253354815,253348600,0,769739557,True,Dieciocho,tertiary,262.465,"LINESTRING (-70.65698620000001 -33.4529394, -70.6570478 -33.4526704, -70.6575041 -33.4506189)",2,,60,,,,
253354823,253351459,0,23400886,True,Cóndor,residential,141.618,"LINESTRING (-70.65060459999999 -33.450538, -70.6491146 -33.4502614)",,,,,,,
253354823,149809404,0,627916823,True,San Diego,primary,132.946,"LINESTRING (-70.65060459999999 -33.450538, -70.6507878 -33.4493522)",3,,40,,,,
253354833,224458571,0,208594372,True,San Isidro,residential,106.946,"LINESTRING (-70.6433157 -33.44938, -70.64298839999999 -33.4503022)",,,50,,,,
253354837,253351443,0,23400887,False,Mensía de los Nidos,residential,50.231,"LINESTRING (-70.652474 -33.4513846, -70.6530104 -33.451446)",,,,,,,
253354880,253354894,0,23400888,False,Mensía de los Nidos,residential,143.391,"LINESTRING (-70.65204559999999 -33.4513392, -70.6517425 -33.451307, -70.6505124 -33.4511764)",,,,,,,
253354894,253354823,0,627916823,True,San Diego,primary,71.5,"LINESTRING (-70.6505124 -33.4511764, -70.65060459999999 -33.450538)",3,,40,,,,
253354894,253354880,0,23400888,False,Mensía de los Nidos,residential,143.391,"LINESTRING (-70.6505124 -33.4511764, -70.6517425 -33.451307, -70.65204559999999 -33.4513392)",,,,,,,
253356669,253348605,0,23401134,True,Eyzaguirre,residential,73.756,"LINESTRING (-70.6549887 -33.4536999, -70.65576369999999 -33.4538478)",2,,,,,,
253356669,253359303,0,638289035,False,Aldunate,residential,75.179,"LINESTRING (-70.6549887 -33.4536999, -70.655113 -33.4530318)",,,,,,,
253356671,253351445,0,23401134,True,Eyzaguirre,residential,234.521,"LINESTRING (-70.6502698 -33.452781, -70.6507735 -33.452881, -70.6527306 -33.4532636)",2,,,,,,
253356671,149809422,0,627916821,True,San Diego,primary,99.29599999999999,"LINESTRING (-70.6502698 -33.452781, -70.6503852 -33.4519761, -70.65039760000001 -33.4518944)",3,,40,,,,
253356672,253356674,0,23401134,True,Eyzaguirre,residential,122.82900000000001,"LINESTRING (-70.64422879999999 -33.4517389, -70.6448999 -33.4518193, -70.6455393 -33.4518959)",2,,,,,,
253356672,130018992,0,449283359,True,Avenida Santa Rosa,secondary,136.893,"LINESTRING (-70.64422879999999 -33.4517389, -70.6443001 -33.4512564, -70.6444381 -33.4505204)",2,,50,,,,
253356673,224458593,0,23401134,True,Eyzaguirre,residential,147.854,"LINESTRING (-70.6411714 -33.4512183, -70.64242710000001 -33.4514887, -70.6427145 -33.4515506)",2,,,,,,
