u,v,key,osmid,oneway,name,highway,maxspeed,length,geometry,lanes,junction,width,bridge,access,service,tunnel,ref,est_width,area
34816432,34818036,0,24031855,True,Rue Mignard,residential,30,184.082,"LINESTRING (2.2749366 48.8642144, 2.2748836 48.864132, 2.2746944 48.8638383, 2.2744155 48.8634111, 2.2743834 48.863362, 2.2743507 48.863311, 2.2740015 48.8627634, 2.2739575 48.8626894)",,,,,,,,,,
34816433,34817839,0,24666050,True,Avenue Georges Mandel,secondary,50,100.17,"LINESTRING (2.2773634 48.8639585, 2.2774969 48.8639419, 2.277518 48.8639399, 2.2779198 48.8638957, 2.278552 48.8638347, 2.2787143 48.8638122)",,,,,,,,,,
34816433,34817011,0,131736017,False,Rue de la Pompe,tertiary,30,151.12500000000003,"LINESTRING (2.2773634 48.8639585, 2.2773048 48.8638966, 2.2772774 48.8638691, 2.2765357 48.8631751, 2.2764083 48.8629632, 2.2763855 48.862917, 2.2763251 48.8627948)",,,,,,,,,,
34816433,34816999,0,131736020,True,Rue de la Pompe,tertiary,30,23.669999999999998,"LINESTRING (2.2773634 48.8639585, 2.2774474 48.8639925, 2.2775466 48.8640801, 2.2775566 48.8641183)",,,,,,,,,,
34816434,34816182,0,24666050,True,Avenue Georges Mandel,secondary,50,362.9410000000001,"LINESTRING (2.2815517 48.86349, 2.2816563 48.8634782, 2.282345 48.8634018, 2.285784 48.8630204, 2.2859951 48.862997, 2.2861099 48.8629827, 2.2864427 48.8629418)",,,,,,,,,,
34816434,34817772,0,27808620,True,Rue du Pasteur Marc Boegner,residential,30,85.446,"LINESTRING (2.2815517 48.86349, 2.2814946 48.8634241, 2.2810187 48.8628741, 2.2809738 48.8628222)",,,,,,,,,,
34816999,34817257,0,647514314,True,Avenue Henri Martin,secondary,50,185.197,"LINESTRING (2.2775566 48.8641183, 2.2774283 48.8641326, 2.2772844 48.8641468, 2.2770047 48.8641791, 2.2754166 48.8643627, 2.275188 48.8643815, 2.2750589 48.8643867)",,,,,,,,,,
34816999,34816712,0,24031541,False,Rue de la Pompe,tertiary,30,331.27399999999994,"LINESTRING (2.2775566 48.8641183, 2.2776536 48.8641876, 2.2777021 48.864224, 2.2779379 48.8644186, 2.2786802 48.8650098, 2.2790126 48.8652864, 2.2791763 48.8654258, 2.2793109 48.865558, 2.2796571 48.8659176, 2.2800362 48.8664526, 2.2800515 48.8664742, 2.2801115 48.8665588)",,,,,,,,,,
34816999,34816433,0,131736019,True,Rue de la Pompe,tertiary,30,24.761,"LINESTRING (2.2775566 48.8641183, 2.2774672 48.8640923, 2.2773602 48.8640036, 2.2773634 48.8639585)",,,,,,,,,,
34817257,257938597,0,647514314,True,Avenue Henri Martin,secondary,50,30.774,"LINESTRING (2.2750589 48.8643867, 2.2746389 48.8644027)",,,,,,,,,,
34817257,280938073,0,27808645,True,Square Lamartine,residential,30,148.577,"LINESTRING (2.2750589 48.8643867, 2.275106 48.8644595, 2.2757235 48.8654142, 2.2757745 48.8655031, 2.2757771 48.8655152, 2.2757725 48.8655379, 2.2757689 48.8655492, 2.2757945 48.8656252)",,,,,,,,,,
34817757,34817771,0,5096827,True,Avenue Georges Mandel,secondary,50,268.39,"LINESTRING (2.285314 48.8632483, 2.2818054 48.8636415, 2.2816971 48.8636537)",,,,,,,,,,
34817757,34817753,0,23804294,True,Rue Greuze,residential,30,259.451,"LINESTRING (2.285314 48.8632483, 2.2852863 48.8633279, 2.2852635 48.8633949, 2.2850794 48.8635506, 2.2824382 48.8643972, 2.2823658 48.8644203)",,,,,,,,,,
34817771,257940602,0,5096827,True,Avenue Georges Mandel,secondary,50,166.475,"LINESTRING (2.2816971 48.8636537, 2.2816139 48.8636634, 2.2814864 48.8636782, 2.2811477 48.863716, 2.2796701 48.8638808, 2.279454 48.8639065)",,,,,,,,,,
34817839,34818167,0,24666050,True,Avenue Georges Mandel,secondary,50,66.907,"LINESTRING (2.2787143 48.8638122, 2.2788128 48.8637987, 2.2796146 48.8637062)",,,,,,,,,,
34818167,34816434,0,24666050,True,Avenue Georges Mandel,secondary,50,143.727,"LINESTRING (2.2796146 48.8637062, 2.2796871 48.8636996, 2.28142 48.8635051, 2.2814679 48.8634996, 2.2815517 48.86349)",,,,,,,,,,
34818167,270052457,0,5097133,True,Rue Scheffer,residential,30,111.277,"LINESTRING (2.2796146 48.8637062, 2.2796068 48.8636447, 2.2796054 48.8636061, 2.2796397 48.8635601, 2.2806324 48.8630173)",,,,,,,,,,
35514153,1290818165,0,32008107,True,Rue Jean-Pierre Timbaud,residential,30,40.959999999999994,"LINESTRING (2.3759095 48.867293, 2.3758179 48.867269, 2.3753889 48.8671573)",,,,,,,,,,
35514153,256587051,0,50733107,True,Rue Saint-Maur,residential,30,28.232,"LINESTRING (2.3759095 48.867293, 2.3758642 48.8673493, 2.3757697 48.8674638, 2.3757242 48.8675157)",,,,,,,,,,
54781286,655293831,0,729130045,True,Rue Marcadet,residential,,75.294,"LINESTRING (2.3484592 48.8904353, 2.3486102 48.8904446, 2.3494354 48.8904948, 2.3494848 48.8904966)",,,,,,,,,,
54781286,655293825,0,24037881,True,Rue Simart,residential,30,109.504,"LINESTRING (2.3484592 48.8904353, 2.3485802 48.8903459, 2.3493617 48.8897595, 2.3493863 48.889747, 2.349415 48.8897399, 2.3494441 48.8897344, 2.3494809 48.8897284)",,,,,,,,,,
54781286,24911594,0,24037882,True,Rue Simart,residential,30,123.15799999999999,"LINESTRING (2.3484592 48.8904353, 2.348337 48.8905342, 2.347438 48.8912156, 2.347352 48.8912695)",,,,,,,,,,
63164022,88195901,0,"[181918333, 58489997, 181918334]",True,Rue Didot,tertiary,50,270.85100000000006,"LINESTRING (2.3130444 48.8263443, 2.3136456 48.8267531, 2.3138134 48.8268672, 2.3138865 48.8269159, 2.3140797 48.8270444, 2.3141341 48.8270806, 2.3143662 48.8272351, 2.3143839 48.8272471, 2.3144355 48.8272819, 2.3146971 48.8274585, 2.3148219 48.8275428, 2.3148784 48.8275809, 2.3150165 48.8276742, 2.3152029 48.8278033, 2.3153483 48.8278983, 2.3154935 48.8279964, 2.3155688 48.8280472, 2.3156286 48.8280875)",,,,yes,,,,,,
82409093,24913023,0,23172694,True,Rue de la Tombe Issoire,residential,30,39.248000000000005,"LINESTRING (2.3318364 48.8262834, 2.3317261 48.8260335, 2.3316904 48.8259438)",,,,,,,,,,
82409093,25574314,0,616558131,True,Rue de la Tombe Issoire,cycleway,,71.83500000000001,"LINESTRING (2.3318364 48.8262834, 2.3319162 48.8263117, 2.3321455 48.826819, 2.3321003 48.8268677)",,,,,,,,,,
82409093,158609785,0,15799971,False,Villa Seurat,residential,30,128.90800000000002,"LINESTRING (2.3318364 48.8262834, 2.3319447 48.8262715, 2.3335732 48.8260922)",,,,,,,,,,
88195901,152976640,0,181918333,True,Rue Didot,tertiary,50,247.38500000000002,"LINESTRING (2.3156286 48.8280875, 2.3156595 48.8281084, 2.3157191 48.8281486, 2.3159274 48.8282895, 2.3160628 48.8283807, 2.3161767 48.8284577, 2.3162946 48.8285373, 2.3163735 48.8285906, 2.3165776 48.8287283, 2.3166149 48.8287536, 2.3167009 48.8288117, 2.3172338 48.8291714, 2.3173183 48.8292285, 2.3173908 48.8292774, 2.3179229 48.8296368, 2.3179875 48.8296807)",,,,,,,,,,
94110200,17809179,0,"[60732337, 4039805, 60732335]",True,Pont Eugène Varlin,unclassified,,50.864999999999995,"LINESTRING (2.3653881 48.8776836, 2.3655129 48.8775874, 2.3657469 48.8774925, 2.3658688 48.8773655)",,,,yes,,,,,,
94143078,6620540068,0,24037088,True,Rue du Château d'Eau,living_street,20,118.042,"LINESTRING (2.3544476 48.872856, 2.3545402 48.8728188, 2.3557728 48.8723242, 2.3558254 48.8723031)",,,,,,,,,,
94143078,94156558,0,807544904,True,Rue du Faubourg Saint-Denis,residential,30,157.16000000000003,"LINESTRING (2.3544476 48.872856, 2.3544721 48.8729005, 2.3550108 48.8737775, 2.3551324 48.8739644, 2.3552614 48.874164)",,,,,,,,,,
94151144,151357502,0,"[49429434, 51316503]",True,Rue Jean-Pierre Timbaud,"['pedestrian', 'residential']","['15', '30']",216.91400000000002,"LINESTRING (2.373501 48.8666653, 2.3733767 48.8666342, 2.3731523 48.866577, 2.3721711 48.8663162, 2.3720815 48.8662925, 2.3710877 48.8660312, 2.3707264 48.8659897)",,,,,,,,,,
94151144,94151145,0,34393776,False,Avenue Parmentier,tertiary,30,25.678,"LINESTRING (2.373501 48.8666653, 2.3734575 48.8667246, 2.373384 48.8668264, 2.3733491 48.8668735)",,,,,,,,,,
94151144,505081275,0,34393776,False,Avenue Parmentier,tertiary,30,124.508,"LINESTRING (2.373501 48.8666653, 2.3735507 48.8665931, 2.3742304 48.8656536)",,,,,,,,,,
94161165,94161169,0,32445669,True,Rue des Petites-Écuries,living_street,20,164.944,"LINESTRING (2.3526565 48.8733866, 2.3525453 48.8734244, 2.3524627 48.8734525, 2.3519402 48.8736176, 2.3516855 48.8736719, 2.3505969 48.8738007, 2.3505169 48.8738168)",,,,,,,,,,
94161165,94157217,0,10660625,True,Rue Martel,living_street,20,165.339,"LINESTRING (2.3526565 48.8733866, 2.3526869 48.8734386, 2.3534351 48.8747172, 2.3534685 48.8747743)",,,,,,,,,,
94161169,94157219,0,10660573,True,Rue d'Hauteville,unclassified,30,170.203,"LINESTRING (2.3505169 48.8738168, 2.3505305 48.8738876, 2.3508 48.8748703, 2.3508916 48.8752683, 2.3509072 48.8753256)",,,,,,,,,,
94173692,169322499,0,542064424,True,Rue de la Chaussée d'Antin,secondary,30,76.674,"LINESTRING (2.3322934 48.8752609, 2.3323169 48.8752035, 2.3325401 48.8746939, 2.332582 48.874598)",,,,,,,,,,
94173692,169322949,0,"[499300051, 231321932]",True,Rue de la Victoire,residential,20,157.664,"LINESTRING (2.3322934 48.8752609, 2.3321986 48.8752505, 2.3314801 48.875039, 2.331406 48.8750169, 2.3313038 48.8749872, 2.330547 48.8747674, 2.3303354 48.8746772)",,,,,,,,,,
94199676,169314963,0,"[626990034, 688446462, 429684254]",True,Rue des Récollets,residential,30,117.75999999999999,"LINESTRING (2.3594308 48.875227, 2.3595186 48.8751534, 2.3606692 48.8747597, 2.3607112 48.8747444, 2.3608203 48.8747071)",,,,,,,,,,
94225415,94225418,0,77483311,True,Rue Lepic,residential,30,147.269,"LINESTRING (2.3352648 48.8875318, 2.3353247 48.8875148, 2.3356584 48.8874206, 2.3358448 48.8873829, 2.3361399 48.887351, 2.3371086 48.8872733, 2.3372233 48.8872626)",,,,,,,,,,
94247453,94249286,0,62148080,False,Rue Marx Dormoy,primary,50,12.756,"LINESTRING (2.3593476 48.8848962, 2.3593445 48.8847815)",,,,,,,,,,
94249286,94247453,0,62148080,False,Rue Marx Dormoy,primary,50,12.756,"LINESTRING (2.3593445 48.8847815, 2.3593476 48.8848962)",,,,,,,,,,
94249286,6222542084,0,224883158,False,Rue Marx Dormoy,primary,50,23.52,"LINESTRING (2.3593445 48.8847815, 2.3593337 48.8846257, 2.3593299 48.8845702)",,,,,,,,,,
94249286,94249422,0,"[24660377, 10664563, 301105751]",True,"['Place de la Chapelle', 'Rue de Jessaint']",tertiary,30,186.613,"LINESTRING (2.3593445 48.8847815, 2.3590569 48.8847983, 2.3582584 48.8848448, 2.3582142 48.8848473, 2.3568847 48.8849232, 2.356802 48.8849275)",,,,yes,,,,,,
123256917,94143079,0,25469131,True,Rue du Château d'Eau,residential,,105.865,"LINESTRING (2.3571452 48.8717748, 2.3570543 48.8718021, 2.3560541 48.8722087, 2.355968 48.8722431, 2.3559135 48.872273)",,,,,,,,,,
123256917,348097132,0,25469132,True,Rue du Château d'Eau,residential,30,64.279,"LINESTRING (2.3571452 48.8717748, 2.3572321 48.8717447, 2.3573092 48.8717134, 2.3578439 48.8714265)",,,,,,,,,,
123497818,690202026,0,"[114871482, 15414570]",True,Rue Alexandre Dumas,"['primary', 'residential']",30,21.343,"LINESTRING (2.3959136 48.8543083, 2.3960382 48.8543413, 2.3961334 48.8543665, 2.3961845 48.8543795)",,,,,,,,,,
123497818,687891889,0,62120168,True,Boulevard de Charonne,cycleway,,63.221,"LINESTRING (2.3959136 48.8543083, 2.3959048 48.8542574, 2.3962607 48.8537961)",,,,,,,,,,
152976640,360977,0,110801688,True,Rue Didot,tertiary,50,133.00400000000002,"LINESTRING (2.3179875 48.8296807, 2.318042 48.8297168, 2.319124 48.8304401, 2.3191729 48.8304728, 2.319263 48.8305326)",1,,,,yes,,,,,
159658785,704782,0,55497688,False,Avenue Daumesnil,secondary,30,49.37,"LINESTRING (2.4040676 48.8364708, 2.4036139 48.8366508, 2.4034875 48.8366973)",,,,,,,,,,
159658785,1440476485,0,516982831,False,Avenue Daumesnil,secondary,30,131.441,"LINESTRING (2.4040676 48.8364708, 2.4055654 48.8359226, 2.4056372 48.8358964)",,,,,,,,,,
159658785,159658783,0,15889807,True,Rue de la Vega,residential,30,202.101,"LINESTRING (2.4040676 48.8364708, 2.4041914 48.8366245, 2.4047465 48.8373137, 2.405267 48.8379604, 2.4053028 48.838035, 2.4053275 48.8380859)",,,,,,,,,,
166334756,166334988,0,16290814,True,Rue Émile Dubois,residential,30,206.799,"LINESTRING (2.3353577 48.8320689, 2.3354569 48.8320452, 2.33609 48.8318937, 2.3370646 48.8316595, 2.3379166 48.8314569, 2.3380131 48.8314338)",,,,,,,,,,
166334756,7562221576,0,58507542,False,Rue de la Tombe Issoire,residential,30,55.115,"LINESTRING (2.3353577 48.8320689, 2.3354036 48.8321389, 2.335656 48.832524)",,,,,,,,,,
169314963,1757697264,0,"[626990034, 10661846]",True,Rue des Récollets,residential,30,140.48399999999998,"LINESTRING (2.3608203 48.8747071, 2.3609474 48.8746631, 2.3611237 48.8746037, 2.3613865 48.8745463, 2.3615878 48.8745004, 2.3620746 48.8743954, 2.3621943 48.8743698, 2.3625023 48.8743025, 2.3625323 48.8742961, 2.3626226 48.8742768)",,,,,,,,,,
169314963,169315420,0,"[16404920, 204090694, 626990030, 626990031]",True,Passage des Récollets,residential,30,226.494,"LINESTRING (2.3608203 48.8747071, 2.3607998 48.8746627, 2.3607858 48.874636, 2.3605136 48.874066, 2.3604764 48.8740153, 2.3603761 48.8739804, 2.3602514 48.8739932, 2.3601367 48.8740091, 2.3597036 48.8739886, 2.3594373 48.8740563, 2.3587257 48.8742765, 2.3586113 48.8743119)",,,,,,,,,,
169322499,361109,0,542064424,True,Rue de la Chaussée d'Antin,secondary,30,34.599,"LINESTRING (2.332582 48.874598, 2.3326507 48.8744407, 2.3326912 48.8743481, 2.3327119 48.8742988)",,,,,,,,,,
169322499,169322498,0,138177194,True,Rue Joubert,residential,20,89.537,"LINESTRING (2.332582 48.874598, 2.3324593 48.8746034, 2.3314568 48.8746216, 2.3313584 48.874623)",,,,,,,,,,
209148461,2152029471,0,765636906,True,Rue Charles Hermite,residential,30,105.033,"LINESTRING (2.3643457 48.8987811, 2.3648575 48.8989915, 2.3654146 48.8992205, 2.365564 48.8992819)",,,,,,,,,,
209148461,2354781583,0,197645000,False,,cycleway,,52.456999999999994,"LINESTRING (2.3643457 48.8987811, 2.3642024 48.8987195, 2.3641457 48.8986951, 2.364145 48.8986147, 2.3641509 48.8985117, 2.3641553 48.8984836, 2.3641591 48.8983807)",,,,,,,,,,
209148691,209147808,0,765636906,True,Rue Charles Hermite,residential,30,336.202,"LINESTRING (2.365844 48.8994036, 2.3666919 48.8997718, 2.3673845 48.8997856, 2.3683978 48.8998059, 2.3692601 48.8998231, 2.3700988 48.8998398, 2.3702734 48.8998439)",,,,,,,,,,
209148691,672221670,0,35194364,False,Rue Gaston Tissandier,residential,30,69.923,"LINESTRING (2.365844 48.8994036, 2.3658934 48.8993692, 2.3664143 48.8990164, 2.3665361 48.8989756)",,,,,,,,,,
209157796,2580431019,0,582210723,True,Boulevard Bessières,primary,50,24.833,"LINESTRING (2.3242343 48.8974487, 2.3244387 48.8974479, 2.324574 48.8974484)",2,,,,,,,,,
209157796,368524024,0,17244178,True,Rue des Epinettes,residential,30,13.837,"LINESTRING (2.3242343 48.8974487, 2.3242142 48.8973633, 2.3241886 48.8973292)",,,,,,,,,,
235086801,243352440,0,218735648,True,Rue de Crimée,residential,,21.129,"LINESTRING (2.3811884 48.8868119, 2.3813656 48.8866618)",,,,,,,,,,
243352045,243352113,0,218735648,True,Rue de Crimée,residential,,56.794,"LINESTRING (2.3803109 48.8875649, 2.380783 48.8871593)",,,,,,,,,,
243352113,235086801,0,218735648,True,Rue de Crimée,residential,,48.691,"LINESTRING (2.380783 48.8871593, 2.3811884 48.8868119)",,,,,,,,,,
243352113,681276471,0,22690210,True,Rue Léon Giraud,residential,30,64.535,"LINESTRING (2.380783 48.8871593, 2.3815815 48.8874066)",,,,,,,,,,
243352440,621297501,0,336784988,True,Rue de Crimée,residential,,96.73,"LINESTRING (2.3813656 48.8866618, 2.3820987 48.8860192, 2.3821616 48.885967)",,,,,,,,,,
243352440,621297464,0,22690251,True,Rue de Lorraine,residential,30,125.00200000000001,"LINESTRING (2.3813656 48.8866618, 2.3827962 48.886205, 2.3829012 48.8861678)",,,,,,,,,,
245277325,4359343926,0,516982831,False,Avenue Daumesnil,secondary,30,30.474,"LINESTRING (2.4057058 48.8358721, 2.4060649 48.8357334)",,,,,,,,,,
245277325,1440476485,0,516982831,False,Avenue Daumesnil,secondary,30,5.702,"LINESTRING (2.4057058 48.8358721, 2.4056372 48.8358964)",,,,,,,,,,
245277325,245277242,0,22804287,True,Villa Jean Godard,residential,30,100.223,"LINESTRING (2.4057058 48.8358721, 2.4050865 48.8351042, 2.4050646 48.8350757)",,,,,,,,,,
245401812,2597463114,0,172857784,True,Rue Corvisart,residential,30,11.606,"LINESTRING (2.3469587 48.8327385, 2.3470066 48.832639)",,,,,,,,,,
245401812,21659594,0,172857783,False,Rue Corvisart,residential,30,21.744999999999997,"LINESTRING (2.3469587 48.8327385, 2.3469233 48.83281, 2.3468679 48.8329247)",,,,,,,,,,
245401812,21659596,0,172857789,True,Rue des Cordelières,residential,30,18.657,"LINESTRING (2.3469587 48.8327385, 2.3470672 48.8327721, 2.3471826 48.8328182)",,,,,,,,,,
245924632,21649682,0,299741410,False,Boulevard Arago,secondary,50,80.57300000000001,"LINESTRING (2.3495518 48.8360543, 2.3494683 48.8360271, 2.3489349 48.8358553, 2.3488668 48.8358334, 2.3485644 48.8357339)",,,,,,,,,,
245924632,21649977,0,172857780,True,Rue Berbier-du-Mets,residential,30,37.051,"LINESTRING (2.3495518 48.8360543, 2.3496364 48.8359731, 2.3498381 48.8357795)",,,,,,,,,,
246144547,3375721567,0,294799032,False,Boulevard Arago,secondary,30,22.869,"LINESTRING (2.3483187 48.8356578, 2.3481676 48.8356113, 2.3480346 48.8355722)",,,,,,,,,,
246144547,3375721551,0,6022630,True,Rue Pascal,residential,30,27.525,"LINESTRING (2.3483187 48.8356578, 2.3482634 48.8355336, 2.3482097 48.8354209)",,,,,,,,,,
249662614,166334756,0,32082859,True,Rue de la Tombe Issoire,residential,30,33.752,"LINESTRING (2.3351811 48.8317885, 2.3353169 48.8320047, 2.3353577 48.8320689)",,,,,,,,,,
256586412,94151144,0,32008107,True,Rue Jean-Pierre Timbaud,residential,30,34.641000000000005,"LINESTRING (2.3739412 48.8667802, 2.3736337 48.8667, 2.373501 48.8666653)",,,,,,,,,,
256586525,256586412,0,32008107,True,Rue Jean-Pierre Timbaud,residential,30,46.803,"LINESTRING (2.3745361 48.8669352, 2.3739412 48.8667802)",,,,,,,,,,
256586525,256586526,0,23696227,False,Cité d'Angoulême,residential,30,75.267,"LINESTRING (2.3745361 48.8669352, 2.374558 48.8668936, 2.3748725 48.8662955)",,,,,,,,,,
256588304,35514153,0,32008107,True,Rue Jean-Pierre Timbaud,residential,30,108.314,"LINESTRING (2.3772862 48.8676518, 2.3772193 48.8676342, 2.3759776 48.8673107, 2.3759095 48.867293)",,,,,,,,,,
256588304,256608760,0,"[113730980, 23698933]",False,Impasse de la Baleine,"['pedestrian', 'residential']",30,88.114,"LINESTRING (2.3772862 48.8676518, 2.3773108 48.8676135, 2.3775011 48.8674197, 2.3778886 48.8669663)",,,,,,,,,,
257686887,683061165,0,530060026,True,Rue Fernand Widal,residential,30,6.676,"LINESTRING (2.3610162 48.8190768, 2.3609858 48.8190202)",,,,,,,,,,
257712586,368061,0,752044044,False,Avenue de Saint-Mandé,tertiary,,211.64900000000003,"LINESTRING (2.3953815 48.8455474, 2.3955149 48.8455372, 2.3957226 48.8455185, 2.3959605 48.8454971, 2.3979853 48.8453261, 2.3980812 48.8453185, 2.3982497 48.8453024)",,,,,,,,,,
257712586,24666227,0,"[4039914, 43954022]",True,Rue de Picpus,residential,30,108.24900000000001,"LINESTRING (2.3953815 48.8455474, 2.395096 48.8455716, 2.3949684 48.8457027, 2.3945339 48.8461958, 2.3944894 48.8462463)",,,,,,,,,,
257712586,368012,0,668036641,False,Rue Fabre d'Églantine,tertiary,30,200.573,"LINESTRING (2.3953815 48.8455474, 2.395409 48.8457131, 2.3957095 48.8472468, 2.39573 48.8473365)",,,,,,,,,,
257938597,5002865869,0,647514314,True,Avenue Henri Martin,secondary,50,96.953,"LINESTRING (2.2746389 48.8644027, 2.2745196 48.864403, 2.2743545 48.8644035, 2.2739247 48.8643868, 2.2734808 48.8643495, 2.2733197 48.8643334)",,,,,,,,,,
257940602,34816999,0,5096827,True,Avenue Georges Mandel,secondary,50,140.778,"LINESTRING (2.279454 48.8639065, 2.2791155 48.8639438, 2.2788669 48.8639716, 2.2786 48.8640015, 2.2777941 48.8640917, 2.2777192 48.8641001, 2.2775566 48.8641183)",,,,,,,,,,
257940602,34817752,0,23804317,True,Rue Decamps,residential,30,169.215,"LINESTRING (2.279454 48.8639065, 2.279495 48.8639783, 2.2795434 48.8640272, 2.2812116 48.864672, 2.2813623 48.8647281)",,,,,,,,,,
258075599,243352045,0,218735648,True,Rue de Crimée,residential,,47.449,"LINESTRING (2.3799292 48.88791, 2.3803109 48.8875649)",,,,,,,,,,
258075599,258050547,0,43184566,False,,cycleway,,7.014,"LINESTRING (2.3799292 48.88791, 2.3798336 48.8879048)",,,,,,,,,,
258075599,258075963,0,23815425,True,Quai de la Loire,residential,30,268.495,"LINESTRING (2.3799292 48.88791, 2.3770019 48.8864521)",,,,,,,,,,
258075599,258050545,0,218735651,True,Rue de Crimée,cycleway,,39.703,"LINESTRING (2.3799292 48.88791, 2.379942 48.8879546, 2.3797068 48.8881575, 2.3796279 48.88818)",,,,,,,,,,
258075599,243351837,0,"[64609502, 23815838]",True,Rue de Colmar,residential,30,108.807,"LINESTRING (2.3799292 48.88791, 2.3804879 48.8881857, 2.3811209 48.8884961)",,,,,,,,,,
268233209,320153318,0,"[332072964, 320826375]",False,Avenue de la Porte de Clignancourt,primary,50,113.74600000000001,"LINESTRING (2.3441363 48.8993276, 2.3441318 48.8994275, 2.3441317 48.8994664, 2.3441308 48.8995644, 2.3441335 48.899858, 2.34413 48.9003505)",,,,,,,,,,
268233209,5793558745,0,"[648742050, 11833469]",False,Avenue de la Porte de Clignancourt,primary,30,87.678,"LINESTRING (2.3441363 48.8993276, 2.3441426 48.8992517, 2.344158 48.8989647, 2.344198 48.8985402)",,,,,,,,,,
