u,v,key,osmid,name,highway,maxspeed,oneway,length,geometry,lanes,junction,ref,bridge,width,service,tunnel,access
367296016,116132694,0,14455293,Rue des Cévennes,residential,30,True,99.50900000000001,"LINESTRING (2.2773511 48.843865, 2.2774868 48.8438438, 2.2775958 48.8438225, 2.2776919 48.843792, 2.2784511 48.8434603, 2.2785263 48.8434294)",,,,,,,,
367296016,116133962,0,25831761,Rue Balard,tertiary,50,False,161.052,"LINESTRING (2.2773511 48.843865, 2.2773766 48.8437275, 2.2775763 48.8426509, 2.2776178 48.8424273)",,,,,,,,
367316714,34909841,0,84686442,Place Balard,primary,50,True,19.18,"LINESTRING (2.2781823 48.8362001, 2.2781557 48.8361331, 2.2781414 48.8361013, 2.2781151 48.8360334)",,,,,,,,
367316714,6760443699,0,"[84686449, 16880067]","['Boulevard du Général Martial Valin', 'Boulevard Victor']",primary,50,True,290.76099999999997,"LINESTRING (2.2781823 48.8362001, 2.2778858 48.8362678, 2.2772015 48.8364242, 2.2770952 48.8364432, 2.2768012 48.836489, 2.2763427 48.836591, 2.2749748 48.8369053, 2.2746396 48.8370039, 2.2746161 48.8370108, 2.274578 48.8370219, 2.2744881 48.8370472, 2.2744356 48.837062)",2,,,,,,,
367316716,116135091,0,32662001,Rue Leblanc,residential,50,True,90.72999999999999,"LINESTRING (2.2784388 48.8368734, 2.278313 48.8369019, 2.2780309 48.836966, 2.2774079 48.8371075, 2.2772669 48.8371395)",,,,,,,,
367316716,367318534,0,506259782,Place Balard,tertiary,,True,14.363999999999999,"LINESTRING (2.2784388 48.8368734, 2.2784285 48.8368508, 2.2784215 48.8368159, 2.2784296 48.8367811, 2.2784521 48.8367492)",,circular,,,,,,
367317322,1918830963,0,299348132,Place Balard,tertiary,,True,16.68,"LINESTRING (2.2787904 48.8367766, 2.2788002 48.8368262, 2.2787797 48.8368743, 2.2787321 48.8369133)",,circular,,,,,,
367318534,367318543,0,32661907,Place Balard,tertiary,,True,13.281999999999998,"LINESTRING (2.2784521 48.8367492, 2.2784847 48.8367242, 2.2785259 48.8367057, 2.2785731 48.8366949, 2.2786045 48.8366926)",,circular,,,,,,
367318534,367316714,0,53565537,Place Balard,tertiary,30,True,64.194,"LINESTRING (2.2784521 48.8367492, 2.2782764 48.8364101, 2.2782359 48.8363092, 2.2782272 48.8362914, 2.2781823 48.8362001)",,,,,,,,
367318543,367317322,0,503009617,Place Balard,tertiary,,True,17.589,"LINESTRING (2.2786045 48.8366926, 2.2786449 48.8366946, 2.2786945 48.8367051, 2.2787532 48.8367346, 2.2787904 48.8367766)",,circular,,,,,,
367332175,116147416,0,53792278,Avenue Félix Faure,tertiary,50,False,135.75,"LINESTRING (2.2825966 48.8389723, 2.2826238 48.8389832, 2.2826608 48.8389981, 2.284077 48.8395674, 2.2841796 48.8396086)",,,,,,,,
367332175,5841910387,0,618028961,Avenue Félix Faure,tertiary,30,True,24.786,"LINESTRING (2.2825966 48.8389723, 2.2823479 48.8389642, 2.2822584 48.8389607)",,,,,,,,
367332251,2631274817,0,34824667,Avenue Félix Faure,tertiary,,True,6.239,"LINESTRING (2.2817813 48.8385731, 2.281849 48.8386072)",,,,,,,,
367332251,116120001,0,12711223,Avenue Félix Faure,tertiary,30,False,47.801,"LINESTRING (2.2817813 48.8385731, 2.2817627 48.8385614, 2.2817374 48.8385476, 2.2813366 48.8383297, 2.281279 48.8382984)",,,,,,,,
367393914,4348836979,0,32665102,RUE DESNOUETTES,residential,,True,8.163,"LINESTRING (2.2934249 48.8361092, 2.2934548 48.8361419, 2.293465 48.8361765)",,,,,,,,
367393914,501556367,0,84686446,Rue Desnouettes,tertiary,30,True,26.320999999999998,"LINESTRING (2.2934249 48.8361092, 2.2935472 48.8360706, 2.2936306 48.8360127, 2.2936628 48.8359903, 2.2937013 48.8359636)",,,,,,,,
367823710,125383645,0,242311745,Boulevard Lefebvre,primary,50,True,252.493,"LINESTRING (2.2918535 48.8311874, 2.2889683 48.832432)",2,,,,,,,
367823710,677773445,0,"[24282741, 685572310]",Rue Lefebvre,residential,,True,28.635,"LINESTRING (2.2918535 48.8311874, 2.2919024 48.8312384, 2.2919358 48.8312725, 2.2920646 48.8314042)",1,,,,,,,
367824737,148740553,0,15082065,Rue de Vichy,residential,,False,10.755,"LINESTRING (2.2948469 48.8340634, 2.2947958 48.8340118, 2.2947666 48.8339824)",,,,,,,,
367829356,597720280,0,32686745,Rue Gaston Boissier,secondary,,True,10.834,"LINESTRING (2.295408 48.8296066, 2.2955534 48.8296248)",,,,,,,,
367829356,125385546,0,"[13621625, 798915047]",Rue Gaston Boissier,secondary,,False,118.965,"LINESTRING (2.295408 48.8296066, 2.2953632 48.8295853, 2.2945182 48.8291398, 2.2944017 48.8290774, 2.2941402 48.8289373)",,,,,,,,
367829434,6388698637,0,32686751,Boulevard Lefebvre,unclassified,,True,10.687,"LINESTRING (2.2957325 48.8297236, 2.2957715 48.8297846, 2.2957891 48.8298122)",,,,,,,,
367829434,141600619,0,242311857,Boulevard Lefebvre,primary,50,True,108.803,"LINESTRING (2.2957325 48.8297236, 2.2959926 48.8296557, 2.2967313 48.8294842, 2.297146 48.8294284)",2,,,,,,,
367905529,367905531,0,32694498,Impasse Franchemont,residential,30,False,64.578,"LINESTRING (2.3838995 48.8534563, 2.3830437 48.8533142)",,,,,,,,
367905531,367905529,0,32694498,Impasse Franchemont,residential,30,False,64.578,"LINESTRING (2.3830437 48.8533142, 2.3838995 48.8534563)",,,,,,,,
367905531,25009196,0,8059193,Rue Jean Macé,residential,30,True,154.417,"LINESTRING (2.3830437 48.8533142, 2.384736 48.8527115, 2.3848998 48.8526532)",,,,,,,,
367905531,206155203,0,674649658,Rue Jean Macé,residential,30,False,23.179,"LINESTRING (2.3830437 48.8533142, 2.3829496 48.8533472, 2.3828537 48.8533481, 2.3827424 48.8533311)",,,,,,,,
367906705,2832108170,0,278921031,Cité de l'Ameublement,residential,30,False,107.392,"LINESTRING (2.3856305 48.8504555, 2.3856669 48.851421)",,,,,,,,
367906705,25008881,0,670941682,Rue de Montreuil,unclassified,30,True,86.95400000000001,"LINESTRING (2.3856305 48.8504555, 2.3848413 48.8504534, 2.3846173 48.8504508, 2.3844442 48.8504684)",,,,,,,,
367912778,368000,0,4039234,Rue de Reuilly,tertiary,30,True,80.723,"LINESTRING (2.3851651 48.8494126, 2.3848642 48.8498134, 2.3848459 48.8498377, 2.3848286 48.8498941, 2.384813 48.8499451, 2.3847292 48.8500762)",,,,,,,,
367912778,368014,0,32695452,Rue de Reuilly,tertiary,30,False,258.163,"LINESTRING (2.3851651 48.8494126, 2.3853637 48.8491704, 2.3858015 48.8485918, 2.3859374 48.8484164, 2.3866885 48.8474529, 2.3867729 48.8473461)",,,,,,,,
367916799,153512631,0,4039912,Rue de la Roquette,residential,30,True,29.378999999999998,"LINESTRING (2.3793394 48.8573175, 2.3795067 48.8573772, 2.379696 48.8574389)",1,,,,,,,
367916799,6092407611,0,32695817,Rue de la Roquette,residential,,True,21.246000000000002,"LINESTRING (2.3793394 48.8573175, 2.3794431 48.8572545, 2.3795528 48.8571879)",,,,,,,,
367917176,199183487,0,156382090,Rue de la Roquette,tertiary,30,False,76.516,"LINESTRING (2.3805719 48.8577762, 2.3806641 48.8577956, 2.3807008 48.857802, 2.3808345 48.8578238, 2.3809714 48.8578477, 2.3811084 48.8578759, 2.3811695 48.8578897, 2.3814974 48.8579722, 2.381566 48.8579877)",,,,,,,,
367917176,691304751,0,191714996,Place Léon Blum,secondary,50,True,27.619000000000003,"LINESTRING (2.3805719 48.8577762, 2.3805715 48.8578125, 2.3805589 48.857849, 2.380541 48.8578758, 2.3805108 48.8579046, 2.3804664 48.8579319, 2.3804381 48.8579437, 2.3804105 48.8579524, 2.3803936 48.8579565, 2.3803701 48.8579619)",,circular,,,,,,
367917324,430789,0,24660608,Boulevard Voltaire,secondary,50,False,145.78000000000003,"LINESTRING (2.3800591 48.8578342, 2.3799516 48.8579001, 2.3794433 48.8582049, 2.3791916 48.8583556, 2.3786976 48.8586502, 2.378584 48.8587156)",,,,,,,,
367917324,367918343,0,227186986,Place Léon Blum,secondary,50,True,19.079,"LINESTRING (2.3800591 48.8578342, 2.3800516 48.8577994, 2.3800555 48.8577629, 2.3800716 48.8577266, 2.3801193 48.8576731)",,circular,,,,,,
367918343,153512631,0,4039995,Rue de la Roquette,tertiary,50,False,42.388,"LINESTRING (2.3801193 48.8576731, 2.3800069 48.8576344, 2.3799697 48.8576205, 2.3797643 48.8575437, 2.379733 48.8574891, 2.379696 48.8574389)",,,,,,,,
367918343,621326844,0,191714998,Place Léon Blum,secondary,50,True,25.177999999999997,"LINESTRING (2.3801193 48.8576731, 2.3801679 48.8576496, 2.3802181 48.8576324, 2.3802745 48.8576226, 2.3803168 48.8576209, 2.3803601 48.8576237, 2.3804022 48.8576314, 2.380438 48.8576421)",,circular,,,,,,
367919770,25009249,0,8059190,Rue Charles Delescluze,residential,30,True,72.187,"LINESTRING (2.3801292 48.8525575, 2.3791495 48.8526342)",,,,,,,,
368465823,5012140448,0,32746620,Rue Émile Borel,residential,,False,9.332,"LINESTRING (2.322365 48.8988238, 2.3224059 48.8989033)",,,,,,,,
368466115,2915035142,0,337617524,Rue Hélène et François Missoffe,residential,30,True,98.094,"LINESTRING (2.3216114 48.8999588, 2.3220484 48.9007929)",,,,,,,,
368466115,5012140448,0,32746620,Rue Émile Borel,residential,,False,170.618,"LINESTRING (2.3216114 48.8999588, 2.32235 48.8999514, 2.3224053 48.8990141, 2.3224059 48.8989033)",,,,,,,,
368477712,16818187,0,512599954,Place Arnault Tzanck,secondary,,True,31.02,"LINESTRING (2.3229964 48.898637, 2.3231843 48.8984564, 2.3231911 48.8983964)",,,,,,,,
368486722,6594770830,0,"[582210714, 32747507, 638581465, 638581466, 638582750]",Boulevard Bessières,primary,50,True,406.642,"LINESTRING (2.3232228 48.8976048, 2.3231331 48.8976036, 2.3229181 48.8975981, 2.3228787 48.8975971, 2.3225215 48.8975869, 2.3223107 48.8975671, 2.3220972 48.8975376, 2.3218906 48.8974986, 2.3216893 48.8974526, 2.3214287 48.8973787, 2.3213012 48.8973386, 2.3211736 48.8972915, 2.3201524 48.8968926, 2.3195495 48.8966678, 2.3193889 48.896624, 2.3192069 48.8965748, 2.3191065 48.8965382, 2.318362 48.896253, 2.3182973 48.8962269, 2.3182219 48.8961965, 2.3181908 48.8961824)",2,,,,,,,
368486722,5963745612,0,648773966,Boulevard Bessières,primary,,False,19.955,"LINESTRING (2.3232228 48.8976048, 2.3231913 48.8975349, 2.3231721 48.897492, 2.3231454 48.8974327)",,,,,,,,
368486724,268238294,0,220335497,Rue de Pont-à-Mousson,secondary,50,True,56.099,"LINESTRING (2.3241296 48.897628, 2.3241153 48.8976938, 2.3240319 48.8981284)",,,,,,,,
368486724,368486722,0,582210717,Boulevard Bessières,primary,50,True,66.34,"LINESTRING (2.3241296 48.897628, 2.3239395 48.8976252, 2.3238295 48.8976216, 2.3232228 48.8976048)",2,,,,,,,
368486724,209157796,0,582210725,Boulevard Bessières,primary_link,,False,21.364,"LINESTRING (2.3241296 48.897628, 2.3241717 48.8975498, 2.3241878 48.8975243, 2.3241987 48.8975087, 2.3242343 48.8974487)",2,,,,,,,
368486725,5568703546,0,32747769,Rue Frédéric Brunet,residential,,True,77.739,"LINESTRING (2.3247848 48.8976476, 2.3247846 48.8977218, 2.3247966 48.8977972, 2.3253112 48.8981627, 2.3253626 48.898201)",,,,,,,,
368486725,368486724,0,582210720,Boulevard Bessières,primary,50,True,47.946,"LINESTRING (2.3247848 48.8976476, 2.3244292 48.8976389, 2.3241296 48.897628)",2,,,,,,,
368524024,6365396280,0,17244178,Rue des Epinettes,residential,30,True,78.13499999999999,"LINESTRING (2.3241886 48.8973292, 2.3241571 48.8972899, 2.3236916 48.8967071)",,,,,,,,
368542144,2580430969,0,32749218,Rue de la Jonquière,residential,30,True,24.302,"LINESTRING (2.3181194 48.8948932, 2.3183472 48.8948501, 2.3184387 48.8948324)",1,,,,,,,
368542144,368542291,0,32749238,Rue du Docteur Paul Brousse,residential,30,True,28.85,"LINESTRING (2.3181194 48.8948932, 2.3183891 48.8949956, 2.3184623 48.8950216)",,,,,,,,
368542291,268238825,0,24015066,Rue du Docteur Paul Brousse,residential,30,True,22.761,"LINESTRING (2.3184623 48.8950216, 2.3184641 48.8950766, 2.3184717 48.8952262)",,,,,,,,
368557018,260426844,0,844625785,Avenue de Clichy,secondary,30,True,20.086,"LINESTRING (2.3158097 48.8930978, 2.3160172 48.8929794)",,,,,,,,
368557018,368557298,0,32749607,Avenue de Clichy,residential,,True,59.833999999999996,"LINESTRING (2.3158097 48.8930978, 2.3157836 48.8929913, 2.3161536 48.8927828, 2.3163158 48.8928091)",,,,,,,,
368557298,260426074,0,844625785,Avenue de Clichy,secondary,30,True,24.726999999999997,"LINESTRING (2.3163158 48.8928091, 2.3164868 48.8927116, 2.3165713 48.8926634)",,,,,,,,
368720976,3835398810,0,365263274,Rue Dautancourt,residential,30,True,252.541,"LINESTRING (2.3237154 48.8890757, 2.3250854 48.8901228, 2.325122 48.8901508, 2.3259306 48.8907436, 2.3259882 48.8907858)",,,,,,,,
368731455,368731804,0,32754176,Impasse Naboulet,residential,30,False,96.144,"LINESTRING (2.3209252 48.8941248, 2.3215593 48.8948823)",,,,,,,,
368731455,178765864,0,378989499,Rue de la Jonquière,residential,30,True,25.523999999999997,"LINESTRING (2.3209252 48.8941248, 2.3207018 48.8942004, 2.3206152 48.8942304)",,,,,,,,
368731804,368731455,0,32754176,Impasse Naboulet,residential,30,False,96.144,"LINESTRING (2.3215593 48.8948823, 2.3209252 48.8941248)",,,,,,,,
368732449,178766323,0,17047051,Rue Baron,residential,30,True,65.929,"LINESTRING (2.3225346 48.8942699, 2.3224878 48.8942067, 2.3221715 48.8937982, 2.3221404 48.8937373)",,,,,,,,
368732449,368732490,0,32754211,Rue Roberval,residential,30,False,53.591,"LINESTRING (2.3225346 48.8942699, 2.3224523 48.8942987, 2.322016 48.8944516, 2.3218877 48.8944966)",,,,,,,,
368732490,178767081,0,17244178,Rue des Epinettes,residential,30,True,67.728,"LINESTRING (2.3218877 48.8944966, 2.3214727 48.8940077, 2.3214401 48.8939634)",,,,,,,,
368732490,368732449,0,32754211,Rue Roberval,residential,30,False,53.591,"LINESTRING (2.3218877 48.8944966, 2.322016 48.8944516, 2.3224523 48.8942987, 2.3225346 48.8942699)",,,,,,,,
368737337,260425790,0,24015007,Rue Maria Deraismes,residential,30,True,67.255,"LINESTRING (2.3270538 48.8941551, 2.3265824 48.8936357)",,,,,,,,
368737337,368739240,0,32754329,Rue Petiet,residential,30,True,21.252,"LINESTRING (2.3270538 48.8941551, 2.3273376 48.8941137)",,,,,,,,
368737744,178880787,0,378989503,Avenue de Saint-Ouen,primary,30,True,103.95,"LINESTRING (2.3277839 48.894045, 2.3277964 48.8940856, 2.3280581 48.8948586, 2.3280915 48.8949577)",,,,,,,,
368739240,368739485,0,32754374,Impasse Saint-Ouen,residential,30,False,44.367,"LINESTRING (2.3273376 48.8941137, 2.3270579 48.8937596)",,,,,,,,
368739240,368737744,0,32754329,Rue Petiet,residential,30,True,33.51,"LINESTRING (2.3273376 48.8941137, 2.3276829 48.8940604, 2.3277839 48.894045)",,,,,,,,
368739485,368739240,0,32754374,Impasse Saint-Ouen,residential,30,False,44.367,"LINESTRING (2.3270579 48.8937596, 2.3273376 48.8941137)",,,,,,,,
368750964,368750967,0,32754609,Villa Lantiez,residential,30,False,28.056,"LINESTRING (2.3244133 48.8951891, 2.3240744 48.8953075)",,,,,,,,
368750967,368750964,0,32754609,Villa Lantiez,residential,30,False,28.056,"LINESTRING (2.3240744 48.8953075, 2.3244133 48.8951891)",,,,,,,,
368750967,178766168,0,17047040,Rue Lantiez,unclassified,30,True,67.234,"LINESTRING (2.3240744 48.8953075, 2.3242359 48.8955086, 2.3244334 48.8957546, 2.3245038 48.8958422)",,,,,,,,
368755613,6365396280,0,32754704,Villa des Épinettes,residential,30,True,102.158,"LINESTRING (2.3249183 48.896267, 2.3237495 48.8966864, 2.3236916 48.8967071)",,,,,,,,
368755613,178882038,0,77628899,Rue Lantiez,unclassified,30,True,27.714,"LINESTRING (2.3249183 48.896267, 2.3250507 48.896405, 2.3251181 48.8964788)",,,,,,,,
368776551,178882047,0,378989503,Avenue de Saint-Ouen,primary,30,True,11.693,"LINESTRING (2.3283661 48.8957677, 2.3284025 48.8958701)",,,,,,,,
368776551,178882042,0,24014944,Rue Jacques Kellner,residential,30,True,119.83699999999999,"LINESTRING (2.3283661 48.8957677, 2.3282223 48.895774, 2.3274508 48.8957892, 2.3268996 48.8958281, 2.3267322 48.8958431)",,,,,,,,
368786324,268233986,0,196820523,Avenue de la Porte de Saint-Ouen,primary,,True,130.64000000000001,"LINESTRING (2.3297303 48.8991556, 2.3297617 48.8992569, 2.3298531 48.8995514, 2.3299587 48.8998668, 2.3300354 48.9000529, 2.3300879 48.90021, 2.3301027 48.9002445, 2.3301256 48.900301)",3,,,,,,,
368787910,265061959,0,32755483,,primary_link,,True,37.611,"LINESTRING (2.3296852 48.9004601, 2.3301992 48.9004756)",,,,,,,,
368787910,637680806,0,24414451,Avenue de la Porte de Saint-Ouen,primary,,True,152.69700000000003,"LINESTRING (2.3296852 48.9004601, 2.3296166 48.9002433, 2.3295949 48.9001629, 2.3295005 48.8997503, 2.329314 48.8991689, 2.3293054 48.8991401, 2.3292968 48.8991113)",4,,,,,,,
368789066,368789206,0,32755654,Rue Camille Blaisot,residential,,False,141.286,"LINESTRING (2.3287482 48.8989972, 2.3287462 48.8990819, 2.3286943 48.9000932, 2.3286909 48.9002173, 2.3286896 48.9002672)",,,,,,,,
368789066,5574563073,0,52108082,Rue André Bréchet,residential,30,True,33.284000000000006,"LINESTRING (2.3287482 48.8989972, 2.3288056 48.8989982, 2.329015 48.8989995, 2.3290623 48.8989993, 2.3292035 48.8989988)",,,,,,,,
368789206,368789066,0,32755654,Rue Camille Blaisot,residential,,False,141.28600000000003,"LINESTRING (2.3286896 48.9002672, 2.3286909 48.9002173, 2.3286943 48.9000932, 2.3287462 48.8990819, 2.3287482 48.8989972)",,,,,,,,
369326446,94175315,0,542064421,Rue Saint-Lazare,secondary,50,True,45.79,"LINESTRING (2.3318586 48.876253, 2.3320047 48.8762821, 2.3323259 48.876339, 2.3324618 48.8763633)",4,,,,,,,
369326446,94173692,0,542064424,Rue de la Chaussée d'Antin,secondary,30,True,114.80799999999999,"LINESTRING (2.3318586 48.876253, 2.3318891 48.8761833, 2.3319272 48.8760961, 2.3322662 48.8753242, 2.3322934 48.8752609)",,,,,,,,
369331056,369331058,0,298362207,Place Blanche,primary,50,True,14.495999999999999,"LINESTRING (2.3322596 48.8837242, 2.3323295 48.8837117, 2.3324446 48.8836783)",,,,,,,,
369331058,94208275,0,32786059,Rue Blanche,tertiary,30,True,100.912,"LINESTRING (2.3324446 48.8836783, 2.3323778 48.8835391, 2.3321649 48.8830159, 2.3320988 48.8828633, 2.3320731 48.8828044)",1,,,,,,,
369331058,1835516171,0,157004571,Place Blanche,primary,50,True,12.243,"LINESTRING (2.3324446 48.8836783, 2.3325454 48.8836548, 2.3325982 48.8836354)",,,,,,,,
370134456,838040829,0,722747456,Rue de Passy,secondary,50,True,7.506,"LINESTRING (2.2843049 48.8584849, 2.2844048 48.8585003)",1,,,,,,,
370134456,370134462,0,32858405,,tertiary_link,,True,23.408,"LINESTRING (2.2843049 48.8584849, 2.2843883 48.8583797, 2.2844252 48.8582911)",1,,,,,,,
370134459,34817816,0,164286220,Rue de la Tour,tertiary,50,True,114.56700000000001,"LINESTRING (2.2844071 48.8585988, 2.284378 48.8586116, 2.2831223 48.8591879)",,,,,,,,
370134462,34818626,0,5097230,Rue Raynouard,tertiary,30,True,221.29500000000002,"LINESTRING (2.2844252 48.8582911, 2.2838439 48.8577159, 2.2836416 48.8575499, 2.2832016 48.8572443, 2.2831241 48.8571953, 2.2825574 48.8568387, 2.2824656 48.8567877)",,,,,,,,
370181787,5059182780,0,32862995,Rue du Pont Neuf,unclassified,,True,67.77,"LINESTRING (2.3429978 48.8589787, 2.3427284 48.8587681, 2.3425799 48.8586076, 2.3424643 48.8584826)",,,,,,,,
370323449,370323502,0,32877048,Avenue Dutuit,residential,50,False,232.93,"LINESTRING (2.3160717 48.8670861, 2.3160102 48.8669987, 2.3159338 48.8668903, 2.315803 48.866711, 2.3157315 48.8665166, 2.3156674 48.8659735, 2.3155704 48.8651193, 2.31556 48.8650408)",,,,,,,,
370323449,1704487393,0,69414167,Avenue des Champs-Élysées,primary,50,False,118.895,"LINESTRING (2.3160717 48.8670861, 2.3148997 48.8674602, 2.3146093 48.8675529)",6,,,,,,,
370323449,6230294622,0,69414167,Avenue des Champs-Élysées,primary,50,False,244.024,"LINESTRING (2.3160717 48.8670861, 2.3163434 48.8669993, 2.3185338 48.8663038, 2.319008 48.8661532, 2.3190756 48.8661314)",6,,,,,,,
370323502,25667904,0,4294092,Cours la Reine,residential,50,True,135.666,"LINESTRING (2.31556 48.8650408, 2.3140341 48.8650035, 2.3139915 48.8650025, 2.3137066 48.8649955)",,,,,,,,
370323502,370323449,0,32877048,Avenue Dutuit,residential,50,False,232.93000000000004,"LINESTRING (2.31556 48.8650408, 2.3155704 48.8651193, 2.3156674 48.8659735, 2.3157315 48.8665166, 2.315803 48.866711, 2.3159338 48.8668903, 2.3160102 48.8669987, 2.3160717 48.8670861)",,,,,,,,
370346376,25667968,0,"[32879654, 4294023]","['Avenue du Général Eisenhower', 'Place Clémenceau']",residential,50,True,180.99200000000002,"LINESTRING (2.3115683 48.8671874, 2.3118891 48.8672677, 2.3119171 48.8672736, 2.3121453 48.8673262, 2.3123017 48.8673505, 2.3125156 48.8673663, 2.3126927 48.8673681, 2.3129079 48.8673464, 2.313153 48.8673216, 2.3133851 48.8672809, 2.3137619 48.8671851, 2.3139457 48.8671384)",,,,,,,,
370346376,370346398,0,"[32879779, 701951013, 32879774]",Avenue de Selves,residential,,True,133.524,"LINESTRING (2.3115683 48.8671874, 2.3116224 48.8672675, 2.3119855 48.8677534, 2.3120034 48.867778, 2.3121552 48.8679861, 2.3122274 48.8680852, 2.312291 48.8681729, 2.3123607 48.8682691)",,,,,,,,
370346398,25934279,0,4294035,Avenue des Champs-Élysées,primary,50,False,163.842,"LINESTRING (2.3123607 48.8682691, 2.3121969 48.8683212, 2.3109806 48.8687085, 2.3105176 48.8688501, 2.3104637 48.8688673, 2.310341 48.8689063)",4,,,,,,,
370346398,25668541,0,4294035,Avenue des Champs-Élysées,primary,50,False,130.422,"LINESTRING (2.3123607 48.8682691, 2.3129654 48.8680759, 2.3130977 48.8680341, 2.3134046 48.867937, 2.3139659 48.8677584)",4,,,,,,,
370351925,25625563,0,32880355,Place de l'Alma,residential,,True,53.391999999999996,"LINESTRING (2.3022447 48.8647407, 2.3022171 48.864683, 2.3021979 48.8646494, 2.3022202 48.8642659)",,,,,,,,
370351925,5057169764,0,54931419,Cours Albert 1er,residential,50,True,22.298000000000002,"LINESTRING (2.3022447 48.8647407, 2.3021679 48.8647392, 2.30194 48.8647348)",4,,,,,,,
370354998,241886816,0,32880668,,primary_link,50,True,44.148,"LINESTRING (2.3065338 48.864513, 2.3070817 48.8646795)",1,,,,,,,
370354998,368248,0,323605307,Cours Albert 1er,secondary,50,True,278.783,"LINESTRING (2.3065338 48.864513, 2.3099127 48.8645997, 2.3099624 48.864601, 2.3103421 48.8646107)",2,,,,,,,
371207006,6865979437,0,733208670,Avenue Pierre de Coubertin,primary,50,False,9.591,"LINESTRING (2.3440157 48.8162284, 2.3440388 48.8161435)",,,,,,,,
371207006,343703877,0,733209110,Avenue Pierre de Coubertin,primary,50,False,66.241,"LINESTRING (2.3440157 48.8162284, 2.3440568 48.8168235)",,,,,,,,
372854544,372854897,0,86263852,Boulevard d'Auteuil,secondary,50,True,28.763,"LINESTRING (2.2556301 48.8452055, 2.2553946 48.8454126)",2,,,,,,,
372854544,139247803,0,457167233,Avenue du Général Sarrail,unclassified,50,True,30.34,"LINESTRING (2.2556301 48.8452055, 2.2559004 48.8454124)",2,,,,,,,
372854544,1001475632,0,27792105,Place de la Porte Molitor,tertiary,50,True,49.815,"LINESTRING (2.2556301 48.8452055, 2.2559923 48.8453209, 2.2562583 48.8453748)",2,,,,,,,
372854897,305162140,0,457167225,Boulevard d'Auteuil,secondary,50,True,30.716,"LINESTRING (2.2553946 48.8454126, 2.2552958 48.8454165, 2.2549757 48.8454301)",4,,,,,,,
373732187,25273197,0,565884681,Rue des Pyramides,tertiary,50,True,68.015,"LINESTRING (2.3322871 48.8640136, 2.332584 48.8644161, 2.3326606 48.8645193, 2.3326949 48.8645633)",3,,,,,,,
386594431,15035534,0,3630637,Rue de Patay,tertiary,50,True,305.78999999999996,"LINESTRING (2.37163 48.8275103, 2.3716971 48.8274674, 2.3719191 48.827312, 2.3720934 48.8272, 2.372485 48.8269457, 2.3731369 48.8265223, 2.3731692 48.8265013, 2.3734408 48.8263249, 2.3734723 48.8263044, 2.3735489 48.8262547, 2.3736906 48.8261619, 2.374532 48.8256162, 2.3745964 48.8255743)",,,,,,,,
386594431,7304709,0,33771824,Rue Cantagrel,residential,30,True,201.67499999999998,"LINESTRING (2.37163 48.8275103, 2.3717018 48.827555, 2.3717483 48.8275807, 2.3718064 48.8275903, 2.3740647 48.8271121, 2.3742215 48.827082)",,,,,,,,
386594441,386594447,0,33771829,Boulevard Masséna,primary,50,True,163.359,"LINESTRING (2.3750273 48.8234011, 2.3757503 48.823645, 2.3762755 48.8238192, 2.3763074 48.8238292, 2.3766119 48.8239274, 2.3767974 48.8239821, 2.3770284 48.8240505)",,,,,,,,
386594441,15035509,0,33771830,Rue Darmesteter,residential,30,False,133.95000000000002,"LINESTRING (2.3750273 48.8234011, 2.3750651 48.8233491, 2.3750913 48.8233126, 2.3754321 48.8228511, 2.3757467 48.8224281, 2.3757694 48.8223976, 2.3758291 48.8223183)",,,,,,,,
386594447,15035530,0,"[40120633, 33771836]",Avenue de la Porte de Vitry,tertiary,50,False,133.94899999999998,"LINESTRING (2.3770284 48.8240505, 2.3771097 48.8239559, 2.3771393 48.8239142, 2.3772479 48.8237591, 2.3774415 48.8234944, 2.3776886 48.823147, 2.3777564 48.8230553, 2.377822 48.8229654)",,,,,,,,
386594447,2710711326,0,"[23052480, 34855982, 223679295]",Boulevard du Général d'Armée Jean Simon,primary,50,True,410.379,"LINESTRING (2.3770284 48.8240505, 2.3771663 48.8240876, 2.3772589 48.8241168, 2.3788425 48.8246458, 2.379465 48.8248482, 2.3798427 48.8249668, 2.3802396 48.82507, 2.3803783 48.8251061, 2.3805055 48.8251426, 2.3815267 48.8254826, 2.38178 48.825568, 2.3818142 48.8255801, 2.3820677 48.8256632)",2,,,yes,,,,
386594447,268207457,0,196019718,Rue de Patay,tertiary,50,False,19.858,"LINESTRING (2.3770284 48.8240505, 2.376933 48.8240973, 2.3768908 48.824118, 2.3768109 48.8241572)",,,,,,,,
389131719,116110299,0,83210402,Rue de Vaugirard,secondary,50,True,35.197,"LINESTRING (2.3054474 48.8407626, 2.3058827 48.8408972)",,,,,,,,
389131719,110550432,0,12203835,Rue Borromée,residential,30,True,177.96400000000003,"LINESTRING (2.3054474 48.8407626, 2.3054197 48.8408043, 2.3054067 48.840824, 2.3045024 48.8421934, 2.304478 48.8422304)",,,,,,,,
391472051,248579477,0,26317469,Rue Marie-Anne Colombier,residential,,False,8.576,"LINESTRING (2.4136294 48.8724717, 2.4135246 48.8725063)",,,,,,,,
