u,v,key,osmid,oneway,name,highway,maxspeed,length,geometry,lanes,service,access,width,ref,bridge,junction,tunnel
3635991566,5629677568,0,358713299,False,Travessa Gudulo Bornacina,residential,20,42.079,"LINESTRING (-46.5947415 -23.516217, -46.5945005 -23.5159098)",,,private,,,,,
3644644407,2390039077,0,79657252,False,Rua Luigi Greco,residential,30,12.81,"LINESTRING (-46.6535453 -23.5277015, -46.6534239 -23.5277312)",2,,,,,,,
3644644407,4491497842,0,79657252,False,Rua Luigi Greco,residential,30,18.68,"LINESTRING (-46.6535453 -23.5277015, -46.6537221 -23.5276574)",2,,,,,,,
3674499998,507905046,0,363268706,False,Rua Maria Curupaiti,residential,30,38.782,"LINESTRING (-46.6455559 -23.4958854, -46.6452374 -23.496076)",,,,,,,,
3674499998,5750510799,0,363268706,False,Rua Maria Curupaiti,residential,30,65.133,"LINESTRING (-46.6455559 -23.4958854, -46.6460918 -23.4955667)",,,,,,,,
3679556529,4582937838,0,169262643,False,Rua Santa Cruz do Monte Castelo,tertiary,30,6.059,"LINESTRING (-46.6916649 -23.4475565, -46.6916578 -23.4476106)",,,,,,,,
3679556529,1804289434,0,169262643,False,Rua Santa Cruz do Monte Castelo,tertiary,30,3.842,"LINESTRING (-46.6916649 -23.4475565, -46.6916669 -23.447522)",,,,,,,,
3679556531,4582938855,0,169262643,False,Rua Santa Cruz do Monte Castelo,tertiary,30,5.76,"LINESTRING (-46.6914292 -23.4480043, -46.691405 -23.4480511)",,,,,,,,
3679556531,1804289465,0,169262643,False,Rua Santa Cruz do Monte Castelo,tertiary,30,6.018,"LINESTRING (-46.6914292 -23.4480043, -46.691464 -23.4479606)",,,,,,,,
3679556548,4582940524,0,169262643,False,Rua Santa Cruz do Monte Castelo,tertiary,30,8.972,"LINESTRING (-46.6916052 -23.4471397, -46.6916196 -23.4472193)",,,,,,,,
3679556548,4582938872,0,169262643,False,Rua Santa Cruz do Monte Castelo,tertiary,30,4.245,"LINESTRING (-46.6916052 -23.4471397, -46.6916002 -23.4471018)",,,,,,,,
3679556551,7863442685,0,169262643,False,Rua Santa Cruz do Monte Castelo,tertiary,30,16.454,"LINESTRING (-46.6912689 -23.4493694, -46.6912575 -23.449517)",,,,,,,,
3679556551,4582938563,0,169262643,False,Rua Santa Cruz do Monte Castelo,tertiary,30,15.324,"LINESTRING (-46.6912689 -23.4493694, -46.6912669 -23.4492316)",,,,,,,,
3683295840,4360339961,0,438297598,False,Rua Alexandre Von Humboldt,residential,20,6.851,"LINESTRING (-46.7331494 -23.7019502, -46.7331978 -23.7019074)",,,,,,,,
3683295840,3683295860,0,438297598,False,Rua Alexandre Von Humboldt,residential,20,117.406,"LINESTRING (-46.7331494 -23.7019502, -46.7332356 -23.7030031)",,,,,,,,
3683295860,3683295840,0,438297598,False,Rua Alexandre Von Humboldt,residential,20,117.406,"LINESTRING (-46.7332356 -23.7030031, -46.7331494 -23.7019502)",,,,,,,,
3683295860,4360336503,0,438297598,False,Rua Alexandre Von Humboldt,residential,20,64.857,"LINESTRING (-46.7332356 -23.7030031, -46.733325 -23.7035806)",,,,,,,,
3684324169,3684324171,0,256088064,False,Rua Tenente Sotomano,residential,30,11.354,"LINESTRING (-46.5721611 -23.4842537, -46.5722116 -23.4841627)",,,,,,,,
3684324169,3684324175,0,256088064,False,Rua Tenente Sotomano,residential,30,32.948,"LINESTRING (-46.5721611 -23.4842537, -46.5720144 -23.4845177)",,,,,,,,
3684324171,1656748537,0,256088064,False,Rua Tenente Sotomano,residential,30,49.396,"LINESTRING (-46.5722116 -23.4841627, -46.5724298 -23.4837661)",,,,,,,,
3684324171,3684324169,0,256088064,False,Rua Tenente Sotomano,residential,30,11.354,"LINESTRING (-46.5722116 -23.4841627, -46.5721611 -23.4842537)",,,,,,,,
3684324174,4888629903,0,256088064,False,Rua Tenente Sotomano,residential,30,2.994,"LINESTRING (-46.5719865 -23.4845678, -46.5719998 -23.4845438)",,,,,,,,
3684324174,5282655190,0,256088064,False,Rua Tenente Sotomano,residential,30,3.443,"LINESTRING (-46.5719865 -23.4845678, -46.5719712 -23.4845954)",,,,,,,,
3684324175,3684324169,0,256088064,False,Rua Tenente Sotomano,residential,30,32.948,"LINESTRING (-46.5720144 -23.4845177, -46.5721611 -23.4842537)",,,,,,,,
3684324175,4888629903,0,256088064,False,Rua Tenente Sotomano,residential,30,3.262,"LINESTRING (-46.5720144 -23.4845177, -46.5719998 -23.4845438)",,,,,,,,
3712094181,2621456598,0,69489370,True,Avenida Agenor Couto de Magalhães,tertiary,30,16.086,"LINESTRING (-46.7395408 -23.4757278, -46.7395217 -23.4755842)",,,,,,,,
3712094184,832094587,0,69489370,True,Avenida Agenor Couto de Magalhães,tertiary,30,39.015,"LINESTRING (-46.7396746 -23.47627, -46.7395901 -23.4759278)",,,,,,,,
3712094188,2621463001,0,76448711,True,Rua Maria Pereira Pinto,residential,30,37.658,"LINESTRING (-46.7384583 -23.47559, -46.7384862 -23.4752523)",,,,,,,,
3713156705,3713156706,0,22999960,False,Praça Clovis Bevilaqua,living_street,20,49.584,"LINESTRING (-46.6330578 -23.5515669, -46.6335006 -23.5513823)",,,,10,,,,
3713156705,2583653682,0,22999960,False,Praça Clovis Bevilaqua,living_street,20,45.576,"LINESTRING (-46.6330578 -23.5515669, -46.6326508 -23.5517366)",,,,10,,,,
3713156706,3713156705,0,22999960,False,Praça Clovis Bevilaqua,living_street,20,49.584,"LINESTRING (-46.6335006 -23.5513823, -46.6330578 -23.5515669)",,,,10,,,,
3713156706,6586122929,0,519691384,False,Rua Filipe de Oliveira,living_street,20,33.836,"LINESTRING (-46.6335006 -23.5513823, -46.6338028 -23.5512564)",,,,10,,,,
3738626454,4239880807,0,488011523,True,Largo São Bento,residential,30,14.762,"LINESTRING (-46.6338267 -23.5440056, -46.6339186 -23.5441082)",2,,,,,,,
3741680396,3741680397,0,370472895,False,Praça Campo do Leblon,residential,20,4.276,"LINESTRING (-46.7536455 -23.4896812, -46.7536659 -23.4897148)",,,,,,,,
3741680396,895844526,0,370472895,False,Praça Campo do Leblon,residential,20,6.99,"LINESTRING (-46.7536455 -23.4896812, -46.7536303 -23.4896199)",,,,,,,,
3741680397,3741680398,0,370472895,False,Praça Campo do Leblon,residential,20,4.873,"LINESTRING (-46.7536659 -23.4897148, -46.7537126 -23.4897241)",,,,,,,,
3741680397,3741680396,0,370472895,False,Praça Campo do Leblon,residential,20,4.276,"LINESTRING (-46.7536659 -23.4897148, -46.7536455 -23.4896812)",,,,,,,,
3741680398,3741680399,0,370472895,False,Praça Campo do Leblon,residential,20,5.935,"LINESTRING (-46.7537126 -23.4897241, -46.7537695 -23.4897129)",,,,,,,,
3741680398,3741680397,0,370472895,False,Praça Campo do Leblon,residential,20,4.873,"LINESTRING (-46.7537126 -23.4897241, -46.7536659 -23.4897148)",,,,,,,,
3741680399,3741680400,0,370472895,False,Praça Campo do Leblon,residential,20,47.566,"LINESTRING (-46.7537695 -23.4897129, -46.7542231 -23.4896133)",,,,,,,,
3741680399,3741680398,0,370472895,False,Praça Campo do Leblon,residential,20,5.935,"LINESTRING (-46.7537695 -23.4897129, -46.7537126 -23.4897241)",,,,,,,,
3741680400,3741680399,0,370472895,False,Praça Campo do Leblon,residential,20,47.566,"LINESTRING (-46.7542231 -23.4896133, -46.7537695 -23.4897129)",,,,,,,,
3741717602,3741717603,0,370475837,True,Avenida Mutinga,secondary,30,18.511,"LINESTRING (-46.7506692 -23.4909144, -46.7507863 -23.4910416)",1,,,,,,,
3741717603,3741717604,0,370475837,True,Avenida Mutinga,secondary,30,14.733,"LINESTRING (-46.7507863 -23.4910416, -46.7509095 -23.4911108)",1,,,,,,,
3746466039,5981613648,0,256889686,True,Rua Engenheiro Saturnino de Brito,residential,30,106.37,"LINESTRING (-46.5823028 -23.5383142, -46.5820763 -23.539248)",,,,,,,,
3746466040,3746466039,0,256889686,True,Rua Engenheiro Saturnino de Brito,residential,30,9.621,"LINESTRING (-46.5823231 -23.5382297, -46.5823028 -23.5383142)",,,,,,,,
3757650389,60685350,0,8103459,False,Praça da Sé,living_street,20,26.99,"LINESTRING (-46.6339125 -23.5509476, -46.6340198 -23.5511695)",,,,,,,,
3757650389,7279843952,0,8103459,False,Praça da Sé,living_street,20,14.571,"LINESTRING (-46.6339125 -23.5509476, -46.633871 -23.5508222)",,,,,,,,
3775883707,3775883709,0,38709865,True,Largo São Rafael,residential,30,4.596,"LINESTRING (-46.6037048 -23.557904, -46.6037489 -23.5579126)",,,,,,,,
3775883709,3775883710,0,38709865,True,Largo São Rafael,residential,30,4.208,"LINESTRING (-46.6037489 -23.5579126, -46.6037798 -23.5579377)",,,,,,,,
3775883710,4491547850,0,38709865,True,Largo São Rafael,residential,30,5.644,"LINESTRING (-46.6037798 -23.5579377, -46.6037934 -23.5579869)",,,,,,,,
3775883711,3775883712,0,38709865,True,Largo São Rafael,residential,30,8.366,"LINESTRING (-46.6038045 -23.5580487, -46.6038181 -23.5581229)",,,,,,,,
3781379926,5113543506,0,525687243,False,Travessa Nice,residential,30,77.054,"LINESTRING (-46.5984488 -23.4758928, -46.5990272 -23.475447)",,,,,,,,
3788894158,2116470727,0,202290032,True,Praça Domingos Correia da Cruz,unclassified,30,38.62,"LINESTRING (-46.6336974 -23.4916078, -46.6334457 -23.4918673)",,,yes,,,,,
3788896500,3788894158,0,202290032,True,Praça Domingos Correia da Cruz,unclassified,30,10.209,"LINESTRING (-46.6337559 -23.4915333, -46.6336974 -23.4916078)",,,yes,,,,,
3807716604,3807716605,0,377396453,False,,footway,10,6.563,"LINESTRING (-46.6278077 -23.5801745, -46.6278721 -23.5801745)",,,,,,,,
3807716605,3807716606,0,377396453,False,,footway,10,6.396,"LINESTRING (-46.6278721 -23.5801745, -46.6279311 -23.5801941)",,,,,,,,
3807716605,3807716604,0,377396453,False,,footway,10,6.563,"LINESTRING (-46.6278721 -23.5801745, -46.6278077 -23.5801745)",,,,,,,,
3807716606,3807716607,0,377396453,False,,footway,10,25.412,"LINESTRING (-46.6279311 -23.5801941, -46.6279821 -23.5804178)",,,,,,,,
3807716606,3807716605,0,377396453,False,,footway,10,6.396,"LINESTRING (-46.6279311 -23.5801941, -46.6278721 -23.5801745)",,,,,,,,
3807716607,3807716608,0,377396453,False,,footway,10,3.801,"LINESTRING (-46.6279821 -23.5804178, -46.6280169 -23.5804301)",,,,,,,,
3807716607,3807716606,0,377396453,False,,footway,10,25.412,"LINESTRING (-46.6279821 -23.5804178, -46.6279311 -23.5801941)",,,,,,,,
3807716608,3807716609,0,377396453,False,,footway,10,4.112,"LINESTRING (-46.6280169 -23.5804301, -46.6280143 -23.5803932)",,,,,,,,
3807716608,3807716607,0,377396453,False,,footway,10,3.801,"LINESTRING (-46.6280169 -23.5804301, -46.6279821 -23.5804178)",,,,,,,,
3807716609,3807716610,0,377396453,False,,footway,10,25.474,"LINESTRING (-46.6280143 -23.5803932, -46.627974 -23.5801671)",,,,,,,,
3807716609,3807716608,0,377396453,False,,footway,10,4.112,"LINESTRING (-46.6280143 -23.5803932, -46.6280169 -23.5804301)",,,,,,,,
3807716610,3807716609,0,377396453,False,,footway,10,25.474,"LINESTRING (-46.627974 -23.5801671, -46.6280143 -23.5803932)",,,,,,,,
3809385486,439660486,0,140047094,True,Rua Mundo Novo,residential,30,13.137,"LINESTRING (-46.6948231 -23.5389007, -46.6947054 -23.5388526)",2,,,,,,,
3850939908,3851365503,0,759449662,True,Praça Comandante Lineu Gomes,service,30,13.357,"LINESTRING (-46.6599213 -23.6264997, -46.6600307 -23.6264335)",,,,,,,,
3850939916,1117951287,0,775808227,True,Praça Comandante Lineu Gomes,service,30,27.513,"LINESTRING (-46.6596546 -23.6268091, -46.6598012 -23.6266013)",,,,,,,,
3851365503,1117951994,0,759449662,True,Praça Comandante Lineu Gomes,service,30,21.51,"LINESTRING (-46.6600307 -23.6264335, -46.6602282 -23.6263651)",,,,,,,,
3851812354,4238318461,0,381973560,False,Rua Deputado José Armando Affonseca,residential,20,17.074,"LINESTRING (-46.6543082 -23.5477507, -46.6542219 -23.5478823)",,,private,,,,,
3851814998,4238318461,0,381973560,False,Rua Deputado José Armando Affonseca,residential,20,118.127,"LINESTRING (-46.6536357 -23.5487987, -46.6542219 -23.5478823)",,,private,,,,,
3861283776,6380040065,0,382924363,True,Rua James Petersen,residential,30,22.612,"LINESTRING (-46.7396067 -23.4367414, -46.7398267 -23.4367661)",,,,,,,,
3887002314,2494723667,0,51424959,True,Avenida Padres Olivetanos,tertiary,30,8.099,"LINESTRING (-46.5268106 -23.5276656, -46.5267833 -23.5275972)",3,,,,,,,
3887002319,3887002314,0,51424959,True,Avenida Padres Olivetanos,tertiary,30,12.704,"LINESTRING (-46.5268525 -23.5277732, -46.5268106 -23.5276656)",3,,,,,,,
3891203423,4915822033,0,239500324,True,Rua Doutor César,tertiary,30,13.916,"LINESTRING (-46.6323105 -23.5029923, -46.6324397 -23.5030326)",2,,,,,,,
3891227239,3891227240,0,385788890,False,Rua George Fox,residential,20,74.787,"LINESTRING (-46.6044889 -23.5116865, -46.6047512 -23.5123146)",,,,,,,,
3891227240,3891227239,0,385788890,False,Rua George Fox,residential,20,74.787,"LINESTRING (-46.6047512 -23.5123146, -46.6044889 -23.5116865)",,,,,,,,
3891227281,1664509645,0,153811721,False,Rua Frei Mariano Veloso,residential,30,14.361,"LINESTRING (-46.6021384 -23.4955259, -46.6021939 -23.4956446)",,,,,,,,
3891227281,1664509596,0,153811721,False,Rua Frei Mariano Veloso,residential,30,41.054,"LINESTRING (-46.6021384 -23.4955259, -46.6021852 -23.4951592)",,,,,,,,
3892855387,381234143,0,33483425,False,Rua Floresto Bandecchi,residential,30,20.769,"LINESTRING (-46.753567 -23.5446023, -46.7535943 -23.5447874)",,,,,,,,
3892855387,381234133,0,33483425,False,Rua Floresto Bandecchi,residential,30,23.249,"LINESTRING (-46.753567 -23.5446023, -46.7534449 -23.5444257)",,,,,,,,
3892905499,1623700629,0,441835740,True,Rua Cachoeira do Arrependido,tertiary,30,22.527,"LINESTRING (-46.800367 -23.5869911, -46.8005379 -23.5871196)",2,,,,,,,
3893837247,1602183970,0,146226109,False,Rua República do Togo,residential,30,9.598,"LINESTRING (-46.7350305 -23.5851548, -46.7349453 -23.5851916)",,,,,,,,
3893837247,1602183968,0,146226109,False,Rua República do Togo,residential,30,8.522,"LINESTRING (-46.7350305 -23.5851548, -46.7350935 -23.5851044)",,,,,,,,
3893837248,1602183968,0,146226109,False,Rua República do Togo,residential,30,9.324,"LINESTRING (-46.7351458 -23.5850356, -46.7350935 -23.5851044)",,,,,,,,
3893837248,1602183967,0,146226109,False,Rua República do Togo,residential,30,9.39,"LINESTRING (-46.7351458 -23.5850356, -46.7351733 -23.584955)",,,,,,,,
3893837249,1602183979,0,146226108,False,Rua Geremia Lunardelli,residential,30,10.886,"LINESTRING (-46.7365687 -23.5855278, -46.7365962 -23.5856224)",,,,,,,,
3893837249,1602183974,0,146226108,False,Rua Geremia Lunardelli,residential,30,12.371,"LINESTRING (-46.7365687 -23.5855278, -46.7365131 -23.5854289)",,,,,,,,
3893837250,1602183988,0,146226108,False,Rua Geremia Lunardelli,residential,30,8.694,"LINESTRING (-46.7364836 -23.5858707, -46.7364091 -23.5859088)",,,,,,,,
3893837250,1602183983,0,146226108,False,Rua Geremia Lunardelli,residential,30,10.641,"LINESTRING (-46.7364836 -23.5858707, -46.7365459 -23.5857939)",,,,,,,,
3893837251,1602183986,0,146226108,False,Rua Geremia Lunardelli,residential,30,16.187,"LINESTRING (-46.7354744 -23.5858603, -46.7353175 -23.585883)",,,,,,,,
3893837251,1602183987,0,146226108,False,Rua Geremia Lunardelli,residential,30,16.264,"LINESTRING (-46.7354744 -23.5858603, -46.735634 -23.5858603)",,,,,,,,
3894449143,4575485086,0,284464461,False,Avenida Francisco Ettore Pedro Mari,tertiary,30,64.86,"LINESTRING (-46.7565374 -23.5997704, -46.7560123 -23.6001001)",,,,,,,,
3894449143,1585033006,0,284464461,False,Avenida Francisco Ettore Pedro Mari,tertiary,30,5.804,"LINESTRING (-46.7565374 -23.5997704, -46.7565881 -23.5997466)",,,,,,,,
3894449149,1585033015,0,94577982,False,Avenida Intercontinental,tertiary,30,22.976,"LINESTRING (-46.7581951 -23.5994409, -46.7580054 -23.5995526)",,,,,,,,
3894449149,1585033026,0,94577982,False,Avenida Intercontinental,tertiary,30,20.449,"LINESTRING (-46.7581951 -23.5994409, -46.7583291 -23.599304)",,,,,,,,
3894449676,1596921995,0,146417658,False,Avenida Diogo Gomes Carneiro,unclassified,30,18.858,"LINESTRING (-46.772725 -23.5980725, -46.7727022 -23.5982408)",2,,,,,,,
3894449676,1596921994,0,146417658,False,Avenida Diogo Gomes Carneiro,unclassified,30,20.641,"LINESTRING (-46.772725 -23.5980725, -46.7727174 -23.597887)",2,,,,,,,
3894449773,30469568,0,155226772,False,Avenida Engenheiro Heitor Antônio Eiras Garcia,secondary,30,29.848,"LINESTRING (-46.7870156 -23.6021817, -46.7869199 -23.6024354)",2,,,,,,,
3894449773,1637643477,0,155226772,False,Avenida Engenheiro Heitor Antônio Eiras Garcia,secondary,30,36.39,"LINESTRING (-46.7870156 -23.6021817, -46.7871323 -23.6018724)",2,,,,,,,
3894449795,1594081638,0,146138110,False,Avenida Engenheiro Heitor Antônio Eiras Garcia,secondary,30,16.372,"LINESTRING (-46.7941558 -23.605156, -46.7943119 -23.6051909)",2,,,,,,,
3894449795,1594081536,0,146138110,False,Avenida Engenheiro Heitor Antônio Eiras Garcia,secondary,30,43.884,"LINESTRING (-46.7941558 -23.605156, -46.7937272 -23.6051171)",2,,,,,,,
3894495379,5319451859,0,151612354,False,Rua Mestre Jou,residential,30,10.51,"LINESTRING (-46.7436793 -23.6067906, -46.7437737 -23.6067525)",,,,,,,,
3894495379,1644338598,0,151612354,False,Rua Mestre Jou,residential,30,16.558,"LINESTRING (-46.7436793 -23.6067906, -46.7435319 -23.6068533)",,,,,,,,
3894495380,1644338591,0,151612354,False,Rua Mestre Jou,residential,30,12.288,"LINESTRING (-46.7443254 -23.6066431, -46.7444325 -23.6065923)",,,,,,,,
3894495380,1644338593,0,151612354,False,Rua Mestre Jou,residential,30,7.918,"LINESTRING (-46.7443254 -23.6066431, -46.7442503 -23.6066614)",,,,,,,,
3894518470,1568223726,0,490134196,False,Rua do Repicar dos Sinos,residential,10,4.755,"LINESTRING (-46.7593 -23.6439666, -46.7593156 -23.6439263)",,,private,,,,,
3894518470,1568223730,0,490134196,False,Rua do Repicar dos Sinos,residential,10,4.777,"LINESTRING (-46.7593 -23.6439666, -46.7592673 -23.6439974)",,,private,,,,,
3894524210,1697017102,0,146130640,False,Rua Berco Udler,residential,30,19.335,"LINESTRING (-46.7609241 -23.6361021, -46.7611134 -23.6361148)",,,,,,,,
3894524210,1697017204,0,146130640,False,Rua Berco Udler,residential,30,25.736,"LINESTRING (-46.7609241 -23.6361021, -46.7606719 -23.6361158)",,,,,,,,
3894524211,1697017113,0,146130640,False,Rua Berco Udler,residential,30,19.129,"LINESTRING (-46.7615854 -23.6362613, -46.7617717 -23.6362829)",,,,,,,,
3894524211,1697017166,0,146130640,False,Rua Berco Udler,residential,30,26.099,"LINESTRING (-46.7615854 -23.6362613, -46.7613414 -23.6361897)",,,,,,,,
3894524219,7299197808,0,146130640,False,Rua Berco Udler,residential,30,6.189,"LINESTRING (-46.7629374 -23.6345466, -46.7629094 -23.6344972)",,,,,,,,
3894524219,1697017104,0,146130640,False,Rua Berco Udler,residential,30,9.887,"LINESTRING (-46.7629374 -23.6345466, -46.7629612 -23.6346328)",,,,,,,,
3894524283,3520226386,0,146130640,False,Rua Berco Udler,residential,30,22.457,"LINESTRING (-46.761654 -23.6336156, -46.7614362 -23.6335844)",,,,,,,,
3894524283,1593992886,0,146130640,False,Rua Berco Udler,residential,30,10.819,"LINESTRING (-46.761654 -23.6336156, -46.7617578 -23.6336362)",,,,,,,,
3894531044,7299197836,0,351479499,False,Rua Professora Nina Stocco,residential,30,9.54,"LINESTRING (-46.7594959 -23.6311267, -46.7595258 -23.6310454)",,,,,,,,
3894531044,1591439094,0,351479499,False,Rua Professora Nina Stocco,residential,30,24.859,"LINESTRING (-46.7594959 -23.6311267, -46.7593932 -23.6313295)",,,,,,,,
3894541885,7279937275,0,156091607,False,Rua Padre Silvério Paraopeba,residential,30,5.651,"LINESTRING (-46.7781392 -23.6539375, -46.7780954 -23.6539687)",,,,,,,,
3894541885,7279937274,0,156091607,False,Rua Padre Silvério Paraopeba,residential,30,5.261,"LINESTRING (-46.7781392 -23.6539375, -46.7781678 -23.6538981)",,,,,,,,
3894541886,1676021318,0,156091607,False,Rua Padre Silvério Paraopeba,residential,30,6.644,"LINESTRING (-46.7784603 -23.6533042, -46.7784072 -23.6533389)",,,,,,,,
3894541886,7280476772,0,156091607,False,Rua Padre Silvério Paraopeba,residential,30,6.557,"LINESTRING (-46.7784603 -23.6533042, -46.7785205 -23.6532833)",,,,,,,,
3896017475,316545163,0,28788376,False,Rua Augusto de Morais sarmento,residential,30,40.514,"LINESTRING (-46.7426917 -23.6526742, -46.7430733 -23.6525714)",,,,,,,,
3896017475,2308757062,0,28788376,False,Rua Augusto de Morais sarmento,residential,30,15.059,"LINESTRING (-46.7426917 -23.6526742, -46.7425528 -23.6527206)",,,,,,,,
3896017585,316545165,0,473691617,False,Rua Gregorio Allegri,residential,30,42.82,"LINESTRING (-46.7447903 -23.6511842, -46.7450924 -23.6509164)",,,,,,,,
3896017585,3896017587,0,473691617,False,Rua Gregorio Allegri,residential,30,54.761,"LINESTRING (-46.7447903 -23.6511842, -46.7444265 -23.6515468)",,,,,,,,
3896017587,3896017585,0,473691617,False,Rua Gregorio Allegri,residential,30,54.761,"LINESTRING (-46.7444265 -23.6515468, -46.7447903 -23.6511842)",,,,,,,,
3896017587,316545164,0,473691617,False,Rua Gregorio Allegri,residential,30,19.189,"LINESTRING (-46.7444265 -23.6515468, -46.7442999 -23.6516746)",,,,,,,,
3896017597,2308757045,0,466991762,False,Rua Macajuba,residential,20,44.485,"LINESTRING (-46.749613 -23.6524364, -46.7491818 -23.6523728)",,,,,,,,
3896017597,2308757048,0,466991762,False,Rua Macajuba,residential,20,27.724,"LINESTRING (-46.749613 -23.6524364, -46.7498816 -23.6524768)",,,,,,,,
3898960436,4360339959,0,386557095,False,Rua Iate Clube Itaipu,residential,20,110.853,"LINESTRING (-46.7335798 -23.7008609, -46.7336911 -23.7018526)",,,,,,,,
3898960437,4360336505,0,386557095,False,Rua Iate Clube Itaipu,residential,20,223.775,"LINESTRING (-46.7341379 -23.7058314, -46.7339131 -23.7038295)",,,,,,,,
3898984866,7801845272,0,835802083,False,Rua Francico Giocondo,residential,20,5.714,"LINESTRING (-46.7681588 -23.722705, -46.7682139 -23.7227148)",,,,,,,,
3899016786,5424476810,0,386561911,False,Avenida Engenheiro José Salles,residential,20,6.167,"LINESTRING (-46.7004223 -23.6897642, -46.700385 -23.6897205)",,,,,,,,
3899016787,3899016788,0,386561911,False,Avenida Engenheiro José Salles,residential,20,50.644,"LINESTRING (-46.7001404 -23.6895041, -46.6998602 -23.6891278)",,,,,,,,
3899016787,5852393158,0,386561911,False,Avenida Engenheiro José Salles,residential,20,17.844,"LINESTRING (-46.7001404 -23.6895041, -46.7002778 -23.6896037)",,,,,,,,
3899016788,3899016789,0,386561911,False,Avenida Engenheiro José Salles,residential,20,16.473,"LINESTRING (-46.6998602 -23.6891278, -46.6997435 -23.6890252)",,,,,,,,
3899016788,3899016787,0,386561911,False,Avenida Engenheiro José Salles,residential,20,50.644,"LINESTRING (-46.6998602 -23.6891278, -46.7001404 -23.6895041)",,,,,,,,
3899016789,3899016790,0,386561911,False,Avenida Engenheiro José Salles,residential,20,31.265,"LINESTRING (-46.6997435 -23.6890252, -46.6994866 -23.6888712)",,,,,,,,
3899016789,3899016788,0,386561911,False,Avenida Engenheiro José Salles,residential,20,16.473,"LINESTRING (-46.6997435 -23.6890252, -46.6998602 -23.6891278)",,,,,,,,
3899016790,3899016791,0,386561911,False,Avenida Engenheiro José Salles,residential,20,16.646,"LINESTRING (-46.6994866 -23.6888712, -46.6993558 -23.6887814)",,,,,,,,
3899016790,3899016789,0,386561911,False,Avenida Engenheiro José Salles,residential,20,31.265,"LINESTRING (-46.6994866 -23.6888712, -46.6997435 -23.6890252)",,,,,,,,
3899016791,3899016792,0,386561911,False,Avenida Engenheiro José Salles,residential,20,10.523,"LINESTRING (-46.6993558 -23.6887814, -46.6993232 -23.6886916)",,,,,,,,
3899016791,3899016790,0,386561911,False,Avenida Engenheiro José Salles,residential,20,16.646,"LINESTRING (-46.6993558 -23.6887814, -46.6994866 -23.6888712)",,,,,,,,
3899016792,3899016793,0,386561911,False,Avenida Engenheiro José Salles,residential,20,15.018,"LINESTRING (-46.6993232 -23.6886916, -46.6993512 -23.688559)",,,,,,,,
3899016792,3899016791,0,386561911,False,Avenida Engenheiro José Salles,residential,20,10.523,"LINESTRING (-46.6993232 -23.6886916, -46.6993558 -23.6887814)",,,,,,,,
3899016793,3899016794,0,386561911,False,Avenida Engenheiro José Salles,residential,20,10.103,"LINESTRING (-46.6993512 -23.688559, -46.6994259 -23.6884992)",,,,,,,,
3899016793,3899016792,0,386561911,False,Avenida Engenheiro José Salles,residential,20,15.018,"LINESTRING (-46.6993512 -23.688559, -46.6993232 -23.6886916)",,,,,,,,
3899016794,3899016795,0,386561911,False,Avenida Engenheiro José Salles,residential,20,13.603,"LINESTRING (-46.6994259 -23.6884992, -46.6995586 -23.6884851)",,,,,,,,
3899016794,3899016793,0,386561911,False,Avenida Engenheiro José Salles,residential,20,10.103,"LINESTRING (-46.6994259 -23.6884992, -46.6993512 -23.688559)",,,,,,,,
3899016795,5262865766,0,386561911,False,Avenida Engenheiro José Salles,residential,20,20.331,"LINESTRING (-46.6995586 -23.6884851, -46.6996723 -23.6886354)",,,,,,,,
3899016795,3899016794,0,386561911,False,Avenida Engenheiro José Salles,residential,20,13.603,"LINESTRING (-46.6995586 -23.6884851, -46.6994259 -23.6884992)",,,,,,,,
3899143224,813202277,0,67328744,False,Rua Manuel Guilherme dos Reis,residential,30,14.171,"LINESTRING (-46.6878392 -23.7456446, -46.6879212 -23.7457476)",1,,,,,,,
3899143224,5848416703,0,67328744,False,Rua Manuel Guilherme dos Reis,residential,30,43.175,"LINESTRING (-46.6878392 -23.7456446, -46.6874736 -23.7458415)",1,,,,,,,
3899156122,5287836183,0,67330097,False,Rua José Júlio Mendes,residential,30,12.524,"LINESTRING (-46.6802699 -23.7541184, -46.6802251 -23.7540135)",2,,,,,,,
3899192421,302284788,0,27534280,False,Rua Cancioneiro de Évora,residential,30,39.298,"LINESTRING (-46.6918047 -23.6281279, -46.6919929 -23.6284364)",,,,,,,,
3899192421,7279967735,0,27534280,False,Rua Cancioneiro de Évora,residential,30,10.461,"LINESTRING (-46.6918047 -23.6281279, -46.6917574 -23.6280444)",,,,,,,,
3899193068,7246411437,0,409581287,True,Avenida Professor Rubens Gomes de Sousa,tertiary,30,47.614,"LINESTRING (-46.6837252 -23.6366581, -46.6833802 -23.636947)",,,,,,,,
3899193096,5045101549,0,27840966,False,Rua Breves,residential,20,19.311,"LINESTRING (-46.6782443 -23.6415262, -46.6783478 -23.6416717)",,,,,,,,
3899193096,5045101532,0,27840966,False,Rua Breves,residential,20,22.445,"LINESTRING (-46.6782443 -23.6415262, -46.6781191 -23.6413601)",,,,,,,,
3899193132,305664871,0,27840990,False,Rua Marcondésia,residential,20,35.927,"LINESTRING (-46.6765177 -23.6426709, -46.6763175 -23.6424049)",,,,,,,,
