u,v,key,osmid,oneway,name,highway,maxspeed,length,geometry,access,lanes,service,tunnel,width
1662052528,7481829,0,303933427,False,Fuglebakkevej,residential,30,17.094,"LINESTRING (12.5309696 55.6952045, 12.5311073 55.6953372)",,,,,
1662052528,1270674778,0,303933427,False,Fuglebakkevej,residential,30,12.764,"LINESTRING (12.5309696 55.6952045, 12.5308668 55.6951054)",,,,,
1662077890,1270674778,0,303933427,False,Fuglebakkevej,residential,30,18.523,"LINESTRING (12.5307176 55.6949616, 12.5308668 55.6951054)",,,,,
1662077890,3491860686,0,303933427,False,Fuglebakkevej,residential,30,55.93,"LINESTRING (12.5307176 55.6949616, 12.5302671 55.6945274)",,,,,
1712726740,18164874,0,3663847,False,Mozarts Plads,residential,30,21.111,"LINESTRING (12.5338094 55.648586, 12.5340799 55.6484731)",,2,,,
1712726740,17546846,0,3663847,False,Mozarts Plads,residential,30,20.58,"LINESTRING (12.5338094 55.648586, 12.5335804 55.6487185)",,2,,,
1727406928,8463261,0,27294504,True,Vendersgade,tertiary,30,12.375,"LINESTRING (12.5671891 55.6842934, 12.5673292 55.684215)",,,,,
1741892409,287909964,0,26284021,False,Ebba Lunds Vej,service,30,25.486,"LINESTRING (12.5415858 55.7141307, 12.5418198 55.7139432)",,2,,,
1741892409,287909979,0,26284021,False,Ebba Lunds Vej,service,30,26.855,"LINESTRING (12.5415858 55.7141307, 12.5413393 55.7143283)",,2,,,
1741892410,287909979,0,26284021,False,Ebba Lunds Vej,service,30,13.17,"LINESTRING (12.5412184 55.7144252, 12.5413393 55.7143283)",,2,,,
1741892410,2021894273,0,26284021,False,Ebba Lunds Vej,service,30,40.3,"LINESTRING (12.5412184 55.7144252, 12.5408484 55.7147217)",,2,,,
1741892443,287909950,0,26284011,False,Esther Ammundsens Vej,service,30,18.139,"LINESTRING (12.542982 55.7150791, 12.5428682 55.7152291)",,,,,
1741892443,1585589230,0,26284011,False,Esther Ammundsens Vej,service,30,9.524,"LINESTRING (12.542982 55.7150791, 12.5430399 55.7149999)",,,,,
1800889499,277435442,0,168907410,False,Drosselvej,residential,30,5.265,"LINESTRING (12.5250236 55.6909211, 12.525061 55.6909635)",,,,,
1800889499,1657215631,0,168907413,False,Drosselvej,residential,30,10.115,"LINESTRING (12.5250236 55.6909211, 12.5249519 55.6908396)",,,,,
1800889500,277435443,0,168907411,False,Solsortvej,residential,30,18.043,"LINESTRING (12.5238618 55.6914721, 12.5237305 55.6913277)",,,,,
1882671258,1527964371,0,89286417,False,Maribovej,residential,30,13.52,"LINESTRING (12.4903139 55.664771, 12.4901332 55.6647047)",,,,,
1882671258,1527964336,0,89286417,False,Maribovej,residential,30,14.301,"LINESTRING (12.4903139 55.664771, 12.4905318 55.6648089)",,,,,
1893572754,1036311355,0,179016880,False,Frederiksvej,residential,30,33.138,"LINESTRING (12.512119 55.6755888, 12.5121141 55.6752908)",,,,,
1893873311,924629564,0,79138265,False,P. Andersens Vej,service,30,14.171,"LINESTRING (12.5276636 55.681792, 12.5274461 55.6817573)",,,,,
1893873311,999581785,0,79138265,False,P. Andersens Vej,service,30,16.14,"LINESTRING (12.5276636 55.681792, 12.527906 55.6818409)",,,,,
1895193577,924629554,0,79138265,False,P. Andersens Vej,service,30,12.363,"LINESTRING (12.528188 55.6819052, 12.5279983 55.6818748)",,,,,
1895193577,1895193581,0,79138265,False,P. Andersens Vej,service,30,16.558,"LINESTRING (12.528188 55.6819052, 12.5284471 55.6819341)",,,,,
1895193581,1895193577,0,79138265,False,P. Andersens Vej,service,30,16.558,"LINESTRING (12.5284471 55.6819341, 12.528188 55.6819052)",,,,,
1895193581,924629567,0,79138265,False,P. Andersens Vej,service,30,33.135,"LINESTRING (12.5284471 55.6819341, 12.5289718 55.68197)",,,,,
1895193590,271437169,0,24980289,False,Solbjerg Plads,residential,30,38.276,"LINESTRING (12.5315948 55.6821931, 12.530993 55.682135)",,,,,
1895193590,4366620083,0,24980289,False,Solbjerg Plads,residential,30,1.759,"LINESTRING (12.5315948 55.6821931, 12.531622 55.682197)",,,,,
1895193595,271437166,0,24980289,False,Solbjerg Plads,residential,30,9.575,"LINESTRING (12.5319076 55.6823199, 12.5318301 55.6822457)",,,,,
1895193595,4366620081,0,24980289,False,Solbjerg Plads,residential,30,7.606,"LINESTRING (12.5319076 55.6823199, 12.5319565 55.6823825)",,,,,
1920509341,1604280286,0,79138265,False,P. Andersens Vej,service,30,9.51,"LINESTRING (12.5248549 55.6818447, 12.524712 55.6818734)",,,,,
1920509341,924629540,0,79138265,False,P. Andersens Vej,service,30,11.234,"LINESTRING (12.5248549 55.6818447, 12.5250239 55.6818111)",,,,,
2021691318,287909987,0,26284017,True,Ebba Lunds Vej,service,30,35.976,"LINESTRING (12.5399919 55.714559, 12.539526 55.7143698)",,,,,
2021691367,2021691318,0,26284017,True,Ebba Lunds Vej,service,30,10.023,"LINESTRING (12.5401231 55.7146106, 12.5399919 55.714559)",,,,,
2021691402,3628548909,0,26284016,False,Elise Sørensens Vej,unclassified,30,45.582,"LINESTRING (12.5389788 55.7148457, 12.5395732 55.7150822)",,,,,
2021691402,287909984,0,26284016,False,Elise Sørensens Vej,unclassified,30,4.987,"LINESTRING (12.5389788 55.7148457, 12.5389138 55.7148198)",,,,,
2021691423,287910042,0,145116486,False,,service,30,3.442,"LINESTRING (12.5388635 55.7162954, 12.5388334 55.7163213)",,,,,
2021691423,287910040,0,145116486,False,,service,30,11.182,"LINESTRING (12.5388635 55.7162954, 12.5389428 55.7162053)",,,,,
2021712600,287909956,0,26284011,False,Esther Ammundsens Vej,service,30,9.086,"LINESTRING (12.5414575 55.716533, 12.5413787 55.7166016)",,,,,
2021712600,1585589211,0,26284011,False,Esther Ammundsens Vej,service,30,5.129,"LINESTRING (12.5414575 55.716533, 12.5414986 55.7164931)",,,,,
2021712607,2038091182,0,26284021,False,Ebba Lunds Vej,service,30,3.841,"LINESTRING (12.5395381 55.7157235, 12.5395994 55.7157227)",,2,,,
2021712607,287909918,0,26284021,False,Ebba Lunds Vej,service,30,15.123,"LINESTRING (12.5395381 55.7157235, 12.5393976 55.7158341)",,2,,,
2021712618,2021712723,0,380222144,False,,service,30,5.651,"LINESTRING (12.5392717 55.7161468, 12.5392034 55.71618)",,,,,
2021712626,287909990,0,26284021,False,Ebba Lunds Vej,service,30,51.78,"LINESTRING (12.5402246 55.7152217, 12.5406999 55.7148407)",,2,,,
2021712626,287909983,0,26284021,False,Ebba Lunds Vej,service,30,10.783,"LINESTRING (12.5402246 55.7152217, 12.5401255 55.715301)",,2,,,
2021712634,2914832980,0,191586967,False,,service,30,7.139,"LINESTRING (12.5388922 55.7161502, 12.5388712 55.7160871)",,,,,
2021712634,287910040,0,191586967,False,,service,30,6.898,"LINESTRING (12.5388922 55.7161502, 12.5389428 55.7162053)",,,,,
2021712661,287910040,0,380222144,False,,service,30,5.659,"LINESTRING (12.5390327 55.7162104, 12.5389428 55.7162053)",,,,,
2021712661,2021712715,0,380222144,False,,service,30,5.656,"LINESTRING (12.5390327 55.7162104, 12.5391217 55.7162018)",,,,,
2021712664,287909956,0,191704434,False,,service,30,8.81,"LINESTRING (12.5414952 55.716646, 12.5413787 55.7166016)",,,,,
2021712664,1460178435,0,191704434,False,,service,30,23.438,"LINESTRING (12.5414952 55.716646, 12.5417965 55.716771)",,,,,
2021712667,287909964,0,191612035,False,Nielsine Nielsens Vej,service,30,36.044,"LINESTRING (12.5413513 55.713755, 12.5418198 55.7139432)",,,,,
2021712667,2021712738,0,191612035,False,Nielsine Nielsens Vej,service,30,29.113,"LINESTRING (12.5413513 55.713755, 12.540973 55.7136029)",,,,,
2021712681,287910044,0,191704434,False,,service,30,9.638,"LINESTRING (12.5393919 55.7165764, 12.5392901 55.7165114)",,,,,
2021712681,2021911635,0,191704434,False,,service,30,9.186,"LINESTRING (12.5393919 55.7165764, 12.5394744 55.7166447)",,,,,
2021712685,287910034,0,191586967,False,,service,30,7.134,"LINESTRING (12.5390691 55.715868, 12.539172 55.7158405)",,,,,
2021712685,2914832981,0,191586967,False,,service,30,7.141,"LINESTRING (12.5390691 55.715868, 12.5389824 55.7159097)",,,,,
2021712715,2021712661,0,380222144,False,,service,30,5.656,"LINESTRING (12.5391217 55.7162018, 12.5390327 55.7162104)",,,,,
2021712715,2021712723,0,380222144,False,,service,30,5.662,"LINESTRING (12.5391217 55.7162018, 12.5392034 55.71618)",,,,,
2021712719,2021898299,0,191704434,False,,service,30,6.837,"LINESTRING (12.5409979 55.7164631, 12.5408911 55.7164504)",,,,,
2021712719,1460178446,0,191704434,False,,service,30,7.891,"LINESTRING (12.5409979 55.7164631, 12.5411082 55.7164974)",,,,,
2021712723,2021712715,0,380222144,False,,service,30,5.662,"LINESTRING (12.5392034 55.71618, 12.5391217 55.7162018)",,,,,
2021712723,2021712618,0,380222144,False,,service,30,5.651,"LINESTRING (12.5392034 55.71618, 12.5392717 55.7161468)",,,,,
2021712738,2021712667,0,191612035,False,Nielsine Nielsens Vej,service,30,29.113,"LINESTRING (12.540973 55.7136029, 12.5413513 55.713755)",,,,,
2021712738,1585589251,0,191612035,False,Nielsine Nielsens Vej,service,30,26.972,"LINESTRING (12.540973 55.7136029, 12.5406225 55.713462)",,,,,
2021712748,2914832981,0,191586967,False,,service,30,7.136,"LINESTRING (12.5389179 55.7159626, 12.5389824 55.7159097)",,,,,
2021712748,287910037,0,191586967,False,,service,30,7.136,"LINESTRING (12.5389179 55.7159626, 12.5388799 55.7160231)",,,,,
2021712752,287909918,0,191586967,False,,service,30,7.133,"LINESTRING (12.5392841 55.7158289, 12.5393976 55.7158341)",,,,,
2021712752,287910034,0,191586967,False,,service,30,7.139,"LINESTRING (12.5392841 55.7158289, 12.539172 55.7158405)",,,,,
2021742231,287909962,0,26284021,False,Ebba Lunds Vej,service,30,17.694,"LINESTRING (12.5423097 55.7135506, 12.5424721 55.7134204)",,2,,,
2021742231,287909964,0,26284021,False,Ebba Lunds Vej,service,30,53.362,"LINESTRING (12.5423097 55.7135506, 12.5418198 55.7139432)",,2,,,
2021757511,2038649907,0,26284010,False,1. Tværvej,service,30,16.314,"LINESTRING (12.540999 55.7121439, 12.5412114 55.7122288)",,2,,,
2021757511,2021757517,0,26284010,False,1. Tværvej,service,30,65.159,"LINESTRING (12.540999 55.7121439, 12.5401508 55.7118047)",,2,,,
2021757517,2021757511,0,26284010,False,1. Tværvej,service,30,65.159,"LINESTRING (12.5401508 55.7118047, 12.540999 55.7121439)",,2,,,
2021757517,2021880839,0,26284010,False,1. Tværvej,service,30,4.857,"LINESTRING (12.5401508 55.7118047, 12.5400876 55.7117794)",,2,,,
2021757517,2021874034,0,191599182,False,Nielsine Nielsens Vej,service,30,10.084,"LINESTRING (12.5401508 55.7118047, 12.5402514 55.7117339)",,,,,
2021757517,2021768818,0,193351908,False,Nielsine Nielsens Vej,service,30,52.97,"LINESTRING (12.5401508 55.7118047, 12.5396612 55.7121931)",,,,,
2021768818,287909959,0,193351908,False,Nielsine Nielsens Vej,service,30,9.791,"LINESTRING (12.5396612 55.7121931, 12.5395725 55.7122656)",,,,,
2021768818,2021757517,0,193351908,False,Nielsine Nielsens Vej,service,30,52.97,"LINESTRING (12.5396612 55.7121931, 12.5401508 55.7118047)",,,,,
2021789711,1585589240,0,26284015,False,Nielsine Nielsens Vej,service,30,12.784,"LINESTRING (12.5394427 55.7135845, 12.5396103 55.7136501)",,,,,
2021789711,2022783868,0,26284015,False,Nielsine Nielsens Vej,service,30,24.093,"LINESTRING (12.5394427 55.7135845, 12.5391268 55.7134609)",,,,,
2021789742,287909976,0,193351908,False,Nielsine Nielsens Vej,service,30,18.865,"LINESTRING (12.5385931 55.7130454, 12.5384157 55.7131825)",,,,,
2021789742,287909966,0,193351908,False,Nielsine Nielsens Vej,service,30,36.125,"LINESTRING (12.5385931 55.7130454, 12.5389329 55.7127829)",,,,,
2021789785,1585589240,0,145116480,False,,service,30,39.25,"LINESTRING (12.5399773 55.713364, 12.5396103 55.7136501)",,,,,
2021789785,1585589245,0,145116480,False,,service,30,14.601,"LINESTRING (12.5399773 55.713364, 12.5401139 55.7132576)",,,,,
2021789793,287909966,0,193351908,False,Nielsine Nielsens Vej,service,30,31.326,"LINESTRING (12.5392184 55.7125516, 12.5389329 55.7127829)",,,,,
2021789793,287909959,0,193351908,False,Nielsine Nielsens Vej,service,30,38.773,"LINESTRING (12.5392184 55.7125516, 12.5395725 55.7122656)",,,,,
2021789797,1585589207,0,191612035,False,Nielsine Nielsens Vej,service,30,12.981,"LINESTRING (12.5383895 55.7125645, 12.5385582 55.7126323)",,,,,
2021789797,455348235,0,191612035,False,Nielsine Nielsens Vej,service,30,11.268,"LINESTRING (12.5383895 55.7125645, 12.538242 55.7125065)",,,,,
2021789816,1585589203,0,145116492,False,,service,30,38.817,"LINESTRING (12.5404873 55.7135694, 12.5401287 55.7138541)",,,,,
2021789816,1585589251,0,145116492,False,,service,30,14.64,"LINESTRING (12.5404873 55.7135694, 12.5406225 55.713462)",,,,,
2021789844,2035498173,0,26284015,False,Nielsine Nielsens Vej,service,30,21.499,"LINESTRING (12.5403153 55.7139276, 12.5405972 55.7140379)",,,,,
2021789844,1585589203,0,26284015,False,Nielsine Nielsens Vej,service,30,14.262,"LINESTRING (12.5403153 55.7139276, 12.5401287 55.7138541)",,,,,
2021836357,287909921,0,26284010,False,1. Tværvej,service,30,65.329,"LINESTRING (12.542194 55.7126217, 12.5430406 55.7129648)",,2,,,
2021836357,2038649913,0,26284010,False,1. Tværvej,service,30,15.469,"LINESTRING (12.542194 55.7126217, 12.5419926 55.7125412)",,2,,,
2021836364,287909921,0,26284021,False,Ebba Lunds Vej,service,30,43.264,"LINESTRING (12.5426434 55.7132831, 12.5430406 55.7129648)",,2,,,
2021836364,287909962,0,26284021,False,Ebba Lunds Vej,service,30,18.661,"LINESTRING (12.5426434 55.7132831, 12.5424721 55.7134204)",,2,,,
2021836378,2027861672,0,26284010,False,1. Tværvej,service,30,4.141,"LINESTRING (12.5396579 55.7116087, 12.539712 55.7116301)",,2,,,
2021836378,287909924,0,26284010,False,1. Tværvej,service,30,22.065,"LINESTRING (12.5396579 55.7116087, 12.5393716 55.7114931)",,2,,,
2021836383,1585589245,0,191612035,False,Nielsine Nielsens Vej,service,30,26.012,"LINESTRING (12.5397759 55.7131217, 12.5401139 55.7132576)",,,,,
2021836383,2021836386,0,191612035,False,Nielsine Nielsens Vej,service,30,30.007,"LINESTRING (12.5397759 55.7131217, 12.5393859 55.712965)",,,,,
2021836386,2021836383,0,191612035,False,Nielsine Nielsens Vej,service,30,30.007,"LINESTRING (12.5393859 55.712965, 12.5397759 55.7131217)",,,,,
2021836386,2021874028,0,191612035,False,Nielsine Nielsens Vej,service,30,30.556,"LINESTRING (12.5393859 55.712965, 12.5389888 55.7128054)",,,,,
2021836387,287909962,0,683455716,False,Nielsine Nielsens Vej,service,30,23.421,"LINESTRING (12.5421668 55.7132988, 12.5424721 55.7134204)",,,,,
2021836387,6401546324,0,683455716,False,Nielsine Nielsens Vej,service,30,16.354,"LINESTRING (12.5421668 55.7132988, 12.541954 55.7132136)",,,,,
2021874008,2021874034,0,191599182,False,Nielsine Nielsens Vej,service,30,14.34,"LINESTRING (12.5403901 55.7116313, 12.5402514 55.7117339)",,,,,
2021874008,2021874011,0,191599182,False,Nielsine Nielsens Vej,service,30,13.377,"LINESTRING (12.5403901 55.7116313, 12.5405109 55.7115321)",,,,,
2021874010,2027818204,0,26284018,True,Nielsine Nielsens Vej,service,30,2.426,"LINESTRING (12.538001 55.7135964, 12.5380331 55.7136086)",,,,,
2021874011,2021874008,0,191599182,False,Nielsine Nielsens Vej,service,30,13.377,"LINESTRING (12.5405109 55.7115321, 12.5403901 55.7116313)",,,,,
2021874011,3630664483,0,191599182,False,Nielsine Nielsens Vej,service,30,27.802,"LINESTRING (12.5405109 55.7115321, 12.5407553 55.7113234)",,,,,
2021874015,2022783867,0,26284015,False,Nielsine Nielsens Vej,service,30,5.394,"LINESTRING (12.5384835 55.713209, 12.5385542 55.7132367)",,,,,
2021874015,287909976,0,26284015,False,Nielsine Nielsens Vej,service,30,5.169,"LINESTRING (12.5384835 55.713209, 12.5384157 55.7131825)",,,,,
2021874028,2021836386,0,191612035,False,Nielsine Nielsens Vej,service,30,30.556,"LINESTRING (12.5389888 55.7128054, 12.5393859 55.712965)",,,,,
2021874028,287909966,0,191612035,False,Nielsine Nielsens Vej,service,30,4.304,"LINESTRING (12.5389888 55.7128054, 12.5389329 55.7127829)",,,,,
2021874032,2035290806,0,683455714,False,Nielsine Nielsens Vej,unclassified,30,17.623,"LINESTRING (12.5396449 55.7122944, 12.5398746 55.7123859)",,,,,
2021874032,287909959,0,683455714,False,Nielsine Nielsens Vej,unclassified,30,5.552,"LINESTRING (12.5396449 55.7122944, 12.5395725 55.7122656)",,,,,
2021874034,2021757517,0,191599182,False,Nielsine Nielsens Vej,service,30,10.084,"LINESTRING (12.5402514 55.7117339, 12.5401508 55.7118047)",,,,,
2021874034,2021874008,0,191599182,False,Nielsine Nielsens Vej,service,30,14.34,"LINESTRING (12.5402514 55.7117339, 12.5403901 55.7116313)",,,,,
2021874036,2021926265,0,26284016,False,Elise Sørensens Vej,unclassified,30,73.063,"LINESTRING (12.5372804 55.7141699, 12.5382331 55.714549)",,,,,
2021874036,287909980,0,26284016,False,Elise Sørensens Vej,unclassified,30,4.252,"LINESTRING (12.5372804 55.7141699, 12.537225 55.7141478)",,,,,
2021880839,2021757517,0,26284010,False,1. Tværvej,service,30,4.857,"LINESTRING (12.5400876 55.7117794, 12.5401508 55.7118047)",,2,,,
2021880839,287909928,0,26284010,False,1. Tværvej,service,30,6.64,"LINESTRING (12.5400876 55.7117794, 12.5400012 55.7117448)",,2,,,
2021886937,6401546325,0,26284012,False,Nielsine Nielsens Vej,service,30,19.856,"LINESTRING (12.5416409 55.7130881, 12.5418992 55.7131916)",,,,,
2021886937,635707170,0,26284012,False,Nielsine Nielsens Vej,service,30,43.578,"LINESTRING (12.5416409 55.7130881, 12.5410718 55.7128627)",,,,,
2021886953,635707171,0,26284012,False,Nielsine Nielsens Vej,service,30,41.899,"LINESTRING (12.5404259 55.7126055, 12.5409721 55.712823)",,,,,
2021886953,6401546323,0,26284012,False,Nielsine Nielsens Vej,service,30,21.068,"LINESTRING (12.5404259 55.7126055, 12.5401513 55.7124961)",,,,,
2021894273,1741892410,0,26284021,False,Ebba Lunds Vej,service,30,40.3,"LINESTRING (12.5408484 55.7147217, 12.5412184 55.7144252)",,2,,,
2021894273,287909990,0,26284021,False,Ebba Lunds Vej,service,30,16.174,"LINESTRING (12.5408484 55.7147217, 12.5406999 55.7148407)",,2,,,
2021894295,1585589247,0,191612035,False,Nielsine Nielsens Vej,service,30,83.314,"LINESTRING (12.5418692 55.7139631, 12.5429519 55.7143983)",,,,,
2021894295,287909964,0,191612035,False,Nielsine Nielsens Vej,service,30,3.804,"LINESTRING (12.5418692 55.7139631, 12.5418198 55.7139432)",,,,,
2021898299,287910049,0,191704434,False,,service,30,7.004,"LINESTRING (12.5408911 55.7164504, 12.5407801 55.716458)",,,,,
2021898299,2021712719,0,191704434,False,,service,30,6.837,"LINESTRING (12.5408911 55.7164504, 12.5409979 55.7164631)",,,,,
2021910403,4519617491,0,132725246,False,,service,30,2.729,"LINESTRING (12.5387174 55.7166599, 12.5386792 55.7166717)",,,,,
2021910403,287910044,0,132725246,False,,service,30,39.489,"LINESTRING (12.5387174 55.7166599, 12.5392901 55.7165114)",,,,,
2021911635,2021712681,0,191704434,False,,service,30,9.186,"LINESTRING (12.5394744 55.7166447, 12.5393919 55.7165764)",,,,,
2021911635,287910047,0,191704434,False,,service,30,15.217,"LINESTRING (12.5394744 55.7166447, 12.5395721 55.71677)",,,,,
2021926265,287909993,0,26284016,False,Elise Sørensens Vej,unclassified,30,12.129,"LINESTRING (12.5382331 55.714549, 12.5383913 55.7146119)",,,,,
2021926265,2021874036,0,26284016,False,Elise Sørensens Vej,unclassified,30,73.063,"LINESTRING (12.5382331 55.714549, 12.5372804 55.7141699)",,,,,
2021935497,3630821452,0,191610836,False,,service,30,59.551,"LINESTRING (12.5430992 55.7129192, 12.5436567 55.7124854)",,,driveway,,
2021935497,287909921,0,191610836,False,,service,30,6.26,"LINESTRING (12.5430992 55.7129192, 12.5430406 55.7129648)",,,driveway,,
2022781237,287909983,0,26284021,False,Ebba Lunds Vej,service,30,9.458,"LINESTRING (12.5400387 55.7153706, 12.5401255 55.715301)",,2,,,
