u,v,key,osmid,oneway,lanes,name,highway,maxspeed,length,geometry,bridge,access,tunnel,width,est_width,junction,service
634639677,650823361,0,49942774,False,,Via Cassino,path,,9.968,"LINESTRING (9.1380509 45.483885, 9.1380356 45.483796)",,,,,,,
634639677,648626739,0,625704192,False,,Via Martino Bassi,footway,,22.834,"LINESTRING (9.1380509 45.483885, 9.1377734 45.4839507)",,,,,,,
634639677,648626748,0,"[279776168, 275262177]",False,,Via Martino Bassi,footway,,165.603,"LINESTRING (9.1380509 45.483885, 9.1387576 45.4837116, 9.139567599999999 45.4836679, 9.139971900000001 45.4836459, 9.140129099999999 45.4836384)",,,,,,,
648626675,648626748,0,50855728,False,,,path,,59.457,"LINESTRING (9.1400779 45.4831049, 9.140129099999999 45.4836384)",,,,,,,
648626735,648626736,0,50855751,False,,,footway,,50.967,"LINESTRING (9.136676400000001 45.4839118, 9.137291899999999 45.4837573)",,,,,,,
648626736,648626735,0,50855751,False,,,footway,,50.967,"LINESTRING (9.137291899999999 45.4837573, 9.136676400000001 45.4839118)",,,,,,,
648626737,1278759588,0,50855752,False,,,footway,,101.62299999999999,"LINESTRING (9.136595700000001 45.4837487, 9.1372125 45.4835977, 9.1372529 45.4835878, 9.1377858 45.4834576, 9.137826499999999 45.4834477)",,,,,,,
648626739,648626742,0,50855755,False,,,path,,18.761,"LINESTRING (9.1377734 45.4839507, 9.1378371 45.4841134)",,,,,,,
648626739,2843577347,0,306849450,False,,Via Martino Bassi,footway,,27.766,"LINESTRING (9.1377734 45.4839507, 9.1374368 45.4840323)",,,,,,,
648626739,634639677,0,625704192,False,,Via Martino Bassi,footway,,22.834,"LINESTRING (9.1377734 45.4839507, 9.1380509 45.483885)",,,,,,,
648626742,648626739,0,50855755,False,,,path,,18.761,"LINESTRING (9.1378371 45.4841134, 9.1377734 45.4839507)",,,,,,,
648626748,648626675,0,50855728,False,,,path,,59.457,"LINESTRING (9.140129099999999 45.4836384, 9.1400779 45.4831049)",,,,,,,
648626748,634639677,0,"[279776168, 275262177]",False,,Via Martino Bassi,footway,,165.603,"LINESTRING (9.140129099999999 45.4836384, 9.139971900000001 45.4836459, 9.139567599999999 45.4836679, 9.1387576 45.4837116, 9.1380509 45.483885)",,,,,,,
648626748,648626784,0,279776169,False,,Via Martino Bassi,footway,,119.06299999999999,"LINESTRING (9.140129099999999 45.4836384, 9.1411921 45.4836034, 9.141575400000001 45.4835937, 9.1416503 45.4836124)",,,,,,,
648626784,648626748,0,279776169,False,,Via Martino Bassi,footway,,119.06299999999999,"LINESTRING (9.1416503 45.4836124, 9.141575400000001 45.4835937, 9.1411921 45.4836034, 9.140129099999999 45.4836384)",,,,,,,
650823321,634639633,0,"[275262168, 275996433]",False,,"['Via Lerici', 'Via Gaetano Moretti']",footway,,120.96699999999998,"LINESTRING (9.130234099999999 45.4858034, 9.130331399999999 45.4857974, 9.131316 45.4855556, 9.1317024 45.4854579)",,,,,,,
650823331,634639633,0,51039614,False,,,path,,8.31,"LINESTRING (9.1316433 45.4853957, 9.1317024 45.4854579)",,,,,,,
650823334,634639634,0,51039615,False,,,path,,9.753,"LINESTRING (9.1320073 45.4852888, 9.1320724 45.4853637)",,,,,,,
650823335,634639655,0,51039611,False,,,path,,9.63,"LINESTRING (9.132369499999999 45.4852012, 9.1324136 45.4852821)",,,,,,,
650823340,634639653,0,51039613,False,,,path,,12.665,"LINESTRING (9.134230799999999 45.4847167, 9.1342857 45.4848239)",,,,,,,
650823342,634639643,0,51039616,False,,,path,,11.671,"LINESTRING (9.1345972 45.4846353, 9.134650799999999 45.4847333)",,,,,,,
650823345,634639651,0,51039617,False,,,path,,12.071,"LINESTRING (9.1334979 45.4849009, 9.133548899999999 45.4850034)",,,,,,,
650823347,634639658,0,51039618,False,,,path,,12.593,"LINESTRING (9.1338738 45.4848035, 9.1339299 45.4849097)",,,,,,,
650823354,634639674,0,51039622,False,,,path,,5.882,"LINESTRING (9.135993300000001 45.4843381, 9.136025 45.4843861)",,,,,,,
650823361,634639677,0,49942774,False,,Via Cassino,path,,9.968,"LINESTRING (9.1380356 45.483796, 9.1380509 45.483885)",,,,,,,
668205215,1538527565,0,473877507,False,,,footway,,8.589,"LINESTRING (9.1202934 45.4939871, 9.1201889 45.4940116)",,,,,,,
676857567,1458043734,0,275524207,False,,Via Giovanni Cimabue,footway,,14.905,"LINESTRING (9.133646300000001 45.4930694, 9.1334806 45.4931363)",,,,,,,
705722246,4927598195,0,"[247932918, 309509130, 502202859, 56234710]",False,,,footway,,242.23499999999999,"LINESTRING (9.1416778 45.5039513, 9.1416982 45.5039255, 9.141795 45.5038032, 9.141886100000001 45.5036741, 9.1420248 45.5035101, 9.1419351 45.5034678, 9.1410792 45.5042503, 9.141019 45.504307, 9.1409535 45.5043702, 9.1409024 45.5044251, 9.140863100000001 45.5044693, 9.140822 45.5045199, 9.140789099999999 45.5045676, 9.140760999999999 45.5046154, 9.140735100000001 45.5046664, 9.140715500000001 45.5047201, 9.1406943 45.5047924)",yes,,,,,,
727751404,4927598195,0,"[165901187, 502202851, 249760007, 247932916, 247932918, 247932919]",False,,,"['path', 'footway']",,617.9129999999999,"LINESTRING (9.1404315 45.5073069, 9.140372899999999 45.5072953, 9.1403192 45.5074203, 9.1401272 45.5080151, 9.140059000000001 45.508066, 9.1399799 45.5080913, 9.1398888 45.5080885, 9.1394354 45.5080173, 9.1389022 45.5079226, 9.1388233 45.5079053, 9.1387749 45.5078628, 9.1387351 45.5078248, 9.138723600000001 45.5077842, 9.1387251 45.5077381, 9.138730499999999 45.5077038, 9.1387544 45.5076656, 9.138805100000001 45.5076261, 9.1388528 45.5076059, 9.140041399999999 45.5071006, 9.140291100000001 45.5069626, 9.140408300000001 45.5068676, 9.1404978 45.5067752, 9.140632 45.5065871, 9.140730100000001 45.5063521, 9.140760999999999 45.5061097, 9.1407472 45.5059835, 9.140746699999999 45.5059418, 9.1406814 45.5050964, 9.1406712 45.5049583, 9.1406809 45.5048701, 9.1406943 45.5047924)",yes,,,,,,
917442350,1277834184,0,112426231,False,,,path,,369.75800000000004,"LINESTRING (9.175932 45.5293583, 9.175922999999999 45.529406, 9.1759165 45.5295318, 9.1759393 45.5295799, 9.1759851 45.5296188, 9.1760438 45.5296371, 9.1763019 45.5296828, 9.1763672 45.529708, 9.1764195 45.5297492, 9.1764587 45.5297972, 9.1764881 45.5298499, 9.1764881 45.5299071, 9.176484800000001 45.5299666, 9.1764426 45.5303294, 9.1764413 45.5303408, 9.176176699999999 45.5324399)",,,,,,,
981894170,981894175,0,"[86573304, 86573321, 84514466]",False,,Via Antonio Mosca,footway,,215.78700000000003,"LINESTRING (9.0802449 45.4564402, 9.080306200000001 45.4565338, 9.0811653 45.4569337, 9.0817 45.457234, 9.081794500000001 45.4572734, 9.0818949 45.4572861, 9.0819855 45.4572911, 9.082507700000001 45.4573335, 9.0825646 45.457299)",yes,,,,,,
981894175,981894170,0,"[86573304, 86573321, 84514466]",False,,Via Antonio Mosca,footway,,215.78700000000003,"LINESTRING (9.0825646 45.457299, 9.082507700000001 45.4573335, 9.0819855 45.4572911, 9.0818949 45.4572861, 9.081794500000001 45.4572734, 9.0817 45.457234, 9.0811653 45.4569337, 9.080306200000001 45.4565338, 9.0802449 45.4564402)",yes,,,,,,
1110165069,279790740,0,"[269236856, 104365495, 104365479]",False,,Via Luigi Bertelli,"['cycleway', 'residential']",50,642.6890000000001,"LINESTRING (9.2239503 45.5039646, 9.224371 45.5039615, 9.225135099999999 45.5039455, 9.2252729 45.5039213, 9.2254364 45.5038707, 9.2257569 45.503769, 9.2259119 45.5037198, 9.226206700000001 45.5036263, 9.2265231 45.5035366, 9.226846800000001 45.5034449, 9.2277963 45.5033422, 9.228014 45.5033668, 9.2287397 45.5034487, 9.2294088 45.503589, 9.229956700000001 45.5036907, 9.2305326 45.5037968, 9.231805400000001 45.5039537, 9.2319359 45.5039792)",,,,,,,
1110165069,1328900832,0,"[306827841, 329327714, 95783203, 269223235, 104365476, 329327715, 355299554, 118097575, 267417226, 95783211, 160051123, 188180308, 104365493, 188180309, 306827835, 306827836, 306827838, 306827839]",False,,"['Via Tofane', 'Via Luigi Bertelli', 'Via Tirano']","['cycleway', 'residential']",50,1754.5219999999997,"LINESTRING (9.2239503 45.5039646, 9.2238715 45.5039679, 9.22364 45.5039649, 9.2234029 45.5039391, 9.222903499999999 45.5038808, 9.2223851 45.5037817, 9.2221952 45.5037543, 9.2218068 45.5036835, 9.2216863 45.5036434, 9.2204996 45.5034438, 9.2199405 45.5033782, 9.219753499999999 45.5033499, 9.2194556 45.5032605, 9.2190759 45.5031127, 9.218958499999999 45.5030494, 9.2187637 45.5029077, 9.2183765 45.5026207, 9.218242800000001 45.5024907, 9.2181122 45.5023412, 9.217917399999999 45.5020945, 9.2177376 45.50186, 9.2176571 45.5017499, 9.217506800000001 45.5015443, 9.2173306 45.5011729, 9.2172395 45.5009823, 9.217016299999999 45.500432, 9.2167698 45.5000593, 9.216680200000001 45.4999744, 9.216436 45.499825, 9.2162585 45.4997247, 9.2159128 45.4995166, 9.2153893 45.499236, 9.215017100000001 45.4990431, 9.2144922 45.4988173, 9.214164500000001 45.4987225, 9.212948799999999 45.49844, 9.2125726 45.4983097, 9.212372999999999 45.4982532, 9.2119936 45.4981455, 9.2119271 45.4980997, 9.2118261 45.4980695, 9.2117158 45.4980556, 9.2115925 45.4980515, 9.211389499999999 45.4980122, 9.211119699999999 45.4979551, 9.210802599999999 45.4978926, 9.210289599999999 45.497814, 9.2098374 45.4977406, 9.2094261 45.4976509, 9.209084300000001 45.4975341, 9.208723900000001 45.4973782, 9.2086361 45.4972956, 9.208368200000001 45.4970436, 9.2082923 45.4970059, 9.2082713 45.4969358, 9.2082487 45.4968663, 9.208236400000001 45.4968284, 9.2081885 45.4966511, 9.208083800000001 45.4962995, 9.2079781 45.4960255, 9.207920700000001 45.4958488, 9.207917500000001 45.4956612, 9.207871900000001 45.495587, 9.207774000000001 45.4954253, 9.2077352 45.4953942, 9.2076896 45.495351, 9.2076615 45.495283, 9.2076078 45.4951968)",,,yes,,,,
1271169013,1482648107,0,367714267,False,,,footway,,102.149,"LINESTRING (9.194982899999999 45.4434572, 9.194903 45.4434503, 9.194717000000001 45.4433987, 9.1936889 45.4433717)",,,,,,,
1272881144,4450784707,0,617860133,False,,,footway,,45.538,"LINESTRING (9.239679199999999 45.4184722, 9.2396566 45.4185098, 9.239926799999999 45.418826)",,private,,,,,
1278759588,648626737,0,50855752,False,,,footway,,101.62299999999999,"LINESTRING (9.137826499999999 45.4834477, 9.1377858 45.4834576, 9.1372529 45.4835878, 9.1372125 45.4835977, 9.136595700000001 45.4837487)",,,,,,,
1295343795,1536397936,0,"[209355623, 127534795, 138945489, 139144753, 307023380, 114328575, 192449694, 142378879]",False,,"['Via Giuseppe Taccioli', 'Via Ettore Ciccotti']",path,,536.2330000000001,"LINESTRING (9.166605799999999 45.5223789, 9.1666688 45.5223166, 9.1669339 45.5223834, 9.167093299999999 45.5223956, 9.167237800000001 45.5223677, 9.167336600000001 45.5223105, 9.167401999999999 45.5222554, 9.1674545 45.5221862, 9.1674677 45.5221201, 9.167460500000001 45.5220352, 9.1674176 45.5219488, 9.167418400000001 45.5218695, 9.167320800000001 45.52168, 9.1674808 45.5216252, 9.167612200000001 45.5215802, 9.167736700000001 45.5215376, 9.1678038 45.5215111, 9.167816500000001 45.5215061, 9.1678248 45.5214376, 9.167722299999999 45.5212162, 9.1675521 45.5208512, 9.1674364 45.5206031, 9.167455199999999 45.5203294, 9.1669965 45.5193735, 9.1669508 45.5192742, 9.1668217 45.5189133, 9.166675100000001 45.5186038, 9.166627099999999 45.518501, 9.1666097 45.5184636)",,,building_passage,,,,
1383406558,1383420925,0,"[124251104, 350637226]",False,,,"['cycleway', 'path']",,255.78799999999998,"LINESTRING (9.1934212 45.5273576, 9.193498999999999 45.5273426, 9.194155800000001 45.5274263, 9.194240600000001 45.5274229, 9.1942828 45.5274088, 9.1944043 45.5273806, 9.1945175 45.5273798, 9.1945508 45.5273919, 9.194605299999999 45.5274248, 9.194610000000001 45.5274892, 9.194586299999999 45.527552, 9.194655900000001 45.5275426, 9.1948159 45.5275361, 9.1958056 45.5276658, 9.196430599999999 45.5277222)",,,,,,,
1383406570,1446896117,0,124251105,False,,,path,,90.792,"LINESTRING (9.1927004 45.5264251, 9.192773600000001 45.52724)",,,,,,,
1446896117,1383406570,0,124251105,False,,,path,,90.792,"LINESTRING (9.192773600000001 45.52724, 9.1927004 45.5264251)",,,,,,,
1458043734,676857567,0,275524207,False,,Via Giovanni Cimabue,footway,,14.905,"LINESTRING (9.1334806 45.4931363, 9.133646300000001 45.4930694)",,,,,,,
1459074537,1459074552,0,132647476,False,,,footway,,23.712,"LINESTRING (9.137080299999999 45.4931392, 9.137048999999999 45.4931753, 9.136990000000001 45.4932425, 9.136911400000001 45.4933163)",,,,,,,
1459074537,2876427730,0,"[351522277, 132561959]",False,,,"['path', 'footway']",,197.08700000000005,"LINESTRING (9.137080299999999 45.4931392, 9.1368318 45.4930856, 9.1368002 45.493077, 9.1367505 45.4930478, 9.136710300000001 45.4930328, 9.1366044 45.4930187, 9.136419200000001 45.49298, 9.136314 45.49297, 9.136210699999999 45.4929713, 9.1360782 45.4929768, 9.135958499999999 45.4929908, 9.135802 45.4930187, 9.135665100000001 45.4930564, 9.1351952 45.4932271, 9.135067599999999 45.4932872, 9.1350113 45.4933193, 9.1349818 45.493366, 9.134964999999999 45.4934788, 9.134982600000001 45.4935196)",,,,,,,
1459074537,3573113023,0,351522278,False,,,path,,385.24300000000005,"LINESTRING (9.137080299999999 45.4931392, 9.137108599999999 45.4931042, 9.137196599999999 45.4928976, 9.1372237 45.4928666, 9.137255700000001 45.4928407, 9.1373 45.4928252, 9.137533700000001 45.4927821, 9.137632099999999 45.4927579, 9.137696099999999 45.492732, 9.137765 45.492701, 9.1379667 45.4925906, 9.1382546 45.4924078, 9.1383505 45.4923405, 9.138557199999999 45.4921801, 9.1387885 45.4919749, 9.1390148 45.491761, 9.139206700000001 45.4915782, 9.139341999999999 45.4913299, 9.139414199999999 45.4912125, 9.1396462 45.4910393, 9.1397637 45.490997, 9.1399626 45.4909252, 9.140203700000001 45.4909189, 9.1403695 45.4909611, 9.1404478 45.4909865)",,,,,,,
1459074552,1459074537,0,132647476,False,,,footway,,23.712,"LINESTRING (9.136911400000001 45.4933163, 9.136990000000001 45.4932425, 9.137048999999999 45.4931753, 9.137080299999999 45.4931392)",,,,,,,
1479401039,2207003955,0,134572420,False,,,path,,121.59,"LINESTRING (9.259802000000001 45.5122929, 9.25985 45.5121534, 9.2595303 45.511254, 9.259521700000001 45.5112317)",,,,,,,
1482639799,1482648094,0,134936126,False,,,footway,,140.908,"LINESTRING (9.190666999999999 45.4429931, 9.190540800000001 45.4430443, 9.1888816 45.4430009)",,,,,,,
1482639799,1482639887,0,134936126,False,,,footway,,19.711,"LINESTRING (9.190666999999999 45.4429931, 9.1907368 45.4429906, 9.1908376 45.4429931, 9.1909191 45.4429987)",,,,,,,
1482639799,1482639901,0,134936129,False,,,footway,,109.966,"LINESTRING (9.190666999999999 45.4429931, 9.190704500000001 45.4422045, 9.190750100000001 45.4421688, 9.1908286 45.4421696, 9.1909142 45.4421732, 9.1909665 45.4421745)",,,,,,,
1482639816,1482648151,0,134938167,False,,,footway,,78.964,"LINESTRING (9.194622300000001 45.4443092, 9.194480199999999 45.4442848, 9.1943863 45.4442772, 9.194273600000001 45.4442848, 9.194169 45.4443073, 9.1939893 45.4443506, 9.193833700000001 45.4443676, 9.193699000000001 45.4443638, 9.193632600000001 45.4443619)",,,,,,,
1482639887,1482639799,0,134936126,False,,,footway,,19.711,"LINESTRING (9.1909191 45.4429987, 9.1908376 45.4429931, 9.1907368 45.4429906, 9.190666999999999 45.4429931)",,,,,,,
1482639887,1482648134,0,134936126,False,,,footway,,75.389,"LINESTRING (9.1909191 45.4429987, 9.1910425 45.443057, 9.1918597 45.4430741)",,,,,,,
1482639887,1482639901,0,134938165,False,,,footway,,91.722,"LINESTRING (9.1909191 45.4429987, 9.190962600000001 45.442242, 9.1909665 45.4421745)",,,,,,,
1482639896,1482648109,0,134936129,False,,,footway,,71.867,"LINESTRING (9.194666 45.4422648, 9.193745399999999 45.4422423)",,,,,,,
1482639901,1482648172,0,134936129,False,,,footway,,73.092,"LINESTRING (9.1909665 45.4421745, 9.191902799999999 45.4421973)",,,,,,,
1482639901,1482639799,0,134936129,False,,,footway,,109.966,"LINESTRING (9.1909665 45.4421745, 9.1909142 45.4421732, 9.1908286 45.4421696, 9.190750100000001 45.4421688, 9.190704500000001 45.4422045, 9.190666999999999 45.4429931)",,,,,,,
1482639901,1482648094,0,"[134938165, 13762374]",False,,,"['cycleway', 'footway']",,316.73499999999996,"LINESTRING (9.1909665 45.4421745, 9.190977200000001 45.4420943, 9.1910013 45.4420529, 9.191097900000001 45.4419399, 9.191140799999999 45.4418703, 9.191172999999999 45.4417969, 9.191186399999999 45.4417292, 9.191175700000001 45.441652, 9.191149100000001 45.4415602, 9.1910381 45.4415836, 9.1903439 45.4418047, 9.1900972 45.4419308, 9.1895989 45.4423956, 9.1888816 45.4430009)",,,,,,,
1482639901,1482639887,0,134938165,False,,,footway,,91.722,"LINESTRING (9.1909665 45.4421745, 9.190962600000001 45.442242, 9.1909191 45.4429987)",,,,,,,
1482639904,1482648175,0,134936126,False,,,footway,,80.594,"LINESTRING (9.194726899999999 45.4431462, 9.193694499999999 45.4431208)",,,,,,,
1482648075,1482648078,0,134938167,False,,,footway,,20.133,"LINESTRING (9.190606499999999 45.4442996, 9.1908645 45.4443036)",,,,,,,
1482648075,1482648091,0,"[367714266, 134938163]",False,,,footway,,126.19,"LINESTRING (9.190606499999999 45.4442996, 9.190611000000001 45.4441923, 9.1906455 45.4433487, 9.190736100000001 45.4433507, 9.190810600000001 45.4433523, 9.190906999999999 45.4433544)",,,,,,,
1482648075,1781474341,0,134938167,False,,,footway,,184.857,"LINESTRING (9.190606499999999 45.4442996, 9.188472000000001 45.4442452, 9.1882403 45.4442243)",,,,,,,
1482648077,1482648079,0,134938168,False,,,footway,,13.901,"LINESTRING (9.192090800000001 45.4432046, 9.1920985 45.4430797)",,,,,,,
1482648077,1482648124,0,264622434,False,,Via Giovanni Spadolini,residential,30,105.965,"LINESTRING (9.192090800000001 45.4432046, 9.193447900000001 45.4432436)",,,,,,,
1482648077,1482648186,0,134938168,False,,,footway,,14.064,"LINESTRING (9.192090800000001 45.4432046, 9.1920848 45.4433195, 9.192084400000001 45.443331)",,,,,,,
1482648077,1482648153,0,"[264622434, 264646811]",False,,Via Giovanni Spadolini,residential,30,18.424999999999997,"LINESTRING (9.192090800000001 45.4432046, 9.191958400000001 45.4432008, 9.1918548 45.4431985)",,,,,,,
1482648078,1482648091,0,134938161,False,,,footway,,105.598,"LINESTRING (9.1908645 45.4443036, 9.190906999999999 45.4433544)",,,,,,,
1482648078,1482648075,0,134938167,False,,,footway,,20.133,"LINESTRING (9.1908645 45.4443036, 9.190606499999999 45.4442996)",,,,,,,
1482648078,1482648174,0,134938167,False,,,footway,,77.38199999999999,"LINESTRING (9.1908645 45.4443036, 9.190928899999999 45.4442942, 9.191250800000001 45.4441963, 9.191462700000001 45.4441474, 9.1916397 45.4441229, 9.191811400000001 45.4441192)",,,,,,,
1482648079,1482648092,0,134936126,False,,,footway,,106.385,"LINESTRING (9.1920985 45.4430797, 9.1934612 45.4431149)",,,,,,,
1482648079,1482648142,0,134938168,False,,,footway,,97.527,"LINESTRING (9.1920985 45.4430797, 9.1921441 45.4422032)",,,,,,,
1482648079,1482648077,0,134938168,False,,,footway,,13.901,"LINESTRING (9.1920985 45.4430797, 9.192090800000001 45.4432046)",,,,,,,
1482648079,1482648134,0,134936126,False,,,footway,,18.641,"LINESTRING (9.1920985 45.4430797, 9.1919632 45.4430764, 9.1918597 45.4430741)",,,,,,,
1482648091,1482648078,0,134938161,False,,,footway,,105.598,"LINESTRING (9.190906999999999 45.4433544, 9.1908645 45.4443036)",,,,,,,
1482648091,1482648075,0,"[367714266, 134938163]",False,,,footway,,126.19,"LINESTRING (9.190906999999999 45.4433544, 9.190810600000001 45.4433523, 9.190736100000001 45.4433507, 9.1906455 45.4433487, 9.190611000000001 45.4441923, 9.190606499999999 45.4442996)",,,,,,,
1482648091,1482648122,0,367714267,False,,,footway,,75.321,"LINESTRING (9.190906999999999 45.4433544, 9.1909996 45.4433054, 9.1918486 45.4433251)",,,,,,,
1482648092,1482648079,0,134936126,False,,,footway,,106.385,"LINESTRING (9.1934612 45.4431149, 9.1920985 45.4430797)",,,,,,,
1482648092,1482648126,0,134938166,False,,,footway,,97.746,"LINESTRING (9.1934612 45.4431149, 9.193501400000001 45.4422363)",,,,,,,
1482648092,1482648124,0,134938166,False,,,footway,,14.348,"LINESTRING (9.1934612 45.4431149, 9.193447900000001 45.4432436)",,,,,,,
