u,v,key,osmid,oneway,name,highway,length,geometry,lanes,maxspeed,bridge,access,tunnel,width
3699665662,430790267,1,382883140,False,,cycleway,94.76400000000001,"LINESTRING (9.206697200000001 45.4492095, 9.206629400000001 45.4493162, 9.206599799999999 45.4493628, 9.206550200000001 45.4494024, 9.206534700000001 45.4494148, 9.2063538 45.4495407, 9.2063107 45.4495559, 9.2062034 45.4496274, 9.2061875 45.4496489, 9.206013199999999 45.4497486, 9.2059256 45.4497775, 9.205877900000001 45.4498131)",,,,,,
3706579428,3706579450,0,366668285,True,,cycleway,97.86200000000002,"LINESTRING (9.182217 45.4685686, 9.1821708 45.4686018, 9.18207 45.4686745, 9.181991 45.4687314, 9.181919499999999 45.4687828, 9.1816502 45.4689682, 9.181643899999999 45.4689727, 9.1816043 45.4689989, 9.1815845 45.469012, 9.1815715 45.4690208, 9.181438500000001 45.4690909, 9.1813077 45.4691736)",,,,,,
3706579428,3706579438,0,366668289,False,,cycleway,48.171,"LINESTRING (9.182217 45.4685686, 9.1820988 45.4685556, 9.1820316 45.4685484, 9.181975899999999 45.4685324, 9.1818971 45.4684847, 9.1818767 45.4684718, 9.181835599999999 45.4684425, 9.181802299999999 45.4684001, 9.181786000000001 45.4683233)",,,,,,
3706579438,3706579437,0,366668287,True,,cycleway,28.414,"LINESTRING (9.181786000000001 45.4683233, 9.1817533 45.4680688)",,,,,,
3706579438,3706579428,0,366668289,False,,cycleway,48.171,"LINESTRING (9.181786000000001 45.4683233, 9.181802299999999 45.4684001, 9.181835599999999 45.4684425, 9.1818767 45.4684718, 9.1818971 45.4684847, 9.181975899999999 45.4685324, 9.1820316 45.4685484, 9.1820988 45.4685556, 9.182217 45.4685686)",,,,,,
3706579449,3706579438,0,366668287,True,,cycleway,95.32499999999999,"LINESTRING (9.1809706 45.4689581, 9.1810767 45.4688599, 9.1811843 45.4687643, 9.1811934 45.4687562, 9.181206400000001 45.4687445, 9.181238199999999 45.4687157, 9.1812428 45.4687123, 9.181253 45.4687047, 9.181607 45.4684422, 9.1817498 45.4683363, 9.181786000000001 45.4683233)",,,,,,
3706579449,3706579450,0,457744885,False,,cycleway,35.632999999999996,"LINESTRING (9.1809706 45.4689581, 9.180997100000001 45.4689706, 9.1811411 45.4690565, 9.1812264 45.4691131, 9.1813077 45.4691736)",,,,,,
3706579449,4538439330,0,457744885,False,,cycleway,537.037,"LINESTRING (9.1809706 45.4689581, 9.1809221 45.4689351, 9.1808979 45.4689236, 9.180787199999999 45.4688757, 9.180718199999999 45.4688498, 9.1805492 45.4688004, 9.1803802 45.4687609, 9.180273700000001 45.4687445, 9.180221299999999 45.4687365, 9.1801187 45.4687247, 9.179967100000001 45.4687167, 9.179892000000001 45.4687162, 9.1797532 45.4687186, 9.1796165 45.4687299, 9.1794522 45.468751, 9.1793341 45.4687708, 9.1792161 45.4688009, 9.1791672 45.4688173, 9.1790579 45.4688578, 9.1788869 45.4689203, 9.178731300000001 45.4689749, 9.178593899999999 45.4690261, 9.178491299999999 45.4690633, 9.1783029 45.4691596, 9.178141099999999 45.4692543, 9.1779797 45.4693488, 9.177817900000001 45.4694734, 9.1772128 45.4699272, 9.1771388 45.4699828, 9.177060900000001 45.4700429, 9.1765867 45.4704084, 9.1765214 45.4704583, 9.1764653 45.4704779, 9.176403000000001 45.4704809, 9.1763399 45.4704677, 9.176225199999999 45.4703999, 9.1754783 45.4699468, 9.1754634 45.4699373, 9.175391100000001 45.4699235)",,,,,,
3706579450,4061689059,0,457744885,False,,cycleway,223.29299999999998,"LINESTRING (9.1813077 45.4691736, 9.181370899999999 45.4692216, 9.1813854 45.4692415, 9.1814752 45.4693384, 9.181596600000001 45.469503, 9.1816864 45.4696774, 9.1817273 45.4697988, 9.181753499999999 45.4699215, 9.1817628 45.4700926, 9.1817555 45.4702083, 9.1817327 45.470325, 9.1817057 45.4704247, 9.1816768 45.4705161, 9.181635999999999 45.4706387, 9.181586599999999 45.4707428, 9.181521399999999 45.4708485, 9.1814421 45.4709403, 9.1813456 45.4710481)",,,,,,
3706579450,3706579449,0,457744885,False,,cycleway,35.633,"LINESTRING (9.1813077 45.4691736, 9.1812264 45.4691131, 9.1811411 45.4690565, 9.180997100000001 45.4689706, 9.1809706 45.4689581)",,,,,,
3710897001,3224071472,0,316299468,False,,cycleway,41.971000000000004,"LINESTRING (9.2615271 45.4840077, 9.2618507 45.4840504, 9.2620477 45.4840995)",,,,,,
3720085084,2184024247,0,208085106,True,,cycleway,12.247,"LINESTRING (9.1990134 45.4803278, 9.199021200000001 45.4803424, 9.199031700000001 45.480358, 9.1990452 45.4803736, 9.1990658 45.4803951, 9.1990924 45.4804225)",,,,,,
3720085084,6390769426,0,330334365,True,,cycleway,33.422,"LINESTRING (9.1990134 45.4803278, 9.198949799999999 45.4803579, 9.198740900000001 45.4804574, 9.1986586 45.4804965)",,,,,,
3730739329,31027306,0,"[4826604, 286054687]",False,Via Francesco Cherubini,cycleway,221.84300000000002,"LINESTRING (9.160498 45.4680219, 9.160419600000001 45.4679803, 9.1603344 45.4679663, 9.1600793 45.4677987, 9.159706099999999 45.4675535, 9.159657299999999 45.4675215, 9.1596432 45.4675063, 9.159612900000001 45.4674242, 9.1596092 45.467415, 9.159626400000001 45.4673933, 9.1596423 45.4673724, 9.159646800000001 45.4673449, 9.1596213 45.4672893, 9.1593705 45.4667429, 9.1593122 45.4666013, 9.1593108 45.4665978, 9.159304799999999 45.466578, 9.159296700000001 45.4665579, 9.1592334 45.466362)",,,,,,
3730739329,281590542,0,"[369269074, 286054687]",False,,cycleway,262.63,"LINESTRING (9.160498 45.4680219, 9.160524300000001 45.468057, 9.160538499999999 45.4680964, 9.160539200000001 45.4681898, 9.1605144 45.468266, 9.1605078 45.4682948, 9.1605141 45.4683769, 9.1605212 45.4684545, 9.1605142 45.4684923, 9.1605072 45.4685296, 9.1609128 45.4694472, 9.1609827 45.4695223, 9.161418299999999 45.4700282, 9.1615685 45.4702027)",,,,,,
3730739329,2817366888,0,753362979,False,,cycleway,31.019,"LINESTRING (9.160498 45.4680219, 9.1606383 45.4679112, 9.160676499999999 45.4678858, 9.160702000000001 45.4678755, 9.160736200000001 45.4678694, 9.1607979 45.4678914)",,,,,,
3730787619,1308259111,0,"[53903491, 115914541, 418353785, 418353786, 418353787, 45425085]",False,,cycleway,422.3910000000001,"LINESTRING (9.1732958 45.4721733, 9.173244499999999 45.4721306, 9.173196300000001 45.4720922, 9.173164099999999 45.4720665, 9.1731198 45.4720447, 9.173063900000001 45.4720362, 9.1728653 45.4720394, 9.1728188 45.4720324, 9.1727889 45.472013, 9.172761100000001 45.471946, 9.172738600000001 45.4719066, 9.172727800000001 45.471896, 9.172656999999999 45.471843, 9.1725767 45.4717891, 9.172556999999999 45.4717553, 9.172566700000001 45.4717015, 9.1725665 45.4716745, 9.1725373 45.471612, 9.1725274 45.4716013, 9.1723427 45.4714757, 9.172220599999999 45.4713967, 9.1721228 45.4713836, 9.1715301 45.4709821, 9.171523000000001 45.470966, 9.171492499999999 45.47093, 9.171390499999999 45.4708735, 9.1713304 45.4708552, 9.171261899999999 45.4708553, 9.171207900000001 45.4708664, 9.171153 45.4708975, 9.1711115 45.4709257, 9.1710864 45.4709518, 9.1709519 45.4711833, 9.1709297 45.4712106, 9.170905599999999 45.4712329, 9.1708684 45.4712539, 9.1708224 45.4712707, 9.1707754 45.4712815, 9.170733 45.4712848, 9.170689100000001 45.4712841, 9.170562500000001 45.4712665, 9.170536999999999 45.4712616, 9.170508999999999 45.4712676, 9.170466599999999 45.471242, 9.1704217 45.471198, 9.170404100000001 45.4711397, 9.1704028 45.4710744, 9.170411700000001 45.4710184, 9.170457000000001 45.4709434, 9.170630299999999 45.4708282, 9.1707185 45.4707678, 9.17075 45.4707329, 9.1707661 45.4706948, 9.1707813 45.4706239, 9.170778200000001 45.4705803, 9.170765899999999 45.4705422, 9.170747 45.4705149, 9.1707166 45.4704827, 9.1706805 45.4704543)",,,yes,yes,,
3730787619,4538443826,0,457745336,False,,cycleway,331.41499999999996,"LINESTRING (9.1732958 45.4721733, 9.1732046 45.4722359, 9.173001899999999 45.4723607, 9.172613200000001 45.4725594, 9.172364200000001 45.4726785, 9.1721419 45.4727849, 9.172083300000001 45.4728033, 9.171927999999999 45.4728455, 9.171745 45.4729063, 9.171493399999999 45.4730234, 9.171004999999999 45.4732639, 9.1707988 45.4734115, 9.170496999999999 45.4736442, 9.1704445 45.4736847, 9.1700781 45.4739694, 9.1700499 45.473994, 9.170014200000001 45.4740244)",,,,,,
3730787619,4538439330,0,457751298,False,,cycleway,302.62,"LINESTRING (9.1732958 45.4721733, 9.173405799999999 45.4720894, 9.1734975 45.4720154, 9.173651899999999 45.4718771, 9.173821999999999 45.4716929, 9.1739605 45.4715066, 9.174062299999999 45.4713343, 9.1741043 45.4712518, 9.1741995 45.4710645, 9.1743218 45.470876, 9.174387299999999 45.4707694, 9.174541700000001 45.4705863, 9.1746892 45.4704405, 9.174842099999999 45.4703135, 9.175252499999999 45.4699938, 9.175335199999999 45.4699461, 9.175391100000001 45.4699235)",,,,,,
3775435287,3499044892,0,"[230213777, 266453698]",False,,cycleway,103.39499999999998,"LINESTRING (9.1033458 45.5045501, 9.103386 45.504585, 9.103437400000001 45.5046296, 9.103627700000001 45.5047949, 9.1039449 45.50507, 9.1038733 45.5050967, 9.1037827 45.5051618, 9.1037602 45.5052745)",,,,,,
3780445604,4903533492,0,374650330,False,,cycleway,9.91,"LINESTRING (9.205329300000001 45.4024639, 9.205378 45.4023816)",,,,,,
3780446506,5368528522,0,506986354,False,,cycleway,37.041,"LINESTRING (9.205982199999999 45.3997215, 9.2064273 45.3998368)",,,,,,
3780583612,1755064930,0,"[211258545, 211258542]",False,,"['cycleway', 'path']",353.439,"LINESTRING (9.212142699999999 45.5099743, 9.212073800000001 45.5099951, 9.2119854 45.5100158, 9.211911499999999 45.5100232, 9.2118307 45.5100313, 9.2117778 45.5099408, 9.2116744 45.5098864, 9.2107528 45.5101374, 9.2105818 45.5101106, 9.210532799999999 45.5100287, 9.210461199999999 45.509909, 9.210379400000001 45.5097613, 9.210210999999999 45.5094566, 9.210116599999999 45.5094737, 9.2099951 45.5094837, 9.209916099999999 45.5094794, 9.209676099999999 45.5090586, 9.209618300000001 45.5089991, 9.209199 45.5087473, 9.2091592 45.5087519, 9.2091239 45.5087697, 9.2090531 45.5087312)",,,,,,
3786709668,3786709669,0,288074093,False,,cycleway,72.667,"LINESTRING (9.2493772 45.4277042, 9.25005 45.428156)",,,,,,
3786709669,3786709668,0,288074093,False,,cycleway,72.667,"LINESTRING (9.25005 45.428156, 9.2493772 45.4277042)",,,,,,
3786709669,996571934,0,135746713,False,,cycleway,8.526,"LINESTRING (9.25005 45.428156, 9.2500239 45.4281766, 9.249977400000001 45.4282133)",,,,,,
3786709669,1490306365,0,135746713,False,,cycleway,316.137,"LINESTRING (9.25005 45.428156, 9.2500614 45.4281474, 9.250071999999999 45.4281395, 9.250127600000001 45.4280979, 9.250173200000001 45.4280753, 9.250232199999999 45.4280753, 9.250323399999999 45.4280847, 9.250401200000001 45.4280847, 9.250479 45.4280659, 9.2505568 45.4280339, 9.2513082 45.4273492, 9.2516354 45.4270531, 9.2522895 45.4264489, 9.2523646 45.4263868, 9.2526945 45.4261967, 9.252753 45.4261479)",,,,,,
3792817659,2148023564,0,204828334,False,,cycleway,12.897,"LINESTRING (9.2612861 45.5055495, 9.2611411 45.5054936)",,,,,,3
3799692714,3094917045,0,255693773,True,,cycleway,41.198,"LINESTRING (9.1973819 45.4810982, 9.197330300000001 45.4810461, 9.197279 45.4810027, 9.1972691 45.4809886, 9.1972848 45.4809624, 9.197283000000001 45.4809455, 9.197316499999999 45.4809186, 9.1973556 45.4809006, 9.197451300000001 45.4808792, 9.197517100000001 45.4808582)",,,,,,
3799692714,3307875567,0,285379190,True,,cycleway,50.675,"LINESTRING (9.1973819 45.4810982, 9.197023 45.4812671, 9.196903000000001 45.481316, 9.1968382 45.4813476)",,,,,,
3954873928,1603982944,0,392238359,False,,cycleway,10.8,"LINESTRING (9.1883202 45.4856029, 9.1882354 45.4855261)",,,,,,
3961346948,253759515,0,"[186886055, 186886056, 145240630, 269737624, 144589978]",False,,"['cycleway', 'path']",927.087,"LINESTRING (9.1734937 45.5215289, 9.173628799999999 45.5214311, 9.174157599999999 45.5212421, 9.174766 45.5208988, 9.175295 45.5205962, 9.175653799999999 45.5203855, 9.175877399999999 45.5202203, 9.176175600000001 45.5199778, 9.1763078 45.5198591, 9.1765992 45.5195828, 9.1767927 45.519362, 9.1771888 45.5188636, 9.1772543 45.5187659, 9.177645200000001 45.5184858, 9.1777134 45.5183893, 9.177775799999999 45.5182451, 9.1779229 45.5178147, 9.178028599999999 45.517487, 9.1781358 45.5171524, 9.178318300000001 45.516583, 9.178325900000001 45.5165473, 9.1783681 45.5165125, 9.1784195 45.5165077, 9.1784327 45.5164399, 9.1784588 45.5163738, 9.1784728 45.5163005, 9.1784538 45.5162649, 9.1784249 45.5162372, 9.178397199999999 45.5162244, 9.178330900000001 45.5161028, 9.1783178 45.5160841, 9.178316499999999 45.516046, 9.178315100000001 45.5160024, 9.1784435 45.5155642, 9.178516999999999 45.5153066, 9.1785719 45.5151371, 9.178597099999999 45.5149962, 9.1786083 45.514828, 9.1785868 45.514583)",,,,,,
3961346948,7802236854,0,"[392946736, 144589978]",False,Via Vincenzo da Seregno,cycleway,196.37400000000002,"LINESTRING (9.1734937 45.5215289, 9.1732722 45.5216995, 9.173241000000001 45.5217103, 9.173213199999999 45.5217127, 9.173188400000001 45.5217096, 9.173154800000001 45.521696, 9.172748800000001 45.5214289, 9.1727186 45.52142, 9.172692100000001 45.5214216, 9.172642099999999 45.5214279, 9.1725882 45.5214348, 9.1725577 45.5214312, 9.172530500000001 45.5214221, 9.1724373 45.5213695, 9.1723649 45.5213223, 9.172282300000001 45.5212685, 9.171976600000001 45.5210695, 9.1717885 45.520947, 9.1716207 45.5208379, 9.171586100000001 45.5208153)",,,,,,
3961346948,3961347169,0,"[392946747, 392946742, 392946751]",False,,cycleway,84.206,"LINESTRING (9.1734937 45.5215289, 9.1734841 45.5215837, 9.1734613 45.521641, 9.173415 45.5216936, 9.1733741 45.5217406, 9.173325800000001 45.521781, 9.173068300000001 45.5219931, 9.1729074 45.5221517)",,,,,yes,
3961347169,3961346948,0,"[392946747, 392946742, 392946751]",False,,cycleway,84.206,"LINESTRING (9.1729074 45.5221517, 9.173068300000001 45.5219931, 9.173325800000001 45.521781, 9.1733741 45.5217406, 9.173415 45.5216936, 9.1734613 45.521641, 9.1734841 45.5215837, 9.1734937 45.5215289)",,,,,yes,
3961347169,5673516902,0,"[392946755, 398944997, 398944998, 398944999, 392946738, 392946739, 392946741, 392946745, 449448893]",False,,"['cycleway', 'path']",1102.4909999999998,"LINESTRING (9.1729074 45.5221517, 9.172882599999999 45.5221846, 9.1728115 45.5222616, 9.1725709 45.5224689, 9.1719288 45.5230342, 9.171488200000001 45.5234091, 9.1710411 45.5237907, 9.170544599999999 45.5242002, 9.170185099999999 45.5245038, 9.169976399999999 45.5246645, 9.169667199999999 45.5249026, 9.1693151 45.5251734, 9.169074200000001 45.5253607, 9.1689802 45.5254338, 9.168678 45.5256312, 9.167949699999999 45.5260843, 9.167089499999999 45.5266963, 9.1664931 45.5271251, 9.1658875 45.5275644, 9.1657083 45.5276914, 9.1650805 45.5281361, 9.164885 45.5282732, 9.1646033 45.5284861, 9.1636945 45.5293176, 9.163650199999999 45.5293415, 9.163349800000001 45.5293833)",,,yes,,yes,
3961347169,7802236892,0,"[835902568, 835902557]",False,Via Vincenzo da Seregno,"['cycleway', 'path']",104.328,"LINESTRING (9.1729074 45.5221517, 9.1729255 45.5220869, 9.172932899999999 45.5220305, 9.1729302 45.521975, 9.172916000000001 45.5219243, 9.1722959 45.5215172, 9.172209799999999 45.5214613, 9.172178300000001 45.5214399)",,,,,,
3983617390,2550434651,0,"[279400680, 391707156, 395504143]",False,,cycleway,1007.49,"LINESTRING (9.1798 45.5050603, 9.179266200000001 45.505787, 9.1789641 45.50625, 9.1788887 45.506358, 9.1788775 45.5063741, 9.178862499999999 45.5063956, 9.178857499999999 45.5064024, 9.1787224 45.5065838, 9.178476099999999 45.5069496, 9.178234399999999 45.5072875, 9.178076799999999 45.5075051, 9.178038300000001 45.5075428, 9.177910300000001 45.5076797, 9.177297899999999 45.5085509, 9.1766696 45.5094503, 9.1761287 45.5102197, 9.175536599999999 45.5110612, 9.174946800000001 45.5119378, 9.1746575 45.51234, 9.174051 45.513173)",,,,,,
3983617390,3983617399,0,395504148,True,,cycleway,101.06400000000001,"LINESTRING (9.1798 45.5050603, 9.1798237 45.5050265, 9.180341500000001 45.5042859, 9.1804001 45.5043077)",,,,,,
3991462414,6353132589,0,"[32322872, 171201473]",True,"['Viale Mugello', 'Viale Molise']",cycleway,482.71500000000003,"LINESTRING (9.2241345 45.4577634, 9.2241246 45.4586591, 9.2241313 45.4587113, 9.224130300000001 45.458775, 9.2241202 45.4592577, 9.2241374 45.4594151, 9.2241357 45.4595684, 9.2241149 45.4597248, 9.224113300000001 45.4598215, 9.2241017 45.4605746, 9.224100200000001 45.460671, 9.2240968 45.4607705, 9.2240743 45.4619462, 9.2240778 45.4619896, 9.224086099999999 45.4620235, 9.224099199999999 45.4620487, 9.224138099999999 45.462093)",,,,,,
3991462414,3991462428,0,396334564,False,,cycleway,9.3,"LINESTRING (9.2241345 45.4577634, 9.224194499999999 45.4577149, 9.224211199999999 45.4576994)",,,,,,
3991462428,3991462414,0,396334564,False,,cycleway,9.3,"LINESTRING (9.224211199999999 45.4576994, 9.224194499999999 45.4577149, 9.2241345 45.4577634)",,,,,,
3993338535,3993353070,0,"[396523208, 396523209, 396523210, 396523211, 316177950]",False,,cycleway,500.39700000000005,"LINESTRING (9.2568939 45.4867798, 9.2569303 45.4867876, 9.2569625 45.4867968, 9.2569927 45.4868153, 9.2570161 45.4868318, 9.257036299999999 45.4868535, 9.257047 45.4868727, 9.257054 45.486892, 9.257055299999999 45.4869119, 9.2570494 45.4869303, 9.2570339 45.4869511, 9.257005299999999 45.4869653, 9.256970799999999 45.4869753, 9.256939900000001 45.4869812, 9.256902999999999 45.4869862, 9.256869699999999 45.4869929, 9.256824399999999 45.4869979, 9.256776800000001 45.4870004, 9.2567018 45.4870037, 9.2565983 45.4870054, 9.2564007 45.4870062, 9.2561079 45.4869929, 9.2559138 45.4869843, 9.255388699999999 45.4869555, 9.255039200000001 45.4869359, 9.254960199999999 45.4869336, 9.254905900000001 45.4869351, 9.254863500000001 45.4869383, 9.254825200000001 45.4869433, 9.254766500000001 45.4869535, 9.2547292 45.4869617, 9.254674 45.4869766, 9.2546325 45.486991, 9.254593 45.4870049, 9.254555099999999 45.4870218, 9.254512 45.4870429, 9.254437899999999 45.4870866, 9.254421300000001 45.487098, 9.2543773 45.4871238, 9.2538786 45.487472, 9.2538225 45.4875109, 9.253782899999999 45.4875382, 9.2536498 45.4876473, 9.2535775 45.487711, 9.253535599999999 45.4877566, 9.2534524 45.487857, 9.2534156 45.4879041, 9.2533841 45.4879519, 9.253356 45.4879985, 9.253311 45.4880853, 9.2532158 45.4883103, 9.253053700000001 45.4887216, 9.2528863 45.4891527)",,,,,yes,
3993338535,3060722219,0,"[329860870, 329860873, 329860874, 400489933, 192993651, 316177950]",False,,"['cycleway', 'service']",742.161,"LINESTRING (9.2568939 45.4867798, 9.256860100000001 45.4867726, 9.2568137 45.4867659, 9.2567807 45.4867631, 9.256742300000001 45.4867642, 9.2567054 45.4867659, 9.2566626 45.4867676, 9.256619799999999 45.4867709, 9.256580400000001 45.4867801, 9.256462600000001 45.4868201, 9.2563507 45.486861, 9.256265600000001 45.486888, 9.2561529 45.4869193, 9.256069800000001 45.4869353, 9.2559246 45.4869503, 9.255865099999999 45.4869536, 9.2558291 45.4869538, 9.2550022 45.4869052, 9.2549511 45.4869023, 9.254910600000001 45.4869027, 9.2548575 45.4869063, 9.2547987 45.4869144, 9.2547461 45.4869221, 9.254704800000001 45.4869319, 9.254655899999999 45.486947, 9.2546059 45.4869645, 9.254543999999999 45.4869837, 9.254465400000001 45.4870069, 9.254327 45.487039, 9.254293199999999 45.4870438, 9.254218699999999 45.4870543, 9.2541817 45.487059, 9.2541347 45.4870641, 9.254077199999999 45.4870678, 9.2540303 45.4870692, 9.253053299999999 45.4870037, 9.2528819 45.4869885, 9.2527256 45.4869561, 9.2525943 45.4869075, 9.252377600000001 45.4867884, 9.2521963 45.4869467, 9.2521434 45.4869791, 9.252086200000001 45.4869948, 9.252026900000001 45.4869909, 9.251966400000001 45.4869684, 9.251592 45.4868169, 9.251519399999999 45.4868018, 9.251389899999999 45.4867943, 9.251321900000001 45.4868029, 9.2506222 45.4869355, 9.2505705 45.4869171, 9.2504303 45.4867686, 9.2502624 45.4868451, 9.2501956 45.4868564, 9.250120900000001 45.4868632, 9.250027299999999 45.4868639, 9.2491466 45.4867829, 9.249128799999999 45.4867738, 9.249065099999999 45.4867146, 9.2489784 45.486627, 9.2489519 45.4865995, 9.2489279 45.4865729, 9.248911400000001 45.4865498, 9.248896200000001 45.4865223, 9.248881000000001 45.4864974, 9.248869600000001 45.4864735, 9.248860799999999 45.4864486, 9.248854400000001 45.4864229, 9.248853199999999 45.4864007, 9.248844800000001 45.4860916, 9.2488574 45.4860022)",,15,yes,,,
