u,v,key,osmid,bridge,lanes,name,highway,maxspeed,oneway,length,geometry,access,tunnel,width
1482648168,1482648124,0,134938166,,,,footway,,False,13.532,"LINESTRING (9.1934477 45.4433653, 9.193447900000001 45.4432436)",,,
1482648168,1482648154,0,134938166,,,,footway,,False,103.762,"LINESTRING (9.1934477 45.4433653, 9.1934019 45.4442979)",,,
1482648168,1482648097,0,367714267,,,,footway,,False,8.408,"LINESTRING (9.1934477 45.4433653, 9.193555399999999 45.443368)",,,
1482648168,1482648186,0,367714267,,,,footway,,False,106.428,"LINESTRING (9.1934477 45.4433653, 9.192084400000001 45.443331)",,,
1482648170,1482648134,0,134936126,,,,footway,,False,8.079,"LINESTRING (9.1919632 45.4430764, 9.1918597 45.4430741)",,,
1482648170,1482648079,0,134936126,,,,footway,,False,10.562,"LINESTRING (9.1919632 45.4430764, 9.1920985 45.4430797)",,,
1482648171,1482648067,0,134938167,,,,footway,,False,12.285,"LINESTRING (9.1939893 45.4443506, 9.193833700000001 45.4443676)",,,
1482648171,1482648090,0,134938167,,,,footway,,False,14.823,"LINESTRING (9.1939893 45.4443506, 9.194169 45.4443073)",,,
1482648172,1482648142,0,134936129,,,,footway,,False,18.837,"LINESTRING (9.191902799999999 45.4421973, 9.1921441 45.4422032)",,,
1482648172,1482639901,0,134936129,,,,footway,,False,73.092,"LINESTRING (9.191902799999999 45.4421973, 9.1909665 45.4421745)",,,
1482648172,1482648134,0,134938164,,,,footway,,False,97.554,"LINESTRING (9.191902799999999 45.4421973, 9.1918597 45.4430741)",,,
1482648174,1482648122,0,134938164,,,,footway,,False,88.348,"LINESTRING (9.191811400000001 45.4441192, 9.1918486 45.4433251)",,,
1482648174,1482648082,0,134938167,,,,footway,,False,13.401,"LINESTRING (9.191811400000001 45.4441192, 9.1916397 45.4441229)",,,
1482648174,1482654966,0,134938167,,,,footway,,False,8.782,"LINESTRING (9.191811400000001 45.4441192, 9.191923900000001 45.4441164)",,,
1482648175,1482648080,0,134936126,,,,footway,,False,9.953,"LINESTRING (9.193694499999999 45.4431208, 9.193567 45.4431178)",,,
1482648175,1482639904,0,134936126,,,,footway,,False,80.594,"LINESTRING (9.193694499999999 45.4431208, 9.194726899999999 45.4431462)",,,
1482648175,1482648109,0,134938162,,,,footway,,False,97.766,"LINESTRING (9.193694499999999 45.4431208, 9.193745399999999 45.4422423)",,,
1482648175,1482648123,0,134938162,,,,footway,,False,14.447,"LINESTRING (9.193694499999999 45.4431208, 9.193691100000001 45.4432507)",,,
1482648180,1482648076,0,134938167,,,,footway,,False,21.753,"LINESTRING (9.1929835 45.4441606, 9.192709900000001 45.4441229)",,,
1482648180,1482648105,0,134938167,,,,footway,,False,17.47,"LINESTRING (9.1929835 45.4441606, 9.1931954 45.4442114)",,,
1482648183,1482648164,0,367714266,,,,footway,,False,5.815,"LINESTRING (9.190736100000001 45.4433507, 9.190810600000001 45.4433523)",,,
1482648183,1482648096,0,367714266,,,,footway,,False,7.072,"LINESTRING (9.190736100000001 45.4433507, 9.1906455 45.4433487)",,,
1482648186,1482648125,0,134938168,,,,footway,,False,1.279,"LINESTRING (9.192084400000001 45.443331, 9.1920848 45.4433195)",,,
1482648186,1482648149,0,134938168,,,,footway,,False,87.065,"LINESTRING (9.192084400000001 45.443331, 9.1920447 45.4441135)",,,
1482648186,1482648168,0,367714267,,,,footway,,False,106.428,"LINESTRING (9.192084400000001 45.443331, 9.1934477 45.4433653)",,,
1482648186,1482648111,0,367714267,,,,footway,,False,10.404,"LINESTRING (9.192084400000001 45.443331, 9.191951100000001 45.4433283)",,,
1482654966,1482648174,0,134938167,,,,footway,,False,8.782,"LINESTRING (9.191923900000001 45.4441164, 9.191811400000001 45.4441192)",,,
1482654966,1482648149,0,134938167,,,,footway,,False,9.43,"LINESTRING (9.191923900000001 45.4441164, 9.1920447 45.4441135)",,,
1482655090,1482648155,0,134938167,,,,footway,,False,5.798,"LINESTRING (9.1935848 45.4443497, 9.193515 45.4443318)",,,
1482655090,1482648151,0,134938167,,,,footway,,False,3.968,"LINESTRING (9.1935848 45.4443497, 9.193632600000001 45.4443619)",,,
1482657803,1482657804,0,134938165,,,,footway,,False,4.973,"LINESTRING (9.190977200000001 45.4420943, 9.1910013 45.4420529)",,,
1482657803,1482639901,0,134938165,,,,footway,,False,8.957,"LINESTRING (9.190977200000001 45.4420943, 9.1909665 45.4421745)",,,
1482657804,1482657811,0,134938165,,,,footway,,False,14.652,"LINESTRING (9.1910013 45.4420529, 9.191097900000001 45.4419399)",,,
1482657804,1482657803,0,134938165,,,,footway,,False,4.973,"LINESTRING (9.1910013 45.4420529, 9.190977200000001 45.4420943)",,,
1482657811,1482657819,0,134938165,,,,footway,,False,8.432,"LINESTRING (9.191097900000001 45.4419399, 9.191140799999999 45.4418703)",,,
1482657811,1482657804,0,134938165,,,,footway,,False,14.652,"LINESTRING (9.191097900000001 45.4419399, 9.1910013 45.4420529)",,,
1482657814,1781474339,0,134938165,,,,footway,,False,10.417,"LINESTRING (9.191175700000001 45.441652, 9.191149100000001 45.4415602)",,,
1482657814,1482657817,0,134938165,,,,footway,,False,8.625,"LINESTRING (9.191175700000001 45.441652, 9.191186399999999 45.4417292)",,,
1482657817,1482657814,0,134938165,,,,footway,,False,8.625,"LINESTRING (9.191186399999999 45.4417292, 9.191175700000001 45.441652)",,,
1482657817,1482657835,0,134938165,,,,footway,,False,7.6,"LINESTRING (9.191186399999999 45.4417292, 9.191172999999999 45.4417969)",,,
1482657819,1482657835,0,134938165,,,,footway,,False,8.54,"LINESTRING (9.191140799999999 45.4418703, 9.191172999999999 45.4417969)",,,
1482657819,1482657811,0,134938165,,,,footway,,False,8.432,"LINESTRING (9.191140799999999 45.4418703, 9.191097900000001 45.4419399)",,,
1482657835,1482657817,0,134938165,,,,footway,,False,7.6,"LINESTRING (9.191172999999999 45.4417969, 9.191186399999999 45.4417292)",,,
1482657835,1482657819,0,134938165,,,,footway,,False,8.54,"LINESTRING (9.191172999999999 45.4417969, 9.191140799999999 45.4418703)",,,
1495158643,4899160654,0,164212498,,,Alzaia Naviglio Grande,pedestrian,,False,4.653,"LINESTRING (9.167783999999999 45.4504429, 9.1677274 45.4504297)",,,
1495158643,1938198169,0,164212498,,,Alzaia Naviglio Grande,pedestrian,,False,5.658,"LINESTRING (9.167783999999999 45.4504429, 9.1678558 45.4504357)",,,
1498882601,981894175,0,86573321,,,Via Antonio Mosca,footway,,False,5.866,"LINESTRING (9.082507700000001 45.4573335, 9.0825646 45.457299)",,,
1498882601,981894173,0,86573321,,,Via Antonio Mosca,footway,,False,41.002,"LINESTRING (9.082507700000001 45.4573335, 9.0819855 45.4572911)",,,
1522969043,2212809890,0,211258542,,,,path,,False,7.598,"LINESTRING (9.210116599999999 45.5094737, 9.210210999999999 45.5094566)",,,
1522969043,2212809892,0,211258542,,,,path,,False,9.533,"LINESTRING (9.210116599999999 45.5094737, 9.2099951 45.5094837)",,,
1523272686,1523272687,0,138952554,,,,footway,,False,35.372,"LINESTRING (9.225190100000001 45.4491298, 9.2251701 45.4494476)",,,
1523272687,1523272686,0,138952554,,,,footway,,False,35.372,"LINESTRING (9.2251701 45.4494476, 9.225190100000001 45.4491298)",,,
1523272687,1523272688,0,138952554,,,,footway,,False,58.999,"LINESTRING (9.2251701 45.4494476, 9.225195100000001 45.4499779)",,,
1523272688,1523272687,0,138952554,,,,footway,,False,58.999,"LINESTRING (9.225195100000001 45.4499779, 9.2251701 45.4494476)",,,
1523272688,1523272689,0,138952554,,,,footway,,False,11.506,"LINESTRING (9.225195100000001 45.4499779, 9.2252037 45.4500812)",,,
1523272689,1523272688,0,138952554,,,,footway,,False,11.506,"LINESTRING (9.2252037 45.4500812, 9.225195100000001 45.4499779)",,,
1523272689,2926008232,0,434686316,,,,footway,,False,87.546,"LINESTRING (9.2252037 45.4500812, 9.226145300000001 45.4496528)",,,
1523272689,4054588649,0,434686316,,,,footway,,False,17.383,"LINESTRING (9.2252037 45.4500812, 9.225020499999999 45.4501702)",,,
1523272691,4326358299,0,47688610,,,,footway,,False,6.973,"LINESTRING (9.2246243 45.4505495, 9.2246732 45.450497)",,,
1523272691,102220649,0,47688610,,,,footway,,False,8.072,"LINESTRING (9.2246243 45.4505495, 9.2246136 45.4506217)",,,
1523728620,1755064925,0,171774527,,,,path,,False,6.322,"LINESTRING (9.2089935 45.5085625, 9.2089812 45.5086187)",,,
1523728620,575915628,0,327960654,,,,path,,False,8.497,"LINESTRING (9.2089935 45.5085625, 9.209058600000001 45.5085012)",,,
1524944574,1432237560,0,139144753,,,,path,,False,25.881,"LINESTRING (9.167722299999999 45.5212162, 9.1678248 45.5214376)",,,
1524944574,7266493581,0,209355623,,,,path,,False,42.697,"LINESTRING (9.167722299999999 45.5212162, 9.1675521 45.5208512)",,,
1536397936,7817931789,0,307023380,,,Via Giuseppe Taccioli,path,,False,4.374,"LINESTRING (9.1666097 45.5184636, 9.166627099999999 45.518501)",,,
1538527565,1538527572,0,140424837,,,,footway,,False,12.891,"LINESTRING (9.1201889 45.4940116, 9.120234200000001 45.4941231)",,,
1538527565,1538527571,0,473877507,,,,footway,,False,42.105,"LINESTRING (9.1201889 45.4940116, 9.119671200000001 45.4939035)",,,
1538527565,668205215,0,473877507,,,,footway,,False,8.589,"LINESTRING (9.1201889 45.4940116, 9.1202934 45.4939871)",,,
1538527571,2395321560,0,473877507,,,,footway,,False,14.841,"LINESTRING (9.119671200000001 45.4939035, 9.1194922 45.493858)",,,
1538527571,1538527565,0,473877507,,,,footway,,False,42.105,"LINESTRING (9.119671200000001 45.4939035, 9.1201889 45.4940116)",,,
1538527572,1538527565,0,140424837,,,,footway,,False,12.891,"LINESTRING (9.120234200000001 45.4941231, 9.1201889 45.4940116)",,,
1558182082,1558182087,0,392946738,,,,path,,False,10.198,"LINESTRING (9.1728115 45.5222616, 9.172882599999999 45.5221846)",,,
1558182082,748031392,0,392946738,,,,path,,False,29.71,"LINESTRING (9.1728115 45.5222616, 9.1725709 45.5224689)",,,
1558182086,748031398,0,392946738,,,,path,,False,43.864,"LINESTRING (9.170185099999999 45.5245038, 9.170544599999999 45.5242002)",,,
1558182086,3961347170,0,392946738,,,,path,,False,24.159,"LINESTRING (9.170185099999999 45.5245038, 9.169976399999999 45.5246645)",,,
1558182087,3961347169,0,392946738,,,,path,,False,4.137,"LINESTRING (9.172882599999999 45.5221846, 9.1729074 45.5221517)",,,
1558182087,1558182082,0,392946738,,,,path,,False,10.198,"LINESTRING (9.172882599999999 45.5221846, 9.1728115 45.5222616)",,,
1558188299,1432237560,0,138945489,,,,path,,False,7.644,"LINESTRING (9.167816500000001 45.5215061, 9.1678248 45.5214376)",,,
1558188299,7266493577,0,142378879,,,,path,,False,1.135,"LINESTRING (9.167816500000001 45.5215061, 9.1678038 45.5215111)",,building_passage,
1560611988,1560611989,0,127534795,,,,path,,False,36.261,"LINESTRING (9.166675100000001 45.5186038, 9.1668217 45.5189133)",,,
1560611988,7817931789,0,307023380,,,Via Giuseppe Taccioli,path,,False,12.027,"LINESTRING (9.166675100000001 45.5186038, 9.166627099999999 45.518501)",,,
1560611989,1560611988,0,127534795,,,,path,,False,36.261,"LINESTRING (9.1668217 45.5189133, 9.166675100000001 45.5186038)",,,
1560611989,1560611991,0,127534795,,,,path,,False,41.372,"LINESTRING (9.1668217 45.5189133, 9.1669508 45.5192742)",,,
1560611991,1560611989,0,127534795,,,,path,,False,41.372,"LINESTRING (9.1669508 45.5192742, 9.1668217 45.5189133)",,,
1560611991,1560611992,0,127534795,,,,path,,False,11.602,"LINESTRING (9.1669508 45.5192742, 9.1669965 45.5193735)",,,
1560611992,1560611991,0,127534795,,,,path,,False,11.602,"LINESTRING (9.1669965 45.5193735, 9.1669508 45.5192742)",,,
1560611992,1411276574,0,127534795,,,,path,,False,112.138,"LINESTRING (9.1669965 45.5193735, 9.167455199999999 45.5203294)",,,
1579442528,1579442578,0,144396006,,,Via Emilio De Marchi,path,,False,11.637,"LINESTRING (9.2120844 45.5045621, 9.2121152 45.5046645)",,,
1579442528,1579442558,0,144396006,,,Via Emilio De Marchi,path,,False,9.13,"LINESTRING (9.2120844 45.5045621, 9.2120441 45.504485)",,,
1579442532,1579442626,0,163834534,,,Via Emilio De Marchi,path,,False,5.509,"LINESTRING (9.210670800000001 45.5067614, 9.210694800000001 45.506808)",,,
1579442532,1579442588,0,163834534,,,Via Emilio De Marchi,path,,False,6.168,"LINESTRING (9.210670800000001 45.5067614, 9.2106668 45.506706)",,,
1579442534,1579442650,0,163834534,,,Via Emilio De Marchi,path,,False,5.215,"LINESTRING (9.210716400000001 45.506627, 9.210680999999999 45.5066668)",,,
1579442534,1579442574,0,163834534,,,Via Emilio De Marchi,path,,False,6.103,"LINESTRING (9.210716400000001 45.506627, 9.2107647 45.5065838)",,,
1579442558,1579442528,0,144396006,,,Via Emilio De Marchi,path,,False,9.13,"LINESTRING (9.2120441 45.504485, 9.2120844 45.5045621)",,,
1579442558,90222482,0,144396006,,,Via Emilio De Marchi,path,,False,16.56,"LINESTRING (9.2120441 45.504485, 9.212039799999999 45.5043361)",,,
1579442562,1754980602,0,163826270,,,,path,,False,5.383,"LINESTRING (9.2105861 45.5070451, 9.210587200000001 45.5070935)",,,
1579442562,1579442623,0,163834534,,,Via Emilio De Marchi,path,,False,14.009,"LINESTRING (9.2105861 45.5070451, 9.2106789 45.5069372)",,,
1579442570,1579442572,0,163834534,,,Via Emilio De Marchi,path,,False,5.296,"LINESTRING (9.21088 45.5065424, 9.2108142 45.5065543)",,,
1579442570,1579442629,0,163834534,,,Via Emilio De Marchi,path,,False,5.674,"LINESTRING (9.21088 45.5065424, 9.210952499999999 45.5065377)",,,
1579442572,1579442574,0,163834534,,,Via Emilio De Marchi,path,,False,5.064,"LINESTRING (9.2108142 45.5065543, 9.2107647 45.5065838)",,,
1579442572,1579442570,0,163834534,,,Via Emilio De Marchi,path,,False,5.296,"LINESTRING (9.2108142 45.5065543, 9.21088 45.5065424)",,,
1579442574,1579442534,0,163834534,,,Via Emilio De Marchi,path,,False,6.103,"LINESTRING (9.2107647 45.5065838, 9.210716400000001 45.506627)",,,
1579442574,1579442572,0,163834534,,,Via Emilio De Marchi,path,,False,5.064,"LINESTRING (9.2107647 45.5065838, 9.2108142 45.5065543)",,,
1579442576,1579442586,0,144396006,,,Via Emilio De Marchi,path,,False,50.553,"LINESTRING (9.211958299999999 45.5051373, 9.2117042 45.5055556)",,,
1579442576,1579442590,0,144396006,,,Via Emilio De Marchi,path,,False,20.881,"LINESTRING (9.211958299999999 45.5051373, 9.212056199999999 45.5049625)",,,
1579442578,1579442602,0,144396006,,,Via Emilio De Marchi,path,,False,10.039,"LINESTRING (9.2121152 45.5046645, 9.2121206 45.5047547)",,,
1579442578,1579442528,0,144396006,,,Via Emilio De Marchi,path,,False,11.637,"LINESTRING (9.2121152 45.5046645, 9.2120844 45.5045621)",,,
1579442579,1579442596,0,163834534,,,Via Emilio De Marchi,path,,False,2.952,"LINESTRING (9.210727199999999 45.5068469, 9.2107312 45.5068733)",,,
1579442579,1579442626,0,163834534,,,Via Emilio De Marchi,path,,False,5.008,"LINESTRING (9.210727199999999 45.5068469, 9.210694800000001 45.506808)",,,
1579442588,1579442532,0,163834534,,,Via Emilio De Marchi,path,,False,6.168,"LINESTRING (9.2106668 45.506706, 9.210670800000001 45.5067614)",,,
1579442588,1579442650,0,163834534,,,Via Emilio De Marchi,path,,False,4.497,"LINESTRING (9.2106668 45.506706, 9.210680999999999 45.5066668)",,,
1579442590,1579442576,0,144396006,,,Via Emilio De Marchi,path,,False,20.881,"LINESTRING (9.212056199999999 45.5049625, 9.211958299999999 45.5051373)",,,
1579442590,1579442653,0,144396006,,,Via Emilio De Marchi,path,,False,15.015,"LINESTRING (9.212056199999999 45.5049625, 9.2121098 45.5048328)",,,
1579442596,1579442623,0,163834534,,,Via Emilio De Marchi,path,,False,8.191,"LINESTRING (9.2107312 45.5068733, 9.2106789 45.5069372)",,,
1579442596,1579442579,0,163834534,,,Via Emilio De Marchi,path,,False,2.952,"LINESTRING (9.2107312 45.5068733, 9.210727199999999 45.5068469)",,,
1579442602,1579442653,0,144396006,,,Via Emilio De Marchi,path,,False,8.725,"LINESTRING (9.2121206 45.5047547, 9.2121098 45.5048328)",,,
1579442602,1579442578,0,144396006,,,Via Emilio De Marchi,path,,False,10.039,"LINESTRING (9.2121206 45.5047547, 9.2121152 45.5046645)",,,
1579442623,1579442562,0,163834534,,,Via Emilio De Marchi,path,,False,14.009,"LINESTRING (9.2106789 45.5069372, 9.2105861 45.5070451)",,,
1579442623,1579442596,0,163834534,,,Via Emilio De Marchi,path,,False,8.191,"LINESTRING (9.2106789 45.5069372, 9.2107312 45.5068733)",,,
1579442626,1579442579,0,163834534,,,Via Emilio De Marchi,path,,False,5.008,"LINESTRING (9.210694800000001 45.506808, 9.210727199999999 45.5068469)",,,
1579442626,1579442532,0,163834534,,,Via Emilio De Marchi,path,,False,5.509,"LINESTRING (9.210694800000001 45.506808, 9.210670800000001 45.5067614)",,,
1579442629,1579442570,0,163834534,,,Via Emilio De Marchi,path,,False,5.674,"LINESTRING (9.210952499999999 45.5065377, 9.21088 45.5065424)",,,
1579442629,1579442583,0,163834534,,,Via Emilio De Marchi,path,,False,6.109,"LINESTRING (9.210952499999999 45.5065377, 9.2110275 45.5065217)",,,
1579442650,1579442588,0,163834534,,,Via Emilio De Marchi,path,,False,4.497,"LINESTRING (9.210680999999999 45.5066668, 9.2106668 45.506706)",,,
1579442650,1579442534,0,163834534,,,Via Emilio De Marchi,path,,False,5.215,"LINESTRING (9.210680999999999 45.5066668, 9.210716400000001 45.506627)",,,
1579442653,1579442590,0,144396006,,,Via Emilio De Marchi,path,,False,15.015,"LINESTRING (9.2121098 45.5048328, 9.212056199999999 45.5049625)",,,
1579442653,1579442602,0,144396006,,,Via Emilio De Marchi,path,,False,8.725,"LINESTRING (9.2121098 45.5048328, 9.2121206 45.5047547)",,,
1586761308,1586761311,0,269737624,,,,path,,False,18.723,"LINESTRING (9.1786083 45.514828, 9.178597099999999 45.5149962)",,,
1586761308,253759515,0,269737624,,,,path,,False,27.294,"LINESTRING (9.1786083 45.514828, 9.1785868 45.514583)",,,
1586761311,1586761314,0,269737624,,,,path,,False,15.79,"LINESTRING (9.178597099999999 45.5149962, 9.1785719 45.5151371)",,,
1586761311,1586761308,0,269737624,,,,path,,False,18.723,"LINESTRING (9.178597099999999 45.5149962, 9.1786083 45.514828)",,,
1586761314,1586761317,0,269737624,,,,path,,False,19.327,"LINESTRING (9.1785719 45.5151371, 9.178516999999999 45.5153066)",,,
1586761314,1586761311,0,269737624,,,,path,,False,15.79,"LINESTRING (9.1785719 45.5151371, 9.178597099999999 45.5149962)",,,
1586761317,1586761319,0,269737624,,,,path,,False,29.211,"LINESTRING (9.178516999999999 45.5153066, 9.1784435 45.5155642)",,,
1586761317,1586761314,0,269737624,,,,path,,False,19.327,"LINESTRING (9.178516999999999 45.5153066, 9.1785719 45.5151371)",,,
1586761319,1586761334,0,269737624,,,,path,,False,49.742,"LINESTRING (9.1784435 45.5155642, 9.178315100000001 45.5160024)",,,
1586761319,1586761317,0,269737624,,,,path,,False,29.211,"LINESTRING (9.1784435 45.5155642, 9.178516999999999 45.5153066)",,,
1586761334,2748737743,0,269737624,,,,path,,False,4.849,"LINESTRING (9.178315100000001 45.5160024, 9.178316499999999 45.516046)",,,
1586761334,1586761319,0,269737624,,,,path,,False,49.742,"LINESTRING (9.178315100000001 45.5160024, 9.1784435 45.5155642)",,,
1586761336,1586761338,0,269737624,,,,path,,False,14.475,"LINESTRING (9.178330900000001 45.5161028, 9.178397199999999 45.5162244)",,,
1586761336,1345747063,0,269737624,,,,path,,False,2.316,"LINESTRING (9.178330900000001 45.5161028, 9.1783178 45.5160841)",,,
1586761338,1586761340,0,186886056,,,,path,,False,2.585,"LINESTRING (9.178397199999999 45.5162244, 9.1784249 45.5162372)",,,
1586761338,1586761336,0,269737624,,,,path,,False,14.475,"LINESTRING (9.178397199999999 45.5162244, 9.178330900000001 45.5161028)",,,
1586761340,1586761338,0,186886056,,,,path,,False,2.585,"LINESTRING (9.1784249 45.5162372, 9.178397199999999 45.5162244)",,,
1586761340,1345747080,0,186886056,,,,path,,False,3.815,"LINESTRING (9.1784249 45.5162372, 9.1784538 45.5162649)",,,
1604191345,2395321533,0,84803568,,,,footway,,False,49.437,"LINESTRING (9.1238989 45.4905187, 9.124462400000001 45.4903147)",,,
1604191345,984688043,0,84803568,,,,footway,,False,11.244,"LINESTRING (9.1238989 45.4905187, 9.1237584 45.4905416)",,,
1604191345,2395321534,0,304554726,,,,footway,,False,1.206,"LINESTRING (9.1238989 45.4905187, 9.1238917 45.4905091)",,,
1604191346,984688043,0,276065186,,,,footway,,False,10.009,"LINESTRING (9.1236456 45.4905846, 9.1237584 45.4905416)",,,
1604191346,633529034,0,276065186,,,,footway,,False,21.652,"LINESTRING (9.1236456 45.4905846, 9.123378199999999 45.4906373)",,,
1605047215,633691723,0,304559645,,,,footway,,False,55.456,"LINESTRING (9.1209887 45.4911017, 9.1203746 45.4913535)",,,
1605047215,1605047220,0,304559645,,,,footway,,False,8.884,"LINESTRING (9.1209887 45.4911017, 9.1210719 45.4910471)",,,
1605047218,1605047220,0,304559645,,,,footway,,False,6.122,"LINESTRING (9.1210951 45.4909945, 9.1210719 45.4910471)",,,
1605047218,664188370,0,304559645,,,,footway,,False,0.613,"LINESTRING (9.1210951 45.4909945, 9.1211015 45.4909913)",,,
1605047220,1605047215,0,304559645,,,,footway,,False,8.884,"LINESTRING (9.1210719 45.4910471, 9.1209887 45.4911017)",,,
1605047220,1605047218,0,304559645,,,,footway,,False,6.122,"LINESTRING (9.1210719 45.4910471, 9.1210951 45.4909945)",,,
1627450593,1627450809,0,837573534,,,Via Castellammare,path,,True,46.912,"LINESTRING (9.137893200000001 45.5105723, 9.1384948 45.5105563)",,,
1627450599,1804590026,0,837573535,,,Via Castellammare,path,,False,18.811,"LINESTRING (9.147816499999999 45.5092127, 9.1479432 45.5090687)",,,
1627450599,1627450766,0,837573535,,,Via Castellammare,path,,False,17.404,"LINESTRING (9.147816499999999 45.5092127, 9.1477398 45.5093597)",,,
1627450698,7817302549,0,837573533,,,Via Castellammare,path,,False,1.964,"LINESTRING (9.141301 45.5109941, 9.141325699999999 45.5109976)",,,
1627450698,7817302550,0,837573533,,,Via Castellammare,path,,False,1.999,"LINESTRING (9.141301 45.5109941, 9.1412759 45.5109904)",,,
1627450704,7817302547,0,837573531,,,Via Castellammare,path,,False,2.606,"LINESTRING (9.1415975 45.5110357, 9.1416302 45.5110406)",,,
1627450704,7817302548,0,837573531,,,Via Castellammare,path,,False,2.447,"LINESTRING (9.1415975 45.5110357, 9.1415667 45.5110314)",,,
1627450709,7817284380,0,837573506,,,Via Castellammare,path,,False,6.585,"LINESTRING (9.1470757 45.5111939, 9.1471602 45.5111942)",,,
1627450766,1627450599,0,837573535,,,Via Castellammare,path,,False,17.404,"LINESTRING (9.1477398 45.5093597, 9.147816499999999 45.5092127)",,,
1627450766,1473178287,0,837573535,,,Via Castellammare,path,,False,42.469,"LINESTRING (9.1477398 45.5093597, 9.147626600000001 45.5097333)",,,
1627450809,1804981229,0,837573534,,,Via Castellammare,path,,True,110.477,"LINESTRING (9.1384948 45.5105563, 9.139878599999999 45.5107725)",,,
1718641970,268861992,0,309549980,,1,Via Idro,residential,15,False,28.429,"LINESTRING (9.2558495 45.5155036, 9.2560337 45.5157243)",,,
1718641970,264683936,0,309549980,,1,Via Idro,residential,15,False,50.065,"LINESTRING (9.2558495 45.5155036, 9.2554286 45.5151634)",,,
1718641973,2783394856,0,309549980,,1,Via Idro,residential,15,False,26.6,"LINESTRING (9.256483100000001 45.5163627, 9.2564872 45.5166019)",,,
1718641973,264683941,0,309549980,,1,Via Idro,residential,15,False,17.591,"LINESTRING (9.256483100000001 45.5163627, 9.256438599999999 45.5162076)",,,
1718641983,1718641990,0,305678688,,1,Via Idro,residential,15,False,13.42,"LINESTRING (9.256516700000001 45.5171774, 9.2565408 45.5172969)",,,
1718641983,264683943,0,305678688,,1,Via Idro,residential,15,False,41.614,"LINESTRING (9.256516700000001 45.5171774, 9.256490700000001 45.5168036)",,,
1718641990,264683945,0,305678688,,1,Via Idro,residential,15,False,11.853,"LINESTRING (9.2565408 45.5172969, 9.256576600000001 45.5174005)",,,
1718641990,1718641983,0,305678688,,1,Via Idro,residential,15,False,13.42,"LINESTRING (9.2565408 45.5172969, 9.256516700000001 45.5171774)",,,
1718641997,264683946,0,305678688,,1,Via Idro,residential,15,False,24.15,"LINESTRING (9.2567032 45.5175976, 9.2568606 45.5177847)",,,
1718641997,264683945,0,305678688,,1,Via Idro,residential,15,False,24.034,"LINESTRING (9.2567032 45.5175976, 9.256576600000001 45.5174005)",,,
1718642001,268861994,0,305678688,,1,Via Idro,residential,15,False,16.076,"LINESTRING (9.257028099999999 45.5179224, 9.257182 45.5180187)",,,
1718642001,264683946,0,305678688,,1,Via Idro,residential,15,False,20.119,"LINESTRING (9.257028099999999 45.5179224, 9.2568606 45.5177847)",,,
1721197601,1183470154,0,104365493,,,Via Tofane,residential,,False,31.353,"LINESTRING (9.217917399999999 45.5020945, 9.2181122 45.5023412)",,,
1721197601,1721197600,0,104365493,,,Via Tofane,residential,,False,29.602,"LINESTRING (9.217917399999999 45.5020945, 9.2177376 45.50186)",,,
1721197604,268860200,0,104365493,,,Via Tofane,residential,,False,17.819,"LINESTRING (9.218242800000001 45.5024907, 9.2183765 45.5026207)",,,
1721197604,1183470154,0,104365493,,,Via Tofane,residential,,False,19.492,"LINESTRING (9.218242800000001 45.5024907, 9.2181122 45.5023412)",,,
1721197618,268860201,0,104365493,,,Via Tofane,residential,,False,25.255,"LINESTRING (9.2194556 45.5032605, 9.219753499999999 45.5033499)",,,
1721197618,250148614,0,104365493,,,Via Tofane,residential,,False,33.849,"LINESTRING (9.2194556 45.5032605, 9.2190759 45.5031127)",,,
1721197662,264683864,0,104365479,,,Via Luigi Bertelli,residential,50,False,13.929,"LINESTRING (9.2252729 45.5039213, 9.2254364 45.5038707)",,,
1721197662,264683861,0,104365479,,,Via Luigi Bertelli,residential,50,False,11.071,"LINESTRING (9.2252729 45.5039213, 9.225135099999999 45.5039455)",,,
1721197758,7331818302,0,305046767,,1,Via Idro,residential,15,False,5.673,"LINESTRING (9.2541476 45.511179, 9.2541837 45.5112233)",,,
1753139566,567848633,0,163644697,,,Via Alfredo Panzini,path,,False,20.809,"LINESTRING (9.161105299999999 45.4705517, 9.1608801 45.4706521)",,,
1753139566,567848965,0,163644697,,,Via Alfredo Panzini,path,,False,17.383,"LINESTRING (9.161105299999999 45.4705517, 9.161263699999999 45.4704417)",,,
1753139568,1753139569,0,163644697,,,Via Alfredo Panzini,path,,False,29.967,"LINESTRING (9.1607369 45.4707159, 9.1604843 45.470919)",,,
1753139568,567848633,0,163644697,,,Via Alfredo Panzini,path,,False,13.229,"LINESTRING (9.1607369 45.4707159, 9.1608801 45.4706521)",,,
1753139569,1753139570,0,163644697,,,Via Alfredo Panzini,path,,False,5.115,"LINESTRING (9.1604843 45.470919, 9.160470699999999 45.470964)",,,
1753139569,1753139568,0,163644697,,,Via Alfredo Panzini,path,,False,29.967,"LINESTRING (9.1604843 45.470919, 9.1607369 45.4707159)",,,
1753139570,1535713700,0,163644697,,,Via Alfredo Panzini,path,,False,5.819,"LINESTRING (9.160470699999999 45.470964, 9.1604791 45.471016)",,,
1753139570,1753139569,0,163644697,,,Via Alfredo Panzini,path,,False,5.115,"LINESTRING (9.160470699999999 45.470964, 9.1604843 45.470919)",,,
