u,v,key,osmid,highway,oneway,length,geometry,name,bridge,lanes,width,maxspeed,tunnel,area,access
1998723303,5379785940,0,467645035,cycleway,False,1748.7559999999992,"LINESTRING (-74.06608850000001 4.7604057, -74.0661442 4.7605166, -74.0674231 4.7614736, -74.0676192 4.7615957, -74.0677582 4.7616624, -74.0681278 4.7619215, -74.06859679999999 4.7622719, -74.0688813 4.7624151, -74.0692464 4.7625048, -74.0695549 4.7625208, -74.06978290000001 4.7624939, -74.07087509999999 4.7620459, -74.0711864 4.7618458, -74.07133690000001 4.7616699, -74.0717824 4.7612129, -74.0724799 4.7604845, -74.0731627 4.7597575, -74.07335930000001 4.7595064, -74.07391250000001 4.7589406, -74.07400730000001 4.7588558, -74.0740507 4.7587818, -74.0742252 4.7585963, -74.07447879999999 4.7584124, -74.07491109999999 4.758205, -74.0753077 4.7580994, -74.0757445 4.7580103, -74.07611009999999 4.7579969, -74.0763408 4.7579804, -74.0766989 4.7579696, -74.0774387 4.7580996, -74.07752170000001 4.7581142, -74.0776899 4.7581424, -74.07777830000001 4.7581336, -74.07788979999999 4.7581054, -74.0780898 4.7579713, -74.0783304 4.7577932, -74.0785906 4.7576204, -74.0788472 4.7574105, -74.078902 4.7573312, -74.07907059999999 4.7570956)",,,,,,,,
1998895416,797215790,0,189246626,footway,False,163.57700000000003,"LINESTRING (-74.0741633 4.7230151, -74.0741579 4.7229661, -74.0741709 4.7229171, -74.0741865 4.7228754, -74.0742114 4.7228306, -74.07427250000001 4.7227301, -74.07443960000001 4.7224556, -74.07448669999999 4.7223783, -74.0745723 4.7222379, -74.07474809999999 4.7220269, -74.0747819 4.7219864, -74.07493959999999 4.7217854)",,,,,,,,
2007706622,2351721292,0,226023134,path,False,68.00899999999999,"LINESTRING (-74.08413779999999 4.6378541, -74.08404400000001 4.6379002, -74.08381180000001 4.6380142, -74.08364400000001 4.6380967, -74.0835874 4.6381245)",,,,,,,,
2008616837,2351721292,0,33890864,path,False,83.37299999999999,"LINESTRING (-74.0829928 4.6377113, -74.0834593 4.6379222, -74.0834814 4.6379571, -74.08349749999999 4.6379825, -74.0835874 4.6381245)",,,,3,,,,
2008616837,388303919,0,33890864,path,False,31.125,"LINESTRING (-74.0829928 4.6377113, -74.0827888 4.6375987, -74.0827451 4.6376176)",,,,3,,,,
2008616837,1862320737,0,226109232,path,False,156.861,"LINESTRING (-74.0829928 4.6377113, -74.08327250000001 4.6375851, -74.0833811 4.6375033, -74.08289910000001 4.6366618)",,,,,,,,
2013134757,2361823783,0,611750412,cycleway,False,304.966,"LINESTRING (-74.03201079999999 4.7281827, -74.0320763 4.7267323, -74.0321203 4.7254423)",,,,,,,,
2019108596,7605825754,0,"[813930048, 603497610, 603497611, 73247339]",footway,False,2112.196,"LINESTRING (-74.0933211 4.7120376, -74.09311889999999 4.7116001, -74.0929653 4.711175, -74.09286109999999 4.7110502, -74.0927243 4.7109277, -74.092298 4.7105723, -74.0920038 4.710353, -74.0918186 4.710297, -74.091491 4.7102229, -74.0910883 4.7100385, -74.0909041 4.7098855, -74.0907721 4.7097311, -74.0905102 4.7092138, -74.0902657 4.7088366, -74.0897532 4.708441, -74.089556 4.7081372, -74.08942860000001 4.707844, -74.0892664 4.7071396, -74.0891331 4.7068942, -74.0889504 4.7067978, -74.08820110000001 4.7063565, -74.0879351 4.7061509, -74.0879121 4.7061164, -74.08776469999999 4.7058958, -74.0876978 4.7056153, -74.08768860000001 4.7052154, -74.0877309 4.70455, -74.0878443 4.7035308, -74.0879487 4.7026355, -74.0879372 4.7016518, -74.0880049 4.700938, -74.0879465 4.7004881, -74.0877064 4.6995211, -74.08758829999999 4.6993714, -74.0875302 4.6992978, -74.0872858 4.6990801, -74.0871507 4.6989598, -74.0862939 4.6981967, -74.0858238 4.6976252, -74.08506199999999 4.6967663, -74.08502900000001 4.6967189)",Avenida Del Congreso Eucaristico,yes,,,,,,
2019201028,262713857,0,797782341,path,False,18.956,"LINESTRING (-74.08452219999999 4.6376653, -74.0846756 4.6375899)",,,,,,,,
2044510166,865265817,0,"[72908300, 72908263]",footway,False,363.16999999999996,"LINESTRING (-74.0454084 4.7607276, -74.0454383 4.7607587, -74.0454764 4.7607898, -74.0455599 4.7608183, -74.0457718 4.7608509, -74.04593250000001 4.7608757, -74.0460039 4.7608559, -74.0460583 4.7608075, -74.04607919999999 4.7607452, -74.0460743 4.7606867, -74.0460526 4.760647, -74.0460329 4.7606213, -74.0459875 4.7605956, -74.0459097 4.7605825, -74.0456188 4.7605698, -74.04444650000001 4.7605791, -74.0441812 4.7605771, -74.0441606 4.7605914, -74.044163 4.7606153, -74.0441897 4.760623, -74.0444188 4.7606149, -74.0444167 4.7606654, -74.0442637 4.7606622)",,yes,,,,,,
2112703942,479274034,0,720331626,cycleway,False,123.32200000000002,"LINESTRING (-74.0659995 4.7004527, -74.0660689 4.7006263, -74.0660862 4.7006764, -74.0662884 4.7012613, -74.0662986 4.7013005, -74.0663344 4.7014384, -74.06633890000001 4.7014545, -74.0663524 4.7015036)",,,,,,,,
2217933828,1862259632,0,131741481,path,False,81.94,"LINESTRING (-74.08330429999999 4.6383536, -74.0833427 4.6384245, -74.0835053 4.6387241, -74.0836522 4.6390038)",,,,3,,,,
2217933836,388303919,0,226318988,path,False,78.27199999999999,"LINESTRING (-74.0831283 4.6381939, -74.0830661 4.6381472, -74.0829937 4.6380928, -74.0829561 4.6380205, -74.0828319 4.6377835, -74.0827451 4.6376176)",,,,,,,,
2292709975,6547884167,0,"[79378113, 697168319]",cycleway,False,330.12100000000004,"LINESTRING (-74.10272019999999 4.6446515, -74.1027203 4.6446142, -74.1027364 4.6445743, -74.1031438 4.6440562, -74.10369559999999 4.6434071, -74.1037419 4.6433379, -74.10388089999999 4.6431302, -74.1039725 4.6428989, -74.1042144 4.6422303, -74.1041558 4.6421655)",,,,,,,,
2321088892,2351721292,0,226023134,path,False,28.555,"LINESTRING (-74.0833646 4.6382524, -74.083472 4.6381812, -74.0835874 4.6381245)",,,,,,,,
2332954968,535624373,0,224470300,footway,False,14.479,"LINESTRING (-74.07967910000001 4.6347699, -74.0798063 4.6347996)",,,,,,,,
2333199277,5433829321,0,641339126,cycleway,False,18.115,"LINESTRING (-74.1301921 4.5707364, -74.13033799999999 4.570663)",,,,,,,,
2333199277,6580176075,0,641339126,cycleway,False,14.267,"LINESTRING (-74.1301921 4.5707364, -74.1300857 4.5708086)",,,,,,,,
2334428746,883196069,0,"[74757593, 74757604]",footway,False,153.53199999999998,"LINESTRING (-74.1409661 4.6305175, -74.1410185 4.6303972, -74.14103950000001 4.630349, -74.1411423 4.6301159, -74.14110839999999 4.6300988, -74.1408031 4.630708, -74.1407925 4.6308228, -74.1407811 4.6309305)",,yes,,,,,,
2348766383,262713866,0,90654619,path,False,4.519,"LINESTRING (-74.0815559 4.6352609, -74.08157009999999 4.635299)",,,,,,,,
2348766566,1862320737,0,190267827,path,False,45.532,"LINESTRING (-74.082769 4.6362734, -74.08289910000001 4.6366618)",,,,,,,,
2348766566,388303804,0,33890844,path,False,59.163,"LINESTRING (-74.082769 4.6362734, -74.0827239 4.6364533, -74.08263959999999 4.6367896)",,,,,,,,
2348766566,265009204,0,33890844,path,False,52.698,"LINESTRING (-74.082769 4.6362734, -74.08269300000001 4.6360341, -74.0826577 4.6359067, -74.08266570000001 4.6358571, -74.0826715 4.635817)",,,,,,,,
2349925502,868861934,0,73531512,cycleway,False,94.00500000000001,"LINESTRING (-74.0939812 4.7121133, -74.0937656 4.7115922, -74.09376829999999 4.7114986, -74.0937883 4.711397, -74.0937575 4.7113182)",,,,,,,,
2350020513,1727251759,0,"[606705766, 606705770, 606479918, 668022265, 160691067, 606462461]",cycleway,False,3769.6769999999983,"LINESTRING (-74.1040141 4.7046896, -74.1049482 4.7051043, -74.1059109 4.7055206, -74.1064533 4.7057719, -74.1068578 4.7059655, -74.10703650000001 4.7060488, -74.10712770000001 4.7060947, -74.1071972 4.706154, -74.1074048 4.7063611, -74.1075266 4.7064004, -74.1076186 4.7064279, -74.1076948 4.7064507, -74.10777109999999 4.7064805, -74.1079586 4.7065286, -74.10809759999999 4.7066077, -74.10845209999999 4.7068239, -74.1090265 4.7072451, -74.1091502 4.7073608, -74.1092197 4.7074463, -74.1092755 4.7074918, -74.10936580000001 4.7075667, -74.1094025 4.7076129, -74.1094026 4.7076668, -74.10952589999999 4.7077891, -74.10965 4.7078629, -74.10973730000001 4.7079094, -74.1098358 4.7079878, -74.1102406 4.7084061, -74.1102549 4.7084465, -74.11026769999999 4.7085275, -74.11027420000001 4.7085657, -74.1102865 4.7085953, -74.1103305 4.7086272, -74.11042190000001 4.7086924, -74.1104983 4.7087558, -74.1106202 4.7087772, -74.1116365 4.7097635, -74.1122802 4.7103494, -74.1131742 4.7112228, -74.1132767 4.7113474, -74.1133323 4.7114444, -74.1133748 4.7115116, -74.1134022 4.7115305, -74.1134416 4.7115349, -74.11354059999999 4.7116265, -74.11358130000001 4.7117291, -74.1135944 4.7118328, -74.1136401 4.7119413, -74.11371200000001 4.7120291, -74.1138121 4.7121087, -74.1139653 4.7121793, -74.11407989999999 4.7122396, -74.11417590000001 4.7123207, -74.11471280000001 4.7130239, -74.11482220000001 4.7132095, -74.11485380000001 4.7132958, -74.11490809999999 4.713386, -74.1149459 4.7134928, -74.11501079999999 4.71361, -74.1150481 4.713662, -74.1151643 4.7137618, -74.1152495 4.7138552, -74.1160185 4.7149337, -74.1164972 4.7156049, -74.11675889999999 4.7159809, -74.1171353 4.7165221, -74.11720750000001 4.7166558, -74.117251 4.7167307, -74.1173663 4.716866, -74.11745740000001 4.7169975, -74.1175891 4.7171847, -74.1176459 4.7172901, -74.1176926 4.7173534, -74.1177452 4.7173819, -74.11780210000001 4.7174205, -74.1178469 4.7174707, -74.1183297 4.7181917, -74.11837490000001 4.7182683, -74.1184018 4.7183529, -74.1184375 4.7184115, -74.1184755 4.7184461, -74.1185251 4.7184749, -74.1185894 4.718526, -74.1189569 4.7190455, -74.1191343 4.7192868, -74.1191817 4.7193601, -74.11922749999999 4.7194279, -74.1192787 4.7195034, -74.11930769999999 4.719548, -74.1195836 4.7199255, -74.11974600000001 4.720209, -74.11977779999999 4.7202951, -74.119803 4.7203329, -74.1198868 4.7204556, -74.1199141 4.7204921, -74.1199833 4.7205373, -74.1200436 4.7205833, -74.1201252 4.7206961, -74.1204777 4.7212473, -74.12052319999999 4.7213686, -74.1205405 4.7214435, -74.1205423 4.7215052, -74.12060719999999 4.7215318, -74.1207165 4.721643, -74.120925 4.7219167, -74.1209614 4.7219719, -74.120997 4.722026, -74.1210391 4.7220892, -74.1211378 4.7221428, -74.1212366 4.7222412, -74.1213673 4.7223545, -74.12155199999999 4.7225599, -74.12183020000001 4.7228863, -74.12203510000001 4.7231283, -74.12205280000001 4.7231686, -74.1220806 4.723209, -74.12211600000001 4.7232506, -74.1221539 4.7232758, -74.12219690000001 4.7233249, -74.12246380000001 4.7236375, -74.1227597 4.7239879, -74.12286229999999 4.7241414, -74.12299489999999 4.7243029, -74.12308090000001 4.7244138, -74.1231449 4.724515, -74.1232847 4.7246627, -74.1233642 4.7247478, -74.1234552 4.7248298, -74.12366900000001 4.7250717, -74.12384849999999 4.725257, -74.1242937 4.7257939, -74.12451249999999 4.726075, -74.12460299999999 4.7262412, -74.1246699 4.7263296, -74.1247195 4.7263963, -74.12479570000001 4.7264972, -74.1248109 4.7265362, -74.1248236 4.7265829, -74.1248994 4.7269887, -74.1249184 4.7271677, -74.1249475 4.7272861, -74.1250057 4.7273882, -74.1251043 4.7275004, -74.1252131 4.7275936, -74.125276 4.7276342, -74.1254331 4.727709, -74.1255213 4.7277608, -74.1255874 4.7278092, -74.1253712 4.7280298, -74.12526699999999 4.7281785, -74.125225 4.7282538, -74.12517440000001 4.7283487, -74.12503649999999 4.7286464, -74.1248774 4.7290059)",,,,,,,,
2351676364,262713866,0,239949230,footway,False,99.52199999999999,"LINESTRING (-74.08245290000001 4.635413, -74.0822562 4.6354125, -74.0820587 4.6354119, -74.0819843 4.6354117, -74.08157009999999 4.635299)",,,,,,,,
2351676386,262713866,0,90654619,path,False,117.96300000000001,"LINESTRING (-74.0820003 4.6362689, -74.08188440000001 4.6360234, -74.0817619 4.6357506, -74.0816162 4.6354261, -74.08157009999999 4.635299)",,,,,,,,
2351676391,1862320712,0,226318974,path,False,3.298,"LINESTRING (-74.0821498 4.6363384, -74.0821739 4.636321)",,,,3,,,,
2351676394,1052099458,0,90654629,footway,False,260.691,"LINESTRING (-74.0819655 4.6364132, -74.0817991 4.6364057, -74.08167330000001 4.6364231, -74.08133599999999 4.636234, -74.08112250000001 4.6358888, -74.0810262 4.6357056, -74.08090900000001 4.6355995, -74.0803389 4.6349902, -74.0803535 4.6349291)",,,,3,,,,
2351676396,2351676436,0,226318985,path,False,101.891,"LINESTRING (-74.08211350000001 4.6364844, -74.0824027 4.6369993, -74.0825122 4.6371943, -74.08255459999999 4.6372697, -74.0825627 4.6372839)",,,,,,,,
2351676430,388303804,0,33890844,path,False,51.351,"LINESTRING (-74.0826769 4.6372243, -74.0826407 4.6371456, -74.0826062 4.6369893, -74.0825852 4.6368942, -74.08263959999999 4.6367896)",,,,,,,,
2351676436,2351676396,0,226318985,path,False,101.89099999999999,"LINESTRING (-74.0825627 4.6372839, -74.08255459999999 4.6372697, -74.0825122 4.6371943, -74.0824027 4.6369993, -74.08211350000001 4.6364844)",,,,,,,,
2351676448,388303919,0,226318988,path,False,21.035,"LINESTRING (-74.08265729999999 4.63745, -74.08267600000001 4.6374889, -74.0826945 4.6375276, -74.0827451 4.6376176)",,,,,,,,
2351721292,2008616837,0,33890864,path,False,83.37299999999999,"LINESTRING (-74.0835874 4.6381245, -74.08349749999999 4.6379825, -74.0834814 4.6379571, -74.0834593 4.6379222, -74.0829928 4.6377113)",,,,3,,,,
2351721292,2007706622,0,226023134,path,False,68.00899999999999,"LINESTRING (-74.0835874 4.6381245, -74.08364400000001 4.6380967, -74.08381180000001 4.6380142, -74.08404400000001 4.6379002, -74.08413779999999 4.6378541)",,,,,,,,
2351721292,2321088892,0,226023134,path,False,28.555,"LINESTRING (-74.0835874 4.6381245, -74.083472 4.6381812, -74.0833646 4.6382524)",,,,,,,,
2361823783,2013134757,0,611750412,cycleway,False,304.966,"LINESTRING (-74.0321203 4.7254423, -74.0320763 4.7267323, -74.03201079999999 4.7281827)",,,,,,,,
2373577746,2373577747,0,"[700770597, 700770589]",footway,False,23.374,"LINESTRING (-74.15827969999999 4.5791313, -74.15826029999999 4.5790809, -74.1581111 4.5791287)",,,,,,,,
2373577747,2373577748,0,228693905,footway,False,104.60599999999998,"LINESTRING (-74.1581111 4.5791287, -74.1580835 4.5790433, -74.1580441 4.578994, -74.15799269999999 4.578962, -74.1578109 4.5789922, -74.1577695 4.5789682, -74.15771599999999 4.5789476, -74.1576586 4.5789546, -74.1576211 4.5789773, -74.15760109999999 4.5790032, -74.1575917 4.5790292, -74.15759749999999 4.5790641, -74.1576707 4.5792947)",,,,,,,,
2373577747,2373577746,0,"[700770589, 700770597]",footway,False,23.374,"LINESTRING (-74.1581111 4.5791287, -74.15826029999999 4.5790809, -74.15827969999999 4.5791313)",,,,,,,,
2373577747,3277862764,0,"[228693907, 700770597]",footway,False,10.378,"LINESTRING (-74.1581111 4.5791287, -74.1581233 4.5791662, -74.1580713 4.579181)",,,,,,,,
2373577748,2373577747,0,228693905,footway,False,104.606,"LINESTRING (-74.1576707 4.5792947, -74.15759749999999 4.5790641, -74.1575917 4.5790292, -74.15760109999999 4.5790032, -74.1576211 4.5789773, -74.1576586 4.5789546, -74.15771599999999 4.5789476, -74.1577695 4.5789682, -74.1578109 4.5789922, -74.15799269999999 4.578962, -74.1580441 4.578994, -74.1580835 4.5790433, -74.1581111 4.5791287)",,,,,,,,
2373577748,3277862764,0,228693907,footway,False,46.166999999999994,"LINESTRING (-74.1576707 4.5792947, -74.1577125 4.5792829, -74.1580713 4.579181)",,,,,,,,
2373577748,2373577751,0,228693907,footway,False,79.02900000000001,"LINESTRING (-74.1576707 4.5792947, -74.15735909999999 4.5793832, -74.15703739999999 4.5794746, -74.15698500000001 4.5794895)",,,,,,,,
2373577751,2373577748,0,228693907,footway,False,79.029,"LINESTRING (-74.15698500000001 4.5794895, -74.15703739999999 4.5794746, -74.15735909999999 4.5793832, -74.1576707 4.5792947)",,,,,,,,
2390564762,340065036,0,"[745433961, 30748874]",footway,False,285.7,"LINESTRING (-74.1184731 4.6783737, -74.1184535 4.6783539, -74.1184286 4.6783784, -74.118291 4.6785287, -74.1182963 4.6785491, -74.1183089 4.678561, -74.1183417 4.6785641, -74.11838040000001 4.6785221, -74.118461 4.6784309, -74.1187384 4.6779829, -74.1189037 4.6777374, -74.1191436 4.6773935, -74.11915980000001 4.6773497, -74.119153 4.6773123, -74.1191161 4.6772637, -74.1189406 4.6769977, -74.1189394 4.6769795, -74.11894940000001 4.6769678, -74.1189653 4.6769614, -74.1189818 4.6769707, -74.1191314 4.6772064)",,yes,,,,,,
2477227972,1993204351,0,734512583,cycleway,False,96.31400000000001,"LINESTRING (-74.0800425 4.6333465, -74.07993430000001 4.6341456, -74.07991920000001 4.6342035)",,,,,,,,
2477227981,668104341,0,52598275,path,False,14.207,"LINESTRING (-74.08485349999999 4.6375099, -74.0848084 4.6376295)",,,,3,,,,
2477227981,262713857,0,797782341,path,False,21.631,"LINESTRING (-74.08485349999999 4.6375099, -74.0846756 4.6375899)",,,,,,,,
2477227981,668104338,0,52598275,path,False,209.0,"LINESTRING (-74.08485349999999 4.6375099, -74.0849437 4.6372889, -74.08497850000001 4.6372037, -74.0850137 4.6371109, -74.0850626 4.6369818, -74.0850173 4.6367932, -74.084868 4.6364391, -74.08452990000001 4.6357873)",,,,3,,,,
2549891918,5764822088,0,698321821,cycleway,False,39.224000000000004,"LINESTRING (-74.0943424 4.6403408, -74.0943738 4.6403762, -74.09443280000001 4.6404425, -74.0945157 4.6405496, -74.09453980000001 4.6406276)",,,,,,,,
3200909059,867152376,0,"[371826755, 90044844, 602218901, 602218902, 320197947]",cycleway,False,3645.0919999999996,"LINESTRING (-74.0649937 4.7422691, -74.0649473 4.7422975, -74.0649009 4.7423048, -74.0648358 4.7422901, -74.0635382 4.7416956, -74.0630242 4.7414565, -74.0625375 4.7412413, -74.06185410000001 4.7409352, -74.0617252 4.740824, -74.061615 4.7406858, -74.0615093 4.7405308, -74.0614499 4.740422, -74.06142319999999 4.7403152, -74.0612637 4.7403368, -74.06115250000001 4.7402461, -74.0609956 4.740382, -74.0608465 4.7404708, -74.0607129 4.7404963, -74.0605991 4.7404962, -74.0604864 4.7404693, -74.0596632 4.7402476, -74.0595446 4.7402182, -74.0594837 4.7402031, -74.0592626 4.7401482, -74.0583817 4.7399333, -74.05746019999999 4.7397043, -74.057374 4.7396871, -74.0560713 4.7393809, -74.05531670000001 4.7391967, -74.0547668 4.739059, -74.0546657 4.7390337, -74.05458419999999 4.7390125, -74.0543619 4.7389547, -74.05429530000001 4.7389373, -74.0528386 4.7385735, -74.05273200000001 4.7385458, -74.0519549 4.7383509, -74.05110070000001 4.7381587, -74.05082539999999 4.7380997, -74.0505807 4.7380503, -74.05045819999999 4.7380166, -74.0503643 4.7379842, -74.05025379999999 4.7379446, -74.0501575 4.7378906, -74.05009130000001 4.7378473, -74.0500062 4.7377724, -74.0499351 4.7376877, -74.0498757 4.7375793, -74.0497891 4.7374383, -74.04962810000001 4.7372859, -74.0495257 4.7371906, -74.0494243 4.7370962, -74.0493304 4.7369946, -74.0492848 4.736909, -74.04927139999999 4.7368636, -74.04926210000001 4.7368041, -74.04926399999999 4.7367523, -74.0493381 4.7362778, -74.0494492 4.7355666, -74.04948469999999 4.7353191, -74.0495001 4.735182, -74.0495344 4.734963, -74.0496144 4.7348245, -74.04962519999999 4.7347401, -74.04958600000001 4.7346174, -74.04965300000001 4.7342459, -74.0496709 4.734148, -74.04969029999999 4.734042, -74.0497642 4.7336381, -74.0498139 4.7333519, -74.0498821 4.7329779, -74.0499114 4.7328129, -74.04993640000001 4.7326212, -74.04998689999999 4.7322387, -74.0500404 4.7319772, -74.0501656 4.7312872, -74.05024950000001 4.7311468, -74.050241 4.7310639, -74.0503154 4.7305833, -74.0503815 4.7301323, -74.0504586 4.7296814, -74.05070480000001 4.7282415, -74.0508268 4.7274986, -74.05082539999999 4.7274189, -74.05089270000001 4.726916, -74.0509354 4.7267013, -74.0510249 4.7262749, -74.0511544 4.7254504, -74.05128329999999 4.724675, -74.0513636 4.7242249, -74.05143529999999 4.7237265, -74.0514709 4.7235133, -74.0514879 4.7234115, -74.0515067 4.7232992, -74.0515724 4.7229064, -74.0516612 4.7224207, -74.0516927 4.7222327, -74.0517849 4.7215722)",,yes,,2,,,no,
3236651023,3236651042,0,"[317405829, 675560590]",cycleway,False,1928.0419999999997,"LINESTRING (-74.05347279999999 4.6650758, -74.0539624 4.6643729, -74.0544488 4.6636604, -74.0550159 4.6628379, -74.0555585 4.662081, -74.05578509999999 4.6617318, -74.0562343 4.661039, -74.0569012 4.6600597, -74.05757370000001 4.6591512, -74.05805669999999 4.6583862, -74.0587499 4.6573076, -74.0588662 4.6571453, -74.05903410000001 4.6569108, -74.0591611 4.6567335, -74.0594885 4.6562543, -74.05989719999999 4.6557405, -74.0603186 4.6550961, -74.0608804 4.6541317, -74.06114940000001 4.6535457, -74.0614849 4.6527887, -74.0618219 4.6520208, -74.0621981 4.6512251, -74.0625545 4.6504813, -74.0625718 4.6504494, -74.0626065 4.6503773)",,,,,,,,no
3236651042,3236651023,0,"[317405829, 675560590]",cycleway,False,1928.042,"LINESTRING (-74.0626065 4.6503773, -74.0625718 4.6504494, -74.0625545 4.6504813, -74.0621981 4.6512251, -74.0618219 4.6520208, -74.0614849 4.6527887, -74.06114940000001 4.6535457, -74.0608804 4.6541317, -74.0603186 4.6550961, -74.05989719999999 4.6557405, -74.0594885 4.6562543, -74.0591611 4.6567335, -74.05903410000001 4.6569108, -74.0588662 4.6571453, -74.0587499 4.6573076, -74.05805669999999 4.6583862, -74.05757370000001 4.6591512, -74.0569012 4.6600597, -74.0562343 4.661039, -74.05578509999999 4.6617318, -74.0555585 4.662081, -74.0550159 4.6628379, -74.0544488 4.6636604, -74.0539624 4.6643729, -74.05347279999999 4.6650758)",,,,,,,,no
3277862764,3277862765,0,321071515,footway,False,2.192,"LINESTRING (-74.1580713 4.579181, -74.1580762 4.5792001)",,,,,,,,
3277862764,2373577747,0,"[228693907, 700770597]",footway,False,10.378,"LINESTRING (-74.1580713 4.579181, -74.1581233 4.5791662, -74.1581111 4.5791287)",,,,,,,,
3277862764,2373577748,0,228693907,footway,False,46.166999999999994,"LINESTRING (-74.1580713 4.579181, -74.1577125 4.5792829, -74.1576707 4.5792947)",,,,,,,,
3277862765,3277862764,0,321071515,footway,False,2.192,"LINESTRING (-74.1580762 4.5792001, -74.1580713 4.579181)",,,,,,,,
3526190214,1269715212,0,558441196,cycleway,False,39.766,"LINESTRING (-74.0426324 4.7039259, -74.04262869999999 4.7039867, -74.0426137 4.704238, -74.0426112 4.7042829)",,,,,,,,
3690155849,3690155888,0,364986813,footway,False,22.665,"LINESTRING (-74.1182465 4.6041711, -74.11806110000001 4.6042571)",,yes,,,,,,permissive
3690155888,3690155849,0,364986813,footway,False,22.665,"LINESTRING (-74.11806110000001 4.6042571, -74.1182465 4.6041711)",,yes,,,,,,permissive
3698891553,3698891560,0,52443472,footway,False,200.939,"LINESTRING (-74.1280191 4.6115728, -74.1277734 4.6114917, -74.12778059999999 4.6114668, -74.1281123 4.611572, -74.1286155 4.6116045, -74.1289292 4.6116895, -74.128939 4.6116529, -74.12863780000001 4.6115691)",,yes,,,,,,designated
3698891560,3698891553,0,52443472,footway,False,200.93900000000002,"LINESTRING (-74.12863780000001 4.6115691, -74.128939 4.6116529, -74.1289292 4.6116895, -74.1286155 4.6116045, -74.1281123 4.611572, -74.12778059999999 4.6114668, -74.1277734 4.6114917, -74.1280191 4.6115728)",,yes,,,,,,designated
3716019060,764702307,0,641339126,cycleway,False,99.589,"LINESTRING (-74.1320285 4.5699872, -74.13287099999999 4.569676)",,,,,,,,
3716019060,6580176085,0,641339126,cycleway,False,3.582,"LINESTRING (-74.1320285 4.5699872, -74.1319982 4.5699984)",,,,,,,,
3716019061,6580176085,0,641339126,cycleway,False,1.617,"LINESTRING (-74.1319845 4.5700034, -74.1319982 4.5699984)",,,,,,,,
3716019061,764702306,0,641339126,cycleway,False,4.67,"LINESTRING (-74.1319845 4.5700034, -74.131945 4.570018)",,,,,,,,
3753837685,874025117,0,49903175,cycleway,False,2221.933,"LINESTRING (-74.1715612 4.646311, -74.1714838 4.6463609, -74.1713811 4.6464163, -74.1712059 4.6464938, -74.1711828 4.6465028, -74.1707689 4.6466632, -74.17071129999999 4.6466862, -74.1705448 4.6467527, -74.17033499999999 4.6468366, -74.17013559999999 4.6469162, -74.1700671 4.6469436, -74.16981579999999 4.647044, -74.16968540000001 4.6470961, -74.1695718 4.6471415, -74.1695217 4.6471614, -74.16950799999999 4.6471669, -74.16933450000001 4.6472363, -74.169186 4.6472956, -74.1691728 4.6473006, -74.1689666 4.6473787, -74.16812609999999 4.6476972, -74.1678565 4.6477916, -74.1677243 4.6478354, -74.167519 4.6479102, -74.167011 4.648162, -74.1666055 4.6483523, -74.1662771 4.6484917, -74.166247 4.6485004, -74.1662161 4.6484938, -74.16617460000001 4.6484628, -74.1661472 4.6484463, -74.1661289 4.6484415, -74.16610660000001 4.6484442, -74.1660818 4.6484514, -74.16605 4.6484626, -74.1660019 4.6484879, -74.1658408 4.6485727, -74.1656 4.6487082, -74.1653125 4.6488132, -74.16507009999999 4.6488985, -74.1647885 4.6490019, -74.1645414 4.6491256, -74.1643643 4.6492277, -74.1641731 4.6493782, -74.1639259 4.6495916, -74.16372730000001 4.6497377, -74.1635167 4.6498474, -74.1625468 4.6503194, -74.1621839 4.6504936, -74.1615511 4.650795, -74.16052620000001 4.651331, -74.1599686 4.6516032, -74.1588953 4.6521398, -74.158582 4.6523214, -74.158203 4.6524271, -74.1577013 4.6529111, -74.15675419999999 4.6538997, -74.1567352 4.6539189, -74.1559159 4.6547471, -74.1556131 4.6550125, -74.1554373 4.6552222, -74.1552569 4.6554599, -74.15457189999999 4.656192)",Alameda el Porvenir,,,,,,,
3992274781,573227072,0,"[89527305, 58947962]",cycleway,False,817.319,"LINESTRING (-74.0480156 4.6735648, -74.0480869 4.6736032, -74.0481348 4.673635, -74.0481861 4.6736875, -74.0494954 4.6743739, -74.05027389999999 4.6747725, -74.0508991 4.6750994, -74.051444 4.6753843, -74.05239450000001 4.6758813, -74.05454 4.6769828)",,,,,,,,
3992274781,3992274791,0,601402770,cycleway,False,1161.9769999999999,"LINESTRING (-74.0480156 4.6735648, -74.0479828 4.6736313, -74.0479569 4.6736838, -74.04795 4.673697, -74.04763560000001 4.6743009, -74.04694689999999 4.6756159, -74.0461944 4.6770735, -74.04611300000001 4.6772262, -74.04541279999999 4.6786308, -74.0447088 4.6800073, -74.04449649999999 4.6804224, -74.0443449 4.6807101, -74.0438082 4.6817311, -74.0434559 4.6823974, -74.0434346 4.6824371, -74.0434073 4.682488, -74.043362 4.6825724, -74.04329389999999 4.6826993, -74.0432495 4.6827821, -74.0432115 4.6828528)",,,,,,,,
