u,v,key,osmid,oneway,lanes,highway,maxspeed,length,geometry,ref,name,bridge,service,tunnel
2550855143,2550855126,0,248278051,False,,service,20,101.549,"LINESTRING (101.4463383 3.1107829, 101.4454237 3.1107808)",,,,,
2550855145,2550855138,0,248278052,False,,service,20,98.751,"LINESTRING (101.44648 3.110786, 101.4473694 3.1107857)",,,,,
2550855147,2550855141,0,248278053,False,,service,20,89.963,"LINESTRING (101.4464954 3.1102938, 101.4473056 3.1103028)",,,,,
2550855149,2550855124,0,248278054,False,,service,20,95.845,"LINESTRING (101.4463167 3.1102999, 101.4454535 3.1103069)",,,,,
2550855151,2550855122,0,248278055,False,,service,20,98.306,"LINESTRING (101.4463537 3.1098723, 101.4454812 3.1100226)",,,,,
2550855153,2550855155,0,248278056,False,,service,20,83.335,"LINESTRING (101.44648 3.1098169, 101.4472304 3.1098016)",,,,,
2550855155,2550855110,0,248278050,False,,service,20,43.821,"LINESTRING (101.4472304 3.1098016, 101.4471461 3.1094166)",,,,,
2550855155,2550855108,0,248278050,False,,service,20,29.275,"LINESTRING (101.4472304 3.1098016, 101.4472737 3.1100613)",,,,,
2550855155,2550855153,0,248278056,False,,service,20,83.335,"LINESTRING (101.4472304 3.1098016, 101.44648 3.1098169)",,,,,
2900298459,6625432161,0,205933060,False,,unclassified,30,32.912,"LINESTRING (101.5450775 3.1934113, 101.5453739 3.193406)",,Jalan Tempayan Emas 1,,,
2900298459,6625409717,0,205933060,False,,unclassified,30,20.665,"LINESTRING (101.5450775 3.1934113, 101.5448914 3.1934147)",,Jalan Tempayan Emas 1,,,
2900298475,5738425630,0,449553011,False,,residential,30,20.57,"LINESTRING (101.5505654 3.1932116, 101.5507499 3.1931947)",,Jalan Tempayan Emas 1,,,
2900298475,6625436035,0,604845277,False,,residential,30,17.938,"LINESTRING (101.5505654 3.1932116, 101.5504052 3.1932326)",,Jalan Tempayan Emas 1,,,
2900298482,5738198835,0,205933060,False,,unclassified,30,50.346,"LINESTRING (101.5479669 3.1933598, 101.5475135 3.1933679)",,Jalan Tempayan Emas 1,,,
2900298482,1730291876,0,604845278,False,,unclassified,30,11.261,"LINESTRING (101.5479669 3.1933598, 101.5480683 3.1933575)",,Jalan Tempayan Emas 1,,,
2900298492,5738198858,0,205933060,False,,unclassified,30,19.818,"LINESTRING (101.5408392 3.1934892, 101.5410177 3.1934891)",,Jalan Tempayan Emas 1,,,
2900298492,7854231224,0,205933060,False,,unclassified,30,13.301,"LINESTRING (101.5408392 3.1934892, 101.5407194 3.1934896)",,Jalan Tempayan Emas 1,,,
3171959373,5565643353,0,606986391,False,2,residential,20,129.467,"LINESTRING (101.5074951 3.0662751, 101.5063293 3.0662961)",,Jalan Dewan Sri Budiman,,,
3171967838,3171967859,0,311525772,False,,tertiary,30,20.115,"LINESTRING (101.5014662 3.0710585, 101.5016473 3.071054)",,Jalan Ilmu 1/1,,,
3171967838,3171981062,0,311525772,False,,tertiary,30,15.371,"LINESTRING (101.5014662 3.0710585, 101.5013366 3.0711071)",,Jalan Ilmu 1/1,,,
3171967839,3178274090,0,311525772,False,,tertiary,30,13.146,"LINESTRING (101.5005345 3.0715597, 101.5006196 3.0714775)",,Jalan Ilmu 1/1,,,
3171967839,1723581103,0,311525772,False,,tertiary,30,58.58,"LINESTRING (101.5005345 3.0715597, 101.5002076 3.0719732)",,Jalan Ilmu 1/1,,,
3171967840,3171967853,0,311525772,False,,tertiary,30,46.431,"LINESTRING (101.4940653 3.069119, 101.4944502 3.0692822)",,Jalan Ilmu 1/1,,,
3171967840,3171967850,0,311525772,False,,tertiary,30,37.389,"LINESTRING (101.4940653 3.069119, 101.4937756 3.0689476)",,Jalan Ilmu 1/1,,,
3171967842,3171967855,0,311525772,False,,tertiary,30,21.395,"LINESTRING (101.4988942 3.0727738, 101.4990838 3.0728081)",,Jalan Ilmu 1/1,,,
3171967842,3171967844,0,311525772,False,,tertiary,30,18.437,"LINESTRING (101.4988942 3.0727738, 101.4987326 3.0727357)",,Jalan Ilmu 1/1,,,
3171967843,5655250631,0,311525772,False,,tertiary,30,2.363,"LINESTRING (101.4983528 3.0727413, 101.4983739 3.0727385)",,Jalan Ilmu 1/1,,,
3171967843,1712684697,0,311525772,False,,tertiary,30,16.628,"LINESTRING (101.4983528 3.0727413, 101.4982073 3.0727767)",,Jalan Ilmu 1/1,,,
3171967844,3171967842,0,311525772,False,,tertiary,30,18.437,"LINESTRING (101.4987326 3.0727357, 101.4988942 3.0727738)",,Jalan Ilmu 1/1,,,
3171967844,3178279227,0,311525772,False,,tertiary,30,13.87,"LINESTRING (101.4987326 3.0727357, 101.4986088 3.0727191)",,Jalan Ilmu 1/1,,,
3171967845,1923176998,0,311525772,False,,tertiary,30,58.385,"LINESTRING (101.4996215 3.0726919, 101.4999582 3.0722886)",,Jalan Ilmu 1/1,,,
3171967845,3178274089,0,311525772,False,,tertiary,30,14.432,"LINESTRING (101.4996215 3.0726919, 101.4995186 3.0727712)",,Jalan Ilmu 1/1,,,
3171967846,3178279230,0,311525772,False,,tertiary,30,10.435,"LINESTRING (101.4976729 3.0727835, 101.4977582 3.0728229)",,Jalan Ilmu 1/1,,,
3171967846,3171981061,0,311525772,False,,tertiary,30,11.079,"LINESTRING (101.4976729 3.0727835, 101.4975886 3.0727302)",,Jalan Ilmu 1/1,,,
3171967847,3178274089,0,311525772,False,,tertiary,30,17.012,"LINESTRING (101.4993761 3.0728274, 101.4995186 3.0727712)",,Jalan Ilmu 1/1,,,
3171967847,1712680644,0,311525772,False,,tertiary,30,13.927,"LINESTRING (101.4993761 3.0728274, 101.4992513 3.0728399)",,Jalan Ilmu 1/1,,,
3171967848,3171967849,0,311525772,False,,tertiary,30,14.839,"LINESTRING (101.49787 3.072837, 101.4980026 3.0728204)",,Jalan Ilmu 1/1,,,
3171967848,3178279230,0,311525772,False,,tertiary,30,12.512,"LINESTRING (101.49787 3.072837, 101.4977582 3.0728229)",,Jalan Ilmu 1/1,,,
3171967849,1712684697,0,311525772,False,,tertiary,30,23.243,"LINESTRING (101.4980026 3.0728204, 101.4982073 3.0727767)",,Jalan Ilmu 1/1,,,
3171967849,3171967848,0,311525772,False,,tertiary,30,14.839,"LINESTRING (101.4980026 3.0728204, 101.49787 3.072837)",,Jalan Ilmu 1/1,,,
3171967850,3171967840,0,311525772,False,,tertiary,30,37.389,"LINESTRING (101.4937756 3.0689476, 101.4940653 3.069119)",,Jalan Ilmu 1/1,,,
3171967850,3171967854,0,311525772,False,,tertiary,30,31.268,"LINESTRING (101.4937756 3.0689476, 101.4935611 3.0687654)",,Jalan Ilmu 1/1,,,
3171967851,5755781824,0,311525772,False,,tertiary,30,12.894,"LINESTRING (101.4973591 3.0715509, 101.4973627 3.0716668)",,Jalan Ilmu 1/1,,,
3171967851,3171967860,0,311525772,False,,tertiary,30,28.598,"LINESTRING (101.4973591 3.0715509, 101.4973403 3.0712944)",,Jalan Ilmu 1/1,,,
3171967852,3178279229,0,311525772,False,,tertiary,30,11.972,"LINESTRING (101.4974286 3.0724907, 101.497464 3.0725924)",,Jalan Ilmu 1/1,,,
3171967852,5753062520,0,311525772,False,,tertiary,30,5.953,"LINESTRING (101.4974286 3.0724907, 101.4974248 3.0724373)",,Jalan Ilmu 1/1,,,
3171967853,1712813946,0,311525772,False,,tertiary,30,48.295,"LINESTRING (101.4944502 3.0692822, 101.4948226 3.0695066)",,Jalan Ilmu 1/1,,,
3171967853,3171967840,0,311525772,False,,tertiary,30,46.431,"LINESTRING (101.4944502 3.0692822, 101.4940653 3.069119)",,Jalan Ilmu 1/1,,,
3171967854,3171967850,0,311525772,False,,tertiary,30,31.268,"LINESTRING (101.4935611 3.0687654, 101.4937756 3.0689476)",,Jalan Ilmu 1/1,,,
3171967854,3171967857,0,311525772,False,,tertiary,30,28.689,"LINESTRING (101.4935611 3.0687654, 101.4933894 3.0685726)",,Jalan Ilmu 1/1,,,
3171967855,1712680644,0,311525772,False,,tertiary,30,18.932,"LINESTRING (101.4990838 3.0728081, 101.4992513 3.0728399)",,Jalan Ilmu 1/1,,,
3171967855,3171967842,0,311525772,False,,tertiary,30,21.395,"LINESTRING (101.4990838 3.0728081, 101.4988942 3.0727738)",,Jalan Ilmu 1/1,,,
3171967857,3171967854,0,311525772,False,,tertiary,30,28.689,"LINESTRING (101.4933894 3.0685726, 101.4935611 3.0687654)",,Jalan Ilmu 1/1,,,
3171967857,1923232569,0,311525772,False,,tertiary,30,41.721,"LINESTRING (101.4933894 3.0685726, 101.4931822 3.0682596)",,Jalan Ilmu 1/1,,,
3171967858,3171967860,0,311525772,False,,tertiary,30,33.805,"LINESTRING (101.4972196 3.0710153, 101.4973403 3.0712944)",,Jalan Ilmu 1/1,,,
3171967858,1712680675,0,311525772,False,,tertiary,30,32.773,"LINESTRING (101.4972196 3.0710153, 101.4970581 3.0707686)",,Jalan Ilmu 1/1,,,
3171967859,3178274091,0,311525772,False,,tertiary,30,17.532,"LINESTRING (101.5016473 3.071054, 101.5018045 3.0710688)",,Jalan Ilmu 1/1,,,
3171967859,3171967838,0,311525772,False,,tertiary,30,20.115,"LINESTRING (101.5016473 3.071054, 101.5014662 3.0710585)",,Jalan Ilmu 1/1,,,
3171967860,3171967851,0,311525772,False,,tertiary,30,28.598,"LINESTRING (101.4973403 3.0712944, 101.4973591 3.0715509)",,Jalan Ilmu 1/1,,,
3171967860,3171967858,0,311525772,False,,tertiary,30,33.805,"LINESTRING (101.4973403 3.0712944, 101.4972196 3.0710153)",,Jalan Ilmu 1/1,,,
3171974971,5565580067,0,311525703,False,,tertiary,30,40.736,"LINESTRING (101.4947787 3.0658461, 101.4945109 3.0660965)",,Jalan Sarjana 1/2,,,
3171974971,3171974984,0,311525703,False,,tertiary,30,33.066,"LINESTRING (101.4947787 3.0658461, 101.4949999 3.065647)",,Jalan Sarjana 1/2,,,
3171974972,1712667807,0,311525703,False,,tertiary,30,7.462,"LINESTRING (101.4928159 3.0661913, 101.4927666 3.0662369)",,Jalan Sarjana 1/2,,,
3171974972,3171974977,0,311525703,False,,tertiary,30,12.284,"LINESTRING (101.4928159 3.0661913, 101.492908 3.0661301)",,Jalan Sarjana 1/2,,,
3171974973,3171974976,0,311525703,False,,tertiary,30,8.298,"LINESTRING (101.4950663 3.0650862, 101.495049 3.0651588)",,Jalan Sarjana 1/2,,,
3171974973,3171974981,0,311525703,False,,tertiary,30,17.709,"LINESTRING (101.4950663 3.0650862, 101.4951164 3.064935)",,Jalan Sarjana 1/2,,,
3171974974,3178332265,0,311525703,False,,tertiary,30,10.962,"LINESTRING (101.4926382 3.066443, 101.4925945 3.0665314)",,Jalan Sarjana 1/2,,,
3171974974,1712667807,0,311525703,False,,tertiary,30,26.99,"LINESTRING (101.4926382 3.066443, 101.4927666 3.0662369)",,Jalan Sarjana 1/2,,,
3171974975,3178332270,0,311525703,False,,tertiary,30,8.706,"LINESTRING (101.4942069 3.0662953, 101.494129 3.0662864)",,Jalan Sarjana 1/2,,,
3171974975,3178332266,0,311525703,False,,tertiary,30,8.756,"LINESTRING (101.4942069 3.0662953, 101.4942839 3.0662783)",,Jalan Sarjana 1/2,,,
3171974976,3775000393,0,311525703,False,,tertiary,30,6.932,"LINESTRING (101.495049 3.0651588, 101.4950467 3.0652211)",,Jalan Sarjana 1/2,,,
3171974976,3171974973,0,311525703,False,,tertiary,30,8.298,"LINESTRING (101.495049 3.0651588, 101.4950663 3.0650862)",,Jalan Sarjana 1/2,,,
3171974977,3171974972,0,311525703,False,,tertiary,30,12.284,"LINESTRING (101.492908 3.0661301, 101.4928159 3.0661913)",,Jalan Sarjana 1/2,,,
3171974977,3178332269,0,311525703,False,,tertiary,30,12.807,"LINESTRING (101.492908 3.0661301, 101.493015 3.0660871)",,Jalan Sarjana 1/2,,,
3171974978,3171974983,0,311525703,False,,tertiary,30,16.564,"LINESTRING (101.4940274 3.066273, 101.493881 3.0662444)",,Jalan Sarjana 1/2,,,
3171974978,3178332270,0,311525703,False,,tertiary,30,11.379,"LINESTRING (101.4940274 3.066273, 101.494129 3.0662864)",,Jalan Sarjana 1/2,,,
3171974979,1712667808,0,311525703,False,,tertiary,30,18.462,"LINESTRING (101.492748 3.067131, 101.4928018 3.0672881)",,Jalan Sarjana 1/2,,,
3171974979,3178332271,0,311525703,False,,tertiary,30,41.936,"LINESTRING (101.492748 3.067131, 101.4926096 3.0667801)",,Jalan Sarjana 1/2,,,
3171974981,3171974973,0,311525703,False,,tertiary,30,17.709,"LINESTRING (101.4951164 3.064935, 101.4950663 3.0650862)",,Jalan Sarjana 1/2,,,
3171974981,3178402472,0,311525703,False,,tertiary,30,11.777,"LINESTRING (101.4951164 3.064935, 101.4951576 3.0648374)",,Jalan Sarjana 1/2,,,
3171974983,1712796893,0,311525703,False,,tertiary,30,86.639,"LINESTRING (101.493881 3.0662444, 101.4931226 3.0660612)",,Jalan Sarjana 1/2,,,
3171974983,3171974978,0,311525703,False,,tertiary,30,16.564,"LINESTRING (101.493881 3.0662444, 101.4940274 3.066273)",,Jalan Sarjana 1/2,,,
3171974984,3171974971,0,311525703,False,,tertiary,30,33.066,"LINESTRING (101.4949999 3.065647, 101.4947787 3.0658461)",,Jalan Sarjana 1/2,,,
3171974984,3178402471,0,311525703,False,,tertiary,30,5.827,"LINESTRING (101.4949999 3.065647, 101.4950268 3.065602)",,Jalan Sarjana 1/2,,,
3171981061,3171967846,0,311525772,False,,tertiary,30,11.079,"LINESTRING (101.4975886 3.0727302, 101.4976729 3.0727835)",,Jalan Ilmu 1/1,,,
3171981061,3178279228,0,311525772,False,,tertiary,30,9.916,"LINESTRING (101.4975886 3.0727302, 101.4975248 3.0726678)",,Jalan Ilmu 1/1,,,
3171981062,3171967838,0,311525772,False,,tertiary,30,15.371,"LINESTRING (101.5013366 3.0711071, 101.5014662 3.0710585)",,Jalan Ilmu 1/1,,,
3171981062,3178274090,0,311525772,False,,tertiary,30,89.635,"LINESTRING (101.5013366 3.0711071, 101.5006196 3.0714775)",,Jalan Ilmu 1/1,,,
3178274089,3171967845,0,311525772,False,,tertiary,30,14.432,"LINESTRING (101.4995186 3.0727712, 101.4996215 3.0726919)",,Jalan Ilmu 1/1,,,
3178274089,3171967847,0,311525772,False,,tertiary,30,17.012,"LINESTRING (101.4995186 3.0727712, 101.4993761 3.0728274)",,Jalan Ilmu 1/1,,,
3178274090,3171981062,0,311525772,False,,tertiary,30,89.635,"LINESTRING (101.5006196 3.0714775, 101.5013366 3.0711071)",,Jalan Ilmu 1/1,,,
3178274090,3171967839,0,311525772,False,,tertiary,30,13.146,"LINESTRING (101.5006196 3.0714775, 101.5005345 3.0715597)",,Jalan Ilmu 1/1,,,
3178274091,1712680596,0,311525772,False,,tertiary,30,13.799,"LINESTRING (101.5018045 3.0710688, 101.5019218 3.0711098)",,Jalan Ilmu 1/1,,,
3178274091,3171967859,0,311525772,False,,tertiary,30,17.532,"LINESTRING (101.5018045 3.0710688, 101.5016473 3.071054)",,Jalan Ilmu 1/1,,,
3178279226,3178279227,0,311525772,False,,tertiary,30,13.465,"LINESTRING (101.4984876 3.0727231, 101.4986088 3.0727191)",,Jalan Ilmu 1/1,,,
3178279226,5655250631,0,311525772,False,,tertiary,30,12.74,"LINESTRING (101.4984876 3.0727231, 101.4983739 3.0727385)",,Jalan Ilmu 1/1,,,
3178279227,3171967844,0,311525772,False,,tertiary,30,13.87,"LINESTRING (101.4986088 3.0727191, 101.4987326 3.0727357)",,Jalan Ilmu 1/1,,,
3178279227,3178279226,0,311525772,False,,tertiary,30,13.465,"LINESTRING (101.4986088 3.0727191, 101.4984876 3.0727231)",,Jalan Ilmu 1/1,,,
3178279228,3171981061,0,311525772,False,,tertiary,30,9.916,"LINESTRING (101.4975248 3.0726678, 101.4975886 3.0727302)",,Jalan Ilmu 1/1,,,
3178279228,3178279229,0,311525772,False,,tertiary,30,10.764,"LINESTRING (101.4975248 3.0726678, 101.497464 3.0725924)",,Jalan Ilmu 1/1,,,
3178279229,3178279228,0,311525772,False,,tertiary,30,10.764,"LINESTRING (101.497464 3.0725924, 101.4975248 3.0726678)",,Jalan Ilmu 1/1,,,
3178279229,3171967852,0,311525772,False,,tertiary,30,11.972,"LINESTRING (101.497464 3.0725924, 101.4974286 3.0724907)",,Jalan Ilmu 1/1,,,
3178279230,3171967848,0,311525772,False,,tertiary,30,12.512,"LINESTRING (101.4977582 3.0728229, 101.49787 3.072837)",,Jalan Ilmu 1/1,,,
3178279230,3171967846,0,311525772,False,,tertiary,30,10.435,"LINESTRING (101.4977582 3.0728229, 101.4976729 3.0727835)",,Jalan Ilmu 1/1,,,
3178332265,3178332267,0,311525703,False,,tertiary,30,9.528,"LINESTRING (101.4925945 3.0665314, 101.4925845 3.0666165)",,Jalan Sarjana 1/2,,,
3178332265,3171974974,0,311525703,False,,tertiary,30,10.962,"LINESTRING (101.4925945 3.0665314, 101.4926382 3.066443)",,Jalan Sarjana 1/2,,,
3178332266,3171974975,0,311525703,False,,tertiary,30,8.756,"LINESTRING (101.4942839 3.0662783, 101.4942069 3.0662953)",,Jalan Sarjana 1/2,,,
3178332266,3178332268,0,311525703,False,,tertiary,30,8.144,"LINESTRING (101.4942839 3.0662783, 101.4943466 3.0662403)",,Jalan Sarjana 1/2,,,
3178332267,3178332272,0,311525703,False,,tertiary,30,9.312,"LINESTRING (101.4925845 3.0666165, 101.4925931 3.0666998)",,Jalan Sarjana 1/2,,,
3178332267,3178332265,0,311525703,False,,tertiary,30,9.528,"LINESTRING (101.4925845 3.0666165, 101.4925945 3.0665314)",,Jalan Sarjana 1/2,,,
3178332268,3178332266,0,311525703,False,,tertiary,30,8.144,"LINESTRING (101.4943466 3.0662403, 101.4942839 3.0662783)",,Jalan Sarjana 1/2,,,
3178332268,1712667778,0,311525703,False,,tertiary,30,14.379,"LINESTRING (101.4943466 3.0662403, 101.4944459 3.0661573)",,Jalan Sarjana 1/2,,,
3178332269,3171974977,0,311525703,False,,tertiary,30,12.807,"LINESTRING (101.493015 3.0660871, 101.492908 3.0661301)",,Jalan Sarjana 1/2,,,
3178332269,1712796893,0,311525703,False,,tertiary,30,12.29,"LINESTRING (101.493015 3.0660871, 101.4931226 3.0660612)",,Jalan Sarjana 1/2,,,
3178332270,3171974978,0,311525703,False,,tertiary,30,11.379,"LINESTRING (101.494129 3.0662864, 101.4940274 3.066273)",,Jalan Sarjana 1/2,,,
3178332270,3171974975,0,311525703,False,,tertiary,30,8.706,"LINESTRING (101.494129 3.0662864, 101.4942069 3.0662953)",,Jalan Sarjana 1/2,,,
3178332271,3171974979,0,311525703,False,,tertiary,30,41.936,"LINESTRING (101.4926096 3.0667801, 101.492748 3.067131)",,Jalan Sarjana 1/2,,,
3178332271,3178332272,0,311525703,False,,tertiary,30,9.115,"LINESTRING (101.4926096 3.0667801, 101.4925931 3.0666998)",,Jalan Sarjana 1/2,,,
3178332272,3178332271,0,311525703,False,,tertiary,30,9.115,"LINESTRING (101.4925931 3.0666998, 101.4926096 3.0667801)",,Jalan Sarjana 1/2,,,
3178332272,3178332267,0,311525703,False,,tertiary,30,9.312,"LINESTRING (101.4925931 3.0666998, 101.4925845 3.0666165)",,Jalan Sarjana 1/2,,,
3178402471,3171974984,0,311525703,False,,tertiary,30,5.827,"LINESTRING (101.4950268 3.065602, 101.4949999 3.065647)",,Jalan Sarjana 1/2,,,
3178402471,3178402473,0,311525703,False,,tertiary,30,5.567,"LINESTRING (101.4950268 3.065602, 101.4950343 3.0655525)",,Jalan Sarjana 1/2,,,
3178402472,3171974981,0,311525703,False,,tertiary,30,11.777,"LINESTRING (101.4951576 3.0648374, 101.4951164 3.064935)",,Jalan Sarjana 1/2,,,
3178402472,1712667805,0,311525703,False,,tertiary,30,26.41,"LINESTRING (101.4951576 3.0648374, 101.4952717 3.064629)",,Jalan Sarjana 1/2,,,
3178402473,3178402471,0,311525703,False,,tertiary,30,5.567,"LINESTRING (101.4950343 3.0655525, 101.4950268 3.065602)",,Jalan Sarjana 1/2,,,
3178402473,3775000393,0,311525703,False,,tertiary,30,36.876,"LINESTRING (101.4950343 3.0655525, 101.4950467 3.0652211)",,Jalan Sarjana 1/2,,,
3178458261,1712680596,0,312032019,False,,residential,30,17.354,"LINESTRING (101.5019613 3.0709588, 101.5019218 3.0711098)",,Jalan Cendekiawan 1/15,,,
3178458261,1712738055,0,312032019,False,,residential,30,25.979,"LINESTRING (101.5019613 3.0709588, 101.5019652 3.0707252)",,Jalan Cendekiawan 1/15,,,
3178458262,1712738055,0,312032019,False,,residential,30,42.535,"LINESTRING (101.5018862 3.0703509, 101.5019652 3.0707252)",,Jalan Cendekiawan 1/15,,,
3178458262,1982377950,0,312032019,False,,residential,30,12.738,"LINESTRING (101.5018862 3.0703509, 101.5018392 3.0702464)",,Jalan Cendekiawan 1/15,,,
3178492968,5753444047,0,312035492,False,,service,30,6.413,"LINESTRING (101.5002176 3.0688245, 101.5001656 3.0688496)",,,,,
3180143018,3180143019,0,187597045,False,,service,30,23.992,"LINESTRING (101.5037094 3.0675764, 101.5038671 3.0674289)",,,,parking_aisle,
3180143018,1982393656,0,187597045,False,,service,30,22.107,"LINESTRING (101.5037094 3.0675764, 101.5036168 3.0677524)",,,,parking_aisle,
3180143019,3180143018,0,187597045,False,,service,30,23.992,"LINESTRING (101.5038671 3.0674289, 101.5037094 3.0675764)",,,,parking_aisle,
3573758501,5565679339,0,581762500,True,2,residential,20,13.697,"LINESTRING (101.5059324 3.0670142, 101.5058408 3.0670967)",,Jalan Saas,,,
3574521670,2099477285,0,199964306,False,,service,30,38.933,"LINESTRING (101.4963458 3.0654001, 101.4966152 3.0656242)",,,,,
3574521670,5755165559,0,199964306,False,,service,30,7.303,"LINESTRING (101.4963458 3.0654001, 101.4963046 3.0653489)",,,,,
3774974886,1923232569,0,311525772,False,,tertiary,30,7.697,"LINESTRING (101.4931537 3.0681965, 101.4931822 3.0682596)",,Jalan Ilmu 1/1,,,
3774974886,1712672096,0,311525772,False,,tertiary,30,36.603,"LINESTRING (101.4931537 3.0681965, 101.4930483 3.0678846)",,Jalan Ilmu 1/1,,,
3775000393,3178402473,0,311525703,False,,tertiary,30,36.876,"LINESTRING (101.4950467 3.0652211, 101.4950343 3.0655525)",,Jalan Sarjana 1/2,,,
3775000393,3171974976,0,311525703,False,,tertiary,30,6.932,"LINESTRING (101.4950467 3.0652211, 101.495049 3.0651588)",,Jalan Sarjana 1/2,,,
3775019876,5753370798,0,187592889,False,,residential,30,25.689,"LINESTRING (101.498346 3.0689989, 101.4984114 3.0687773)",,,,,
3775019876,2099469555,0,187592889,False,,residential,30,29.886,"LINESTRING (101.498346 3.0689989, 101.4982699 3.0692567)",,,,,
3775033482,5753549807,0,374099159,False,,residential,30,20.155,"LINESTRING (101.5033756 3.0671206, 101.5035533 3.0671576)",,,,,
3775033483,5755264685,0,374099159,False,,residential,30,3.453,"LINESTRING (101.5055117 3.0675478, 101.5055418 3.0675556)",,,,,
3775033483,5753549804,0,374099159,False,,residential,30,8.623,"LINESTRING (101.5055117 3.0675478, 101.5054348 3.0675586)",,,,,
3775033484,5565576000,0,374099159,False,,residential,30,55.2,"LINESTRING (101.5039475 3.067272, 101.5044232 3.0674162)",,,,,
3775033484,3775033486,0,374099159,False,,residential,30,36.712,"LINESTRING (101.5039475 3.067272, 101.5036318 3.0671739)",,,,,
3775033485,5753549804,0,374099159,False,,residential,30,10.689,"LINESTRING (101.5053388 3.0675658, 101.5054348 3.0675586)",,,,,
3775033485,3775033487,0,374099159,False,,residential,30,11.753,"LINESTRING (101.5053388 3.0675658, 101.5052331 3.0675714)",,,,,
3775033486,3775033484,0,374099159,False,,residential,30,36.712,"LINESTRING (101.5036318 3.0671739, 101.5039475 3.067272)",,,,,
3775033486,5753549807,0,374099159,False,,residential,30,8.903,"LINESTRING (101.5036318 3.0671739, 101.5035533 3.0671576)",,,,,
3775033487,3775033485,0,374099159,False,,residential,30,11.753,"LINESTRING (101.5052331 3.0675714, 101.5053388 3.0675658)",,,,,
3775033487,5753549801,0,374099159,False,,residential,30,47.754,"LINESTRING (101.5052331 3.0675714, 101.5048059 3.0675218)",,,,,
3779752382,4027219220,0,374580307,False,,service,20,12.258,"LINESTRING (101.4997858 3.0640453, 101.499892 3.0640754)",,,,parking_aisle,
3779752382,4027219219,0,374580307,False,,service,20,6.321,"LINESTRING (101.4997858 3.0640453, 101.499731 3.0640299)",,,,parking_aisle,
3779752383,4027219201,0,374580307,False,,service,20,27.579,"LINESTRING (101.4980902 3.0643662, 101.4980936 3.0641182)",,,,parking_aisle,
3779752383,3779752384,0,374580307,False,,service,20,4.809,"LINESTRING (101.4980902 3.0643662, 101.498075 3.0644067)",,,,parking_aisle,
3779752384,3779752383,0,374580307,False,,service,20,4.809,"LINESTRING (101.498075 3.0644067, 101.4980902 3.0643662)",,,,parking_aisle,
3779752384,4027219200,0,374580307,False,,service,20,4.121,"LINESTRING (101.498075 3.0644067, 101.4980429 3.0644253)",,,,parking_aisle,
3779752385,4027219199,0,374580307,False,,service,20,6.685,"LINESTRING (101.4978362 3.0644916, 101.4978684 3.0644408)",,,,parking_aisle,
3779752385,3779752388,0,374580307,False,,service,20,11.417,"LINESTRING (101.4978362 3.0644916, 101.4978228 3.0645934)",,,,parking_aisle,
3779752388,3779752385,0,374580307,False,,service,20,11.417,"LINESTRING (101.4978228 3.0645934, 101.4978362 3.0644916)",,,,parking_aisle,
3779752388,3779752389,0,374580307,False,,service,20,11.632,"LINESTRING (101.4978228 3.0645934, 101.4977987 3.0646952)",,,,parking_aisle,
3779752389,3779752388,0,374580307,False,,service,20,11.632,"LINESTRING (101.4977987 3.0646952, 101.4978228 3.0645934)",,,,parking_aisle,
4027219199,4027219200,0,374580307,False,,service,20,19.452,"LINESTRING (101.4978684 3.0644408, 101.4980429 3.0644253)",,,,parking_aisle,
4027219199,3779752385,0,374580307,False,,service,20,6.685,"LINESTRING (101.4978684 3.0644408, 101.4978362 3.0644916)",,,,parking_aisle,
4027219200,3779752384,0,374580307,False,,service,20,4.121,"LINESTRING (101.4980429 3.0644253, 101.498075 3.0644067)",,,,parking_aisle,
4027219200,4027219199,0,374580307,False,,service,20,19.452,"LINESTRING (101.4980429 3.0644253, 101.4978684 3.0644408)",,,,parking_aisle,
4027219201,4027219202,0,374580307,False,,service,20,3.938,"LINESTRING (101.4980936 3.0641182, 101.4981088 3.0640862)",,,,parking_aisle,
4027219201,3779752383,0,374580307,False,,service,20,27.579,"LINESTRING (101.4980936 3.0641182, 101.4980902 3.0643662)",,,,parking_aisle,
4027219202,4027219203,0,374580307,False,,service,20,7.257,"LINESTRING (101.4981088 3.0640862, 101.4981697 3.0640625)",,,,parking_aisle,
4027219202,4027219201,0,374580307,False,,service,20,3.938,"LINESTRING (101.4981088 3.0640862, 101.4980936 3.0641182)",,,,parking_aisle,
4027219203,4027219207,0,374580307,False,,service,20,9.06,"LINESTRING (101.4981697 3.0640625, 101.4982499 3.0640475)",,,,parking_aisle,
4027219203,4027219202,0,374580307,False,,service,20,7.257,"LINESTRING (101.4981697 3.0640625, 101.4981088 3.0640862)",,,,parking_aisle,
4027219204,4027219219,0,374580307,False,,service,20,158.362,"LINESTRING (101.4983048 3.0640372, 101.499731 3.0640299)",,,,parking_aisle,
4027219204,4027219207,0,374580307,False,,service,20,6.203,"LINESTRING (101.4983048 3.0640372, 101.4982499 3.0640475)",,,,parking_aisle,
4027219207,4027219204,0,374580307,False,,service,20,6.203,"LINESTRING (101.4982499 3.0640475, 101.4983048 3.0640372)",,,,parking_aisle,
4027219207,4027219203,0,374580307,False,,service,20,9.06,"LINESTRING (101.4982499 3.0640475, 101.4981697 3.0640625)",,,,parking_aisle,
