u,v,key,osmid,ref,name,highway,maxspeed,oneway,length,geometry,lanes,tunnel,bridge,width,access,area,service
243480002,370021879,0,187319388,,,cycleway,,False,28.335,"LINESTRING (16.4054218 48.2311398, 16.4052764 48.2313755)",,,,,,,
243480002,1980375402,0,22698354,,,cycleway,,False,76.817,"LINESTRING (16.4054218 48.2311398, 16.405017 48.2312046, 16.4047294 48.2312836, 16.4044963 48.2314194)",,,,,,,
243480007,243480008,0,22698354,,,cycleway,,False,22.707,"LINESTRING (16.406659 48.2297668, 16.4069338 48.2296763)",,,,,,,
243480007,5308130823,0,32846311,,,cycleway,,False,11.712,"LINESTRING (16.406659 48.2297668, 16.4066669 48.2296616)",,,,,,,
243480007,1277482789,0,22698354,,,cycleway,,False,158.77100000000002,"LINESTRING (16.406659 48.2297668, 16.4064788 48.2299347, 16.4064369 48.2300859, 16.406454 48.2302704, 16.4063905 48.23041, 16.4058648 48.2308201, 16.4056635 48.2309654)",,,,,,,
243480008,1103750369,0,22698354,,,cycleway,,False,33.003,"LINESTRING (16.4069338 48.2296763, 16.4073744 48.2296322)",,,,,,,
243480008,243480007,0,22698354,,,cycleway,,False,22.707,"LINESTRING (16.4069338 48.2296763, 16.406659 48.2297668)",,,,,,,
243480008,5308130823,0,549516902,,,cycleway,,False,19.837,"LINESTRING (16.4069338 48.2296763, 16.4066669 48.2296616)",,,,,,,
243480338,60486779,0,8080652,,,cycleway,,False,87.82799999999999,"LINESTRING (16.3953401 48.2455259, 16.3953159 48.2453692, 16.3952978 48.2451976, 16.3952919 48.2450608, 16.3953063 48.2448711, 16.3952873 48.2447382)",,,,,,,
243480338,1260498399,0,"[221094448, 442804986, 110361643]",,,cycleway,,False,91.03,"LINESTRING (16.3953401 48.2455259, 16.395417 48.2455356, 16.3954992 48.2455779, 16.3956087 48.2456575, 16.3955898 48.2457305, 16.3955868 48.2458047, 16.3957234 48.2458696, 16.3959417 48.2459688, 16.396059 48.2460231, 16.3961307 48.2460564)",,,,,,,
243480338,651362399,0,442804986,,,cycleway,,False,24.15,"LINESTRING (16.3953401 48.2455259, 16.3952651 48.2455852, 16.395152 48.2457028)",,,,,,,
243480472,1443175120,0,22698394,,,cycleway,,False,49.238,"LINESTRING (16.3922574 48.2479907, 16.3926062 48.2476137)",,,,,,,
243480472,243480474,0,22698394,,,cycleway,,False,101.17899999999999,"LINESTRING (16.3922574 48.2479907, 16.3922193 48.2481131, 16.3920935 48.2484055, 16.3919768 48.2487196, 16.3919423 48.2488751)",,,,,,,
243480472,1170707113,0,27449414,,,cycleway,,False,199.487,"LINESTRING (16.3922574 48.2479907, 16.3912752 48.2489567, 16.3908251 48.249437, 16.3907799 48.2494904)",,,,,,,
243480474,1212449252,0,13866300,,,cycleway,,False,241.536,"LINESTRING (16.3919423 48.2488751, 16.392886 48.2479437, 16.3931923 48.247645, 16.39358 48.2472721, 16.3937362 48.2470632)",,,,,,,
243480474,1170707172,0,13866300,,,cycleway,,False,32.325,"LINESTRING (16.3919423 48.2488751, 16.3918156 48.2489554, 16.3916526 48.2490917)",,,,,,,
243480474,243480472,0,22698394,,,cycleway,,False,101.179,"LINESTRING (16.3919423 48.2488751, 16.3919768 48.2487196, 16.3920935 48.2484055, 16.3922193 48.2481131, 16.3922574 48.2479907)",,,,,,,
243480474,775362633,0,85289360,,,cycleway,,False,136.394,"LINESTRING (16.3919423 48.2488751, 16.3918585 48.2489864, 16.3916912 48.2491786, 16.3916238 48.2493636, 16.3915051 48.2495953, 16.3913406 48.2497893, 16.3912388 48.2499389, 16.3911981 48.2499899)",,,,,,,
246213443,6362800445,0,"[183279769, 489087028]",,Leodolterpromenade,"['cycleway', 'path']",,False,388.227,"LINESTRING (16.2793566 48.1691781, 16.2791667 48.1691649, 16.2791182 48.1691695, 16.2790564 48.1691867, 16.2789012 48.1692886, 16.2787579 48.169393, 16.2787442 48.1694052, 16.2787361 48.1694166, 16.2787386 48.1694465, 16.2787397 48.1694696, 16.2787314 48.1694893, 16.2787165 48.1695095, 16.2786874 48.169536, 16.27861 48.1696064, 16.2784576 48.1697609, 16.278233 48.1699944, 16.2780678 48.1702085, 16.2779023 48.170454, 16.2768924 48.1720416, 16.2769496 48.1720867)",,,,,,,
246379351,1376137332,0,123384413,,,cycleway,,False,11.893,"LINESTRING (16.4684237 48.1985772, 16.4684287 48.1984703)",,,,,,,
246379989,92869488,0,538053054,,Saltenstraße,cycleway,30,False,455.538,"LINESTRING (16.4964127 48.2056174, 16.4964223 48.2057112, 16.4969174 48.2090163, 16.497036 48.2096929)",,,,5,,,
246732781,797329639,0,"[140592584, 23258921]",,Mehlführergasse,cycleway,,False,321.58900000000006,"LINESTRING (16.2839679 48.146156, 16.2839423 48.1460702, 16.2838298 48.1456928, 16.2834682 48.1444584, 16.2833229 48.1439799, 16.2833167 48.1439589, 16.2831541 48.1434072, 16.2831266 48.1433189)",,,,4,,,
246733475,302006073,0,27509125,,,cycleway,,False,11.543,"LINESTRING (16.3106367 48.1699107, 16.31049 48.1699454)",,,,,,,
246814984,7178003277,0,768912180,,,cycleway,,True,209.45999999999998,"LINESTRING (16.4010352 48.2631394, 16.4010686 48.2631147, 16.4019088 48.2628919, 16.4030874 48.2625867, 16.4036565 48.2624393)",,,,,,,
246815038,3829975674,0,379670022,,,cycleway,,False,4.021,"LINESTRING (16.4033175 48.267117, 16.4033689 48.2671053)",,,,,,,
247081627,259702130,0,"[389668225, 29298247, 389668301, 34110383, 24715894, 96422999, 505080091]",,"['Schögerhauslände', 'Praterspitzstraße']",cycleway,,False,2814.3109999999992,"LINESTRING (16.4539912 48.1921241, 16.4542732 48.1918798, 16.4547565 48.1914991, 16.4552832 48.1911354, 16.4554913 48.1910085, 16.4557818 48.1907905, 16.4558867 48.190652, 16.4558782 48.1905249, 16.4558939 48.1903959, 16.4559251 48.1903439, 16.4559889 48.1902738, 16.4568004 48.1897239, 16.4568751 48.1896849, 16.4569918 48.1896502, 16.4571281 48.1896303, 16.4572884 48.1895998, 16.4574246 48.1895791, 16.4575774 48.1895256, 16.4577158 48.1894644, 16.4582359 48.1891092, 16.4587768 48.1887586, 16.4588495 48.188647, 16.4588901 48.1885589, 16.4589358 48.1884186, 16.4589647 48.1883485, 16.4590192 48.1882672, 16.4591084 48.1881767, 16.4592433 48.1880811, 16.4598269 48.1878065, 16.4602747 48.1875041, 16.4607244 48.1871126, 16.4608197 48.1870316, 16.4624128 48.1859897, 16.4628355 48.1857081, 16.4631435 48.1855144, 16.4633072 48.1854215, 16.4634763 48.1853392, 16.4636141 48.1852929, 16.4637609 48.1852603, 16.4640564 48.1852488, 16.4641493 48.1852124, 16.4643501 48.1850622, 16.4650337 48.184547, 16.4659609 48.1838634, 16.4666298 48.1833452, 16.467022 48.1830329, 16.467402 48.1827149, 16.4680293 48.1822569, 16.4683055 48.1821039, 16.4686229 48.1819557, 16.469606 48.1812921, 16.470413 48.180748, 16.4713393 48.1801347, 16.4724062 48.1794283, 16.4726364 48.1793654, 16.4728143 48.1792976, 16.4743902 48.1782769, 16.475045 48.1778357, 16.4758786 48.1772787, 16.4765194 48.1768799, 16.4770792 48.1765476, 16.4771281 48.1764996, 16.4771443 48.1764453, 16.4771525 48.1763983, 16.477176 48.1763478, 16.4772062 48.1763213, 16.477411 48.176198, 16.4777963 48.1759694, 16.4779621 48.1758626, 16.4787356 48.1753092, 16.4793935 48.174881, 16.4794817 48.1748252, 16.4797469 48.1747305, 16.4801171 48.1744838, 16.4802842 48.1743726)",,,,,,,
247081668,1173311934,0,425895653,,,cycleway,,False,4.08,"LINESTRING (16.45141 48.1936612, 16.4513739 48.1936335)",,,,,,,
247081669,1173311934,0,216932947,,,cycleway,,False,49.108,"LINESTRING (16.4508201 48.1938759, 16.4513739 48.1936335)",,,,,,,
247330328,247330329,0,"[183446226, 22955573, 487969207]",,,cycleway,,False,49.428999999999995,"LINESTRING (16.4286721 48.3017404, 16.42872 48.3016531, 16.4287388 48.3016125, 16.4288399 48.3013937, 16.4288606 48.3013558, 16.428881 48.3013183)",,,yes,,,,
247330328,4824493449,0,"[617798112, 164612327, 83174574, 238969038, 83174584, 83174587]",,,cycleway,,False,987.778,"LINESTRING (16.4286721 48.3017404, 16.4291578 48.3018013, 16.4296492 48.3018263, 16.4302921 48.3018248, 16.4305375 48.3018626, 16.4306802 48.3019436, 16.4307474 48.3020674, 16.4307515 48.302206, 16.4306273 48.3024807, 16.4306074 48.3025886, 16.430618 48.3027769, 16.4307146 48.3029637, 16.4310277 48.3031202, 16.4323239 48.303354, 16.4336004 48.303616, 16.4342256 48.3037, 16.4347267 48.303906, 16.4355538 48.3040256, 16.4357718 48.3041003, 16.4359779 48.3041884, 16.4362636 48.3042889, 16.4366786 48.3044296, 16.4373836 48.3045221, 16.437574 48.30454, 16.4379432 48.3046298, 16.4383957 48.3046926, 16.4387741 48.304752, 16.4398603 48.304949)",,,,,,,
247330328,9900518,0,238969038,,,cycleway,,False,62.393,"LINESTRING (16.4286721 48.3017404, 16.428214 48.3016943, 16.427834 48.3016861)",,,,,,,
247330329,247330328,0,"[183446226, 22955573, 487969207]",,,cycleway,,False,49.429,"LINESTRING (16.428881 48.3013183, 16.4288606 48.3013558, 16.4288399 48.3013937, 16.4287388 48.3016125, 16.42872 48.3016531, 16.4286721 48.3017404)",,,yes,,,,
247737659,243479762,0,22698319,,,cycleway,,False,92.54599999999999,"LINESTRING (16.3901392 48.2439811, 16.3900152 48.2441347, 16.3899839 48.2443372, 16.3898649 48.244626, 16.3898932 48.2447797)",,,,,,,
247737659,243479597,0,22698327,,,cycleway,,False,83.178,"LINESTRING (16.3901392 48.2439811, 16.3902174 48.2439068, 16.3903545 48.2437896, 16.3905328 48.2437257, 16.3906882 48.2436922, 16.3908567 48.2436843, 16.391084 48.2437037)",,,,,,,
247737659,247737792,0,"[316294477, 22981230, 493267791, 22981232, 493267793, 101393808]",,Georg-Danzer-Steg,cycleway,,False,508.27200000000005,"LINESTRING (16.3901392 48.2439811, 16.3902735 48.2440464, 16.3902031 48.2441114, 16.3901971 48.2441254, 16.3901964 48.2441386, 16.3902012 48.2441531, 16.3902172 48.2441647, 16.3902444 48.2441786, 16.3903915 48.2442475, 16.3904171 48.2442571, 16.3904396 48.2442595, 16.390458 48.2442576, 16.3904801 48.2442513, 16.3904936 48.244241, 16.3905016 48.2442258, 16.3905026 48.2442097, 16.3904935 48.2441964, 16.3904779 48.2441871, 16.3903293 48.2441171, 16.3865681 48.2423557, 16.3864243 48.2422886, 16.3864011 48.2422796, 16.386372 48.2422788, 16.3863485 48.2422846, 16.3863324 48.2422958, 16.3863212 48.2423101, 16.3863204 48.2423263, 16.3863277 48.2423436, 16.3863454 48.2423558, 16.3864962 48.2424223, 16.386529 48.2424369, 16.3865508 48.2424435, 16.3865785 48.2424443, 16.3866016 48.2424333, 16.3866265 48.2424122, 16.386648 48.2423913, 16.3867163 48.2423254, 16.3863838 48.2421671)",,,yes,,,,
247737792,71561295,0,24729021,,,cycleway,,False,106.93,"LINESTRING (16.3863838 48.2421671, 16.3862706 48.2422747, 16.3861583 48.242387, 16.386089 48.242458, 16.3860659 48.2424817, 16.3859176 48.2426299, 16.3858747 48.2426756, 16.3856885 48.2428715, 16.3855775 48.2429642)",,,,,,,
247737792,71561290,0,32603933,,,cycleway,,False,70.989,"LINESTRING (16.3863838 48.2421671, 16.3865304 48.2420311, 16.3868776 48.241706, 16.3867823 48.2416719)",,,,,,,
247737792,247737659,0,"[316294477, 22981230, 493267791, 101393808, 22981232, 493267793]",,Georg-Danzer-Steg,cycleway,,False,508.27199999999993,"LINESTRING (16.3863838 48.2421671, 16.3867163 48.2423254, 16.386648 48.2423913, 16.3866265 48.2424122, 16.3866016 48.2424333, 16.3865785 48.2424443, 16.3865508 48.2424435, 16.386529 48.2424369, 16.3864962 48.2424223, 16.3863454 48.2423558, 16.3863277 48.2423436, 16.3863204 48.2423263, 16.3863212 48.2423101, 16.3863324 48.2422958, 16.3863485 48.2422846, 16.386372 48.2422788, 16.3864011 48.2422796, 16.3864243 48.2422886, 16.3865681 48.2423557, 16.3903293 48.2441171, 16.3904779 48.2441871, 16.3904935 48.2441964, 16.3905026 48.2442097, 16.3905016 48.2442258, 16.3904936 48.244241, 16.3904801 48.2442513, 16.390458 48.2442576, 16.3904396 48.2442595, 16.3904171 48.2442571, 16.3903915 48.2442475, 16.3902444 48.2441786, 16.3902172 48.2441647, 16.3902012 48.2441531, 16.3901964 48.2441386, 16.3901971 48.2441254, 16.3902031 48.2441114, 16.3902735 48.2440464, 16.3901392 48.2439811)",,,yes,,,,
247737797,243479578,0,24986674,,,cycleway,,False,41.101,"LINESTRING (16.3917634 48.244549, 16.3912815 48.2443656)",,,,,,,
247737797,383740897,0,33582086,,,cycleway,,False,32.799,"LINESTRING (16.3917634 48.244549, 16.3913208 48.2445604)",,,,,,,
247737797,243479590,0,24986674,,,cycleway,,False,37.149,"LINESTRING (16.3917634 48.244549, 16.3920653 48.2446835, 16.3921193 48.2447684)",,,,,,,
247737804,247737806,0,22981235,,,cycleway,,False,14.777,"LINESTRING (16.3893353 48.2471735, 16.3891926 48.2470806)",,,,,,,
247737804,247737805,0,22981235,,,cycleway,,False,32.571,"LINESTRING (16.3893353 48.2471735, 16.3895734 48.2474198)",,,,,,,
247737804,243479639,0,22981234,,,cycleway,,False,168.508,"LINESTRING (16.3893353 48.2471735, 16.3889277 48.2475385, 16.3885243 48.2479786, 16.3884127 48.2480586, 16.3880435 48.2483242, 16.3879926 48.2483898)",,,,,,,
247737805,1176077780,0,22698291,,,cycleway,,False,28.08,"LINESTRING (16.3895734 48.2474198, 16.3897938 48.2472143)",,,,,,,
247737805,247737804,0,22981235,,,cycleway,,False,32.571,"LINESTRING (16.3895734 48.2474198, 16.3893353 48.2471735)",,,,,,,
247737805,243479569,0,22698291,,,cycleway,,False,115.95700000000001,"LINESTRING (16.3895734 48.2474198, 16.3887781 48.2481972, 16.388722 48.2482923)",,,,,,,
247737806,247737804,0,22981235,,,cycleway,,False,14.777,"LINESTRING (16.3891926 48.2470806, 16.3893353 48.2471735)",,,,,,,
247737807,2572930037,0,28697639,,,cycleway,,False,33.339,"LINESTRING (16.3876489 48.246969, 16.3873827 48.2468926, 16.3872264 48.2468687)",,,,,,,
247737810,247737814,0,22981236,,,cycleway,,False,288.45799999999997,"LINESTRING (16.3846418 48.249168, 16.3858612 48.2480097, 16.3863435 48.2475039, 16.3866993 48.2472432, 16.3869718 48.2471049)",,,,,,,
247737810,469422880,0,22981236,,,cycleway,,False,304.54099999999994,"LINESTRING (16.3846418 48.249168, 16.3841717 48.2496618, 16.3837532 48.2501015, 16.3834666 48.2505551, 16.3831924 48.251055, 16.3834681 48.2509708, 16.3839995 48.2507691)",,,,,,,
247737810,247737816,0,22981237,,,cycleway,,False,52.905,"LINESTRING (16.3846418 48.249168, 16.3848338 48.2491006, 16.3850002 48.2490263, 16.3851076 48.2489842, 16.3852004 48.2489731, 16.3852775 48.2489818)",,,,,,,
247737814,2572930037,0,34089807,,,cycleway,,False,32.33,"LINESTRING (16.3869718 48.2471049, 16.3872264 48.2468687)",,,,,,,
247737814,247737810,0,22981236,,,cycleway,,False,288.458,"LINESTRING (16.3869718 48.2471049, 16.3866993 48.2472432, 16.3863435 48.2475039, 16.3858612 48.2480097, 16.3846418 48.249168)",,,,,,,
247737814,247737816,0,34089807,,,cycleway,,False,244.00599999999997,"LINESTRING (16.3869718 48.2471049, 16.3865346 48.2475331, 16.3857563 48.2483352, 16.385473 48.2486927, 16.3853096 48.2489196, 16.3852775 48.2489818)",,,,,,,
247737816,247737810,0,22981237,,,cycleway,,False,52.905,"LINESTRING (16.3852775 48.2489818, 16.3852004 48.2489731, 16.3851076 48.2489842, 16.3850002 48.2490263, 16.3848338 48.2491006, 16.3846418 48.249168)",,,,,,,
247737816,247737814,0,34089807,,,cycleway,,False,244.00600000000003,"LINESTRING (16.3852775 48.2489818, 16.3853096 48.2489196, 16.385473 48.2486927, 16.3857563 48.2483352, 16.3865346 48.2475331, 16.3869718 48.2471049)",,,,,,,
247737816,1170706993,0,34089807,,,cycleway,,False,120.882,"LINESTRING (16.3852775 48.2489818, 16.3851427 48.2491968, 16.3848416 48.2497242, 16.3848112 48.2497895, 16.3847274 48.2500039)",,,,,,,
247737865,289970903,0,"[26459397, 493278965, 26459391]",,,cycleway,,False,352.77,"LINESTRING (16.3960712 48.2390059, 16.3965871 48.2392531, 16.3969811 48.2394307, 16.3972794 48.2395535, 16.3975806 48.2396601, 16.3980599 48.2398144, 16.3984859 48.2399304, 16.3991296 48.2400838, 16.3993949 48.2401496, 16.399548 48.2402075, 16.3996033 48.2402301, 16.3996278 48.2402407, 16.3996668 48.2402604, 16.3997706 48.2403247, 16.3998627 48.2404086, 16.399952 48.2405217, 16.4000263 48.2406398)",,,yes,,,,
247737865,71485249,0,"[32611449, 28055518, 22981239]",,,cycleway,,False,207.457,"LINESTRING (16.3960712 48.2390059, 16.3960039 48.2390733, 16.3960032 48.2391154, 16.3960193 48.2391586, 16.3960169 48.2391872, 16.3959942 48.2392183, 16.3959542 48.2392359, 16.3959141 48.2392445, 16.3958631 48.2392443, 16.3958142 48.2392271, 16.3957823 48.2391977, 16.3957691 48.2391594, 16.3957827 48.2391208, 16.395833 48.2390828, 16.3958991 48.2390664, 16.3959714 48.2390751, 16.396028 48.2391031, 16.3960572 48.2391578, 16.3960551 48.2391926, 16.3960277 48.2392278, 16.3959948 48.2392514, 16.3959411 48.2392698, 16.3958832 48.2392705, 16.3958197 48.2392565, 16.3957758 48.2392323, 16.3957498 48.2392043, 16.3957371 48.2391512, 16.3957485 48.2391165, 16.3957789 48.2390877, 16.3958421 48.2390553, 16.3959208 48.2390472, 16.3960071 48.2390581, 16.396089 48.2390952, 16.3961208 48.2391375, 16.3961497 48.2392, 16.3961517 48.239294, 16.3961255 48.2393972, 16.3960154 48.2395505)",,,yes,,,,
247737865,366609938,0,"[256339280, 32601507, 32611862]",,,cycleway,,False,529.9030000000001,"LINESTRING (16.3960712 48.2390059, 16.3924869 48.2372079, 16.3923209 48.2371238, 16.3921724 48.2370572, 16.3921094 48.2370451, 16.3920616 48.2370676, 16.3920279 48.2370932, 16.3919826 48.2371014, 16.391913 48.2370996, 16.3918571 48.237116, 16.3918161 48.2371452, 16.3918071 48.2371786, 16.3918123 48.2372049, 16.3918382 48.2372371, 16.3918879 48.2372603, 16.3919439 48.2372661, 16.3919963 48.2372571, 16.3920378 48.2372357, 16.3920688 48.2371968, 16.3920688 48.2371491, 16.3920456 48.2371143, 16.3920008 48.2370936, 16.3919332 48.2370811, 16.3918647 48.2370932, 16.3918092 48.2371167, 16.3917791 48.2371539, 16.3917732 48.2371938, 16.3917894 48.2372259, 16.3918214 48.2372525, 16.3918666 48.2372771, 16.3919166 48.2372861, 16.3919701 48.2372861, 16.3920248 48.2372764, 16.3920645 48.2372568, 16.3920945 48.2372327, 16.3921113 48.2371787, 16.3920903 48.2371076, 16.3919877 48.2369145)",,,yes,,,,
247737871,71490921,0,187319386,,,cycleway,,False,34.599,"LINESTRING (16.4109623 48.2278196, 16.4106069 48.2276177)",,,,,,,
247737871,247737976,0,"[101411403, 101411412]",,,cycleway,,False,89.351,"LINESTRING (16.4109623 48.2278196, 16.4104473 48.2282437, 16.4102036 48.2284443)",,,yes,,,,
247737871,247737872,0,"[416099800, 101411420]",,,cycleway,,False,90.97399999999999,"LINESTRING (16.4109623 48.2278196, 16.4113737 48.2274695, 16.4117754 48.2272089)",,,,,,,
247737872,130158112,0,99208474,,,cycleway,,False,56.28999999999999,"LINESTRING (16.4117754 48.2272089, 16.4118691 48.2270517, 16.4121843 48.226788)",,,,,,,
247737872,247737873,0,101411420,,,cycleway,,False,169.129,"LINESTRING (16.4117754 48.2272089, 16.4119805 48.227116, 16.412381 48.2268182, 16.413448 48.226179)",,,,,,,
247737872,247737871,0,"[416099800, 101411420]",,,cycleway,,False,90.97399999999999,"LINESTRING (16.4117754 48.2272089, 16.4113737 48.2274695, 16.4109623 48.2278196)",,,,,,,
247737873,247737872,0,101411420,,,cycleway,,False,169.12900000000002,"LINESTRING (16.413448 48.226179, 16.412381 48.2268182, 16.4119805 48.227116, 16.4117754 48.2272089)",,,,,,,
247737873,15733679,0,"[222289545, 133749387]",,Rechter Uferbegleitweg,cycleway,,False,662.2599999999999,"LINESTRING (16.413448 48.226179, 16.4132963 48.2263755, 16.4113194 48.2279622, 16.4112 48.2281365, 16.4107694 48.2284846, 16.4106242 48.2285989, 16.4104316 48.2287504, 16.4102397 48.2289015, 16.410175 48.2289575, 16.4090464 48.2298341, 16.4089326 48.2299225, 16.4082922 48.23015, 16.4082704 48.2301575, 16.4078146 48.2303145, 16.4074781 48.2305145)",,,,,,,
247737873,15733668,0,133749387,,Rechter Uferbegleitweg,cycleway,,False,307.60699999999997,"LINESTRING (16.413448 48.226179, 16.4146418 48.2252624, 16.4161594 48.2240838)",,,,,,,
247737976,247737980,0,26975023,,,cycleway,,False,283.297,"LINESTRING (16.4102036 48.2284443, 16.4112058 48.2289842, 16.4116295 48.2292124, 16.4131775 48.2300463)",,,yes,,,,
247737976,354334245,0,26975023,,,cycleway,,False,431.082,"LINESTRING (16.4102036 48.2284443, 16.4092611 48.2279322, 16.4076063 48.2270361, 16.4056852 48.2260011)",,,yes,,,,
247737976,247737871,0,"[101411403, 101411412]",,,cycleway,,False,89.351,"LINESTRING (16.4102036 48.2284443, 16.4104473 48.2282437, 16.4109623 48.2278196)",,,yes,,,,
247737978,247737985,0,22981269,,,cycleway,,False,39.263999999999996,"LINESTRING (16.4132583 48.229489, 16.4133793 48.2295338, 16.4134572 48.2295915, 16.413504 48.2296705, 16.4135293 48.2297674)",,,,,,,
247737978,71493288,0,29338235,,,cycleway,,False,35.814,"LINESTRING (16.4132583 48.229489, 16.4129711 48.2297065, 16.4129389 48.2297308)",,,,,,,
247737978,345580499,0,29338235,,,cycleway,,False,38.441,"LINESTRING (16.4132583 48.229489, 16.4134358 48.2293799, 16.4136086 48.2292353)",,,,,,,
247737980,290063634,0,"[26468641, 26975023]",,,"['cycleway', 'path']",,False,264.709,"LINESTRING (16.4131775 48.2300463, 16.4135381 48.2302351, 16.4147576 48.2308157, 16.4152738 48.2310493, 16.415695 48.2312196, 16.4158077 48.2312375, 16.4159248 48.2312341, 16.4159983 48.2312204, 16.4160695 48.2311942, 16.41616 48.2311542)",,,yes,,no,,
