u,v,key,osmid,name,highway,maxspeed,oneway,length,geometry,access,service,lanes,tunnel
6224566942,6558253765,0,660108565,,service,10,False,7.522,"LINESTRING (106.9252732 47.8798407, 106.9252604 47.8799078)",,,,
6226234808,1776774459,0,166194653,,residential,20,False,4.889,"LINESTRING (106.9339563 47.9152643, 106.9340171 47.9152478)",,,,
6226234808,1776774437,0,166194653,,residential,20,False,4.898,"LINESTRING (106.9339563 47.9152643, 106.9338906 47.9152654)",,,,
6226234809,1776774439,0,166194653,,residential,20,False,7.183,"LINESTRING (106.9340394 47.915196, 106.9340341 47.9151315)",,,,
6226234809,1776774459,0,166194653,,residential,20,False,5.995,"LINESTRING (106.9340394 47.915196, 106.9340171 47.9152478)",,,,
6226234810,1776774458,0,166194653,,residential,20,False,9.306,"LINESTRING (106.9325428 47.9154549, 106.9326675 47.9154506)",,,,
6226234810,1776774449,0,166194653,,residential,20,False,7.221,"LINESTRING (106.9325428 47.9154549, 106.9324744 47.9155009)",,,,
6226234811,1776774457,0,166194653,,residential,20,False,3.905,"LINESTRING (106.9329357 47.9154585, 106.9329679 47.9154308)",,,,
6226234811,1776774456,0,166194653,,residential,20,False,3.325,"LINESTRING (106.9329357 47.9154585, 106.9328928 47.9154667)",,,,
6226234812,1776770744,0,166194521,,residential,20,False,1.654,"LINESTRING (106.9305703 47.9173253, 106.9305637 47.9173111)",,,,
6226234812,6226234813,0,166194521,,residential,20,False,1.623,"LINESTRING (106.9305703 47.9173253, 106.9305888 47.917333)",,,,
6226234813,6226234812,0,166194521,,residential,20,False,1.623,"LINESTRING (106.9305888 47.917333, 106.9305703 47.9173253)",,,,
6226234813,2921518399,0,166194521,,residential,20,False,5.63,"LINESTRING (106.9305888 47.917333, 106.9306642 47.9173362)",,,,
6226234814,1776770706,0,166194521,,residential,20,False,1.702,"LINESTRING (106.9307593 47.9152639, 106.930747 47.915251)",,,,
6226234814,1776770699,0,166194521,,residential,20,False,64.927,"LINESTRING (106.9307593 47.9152639, 106.9307756 47.9158477)",,,,
6226234815,6226234817,0,166194521,,residential,20,False,25.179,"LINESTRING (106.9307146 47.9152396, 106.9303769 47.9152329)",,,,
6226234815,1776770706,0,166194521,,residential,20,False,2.727,"LINESTRING (106.9307146 47.9152396, 106.930747 47.915251)",,,,
6226234816,6852368580,0,166194521,,residential,20,False,59.286,"LINESTRING (106.9303353 47.9151969, 106.9304036 47.9146657)",,,,
6226234816,1776770704,0,166194521,,residential,20,False,2.463,"LINESTRING (106.9303353 47.9151969, 106.9303495 47.9152169)",,,,
6226234817,1776770704,0,166194521,,residential,20,False,2.708,"LINESTRING (106.9303769 47.9152329, 106.9303495 47.9152169)",,,,
6226234817,6226234815,0,166194521,,residential,20,False,25.179,"LINESTRING (106.9303769 47.9152329, 106.9307146 47.9152396)",,,,
6226234818,1776770737,0,166194521,,residential,20,False,3.151,"LINESTRING (106.9305526 47.9160373, 106.9305701 47.9160115)",,,,
6226234818,1776770708,0,166194521,,residential,20,False,65.408,"LINESTRING (106.9305526 47.9160373, 106.9304915 47.9166241)",,,,
6226234819,6226234820,0,166194521,,residential,20,False,2.862,"LINESTRING (106.9305485 47.9166593, 106.9305123 47.9166507)",,,,
6226234819,1776770732,0,166194521,,residential,20,False,6.043,"LINESTRING (106.9305485 47.9166593, 106.930629 47.9166658)",,,,
6226234820,1776770708,0,166194521,,residential,20,False,3.339,"LINESTRING (106.9305123 47.9166507, 106.9304915 47.9166241)",,,,
6226234820,6226234819,0,166194521,,residential,20,False,2.862,"LINESTRING (106.9305123 47.9166507, 106.9305485 47.9166593)",,,,
6269283395,4867447888,0,441130802,Тээвэрчдийн гудамж,service,30,False,3.054,"LINESTRING (106.892929 47.9034741, 106.8929699 47.9034725)",,,2,
6269283395,6574796982,0,441130802,Тээвэрчдийн гудамж,service,30,False,25.935,"LINESTRING (106.892929 47.9034741, 106.8925815 47.9034855)",,,2,
6269298583,6582195789,0,669479165,,service,30,False,47.952,"LINESTRING (106.8790871 47.9024371, 106.8795075 47.9027635)",,,1,
6269298583,5817155241,0,700891387,,service,30,False,54.161,"LINESTRING (106.8790871 47.9024371, 106.8796078 47.9020974)",,,1,
6269298584,6582195790,0,669479165,,service,30,False,6.334,"LINESTRING (106.8795249 47.9027967, 106.8795168 47.9028534)",,,1,
6269298584,6582195789,0,669479165,,service,30,False,3.913,"LINESTRING (106.8795249 47.9027967, 106.8795075 47.9027635)",,,1,
6269299185,6582195791,0,669479165,,service,30,False,22.473,"LINESTRING (106.8793814 47.9030512, 106.8792044 47.9032148)",,,1,
6269299185,6582195787,0,669479165,,service,30,False,12.884,"LINESTRING (106.8793814 47.9030512, 106.8794645 47.9029496)",,,1,
6269299186,6582195793,0,669479165,,service,30,False,24.326,"LINESTRING (106.8790238 47.9035664, 106.8791078 47.903355)",,,1,
6291759500,6291759501,0,435758178,,residential,20,False,2.674,"LINESTRING (106.837122 47.9137072, 106.8371571 47.9137022)",,,,
6291759500,4336553640,0,435758178,,residential,20,False,2.523,"LINESTRING (106.837122 47.9137072, 106.8370986 47.9137236)",,,,
6291759501,4336553641,0,435758178,,residential,20,False,61.76,"LINESTRING (106.8371571 47.9137022, 106.8379834 47.9137443)",,,,
6291759501,6291759500,0,435758178,,residential,20,False,2.674,"LINESTRING (106.8371571 47.9137022, 106.837122 47.9137072)",,,,
6291759502,4336553639,0,435758178,,residential,20,False,2.319,"LINESTRING (106.836884 47.9152564, 106.8368747 47.9152365)",,,,
6291759502,6291759503,0,435758178,,residential,20,False,2.57,"LINESTRING (106.836884 47.9152564, 106.8369123 47.9152696)",,,,
6291759503,6291759502,0,435758178,,residential,20,False,2.57,"LINESTRING (106.8369123 47.9152696, 106.836884 47.9152564)",,,,
6291759503,4336553637,0,435758178,,residential,20,False,11.276,"LINESTRING (106.8369123 47.9152696, 106.8370627 47.9152807)",,,,
6371905389,5816848567,0,615051481,,residential,20,True,11.06,"LINESTRING (106.9284831 47.8907376, 106.9284886 47.8906382)",,,,
6371910688,5816838216,0,615049347,,residential,20,False,14.871,"LINESTRING (106.930768 47.8898097, 106.9309615 47.8897773)",,,,
6371910688,5816838215,0,615049347,,residential,20,False,8.686,"LINESTRING (106.930768 47.8898097, 106.930655 47.8898287)",,,,
6371912680,5816838211,0,615049347,,residential,20,False,13.922,"LINESTRING (106.9289547 47.8902039, 106.9291413 47.8902084)",,,,
6371912680,5852504629,0,615049347,,residential,20,False,18.31,"LINESTRING (106.9289547 47.8902039, 106.9287093 47.8901979)",,,,
6543602086,5043953511,0,516732884,,residential,20,False,40.408,"LINESTRING (106.7862135 47.8463416, 106.7865666 47.8460661)",,,2,
6543602086,5043953510,0,516732884,,residential,20,False,5.627,"LINESTRING (106.7862135 47.8463416, 106.7861505 47.8463694)",,,2,
6543602087,5043953510,0,516732884,,residential,20,False,4.133,"LINESTRING (106.7860955 47.846365, 106.7861505 47.8463694)",,,2,
6543602087,6543602088,0,516732884,,residential,20,False,23.781,"LINESTRING (106.7860955 47.846365, 106.785842 47.8462354)",,,2,
6543602088,6543602087,0,516732884,,residential,20,False,23.781,"LINESTRING (106.785842 47.8462354, 106.7860955 47.846365)",,,2,
6543602088,5043953509,0,516732884,,residential,20,False,5.046,"LINESTRING (106.785842 47.8462354, 106.7858055 47.8461972)",,,2,
6543602089,5043953517,0,516732887,,residential,20,False,31.458,"LINESTRING (106.7858326 47.8461526, 106.7861124 47.845941)",,,2,
6543602089,5043953509,0,516732887,,residential,20,False,5.356,"LINESTRING (106.7858326 47.8461526, 106.7858055 47.8461972)",,,2,
6558148779,2498989456,0,388672558,,service,30,False,13.795,"LINESTRING (106.9131365 47.9261038, 106.9130428 47.9262108)",,,,
6558148779,2498061699,0,388672558,,service,30,False,14.671,"LINESTRING (106.9131365 47.9261038, 106.9132089 47.9259811)",,,,
6558148780,3918420982,0,388672558,,service,30,False,14.243,"LINESTRING (106.9128363 47.9264105, 106.9127602 47.926528)",,,,
6558148780,2498989458,0,388672558,,service,30,False,14.847,"LINESTRING (106.9128363 47.9264105, 106.9129555 47.9263035)",,,,
6558253765,6224566942,0,660108565,,service,10,False,7.522,"LINESTRING (106.9252604 47.8799078, 106.9252732 47.8798407)",,,,
6558253765,6558253766,0,660108565,,service,10,False,5.966,"LINESTRING (106.9252604 47.8799078, 106.9252221 47.8799549)",,,,
6558253766,6558253765,0,660108565,,service,10,False,5.966,"LINESTRING (106.9252221 47.8799549, 106.9252604 47.8799078)",,,,
6558253766,6180459096,0,660108565,,service,10,False,4.985,"LINESTRING (106.9252221 47.8799549, 106.9251642 47.8799773)",,,,
6574796982,6269283395,0,441130802,Тээвэрчдийн гудамж,service,30,False,25.935,"LINESTRING (106.8925815 47.9034855, 106.892929 47.9034741)",,,2,
6574796982,4867447887,0,441130802,Тээвэрчдийн гудамж,service,30,False,153.018,"LINESTRING (106.8925815 47.9034855, 106.8905312 47.9035527)",,,2,
6574816587,6574816594,0,700141154,Тээвэрчдийн гудамж,service,30,False,64.434,"LINESTRING (106.8896236 47.9028896, 106.8904793 47.9028077)",,,2,
6574816587,4388974714,0,700141155,Тээвэрчдийн гудамж,service,30,False,63.417,"LINESTRING (106.8896236 47.9028896, 106.8887814 47.9029702)",,,2,
6574816594,4867447887,0,700141153,Тээвэрчдийн гудамж,service,30,True,82.931,"LINESTRING (106.8904793 47.9028077, 106.8905312 47.9035527)",,,2,
6574816594,6574816587,0,700141154,Тээвэрчдийн гудамж,service,30,False,64.434,"LINESTRING (106.8904793 47.9028077, 106.8896236 47.9028896)",,,2,
6582195787,6269299185,0,669479165,,service,30,False,12.884,"LINESTRING (106.8794645 47.9029496, 106.8793814 47.9030512)",,,1,
6582195787,6582195790,0,669479165,,service,30,False,11.385,"LINESTRING (106.8794645 47.9029496, 106.8795168 47.9028534)",,,1,
6582195788,6582195792,0,669479165,,service,30,False,5.892,"LINESTRING (106.8791561 47.9032588, 106.8791279 47.9033083)",,,1,
6582195788,6582195791,0,669479165,,service,30,False,6.075,"LINESTRING (106.8791561 47.9032588, 106.8792044 47.9032148)",,,1,
6582195789,6269298584,0,669479165,,service,30,False,3.913,"LINESTRING (106.8795075 47.9027635, 106.8795249 47.9027967)",,,1,
6582195789,6269298583,0,669479165,,service,30,False,47.952,"LINESTRING (106.8795075 47.9027635, 106.8790871 47.9024371)",,,1,
6582195790,6582195787,0,669479165,,service,30,False,11.385,"LINESTRING (106.8795168 47.9028534, 106.8794645 47.9029496)",,,1,
6582195790,6269298584,0,669479165,,service,30,False,6.334,"LINESTRING (106.8795168 47.9028534, 106.8795249 47.9027967)",,,1,
6582195791,6582195788,0,669479165,,service,30,False,6.075,"LINESTRING (106.8792044 47.9032148, 106.8791561 47.9032588)",,,1,
6582195791,6269299185,0,669479165,,service,30,False,22.473,"LINESTRING (106.8792044 47.9032148, 106.8793814 47.9030512)",,,1,
6582195792,6582195793,0,669479165,,service,30,False,5.405,"LINESTRING (106.8791279 47.9033083, 106.8791078 47.903355)",,,1,
6582195792,6582195788,0,669479165,,service,30,False,5.892,"LINESTRING (106.8791279 47.9033083, 106.8791561 47.9032588)",,,1,
6582195793,6269299186,0,669479165,,service,30,False,24.326,"LINESTRING (106.8791078 47.903355, 106.8790238 47.9035664)",,,1,
6582195793,6582195792,0,669479165,,service,30,False,5.405,"LINESTRING (106.8791078 47.903355, 106.8791279 47.9033083)",,,1,
6603984797,3894623536,0,386123934,,residential,20,False,1.949,"LINESTRING (106.8781613 47.9120595, 106.8781713 47.9120433)",,,2,
6603984797,6603984800,0,386123934,,residential,20,False,1.99,"LINESTRING (106.8781613 47.9120595, 106.8781436 47.9120729)",,,2,
6603984798,6603984799,0,386123934,,residential,20,False,2.294,"LINESTRING (106.8779947 47.9121369, 106.8780186 47.9121239)",,,2,
6603984798,3894623535,0,386123934,,residential,20,False,2.0,"LINESTRING (106.8779947 47.9121369, 106.8779855 47.9121538)",,,2,
6603984799,6603984800,0,386123934,,residential,20,False,10.907,"LINESTRING (106.8780186 47.9121239, 106.8781436 47.9120729)",,,2,
6603984799,6603984798,0,386123934,,residential,20,False,2.294,"LINESTRING (106.8780186 47.9121239, 106.8779947 47.9121369)",,,2,
6603984800,6603984797,0,386123934,,residential,20,False,1.99,"LINESTRING (106.8781436 47.9120729, 106.8781613 47.9120595)",,,2,
6603984800,6603984799,0,386123934,,residential,20,False,10.907,"LINESTRING (106.8781436 47.9120729, 106.8780186 47.9121239)",,,2,
6852368580,480748240,0,166194521,,residential,20,False,63.806,"LINESTRING (106.9304036 47.9146657, 106.9304771 47.914094)",,,,
6852368580,6226234816,0,166194521,,residential,20,False,59.286,"LINESTRING (106.9304036 47.9146657, 106.9303353 47.9151969)",,,,
7305750096,7305750097,0,166194521,,residential,20,False,12.301,"LINESTRING (106.9316883 47.9181484, 106.9317128 47.918039)",,,,
7305750096,1477522627,0,166194521,,residential,20,False,15.995,"LINESTRING (106.9316883 47.9181484, 106.9316696 47.9182917)",,,,
7305750097,7305750098,0,166194521,,residential,20,False,27.988,"LINESTRING (106.9317128 47.918039, 106.9318044 47.9177949)",,,,
7305750097,7305750096,0,166194521,,residential,20,False,12.301,"LINESTRING (106.9317128 47.918039, 106.9316883 47.9181484)",,,,
7305750098,1776770735,0,166194521,,residential,20,False,19.84,"LINESTRING (106.9318044 47.9177949, 106.9318143 47.9176166)",,,,
7305750098,7305750097,0,166194521,,residential,20,False,27.988,"LINESTRING (106.9318044 47.9177949, 106.9317128 47.918039)",,,,
