u,v,key,osmid,highway,oneway,length,geometry,tunnel,bridge,name,maxspeed,lanes,service,access,ref
1644112378,1235750359,0,107532187,living_street,False,45.071,"LINESTRING (69.375562 41.3596301, 69.37519930000001 41.3593298)",,,Оромбахш,30,1,,,
1644112378,1644112379,0,151585129,living_street,False,62.607,"LINESTRING (69.375562 41.3596301, 69.3750075 41.3600093)",,,Оромбахш,30,1,,,
1644112379,6345996837,0,151585129,living_street,False,21.033,"LINESTRING (69.3750075 41.3600093, 69.3748059 41.3598958)",,,Оромбахш,30,1,,,
1644112379,1644112378,0,151585129,living_street,False,62.607,"LINESTRING (69.3750075 41.3600093, 69.375562 41.3596301)",,,Оромбахш,30,1,,,
1644112379,6345970087,0,623953697,living_street,False,8.623,"LINESTRING (69.3750075 41.3600093, 69.3749042 41.3600107)",,,Оромбахш,30,1,,,
1644112379,6345970099,0,623953697,living_street,False,9.298,"LINESTRING (69.3750075 41.3600093, 69.37509900000001 41.360057)",,,Оромбахш,30,1,,,
1644112380,1644112381,0,151585130,living_street,False,54.762,"LINESTRING (69.3748563 41.3608405, 69.37493859999999 41.3603519)",,,Оромбахш,30,1,,,
1644112380,6955109540,0,151585130,living_street,False,6.665,"LINESTRING (69.3748563 41.3608405, 69.3748137 41.3608912)",,,Оромбахш,30,1,,,
1644112381,1644112380,0,151585130,living_street,False,54.762,"LINESTRING (69.37493859999999 41.3603519, 69.3748563 41.3608405)",,,Оромбахш,30,1,,,
1644112381,6345970095,0,623953697,living_street,False,5.031,"LINESTRING (69.37493859999999 41.3603519, 69.3749984 41.3603462)",,,Оромбахш,30,1,,,
1644112381,6345970100,0,623953697,living_street,False,6.292,"LINESTRING (69.37493859999999 41.3603519, 69.3748643 41.3603423)",,,Оромбахш,30,1,,,
1644112382,6345970094,0,623953697,living_street,False,5.026,"LINESTRING (69.3750541 41.360329, 69.3751019 41.3603015)",,,Оромбахш,30,1,,,
1644112382,6345970095,0,623953697,living_street,False,5.027,"LINESTRING (69.3750541 41.360329, 69.3749984 41.3603462)",,,Оромбахш,30,1,,,
1644112383,6345970097,0,623953697,living_street,False,5.02,"LINESTRING (69.37516119999999 41.3602236, 69.37516859999999 41.3601788)",,,Оромбахш,30,1,,,
1644112383,6345970093,0,623953697,living_street,False,5.033,"LINESTRING (69.37516119999999 41.3602236, 69.3751384 41.3602655)",,,Оромбахш,30,1,,,
1644112385,6345970090,0,623953697,living_street,False,6.299,"LINESTRING (69.3747312 41.3601101, 69.3747121 41.3601649)",,,Оромбахш,30,1,,,
1644112385,6345970092,0,623953697,living_street,False,6.288,"LINESTRING (69.3747312 41.3601101, 69.3747729 41.360063)",,,Оромбахш,30,1,,,
1644112386,6345970089,0,623953697,living_street,False,6.294,"LINESTRING (69.37474760000001 41.3602732, 69.37479829999999 41.3603151)",,,Оромбахш,30,1,,,
1644112386,6345970088,0,623953697,living_street,False,6.284,"LINESTRING (69.37474760000001 41.3602732, 69.3747178 41.3602213)",,,Оромбахш,30,1,,,
1644112387,1644112388,0,151585130,living_street,False,14.119,"LINESTRING (69.37385 41.3609213, 69.3739898 41.3608498)",,,Оромбахш,30,1,,,
1644112388,6955109541,0,151585130,living_street,False,63.07,"LINESTRING (69.3739898 41.3608498, 69.3747417 41.3609066)",,,Оромбахш,30,1,,,
1644112388,1644112387,0,151585130,living_street,False,14.119,"LINESTRING (69.3739898 41.3608498, 69.37385 41.3609213)",,,Оромбахш,30,1,,,
1652568155,6375134664,0,152438490,unclassified,False,10.862,"LINESTRING (69.3702873 41.334811, 69.3704086 41.3348463)",,,,20,,,,
1652568156,1652568157,0,152438490,unclassified,False,89.272,"LINESTRING (69.3712469 41.3350595, 69.3722819 41.335261)",,,,20,,,,
1652568156,4716025063,0,152438490,unclassified,False,19.312,"LINESTRING (69.3712469 41.3350595, 69.3710221 41.3350186)",,,,20,,,,
1652568157,4726041052,0,152438490,unclassified,False,27.426,"LINESTRING (69.3722819 41.335261, 69.3726028 41.3353137)",,,,20,,,,
1652568157,1652568156,0,152438490,unclassified,False,89.272,"LINESTRING (69.3722819 41.335261, 69.3712469 41.3350595)",,,,20,,,,
1668868273,1668868274,0,154340544,service,True,29.741,"LINESTRING (69.2058878 41.2305425, 69.20617129999999 41.230704)",,,,5,,,,
1668868274,1668868275,0,154340544,service,True,22.725,"LINESTRING (69.20617129999999 41.230704, 69.2063478 41.2308594)",,,,5,,,,
1668868275,1668868276,0,207538444,service,True,36.212,"LINESTRING (69.2063478 41.2308594, 69.20600709999999 41.2310604)",,,,5,,,,
1668924589,1668924610,0,154345932,service,False,31.477,"LINESTRING (69.2614992 41.2732183, 69.2611758 41.2733634)",,,,30,,,,
1668924610,1668924589,0,154345932,service,False,31.477,"LINESTRING (69.2611758 41.2733634, 69.2614992 41.2732183)",,,,30,,,,
1668924610,1668924612,0,154345932,service,False,14.503,"LINESTRING (69.2611758 41.2733634, 69.2610203 41.2734213)",,,,30,,,,
1668924612,1668924610,0,154345932,service,False,14.503,"LINESTRING (69.2610203 41.2734213, 69.2611758 41.2733634)",,,,30,,,,
1668924612,1668924613,0,154345932,service,False,26.508,"LINESTRING (69.2610203 41.2734213, 69.2607036 41.2734081)",,,,30,,,,
1668924613,1668924612,0,154345932,service,False,26.508,"LINESTRING (69.2607036 41.2734081, 69.2610203 41.2734213)",,,,30,,,,
1668924613,1668924614,0,154345932,service,False,12.165,"LINESTRING (69.2607036 41.2734081, 69.260594 41.2734801)",,,,30,,,,
1668924614,1668924613,0,154345932,service,False,12.165,"LINESTRING (69.260594 41.2734801, 69.2607036 41.2734081)",,,,30,,,,
1668924614,1668924615,0,154345932,service,False,22.841,"LINESTRING (69.260594 41.2734801, 69.2605101 41.2736756)",,,,30,,,,
1668924615,1668924614,0,154345932,service,False,22.841,"LINESTRING (69.2605101 41.2736756, 69.260594 41.2734801)",,,,30,,,,
1668924615,1668924616,0,154345932,service,False,41.275,"LINESTRING (69.2605101 41.2736756, 69.2602637 41.2739973)",,,,30,,,,
1668924616,1668924615,0,154345932,service,False,41.275,"LINESTRING (69.2602637 41.2739973, 69.2605101 41.2736756)",,,,30,,,,
1668927293,7077331259,0,144532836,service,False,4.9,"LINESTRING (69.25809270000001 41.2762342, 69.2581486 41.2762475)",,,,30,,,,
1668927293,7077331257,0,144532836,service,False,9.535,"LINESTRING (69.25809270000001 41.2762342, 69.2579844 41.2762072)",,,,30,,,,
1668941784,4674074907,0,154349345,service,True,13.236,"LINESTRING (69.2218817 41.2593957, 69.2217239 41.2593858)",,,,5,,,,
1668964055,1938195527,0,154351858,service,True,20.173,"LINESTRING (69.28918729999999 41.2690063, 69.28942120000001 41.2690511)",,,,5,,,,
1668964060,1223005887,0,154351860,service,True,17.96,"LINESTRING (69.2889516 41.269137, 69.28908850000001 41.2690125)",,,,5,,,,
1668964083,4674223311,0,154351859,service,True,13.22,"LINESTRING (69.1933276 41.3042636, 69.1933083 41.3041456)",,,,5,,,,
1668964085,5990672077,0,154351859,service,True,12.931,"LINESTRING (69.1936693 41.3045996, 69.19357530000001 41.3045072)",,,,5,,,,
1670452372,1644056675,0,151578274,service,True,6.231,"LINESTRING (69.3850053 41.359296, 69.38507989999999 41.3592983)",,,,5,,,,
1670452376,1644056678,0,154517241,service,True,17.832,"LINESTRING (69.3850537 41.3596273, 69.3849033 41.3595134)",,,,5,,,,
1681604789,1681604788,0,473462769,service,True,21.985,"LINESTRING (69.2149162 41.2400561, 69.2150061 41.2398703)",,,,5,,,,
1681604791,1681604789,0,473462769,service,True,38.26,"LINESTRING (69.21484770000001 41.2403963, 69.2149162 41.2400561)",,,,5,,,,
1681604793,1681604809,0,155798824,service,True,48.969,"LINESTRING (69.2155094 41.2403904, 69.2149368 41.2404829)",,,,5,,,,
1681604809,1681604791,0,473462768,service,True,12.175,"LINESTRING (69.2149368 41.2404829, 69.21484770000001 41.2403963)",,,,5,,,,
1770608956,1770608972,0,165520748,service,True,21.075,"LINESTRING (69.25144450000001 41.3481735, 69.2511978 41.3481332)",,,,5,,,no,
1770608970,1770608977,0,165520748,service,True,15.99,"LINESTRING (69.2518251 41.3481664, 69.2516408 41.3482056)",,,,5,,,no,
1770608972,1770608968,0,165520748,service,True,17.356,"LINESTRING (69.2511978 41.3481332, 69.2510235 41.3480481)",,,,5,,,no,
1770608977,1770608956,0,165520748,service,True,16.77,"LINESTRING (69.2516408 41.3482056, 69.25144450000001 41.3481735)",,,,5,,,no,
1772874443,1772874441,0,307831542,tertiary,True,75.352,"LINESTRING (69.2339147 41.2792622, 69.23333839999999 41.278741)",,,Sirojiddinov ko'chasi,30,,,,
1772874446,1772874443,0,307831542,tertiary,True,70.148,"LINESTRING (69.23445359999999 41.2797459, 69.2339147 41.2792622)",,,Sirojiddinov ko'chasi,30,,,,
1772874455,7306635341,0,176432738,tertiary,False,14.797,"LINESTRING (69.2379085 41.2827488, 69.2377932 41.2826478)",,,Sirojiddinov ko'chasi,30,,,,
1776091565,5995922394,0,635715055,residential,False,6.81,"LINESTRING (69.22826310000001 41.2810086, 69.2283255 41.2809692)",,,Gagarin ko'chasi,20,1,,,
1776091565,5167824977,0,845803311,residential,False,7.443,"LINESTRING (69.22826310000001 41.2810086, 69.22819440000001 41.2810512)",,,Gagarin ko'chasi,20,1,,,
1779089103,1942326125,0,105480871,unclassified,False,341.739,"LINESTRING (69.29759850000001 41.2526272, 69.30168620000001 41.2525967)",,,Yangi Qo'yliq ko'chasi,10,2,,,
1779089103,1214882929,0,105480871,unclassified,False,29.209,"LINESTRING (69.29759850000001 41.2526272, 69.2972491 41.2526272)",,,Yangi Qo'yliq ko'chasi,10,2,,,
1780107294,246193242,0,166562192,service,True,42.749,"LINESTRING (69.1762913 41.3625628, 69.1761699 41.3621893)",,,,5,,,,
1780107295,1780107294,0,166562192,service,True,23.348,"LINESTRING (69.1765151 41.3626888, 69.1762913 41.3625628)",,,,5,,,,
1780107296,1780107295,0,166562192,service,True,50.514,"LINESTRING (69.177026 41.3629324, 69.1765151 41.3626888)",,,,5,,,,
1780107297,1780107296,0,166562192,service,True,67.785,"LINESTRING (69.17764510000001 41.363327, 69.177026 41.3629324)",,,,5,,,,
1780107298,1780107297,0,166562192,service,True,24.212,"LINESTRING (69.17793229999999 41.3633578, 69.17764510000001 41.363327)",,,,5,,,,
1780107299,1780107298,0,166562192,service,True,4.6,"LINESTRING (69.17796939999999 41.3633272, 69.17793229999999 41.3633578)",,,,5,,,,
1781485033,1785640516,0,590083107,living_street,False,11.765,"LINESTRING (69.2133238 41.2270048, 69.21339279999999 41.2269126)",,yes,,30,,,,
1781485033,5374351132,0,590083125,living_street,False,5.663,"LINESTRING (69.2133238 41.2270048, 69.21329110000001 41.2270494)",,,,30,,,,
1785640516,6652478486,0,590083106,living_street,False,4.97,"LINESTRING (69.21339279999999 41.2269126, 69.21342060000001 41.2268731)",,,,30,,,,
1785640516,1781485033,0,590083107,living_street,False,11.765,"LINESTRING (69.21339279999999 41.2269126, 69.2133238 41.2270048)",,yes,,30,,,,
1802473355,4674154634,0,473266897,service,True,14.802,"LINESTRING (69.2895709 41.3622619, 69.2895236 41.3623902)",,,,5,,,,
1828237901,1226429556,0,106610994,residential,False,49.336,"LINESTRING (69.19524680000001 41.2377578, 69.1954527 41.2381736)",,,Choshtepa 11-berk ko'chasi,20,2,,,
1828767087,1828767088,0,171915386,service,True,33.275,"LINESTRING (69.2618775 41.2689087, 69.2622361 41.2690387)",,,,5,,,,
1828767088,365383737,0,171915386,service,True,20.504,"LINESTRING (69.2622361 41.2690387, 69.2621453 41.26921)",,,,5,,,,
1828767089,1828767087,0,171915386,service,True,21.618,"LINESTRING (69.2617345 41.2690707, 69.2618775 41.2689087)",,,,5,,,,
1828791168,4341524786,0,674895546,primary,True,21.178,"LINESTRING (69.2892926 41.3600672, 69.2892659 41.3598778)",,,Amir Temur shoh ko'chasi,30,,,,
1830083888,5299108150,0,548523940,service,True,24.306,"LINESTRING (69.19504499999999 41.32637, 69.19520439999999 41.3265529)",,,,5,,,,
1830083891,1830083892,0,627059318,service,True,34.823,"LINESTRING (69.1953942 41.3270798, 69.19522670000001 41.3273666)",,,,5,,,,
1840802915,1840802913,0,173229748,service,True,16.321,"LINESTRING (69.2447179 41.2757138, 69.24483789999999 41.275598)",,,,5,,,no,
1840802917,7752601085,0,173229748,service,True,14.784,"LINESTRING (69.2446885 41.2759728, 69.2447032 41.2758403)",,,,5,,,no,
1840802921,1840802917,0,173229748,service,True,18.319,"LINESTRING (69.2447609 41.2761283, 69.2446885 41.2759728)",,,,5,,,no,
1849645025,4188756077,0,418453456,service,False,75.309,"LINESTRING (69.2220705 41.3322852, 69.22152629999999 41.3317451)",,,,5,,,,
1875604457,1938228401,0,507873699,service,False,45.703,"LINESTRING (69.2681714 41.2678851, 69.26807220000001 41.2682893)",,,,5,,parking_aisle,,
1900238952,3331539443,0,32028242,residential,False,84.37,"LINESTRING (69.313213 41.3250206, 69.3134477 41.3257586)",,,Salarbo'yi ko'chasi,30,2,,,
1900238952,1108871613,0,32028242,residential,False,102.675,"LINESTRING (69.313213 41.3250206, 69.3129284 41.3241223)",,,Salarbo'yi ko'chasi,30,2,,,
1900238986,1150588089,0,32028242,residential,False,12.887,"LINESTRING (69.3139449 41.328775, 69.3139219 41.3288896)",,,Salarbo'yi ko'chasi,30,2,,,
1900238986,359385944,0,32028242,residential,False,20.25,"LINESTRING (69.3139449 41.328775, 69.3139949 41.3285968)",,,Salarbo'yi ko'chasi,30,2,,,
1902188442,579955155,0,417566808,residential,False,51.671,"LINESTRING (69.3417682 41.3127822, 69.3421869 41.3124401)",,,Археологическая улица,30,,,,
1903967601,5455899488,0,566165691,residential,False,1.87,"LINESTRING (69.3278205 41.3303392, 69.327803 41.3303497)",,,Musavvirlar ko'chasi,30,2,,,
1904017817,359385877,0,32028242,residential,False,111.979,"LINESTRING (69.3134687 41.3258279, 69.3137791 41.3268076)",,,Salarbo'yi ko'chasi,30,2,,,
1904017817,3331539443,0,32028242,residential,False,7.903,"LINESTRING (69.3134687 41.3258279, 69.3134477 41.3257586)",,,Salarbo'yi ko'chasi,30,2,,,
1904021729,1150604633,0,32028242,residential,False,6.16,"LINESTRING (69.3125249 41.3317563, 69.3124634 41.3317869)",,,Salarbo'yi ko'chasi,30,2,,,
1904021729,359385869,0,32028242,residential,False,6.491,"LINESTRING (69.3125249 41.3317563, 69.312556 41.3317028)",,,Salarbo'yi ko'chasi,30,2,,,
1919800848,4739931851,0,507890183,service,False,9.998,"LINESTRING (69.2550899 41.3355644, 69.2551955 41.335522)",,,,5,,parking_aisle,,
1925449187,7691074135,0,32028242,residential,False,43.271,"LINESTRING (69.31237109999999 41.3225069, 69.31250110000001 41.3228836)",,,Salarbo'yi ko'chasi,30,2,,,
1938195531,1223005926,0,183451318,service,True,23.928,"LINESTRING (69.2889957 41.2694047, 69.2889254 41.2691961)",,,,5,,,,
1938228401,1875604457,0,507873699,service,False,45.703,"LINESTRING (69.26807220000001 41.2682893, 69.2681714 41.2678851)",,,,5,,parking_aisle,,
1942326125,1779089103,0,105480871,unclassified,False,341.739,"LINESTRING (69.30168620000001 41.2525967, 69.29759850000001 41.2526272)",,,Yangi Qo'yliq ko'chasi,10,2,,,
1962840730,1962840739,0,185633740,service,True,24.547,"LINESTRING (69.1980317 41.3068831, 69.1982129 41.3070569)",,,,5,,,,
1962840739,4674110067,0,473260014,service,True,31.116,"LINESTRING (69.1982129 41.3070569, 69.1979631 41.3072645)",,,,5,,,,
1962840792,5755603689,0,473260015,service,True,11.319,"LINESTRING (69.1978328 41.3073566, 69.1977059 41.3073209)",,,,5,,,,
1993270649,3132954935,0,188705477,service,True,11.487,"LINESTRING (69.16091609999999 41.329955, 69.1610513 41.3299741)",,,,5,,,,
1993270651,1993270652,0,188705477,service,True,36.218,"LINESTRING (69.1616899 41.3300925, 69.1621114 41.3301694)",,,,5,,,,
1993270652,1993270658,0,473267270,service,True,39.242,"LINESTRING (69.1621114 41.3301694, 69.16229010000001 41.3304958)",,,,5,,,,
1993270658,1993270660,0,473267266,service,True,50.748,"LINESTRING (69.16229010000001 41.3304958, 69.1623914 41.3309458)",,,,5,,,,
1993270660,1993270661,0,473267266,service,True,30.168,"LINESTRING (69.1623914 41.3309458, 69.1621052 41.3311114)",,,,5,,,,
1993270661,3132954941,0,473267266,service,True,23.444,"LINESTRING (69.1621052 41.3311114, 69.16188289999999 41.3312402)",,,,5,,,,
2004304063,5195678884,0,473463248,service,True,16.371,"LINESTRING (69.2357528 41.2837711, 69.2359027 41.2838659)",,,,5,,,,
2004304068,4675769556,0,189823312,service,True,13.152,"LINESTRING (69.2355179 41.2839286, 69.23563540000001 41.2838499)",,,,5,,,,
2004304070,5195678883,0,189823312,service,True,15.505,"LINESTRING (69.2354874 41.2842636, 69.23549819999999 41.2841244)",,,,5,,,,
2012771380,2012771390,0,744561257,service,True,10.816,"LINESTRING (69.2866714 41.3507451, 69.2867062 41.3508388)",,,,5,,,,
2012771382,2012771380,0,744561257,service,True,46.412,"LINESTRING (69.2861154 41.350749, 69.2866714 41.3507451)",,,,5,,,,
2012771388,2012771390,0,190639379,service,False,17.542,"LINESTRING (69.28691619999999 41.3508327, 69.2867062 41.3508388)",,,,5,,,,
2012771390,2012771388,0,190639379,service,False,17.542,"LINESTRING (69.2867062 41.3508388, 69.28691619999999 41.3508327)",,,,5,,,,
2012771390,2012771397,0,744561257,service,True,7.388,"LINESTRING (69.2867062 41.3508388, 69.28671850000001 41.3509046)",,,,5,,,,
2012771397,6968481505,0,473292474,service,True,28.514,"LINESTRING (69.28671850000001 41.3509046, 69.2867293 41.3511609)",,,,5,,,,
2012771398,2012771397,0,473292474,service,True,10.799,"LINESTRING (69.28658919999999 41.3509078, 69.28671850000001 41.3509046)",,,,5,,,,
2012771400,2012771382,0,190639381,service,True,16.826,"LINESTRING (69.2861123 41.3509003, 69.2861154 41.350749)",,,,5,,,,
2012771400,4674324533,0,744561256,service,True,2.02,"LINESTRING (69.2861123 41.3509003, 69.2861365 41.3509002)",,,,5,,,,
2012771407,2012771398,0,190639380,service,True,13.76,"LINESTRING (69.2865616 41.3510298, 69.28658919999999 41.3509078)",,,,5,,,,
2012771409,6043944616,0,190639380,service,True,5.646,"LINESTRING (69.2861083 41.3510936, 69.2861734 41.3510798)",,,,5,,,,
2012771409,2012771400,0,190639381,service,True,21.497,"LINESTRING (69.2861083 41.3510936, 69.2861123 41.3509003)",,,,5,,,,
2012771430,6465307348,0,190639381,service,True,9.599,"LINESTRING (69.28610399999999 41.3512619, 69.2861066 41.3511756)",,,,5,,,,
2021271927,2023217265,0,191742046,service,True,29.701,"LINESTRING (69.1733306 41.2603564, 69.1735898 41.2601737)",,,,5,,,,
2021271934,2021271936,0,191541145,service,False,23.42,"LINESTRING (69.16595580000001 41.2607389, 69.1662245 41.2607986)",,,,5,,,,
2021271934,2021271935,0,191541145,service,False,20.904,"LINESTRING (69.16595580000001 41.2607389, 69.1657161 41.2607925)",,,,5,,,,
2021271935,2021271934,0,191541145,service,False,20.904,"LINESTRING (69.1657161 41.2607925, 69.16595580000001 41.2607389)",,,,5,,,,
2021271935,2021271939,0,191541145,service,False,20.826,"LINESTRING (69.1657161 41.2607925, 69.16555630000001 41.2609362)",,,,5,,,,
2021271936,2021271934,0,191541145,service,False,23.42,"LINESTRING (69.1662245 41.2607986, 69.16595580000001 41.2607389)",,,,5,,,,
2021271939,2021271935,0,191541145,service,False,20.826,"LINESTRING (69.16555630000001 41.2609362, 69.1657161 41.2607925)",,,,5,,,,
2021271939,2021271941,0,191541145,service,False,22.183,"LINESTRING (69.16555630000001 41.2609362, 69.1655562 41.2611357)",,,,5,,,,
2021271941,2021271939,0,191541145,service,False,22.183,"LINESTRING (69.1655562 41.2611357, 69.16555630000001 41.2609362)",,,,5,,,,
2022786156,2022786186,0,191693515,service,True,22.719,"LINESTRING (69.1909477 41.2833405, 69.1908833 41.283539)",,,,5,,,,
2022786186,2119532803,0,191693515,service,True,24.182,"LINESTRING (69.1908833 41.283539, 69.1906662 41.2836828)",,,,5,,,,
2022786380,2022786157,0,191693515,service,True,23.587,"LINESTRING (69.19043000000001 41.2838393, 69.1901496 41.2838638)",,,,5,,,,
2023217264,2023217266,0,191742046,service,True,26.955,"LINESTRING (69.1743792 41.260154, 69.1746551 41.2602795)",,,,5,,,,
2023217265,2023217264,0,191742046,service,True,66.021,"LINESTRING (69.1735898 41.2601737, 69.1743792 41.260154)",,,,5,,,,
2023309113,1566682558,0,473273050,service,True,8.228,"LINESTRING (69.2735653 41.3582609, 69.27357240000001 41.3581871)",,,,10,,,,
2023309117,1566683761,0,143179976,service,True,42.657,"LINESTRING (69.2744203 41.3586297, 69.2739117 41.3585918)",,,,10,,,,
2113406764,2113406762,0,201374949,trunk,True,12.641,"LINESTRING (69.39179300000001 41.2479005, 69.39189279999999 41.2478151)",,,OHANGARON SHOSESSI,5,,,,A373
2119532803,2022786380,0,191693515,service,True,26.313,"LINESTRING (69.1906662 41.2836828, 69.19043000000001 41.2838393)",,,,5,,,,
2153479067,2153479080,0,205376883,service,True,42.533,"LINESTRING (69.3551174 41.2502711, 69.3554443 41.2505642)",,,,5,,,,
2153479069,2153479067,0,205376883,service,True,11.935,"LINESTRING (69.35497770000001 41.2502932, 69.3551174 41.2502711)",,,,5,,,,
2153479075,2153479092,0,205376881,service,True,57.438,"LINESTRING (69.3548576 41.2503896, 69.3552907 41.2507906)",,,,5,,,,
2153479075,2153479069,0,205376883,service,True,14.687,"LINESTRING (69.3548576 41.2503896, 69.35497770000001 41.2502932)",,,,5,,,,
2153479078,2153479075,0,205376881,service,True,29.873,"LINESTRING (69.3545313 41.2504991, 69.3548576 41.2503896)",,,,5,,,,
2153479080,2153479083,0,205376883,service,True,12.674,"LINESTRING (69.3554443 41.2505642, 69.35548249999999 41.2506745)",,,,5,,,,
2153479083,2153479092,0,205376883,service,True,20.586,"LINESTRING (69.35548249999999 41.2506745, 69.3552907 41.2507906)",,,,5,,,,
2153479092,2153479094,0,205376881,service,True,18.513,"LINESTRING (69.3552907 41.2507906, 69.3551554 41.2509224)",,,,5,,,,
2153479094,2153479096,0,205376881,service,True,12.253,"LINESTRING (69.3551554 41.2509224, 69.3551358 41.2510316)",,,,5,,,,
2177959645,2177959659,0,207538446,service,True,43.932,"LINESTRING (69.20643339999999 41.2311202, 69.2066932 41.2314636)",,,,5,,,,
2177959649,2177959645,0,207538445,service,True,28.1,"LINESTRING (69.2061106 41.2311904, 69.20643339999999 41.2311202)",,,,5,,,,
2177959659,2177959663,0,207538443,service,True,31.462,"LINESTRING (69.2066932 41.2314636, 69.2064695 41.2316911)",,,,5,,,,
2178104764,1233440373,0,207549094,service,True,37.774,"LINESTRING (69.2078446 41.2475868, 69.2074128 41.2476868)",,,,5,,,,
2472303313,5172816359,0,239454415,living_street,False,38.91,"LINESTRING (69.2464911 41.3052844, 69.2465607 41.3056304)",,,M. G'ofurov ko'chasi,20,,,,
2472303316,5736172428,0,239454415,living_street,False,7.07,"LINESTRING (69.24642160000001 41.3103726, 69.2464172 41.3103091)",,,M. G'ofurov ko'chasi,20,,,,
2489199033,6652609434,0,707990563,residential,False,26.403,"LINESTRING (69.23297820000001 41.3210932, 69.23266390000001 41.321119)",,,,20,2,,,
2617713930,6087355829,0,256075054,service,False,16.682,"LINESTRING (69.21470720000001 41.3684574, 69.21450729999999 41.3684583)",,,,30,,,,
2617713932,2617713934,0,256075054,service,False,10.767,"LINESTRING (69.2102072 41.3684474, 69.21021020000001 41.3683506)",,,,30,,,,
2617713932,6879472965,0,256075054,service,False,87.035,"LINESTRING (69.2102072 41.3684474, 69.2112496 41.3684734)",,,,30,,,,
2617713934,2617713937,0,256075054,service,False,91.489,"LINESTRING (69.21021020000001 41.3683506, 69.2101948 41.3675279)",,,,30,,,,
2617713934,2617713932,0,256075054,service,False,10.767,"LINESTRING (69.21021020000001 41.3683506, 69.2102072 41.3684474)",,,,30,,,,
2617713937,1065362397,0,256075054,service,False,26.311,"LINESTRING (69.2101948 41.3675279, 69.210089 41.367305)",,,,30,,,,
2617713937,2617713934,0,256075054,service,False,91.489,"LINESTRING (69.2101948 41.3675279, 69.21021020000001 41.3683506)",,,,30,,,,
2657464627,4954381470,0,615534425,tertiary,False,11.162,"LINESTRING (69.2686873 41.377234, 69.26855639999999 41.3772547)",,,Nurmakon ko'chasi,30,,,,
2657464627,2657473567,0,615534425,tertiary,False,20.76,"LINESTRING (69.2686873 41.377234, 69.26892719999999 41.3771845)",,,Nurmakon ko'chasi,30,,,,
2657464628,5708604320,0,615534425,tertiary,False,11.999,"LINESTRING (69.2663598 41.3776758, 69.2662279 41.3777188)",,,Nurmakon ko'chasi,30,,,,
2657464628,1636268501,0,615534425,tertiary,False,64.169,"LINESTRING (69.2663598 41.3776758, 69.26709080000001 41.3774965)",,,Nurmakon ko'chasi,30,,,,
2657464630,1217318250,0,831647359,tertiary,False,57.476,"LINESTRING (69.2585784 41.3839283, 69.25884790000001 41.3834526)",,,Nurmakon ko'chasi,30,,,,
2657473567,2657464627,0,615534425,tertiary,False,20.76,"LINESTRING (69.26892719999999 41.3771845, 69.2686873 41.377234)",,,Nurmakon ko'chasi,30,,,,
2657473567,4084743325,0,615534425,tertiary,False,14.244,"LINESTRING (69.26892719999999 41.3771845, 69.2690925 41.3771525)",,,Nurmakon ko'chasi,30,,,,
2657475052,6163341372,0,615534425,tertiary,False,19.139,"LINESTRING (69.2631107 41.3792626, 69.2629501 41.3793855)",,,Nurmakon ko'chasi,30,,,,
2657475052,5708627025,0,615534425,tertiary,False,16.068,"LINESTRING (69.2631107 41.3792626, 69.2632526 41.3791649)",,,Nurmakon ko'chasi,30,,,,
2657478771,1196836281,0,260272701,living_street,False,307.395,"LINESTRING (69.2673506 41.3766776, 69.26424160000001 41.3751945)",,,Gulyor ko'chasi,30,,,,
2687170630,4706089995,0,477218912,service,False,38.306,"LINESTRING (69.2923624 41.2456962, 69.2919043 41.2457023)",,,,30,,,,
2687369489,5172816356,0,239454415,living_street,False,77.888,"LINESTRING (69.2463997 41.3094934, 69.2464677 41.3087948)",,,M. G'ofurov ko'chasi,20,,,,
2687369489,5172816357,0,239454415,living_street,False,33.66,"LINESTRING (69.2463997 41.3094934, 69.2463814 41.3097958)",,,M. G'ofurov ko'chasi,20,,,,
2868326048,2868326050,0,635132686,service,True,7.005,"LINESTRING (69.2298613 41.3170579, 69.2299398 41.3170801)",,,,5,,,,
2868326050,5992073577,0,635132686,service,True,7.843,"LINESTRING (69.2299398 41.3170801, 69.23000759999999 41.3171289)",,,,5,,,,
2868326056,5992073566,0,635132686,service,True,6.383,"LINESTRING (69.229961 41.3173601, 69.2299873 41.317414)",,,,5,,,,
2985909918,6016128686,0,294951556,service,False,7.786,"LINESTRING (69.17797109999999 41.2935101, 69.1780522 41.2935446)",,,,20,,,,
2985909919,2985909920,0,294951556,service,False,77.094,"LINESTRING (69.1787411 41.2938383, 69.1795324 41.294195)",,,,20,,,,
2985909919,7419587867,0,294951556,service,False,53.921,"LINESTRING (69.1787411 41.2938383, 69.1781781 41.2936012)",,,,20,,,,
2985909920,2985909921,0,294951556,service,False,71.374,"LINESTRING (69.1795324 41.294195, 69.1802859 41.2944975)",,,,20,,,,
2985909920,2985909919,0,294951556,service,False,77.094,"LINESTRING (69.1795324 41.294195, 69.1787411 41.2938383)",,,,20,,,,
2985909921,2985909920,0,294951556,service,False,71.374,"LINESTRING (69.1802859 41.2944975, 69.1795324 41.294195)",,,,20,,,,
3052510003,1272845626,0,301152177,service,True,9.856,"LINESTRING (69.2479877 41.2546256, 69.2480534 41.254552)",,,,5,,,,
