u,v,key,osmid,lanes,name,highway,maxspeed,oneway,length,geometry,ref,width,tunnel,bridge,est_width,access
3627729775,26789315,0,21644686,,,path,,False,89.471,"LINESTRING (9.1815824 48.8089236, 9.1818697 48.8089954, 9.182186099999999 48.8091112, 9.182317599999999 48.8091442, 9.1824335 48.8091584, 9.1826135 48.8091636, 9.182726499999999 48.8091551)",,,,,,
3627729775,1293711339,0,357546513,,,path,,False,11.725999999999999,"LINESTRING (9.1815824 48.8089236, 9.181527000000001 48.8089856, 9.181493100000001 48.8090106)",,,,,,
3639769584,510839737,0,"[481345324, 359220806, 481345327]",,,path,,False,62.843,"LINESTRING (9.1672128 48.8142284, 9.167202100000001 48.8142464, 9.1671786 48.8142876, 9.1671034 48.8143894, 9.1670681 48.8144406, 9.167059200000001 48.8144534, 9.167041899999999 48.8144785, 9.166969 48.8145832, 9.166896400000001 48.8146892, 9.1669746 48.8147186)",,,,,,
3644952218,1496010259,0,9412367,,,path,,False,4.279,"LINESTRING (9.182408499999999 48.7814774, 9.1823961 48.7814398)",,6,,,,
3653295885,1779626588,0,360782416,,,path,,False,11.552,"LINESTRING (9.1767524 48.7730011, 9.1766398 48.7729284)",,,,,,
3653295885,268591907,0,360782417,,,path,,False,4.494,"LINESTRING (9.1767524 48.7730011, 9.1768128 48.7729941)",,,,,,
3653295885,1332658352,0,360782417,,,path,,False,6.629,"LINESTRING (9.1767524 48.7730011, 9.176747799999999 48.773026, 9.176740499999999 48.7730602)",,,,,,
3657608252,5312661316,0,629249244,,,path,,False,15.619,"LINESTRING (9.2183279 48.8081158, 9.2183186 48.8081212, 9.2183163 48.8081225, 9.218246199999999 48.8081631, 9.2181848 48.8081987, 9.2181678 48.8082086)",,6,,,,
3657798969,71679962,0,223510165,,,path,,False,9.626,"LINESTRING (9.1674331 48.7781505, 9.167563599999999 48.7781406)",,,,,,
3657798969,2324019424,0,"[309332440, 223510166, 120737559]",,,path,,False,33.684,"LINESTRING (9.1674331 48.7781505, 9.1673822 48.7781152, 9.167315 48.7780881, 9.1672852 48.7780762, 9.167052200000001 48.7779835)",,,,,,
3657798969,279010549,0,"[39350194, 120737559]",,,path,,False,23.13,"LINESTRING (9.1674331 48.7781505, 9.167427500000001 48.77819, 9.1673609 48.77828, 9.1672574 48.778279)",,,,,,
3658248721,1621899306,0,361333293,,,path,,False,63.655,"LINESTRING (9.172401000000001 48.7744977, 9.1721249 48.7746534, 9.1718378 48.7748094, 9.171734900000001 48.7748651)",,,,,,
3659304034,2907944927,0,700470952,,,path,,False,12.157,"LINESTRING (9.1835053 48.7794702, 9.183545499999999 48.7794835, 9.183592600000001 48.7795569)",,,,,,
3659318995,3812611562,0,581658644,,,path,,False,59.894000000000005,"LINESTRING (9.1860958 48.7907746, 9.1859789 48.7908019, 9.185796399999999 48.7908327, 9.185560000000001 48.7909577, 9.185459699999999 48.7909687, 9.185359399999999 48.790971)",,5,,,,
3659319009,3447411552,0,337674601,,,path,,False,9.477,"LINESTRING (9.184808 48.7918667, 9.184903500000001 48.7918092)",,5,,,,
3659319009,3659319011,0,337674601,,,path,,False,42.394000000000005,"LINESTRING (9.184808 48.7918667, 9.1846763 48.7919378, 9.1845515 48.7919904, 9.1844129 48.7920396, 9.184317 48.7920641)",,5,,,,
3659319009,3812611585,0,361460785,,,path,,False,36.408,"LINESTRING (9.184808 48.7918667, 9.184697 48.7917872, 9.1845809 48.7917042, 9.1844714 48.7916258)",,,,,,
3659319011,1304101463,0,"[337674601, 361463478]",,,path,,False,192.428,"LINESTRING (9.184317 48.7920641, 9.184188600000001 48.7920872, 9.1841475 48.7920934, 9.183925800000001 48.7921312, 9.183898599999999 48.7921357, 9.182508800000001 48.7923768, 9.182418999999999 48.7923809, 9.1823628 48.7923811, 9.1823199 48.7923867, 9.1818299 48.7924667, 9.1817723 48.7924828)",,5,,,,
3659319011,3659319009,0,337674601,,,path,,False,42.394,"LINESTRING (9.184317 48.7920641, 9.1844129 48.7920396, 9.1845515 48.7919904, 9.1846763 48.7919378, 9.184808 48.7918667)",,5,,,,
3659319011,3812611590,0,361460788,,,path,,False,36.434000000000005,"LINESTRING (9.184317 48.7920641, 9.1842632 48.7919747, 9.1841925 48.7918779, 9.1841141 48.7917651)",,,,,,
3659329814,257688264,0,262716432,,,path,,False,8.362,"LINESTRING (9.205417799999999 48.7983887, 9.2053596 48.798324)",,4,,,,
3659329814,3659388447,0,262716432,,,path,,False,33.993,"LINESTRING (9.205417799999999 48.7983887, 9.2054463 48.7984205, 9.2057631 48.7985899)",,4,,,,
3659329814,3659329816,0,361469623,,,path,,False,14.586000000000002,"LINESTRING (9.205417799999999 48.7983887, 9.205334300000001 48.7984054, 9.205223800000001 48.7984169)",,3,,,,
3659329816,252153390,0,27588181,,,path,,False,73.574,"LINESTRING (9.205223800000001 48.7984169, 9.205183099999999 48.7984332, 9.205087600000001 48.7984536, 9.204924399999999 48.7984628, 9.2047781 48.798482, 9.204682500000001 48.7985358, 9.204602599999999 48.7985933, 9.2045517 48.7986772, 9.204560799999999 48.7987839)",,3,,,,
3659329816,20966645,0,27588181,,,path,,False,21.064999999999998,"LINESTRING (9.205223800000001 48.7984169, 9.205246799999999 48.7983712, 9.2052668 48.7983202, 9.2052412 48.7982332)",,3,,,,
3659329816,3659329814,0,361469623,,,path,,False,14.586000000000002,"LINESTRING (9.205223800000001 48.7984169, 9.205334300000001 48.7984054, 9.205417799999999 48.7983887)",,3,,,,
3659388447,1353679219,0,262716432,,,path,,False,137.47299999999998,"LINESTRING (9.2057631 48.7985899, 9.2059347 48.7986831, 9.2060662 48.7987638, 9.206283000000001 48.7988945, 9.206516300000001 48.799014, 9.206773 48.7990953, 9.207182400000001 48.7991736, 9.2073444 48.7992158)",,4,,,,
3659388447,3659329814,0,262716432,,,path,,False,33.993,"LINESTRING (9.2057631 48.7985899, 9.2054463 48.7984205, 9.205417799999999 48.7983887)",,4,,,,
3659388447,257688264,0,361469366,,,path,,False,43.997,"LINESTRING (9.2057631 48.7985899, 9.2057205 48.7984903, 9.205530700000001 48.7983818, 9.2053596 48.798324)",,2.5,,,,
3660804175,257679213,0,23781678,,,path,,False,42.795,"LINESTRING (9.192622699999999 48.80471, 9.1925589 48.8046985, 9.1923555 48.8047011, 9.1921324 48.8047043, 9.1920415 48.8047118)",,2.5,,,,
3660804175,252461414,0,361472857,,,path,,False,52.901,"LINESTRING (9.192622699999999 48.80471, 9.192530700000001 48.8048531, 9.192485 48.8050912, 9.192451699999999 48.8051685)",,3,,,,
3660804175,257679211,0,361472857,,,path,,False,86.55099999999999,"LINESTRING (9.192622699999999 48.80471, 9.192783 48.8045083, 9.192831 48.8044473, 9.1929725 48.8042831, 9.1930841 48.80417, 9.1932232 48.8040409)",,3,,,,
3660804195,252153477,0,23317466,,,path,,False,25.289,"LINESTRING (9.1895054 48.8071709, 9.189765100000001 48.807021)",,3,,,,
3660804195,418798967,0,23317466,,,path,,False,9.564,"LINESTRING (9.1895054 48.8071709, 9.1894654 48.8071953, 9.1894574 48.8071999, 9.189449700000001 48.8072042, 9.189409700000001 48.8072294)",,3,,,,
3660804195,3660804200,0,361622605,,,path,,False,12.065999999999999,"LINESTRING (9.1895054 48.8071709, 9.1895088 48.8072047, 9.1894875 48.8072239, 9.189428100000001 48.8072564)",,3,,,,
3660804195,3660804197,0,361622605,,,path,,False,10.39,"LINESTRING (9.1895054 48.8071709, 9.189439399999999 48.8071645, 9.189421400000001 48.807173, 9.1893826 48.8071968)",,3,,,,
3660804197,418798967,0,228646200,,,path,,False,4.133,"LINESTRING (9.1893826 48.8071968, 9.189409700000001 48.8072294)",,,,,,
3660804197,428589196,0,"[228646200, 59986350]",,,path,,False,10.204,"LINESTRING (9.1893826 48.8071968, 9.189341300000001 48.807147, 9.189288299999999 48.8071442)",,3.5,,,,
3660804197,3660804195,0,361622605,,,path,,False,10.39,"LINESTRING (9.1893826 48.8071968, 9.189421400000001 48.807173, 9.189439399999999 48.8071645, 9.1895054 48.8071709)",,3,,,,
3660804200,418798967,0,228646200,,,path,,False,3.291,"LINESTRING (9.189428100000001 48.8072564, 9.189409700000001 48.8072294)",,,,,,
3660804200,1860429645,0,"[228646200, 575971363, 40809136]",,,path,,False,78.078,"LINESTRING (9.189428100000001 48.8072564, 9.189478599999999 48.8073179, 9.1895028 48.8073583, 9.1895319 48.8074281, 9.189454700000001 48.8074462, 9.189507799999999 48.8074905, 9.189518100000001 48.8074984, 9.189563700000001 48.8075293, 9.189600199999999 48.8075541, 9.189512799999999 48.8075708, 9.189591999999999 48.807627, 9.1896445 48.8076918, 9.1897368 48.807781)",,2.5,,,,
3660804200,3660804195,0,361622605,,,path,,False,12.065999999999999,"LINESTRING (9.189428100000001 48.8072564, 9.1894875 48.8072239, 9.1895088 48.8072047, 9.1895054 48.8071709)",,3,,,,
3663569424,51278694,0,6173400,,,path,,False,30.446,"LINESTRING (9.1065285 48.7198752, 9.1064858 48.7198736, 9.1062055 48.7198524, 9.106123800000001 48.7198273)",,,,,,
3667774239,60031846,0,8031958,,Streibgasse,path,,False,17.562,"LINESTRING (9.148463 48.7255114, 9.1484319 48.725668)",,,,,,
3670309174,599727343,0,357238801,,,path,,False,31.072000000000003,"LINESTRING (9.180448699999999 48.8305974, 9.1802993 48.8306901, 9.180103000000001 48.8307543)",,,,,,
3670921138,2853080190,0,281345971,,,path,,False,20.667,"LINESTRING (9.169132400000001 48.7734961, 9.169102199999999 48.7735388, 9.169058100000001 48.7735991, 9.169030299999999 48.7736354, 9.169010500000001 48.7736637)",,,,,,
3671900096,409083430,0,236947346,,,path,,False,14.843,"LINESTRING (9.1790479 48.8305337, 9.1791556 48.8306468)",,,,,,
3671900096,412117672,0,436140402,,,path,,False,13.231,"LINESTRING (9.1790479 48.8305337, 9.178940900000001 48.8306296)",,3.5,,,,
3671900096,38996966,0,42278783,,,path,,False,77.41499999999999,"LINESTRING (9.1790479 48.8305337, 9.1789921 48.8304767, 9.1788218 48.8303447, 9.178569700000001 48.8300678, 9.1784803 48.8299492)",,3,,,,
3671900096,2449069584,0,436140402,,,path,,False,63.010999999999996,"LINESTRING (9.1790479 48.8305337, 9.1791237 48.8305043, 9.1791772 48.8304454, 9.1792312 48.8303466, 9.1793332 48.8301199, 9.179368 48.8300239)",,3.5,,,,
3672269599,38997040,0,"[7961266, 633029686]",,,path,,False,118.41900000000001,"LINESTRING (9.178532799999999 48.8318177, 9.1785917 48.83184, 9.1786525 48.8318475, 9.1787765 48.8319042, 9.1789015 48.8320077, 9.178998500000001 48.8321057, 9.179117 48.8322278, 9.1792242 48.8323902, 9.1792981 48.8325006, 9.1793985 48.8326145, 9.1794574 48.8326558)",,"['2', '2.5']",,,,
3679819232,2608791812,0,"[255139327, 363977885, 363977887]",,,path,,False,467.04200000000003,"LINESTRING (9.225365699999999 48.7941142, 9.224766499999999 48.7944356, 9.224712500000001 48.7944683, 9.224607300000001 48.7945233, 9.2245346 48.7945611, 9.224444200000001 48.7945934, 9.224406 48.7946174, 9.224145999999999 48.7947803, 9.2237147 48.7950182, 9.223689500000001 48.7950307, 9.2231054 48.7953465, 9.222343800000001 48.7957597, 9.222080200000001 48.7959184, 9.221936599999999 48.7959916, 9.2214911 48.796231, 9.2213501 48.7963311, 9.2212181 48.7964508, 9.221125600000001 48.7964549, 9.2210699 48.7964755, 9.2209679 48.7965331, 9.220832400000001 48.79661, 9.220746 48.7966545, 9.2206972 48.7966775, 9.2206478 48.7967037, 9.2205482 48.7967649, 9.2205323 48.7968082)",,5,,,,
3681042054,2465433988,0,"[244547627, 244547628, 244546797, 244546801, 358538238]",,,path,,False,156.548,"LINESTRING (9.2358548 48.7983287, 9.235701600000001 48.7983149, 9.2355997 48.7983068, 9.2354997 48.7982954, 9.235237700000001 48.7982802, 9.2350233 48.798279, 9.2347827 48.7982801, 9.2345676 48.7982907, 9.2343726 48.7983093, 9.234050999999999 48.7983479, 9.2338114 48.7983896, 9.2337781 48.798393, 9.2337481 48.7983762)",,,,yes,,
3681042054,3681042063,0,"[364000978, 364000981]",,,path,,False,16.708,"LINESTRING (9.2358548 48.7983287, 9.2356876 48.7983592, 9.235677900000001 48.7983946)",,,,,,
3681042054,297476700,0,"[125823376, 364000995]",,,path,,False,64.26200000000001,"LINESTRING (9.2358548 48.7983287, 9.2359332 48.7983366, 9.235981799999999 48.7983416, 9.2363134 48.7984055, 9.2364035 48.7984256, 9.236307699999999 48.798458, 9.2362369 48.7984962, 9.2361843 48.7985591)",,"['2', '2.5']",,,,
3681042063,137322276,0,"[193561505, 364000989, 369944846]",,,path,,False,156.26,"LINESTRING (9.235677900000001 48.7983946, 9.235578 48.7983818, 9.235409900000001 48.7983671, 9.2352366 48.7983611, 9.2350777 48.7983542, 9.234822400000001 48.7983581, 9.2347562 48.7983675, 9.2346562 48.7984024, 9.234560200000001 48.7984389, 9.234387099999999 48.7985196, 9.2342405 48.7985911, 9.2341514 48.7986368, 9.2340698 48.7986775, 9.233989899999999 48.7987037, 9.233905099999999 48.7987274, 9.2338313 48.7987346, 9.233730700000001 48.798696)",,"['3', '2.5']",,yes,,
3681042063,1176950994,0,193561505,,,path,,False,66.475,"LINESTRING (9.235677900000001 48.7983946, 9.235790700000001 48.7984139, 9.2358774 48.7984493, 9.235947400000001 48.7984994, 9.235971899999999 48.7985341, 9.235976300000001 48.7985692, 9.235957000000001 48.7986112, 9.2359265 48.7986433, 9.2358624 48.7986859, 9.235776899999999 48.7987231, 9.2356289 48.7987566)",,2.5,,,,
3681042063,3681042054,0,"[364000978, 364000981]",,,path,,False,16.708,"LINESTRING (9.235677900000001 48.7983946, 9.2356876 48.7983592, 9.2358548 48.7983287)",,,,,,
3684992194,3684992205,0,364454414,,,path,,False,37.272999999999996,"LINESTRING (9.2148349 48.8091787, 9.214948400000001 48.8092654, 9.215160900000001 48.8094361)",,,,,,
3684992205,3684992194,0,364454414,,,path,,False,37.272999999999996,"LINESTRING (9.215160900000001 48.8094361, 9.214948400000001 48.8092654, 9.2148349 48.8091787)",,,,,,
3684992205,1299907884,0,364454414,,,path,,False,3.568,"LINESTRING (9.215160900000001 48.8094361, 9.215173 48.8094288, 9.2151981 48.8094154)",,,,,,
3694150366,1349805136,0,365400367,,,path,,False,230.045,"LINESTRING (9.1175123 48.8220625, 9.1173848 48.8218335, 9.117161100000001 48.8215322, 9.117046200000001 48.8213884, 9.116906800000001 48.8211999, 9.116876100000001 48.8211612, 9.1167219 48.8209811, 9.116501599999999 48.8207312, 9.1162882 48.8205211, 9.1161028 48.8203763, 9.1160031 48.820293, 9.1159971 48.8202634)",,3,,,,
3701471952,4121966902,0,410364714,,,path,,False,16.594,"LINESTRING (9.1570155 48.8110438, 9.1568886 48.8110022, 9.1568801 48.8109466)",,,,,,
3712307557,3712310329,0,367290988,,,path,,False,44.788000000000004,"LINESTRING (9.1929949 48.8069075, 9.192831399999999 48.80656, 9.1928147 48.8065226)",,2.5,,,,
3712310329,252153493,0,262716429,,,path,,False,77.91999999999999,"LINESTRING (9.1928147 48.8065226, 9.1930481 48.8064293, 9.193270500000001 48.8063351, 9.1935818 48.8061802, 9.193626 48.8061452, 9.1936503 48.8061039)",,2.5,,,,
3712310329,252153477,0,262716429,,,path,,False,236.882,"LINESTRING (9.1928147 48.8065226, 9.192527399999999 48.8066085, 9.1923277 48.806649, 9.191951599999999 48.8067061, 9.1916762 48.8067576, 9.191533400000001 48.8067909, 9.191396599999999 48.80683, 9.1910848 48.8069412, 9.190927200000001 48.8069952, 9.190816699999999 48.8070237, 9.1906236 48.8070628, 9.1904016 48.8070946, 9.1902936 48.807105, 9.190170999999999 48.8071, 9.190023699999999 48.8070818, 9.1898822 48.8070555, 9.189765100000001 48.807021)",,2.5,,,,
3712310329,3712307557,0,367290988,,,path,,False,44.788000000000004,"LINESTRING (9.1928147 48.8065226, 9.192831399999999 48.80656, 9.1929949 48.8069075)",,2.5,,,,
3713043111,676896158,0,25091983,,,path,,False,139.63400000000001,"LINESTRING (9.164903600000001 48.8499026, 9.1650337 48.8499852, 9.1650534 48.8499976, 9.165294299999999 48.8501299, 9.1654625 48.8501994, 9.1655239 48.8502379, 9.1655441 48.85026, 9.165548100000001 48.8502856, 9.1655374 48.8503067, 9.1655067 48.850324, 9.1651402 48.8504855, 9.1647239 48.8506788)",,,,,,
3719247726,20276201,0,3990459,,,path,,False,11.911,"LINESTRING (9.182312 48.7788235, 9.182245 48.7787259)",,14,,,,
3719247745,20276204,0,3933631,,,path,,False,11.294,"LINESTRING (9.181609099999999 48.779027, 9.1815461 48.7789343)",,14,,,,
3719247770,3738264855,0,370104926,,,path,,False,18.438,"LINESTRING (9.184882999999999 48.7791132, 9.1847105 48.7791664, 9.184661 48.7791901)",,,,,,
3719248049,20276027,0,204311116,,,path,,False,13.41,"LINESTRING (9.1839201 48.7797577, 9.183752800000001 48.7798066)",,,,,,
3729272725,20956175,0,368761433,,,path,,False,10.114,"LINESTRING (9.189444099999999 48.7860934, 9.1894212 48.7861831)",,,,,,
3729272725,5293252119,0,"[368761433, 27715006]",,Ulmenallee,path,,False,235.07399999999998,"LINESTRING (9.189444099999999 48.7860934, 9.1893998 48.7860441, 9.1890214 48.7856228, 9.1881798 48.7847119, 9.1877876 48.7842829)",,4,,,,
3729272725,355755987,0,368761463,,,path,,False,18.127,"LINESTRING (9.189444099999999 48.7860934, 9.189522699999999 48.7860685, 9.189606400000001 48.7859785)",,,,,,
3736799182,1435861671,0,"[369944784, 130335609, 130335608, 369944860]",,Alte Untertürkheimer Straße,path,,False,245.40600000000003,"LINESTRING (9.2402011 48.7920853, 9.2398331 48.7925281, 9.239559099999999 48.7928191, 9.239519599999999 48.7928611, 9.2394801 48.792903, 9.2393208 48.7930723, 9.239202799999999 48.7932525, 9.239186800000001 48.7933176, 9.239174999999999 48.7933657, 9.2391404 48.7936505, 9.239071600000001 48.7939436, 9.2388219 48.7939805)",,,,yes,,
3738264855,20963995,0,547852022,,,path,,False,7.708,"LINESTRING (9.184661 48.7791901, 9.1847657 48.7791834)",,,,,,
3738264855,20276030,0,"[358243845, 150035038]",,,path,,False,77.376,"LINESTRING (9.184661 48.7791901, 9.184302300000001 48.7792604, 9.1839317 48.7793684, 9.1838105 48.7794037, 9.183797 48.7794982)",,,,,,
3738264855,3719247770,0,370104926,,,path,,False,18.438,"LINESTRING (9.184661 48.7791901, 9.1847105 48.7791664, 9.184882999999999 48.7791132)",,,,,,
3738264869,303788993,0,374163109,,,path,,False,5.705,"LINESTRING (9.182088500000001 48.7809073, 9.1820222 48.7809342)",,,,,,
3738264872,20276215,0,370104920,,,path,,False,45.32,"LINESTRING (9.182109199999999 48.7810146, 9.182451199999999 48.7813542)",,2.5,,,,
3738264872,303788993,0,370104940,,,path,,False,10.98,"LINESTRING (9.182109199999999 48.7810146, 9.1820222 48.7809342)",,,,,,
3738264872,1496010259,0,370104940,,,path,,False,53.721999999999994,"LINESTRING (9.182109199999999 48.7810146, 9.182097199999999 48.7811323, 9.1823961 48.7814398)",,,,,,
3739297326,355755987,0,360827401,,,path,,False,10.026,"LINESTRING (9.1896928 48.7859086, 9.1896437 48.7859498, 9.189606400000001 48.7859785)",,,,,,
3743396724,3743397028,0,370643568,,,path,,False,15.936,"LINESTRING (9.111648000000001 48.8135499, 9.1116376 48.8135549, 9.111572600000001 48.8135862, 9.1114658 48.813628)",,,,,,
3760440210,482775909,0,826112433,2,,path,,True,8.05,"LINESTRING (9.119832300000001 48.722042, 9.11988 48.7221072)",,3.5,,,,
3766890198,3766890200,0,115413449,,,path,,False,14.486999999999998,"LINESTRING (9.1816896 48.7920832, 9.1816092 48.7921247, 9.181548899999999 48.7921438, 9.1815456 48.7921626)",,,,,,
3766890198,3812611590,0,"[377857281, 399327437]",,,path,,False,183.191,"LINESTRING (9.1816896 48.7920832, 9.181837099999999 48.7921216, 9.181876000000001 48.7921222, 9.1826215 48.7920025, 9.182810699999999 48.7919806, 9.1841141 48.7917651)",,5,,,,
3766890198,3768622436,0,"[399327439, 408809735]",,,path,,False,146.98,"LINESTRING (9.1816896 48.7920832, 9.181638599999999 48.7920281, 9.181623200000001 48.791997, 9.1816204 48.7919897, 9.1815075 48.7910598, 9.181477900000001 48.7907763)",,,,,,
3766890200,3812611630,0,115413449,,,path,,False,33.039,"LINESTRING (9.1815456 48.7921626, 9.181585800000001 48.7922734, 9.1816274 48.7923845, 9.181651 48.7924515)",,,,,,
3766890200,3766890198,0,115413449,,,path,,False,14.487,"LINESTRING (9.1815456 48.7921626, 9.181548899999999 48.7921438, 9.1816092 48.7921247, 9.1816896 48.7920832)",,,,,,
3766890200,3812611620,0,373431070,,,path,,False,38.86,"LINESTRING (9.1815456 48.7921626, 9.1814328 48.7921735, 9.1811898 48.7922155, 9.181025 48.7922235)",,,,,,
3768622436,3286090658,0,327369502,,,path,,False,41.044000000000004,"LINESTRING (9.181477900000001 48.7907763, 9.1812807 48.7907795, 9.1810458 48.7907869, 9.180918200000001 48.7907921)",,,,,,
3768622436,3766890198,0,"[408809735, 399327439]",,,path,,False,146.98,"LINESTRING (9.181477900000001 48.7907763, 9.1815075 48.7910598, 9.1816204 48.7919897, 9.181623200000001 48.791997, 9.181638599999999 48.7920281, 9.1816896 48.7920832)",,,,,,
