u,v,key,osmid,lanes,name,highway,maxspeed,oneway,length,geometry,ref,tunnel,width,bridge,est_width,access
278335143,3530814443,0,591504518,,,cycleway,,True,13.454,"LINESTRING (9.1126317 48.7298476, 9.112754799999999 48.7297579)",,,,,,
281435062,3885555980,0,385198386,,,cycleway,,True,11.051,"LINESTRING (9.1824859 48.7762644, 9.182469599999999 48.7761656)",,,1.5,,,
283556458,5433370195,0,563870021,,,cycleway,,False,2.242,"LINESTRING (9.172992199999999 48.7503664, 9.1729711 48.7503518)",,,,,,
285388103,3701505444,0,7975274,,,cycleway,,False,8.457,"LINESTRING (9.153458199999999 48.8108724, 9.153489 48.8109457)",,,,,,
293340473,3477351301,0,26743748,,,cycleway,,False,25.384,"LINESTRING (9.2199875 48.8375577, 9.219641299999999 48.837544)",,,,,,
293340473,4128365172,0,26743748,,,cycleway,,False,56.641,"LINESTRING (9.2199875 48.8375577, 9.220761400000001 48.8375602)",,,,,,
293340474,5988358960,0,26743748,,,cycleway,,False,8.548,"LINESTRING (9.2233666 48.8375651, 9.2232558 48.8375408)",,,,,,
293340474,617825827,0,48655009,,,path,,False,7.228,"LINESTRING (9.2233666 48.8375651, 9.223418499999999 48.8375098)",,,,,,
293531302,1739293508,0,24376407,,,path,,False,5.363,"LINESTRING (9.136091199999999 48.7740319, 9.136099700000001 48.7740798)",,,2,,,
293531302,1689229051,0,155604034,,,path,,False,2.68,"LINESTRING (9.136091199999999 48.7740319, 9.1360627 48.7740168)",,,,,,
293531853,7886236054,0,255525175,,,path,,False,38.991,"LINESTRING (9.146867200000001 48.7841665, 9.1472286 48.7844239)",,,2.5,,,
293531853,293531495,0,338986458,,,path,,False,10.341,"LINESTRING (9.146867200000001 48.7841665, 9.1467698 48.7840992)",,,2,,,
303403549,1858947753,0,175279407,,,cycleway,,True,15.357,"LINESTRING (9.204641499999999 48.8167121, 9.2046531 48.81685)",,,,,,
355755985,356418529,0,38108668,,,cycleway,,False,14.239,"LINESTRING (9.189871 48.786051, 9.189993899999999 48.7861502)",,,,,,
355755985,20956176,0,38108668,,,cycleway,,False,9.984,"LINESTRING (9.189871 48.786051, 9.189776200000001 48.7859865)",,,,,,
355755987,5565010667,0,38108668,,,cycleway,,False,4.853,"LINESTRING (9.189606400000001 48.7859785, 9.1896719 48.785972)",,,,,,
355755987,5212691573,0,360827401,,,path,,False,4.201,"LINESTRING (9.189606400000001 48.7859785, 9.1896437 48.7859498)",,,,,,
355755987,2192318831,0,368761463,,,path,,False,11.737,"LINESTRING (9.189606400000001 48.7859785, 9.189522699999999 48.7860685)",,,,,,
356418529,2885271330,0,38108668,,,cycleway,,False,10.236,"LINESTRING (9.189993899999999 48.7861502, 9.190096199999999 48.7862129)",,,,,,
356418529,355755985,0,38108668,,,cycleway,,False,14.239,"LINESTRING (9.189993899999999 48.7861502, 9.189871 48.786051)",,,,,,
356418532,2907864136,0,361384401,,,cycleway,,True,4.154,"LINESTRING (9.1902121 48.7862667, 9.1901648 48.7862461)",,,,,,
399489714,2229152133,0,213173892,,,cycleway,,True,5.674,"LINESTRING (9.1732113 48.8256241, 9.1732847 48.8256077)",,,,,,
429610974,429610973,0,646240229,,,path,,True,37.386,"LINESTRING (9.189606599999999 48.7926392, 9.189534 48.7923064)",,,2,,,
429612658,429610990,0,529222624,,,cycleway,,True,8.523,"LINESTRING (9.1900251 48.7929113, 9.189935500000001 48.7929602)",,,,,,
444521642,2415163395,0,233167837,,,cycleway,,False,18.288,"LINESTRING (9.136063699999999 48.7473286, 9.1361221 48.7474885)",,,3.5,,,
444521642,558614415,0,40104043,,,path,,False,8.885,"LINESTRING (9.136063699999999 48.7473286, 9.1360367 48.7472507)",,,4,,,
444833637,1824439901,0,35825575,,,cycleway,,False,8.259,"LINESTRING (9.1902551 48.7881015, 9.190161 48.7881424)",,,2.5,,,
444833637,5564967257,0,176133835,,,cycleway,,False,11.015,"LINESTRING (9.1902551 48.7881015, 9.1901654 48.788022)",,,3.5,,,
444833637,919383252,0,358213717,,,cycleway,,False,16.292,"LINESTRING (9.1902551 48.7881015, 9.190375700000001 48.7882246)",,,3.5,,,
444833638,938067769,0,176133835,,,cycleway,,False,25.622,"LINESTRING (9.189183699999999 48.7873696, 9.1890731 48.787151)",,,3.5,,,
444833638,5564967246,0,176133835,,,cycleway,,False,13.799,"LINESTRING (9.189183699999999 48.7873696, 9.1892602 48.787483)",,,3.5,,,
444833639,1824439884,0,176133835,,,cycleway,,False,12.337,"LINESTRING (9.1890318 48.786738, 9.1890892 48.7866337)",,,3.5,,,
444833639,2306543689,0,176133835,,,cycleway,,False,9.826,"LINESTRING (9.1890318 48.786738, 9.189011000000001 48.7868253)",,,3.5,,,
471330053,4049166613,0,288983375,,,cycleway,,True,6.441,"LINESTRING (9.144706100000001 48.774627, 9.1447638 48.7746707)",,,1.5,,,
482690064,765746864,0,343774284,,,cycleway,,False,4.247,"LINESTRING (9.1354715 48.7463098, 9.1354483 48.7462748)",,,2.5,,,
482690064,482690063,0,40104043,,,path,,False,60.094,"LINESTRING (9.1354715 48.7463098, 9.1357973 48.7468057)",,,4,,,
482690069,602388315,0,343774284,,,cycleway,,False,11.757,"LINESTRING (9.1352093 48.7458745, 9.135266 48.7459734)",,,2.5,,,
482690069,3506018911,0,343774295,,,path,,False,20.833,"LINESTRING (9.1352093 48.7458745, 9.135114 48.745698)",,,,,,
520108010,2449831991,0,255588007,,,cycleway,,False,7.9,"LINESTRING (9.221369599999999 48.8103428, 9.2213206 48.8104061)",,,,,,
602388315,765746864,0,343774284,,,cycleway,,False,36.081,"LINESTRING (9.135266 48.7459734, 9.1354483 48.7462748)",,,2.5,,,
602388315,482690069,0,343774284,,,cycleway,,False,11.757,"LINESTRING (9.135266 48.7459734, 9.1352093 48.7458745)",,,2.5,,,
706624345,1591219612,0,56320112,,,cycleway,,True,3.736,"LINESTRING (9.1524412 48.7288875, 9.1524111 48.7288604)",,,,,,
716887925,2229152131,0,213173892,,,cycleway,,True,10.813,"LINESTRING (9.173332 48.825599, 9.1734735 48.8255711)",,,,,,
726533836,726533852,0,578652022,,,cycleway,,False,3.402,"LINESTRING (9.2116574 48.8046355, 9.211695499999999 48.804653)",,,2.4,,,
726533836,274826904,0,578652022,,,cycleway,,False,5.506,"LINESTRING (9.2116574 48.8046355, 9.211599400000001 48.804604)",,,2.4,,,
726533852,59720819,0,578652022,,,cycleway,,False,7.813,"LINESTRING (9.211695499999999 48.804653, 9.2117764 48.8046988)",,,2.4,,,
726533852,726533836,0,578652022,,,cycleway,,False,3.402,"LINESTRING (9.211695499999999 48.804653, 9.2116574 48.8046355)",,,2.4,,,
726825820,429610974,0,408853560,,,cycleway,,True,12.814,"LINESTRING (9.189704499999999 48.7927347, 9.189606599999999 48.7926392)",,,,,,
727626457,5525450421,0,225378821,,,cycleway,,False,4.192,"LINESTRING (9.189606400000001 48.8077797, 9.1896632 48.807775)",,,,,,
727626457,1360357266,0,225378821,,,cycleway,,False,10.043,"LINESTRING (9.189606400000001 48.8077797, 9.1894744 48.8078042)",,,,,,
745910041,2516447757,0,45046703,,Ferdinand-Leitner-Steg,cycleway,,False,16.034,"LINESTRING (9.184993 48.7822529, 9.1851579 48.7823477)",,,2.4,yes,,
745910041,20276225,0,45046703,,Ferdinand-Leitner-Steg,cycleway,,False,23.174,"LINESTRING (9.184993 48.7822529, 9.184783100000001 48.782097)",,,2.4,yes,,
759959161,5364224530,0,22811312,,,cycleway,,False,19.298,"LINESTRING (9.079560600000001 48.7267823, 9.0795203 48.7266108)",,,,,,
759959161,245389109,0,22811312,,,cycleway,,False,36.739,"LINESTRING (9.079560600000001 48.7267823, 9.079714600000001 48.7270967)",,,,,,
765746864,482690064,0,343774284,,,cycleway,,False,4.247,"LINESTRING (9.1354483 48.7462748, 9.1354715 48.7463098)",,,2.5,,,
765746864,602388315,0,343774284,,,cycleway,,False,36.081,"LINESTRING (9.1354483 48.7462748, 9.135266 48.7459734)",,,2.5,,,
794924626,2101958794,0,179751126,,,cycleway,,False,7.649,"LINESTRING (9.1821929 48.7755282, 9.1822924 48.775549)",,,,,,
794924626,1901931018,0,547932331,,,path,,False,18.306,"LINESTRING (9.1821929 48.7755282, 9.181997300000001 48.7754258)",,,,,,
797883085,3426830287,0,350963305,,,cycleway,,False,2.903,"LINESTRING (9.2493745 48.780381, 9.2494111 48.780391)",,,,,,
802779128,1724301674,0,160384013,,,cycleway,,True,8.173,"LINESTRING (9.132867600000001 48.7765327, 9.1328204 48.7764661)",,,1.3,,,
874512131,5814382668,0,614732658,,,cycleway,,True,11.334,"LINESTRING (9.1721687 48.7747566, 9.1721906 48.7748575)",,,,,,
919383252,5564967258,0,358213717,,,cycleway,,False,8.104,"LINESTRING (9.190375700000001 48.7882246, 9.190424200000001 48.7882901)",,,3.5,,,
919383252,444833637,0,358213717,,,cycleway,,False,16.292,"LINESTRING (9.190375700000001 48.7882246, 9.1902551 48.7881015)",,,3.5,,,
919383286,1824439894,0,176133835,,,cycleway,,False,10.662,"LINESTRING (9.189542599999999 48.7877306, 9.1894341 48.7876667)",,,3.5,,,
919383286,5564967254,0,176133835,,,cycleway,,False,8.065,"LINESTRING (9.189542599999999 48.7877306, 9.1896357 48.7877693)",,,3.5,,,
938067762,5564967255,0,176133835,,,cycleway,,False,10.566,"LINESTRING (9.1898631 48.7878511, 9.1897389 48.7878028)",,,3.5,,,
938067762,5564967256,0,176133835,,,cycleway,,False,8.587,"LINESTRING (9.1898631 48.7878511, 9.189958900000001 48.7878956)",,,3.5,,,
938067769,1824439892,0,176133835,,,cycleway,,False,16.56,"LINESTRING (9.1890731 48.787151, 9.189025600000001 48.7870054)",,,3.5,,,
938067769,444833638,0,176133835,,,cycleway,,False,25.622,"LINESTRING (9.1890731 48.787151, 9.189183699999999 48.7873696)",,,3.5,,,
946080874,946080858,0,56320112,,,cycleway,,True,3.103,"LINESTRING (9.152362500000001 48.7288575, 9.1523634 48.7288296)",,,,,,
1106027842,5433370196,0,563870021,,,cycleway,,False,3.381,"LINESTRING (9.1728328 48.7502444, 9.172856700000001 48.7502704)",,,,,,
1106027842,5433370194,0,563870021,,,cycleway,,False,8.233,"LINESTRING (9.1728328 48.7502444, 9.1728048 48.7501727)",,,,,,
1131552914,1682861555,0,155950883,,,cycleway,,True,5.016,"LINESTRING (9.1348193 48.7453409, 9.1347512 48.7453366)",,,,,,
1131552914,498303,0,233166496,,,path,,False,4.118,"LINESTRING (9.1348193 48.7453409, 9.134869500000001 48.7453243)",,,,,,
1153159891,20956176,0,38108668,,,cycleway,,False,3.04,"LINESTRING (9.189738699999999 48.7859748, 9.189776200000001 48.7859865)",,,,,,
1153159891,5565010667,0,38108668,,,cycleway,,False,4.904,"LINESTRING (9.189738699999999 48.7859748, 9.1896719 48.785972)",,,,,,
1153160139,356418532,0,361384401,,,cycleway,,True,7.74,"LINESTRING (9.190317500000001 48.786262, 9.1902121 48.7862667)",,,,,,
1161518189,4128365172,0,26743748,,,cycleway,,False,69.323,"LINESTRING (9.221708400000001 48.8375728, 9.220761400000001 48.8375602)",,,,,,
1161518189,3477351306,0,26743748,,,cycleway,,False,67.769,"LINESTRING (9.221708400000001 48.8375728, 9.2226342 48.8375839)",,,,,,
1177112034,254682421,0,308837520,,,cycleway,,False,16.34,"LINESTRING (9.0982881 48.8007005, 9.0984765 48.8007792)",,,,,,
1177112034,1177111520,0,308909104,,,path,,False,15.102,"LINESTRING (9.0982881 48.8007005, 9.098414500000001 48.8008078)",,,,,,
1177112034,3141301484,0,761969009,,,path,,False,7.102,"LINESTRING (9.0982881 48.8007005, 9.098234 48.8006475)",,,,,,
1182906159,1182906073,0,360369057,,,cycleway,,True,15.153,"LINESTRING (9.214965899999999 48.7998457, 9.214762500000001 48.7998706)",,,,,,
1182983483,2415171487,0,233168764,,,cycleway,,True,5.032,"LINESTRING (9.2132626 48.8006465, 9.2132766 48.8006908)",,,2,,,
1182983483,137537375,0,233168761,,,path,,False,6.013,"LINESTRING (9.2132626 48.8006465, 9.2133447 48.8006469)",,,,,,
1182983483,1304206292,0,299389598,,,path,,False,13.105,"LINESTRING (9.2132626 48.8006465, 9.2132468 48.8005291)",,,,,,
1183422912,3550429377,0,349104549,,,cycleway,,True,8.06,"LINESTRING (9.211381599999999 48.8027015, 9.211309399999999 48.8027562)",,,,,,
1229756407,4373288119,0,439656073,,,cycleway,,False,4.271,"LINESTRING (9.1098929 48.7466722, 9.1099055 48.7466347)",,,,,,
1297298001,428589192,0,444910369,,,path,,False,16.994,"LINESTRING (9.188970400000001 48.8073047, 9.188983199999999 48.8071521)",,,2.2,,,
1297298001,2811647485,0,444910369,,,path,,False,5.788,"LINESTRING (9.188970400000001 48.8073047, 9.1889334 48.8073507)",,,2.2,,,
1307554992,1353679195,0,120802595,,,cycleway,,False,8.151,"LINESTRING (9.206856399999999 48.7974035, 9.2069638 48.7974227)",,,2.5,,,
1307554992,21097753,0,120802595,,,cycleway,,False,8.266,"LINESTRING (9.206856399999999 48.7974035, 9.206758000000001 48.7973671)",,,2.5,,,
1307556473,21097747,0,120802595,,,cycleway,,False,7.394,"LINESTRING (9.207676299999999 48.7977431, 9.2075879 48.797711)",,,2.5,,,
1307556473,1307555568,0,115832915,,,path,,False,7.72,"LINESTRING (9.207676299999999 48.7977431, 9.2076373 48.7976786)",,,3,,,
1307556473,21097746,0,120802604,,,path,,False,6.019,"LINESTRING (9.207676299999999 48.7977431, 9.207744399999999 48.7977734)",,,4,,,
1328837853,1328838386,0,118084004,,,cycleway,,True,8.601,"LINESTRING (9.204813700000001 48.8081434, 9.204793499999999 48.8082196)",,,,,,
1328838095,1328838569,0,118084004,,,cycleway,,True,5.81,"LINESTRING (9.2048611 48.8079601, 9.2048477 48.8080116)",,,,,,
1328838386,35627616,0,118084004,,,cycleway,,True,7.774,"LINESTRING (9.204793499999999 48.8082196, 9.2047755 48.8082885)",,,,,,
1328838515,1328837853,0,118084004,,,cycleway,,True,3.839,"LINESTRING (9.204823599999999 48.8081095, 9.204813700000001 48.8081434)",,,,,,
1328838569,1328838515,0,118084004,,,cycleway,,True,11.028,"LINESTRING (9.2048477 48.8080116, 9.204823599999999 48.8081095)",,,,,,
1328838569,26786754,0,121535273,3,Pragstraße,primary,50,True,6.896,"LINESTRING (9.2048477 48.8080116, 9.204940799999999 48.8080209)",B 10,,,,,
1333984479,1333984481,0,366164251,,,cycleway,,False,10.144,"LINESTRING (9.1553965 48.810618, 9.155258 48.81062)",,,,,,
1333984479,1333984483,0,118647571,,,path,,False,7.545,"LINESTRING (9.1553965 48.810618, 9.155499300000001 48.8106226)",,,,,,
1333984481,1333984479,0,366164251,,,cycleway,,False,10.144,"LINESTRING (9.155258 48.81062, 9.1553965 48.810618)",,,,,,
1337262031,4306901491,0,431480692,,,cycleway,,True,9.971,"LINESTRING (9.264832200000001 48.7633932, 9.2648686 48.7634796)",,,,,,
1337262031,2397543876,0,431480702,,,path,,False,4.795,"LINESTRING (9.264832200000001 48.7633932, 9.2647999 48.7633557)",,,,,,
1348268315,5433370192,0,563870019,,,cycleway,,True,2.803,"LINESTRING (9.172799400000001 48.7501508, 9.1728279 48.7501676)",,,,,,
1348268315,5433370194,0,563870021,,,cycleway,,False,2.467,"LINESTRING (9.172799400000001 48.7501508, 9.1728048 48.7501727)",,,,,,
1353679195,21097752,0,120802595,,,cycleway,,False,10.476,"LINESTRING (9.2069638 48.7974227, 9.207106599999999 48.7974175)",,,2.5,,,
1353679195,1307554992,0,120802595,,,cycleway,,False,8.151,"LINESTRING (9.2069638 48.7974227, 9.206856399999999 48.7974035)",,,2.5,,,
1353679197,21097750,0,120802595,,,cycleway,,False,4.735,"LINESTRING (9.2072775 48.7974342, 9.2073281 48.7974607)",,,2.5,,,
1353679197,21097751,0,120802595,,,cycleway,,False,6.183,"LINESTRING (9.2072775 48.7974342, 9.207198 48.7974155)",,,2.5,,,
1353679200,21097747,0,120802595,,,cycleway,,False,8.518,"LINESTRING (9.207512100000001 48.7976529, 9.2075879 48.797711)",,,2.5,,,
1353679200,21097748,0,120802595,,,cycleway,,False,8.305,"LINESTRING (9.207512100000001 48.7976529, 9.207440099999999 48.7975952)",,,2.5,,,
1354156243,5361655651,0,555772531,,,cycleway,,True,15.838,"LINESTRING (9.188209199999999 48.7909474, 9.1883325 48.7910644)",,,,,,
1354156243,429610981,0,555772539,,,path,,False,20.215,"LINESTRING (9.188209199999999 48.7909474, 9.1879405 48.790906)",,,3,,,
1360336463,2349276224,0,226067679,,,cycleway,,True,8.98,"LINESTRING (9.189072899999999 48.8074355, 9.188988999999999 48.8073766)",,,,,,
1360357266,727626457,0,225378821,,,cycleway,,False,10.043,"LINESTRING (9.1894744 48.8078042, 9.189606400000001 48.8077797)",,,,,,
1360357266,1860461080,0,225378821,,,cycleway,,False,3.826,"LINESTRING (9.1894744 48.8078042, 9.1894256 48.8078165)",,,,,,
1360357267,4422062556,0,444747784,,,cycleway,,True,13.09,"LINESTRING (9.1895007 48.8077042, 9.1896626 48.8077541)",,,,,,
1364960253,5564967246,0,176133835,,,cycleway,,False,13.667,"LINESTRING (9.1893467 48.7875919, 9.1892602 48.787483)",,,3.5,,,
1364960253,1824439894,0,176133835,,,cycleway,,False,10.497,"LINESTRING (9.1893467 48.7875919, 9.1894341 48.7876667)",,,3.5,,,
1395938573,3597384886,0,353948512,,,cycleway,,False,4.671,"LINESTRING (9.225453399999999 48.818433, 9.2254997 48.8184041)",,,,,3,
1395938835,3676448642,0,154278870,,,cycleway,,False,7.088,"LINESTRING (9.2268919 48.8208844, 9.226860500000001 48.8209447)",,,2.5,,,
1395938835,2069739536,0,255585635,,,path,,False,8.808,"LINESTRING (9.2268919 48.8208844, 9.2269278 48.8208088)",,,2.5,,,
1426313422,3499114264,0,342977450,,,path,,False,4.24,"LINESTRING (9.106155299999999 48.8201237, 9.106097500000001 48.8201213)",,,,,,
1426313424,1426313422,0,23621947,,,cycleway,,True,2.382,"LINESTRING (9.106169100000001 48.8201431, 9.106155299999999 48.8201237)",,,,,,
1427837456,2885271326,0,38108668,,,cycleway,,False,3.01,"LINESTRING (9.1904185 48.7861028, 9.190388499999999 48.7860843)",,,,,,
1461415710,3672473497,0,363036540,,,cycleway,,True,3.924,"LINESTRING (9.1712206 48.7718627, 9.171215 48.7718276)",,,1.5,,,
1461415724,71746026,0,137227135,,,cycleway,,True,8.338,"LINESTRING (9.171549499999999 48.77191, 9.171625000000001 48.7719661)",,,,,,
1505311032,3812063593,0,363036542,,,cycleway,,True,8.421,"LINESTRING (9.1715243 48.7720286, 9.1714208 48.7719957)",,,1.5,,,
1505326012,5543864793,0,153482914,,,cycleway,,False,6.782,"LINESTRING (9.211477199999999 48.8045405, 9.2115507 48.8045776)",,,2.4,,,
1505326012,59720818,0,153482914,,,cycleway,,False,6.252,"LINESTRING (9.211477199999999 48.8045405, 9.211392200000001 48.8045457)",,,2.4,,,
1505326038,5544430569,0,578652022,,,cycleway,,False,1.509,"LINESTRING (9.2118339 48.8047392, 9.211819800000001 48.8047293)",,,2.4,,,
1591219612,946080874,0,56320112,,,cycleway,,True,3.579,"LINESTRING (9.1524111 48.7288604, 9.152362500000001 48.7288575)",,,,,,
1591689130,5172473876,0,533103525,,,cycleway,,False,9.386,"LINESTRING (9.157886100000001 48.8321705, 9.1578877 48.8322549)",,,,,,
1591689130,1591689054,0,145829436,,,path,,False,52.098,"LINESTRING (9.157886100000001 48.8321705, 9.158499900000001 48.8319333)",,,,,,
1595479074,1595479065,0,146275596,,,path,,False,7.457,"LINESTRING (9.1755996 48.8200936, 9.175519 48.8201346)",,,3.2,,,
1595479074,1302818768,0,146275596,,,path,,False,5.461,"LINESTRING (9.1755996 48.8200936, 9.175604699999999 48.8200446)",,,3.2,,,
1595479289,1595479255,0,553041209,,,path,,False,4.614,"LINESTRING (9.1731275 48.8221144, 9.173143100000001 48.8220742)",,,3.5,,,
1600004713,2893705856,0,285731265,,,cycleway,,True,11.968,"LINESTRING (9.2322918 48.8038957, 9.232167799999999 48.8039658)",,,,,,
1600004713,1600004290,0,154194147,,,path,,False,12.252,"LINESTRING (9.2322918 48.8038957, 9.2323643 48.8037964)",,,,,,
1601154907,5178084308,0,533786537,,,cycleway,,False,11.542,"LINESTRING (9.1594268 48.7234361, 9.159273000000001 48.7234142)",,,,,,
1601154907,5178084307,0,84505009,,,path,,True,4.953,"LINESTRING (9.1594268 48.7234361, 9.1593803 48.7234684)",,,,,,
1613166827,5547547958,0,579213235,,,cycleway,,False,2.731,"LINESTRING (9.214950099999999 48.8089678, 9.2149249 48.8089497)",,,2.25,,,
1621899303,1621899304,0,314934335,,,cycleway,,True,15.177,"LINESTRING (9.1713547 48.77467, 9.171540200000001 48.7747307)",,,,,,
1621899304,1621899369,0,314934335,,,cycleway,,True,9.686,"LINESTRING (9.171540200000001 48.7747307, 9.1716408 48.7747872)",,,,,,
1621899306,1621899370,0,109483954,,,cycleway,,True,6.533,"LINESTRING (9.171734900000001 48.7748651, 9.171818500000001 48.7748447)",,,,,,
1621899306,3210020765,0,314934333,,,path,,False,5.3,"LINESTRING (9.171734900000001 48.7748651, 9.171776899999999 48.7749039)",,,,,,
1621899306,3805307499,0,361287363,,,path,,False,4.858,"LINESTRING (9.171734900000001 48.7748651, 9.1716739 48.7748822)",,,,,,
1621899306,3658248723,0,361333293,,,path,,False,9.758,"LINESTRING (9.171734900000001 48.7748651, 9.1718378 48.7748094)",,,,,,
1621899369,1621899306,0,314934335,,,cycleway,,True,11.072,"LINESTRING (9.1716408 48.7747872, 9.171734900000001 48.7748651)",,,,,,
1621899370,1621899396,0,109483954,,,cycleway,,True,2.844,"LINESTRING (9.171818500000001 48.7748447, 9.171856699999999 48.7748402)",,,,,,
1621899396,1621899418,0,109483954,,,cycleway,,True,6.202,"LINESTRING (9.171856699999999 48.7748402, 9.171938900000001 48.7748535)",,,,,,
1621899412,5814382667,0,614732656,,,cycleway,,True,12.817,"LINESTRING (9.1719214 48.7750934, 9.171793600000001 48.7751721)",,,,,,
